transaction_id,customer_type,amount,is_new_device,hour_of_day,country_mismatch,confirmed_fraud,flagged_anomalous
702,normal,72.07,0,3,0,0,0
703,normal,40.92,1,20,0,0,0
704,normal,45.55,0,19,0,0,0
705,normal,67.04,0,3,0,0,0
706,normal,63.89,0,0,0,0,0
707,normal,105.69,0,17,0,0,0
708,frequent_traveler,60.33,0,17,0,0,0
709,normal,25.87,0,20,0,0,0
710,normal,116.72,0,2,0,0,0
711,normal,48.99,0,13,0,0,0
712,frequent_traveler,99.88,1,15,1,0,0
713,normal,102.53,0,15,0,0,0
714,normal,42.91,0,12,0,0,0
715,normal,43.87,0,20,0,0,0
716,normal,27.19,1,20,0,0,0
717,frequent_traveler,61.89,0,9,1,0,0
718,normal,24.4,0,21,0,0,0
719,normal,119.05,0,21,0,0,0
720,normal,76.5,0,20,0,0,0
721,normal,72.14,0,13,0,0,0
722,normal,50.75,0,18,0,0,0
723,normal,55.09,0,16,0,0,0
724,normal,44.02,0,16,0,0,0
725,normal,43.18,0,0,0,1,0
726,normal,44.72,0,2,0,0,0
727,normal,43.6,0,12,0,0,0
728,normal,82.15,0,22,0,0,0
729,normal,30.52,0,7,0,0,0
730,normal,60.54,0,8,0,0,0
731,normal,73.76,0,17,0,0,0
732,normal,69.56,0,17,0,0,0
733,normal,34.09,0,12,0,0,0
734,frequent_traveler,43.06,1,1,0,0,0
735,normal,31.87,0,8,0,0,0
736,normal,42.2,0,22,0,0,0
737,normal,60.47,1,14,0,0,0
738,normal,41.5,0,9,0,0,0
739,normal,53.95,0,2,0,0,0
740,normal,53.97,0,20,0,0,0
741,normal,77.54,0,7,0,0,0
742,normal,71.04,0,21,0,0,0
743,normal,72.16,0,18,0,0,0
744,normal,82.42,0,18,1,0,0
745,normal,47.34,0,9,0,0,0
746,normal,86.95,0,14,0,0,0
747,normal,58.87,0,10,0,0,0
748,normal,96.58,0,17,0,0,0
749,normal,61.22,0,0,0,0,0
750,normal,103.09,0,17,0,0,0
751,normal,60.07,0,20,0,0,0
752,normal,28.27,0,3,0,0,0
753,normal,42.83,0,18,0,0,0
754,normal,61.58,0,9,0,0,0
755,normal,58.05,0,16,0,0,0
756,normal,67.02,0,21,0,0,0
757,normal,45.23,0,22,0,0,0
758,normal,44.45,0,0,0,0,0
759,normal,23.9,0,19,0,0,0
760,normal,85.17,0,2,0,0,0
761,normal,88.27,0,0,0,0,0
762,normal,84.56,0,10,0,0,0
763,normal,21.01,0,14,0,0,0
764,normal,39.03,0,8,0,0,0
765,normal,40.63,0,20,0,0,0
766,normal,52.88,0,20,0,0,0
767,normal,30.72,0,8,0,0,0
768,normal,135.04,0,19,0,0,0
769,normal,81.49,0,2,0,0,0
770,normal,50.46,1,11,0,0,0
771,normal,43.25,0,15,0,0,0
772,frequent_traveler,23.28,1,22,1,0,1
773,normal,86.34,0,20,0,0,0
774,normal,61.8,0,19,0,0,0
775,normal,62.82,0,9,0,0,0
776,frequent_traveler,84.41,0,0,0,0,0
777,normal,33.09,0,10,0,0,0
778,bulk_purchaser,69.19,1,21,0,0,0
779,normal,157.61,0,9,0,0,0
780,normal,41.62,0,21,0,0,0
781,normal,75.02,0,7,0,0,0
782,normal,26.72,0,0,0,0,0
783,normal,72.37,0,9,0,0,0
784,normal,126.23,0,21,0,0,0
785,normal,66.11,0,11,0,0,0
786,normal,27.18,0,7,0,0,0
787,normal,39.43,0,15,0,0,0
788,normal,22.43,0,2,0,0,0
789,normal,47.79,0,18,0,0,0
790,normal,84.32,0,0,0,0,0
791,normal,73.8,0,12,0,0,0
792,normal,42.76,0,16,0,0,0
793,normal,59.81,0,15,0,0,0
794,normal,53.09,0,18,0,0,0
795,normal,26.96,0,16,0,0,0
796,normal,34.4,0,14,0,0,0
797,normal,63.18,0,13,0,0,0
798,normal,133.23,0,20,0,0,0
799,normal,52.58,1,13,0,0,0
800,normal,55.98,0,12,0,0,0
801,normal,29.24,0,15,0,0,0
802,bulk_purchaser,295.81,0,12,0,0,0
803,normal,24.76,0,12,0,0,0
804,normal,63.22,0,9,0,0,0
805,normal,69.08,0,14,0,0,0
806,normal,52.54,0,20,0,0,0
807,normal,38.58,0,2,0,0,0
808,normal,37.1,0,12,0,0,0
809,normal,104.85,1,22,0,0,0
810,normal,82.39,0,22,0,0,0
811,normal,60.8,0,7,0,0,0
812,normal,84.86,0,18,0,0,0
813,normal,43.38,0,18,0,0,0
814,normal,53.77,0,22,0,0,0
815,normal,38.07,0,0,0,0,0
816,normal,37.89,0,22,0,0,0
817,normal,45.93,0,0,0,0,0
818,normal,92.31,0,17,0,0,0
819,normal,114.58,1,4,0,1,0
820,normal,42.66,0,21,0,0,0
821,normal,52.63,0,13,0,0,0
822,normal,103.92,0,21,0,0,0
823,normal,33.69,0,21,0,0,0
824,normal,218.83,0,15,0,0,0
825,normal,49.81,0,8,0,0,0
826,normal,45.47,0,1,0,0,0
827,normal,58.46,0,7,0,0,0
828,bulk_purchaser,168.96,0,19,0,0,0
829,normal,45.25,0,7,1,0,0
830,normal,33.24,0,12,0,0,0
831,normal,144.44,0,12,0,0,0
832,normal,31.19,0,16,0,0,0
833,normal,238.03,1,4,0,1,0
834,normal,76.11,0,17,0,0,0
835,normal,48.56,0,20,0,0,0
836,normal,79.15,0,14,1,0,0
837,frequent_traveler,85.9,0,4,0,0,0
838,normal,78.45,0,13,0,0,0
839,normal,24.86,0,9,0,0,0
840,normal,91.37,0,21,0,0,0
841,normal,81.35,0,15,0,0,0
842,bulk_purchaser,244.41,0,18,0,0,0
843,normal,40.3,0,4,0,0,0
844,normal,46.69,0,11,0,0,0
845,normal,16.2,0,12,0,0,0
846,normal,91.08,0,2,0,0,0
847,normal,22.78,1,18,0,0,0
848,normal,99.49,0,15,0,0,0
849,normal,63.55,0,22,0,0,0
850,normal,109.71,1,8,0,0,0
851,normal,31.05,0,15,0,0,0
852,normal,37.28,1,20,0,0,0
853,normal,50.51,0,12,0,0,0
854,normal,17.87,0,20,0,0,0
855,normal,29.36,0,12,0,0,0
856,normal,69.28,0,13,0,0,0
857,normal,157.87,0,12,0,0,0
858,normal,29.8,0,12,0,0,0
859,normal,81.74,0,19,0,0,0
860,bulk_purchaser,157.85,0,22,1,0,0
861,normal,57.59,0,20,0,0,0
862,normal,77.64,0,4,0,0,0
863,normal,48.31,0,18,0,0,0
864,frequent_traveler,53.05,1,0,0,0,0
865,frequent_traveler,47.2,0,20,1,0,0
866,normal,52.25,0,7,0,0,0
867,frequent_traveler,63.7,0,1,0,0,0
868,normal,75.57,0,17,1,0,0
869,normal,43.79,0,12,0,0,0
870,normal,42.44,0,7,0,0,0
871,normal,41.95,0,8,0,0,0
872,normal,34.58,0,8,0,0,0
873,normal,61.45,1,12,1,0,0
874,bulk_purchaser,373.42,0,9,0,0,0
875,normal,99.65,0,8,0,0,0
876,frequent_traveler,30.62,1,4,1,0,0
877,normal,40.29,0,7,0,0,0
878,bulk_purchaser,201.86,0,7,0,0,0
879,bulk_purchaser,251.1,0,12,0,0,0
880,normal,99.29,0,22,0,0,0
881,normal,48.7,0,14,0,0,0
882,bulk_purchaser,129.76,0,12,0,0,0
883,bulk_purchaser,404.42,0,7,0,0,0
884,normal,92.98,0,21,0,0,0
885,normal,56.52,0,10,0,0,0
886,normal,46.84,0,16,0,0,0
887,normal,29.84,0,19,0,0,0
888,bulk_purchaser,184.03,0,22,0,0,0
889,normal,26.3,0,3,0,0,0
890,normal,48.75,0,14,0,0,0
891,normal,51.95,0,20,0,0,0
892,frequent_traveler,66.5,1,5,1,0,0
893,normal,89.66,0,18,0,0,0
894,frequent_traveler,35.28,0,3,0,0,0
895,normal,157.8,1,0,1,1,1
896,normal,60.94,0,12,0,0,0
897,normal,103.52,0,7,0,0,0
898,normal,37.36,0,20,0,0,0
899,normal,81.05,0,22,0,0,0
900,normal,85.51,0,21,0,0,0
901,normal,49.77,0,10,0,0,0
902,normal,119.32,1,19,0,0,0
903,normal,33.64,0,18,0,0,0
904,normal,70.84,1,14,0,0,0
905,normal,46.81,0,8,0,0,0
906,normal,57.6,0,18,0,0,0
907,normal,68.64,0,17,0,0,0
908,normal,153.26,1,16,0,0,0
909,normal,25.42,0,18,0,0,0
910,normal,127.38,0,22,0,0,0
911,normal,31.14,0,12,0,0,0
912,normal,23.29,1,20,0,0,0
913,normal,66.26,0,4,0,0,0
914,normal,52.65,0,21,0,0,0
915,frequent_traveler,85.92,1,12,1,0,0
916,normal,43.89,0,16,0,0,0
917,normal,68.91,0,16,0,0,0
918,normal,24.69,0,18,0,0,0
919,normal,39.35,0,22,0,0,0
920,normal,30.12,0,11,0,0,0
921,normal,25.76,0,11,0,0,0
922,normal,49.16,0,14,0,0,0
923,normal,160.01,0,14,0,0,0
924,normal,42.49,0,10,0,0,0
925,normal,84.62,0,8,0,0,0
926,normal,46.55,0,8,0,0,0
927,normal,98.24,0,13,0,0,0
928,normal,31.16,0,17,1,0,0
929,normal,102.84,0,9,0,0,0
930,normal,58.84,0,18,0,0,0
931,frequent_traveler,29.44,0,7,0,0,0
932,normal,31.28,0,5,0,0,0
933,normal,85.52,0,21,0,0,0
934,normal,63.75,0,17,0,0,0
935,normal,29.09,0,15,0,0,0
936,normal,27.06,0,16,0,0,0
937,normal,38.11,1,17,0,0,0
938,normal,30.47,0,13,0,0,0
939,normal,54.89,0,18,0,0,0
940,bulk_purchaser,670.15,0,10,0,0,1
941,normal,67.97,0,18,0,0,0
942,normal,36.19,0,15,0,0,0
943,normal,68.58,0,8,0,0,0
944,normal,41.8,0,21,0,0,0
945,normal,36.82,0,21,0,0,0
946,normal,65.9,0,14,0,0,0
947,normal,17.64,0,18,1,0,0
948,normal,38.69,0,22,0,0,0
949,normal,225.08,0,21,0,0,0
950,normal,33.47,0,8,0,0,0
951,bulk_purchaser,240.6,0,11,0,0,0
952,normal,75.31,0,18,0,0,0
953,normal,35.98,0,7,0,0,0
954,normal,40.5,0,19,0,0,0
955,frequent_traveler,133.51,1,3,1,0,0
956,normal,55.61,0,13,0,0,0
957,frequent_traveler,40.07,0,2,0,0,0
958,frequent_traveler,30.16,1,3,0,0,0
959,normal,108.33,1,20,0,0,0
960,normal,95.77,1,18,0,0,0
961,normal,53.43,0,10,0,0,0
962,normal,90.7,0,8,0,0,0
963,normal,52.81,0,16,0,0,0
964,normal,46.59,0,21,0,0,0
965,normal,34.21,0,18,0,0,0
966,normal,82.36,0,8,0,0,0
967,normal,43.19,0,21,0,0,0
968,normal,49.93,0,21,0,0,0
969,normal,79.45,0,21,0,0,0
970,normal,101.05,0,15,0,0,0
971,normal,23.15,0,13,1,0,0
972,normal,59.78,0,19,0,0,0
973,normal,75.53,0,8,0,0,0
974,normal,71.74,0,15,0,0,0
975,normal,19.26,0,19,0,0,0
976,normal,70.17,0,22,0,0,0
977,normal,38.17,0,9,0,0,0
978,normal,86.98,0,12,0,0,0
979,normal,117.71,0,22,0,0,0
980,normal,50.17,0,17,0,0,0
981,normal,78.85,0,3,0,0,0
982,normal,39.38,0,18,0,0,0
983,frequent_traveler,80.49,1,0,1,0,0
984,normal,79.33,0,11,0,0,0
985,normal,51.37,0,15,0,0,0
986,normal,59.32,0,18,0,0,0
987,normal,30.57,0,20,0,0,0
988,normal,43.58,0,18,0,0,0
989,normal,14.8,0,12,0,0,0
990,normal,69.31,0,7,0,0,0
991,normal,54.17,0,14,0,0,0
992,normal,16.45,1,14,0,0,0
993,normal,35.12,0,18,0,0,0
994,normal,41.64,1,3,0,0,0
995,normal,111.92,0,19,0,0,0
996,normal,49.54,0,15,0,0,0
997,normal,65.06,0,21,0,0,0
998,bulk_purchaser,250.16,0,17,0,0,0
999,frequent_traveler,26.29,0,4,1,0,0
1000,normal,58.95,0,19,0,0,0
1001,normal,109.37,0,12,0,0,0
1002,normal,78.56,0,8,0,0,0
1003,normal,26.99,0,16,0,0,0
1004,normal,31.71,0,11,0,0,0
1005,normal,71.89,0,22,0,0,0
1006,normal,153.48,0,12,0,0,0
1007,normal,28.97,0,12,0,0,0
1008,normal,56.25,0,21,0,0,0
1009,bulk_purchaser,554.73,0,9,0,0,0
1010,normal,67.02,0,21,0,0,0
1011,normal,81.79,0,13,0,0,0
1012,normal,33.81,0,21,0,0,0
1013,bulk_purchaser,135.77,0,15,0,0,0
1014,normal,18.93,0,21,0,0,0
1015,normal,88.05,0,7,0,0,0
1016,normal,76.98,0,17,0,0,0
1017,normal,156.65,0,13,0,0,0
1018,normal,82.32,0,5,1,1,0
1019,normal,109.94,0,22,0,0,0
1020,normal,58.17,0,12,0,0,0
1021,normal,72.31,0,16,0,0,0
1022,normal,28.42,1,7,0,0,0
1023,normal,72.7,0,11,0,0,0
1024,frequent_traveler,71.83,1,3,1,0,0
1025,normal,121.65,0,13,0,0,0
1026,normal,75.56,0,14,0,0,0
1027,bulk_purchaser,288.89,0,8,0,0,0
1028,normal,46.83,0,7,0,0,0
1029,normal,122.64,0,21,0,0,0
1030,frequent_traveler,144.19,1,2,0,0,0
1031,normal,83.89,0,18,0,0,0
1032,normal,26.74,0,7,0,0,0
1033,normal,35.15,0,11,0,0,0
1034,normal,37.41,0,19,0,0,0
1035,normal,153.91,0,18,0,0,0
1036,frequent_traveler,46.7,1,1,1,0,0
1037,normal,91.34,0,9,0,0,0
1038,normal,72.7,0,15,0,0,0
1039,normal,58.53,0,18,0,0,0
1040,bulk_purchaser,189.93,0,11,0,0,0
1041,normal,72.73,0,17,0,0,0
1042,normal,125.67,0,0,0,0,0
1043,normal,68.51,0,8,0,0,0
1044,bulk_purchaser,113.72,0,21,0,0,0
1045,normal,52.75,0,19,0,0,0
1046,normal,83.37,1,14,0,0,0
1047,normal,93.78,0,12,0,0,0
1048,normal,26.29,0,15,0,0,0
1049,normal,75.37,0,8,0,0,0
1050,normal,99.73,0,20,0,0,0
1051,normal,64.27,0,15,0,0,0
1052,normal,39.19,0,11,0,0,0
1053,normal,54.64,0,4,0,0,0
1054,normal,43.08,0,8,0,0,0
1055,normal,61.07,0,4,0,0,0
1056,normal,41.93,0,19,0,0,0
1057,normal,624.82,0,13,0,0,0
1058,normal,32.35,0,18,0,0,0
1059,frequent_traveler,35.56,1,8,0,0,0
1060,normal,49.2,0,10,0,0,0
1061,normal,62.32,0,12,0,0,0
1062,normal,26.55,0,8,0,0,0
1063,normal,22.94,0,8,0,0,0
1064,normal,57.44,0,20,0,0,0
1065,normal,30.97,1,10,0,0,0
1066,normal,73.96,0,11,0,0,0
1067,normal,47.27,0,7,0,0,0
1068,normal,95.84,0,17,0,0,0
1069,normal,50.6,0,18,0,0,0
1070,normal,61.37,0,13,0,0,0
1071,normal,80.61,0,11,0,0,0
1072,bulk_purchaser,380.53,0,22,0,0,0
1073,normal,43.44,0,13,1,0,0
1074,normal,70.17,0,18,0,0,0
1075,normal,49.06,0,11,0,0,0
1076,normal,92.5,0,14,0,0,0
1077,normal,41.89,0,10,0,0,0
1078,frequent_traveler,32.31,1,1,1,0,0
1079,normal,112.71,0,20,0,0,0
1080,normal,14.75,0,8,0,0,0
1081,bulk_purchaser,483.92,0,15,0,0,0
1082,normal,46.06,0,20,0,0,0
1083,normal,47.98,0,14,0,0,0
1084,normal,86.87,0,7,0,0,0
1085,normal,28.57,0,16,0,0,0
1086,normal,77.25,0,14,0,0,0
1087,normal,87.52,0,7,0,0,0
1088,normal,22.62,0,7,0,0,0
1089,normal,22.54,0,14,0,0,0
1090,normal,49.89,0,19,0,0,0
1091,normal,55.74,0,3,0,0,0
1092,normal,44.71,1,13,0,0,0
1093,normal,42.18,0,0,0,0,0
1094,normal,59.77,1,7,0,0,0
1095,normal,70.08,0,18,0,0,0
1096,normal,71.24,0,17,0,0,0
1097,normal,68.93,0,22,0,0,0
1098,frequent_traveler,79.09,0,18,1,0,0
1099,normal,45.13,0,1,0,0,0
1100,normal,107.94,0,19,0,0,0
1101,normal,41.48,0,10,1,0,0
1102,normal,32.37,0,8,0,0,0
1103,frequent_traveler,192.51,1,13,0,1,0
1104,normal,59.61,0,16,0,0,0
1105,normal,42.5,0,19,0,0,0
1106,normal,57.7,0,7,0,0,0
1107,normal,24.61,0,3,0,0,0
1108,normal,36.03,0,13,0,0,0
1109,bulk_purchaser,249.8,0,19,0,0,0
1110,normal,81.38,0,19,0,0,0
1111,normal,84.63,0,15,0,0,0
1112,normal,51.35,0,10,0,0,0
1113,normal,54.35,1,11,0,0,0
1114,bulk_purchaser,485.69,0,21,0,0,0
1115,normal,20.78,0,18,0,0,0
1116,normal,28.23,0,20,0,0,0
1117,frequent_traveler,47.36,0,4,0,0,0
1118,normal,29.98,0,5,0,0,0
1119,normal,70.69,0,19,0,0,0
1120,normal,62.26,0,10,0,0,0
1121,bulk_purchaser,135.62,0,9,0,0,0
1122,bulk_purchaser,484.31,0,15,0,0,0
1123,normal,55.02,0,13,0,0,0
1124,normal,56.09,0,14,0,0,0
1125,normal,109.72,0,22,0,0,0
1126,normal,38.02,0,11,0,0,0
1127,normal,34.85,0,16,0,0,0
1128,normal,224.59,0,19,0,0,0
1129,normal,21.26,0,5,0,0,0
1130,normal,63.35,0,13,0,0,0
1131,normal,52.2,0,11,0,0,0
1132,normal,34.51,0,19,0,0,0
1133,normal,33.81,0,12,0,0,0
1134,normal,40.82,0,15,0,0,0
1135,normal,118.59,0,13,0,0,0
1136,frequent_traveler,30.04,0,5,0,0,0
1137,frequent_traveler,50.69,1,0,1,0,0
1138,normal,45.04,0,11,0,0,0
1139,normal,126.41,0,7,0,0,0
1140,normal,75.7,0,19,0,0,0
1141,frequent_traveler,57.17,0,7,0,0,0
1142,normal,39.54,1,19,0,0,0
1143,normal,94.24,0,1,0,0,0
1144,normal,93.2,0,19,0,0,0
1145,normal,96.06,0,14,0,0,0
1146,normal,47.28,0,8,0,0,0
1147,normal,38.45,0,22,0,0,0
1148,normal,34.68,0,4,0,0,0
1149,normal,51.92,0,15,0,0,0
1150,normal,29.43,0,20,0,0,0
1151,normal,89.23,0,11,0,0,0
1152,normal,160.14,0,12,0,0,0
1153,normal,47.81,0,12,0,0,0
1154,normal,27.63,0,14,0,0,0
1155,normal,66.42,0,16,0,0,0
1156,normal,42.92,0,14,0,0,0
1157,normal,51.97,0,19,0,0,0
1158,normal,57.22,1,8,0,0,0
1159,bulk_purchaser,400.17,0,11,0,0,0
1160,normal,73.84,0,3,0,0,0
1161,frequent_traveler,28.96,1,2,1,0,0
1162,bulk_purchaser,141.74,0,8,0,0,0
1163,normal,150.38,0,9,0,0,0
1164,normal,32.64,0,22,0,0,0
1165,normal,40.93,0,9,0,0,0
1166,normal,34.04,0,8,0,0,0
1167,frequent_traveler,34.08,1,10,0,0,0
1168,normal,59.32,0,22,0,0,0
1169,normal,108.04,0,12,0,0,0
1170,normal,28.45,1,8,1,0,0
1171,normal,372.16,1,2,0,1,1
1172,normal,60.67,0,10,0,0,0
1173,normal,105.63,0,2,0,0,0
1174,normal,39.74,1,10,0,0,0
1175,normal,35.44,0,22,0,0,0
1176,frequent_traveler,59.35,1,11,1,0,0
1177,normal,46.97,1,8,0,0,0
1178,normal,49.72,0,13,0,0,0
1179,normal,47.12,0,7,0,0,0
1180,frequent_traveler,66.78,1,10,0,0,0
1181,normal,16.55,0,13,0,0,0
1182,normal,46.08,0,19,0,0,0
1183,normal,85.09,0,12,0,0,0
1184,frequent_traveler,47.39,1,20,0,0,0
1185,normal,43.51,0,10,0,0,0
1186,normal,73.15,0,21,0,0,0
1187,normal,47.81,0,22,0,0,0
1188,normal,48.82,0,20,0,0,0
1189,normal,210.8,1,16,1,1,1
1190,frequent_traveler,85.37,1,20,1,0,0
1191,normal,76.65,0,17,0,0,0
1192,normal,41.99,0,7,0,0,0
1193,normal,25.2,0,19,0,0,0
1194,normal,93.87,0,15,0,0,0
1195,frequent_traveler,37.08,0,19,1,0,0
1196,normal,27.55,0,3,0,0,0
1197,normal,32.9,0,8,1,0,0
1198,normal,29.37,0,5,0,0,0
1199,normal,42.5,0,22,0,0,0
1200,normal,29.12,0,16,0,0,0
1201,frequent_traveler,60.81,0,1,0,0,0
1202,normal,88.57,0,16,0,0,0
1203,normal,62.59,0,13,0,0,0
1204,normal,35.02,0,21,0,0,0
1205,normal,34.47,0,13,0,0,0
1206,normal,114.44,1,0,1,1,1
1207,bulk_purchaser,216.12,0,8,0,0,0
1208,normal,28.24,0,0,0,0,0
1209,normal,66.55,1,8,0,0,0
1210,normal,39.97,0,10,0,0,0
1211,normal,45.26,1,20,0,0,0
1212,normal,45.24,0,18,0,0,0
1213,normal,118.44,0,3,0,0,0
1214,normal,69.69,0,7,0,0,0
1215,normal,198.66,0,20,0,0,0
1216,normal,42.01,0,19,0,0,0
1217,normal,74.13,0,10,0,0,0
1218,normal,18.47,0,7,0,0,0
1219,normal,57.0,0,2,0,0,0
1220,normal,70.41,0,8,0,0,0
1221,normal,27.27,0,15,0,0,0
1222,normal,30.5,0,14,0,0,0
1223,normal,41.06,0,11,0,0,0
1224,normal,36.66,0,19,0,0,0
1225,normal,128.63,0,10,0,0,0
1226,normal,53.71,0,0,0,0,0
1227,normal,28.15,0,7,0,0,0
1228,normal,70.91,0,19,0,0,0
1229,normal,72.37,0,18,0,0,0
1230,normal,72.05,1,8,0,0,0
1231,normal,76.12,0,10,0,0,0
1232,normal,37.19,0,2,0,0,0
1233,normal,59.98,0,21,0,0,0
1234,normal,73.82,0,13,0,0,0
1235,normal,73.99,0,10,0,0,0
1236,bulk_purchaser,167.89,0,11,0,0,0
1237,normal,83.33,0,18,0,0,0
1238,normal,54.44,0,14,0,0,0
1239,bulk_purchaser,196.35,0,11,0,0,0
1240,normal,39.11,0,22,0,0,0
1241,normal,33.75,0,18,0,0,0
1242,normal,32.91,0,5,0,0,0
1243,normal,19.21,0,11,0,0,0
1244,bulk_purchaser,196.99,0,14,0,0,0
1245,normal,24.56,0,20,0,0,0
1246,normal,48.28,0,22,0,0,0
1247,normal,63.79,0,16,0,0,0
1248,normal,125.84,0,16,0,0,0
1249,frequent_traveler,52.77,0,3,1,0,0
1250,normal,37.74,0,12,0,0,0
1251,frequent_traveler,33.5,0,21,1,0,0
1252,normal,35.39,0,22,0,0,0
1253,normal,113.22,0,14,0,0,0
1254,frequent_traveler,29.24,0,21,0,0,0
1255,normal,61.56,0,10,0,0,0
1256,normal,84.65,0,16,0,0,0
1257,normal,113.14,0,18,0,0,0
1258,normal,107.45,0,14,0,0,0
1259,normal,85.28,0,14,0,0,0
1260,bulk_purchaser,158.22,1,18,1,1,1
1261,normal,81.63,0,17,0,0,0
1262,normal,56.19,1,13,0,0,0
1263,normal,67.02,1,17,1,0,0
1264,normal,36.19,1,11,0,0,0
1265,normal,126.42,0,13,0,0,0
1266,normal,31.74,0,21,0,0,0
1267,normal,57.53,0,22,0,0,0
1268,normal,31.52,0,8,0,0,0
1269,normal,42.54,0,12,0,0,0
1270,normal,82.98,0,21,0,0,0
1271,normal,36.02,0,10,0,0,0
1272,normal,49.11,0,12,0,0,0
1273,normal,59.48,0,22,0,0,0
1274,bulk_purchaser,96.35,0,12,0,0,0
1275,normal,15.54,0,1,0,0,0
1276,normal,61.7,0,12,0,0,0
1277,normal,46.51,0,12,0,0,0
1278,normal,51.93,0,21,0,0,0
1279,normal,55.96,0,4,0,0,0
1280,normal,52.06,0,14,0,0,0
1281,normal,53.76,0,19,0,0,0
1282,bulk_purchaser,167.37,0,22,0,0,0
1283,normal,82.73,0,12,0,0,0
1284,normal,70.56,0,20,0,0,0
1285,bulk_purchaser,292.81,0,9,0,0,0
1286,normal,71.73,0,19,0,0,0
1287,normal,53.64,0,16,0,0,0
1288,normal,31.48,0,15,0,0,0
1289,normal,54.19,0,14,0,0,0
1290,normal,78.96,0,16,0,0,0
1291,normal,63.33,0,20,0,0,0
1292,normal,81.44,0,20,0,0,0
1293,normal,68.54,0,18,0,0,0
1294,normal,95.31,0,11,0,0,0
1295,normal,47.1,0,9,0,0,0
1296,normal,61.01,0,19,0,0,0
1297,normal,83.87,0,22,0,0,0
1298,normal,60.67,0,18,0,0,0
1299,normal,25.88,0,16,0,0,0
1300,normal,77.79,0,15,0,0,0
1301,normal,68.22,0,22,1,0,0
1302,normal,25.49,0,15,0,0,0
1303,bulk_purchaser,166.86,0,15,0,0,0
1304,normal,60.77,0,9,0,0,0
1305,frequent_traveler,31.74,1,5,1,0,0
1306,normal,56.36,0,11,0,0,0
1307,normal,34.73,0,22,0,0,0
1308,normal,61.92,0,14,0,0,0
1309,normal,51.74,0,22,0,0,0
1310,normal,43.26,0,22,0,0,0
1311,normal,33.0,0,8,0,0,0
1312,normal,68.28,0,18,0,0,0
1313,normal,28.55,1,16,0,0,0
1314,normal,53.45,0,17,0,0,0
1315,bulk_purchaser,101.96,0,18,0,0,0
1316,normal,46.69,0,20,0,0,0
1317,normal,119.75,0,22,0,0,0
1318,normal,50.23,0,19,0,0,0
1319,normal,193.67,0,9,0,0,0
1320,normal,88.2,0,18,0,0,0
1321,frequent_traveler,62.43,1,3,0,0,0
1322,normal,49.8,0,8,0,0,0
1323,normal,37.31,0,11,0,0,0
1324,normal,32.7,0,19,0,0,0
1325,normal,62.12,0,21,0,0,0
1326,normal,41.59,0,10,0,0,0
1327,normal,28.88,0,14,0,0,0
1328,normal,28.2,0,7,0,0,0
1329,normal,62.41,0,10,0,0,0
1330,normal,88.27,0,13,0,0,0
1331,normal,260.79,0,7,0,0,0
1332,normal,37.02,0,5,0,0,0
1333,frequent_traveler,134.09,1,10,0,0,0
1334,normal,23.5,0,7,0,0,0
1335,normal,53.3,0,10,0,0,0
1336,normal,70.79,0,17,0,0,0
1337,normal,34.26,0,14,0,0,0
1338,normal,56.8,0,16,0,0,0
1339,bulk_purchaser,213.53,0,7,0,0,0
1340,bulk_purchaser,202.91,0,20,0,0,0
1341,normal,39.85,0,15,0,0,0
1342,normal,47.26,0,18,0,0,0
1343,normal,76.61,0,1,0,0,0
1344,normal,39.1,0,10,0,0,0
1345,normal,55.92,0,18,0,0,0
1346,normal,73.71,0,12,0,0,0
1347,normal,32.03,0,11,0,0,0
1348,normal,49.93,1,1,0,0,0
1349,normal,32.59,0,21,0,0,0
1350,normal,102.11,0,8,0,0,0
1351,normal,109.28,0,18,0,0,0
1352,normal,55.62,0,10,0,0,0
1353,normal,42.41,0,7,0,0,0
1354,bulk_purchaser,100.93,0,22,0,0,0
1355,normal,101.01,0,16,0,0,0
1356,normal,45.54,0,9,0,0,0
1357,normal,28.65,0,12,0,0,0
1358,normal,46.26,0,8,1,0,0
1359,normal,40.77,0,15,0,0,0
1360,normal,70.76,0,18,0,0,0
1361,normal,58.3,0,18,0,0,0
1362,normal,65.6,0,1,0,0,0
1363,bulk_purchaser,370.51,0,10,0,0,0
1364,normal,34.76,0,10,0,0,0
1365,normal,44.88,0,18,0,0,0
1366,frequent_traveler,49.06,0,4,0,0,0
1367,normal,54.58,0,20,0,0,0
1368,normal,83.72,0,12,0,0,0
1369,frequent_traveler,37.75,0,4,1,0,0
1370,normal,23.99,0,8,0,0,0
1371,normal,100.17,0,12,0,0,0
1372,bulk_purchaser,113.99,0,16,0,0,0
1373,normal,92.13,0,12,0,0,0
1374,frequent_traveler,27.0,0,10,0,0,0
1375,normal,129.48,0,19,0,0,0
1376,normal,63.3,0,18,0,0,0
1377,normal,48.21,0,8,0,0,0
1378,normal,93.43,0,20,0,0,0
1379,frequent_traveler,60.91,0,16,1,0,0
1380,normal,60.14,1,5,0,0,0
1381,normal,55.47,0,19,0,0,0
1382,normal,77.01,0,21,0,0,0
1383,normal,66.7,0,18,0,0,0
1384,normal,141.41,0,8,0,0,0
1385,normal,82.62,0,21,0,0,0
1386,normal,60.72,0,11,0,0,0
1387,normal,43.51,0,15,0,0,0
1388,normal,34.83,0,19,0,0,0
