account_id,segment,signup_year,acv,tenure_months,status
788,smb,2018,1535.0,50,churned
789,mid,2021,39943.0,26,churned
790,mid,2018,14511.0,40,churned
791,smb,2019,4301.0,84,churned
792,smb,2021,4863.0,16,churned
793,smb,2018,3948.0,96,active
794,smb,2019,4223.0,3,churned
795,smb,2022,4405.0,48,active
796,smb,2020,3901.0,57,churned
797,smb,2025,2490.0,12,active
798,smb,2018,2381.0,96,active
799,mid,2023,20900.0,36,active
800,mid,2022,20680.0,48,active
801,mid,2023,27300.0,36,active
802,smb,2023,6316.0,9,churned
803,enterprise,2018,143194.0,96,active
804,mid,2024,14685.0,4,churned
805,smb,2020,1223.0,12,churned
806,smb,2023,2479.0,36,active
807,mid,2020,11246.0,72,active
808,smb,2021,2527.0,19,churned
809,smb,2023,4110.0,36,active
810,enterprise,2025,125768.0,12,active
811,smb,2025,9220.0,12,active
812,smb,2023,4636.0,21,churned
813,enterprise,2022,313196.0,3,churned
814,mid,2022,31495.0,3,churned
815,smb,2025,6266.0,12,active
816,enterprise,2019,100765.0,84,active
817,enterprise,2025,70456.0,2,churned
818,smb,2023,2909.0,22,churned
819,mid,2022,21896.0,48,active
820,smb,2022,2660.0,48,active
821,smb,2024,2207.0,24,churned
822,mid,2023,27131.0,6,churned
823,smb,2018,2202.0,5,churned
824,mid,2024,10232.0,24,active
825,mid,2023,12569.0,8,churned
826,smb,2025,3238.0,12,active
827,mid,2025,13421.0,12,active
828,smb,2025,3249.0,12,active
829,enterprise,2018,162791.0,96,active
830,smb,2023,4852.0,36,active
831,mid,2025,15829.0,12,active
832,mid,2025,11476.0,12,active
833,smb,2022,2730.0,20,churned
834,mid,2025,30571.0,2,churned
835,mid,2025,34358.0,12,active
836,mid,2018,26277.0,48,churned
837,mid,2025,40164.0,12,active
838,enterprise,2023,286244.0,36,active
839,smb,2022,2859.0,48,active
840,smb,2019,7656.0,40,churned
841,smb,2025,3196.0,12,active
842,mid,2020,36678.0,24,churned
843,smb,2021,5189.0,53,churned
844,smb,2020,1355.0,52,churned
845,smb,2025,2246.0,5,churned
846,enterprise,2021,65471.0,7,churned
847,smb,2018,1494.0,83,churned
848,mid,2018,34189.0,67,churned
849,smb,2025,10243.0,12,active
850,enterprise,2019,105997.0,84,active
851,smb,2024,5581.0,24,active
852,smb,2018,7649.0,65,churned
853,enterprise,2025,133809.0,12,active
854,enterprise,2023,119055.0,3,churned
855,smb,2019,3220.0,84,churned
856,smb,2025,4764.0,12,active
857,mid,2020,34110.0,72,active
858,enterprise,2025,151889.0,8,churned
859,smb,2022,4509.0,48,active
860,smb,2021,3549.0,24,churned
861,mid,2018,9932.0,96,active
862,mid,2020,34505.0,72,active
863,mid,2018,11588.0,54,churned
864,mid,2024,30022.0,7,churned
865,smb,2018,5313.0,69,churned
866,enterprise,2018,68172.0,11,churned
867,enterprise,2018,88974.0,10,churned
868,mid,2025,63623.0,12,active
869,smb,2025,3499.0,12,active
870,smb,2023,1978.0,36,active
871,mid,2018,32874.0,18,churned
872,smb,2022,2474.0,16,churned
873,enterprise,2025,46154.0,6,churned
874,smb,2018,4722.0,52,churned
875,mid,2024,13928.0,24,active
876,enterprise,2018,141576.0,96,active
877,smb,2024,2425.0,8,churned
878,smb,2022,5185.0,48,active
879,mid,2025,24143.0,12,active
880,mid,2021,6035.0,60,active
881,smb,2024,4407.0,24,active
882,mid,2024,19056.0,10,churned
883,enterprise,2020,244840.0,1,churned
884,smb,2023,4436.0,23,churned
885,smb,2021,5314.0,4,churned
886,smb,2021,2552.0,38,churned
887,smb,2024,2453.0,24,active
888,smb,2019,3595.0,12,churned
889,smb,2018,3040.0,96,active
890,mid,2021,43002.0,60,active
891,smb,2024,3372.0,24,active
892,enterprise,2019,65355.0,11,churned
893,smb,2020,2407.0,62,churned
894,smb,2023,5899.0,36,active
895,mid,2021,20259.0,60,active
896,enterprise,2022,107974.0,48,active
897,smb,2022,6186.0,48,active
898,smb,2024,2304.0,4,churned
899,smb,2025,1191.0,12,active
900,smb,2021,2377.0,17,churned
901,smb,2021,4109.0,5,churned
902,smb,2020,3214.0,33,churned
903,smb,2021,1669.0,6,churned
904,smb,2024,6051.0,24,active
905,enterprise,2022,130842.0,5,churned
906,mid,2023,26756.0,13,churned
907,smb,2021,4491.0,60,active
908,smb,2023,1902.0,36,active
909,smb,2023,4236.0,36,active
910,smb,2022,5731.0,48,active
911,mid,2025,38955.0,12,active
912,enterprise,2025,172928.0,12,active
913,enterprise,2019,155837.0,3,churned
914,enterprise,2019,50579.0,12,churned
915,enterprise,2025,119675.0,2,churned
916,enterprise,2021,74736.0,2,churned
917,smb,2020,6912.0,3,churned
918,smb,2024,6407.0,20,churned
919,smb,2022,2264.0,48,active
920,mid,2019,21526.0,4,churned
921,smb,2018,4123.0,96,active
922,mid,2024,34558.0,24,active
923,mid,2024,9530.0,24,active
924,smb,2020,1206.0,72,active
925,smb,2024,3711.0,24,active
926,smb,2019,1027.0,81,churned
927,smb,2024,3941.0,24,active
928,enterprise,2018,162122.0,62,churned
929,mid,2023,40865.0,36,active
930,mid,2024,16135.0,24,active
931,smb,2022,3947.0,10,churned
932,smb,2024,5043.0,24,active
933,smb,2020,2023.0,11,churned
934,mid,2020,34810.0,72,active
935,mid,2020,25265.0,72,active
936,smb,2018,2690.0,69,churned
937,enterprise,2020,129403.0,70,churned
938,smb,2019,3396.0,84,active
939,enterprise,2024,178089.0,3,churned
940,smb,2019,3040.0,84,active
941,smb,2019,4079.0,79,churned
942,mid,2023,16148.0,9,churned
943,smb,2022,2278.0,48,active
944,smb,2019,3967.0,84,active
945,smb,2023,2325.0,36,active
946,smb,2019,5433.0,34,churned
947,mid,2024,29617.0,24,active
948,enterprise,2018,82244.0,96,active
949,enterprise,2022,134174.0,45,churned
950,smb,2022,2478.0,48,active
951,smb,2020,1632.0,11,churned
952,smb,2023,2701.0,11,churned
953,smb,2021,3550.0,55,churned
954,smb,2023,4725.0,36,active
955,enterprise,2019,129929.0,84,active
956,enterprise,2022,189821.0,48,active
957,mid,2024,13486.0,5,churned
958,smb,2025,3016.0,9,churned
959,smb,2020,8285.0,6,churned
960,smb,2021,1386.0,60,active
961,smb,2021,2905.0,40,churned
962,smb,2024,2131.0,9,churned
963,smb,2025,3302.0,12,active
964,smb,2023,2930.0,36,active
965,enterprise,2024,162930.0,24,active
966,smb,2018,4137.0,15,churned
967,enterprise,2024,62767.0,24,active
968,smb,2024,2713.0,24,active
969,mid,2023,22025.0,18,churned
970,smb,2022,5269.0,27,churned
971,smb,2025,12289.0,12,active
972,smb,2023,5174.0,36,active
973,smb,2024,2195.0,24,active
974,enterprise,2019,115045.0,84,active
975,smb,2023,3986.0,36,active
976,mid,2021,16989.0,45,churned
977,smb,2024,4606.0,24,active
978,smb,2025,1169.0,3,churned
979,smb,2024,4801.0,6,churned
980,smb,2019,2869.0,84,active
981,enterprise,2021,114136.0,60,active
982,mid,2018,45838.0,2,churned
983,mid,2025,11722.0,12,active
984,smb,2020,4173.0,72,active
985,smb,2022,5415.0,48,active
986,enterprise,2021,131291.0,55,churned
987,smb,2025,1624.0,12,churned
988,smb,2024,7152.0,24,active
989,smb,2024,3276.0,24,active
990,mid,2023,16920.0,36,active
991,mid,2018,18859.0,96,active
992,mid,2025,18195.0,12,active
993,mid,2018,12148.0,96,active
994,smb,2021,3954.0,28,churned
995,enterprise,2021,89445.0,60,active
996,smb,2021,5092.0,60,active
997,mid,2025,28532.0,3,churned
998,smb,2019,8208.0,5,churned
999,enterprise,2022,108465.0,48,active
1000,smb,2019,2437.0,4,churned
1001,smb,2025,1746.0,12,active
1002,smb,2023,10902.0,36,active
1003,smb,2021,5070.0,5,churned
1004,smb,2018,2575.0,54,churned
1005,mid,2019,51358.0,84,active
1006,smb,2019,7173.0,23,churned
1007,enterprise,2021,61351.0,4,churned
1008,smb,2025,2498.0,12,active
1009,mid,2018,20616.0,16,churned
1010,smb,2022,2132.0,48,active
1011,mid,2020,20988.0,72,active
1012,mid,2018,31445.0,61,churned
1013,smb,2022,1832.0,48,churned
1014,enterprise,2023,139595.0,17,churned
1015,smb,2025,6531.0,2,churned
1016,smb,2022,4448.0,43,churned
1017,mid,2020,21209.0,72,active
1018,mid,2024,15771.0,24,active
1019,smb,2019,5516.0,7,churned
1020,smb,2023,2021.0,28,churned
1021,enterprise,2025,136134.0,5,churned
1022,mid,2018,22309.0,59,churned
1023,enterprise,2025,211675.0,12,active
1024,smb,2019,2721.0,12,churned
1025,mid,2021,17174.0,2,churned
1026,smb,2020,1957.0,69,churned
1027,enterprise,2019,150038.0,39,churned
1028,smb,2023,2946.0,36,active
1029,mid,2021,14314.0,60,active
1030,smb,2022,2481.0,26,churned
1031,mid,2021,28812.0,12,churned
1032,mid,2023,12689.0,36,active
1033,smb,2025,2193.0,12,active
1034,enterprise,2022,188750.0,4,churned
1035,smb,2019,3351.0,22,churned
1036,mid,2020,35515.0,12,churned
1037,smb,2021,3042.0,5,churned
1038,smb,2018,3639.0,7,churned
1039,smb,2019,3937.0,6,churned
1040,smb,2019,7286.0,84,active
1041,smb,2025,6995.0,12,active
1042,mid,2021,39207.0,60,active
1043,mid,2025,16084.0,12,active
1044,mid,2022,13448.0,9,churned
1045,smb,2022,5326.0,48,active
1046,smb,2025,7247.0,12,active
1047,smb,2023,6512.0,36,active
1048,mid,2019,22171.0,9,churned
1049,enterprise,2020,173495.0,34,churned
1050,smb,2023,5285.0,21,churned
1051,mid,2018,23729.0,96,active
1052,smb,2019,4009.0,69,churned
1053,smb,2018,3824.0,46,churned
1054,smb,2023,2455.0,36,active
1055,smb,2021,2584.0,21,churned
1056,mid,2018,15510.0,71,churned
1057,enterprise,2023,54197.0,36,active
1058,smb,2023,3911.0,16,churned
1059,smb,2023,3568.0,36,active
1060,mid,2019,32241.0,49,churned
1061,enterprise,2024,226468.0,24,active
1062,mid,2019,42708.0,84,active
1063,smb,2022,7400.0,48,active
1064,mid,2022,15085.0,48,active
1065,smb,2019,1779.0,5,churned
1066,enterprise,2021,192023.0,60,active
1067,smb,2018,7267.0,21,churned
1068,mid,2021,47954.0,60,active
1069,smb,2023,4640.0,4,churned
1070,smb,2020,1342.0,72,active
1071,enterprise,2022,144756.0,1,churned
1072,mid,2025,29078.0,12,active
1073,smb,2019,6809.0,23,churned
1074,enterprise,2020,246425.0,4,churned
1075,enterprise,2018,190007.0,76,churned
1076,smb,2022,2714.0,48,active
1077,smb,2019,2176.0,26,churned
1078,smb,2024,4755.0,24,active
1079,mid,2020,14821.0,35,churned
1080,smb,2023,7613.0,27,churned
1081,smb,2019,1553.0,24,churned
1082,enterprise,2020,160082.0,72,active
1083,enterprise,2019,141459.0,12,churned
1084,mid,2022,19863.0,11,churned
1085,enterprise,2018,75920.0,48,churned
1086,mid,2018,7857.0,96,active
1087,mid,2022,16887.0,48,active
1088,mid,2022,17036.0,48,active
1089,smb,2020,6348.0,17,churned
1090,smb,2021,2462.0,60,active
1091,smb,2021,4566.0,60,active
1092,mid,2024,11544.0,4,churned
1093,smb,2021,4629.0,16,churned
1094,smb,2024,1189.0,24,active
1095,mid,2019,62796.0,5,churned
1096,smb,2019,3393.0,12,churned
1097,smb,2021,900.0,33,churned
1098,mid,2018,15385.0,96,active
1099,enterprise,2023,77821.0,2,churned
1100,smb,2021,2623.0,8,churned
1101,smb,2020,3034.0,72,active
1102,smb,2022,2614.0,48,active
1103,mid,2018,14644.0,13,churned
1104,mid,2021,12341.0,60,active
1105,smb,2025,5491.0,12,active
1106,mid,2023,40158.0,1,churned
1107,smb,2022,3206.0,6,churned
1108,smb,2022,3609.0,48,active
1109,enterprise,2021,68654.0,60,active
1110,smb,2025,3773.0,12,active
1111,smb,2025,4085.0,12,active
1112,smb,2021,3263.0,60,active
1113,mid,2025,26850.0,12,active
1114,enterprise,2018,140696.0,96,active
1115,enterprise,2020,71177.0,47,churned
1116,smb,2020,6611.0,32,churned
1117,smb,2023,3282.0,5,churned
1118,mid,2022,50909.0,48,active
1119,smb,2021,4493.0,60,active
1120,enterprise,2020,323019.0,72,active
1121,mid,2022,39642.0,48,active
1122,smb,2020,4079.0,71,churned
1123,mid,2021,15343.0,7,churned
1124,smb,2020,2564.0,72,active
1125,smb,2025,4753.0,12,active
1126,mid,2023,23661.0,33,churned
1127,smb,2019,2712.0,84,active
1128,mid,2025,33407.0,3,churned
1129,mid,2023,22458.0,36,active
1130,enterprise,2020,183415.0,48,churned
1131,enterprise,2022,74033.0,48,active
1132,smb,2019,6001.0,84,active
1133,smb,2018,4677.0,3,churned
1134,mid,2021,40086.0,60,active
1135,enterprise,2024,196558.0,12,churned
1136,smb,2020,3490.0,67,churned
1137,smb,2021,3352.0,4,churned
1138,smb,2025,8880.0,12,active
1139,smb,2025,3149.0,10,churned
1140,mid,2021,32023.0,60,active
1141,smb,2018,3009.0,61,churned
1142,mid,2023,8682.0,36,active
1143,mid,2023,11924.0,36,active
1144,mid,2025,26983.0,12,active
1145,smb,2025,5170.0,12,active
1146,smb,2023,4468.0,36,active
1147,mid,2018,39065.0,96,active
1148,mid,2019,26786.0,40,churned
1149,smb,2023,2471.0,8,churned
1150,enterprise,2022,162292.0,48,active
1151,smb,2021,3963.0,12,churned
1152,enterprise,2021,90420.0,1,churned
1153,smb,2023,4611.0,36,active
1154,smb,2021,3788.0,28,churned
1155,smb,2019,2691.0,84,active
1156,smb,2025,3331.0,3,churned
1157,smb,2020,7382.0,24,churned
1158,smb,2020,7262.0,72,active
1159,smb,2018,4000.0,96,active
1160,mid,2021,22666.0,60,active
1161,smb,2025,1778.0,12,active
1162,mid,2019,52036.0,5,churned
1163,mid,2019,36981.0,52,churned
1164,smb,2019,5303.0,32,churned
1165,smb,2018,1168.0,96,active
1166,enterprise,2022,123064.0,48,active
1167,mid,2020,20670.0,72,active
1168,smb,2024,5123.0,11,churned
1169,mid,2021,17579.0,60,active
1170,smb,2023,3243.0,36,active
1171,smb,2018,4963.0,9,churned
1172,mid,2020,14961.0,11,churned
1173,smb,2021,2733.0,3,churned
1174,mid,2018,24262.0,64,churned
1175,smb,2021,7110.0,39,churned
1176,mid,2021,32999.0,60,active
1177,smb,2021,6234.0,10,churned
1178,smb,2022,3758.0,21,churned
1179,smb,2024,7689.0,24,active
1180,smb,2024,1524.0,24,active
1181,mid,2018,60544.0,96,active
1182,smb,2023,10677.0,36,active
1183,smb,2025,4575.0,12,active
1184,smb,2024,5520.0,24,active
1185,smb,2020,3572.0,34,churned
1186,mid,2024,19835.0,24,active
1187,smb,2024,2683.0,24,active
1188,enterprise,2020,117653.0,72,active
1189,smb,2024,4808.0,24,active
1190,mid,2023,27172.0,18,churned
1191,smb,2024,9831.0,24,active
1192,smb,2023,3828.0,36,active
1193,enterprise,2024,57273.0,2,churned
1194,enterprise,2025,274349.0,12,active
1195,enterprise,2024,65481.0,24,active
1196,smb,2021,2753.0,60,active
1197,smb,2022,4171.0,9,churned
1198,mid,2023,27135.0,36,active
1199,smb,2024,1767.0,17,churned
1200,mid,2021,15165.0,60,active
1201,mid,2020,10505.0,72,active
1202,mid,2023,30057.0,14,churned
1203,mid,2025,39803.0,11,churned
1204,mid,2025,11957.0,7,churned
1205,smb,2019,5990.0,84,active
1206,smb,2025,5799.0,12,active
1207,mid,2024,15843.0,24,active
1208,smb,2019,1351.0,10,churned
1209,smb,2018,2131.0,96,active
1210,smb,2019,2704.0,17,churned
1211,mid,2025,47612.0,8,churned
1212,mid,2024,20761.0,1,churned
1213,mid,2022,13314.0,48,active
1214,smb,2023,3920.0,36,active
1215,smb,2021,1905.0,14,churned
1216,smb,2025,4709.0,12,active
1217,smb,2019,2233.0,84,active
1218,mid,2020,14527.0,15,churned
1219,mid,2019,26576.0,84,active
1220,smb,2024,8735.0,24,active
1221,smb,2022,10926.0,48,active
1222,smb,2023,2165.0,26,churned
1223,enterprise,2025,89473.0,12,active
1224,mid,2019,28503.0,21,churned
1225,smb,2025,6532.0,10,churned
1226,enterprise,2019,40862.0,84,active
1227,smb,2024,3803.0,24,active
1228,smb,2023,2854.0,31,churned
1229,enterprise,2024,46073.0,15,churned
1230,smb,2019,1866.0,11,churned
1231,smb,2025,2741.0,12,active
1232,mid,2024,22684.0,24,active
1233,smb,2018,6027.0,35,churned
1234,mid,2022,26296.0,48,active
1235,smb,2024,5848.0,24,active
1236,smb,2021,3690.0,16,churned
1237,smb,2021,2559.0,60,active
1238,smb,2020,3321.0,72,active
1239,smb,2022,5155.0,48,active
1240,smb,2025,6101.0,12,active
1241,enterprise,2022,111979.0,8,churned
1242,smb,2023,2288.0,36,active
1243,smb,2024,4306.0,24,active
1244,smb,2024,4624.0,24,active
1245,smb,2021,6744.0,7,churned
1246,smb,2024,2593.0,24,active
1247,mid,2020,15774.0,72,active
1248,smb,2022,5314.0,13,churned
1249,enterprise,2020,98350.0,72,active
1250,enterprise,2025,96294.0,2,churned
1251,smb,2023,6816.0,31,churned
1252,smb,2022,1834.0,48,active
1253,smb,2021,10179.0,60,active
1254,mid,2022,16215.0,48,active
1255,smb,2024,5616.0,24,active
1256,enterprise,2020,114188.0,7,churned
1257,mid,2024,25227.0,5,churned
1258,mid,2020,19314.0,48,churned
1259,smb,2019,5588.0,84,active
1260,enterprise,2023,101350.0,36,active
1261,smb,2023,2734.0,36,active
1262,smb,2020,9015.0,34,churned
1263,smb,2023,3695.0,36,active
1264,enterprise,2023,86004.0,36,active
1265,mid,2024,10455.0,8,churned
1266,mid,2025,55982.0,12,active
1267,smb,2024,2763.0,8,churned
1268,enterprise,2021,338040.0,55,churned
1269,smb,2019,4445.0,37,churned
1270,smb,2018,3911.0,8,churned
1271,enterprise,2022,131258.0,18,churned
1272,smb,2023,11026.0,36,active
1273,smb,2023,1217.0,36,active
1274,mid,2018,24518.0,42,churned
1275,smb,2023,3189.0,36,active
1276,smb,2024,3273.0,24,active
1277,smb,2023,3923.0,8,churned
1278,smb,2022,3187.0,24,churned
1279,enterprise,2018,132464.0,8,churned
1280,mid,2021,21768.0,22,churned
1281,smb,2023,1888.0,36,active
1282,smb,2022,4406.0,48,active
1283,smb,2022,5208.0,12,churned
1284,mid,2022,16797.0,48,active
1285,enterprise,2022,306799.0,7,churned
1286,enterprise,2020,235105.0,57,churned
1287,smb,2022,5552.0,17,churned
1288,smb,2020,5519.0,72,active
1289,smb,2021,3696.0,60,active
1290,mid,2021,38975.0,60,active
1291,smb,2023,7985.0,36,active
1292,mid,2025,32992.0,12,active
1293,mid,2023,16562.0,36,active
1294,smb,2019,3569.0,3,churned
1295,smb,2023,4850.0,36,active
1296,smb,2020,5535.0,16,churned
1297,smb,2018,3503.0,38,churned
1298,smb,2019,2742.0,84,active
1299,mid,2025,48635.0,12,active
1300,smb,2021,2130.0,60,active
1301,smb,2019,2274.0,31,churned
1302,mid,2019,11344.0,84,active
1303,mid,2023,13742.0,36,active
1304,smb,2024,6793.0,24,active
1305,mid,2020,41790.0,72,active
1306,enterprise,2018,116189.0,12,churned
1307,mid,2020,28230.0,19,churned
1308,mid,2023,21911.0,36,active
1309,smb,2018,2006.0,53,churned
1310,enterprise,2020,365512.0,72,active
1311,smb,2018,7240.0,13,churned
1312,enterprise,2021,143948.0,60,active
1313,mid,2019,14358.0,84,active
1314,smb,2019,3254.0,32,churned
1315,smb,2018,2575.0,47,churned
1316,mid,2023,23128.0,13,churned
1317,mid,2021,25718.0,60,active
1318,smb,2025,3070.0,12,active
1319,mid,2021,10644.0,10,churned
1320,enterprise,2019,350119.0,84,active
1321,smb,2019,4100.0,11,churned
1322,smb,2025,4575.0,12,active
1323,smb,2022,2948.0,3,churned
1324,mid,2020,10087.0,5,churned
1325,smb,2023,3492.0,11,churned
1326,enterprise,2022,102579.0,3,churned
1327,smb,2018,5191.0,6,churned
1328,mid,2023,34650.0,36,active
1329,smb,2018,5338.0,96,active
1330,smb,2019,5968.0,84,active
1331,mid,2023,54276.0,36,active
1332,smb,2021,4425.0,48,churned
1333,smb,2019,6308.0,32,churned
1334,enterprise,2018,154343.0,96,active
1335,enterprise,2022,46629.0,48,active
1336,enterprise,2023,111607.0,36,active
1337,smb,2019,2359.0,51,churned
1338,mid,2021,24729.0,5,churned
1339,enterprise,2020,81186.0,72,active
1340,smb,2025,4929.0,12,active
1341,smb,2024,5946.0,18,churned
1342,mid,2020,40207.0,71,churned
1343,smb,2022,8181.0,48,active
1344,mid,2025,9528.0,12,active
1345,enterprise,2020,66204.0,72,active
1346,mid,2019,95216.0,84,active
1347,smb,2020,6032.0,72,active
1348,smb,2022,4073.0,18,churned
1349,smb,2025,3700.0,12,active
1350,smb,2020,3539.0,72,active
1351,mid,2018,8376.0,96,active
1352,mid,2019,14970.0,84,active
1353,smb,2021,3443.0,60,active
1354,smb,2018,2545.0,5,churned
1355,enterprise,2018,89988.0,54,churned
1356,smb,2023,13087.0,36,active
1357,smb,2024,3210.0,24,active
1358,smb,2019,4184.0,84,active
1359,mid,2022,24866.0,16,churned
1360,smb,2022,4889.0,14,churned
1361,mid,2023,17350.0,36,active
1362,smb,2025,6792.0,12,active
1363,mid,2025,27496.0,12,active
1364,smb,2020,1913.0,72,active
1365,smb,2025,3450.0,12,active
1366,smb,2018,3341.0,13,churned
1367,smb,2025,3265.0,12,active
1368,smb,2019,4697.0,45,churned
1369,smb,2018,5001.0,96,active
1370,smb,2018,4714.0,50,churned
1371,smb,2018,4313.0,83,churned
1372,enterprise,2021,125847.0,1,churned
1373,smb,2023,1242.0,36,active
1374,mid,2023,32498.0,36,active
1375,enterprise,2018,153918.0,12,churned
1376,smb,2020,2225.0,72,active
1377,mid,2019,25344.0,84,active
1378,enterprise,2019,166703.0,84,active
1379,mid,2023,39562.0,36,active
1380,smb,2023,4699.0,9,churned
1381,smb,2019,4276.0,84,active
1382,smb,2020,5845.0,45,churned
1383,smb,2025,3124.0,12,active
1384,enterprise,2022,148153.0,7,churned
1385,enterprise,2019,88384.0,84,active
1386,smb,2025,6343.0,12,active
1387,mid,2019,9849.0,63,churned
1388,smb,2020,5477.0,8,churned
1389,enterprise,2023,121644.0,36,active
1390,smb,2022,5900.0,19,churned
1391,enterprise,2018,81612.0,96,active
1392,mid,2024,23040.0,24,active
1393,smb,2019,3753.0,84,active
1394,smb,2023,4523.0,36,active
1395,mid,2020,13046.0,65,churned
1396,smb,2024,5005.0,24,active
1397,smb,2025,1447.0,12,active
1398,enterprise,2024,86343.0,19,churned
1399,mid,2025,10083.0,12,active
1400,smb,2022,5509.0,47,churned
