store_id,region,footprint_sqft,rating_before,remodeled,rating_after
753,Northeast,8937,74.7,0,53.6
754,West,1843,76.1,0,75.9
755,West,1939,75.4,0,73.6
756,South,2875,96.7,0,99.7
757,Northeast,1373,73.8,0,61.5
758,West,2312,100.0,0,91.8
759,Northeast,6041,66.4,0,61.1
760,Northeast,2782,78.9,0,77.8
761,West,4253,59.2,1,61.9
762,Midwest,7112,74.0,0,72.2
763,South,4013,52.5,1,61.4
764,Midwest,2931,48.9,1,52.6
765,Midwest,6581,65.6,0,61.7
766,South,7397,43.5,1,51.3
767,Midwest,1400,100.0,0,96.5
768,West,6482,94.8,0,81.8
769,Midwest,5538,85.2,0,89.4
770,Midwest,3757,85.0,0,70.9
771,Midwest,3740,72.3,0,75.7
772,Northeast,7143,72.9,0,68.5
773,Midwest,5900,77.0,0,63.1
774,West,4269,61.8,0,63.8
775,South,1758,54.4,1,52.3
776,South,5132,84.4,0,70.9
777,West,3999,85.4,0,78.3
778,South,5997,79.7,0,85.8
779,Midwest,5476,89.7,0,81.7
780,South,1310,75.8,0,85.3
781,South,8110,100.0,0,100.0
782,Midwest,5644,86.8,0,71.7
783,Northeast,7804,71.1,0,71.7
784,West,8269,62.4,1,76.7
785,Midwest,3653,81.4,0,86.3
786,South,7123,67.1,1,57.8
787,Midwest,7448,73.6,0,73.6
788,Northeast,4803,53.5,0,52.0
789,West,3117,72.8,0,60.1
790,Northeast,3400,93.4,0,100.0
791,West,2656,68.4,0,63.2
792,Midwest,6222,81.7,0,95.8
793,South,5067,45.9,1,68.9
794,West,5239,68.6,1,85.3
795,South,3882,63.3,0,65.4
796,South,7740,72.0,0,68.2
797,Midwest,1752,92.3,0,79.1
798,West,8304,65.2,0,58.5
799,South,3978,63.0,1,80.6
800,West,3022,77.3,0,65.7
801,Northeast,1301,75.7,1,67.5
802,South,7803,70.6,0,71.2
803,South,7763,72.7,0,70.9
804,Northeast,2466,62.0,1,65.3
805,Midwest,3340,73.4,0,81.3
806,Northeast,3744,90.4,0,62.5
807,South,4536,55.4,1,83.1
808,Midwest,7201,63.2,0,66.2
809,West,8744,55.0,1,58.9
810,West,6739,67.1,0,80.8
811,South,4684,78.1,0,68.0
812,South,3168,86.5,0,63.0
813,Midwest,4445,83.0,0,55.0
814,Midwest,7855,64.9,1,57.9
815,South,7986,77.0,0,72.1
816,South,4017,88.4,0,70.4
817,Midwest,7917,76.2,0,93.5
818,South,5172,68.0,1,64.6
819,Northeast,6051,63.1,1,72.1
820,West,3495,65.0,1,69.6
821,West,8382,77.9,0,81.3
822,South,6385,63.7,0,66.9
823,South,4571,81.3,0,86.3
824,West,8115,58.1,1,61.2
825,Northeast,3774,65.8,1,78.1
826,West,7932,73.0,0,71.0
827,South,3074,55.4,1,52.3
828,West,8446,78.1,0,83.9
829,South,8158,76.8,0,69.0
830,South,1439,65.5,0,67.2
831,West,1418,66.2,0,81.5
832,West,5431,61.6,0,80.5
833,South,6299,90.8,0,75.5
834,Midwest,6121,82.3,0,75.2
835,Midwest,3985,72.2,0,63.4
836,South,1252,68.0,1,69.1
837,West,2471,79.4,0,88.5
838,South,7998,80.3,0,66.8
839,Northeast,2017,73.5,0,85.5
840,West,4078,67.6,1,55.5
841,Midwest,5131,70.9,1,78.6
842,West,4178,66.7,0,70.6
843,Northeast,4151,56.5,0,64.1
844,South,5060,75.7,0,90.3
845,South,7629,70.5,1,69.3
846,South,5951,64.1,0,62.0
847,West,2807,70.1,0,74.6
848,Northeast,7538,79.2,1,66.1
849,Northeast,2356,50.3,1,64.0
850,West,6215,70.2,0,80.9
851,West,8016,70.4,0,73.4
852,South,5709,72.1,0,90.7
853,Northeast,6971,51.6,1,56.9
854,West,1863,87.9,0,90.4
855,West,4708,68.4,1,62.7
856,Midwest,3781,75.8,0,64.7
857,Northeast,4737,71.9,0,60.7
858,Northeast,1867,77.0,0,79.5
859,South,7528,68.1,1,78.4
860,West,8591,86.3,0,77.0
861,Midwest,4347,69.4,1,76.2
862,West,1345,88.3,0,90.1
863,Midwest,3903,73.6,0,66.3
864,South,2939,72.2,0,73.7
865,Northeast,3488,67.0,0,57.4
866,Midwest,7273,75.4,0,59.8
867,Northeast,4876,85.3,0,81.7
868,West,4421,65.1,0,49.6
869,South,2723,84.8,0,87.7
870,Northeast,7895,67.4,0,75.2
871,Midwest,2491,60.3,1,79.5
872,West,6557,75.7,0,76.0
873,Midwest,7094,88.3,0,86.1
874,Northeast,8651,81.9,0,69.1
875,West,6093,59.3,1,60.1
876,South,4324,72.9,0,68.4
877,South,2195,75.1,0,80.5
878,Northeast,4644,82.9,0,59.7
879,Midwest,8602,80.4,0,78.0
880,West,2670,46.9,1,53.1
881,West,7423,74.2,1,66.9
882,South,2823,80.8,0,77.3
883,Midwest,1548,76.0,0,72.1
884,South,3142,58.3,1,70.5
885,South,6172,89.5,0,80.6
886,Midwest,7681,48.1,1,54.7
887,South,5199,75.3,0,69.0
888,Northeast,3550,66.7,0,70.9
889,South,8923,70.7,0,65.8
890,South,3905,71.1,0,84.4
891,Northeast,5476,88.4,0,71.2
892,South,7598,55.9,1,63.9
893,South,6469,75.9,1,71.3
894,South,8751,74.9,0,77.5
895,Midwest,6479,47.0,1,74.3
896,Midwest,2197,60.3,1,66.2
897,Northeast,6663,65.0,0,68.3
898,West,3588,64.3,1,74.8
899,West,3078,77.4,0,92.2
900,Northeast,2818,90.8,0,76.4
901,Midwest,1631,69.9,0,71.2
902,West,6512,58.3,1,41.3
903,West,8950,73.2,0,64.9
904,South,5365,62.1,0,55.5
905,West,4294,60.1,1,68.3
906,Northeast,5499,68.5,0,71.8
907,South,4538,63.2,1,88.3
908,South,2594,76.6,0,76.1
909,South,1756,73.1,0,72.4
910,South,4336,71.4,0,65.8
911,Midwest,1717,72.0,0,74.3
912,South,8982,69.7,0,77.7
913,South,3139,72.6,0,78.5
914,Northeast,4622,79.0,0,62.3
915,Northeast,2119,71.7,0,69.0
916,Midwest,8667,56.7,0,73.8
917,South,1489,85.0,0,73.4
918,South,4040,76.9,0,86.0
919,Northeast,1987,74.4,0,72.4
920,Northeast,3727,57.7,1,57.8
921,South,6699,59.6,1,60.3
922,Northeast,6646,75.0,0,84.6
923,Northeast,5893,73.3,0,78.2
924,Northeast,5682,58.9,1,57.8
925,Northeast,5414,90.0,0,94.2
926,Northeast,2351,82.4,0,88.6
927,West,1679,78.3,0,86.2
928,Northeast,3608,91.4,0,93.2
929,Midwest,8934,59.5,1,72.7
930,Northeast,6025,54.2,0,59.9
931,West,3371,74.3,0,64.4
932,Midwest,2471,74.5,0,71.7
933,West,3254,52.2,1,59.4
934,Northeast,3392,82.9,0,69.1
935,West,5495,79.3,0,73.9
936,South,7501,60.3,1,54.6
937,West,6212,57.9,1,57.9
938,South,4134,55.1,1,53.4
939,South,5476,66.1,0,61.2
940,Midwest,1768,72.7,0,69.2
941,Midwest,6041,76.3,0,78.8
942,West,5554,64.6,0,67.7
943,South,2863,69.0,0,67.7
944,West,6960,66.3,0,66.6
945,West,7750,61.1,0,49.7
946,Midwest,6636,67.9,0,69.6
947,South,8004,69.1,0,67.7
948,Northeast,5912,67.5,0,73.2
949,South,1824,75.4,0,71.8
950,Midwest,4543,57.4,0,54.7
951,South,2372,74.0,0,67.7
952,Midwest,2538,49.9,1,53.5
953,Midwest,6873,78.8,0,57.5
954,South,5229,88.8,0,78.5
955,Northeast,4964,76.7,0,50.1
956,South,5704,71.3,0,65.8
957,West,4324,64.0,0,57.8
958,Midwest,8009,76.8,0,67.3
959,Midwest,2971,68.2,0,78.8
960,South,4698,79.5,0,74.8
961,Midwest,8672,76.3,0,92.1
962,West,6288,37.3,1,62.5
963,Midwest,8860,70.3,0,55.9
964,South,5487,76.9,0,86.7
965,West,1621,53.7,1,57.5
966,West,6893,82.4,1,71.7
967,Northeast,5571,62.2,0,84.8
968,Northeast,4830,75.5,0,70.1
969,South,3979,73.8,0,87.0
970,Northeast,4803,77.8,0,77.8
971,Midwest,4623,83.7,0,76.7
972,Northeast,4397,55.4,0,46.6
973,Northeast,3081,71.3,1,61.8
974,West,7519,61.1,0,84.6
975,Northeast,5563,60.8,0,59.8
976,Midwest,7571,95.2,0,92.5
977,West,2278,75.2,0,65.0
978,South,8203,84.2,0,51.6
979,Midwest,4783,71.7,0,69.4
980,Northeast,5164,73.0,0,59.7
981,South,7769,63.9,0,65.3
982,Northeast,5888,81.9,0,81.6
983,West,2719,81.2,0,93.2
984,Midwest,7671,42.1,1,57.0
985,South,6574,73.9,0,73.7
986,Midwest,1901,64.9,1,74.6
987,West,7355,73.6,0,78.1
988,Midwest,1538,82.5,0,87.6
989,Midwest,8737,70.3,0,76.6
990,Midwest,6291,67.2,0,55.3
991,West,6974,70.4,0,75.0
992,Midwest,3509,87.0,0,81.1
993,West,6902,86.5,0,73.5
994,Midwest,3237,73.2,0,70.8
995,Midwest,6831,68.2,1,67.5
996,Northeast,5344,84.5,0,70.3
997,West,8304,89.7,0,66.2
998,Northeast,2661,74.7,0,74.4
999,Midwest,7749,77.7,0,76.3
1000,South,1273,73.3,1,64.6
1001,Midwest,3548,70.6,0,72.3
1002,Midwest,4834,89.7,0,91.3
1003,Northeast,1516,85.2,0,75.4
1004,Northeast,1666,76.8,0,75.7
1005,West,6733,56.6,1,46.2
1006,West,5202,56.4,0,74.7
1007,West,4626,63.4,0,62.5
1008,Northeast,8368,88.9,0,71.1
1009,South,8477,75.8,0,76.6
1010,Midwest,3363,66.4,0,70.5
1011,South,4198,80.1,0,72.1
1012,South,7360,69.9,0,80.4
1013,Northeast,6450,76.3,0,77.1
1014,Midwest,4390,50.6,1,64.2
1015,South,1713,87.0,0,80.4
1016,Northeast,8413,64.5,0,76.2
1017,Northeast,6657,83.5,0,76.9
1018,Northeast,1430,74.7,0,76.2
1019,Midwest,5070,60.1,1,55.3
1020,West,1707,63.5,1,67.2
1021,Midwest,8390,50.8,1,68.6
1022,West,3488,77.8,0,76.8
1023,West,8789,84.6,0,78.1
1024,Northeast,4581,75.6,0,82.0
1025,West,2792,66.3,1,56.5
1026,South,8974,70.6,0,63.3
1027,Midwest,7043,65.5,0,85.8
1028,Northeast,2888,69.6,0,71.8
1029,South,2346,84.3,0,78.9
1030,West,8005,68.0,0,70.6
1031,South,1804,84.7,0,52.5
1032,South,2151,66.3,1,67.7
1033,Midwest,4815,82.8,0,84.1
1034,West,5611,46.4,1,59.0
1035,Northeast,6718,70.3,0,71.6
1036,Northeast,7554,82.6,0,71.2
1037,West,3130,91.8,0,85.7
1038,West,8974,64.3,1,54.4
1039,Northeast,3710,51.5,1,59.7
1040,Midwest,8904,80.4,0,80.7
1041,West,7243,73.3,0,90.7
1042,South,1582,80.9,0,75.1
1043,South,1908,85.6,0,82.4
1044,South,2402,60.7,0,66.0
1045,South,8063,79.6,0,66.7
1046,South,3311,80.8,0,73.0
1047,South,2435,81.7,0,72.8
1048,West,1620,70.7,1,78.0
1049,West,5315,92.3,0,86.2
1050,Northeast,5819,41.3,1,47.5
1051,Midwest,7268,58.4,1,61.1
1052,South,4047,55.6,1,54.1
1053,Midwest,3173,58.2,1,84.7
1054,Midwest,4321,77.3,0,69.7
1055,Midwest,5185,55.0,1,66.1
1056,South,4800,83.7,0,96.6
1057,Northeast,2441,63.4,0,70.3
1058,West,6780,74.9,0,68.6
1059,Northeast,1631,69.6,0,89.5
1060,Northeast,4360,83.2,0,94.1
1061,West,8738,64.3,1,67.9
1062,Northeast,7218,71.7,0,80.4
1063,South,3128,48.2,1,45.7
1064,South,1693,76.0,0,69.4
1065,West,2720,58.4,1,61.5
1066,Northeast,6177,66.8,1,75.1
1067,West,8275,76.7,0,65.2
1068,West,4687,69.1,1,73.5
1069,West,7905,76.8,0,85.8
1070,Midwest,7813,74.9,1,78.8
1071,Northeast,4766,83.5,0,95.5
1072,West,8027,70.7,0,67.7
1073,Midwest,5784,85.4,0,78.8
1074,West,6019,68.8,0,68.5
1075,South,8362,73.3,0,63.4
1076,Northeast,7789,61.8,0,73.6
1077,Northeast,2067,97.7,0,93.6
1078,West,6810,58.0,1,54.7
1079,South,6105,81.7,0,67.5
1080,Northeast,5172,78.1,0,77.3
1081,South,2056,77.7,0,73.4
1082,Northeast,6874,65.8,1,58.9
1083,South,8173,60.9,0,73.0
1084,West,4151,60.4,1,63.6
1085,South,5715,95.0,0,67.7
1086,Midwest,8850,69.3,0,64.6
1087,Midwest,4783,58.2,1,49.9
1088,South,2230,86.2,0,79.2
1089,Midwest,2968,78.4,0,76.8
1090,Northeast,2604,65.2,0,61.8
1091,Midwest,2910,73.6,0,76.2
1092,South,5329,57.9,1,34.4
1093,West,5850,68.1,0,78.7
1094,Northeast,2004,84.9,0,62.4
1095,West,2818,46.0,1,51.5
1096,Northeast,5106,64.9,0,61.7
1097,South,7322,92.3,0,91.4
1098,Midwest,1888,37.6,1,67.0
1099,West,4755,66.4,1,74.7
1100,South,5799,61.3,1,65.7
1101,South,6985,66.0,0,63.6
1102,South,8196,62.4,1,60.3
1103,Northeast,5192,75.4,1,85.2
1104,West,8810,65.3,1,77.0
1105,South,7606,100.0,0,88.1
1106,Midwest,7224,74.3,0,83.9
1107,West,2915,62.6,0,65.4
1108,West,7007,63.5,1,55.5
1109,West,5042,59.5,1,59.6
1110,Northeast,5986,72.6,0,60.0
1111,Midwest,7365,91.2,0,66.1
1112,Northeast,4191,82.6,0,93.8
1113,West,6155,74.9,0,61.3
1114,South,1314,73.7,0,85.9
1115,South,6965,73.2,0,54.6
1116,South,7513,64.3,0,62.2
1117,Northeast,7633,84.1,0,72.5
1118,Midwest,6311,86.3,0,71.3
1119,West,1448,52.5,1,75.8
1120,Northeast,5219,60.3,1,60.5
1121,Northeast,7284,58.4,1,63.7
1122,West,2612,63.3,0,84.9
1123,Midwest,5535,68.7,0,64.3
1124,Midwest,8725,77.7,0,90.3
1125,Northeast,4174,76.9,0,89.2
1126,South,8714,79.6,0,74.4
1127,West,2780,63.3,1,74.4
1128,South,2650,64.9,0,64.5
1129,West,2286,67.9,0,71.0
1130,South,8213,76.9,0,65.2
1131,Midwest,6782,50.5,1,57.2
1132,Midwest,6385,90.9,0,83.7
1133,Northeast,4482,56.8,0,64.4
1134,Northeast,2541,79.2,0,76.8
1135,Midwest,5764,88.5,0,89.5
1136,Northeast,5066,87.9,0,87.6
1137,Midwest,8675,68.6,0,51.3
1138,West,8369,100.0,0,100.0
1139,South,7834,81.7,0,70.4
1140,South,7782,59.0,1,71.2
1141,South,1325,74.3,0,81.6
1142,West,3163,92.3,0,78.3
1143,Northeast,4031,89.1,0,71.0
1144,West,4607,72.5,0,83.0
1145,Northeast,4763,63.5,0,60.3
1146,Midwest,6483,65.0,0,78.5
1147,Midwest,8552,78.0,0,80.1
1148,Midwest,6900,87.2,0,95.2
1149,Northeast,1324,75.6,0,77.3
1150,Midwest,3373,61.4,1,72.2
1151,Northeast,7250,85.0,0,53.2
1152,South,4598,71.2,0,81.2
1153,West,5542,51.1,1,42.5
1154,South,8035,84.4,0,64.8
1155,Northeast,7045,70.5,0,68.9
1156,Midwest,3331,72.6,0,71.4
1157,Midwest,4910,72.7,0,70.1
1158,South,6503,62.4,1,57.8
1159,South,3935,65.6,0,76.4
1160,South,3435,72.1,0,69.7
1161,Midwest,3365,79.7,0,86.5
1162,Northeast,6396,75.4,0,74.0
1163,West,4466,91.8,0,86.6
1164,Northeast,8165,58.9,1,72.8
1165,West,4366,95.1,0,88.2
1166,Northeast,4965,58.4,1,50.5
1167,Midwest,5882,64.3,1,68.3
1168,South,5861,93.8,0,84.2
1169,West,4500,61.6,0,67.2
1170,South,4400,79.6,0,87.1
1171,Northeast,5176,64.5,0,55.6
1172,Northeast,3867,69.5,0,64.8
1173,South,1758,63.1,0,62.0
1174,South,2738,95.6,0,81.2
1175,Northeast,8097,76.5,0,86.3
1176,Midwest,7969,65.5,0,64.2
1177,South,5519,66.5,0,74.1
1178,South,1342,69.3,0,56.0
1179,Midwest,1510,62.4,1,68.0
1180,Midwest,6802,74.7,0,81.1
1181,West,1704,79.2,1,66.1
1182,Midwest,4312,82.0,0,64.4
1183,South,8232,66.3,0,66.5
1184,Northeast,3841,84.5,0,78.8
1185,Midwest,7592,81.7,0,84.1
1186,West,7188,57.4,0,66.6
1187,West,7742,81.8,0,59.8
1188,West,8229,67.9,0,68.0
1189,West,3973,66.3,0,74.7
1190,Midwest,8967,75.5,0,76.7
1191,South,7565,84.0,0,85.3
1192,Northeast,3503,74.4,0,81.6
1193,Midwest,2211,54.7,1,82.2
1194,West,5570,78.1,0,74.7
1195,Northeast,6119,72.4,0,76.8
1196,West,4451,72.7,0,85.2
1197,Midwest,3993,76.1,0,86.0
1198,Northeast,6186,75.0,1,71.1
1199,West,3470,72.3,1,82.1
1200,South,2982,55.2,1,72.6
1201,Midwest,1656,56.3,1,55.3
1202,Midwest,5117,74.8,0,63.9
1203,Northeast,1576,75.7,0,81.7
1204,Midwest,3760,65.9,1,72.9
1205,South,5292,83.3,0,81.4
1206,West,7295,60.1,1,53.6
1207,Midwest,2428,48.8,1,73.4
1208,Northeast,3109,82.9,1,94.8
1209,Northeast,4780,71.1,0,67.6
1210,Midwest,3161,52.8,0,59.9
1211,West,5466,78.8,0,79.7
1212,Northeast,5375,61.4,1,71.0
1213,West,1228,79.9,1,74.8
1214,South,3772,72.9,0,57.3
1215,Midwest,5091,73.8,0,93.0
1216,South,7141,59.9,1,71.5
1217,South,4039,79.3,0,72.4
1218,West,5467,82.3,0,81.2
1219,Northeast,1736,79.8,0,90.9
1220,South,1269,89.5,0,76.4
1221,West,6004,63.7,1,47.1
1222,Midwest,6883,52.0,1,60.5
1223,South,5375,77.6,1,52.7
1224,Midwest,5960,73.3,0,65.9
1225,Midwest,4050,74.0,0,70.4
1226,South,3612,68.0,1,67.1
1227,South,6534,81.8,0,81.9
1228,Midwest,6983,58.5,0,63.6
1229,Midwest,6441,63.6,0,64.0
1230,South,7978,63.9,0,67.4
1231,South,5155,52.7,1,65.6
1232,Midwest,7726,77.8,0,89.6
1233,Midwest,7429,61.9,0,62.8
1234,Northeast,3178,65.5,0,67.1
1235,West,1302,70.0,0,75.6
1236,West,6907,89.1,0,91.2
1237,South,7918,79.5,0,81.8
1238,South,4153,78.6,0,59.8
1239,South,4067,85.7,0,82.3
1240,West,4829,56.0,1,61.2
1241,South,8256,63.3,0,68.2
1242,West,5039,81.2,0,86.0
1243,West,3466,68.0,0,55.9
1244,South,6865,70.6,0,67.7
1245,Northeast,2732,88.4,0,88.5
1246,West,2092,96.2,0,79.8
1247,Northeast,8775,62.3,1,85.4
1248,Northeast,4609,69.2,0,65.6
1249,Northeast,4071,76.6,0,84.7
1250,South,7576,89.1,0,87.1
1251,South,1915,87.3,0,79.9
1252,Midwest,1443,72.9,0,80.9
1253,West,7489,64.8,0,60.4
1254,Midwest,2106,72.0,1,72.1
1255,West,8326,82.9,0,85.6
1256,West,4300,73.6,1,51.7
1257,Midwest,2377,88.6,0,75.6
1258,South,2213,93.5,0,81.2
1259,Midwest,2252,73.0,0,77.7
1260,Midwest,3904,78.8,0,74.1
1261,Midwest,1423,75.1,1,77.3
1262,West,4254,84.0,0,66.8
1263,South,3850,100.0,0,100.0
1264,West,5809,62.4,0,55.2
1265,South,5366,69.7,0,63.0
1266,Midwest,3061,81.7,0,72.7
1267,Midwest,2775,51.7,0,68.6
1268,Midwest,4580,63.3,0,68.9
1269,Northeast,3290,62.3,1,58.1
1270,Midwest,5655,87.0,0,78.1
1271,Northeast,1704,59.6,1,60.9
1272,South,7385,59.1,1,67.6
1273,South,4557,68.6,0,65.0
1274,West,6058,62.5,0,72.0
1275,South,3798,50.9,1,74.0
1276,Midwest,4002,79.9,0,76.4
1277,Northeast,3915,62.2,1,74.1
1278,Midwest,4370,83.1,0,64.0
1279,West,8294,79.6,0,66.7
1280,West,6377,66.3,1,66.3
1281,Northeast,6776,69.8,0,51.4
1282,Northeast,7365,76.1,0,72.3
1283,Midwest,4136,65.5,0,80.8
1284,Midwest,8646,56.6,1,46.3
1285,South,4173,74.0,0,67.0
1286,West,2598,86.8,0,92.7
1287,West,2824,61.9,1,65.6
1288,Midwest,4498,72.8,0,66.5
1289,Midwest,7758,58.6,1,57.1
1290,Midwest,1665,91.3,0,79.0
1291,South,7380,80.7,0,73.8
1292,South,5654,83.5,1,82.7
1293,Northeast,7888,88.7,0,81.0
1294,South,8080,89.9,0,68.6
1295,Northeast,1626,66.8,0,84.1
1296,Northeast,7056,62.9,0,72.3
1297,West,1470,68.9,0,74.8
1298,South,5737,78.0,0,85.1
1299,South,2430,78.1,0,65.8
1300,Midwest,6638,72.4,0,73.7
1301,South,6847,73.7,0,90.5
1302,West,1973,55.4,1,74.5
1303,Midwest,1326,65.0,1,75.9
1304,Midwest,4540,72.0,0,88.9
1305,Midwest,5598,42.6,1,68.0
1306,West,2021,58.0,1,52.7
1307,West,2675,71.0,0,62.3
1308,Midwest,2033,74.5,0,74.1
1309,South,6061,68.8,1,74.7
1310,South,4318,92.7,0,85.9
1311,South,7054,83.5,0,96.2
1312,South,3861,45.9,1,39.1
1313,Midwest,3517,53.9,1,56.1
1314,Midwest,2642,72.5,0,61.6
1315,Midwest,4557,89.3,0,80.2
1316,Midwest,6629,76.8,0,81.5
1317,Northeast,1393,55.0,1,74.0
1318,West,1832,54.0,1,54.8
1319,South,4731,86.4,0,75.6
1320,Midwest,2398,46.7,1,56.4
1321,Northeast,3726,71.5,1,76.4
1322,Midwest,1464,58.9,1,63.5
1323,Northeast,6083,80.0,0,82.5
1324,Midwest,6682,64.9,1,73.4
1325,West,4340,71.9,0,76.1
1326,Midwest,8137,75.7,0,88.6
1327,Northeast,8744,81.3,0,87.3
1328,Midwest,3902,70.2,0,77.5
1329,Northeast,7774,60.1,1,71.8
1330,South,4005,71.8,0,74.4
1331,South,6195,72.1,0,80.1
1332,South,4713,69.4,0,81.6
1333,West,4836,80.2,0,63.9
1334,South,6570,71.5,0,78.6
1335,South,1805,77.6,1,75.5
1336,Midwest,6638,62.2,1,73.5
1337,South,7665,59.3,0,50.2
1338,Midwest,4162,95.4,0,96.0
1339,West,7046,80.4,0,68.4
1340,Midwest,7177,64.2,0,74.2
1341,Midwest,8036,82.7,0,81.7
1342,South,5674,63.8,0,78.0
1343,Midwest,1398,69.3,0,91.1
1344,West,7657,77.0,0,64.0
1345,West,6787,67.8,0,77.1
1346,Northeast,2465,67.2,0,68.9
1347,West,7791,52.2,0,45.6
1348,Midwest,5995,87.2,0,77.9
1349,Northeast,5105,62.3,1,59.2
1350,West,6539,60.7,1,53.8
1351,South,4059,78.7,0,67.2
1352,Midwest,1720,74.2,0,68.5
1353,Midwest,3094,72.3,0,72.9
1354,South,4724,95.6,0,79.6
1355,Midwest,1394,63.8,1,77.7
1356,Northeast,3951,64.9,1,68.9
1357,Midwest,7909,74.0,0,75.4
1358,West,4709,87.7,0,75.9
1359,South,4081,74.8,0,67.6
1360,Midwest,5531,81.3,0,81.2
1361,Northeast,3655,54.7,1,53.1
1362,Northeast,3494,88.0,0,81.0
1363,South,7610,87.5,0,73.2
1364,Northeast,3528,74.0,0,73.8
1365,Northeast,8971,67.9,0,61.3
1366,Northeast,3263,63.3,1,68.5
1367,West,5505,75.6,0,74.9
1368,Northeast,6634,64.3,0,51.2
1369,West,1835,75.6,0,63.4
1370,Midwest,8323,48.1,1,57.4
1371,West,2978,79.0,0,90.6
1372,Midwest,3523,87.9,0,62.3
1373,West,2644,78.8,0,76.8
1374,Northeast,2132,70.7,0,55.7
1375,Midwest,3608,49.6,1,72.3
1376,South,2593,67.5,0,75.7
1377,Northeast,5762,78.2,0,76.5
1378,South,5955,53.0,1,68.0
1379,South,7174,79.8,0,66.9
1380,Midwest,6685,64.9,1,64.7
1381,Northeast,8819,89.2,0,80.9
1382,South,7308,77.6,0,77.3
1383,South,7988,61.8,1,68.9
1384,West,4994,72.4,0,66.9
1385,Midwest,2329,59.5,1,76.1
1386,South,5510,78.0,0,80.6
1387,West,6010,63.8,1,64.5
1388,South,4262,67.5,0,66.7
1389,Northeast,1526,56.1,1,54.9
1390,West,7427,52.7,0,53.9
1391,West,1693,84.4,0,89.3
1392,Northeast,2661,100.0,0,84.2
1393,South,3329,72.6,0,64.7
1394,Midwest,6761,82.2,0,64.6
1395,South,6832,63.8,1,83.7
1396,South,1493,42.9,1,66.0
1397,Midwest,7340,61.4,1,64.5
1398,Northeast,3302,88.8,0,99.1
1399,Midwest,5596,91.2,0,97.6
1400,Midwest,5975,86.5,0,71.4
1401,Midwest,6762,81.3,0,79.3
1402,South,5571,80.7,0,81.1
1403,West,4342,56.4,1,63.5
1404,Midwest,4102,91.7,0,77.8
1405,South,8026,68.2,0,75.7
1406,West,3193,65.0,0,63.5
1407,Northeast,4267,79.4,0,100.0
1408,Northeast,2812,79.1,0,62.3
1409,South,6263,92.0,0,80.6
1410,Northeast,7873,98.2,0,71.2
1411,West,6135,76.3,0,71.2
1412,West,7712,70.0,0,65.4
1413,West,4129,56.8,1,69.9
1414,Northeast,5726,76.1,0,86.3
1415,South,6100,90.2,0,79.7
1416,Northeast,7738,51.7,1,56.5
1417,West,2441,75.0,0,64.2
1418,Northeast,6768,79.8,0,62.5
1419,South,3385,77.2,0,61.8
1420,West,4154,55.2,1,69.5
1421,West,7209,80.7,0,73.3
1422,Northeast,5072,71.8,1,62.7
1423,South,1807,66.6,0,65.0
1424,Northeast,5778,51.6,0,53.6
1425,Midwest,6825,66.1,1,62.0
1426,South,2456,68.2,1,59.4
1427,Midwest,2643,86.4,0,77.4
1428,West,1352,75.1,0,79.3
1429,West,3004,83.5,0,79.4
1430,Northeast,6578,75.2,0,79.3
1431,Midwest,6867,64.0,1,63.8
1432,West,5653,77.3,0,79.9
1433,West,6285,78.7,0,55.9
1434,South,4066,70.2,1,68.9
1435,South,6110,73.0,0,63.7
1436,West,3899,83.1,0,68.8
1437,Midwest,3897,87.6,0,69.3
1438,Midwest,8885,71.1,0,74.3
1439,Northeast,8384,78.3,0,68.2
1440,Midwest,3475,84.5,0,72.7
1441,Midwest,5692,61.4,0,50.0
1442,Midwest,5006,85.4,0,74.0
1443,Midwest,6945,73.5,0,76.9
1444,South,6591,71.5,0,69.7
1445,Midwest,3612,78.0,0,91.5
1446,Northeast,7852,76.0,0,83.0
1447,South,8715,73.6,0,80.4
1448,Midwest,8705,78.1,0,92.0
1449,West,4466,54.5,1,75.9
1450,West,3483,73.5,0,87.7
1451,Northeast,8605,83.5,0,83.7
1452,South,7130,78.3,0,69.0
1453,South,1854,88.5,0,89.0
1454,South,3893,91.4,0,93.4
1455,West,7790,90.3,0,87.1
1456,West,2741,71.2,0,73.0
1457,Midwest,7238,83.3,0,87.9
1458,Northeast,4161,86.6,0,79.5
1459,Northeast,8598,76.0,0,95.8
1460,West,5877,69.0,1,66.7
1461,South,8430,75.2,0,88.8
1462,Northeast,2295,82.8,0,47.7
1463,Midwest,2795,82.1,0,75.0
1464,South,3651,93.8,0,80.7
1465,Midwest,5647,63.8,1,76.8
1466,South,7339,67.9,1,72.3
1467,Midwest,5754,69.9,0,72.3
1468,West,1342,77.0,0,72.6
1469,South,4284,100.0,0,97.1
1470,West,4164,71.2,0,78.6
1471,South,1373,58.5,1,76.0
1472,Northeast,3504,64.9,1,72.8
1473,South,5080,56.5,0,56.6
1474,West,5703,78.1,0,72.8
1475,Northeast,3411,67.8,0,55.4
1476,South,1359,77.2,0,84.8
1477,West,4968,60.1,0,45.8
1478,West,6054,68.4,0,72.5
1479,West,1805,72.5,0,77.3
1480,Northeast,2675,62.3,0,71.0
1481,West,2036,83.7,0,82.8
1482,West,2601,74.4,0,76.2
1483,South,7380,90.1,0,90.9
