account_id,plan_tier,api_calls_per_month,seat_count,feature_count,feature_request_count,upgraded_next_quarter,cluster
602,free,832.0,1.0,6.0,2,0,2
603,enterprise,68569.0,51.0,17.0,2,0,1
604,pro,5604.0,6.0,11.0,3,0,0
605,free,790.0,3.0,3.0,3,0,2
606,free,774.0,1.0,5.0,4,0,2
607,free,694.0,2.0,2.0,1,0,2
608,pro,7021.0,8.0,10.0,3,0,0
609,free,82.0,4.0,6.0,5,0,2
610,free,944.0,3.0,1.0,2,0,2
611,pro,7826.0,8.0,8.0,3,0,0
612,free,207.0,5.0,3.0,1,0,2
613,free,440.0,3.0,2.0,3,0,2
614,free,879.0,6.0,4.0,2,0,2
615,enterprise,50202.0,44.0,15.0,6,0,1
616,free,551.0,1.0,4.0,3,0,2
617,free,433.0,1.0,3.0,2,0,2
618,pro,9596.0,9.0,8.0,2,0,0
619,enterprise,54730.0,46.0,17.0,3,0,1
620,free,890.0,1.0,4.0,3,0,2
621,free,882.0,3.0,4.0,3,0,2
622,pro,7753.0,6.0,11.0,3,0,0
623,free,393.0,1.0,1.0,2,0,2
624,free,485.0,3.0,4.0,3,0,2
625,free,811.0,2.0,2.0,3,0,2
626,pro,11455.0,10.0,7.0,4,0,0
627,pro,7588.0,10.0,8.0,3,0,0
628,free,497.0,1.0,4.0,2,0,2
629,pro,9327.0,6.0,7.0,2,0,0
630,free,322.0,1.0,3.0,1,0,2
631,free,239.0,2.0,4.0,3,0,2
632,free,345.0,2.0,4.0,1,0,2
633,free,241.0,2.0,3.0,2,0,2
634,free,283.0,1.0,5.0,1,1,2
635,free,760.0,1.0,1.0,2,0,2
636,pro,4811.0,4.0,8.0,4,0,0
637,free,153.0,1.0,5.0,6,0,2
638,enterprise,71249.0,45.0,19.0,3,0,1
639,pro,6859.0,12.0,8.0,1,0,0
640,free,752.0,3.0,2.0,1,0,2
641,free,279.0,3.0,4.0,2,0,2
642,free,562.0,3.0,2.0,3,0,2
643,free,237.0,4.0,6.0,4,0,2
644,pro,7699.0,4.0,9.0,0,0,0
645,free,749.0,1.0,3.0,4,0,2
646,free,357.0,4.0,3.0,1,0,2
647,free,98.0,3.0,2.0,1,0,2
648,free,546.0,2.0,3.0,4,0,2
649,free,576.0,3.0,1.0,3,1,2
650,free,44.0,1.0,1.0,4,1,2
651,free,268.0,7.0,3.0,2,0,2
652,free,577.0,1.0,2.0,4,0,2
653,free,446.0,2.0,5.0,3,0,2
654,pro,7330.0,6.0,9.0,1,1,0
655,free,853.0,2.0,3.0,2,1,2
656,pro,8190.0,4.0,9.0,3,0,0
657,free,161.0,3.0,3.0,2,0,2
658,free,754.0,4.0,3.0,2,0,2
659,free,460.0,3.0,1.0,7,1,2
660,free,216.0,5.0,5.0,6,1,2
661,pro,6488.0,7.0,8.0,1,0,0
662,free,157.0,1.0,2.0,2,0,2
663,free,804.0,3.0,1.0,1,0,2
664,enterprise,51467.0,47.0,18.0,3,0,1
665,free,768.0,7.0,3.0,4,1,2
666,free,446.0,1.0,2.0,2,0,2
667,free,935.0,1.0,3.0,2,1,2
668,enterprise,75299.0,46.0,17.0,0,0,1
669,enterprise,72148.0,45.0,19.0,2,0,1
670,free,207.0,1.0,4.0,2,0,2
671,pro,6660.0,10.0,11.0,3,1,0
672,pro,7760.0,8.0,8.0,1,0,0
673,enterprise,68124.0,47.0,17.0,1,0,1
674,free,381.0,7.0,1.0,2,0,2
675,free,926.0,1.0,3.0,1,0,2
676,free,464.0,3.0,4.0,2,0,2
677,free,643.0,5.0,3.0,6,0,2
678,enterprise,51712.0,46.0,18.0,5,0,1
679,free,369.0,3.0,2.0,3,0,2
680,enterprise,72594.0,48.0,18.0,4,0,1
681,pro,7744.0,8.0,7.0,2,0,0
682,free,853.0,1.0,5.0,1,0,2
683,free,135.0,1.0,5.0,2,0,2
684,free,71.0,2.0,5.0,1,0,2
685,pro,7823.0,6.0,10.0,1,0,0
686,pro,8063.0,9.0,7.0,1,0,0
687,free,637.0,3.0,5.0,2,1,2
688,free,482.0,1.0,1.0,2,0,2
689,free,269.0,4.0,2.0,4,0,2
690,free,0.0,2.0,3.0,3,0,2
691,pro,10546.0,8.0,10.0,0,0,0
692,pro,7482.0,11.0,10.0,5,1,0
693,pro,7860.0,8.0,8.0,2,0,0
694,free,275.0,2.0,3.0,2,0,2
695,free,538.0,2.0,4.0,3,0,2
696,pro,8041.0,10.0,8.0,2,0,0
697,free,0.0,2.0,5.0,3,1,2
698,pro,8369.0,6.0,11.0,2,0,0
699,free,826.0,1.0,4.0,1,0,2
700,free,502.0,5.0,3.0,2,0,2
701,free,420.0,1.0,5.0,4,0,2
702,free,1233.0,3.0,4.0,3,1,2
703,free,268.0,1.0,6.0,4,0,2
704,pro,7467.0,4.0,10.0,3,0,0
705,free,405.0,3.0,1.0,1,0,2
706,pro,8003.0,8.0,9.0,2,0,0
707,pro,10376.0,9.0,8.0,0,0,0
708,free,705.0,2.0,2.0,3,0,2
709,pro,9070.0,9.0,11.0,4,0,0
710,pro,7889.0,8.0,9.0,4,1,0
711,free,622.0,7.0,2.0,0,0,2
712,enterprise,50084.0,47.0,17.0,1,0,1
713,free,413.0,4.0,2.0,3,1,2
714,free,568.0,1.0,3.0,4,1,2
715,free,708.0,1.0,4.0,2,0,2
716,free,516.0,1.0,1.0,2,0,2
717,free,444.0,2.0,1.0,4,0,2
718,pro,9311.0,7.0,10.0,6,0,0
719,pro,10270.0,13.0,9.0,1,0,0
720,free,390.0,1.0,4.0,4,0,2
721,free,782.0,1.0,1.0,1,0,2
722,free,637.0,1.0,1.0,3,0,2
723,free,516.0,3.0,3.0,1,0,2
724,pro,7331.0,5.0,11.0,2,0,0
725,free,538.0,1.0,6.0,5,1,2
726,free,52.0,3.0,2.0,1,0,2
727,pro,8330.0,6.0,10.0,3,1,0
728,free,596.0,1.0,6.0,1,0,2
729,free,387.0,1.0,3.0,3,0,2
730,free,409.0,6.0,5.0,1,0,2
731,free,471.0,2.0,4.0,1,0,2
732,pro,7315.0,7.0,6.0,2,0,0
733,pro,5854.0,8.0,10.0,1,0,0
734,free,445.0,3.0,3.0,1,0,2
735,pro,8870.0,6.0,7.0,2,0,0
736,free,1017.0,1.0,4.0,0,0,2
737,free,452.0,5.0,6.0,3,0,2
738,free,580.0,3.0,5.0,4,0,2
739,pro,7542.0,8.0,8.0,2,1,0
740,enterprise,71062.0,46.0,20.0,0,0,1
741,free,1296.0,6.0,1.0,6,0,2
742,pro,7137.0,6.0,9.0,4,0,0
743,free,728.0,2.0,2.0,2,0,2
744,enterprise,71341.0,50.0,19.0,1,0,1
745,pro,8877.0,13.0,11.0,2,0,0
746,free,371.0,1.0,1.0,0,0,2
747,free,228.0,1.0,5.0,2,1,2
748,enterprise,50673.0,45.0,17.0,2,0,1
749,free,645.0,1.0,3.0,2,0,2
750,free,169.0,1.0,5.0,1,0,2
751,free,680.0,1.0,4.0,1,0,2
752,free,421.0,1.0,2.0,2,0,2
753,pro,8939.0,13.0,9.0,0,0,0
754,free,398.0,4.0,4.0,2,0,2
755,pro,7744.0,2.0,11.0,2,0,0
756,free,663.0,2.0,2.0,2,0,2
757,pro,7844.0,4.0,9.0,3,0,0
758,enterprise,74527.0,39.0,20.0,3,1,1
759,free,599.0,1.0,5.0,4,1,2
760,free,1324.0,1.0,4.0,3,0,2
761,free,557.0,1.0,4.0,2,0,2
762,free,91.0,1.0,3.0,4,1,2
763,free,627.0,3.0,2.0,2,0,2
764,pro,7195.0,7.0,9.0,0,0,0
765,free,383.0,4.0,4.0,0,0,2
766,free,96.0,4.0,4.0,1,0,2
767,pro,9118.0,8.0,9.0,3,0,0
768,free,863.0,1.0,7.0,3,0,0
769,free,47.0,2.0,2.0,1,0,2
770,pro,9254.0,10.0,11.0,3,0,0
771,pro,6366.0,7.0,8.0,7,1,0
772,free,111.0,2.0,4.0,0,0,2
773,free,483.0,1.0,3.0,6,1,2
774,free,153.0,1.0,1.0,2,0,2
775,free,900.0,1.0,2.0,1,1,2
776,enterprise,50750.0,43.0,19.0,2,0,1
777,free,497.0,5.0,5.0,2,0,2
778,enterprise,64558.0,43.0,16.0,1,1,1
779,free,474.0,3.0,2.0,4,0,2
780,free,494.0,1.0,6.0,3,0,2
781,free,1084.0,2.0,4.0,3,0,2
782,free,353.0,1.0,2.0,2,0,2
783,free,373.0,1.0,1.0,2,0,2
784,pro,5948.0,9.0,12.0,1,0,0
785,pro,7949.0,6.0,5.0,1,0,2
786,free,239.0,1.0,3.0,5,0,2
787,free,236.0,2.0,2.0,1,0,2
788,free,49.0,4.0,4.0,1,0,2
789,pro,7898.0,4.0,10.0,1,0,0
790,free,478.0,2.0,1.0,2,0,2
791,enterprise,44770.0,43.0,19.0,1,0,1
792,free,634.0,1.0,1.0,3,0,2
793,free,491.0,1.0,3.0,2,0,2
794,pro,8517.0,9.0,9.0,1,0,0
795,enterprise,71254.0,48.0,20.0,2,0,1
796,pro,7427.0,11.0,7.0,1,0,0
797,pro,6813.0,12.0,10.0,2,0,0
798,pro,8011.0,11.0,9.0,2,0,0
799,enterprise,56314.0,48.0,19.0,4,0,1
800,pro,5583.0,12.0,11.0,3,0,0
801,free,493.0,2.0,4.0,3,0,2
802,pro,7549.0,5.0,9.0,1,0,0
803,free,780.0,3.0,3.0,3,1,2
804,free,573.0,1.0,2.0,1,1,2
805,free,599.0,1.0,2.0,1,0,2
806,free,593.0,2.0,2.0,1,0,2
807,pro,10816.0,13.0,9.0,4,1,0
808,free,477.0,3.0,2.0,0,0,2
809,enterprise,57897.0,43.0,16.0,2,0,1
810,free,469.0,1.0,2.0,1,0,2
811,free,778.0,6.0,7.0,4,1,0
812,pro,10913.0,6.0,11.0,0,0,0
813,free,341.0,1.0,2.0,1,0,2
814,pro,9938.0,7.0,8.0,3,0,0
815,free,232.0,3.0,3.0,4,0,2
816,free,508.0,1.0,6.0,4,0,2
817,pro,8158.0,8.0,10.0,0,0,0
818,free,1215.0,1.0,3.0,1,1,2
819,pro,7379.0,7.0,9.0,3,0,0
820,free,589.0,1.0,6.0,2,0,2
821,free,617.0,1.0,1.0,1,0,2
822,enterprise,58806.0,44.0,19.0,0,0,1
823,pro,7376.0,5.0,9.0,4,1,0
824,pro,7736.0,1.0,8.0,1,0,0
825,pro,11203.0,5.0,10.0,0,0,0
826,free,334.0,6.0,4.0,2,0,2
827,free,542.0,1.0,4.0,4,0,2
828,free,486.0,2.0,5.0,2,0,2
829,pro,6251.0,7.0,10.0,2,0,0
830,free,381.0,1.0,4.0,3,0,2
831,pro,6616.0,6.0,9.0,2,0,0
832,free,306.0,1.0,4.0,3,1,2
833,free,476.0,3.0,3.0,2,0,2
834,pro,5962.0,5.0,10.0,1,0,0
835,enterprise,52016.0,45.0,20.0,0,0,1
836,pro,7714.0,8.0,10.0,3,0,0
837,enterprise,62997.0,41.0,17.0,1,1,1
838,enterprise,85750.0,42.0,17.0,5,0,1
839,free,126.0,1.0,3.0,1,0,2
840,free,484.0,1.0,1.0,3,0,2
841,pro,8685.0,6.0,10.0,6,1,0
842,free,707.0,4.0,3.0,6,1,2
843,enterprise,67938.0,46.0,18.0,0,0,1
844,free,440.0,1.0,2.0,1,0,2
845,free,439.0,1.0,3.0,3,0,2
846,free,650.0,1.0,1.0,3,0,2
847,free,165.0,1.0,1.0,0,0,2
848,free,544.0,5.0,3.0,0,0,2
849,free,837.0,7.0,2.0,6,0,2
850,free,336.0,1.0,2.0,2,0,2
851,free,767.0,3.0,3.0,2,0,2
852,free,406.0,1.0,2.0,2,0,2
853,free,323.0,1.0,5.0,4,0,2
854,enterprise,61385.0,41.0,17.0,3,0,1
855,free,392.0,3.0,3.0,2,0,2
856,pro,8125.0,10.0,9.0,1,0,0
857,pro,8865.0,4.0,10.0,1,0,0
858,free,562.0,2.0,3.0,5,0,2
859,pro,5855.0,7.0,9.0,1,0,0
860,free,708.0,3.0,2.0,4,0,2
861,enterprise,62803.0,44.0,20.0,1,0,1
862,pro,8442.0,10.0,9.0,1,1,0
863,free,716.0,4.0,3.0,3,0,2
864,pro,6733.0,7.0,9.0,5,1,0
865,free,60.0,1.0,1.0,4,1,2
866,free,807.0,7.0,4.0,2,0,2
867,free,933.0,1.0,2.0,3,0,2
868,free,220.0,1.0,5.0,0,0,2
869,free,325.0,1.0,3.0,4,0,2
870,free,0.0,2.0,2.0,2,0,2
871,free,873.0,6.0,5.0,2,0,2
872,pro,7194.0,9.0,9.0,1,0,0
873,pro,7167.0,6.0,10.0,3,0,0
874,free,1208.0,1.0,2.0,2,0,2
875,enterprise,61012.0,48.0,19.0,1,0,1
876,free,782.0,1.0,2.0,4,1,2
877,pro,8453.0,4.0,9.0,0,0,0
878,pro,7467.0,10.0,7.0,2,0,0
879,free,201.0,2.0,7.0,3,0,0
880,free,894.0,6.0,3.0,3,0,2
881,free,437.0,7.0,6.0,2,0,2
882,pro,7730.0,9.0,7.0,3,0,0
883,pro,7915.0,11.0,6.0,3,0,0
884,pro,9470.0,2.0,10.0,4,1,0
885,free,360.0,1.0,4.0,3,0,2
886,pro,7348.0,6.0,9.0,3,0,0
887,free,635.0,1.0,3.0,0,0,2
888,free,1163.0,6.0,6.0,3,0,2
889,pro,8919.0,7.0,9.0,1,0,0
890,free,285.0,3.0,2.0,3,0,2
891,free,62.0,1.0,5.0,3,0,2
892,free,165.0,1.0,4.0,0,0,2
893,free,147.0,3.0,2.0,0,0,2
894,free,334.0,1.0,2.0,0,0,2
895,pro,10087.0,8.0,12.0,1,0,0
896,free,384.0,1.0,2.0,4,0,2
897,pro,8179.0,11.0,8.0,2,0,0
898,free,728.0,1.0,4.0,2,0,2
899,pro,7394.0,10.0,8.0,0,1,0
900,enterprise,57346.0,44.0,18.0,2,0,1
901,pro,6785.0,5.0,9.0,1,0,0
902,enterprise,48024.0,47.0,18.0,3,0,1
903,pro,7174.0,2.0,8.0,2,0,0
904,free,963.0,1.0,2.0,2,0,2
905,free,293.0,2.0,1.0,2,0,2
906,pro,6555.0,6.0,9.0,1,0,0
907,free,380.0,4.0,4.0,3,0,2
908,enterprise,62414.0,42.0,20.0,2,0,1
909,enterprise,60933.0,43.0,16.0,2,0,1
910,pro,8546.0,10.0,9.0,4,0,0
911,pro,9557.0,7.0,11.0,1,0,0
912,free,606.0,1.0,2.0,5,0,2
913,pro,5750.0,9.0,11.0,2,0,0
914,free,464.0,5.0,6.0,3,0,2
915,free,647.0,4.0,3.0,2,0,2
916,free,470.0,3.0,2.0,2,1,2
917,free,941.0,2.0,5.0,1,0,2
918,free,299.0,2.0,1.0,5,0,2
919,enterprise,56436.0,47.0,18.0,5,1,1
920,pro,8516.0,14.0,12.0,1,0,0
921,free,534.0,2.0,1.0,4,1,2
922,enterprise,46152.0,42.0,19.0,5,0,1
923,free,593.0,1.0,1.0,4,0,2
924,free,371.0,2.0,4.0,2,0,2
925,free,925.0,4.0,5.0,3,1,2
926,free,656.0,2.0,2.0,4,1,2
927,free,448.0,1.0,4.0,4,0,2
928,free,297.0,1.0,3.0,0,0,2
929,free,1113.0,1.0,4.0,3,0,2
930,pro,8960.0,1.0,9.0,1,0,0
931,free,688.0,2.0,3.0,2,0,2
932,free,710.0,3.0,1.0,3,0,2
933,free,512.0,1.0,5.0,0,1,2
934,free,204.0,1.0,5.0,1,0,2
935,pro,8071.0,10.0,10.0,1,0,0
936,free,680.0,2.0,1.0,1,0,2
937,pro,9090.0,10.0,7.0,1,0,0
938,pro,7966.0,5.0,6.0,4,0,0
939,free,162.0,1.0,3.0,2,0,2
940,free,559.0,1.0,3.0,1,0,2
941,free,130.0,3.0,5.0,0,0,2
942,pro,8813.0,7.0,11.0,1,0,0
943,free,0.0,6.0,3.0,3,0,2
944,pro,7557.0,7.0,8.0,3,1,0
945,free,675.0,5.0,4.0,2,0,2
946,free,366.0,2.0,2.0,3,0,2
947,free,270.0,3.0,7.0,1,0,0
948,free,590.0,5.0,4.0,1,0,2
949,free,302.0,4.0,4.0,2,0,2
950,free,558.0,1.0,4.0,1,0,2
951,pro,8917.0,13.0,9.0,5,0,0
952,enterprise,45562.0,43.0,18.0,2,0,1
953,free,884.0,4.0,6.0,4,0,2
954,free,275.0,4.0,4.0,1,0,2
955,enterprise,51490.0,47.0,17.0,1,0,1
956,free,500.0,3.0,4.0,9,1,2
957,free,540.0,3.0,1.0,5,1,2
958,pro,10871.0,7.0,8.0,4,1,0
959,free,48.0,1.0,3.0,1,0,2
960,free,563.0,1.0,2.0,4,1,2
961,free,666.0,1.0,3.0,1,0,2
962,pro,6321.0,5.0,9.0,3,0,0
963,enterprise,40519.0,42.0,18.0,3,0,1
964,free,0.0,7.0,3.0,2,0,2
965,pro,8632.0,6.0,7.0,1,0,0
966,free,644.0,3.0,1.0,0,0,2
967,pro,9800.0,11.0,9.0,2,0,0
968,pro,8482.0,10.0,10.0,3,0,0
969,pro,8917.0,10.0,10.0,2,0,0
970,free,0.0,1.0,2.0,5,0,2
971,free,65.0,3.0,3.0,2,0,2
972,pro,7508.0,7.0,10.0,1,0,0
973,pro,10747.0,11.0,12.0,3,1,0
974,pro,11383.0,12.0,11.0,2,0,0
975,pro,7046.0,15.0,9.0,1,0,0
976,free,386.0,1.0,2.0,2,0,2
977,free,305.0,6.0,1.0,2,0,2
978,free,619.0,3.0,2.0,4,0,2
979,free,209.0,3.0,2.0,4,1,2
980,free,163.0,1.0,1.0,4,1,2
981,enterprise,63167.0,38.0,19.0,2,0,1
982,pro,8005.0,7.0,10.0,5,1,0
983,pro,7347.0,8.0,9.0,1,0,0
984,pro,6278.0,5.0,10.0,2,0,0
985,free,723.0,3.0,4.0,2,0,2
986,free,290.0,1.0,3.0,1,0,2
987,free,402.0,1.0,5.0,1,0,2
988,free,122.0,1.0,3.0,1,0,2
989,pro,8689.0,5.0,7.0,1,0,0
990,free,701.0,2.0,2.0,3,0,2
991,free,367.0,1.0,4.0,5,0,2
992,free,677.0,4.0,4.0,2,0,2
993,pro,9207.0,8.0,11.0,6,0,0
994,free,914.0,3.0,2.0,2,0,2
995,free,580.0,3.0,4.0,4,0,2
996,free,563.0,5.0,4.0,1,0,2
997,free,215.0,1.0,2.0,2,0,2
998,pro,5560.0,8.0,7.0,5,0,0
999,free,265.0,4.0,5.0,2,1,2
1000,free,218.0,1.0,2.0,3,0,2
1001,pro,8143.0,10.0,8.0,0,0,0
1002,free,13.0,4.0,2.0,2,0,2
1003,free,375.0,1.0,5.0,4,0,2
1004,pro,6968.0,9.0,10.0,6,0,0
1005,free,1175.0,3.0,3.0,2,0,2
1006,free,438.0,1.0,3.0,4,0,2
1007,pro,5453.0,5.0,11.0,3,1,0
1008,pro,7138.0,9.0,11.0,3,0,0
1009,free,297.0,3.0,3.0,2,0,2
1010,free,446.0,1.0,5.0,5,0,2
1011,free,500.0,3.0,4.0,2,0,2
1012,pro,9321.0,4.0,7.0,0,0,0
1013,pro,7825.0,5.0,11.0,0,1,0
1014,free,80.0,4.0,3.0,2,0,2
1015,free,585.0,1.0,4.0,1,0,2
1016,pro,5906.0,7.0,9.0,3,0,0
1017,free,677.0,1.0,4.0,1,0,2
1018,pro,7371.0,11.0,9.0,0,0,0
1019,free,112.0,1.0,4.0,3,0,2
1020,pro,5657.0,5.0,8.0,2,1,0
1021,enterprise,58726.0,46.0,16.0,3,0,1
1022,pro,8841.0,9.0,9.0,1,0,0
1023,enterprise,61856.0,42.0,20.0,3,0,1
1024,pro,8818.0,5.0,10.0,6,0,0
1025,free,832.0,1.0,3.0,4,0,2
1026,pro,7577.0,7.0,9.0,1,0,0
1027,pro,9644.0,6.0,7.0,4,0,0
1028,free,294.0,4.0,3.0,3,0,2
1029,free,0.0,5.0,5.0,1,0,2
1030,free,452.0,1.0,1.0,1,0,2
1031,free,796.0,2.0,4.0,1,0,2
1032,enterprise,63501.0,44.0,20.0,0,0,1
1033,free,24.0,3.0,1.0,1,0,2
1034,enterprise,46464.0,46.0,18.0,3,0,1
1035,pro,8965.0,18.0,10.0,0,0,0
1036,free,912.0,7.0,2.0,3,0,2
1037,enterprise,61041.0,41.0,19.0,2,0,1
1038,free,689.0,1.0,3.0,1,0,2
1039,free,177.0,1.0,5.0,2,0,2
1040,pro,5183.0,8.0,9.0,4,0,0
1041,free,1059.0,1.0,2.0,2,1,2
1042,free,430.0,1.0,6.0,2,0,2
1043,free,200.0,1.0,1.0,1,0,2
1044,pro,7276.0,12.0,8.0,3,0,0
1045,free,566.0,1.0,1.0,4,1,2
1046,pro,8274.0,6.0,8.0,3,0,0
1047,free,344.0,4.0,3.0,4,0,2
1048,free,104.0,4.0,1.0,4,0,2
1049,free,508.0,2.0,4.0,4,1,2
1050,free,215.0,5.0,4.0,0,0,2
1051,free,446.0,1.0,5.0,1,0,2
1052,free,809.0,1.0,5.0,1,0,2
1053,free,611.0,1.0,3.0,2,1,2
1054,free,752.0,6.0,3.0,5,0,2
1055,free,654.0,3.0,2.0,0,0,2
1056,enterprise,64928.0,42.0,20.0,1,0,1
1057,pro,7505.0,5.0,10.0,1,0,0
1058,free,828.0,2.0,2.0,1,0,2
1059,enterprise,61958.0,44.0,18.0,3,0,1
1060,free,648.0,1.0,1.0,3,0,2
1061,free,621.0,1.0,3.0,2,1,2
1062,free,0.0,1.0,1.0,3,0,2
1063,free,945.0,1.0,4.0,1,0,2
1064,pro,8003.0,7.0,10.0,1,0,0
1065,pro,7675.0,8.0,9.0,2,0,0
1066,free,620.0,1.0,2.0,1,1,2
1067,free,299.0,2.0,2.0,3,0,2
1068,enterprise,61826.0,44.0,19.0,3,0,1
1069,pro,8782.0,10.0,8.0,1,0,0
1070,free,589.0,4.0,4.0,3,0,2
1071,free,150.0,1.0,3.0,1,0,2
1072,free,875.0,1.0,2.0,2,1,2
1073,pro,6839.0,9.0,8.0,0,0,0
1074,pro,8667.0,5.0,7.0,2,0,0
1075,free,35.0,4.0,4.0,1,0,2
1076,pro,8164.0,7.0,10.0,2,0,0
1077,free,794.0,1.0,2.0,1,0,2
1078,free,261.0,5.0,2.0,1,0,2
1079,pro,6149.0,10.0,10.0,1,0,0
1080,free,391.0,3.0,4.0,1,0,2
1081,free,777.0,1.0,1.0,3,0,2
1082,free,414.0,1.0,6.0,4,0,2
1083,pro,6943.0,5.0,8.0,3,0,0
1084,pro,8151.0,10.0,8.0,1,0,0
1085,free,493.0,1.0,4.0,0,0,2
1086,free,594.0,2.0,1.0,2,0,2
1087,pro,7422.0,4.0,8.0,1,0,0
1088,pro,7047.0,6.0,10.0,1,0,0
1089,free,805.0,6.0,5.0,3,0,2
1090,free,643.0,4.0,5.0,3,0,2
1091,free,448.0,3.0,4.0,3,0,2
1092,free,516.0,6.0,3.0,2,0,2
1093,pro,9347.0,10.0,9.0,0,0,0
1094,pro,8663.0,7.0,8.0,2,0,0
1095,pro,8979.0,4.0,9.0,3,0,0
1096,enterprise,65557.0,46.0,18.0,1,0,1
1097,free,588.0,1.0,2.0,3,0,2
1098,free,723.0,5.0,4.0,2,0,2
1099,free,679.0,5.0,2.0,1,0,2
1100,free,484.0,1.0,2.0,3,1,2
1101,pro,8384.0,12.0,7.0,2,0,0
1102,enterprise,63339.0,46.0,16.0,2,0,1
1103,free,176.0,2.0,5.0,1,0,2
1104,pro,6877.0,5.0,11.0,4,0,0
1105,free,668.0,1.0,2.0,3,1,2
1106,free,474.0,1.0,5.0,2,0,2
1107,free,765.0,6.0,4.0,2,0,2
1108,free,114.0,1.0,4.0,1,0,2
1109,free,502.0,2.0,6.0,4,0,2
1110,pro,6629.0,8.0,10.0,0,0,0
1111,pro,9867.0,12.0,9.0,2,0,0
1112,free,1034.0,1.0,4.0,1,0,2
1113,free,1006.0,3.0,1.0,0,0,2
1114,free,285.0,6.0,4.0,3,0,2
1115,free,632.0,1.0,3.0,3,1,2
1116,pro,7851.0,8.0,8.0,5,0,0
1117,free,565.0,1.0,5.0,4,0,2
1118,enterprise,66133.0,44.0,20.0,2,0,1
1119,free,865.0,1.0,5.0,3,0,2
1120,pro,10383.0,9.0,7.0,1,0,0
1121,enterprise,68385.0,47.0,17.0,0,0,1
1122,pro,8644.0,11.0,9.0,2,0,0
1123,free,878.0,2.0,2.0,5,0,2
1124,pro,9390.0,9.0,9.0,3,1,0
1125,free,144.0,5.0,2.0,1,0,2
1126,pro,9204.0,10.0,8.0,3,1,0
1127,enterprise,61892.0,43.0,19.0,3,0,1
1128,pro,7608.0,4.0,10.0,2,1,0
1129,pro,8391.0,6.0,9.0,2,0,0
1130,enterprise,55915.0,45.0,18.0,2,0,1
1131,free,243.0,1.0,3.0,0,0,2
1132,enterprise,50436.0,42.0,17.0,0,0,1
1133,free,203.0,1.0,4.0,2,0,2
1134,pro,7215.0,12.0,9.0,2,0,0
1135,pro,7245.0,11.0,10.0,2,0,0
1136,pro,9709.0,4.0,6.0,5,0,0
1137,free,611.0,1.0,4.0,2,0,2
1138,pro,9410.0,6.0,12.0,4,1,0
1139,free,643.0,6.0,2.0,3,0,2
1140,free,435.0,2.0,3.0,4,0,2
1141,enterprise,62996.0,39.0,16.0,2,0,1
1142,pro,7269.0,8.0,6.0,3,0,0
1143,pro,9757.0,13.0,10.0,2,0,0
1144,free,373.0,1.0,4.0,5,0,2
1145,free,920.0,1.0,3.0,5,1,2
1146,enterprise,67729.0,43.0,20.0,2,0,1
1147,pro,6921.0,8.0,9.0,3,0,0
1148,pro,8420.0,5.0,10.0,1,0,0
1149,free,762.0,3.0,4.0,5,0,2
1150,free,420.0,1.0,6.0,5,1,2
1151,pro,9841.0,7.0,10.0,0,0,0
1152,pro,10857.0,9.0,11.0,3,0,0
1153,pro,6666.0,8.0,10.0,1,1,0
1154,enterprise,71349.0,42.0,19.0,2,0,1
1155,pro,5873.0,8.0,10.0,2,0,0
1156,pro,7190.0,7.0,10.0,2,0,0
1157,pro,7493.0,9.0,10.0,0,0,0
1158,free,752.0,1.0,4.0,6,1,2
1159,free,933.0,1.0,1.0,2,0,2
1160,free,725.0,4.0,5.0,0,0,2
1161,pro,6859.0,6.0,11.0,5,0,0
1162,free,873.0,1.0,2.0,4,0,2
1163,free,144.0,1.0,4.0,1,0,2
1164,pro,9728.0,6.0,9.0,0,1,0
1165,free,1201.0,1.0,1.0,2,0,2
1166,free,74.0,1.0,3.0,4,0,2
1167,free,482.0,3.0,3.0,3,0,2
1168,enterprise,56397.0,47.0,18.0,1,0,1
1169,pro,6017.0,4.0,10.0,3,0,0
1170,free,208.0,1.0,4.0,5,1,2
1171,pro,10013.0,7.0,7.0,1,0,0
1172,free,175.0,3.0,5.0,2,0,2
1173,free,367.0,1.0,3.0,3,0,2
1174,enterprise,47424.0,45.0,19.0,2,0,1
1175,pro,7712.0,8.0,7.0,5,1,0
1176,free,239.0,4.0,3.0,2,0,2
1177,pro,6737.0,1.0,9.0,1,0,0
1178,free,535.0,1.0,3.0,4,0,2
1179,free,659.0,6.0,1.0,0,0,2
1180,pro,10075.0,8.0,8.0,1,0,0
1181,pro,6679.0,11.0,9.0,2,0,0
1182,free,679.0,2.0,2.0,1,0,2
1183,free,604.0,1.0,4.0,1,0,2
1184,pro,9424.0,7.0,7.0,3,0,0
1185,free,780.0,3.0,3.0,3,0,2
1186,enterprise,76142.0,48.0,19.0,3,0,1
1187,free,634.0,1.0,3.0,1,0,2
1188,free,0.0,1.0,2.0,1,0,2
1189,free,0.0,1.0,3.0,2,0,2
1190,pro,8606.0,9.0,10.0,0,0,0
1191,pro,8752.0,7.0,9.0,3,0,0
1192,free,762.0,1.0,3.0,2,0,2
1193,pro,7773.0,5.0,11.0,0,0,0
1194,pro,9377.0,11.0,9.0,1,0,0
1195,free,0.0,1.0,6.0,1,0,2
1196,pro,6946.0,6.0,6.0,0,0,0
1197,pro,6224.0,11.0,8.0,0,0,0
