account_id,account_status,session_length_min,actions_per_session,exports_count,onboarding_completion_pct,retained_90d,cluster
593,expired_trial,3.3,2.1,0,54.1,0,1
594,paid,27.8,17.7,6,51.5,0,0
595,paid,27.2,17.5,10,55.5,0,0
596,expired_trial,2.3,1.8,0,29.5,0,1
597,trial,12.7,7.5,0,38.1,0,2
598,trial,12.0,7.5,1,58.6,0,2
599,expired_trial,2.1,0.7,0,25.1,0,1
600,paid,23.2,16.9,6,76.0,0,0
601,paid,27.3,17.8,4,48.7,0,0
602,paid,26.1,16.5,5,52.5,0,0
603,paid,27.4,15.0,3,44.7,0,0
604,paid,30.2,15.9,7,28.2,0,0
605,paid,23.3,16.6,2,56.1,1,0
606,paid,24.0,15.6,3,68.2,0,0
607,trial,10.3,4.8,0,47.4,0,2
608,paid,23.5,18.3,9,37.3,1,0
609,paid,25.1,17.5,8,45.4,0,0
610,paid,27.5,15.8,8,80.5,1,0
611,trial,12.7,7.2,1,43.5,0,2
612,paid,23.6,18.0,4,40.4,0,0
613,paid,27.0,16.8,10,62.0,0,0
614,expired_trial,0.0,0.0,0,56.8,1,1
615,paid,24.7,15.8,7,76.8,0,0
616,expired_trial,4.9,2.7,0,49.9,0,1
617,paid,26.7,17.5,10,29.5,0,0
618,trial,8.2,6.8,0,34.0,0,2
619,paid,26.3,17.3,10,58.0,0,0
620,paid,25.8,14.9,12,32.9,1,0
621,trial,14.4,6.7,1,49.9,0,2
622,trial,8.7,7.4,3,13.5,0,2
623,paid,24.9,19.2,6,78.9,0,0
624,paid,28.6,18.5,6,44.6,0,0
625,expired_trial,2.9,2.3,0,72.5,0,1
626,paid,25.8,15.9,7,66.8,0,0
627,paid,26.2,15.9,11,50.8,1,0
628,paid,27.4,14.9,6,37.9,0,0
629,paid,26.9,17.4,6,67.9,0,0
630,trial,8.8,5.5,1,66.0,1,2
631,paid,27.8,15.6,7,37.7,0,0
632,paid,22.7,16.2,7,64.4,1,0
633,paid,28.0,18.0,7,39.3,0,0
634,trial,9.7,5.5,1,58.3,0,2
635,expired_trial,3.0,2.4,1,34.0,0,1
636,paid,24.0,18.4,8,39.9,0,0
637,trial,9.7,6.5,1,100.0,1,2
638,paid,25.7,16.7,7,44.6,0,0
639,paid,27.5,16.2,10,55.2,0,0
640,paid,24.9,20.2,5,57.3,1,0
641,paid,27.1,17.0,6,100.0,1,0
642,paid,27.2,16.6,6,52.5,1,0
643,paid,27.7,17.4,6,87.6,1,0
644,paid,24.4,18.0,10,59.9,1,0
645,expired_trial,0.0,1.9,0,72.5,0,1
646,paid,28.5,16.3,5,33.0,0,0
647,paid,26.8,18.8,7,16.6,0,0
648,paid,24.1,15.3,5,72.3,1,0
649,trial,8.8,7.8,3,51.5,0,2
650,expired_trial,3.3,1.1,0,41.1,1,1
651,paid,27.1,15.6,7,88.4,0,0
652,paid,29.4,15.1,5,54.2,0,0
653,expired_trial,0.7,3.8,0,86.3,0,1
654,trial,9.2,9.6,1,59.0,0,2
655,expired_trial,0.0,3.9,0,82.4,0,1
656,trial,10.7,4.8,2,34.4,0,2
657,paid,23.8,16.4,2,51.1,0,0
658,trial,12.4,6.1,3,60.2,0,2
659,trial,10.4,6.1,0,47.1,0,2
660,paid,29.1,16.1,5,64.4,0,0
661,expired_trial,3.4,3.3,0,100.0,1,1
662,expired_trial,0.8,1.2,0,47.5,0,1
663,paid,24.2,18.5,7,52.0,0,0
664,paid,25.0,15.8,10,58.9,0,0
665,trial,11.3,7.5,3,18.1,0,2
666,paid,26.8,19.3,4,82.6,1,0
667,trial,9.8,7.9,3,61.4,0,2
668,trial,12.5,5.6,1,67.3,0,2
669,trial,9.6,6.0,5,83.7,0,2
670,trial,14.2,8.7,1,11.2,0,2
671,expired_trial,3.9,1.7,0,48.9,0,1
672,paid,25.0,17.5,9,73.4,0,0
673,trial,10.7,7.6,2,76.1,0,2
674,trial,11.9,6.8,2,63.4,0,2
675,trial,11.5,7.5,1,55.8,0,2
676,paid,23.9,14.7,4,36.2,0,0
677,expired_trial,0.6,3.3,0,60.8,0,1
678,paid,23.1,17.5,4,50.9,0,0
679,paid,24.5,18.5,7,48.8,1,0
680,trial,9.2,6.5,3,23.3,0,2
681,paid,25.7,17.5,7,81.6,0,0
682,paid,28.3,16.2,12,61.2,0,0
683,trial,10.1,6.6,0,68.4,1,2
684,paid,27.3,14.8,9,17.1,0,0
685,paid,27.7,17.7,5,42.8,0,0
686,paid,27.6,17.1,10,53.7,1,0
687,paid,26.9,14.4,13,80.8,0,0
688,trial,10.7,7.4,2,59.9,0,2
689,trial,9.9,7.6,1,66.4,0,2
690,paid,24.1,15.9,5,43.1,0,0
691,paid,27.9,15.5,7,58.0,1,0
692,expired_trial,3.2,0.2,1,16.1,0,1
693,expired_trial,3.3,0.8,0,39.1,0,1
694,expired_trial,0.0,0.0,0,100.0,0,1
695,paid,23.6,15.3,6,69.1,0,0
696,expired_trial,0.0,0.6,0,21.2,0,1
697,paid,26.9,15.2,6,43.9,0,0
698,paid,25.3,18.8,4,73.3,0,0
699,trial,7.9,7.2,0,75.3,0,2
700,paid,23.3,18.7,4,36.0,1,0
701,trial,12.7,8.1,0,44.6,0,2
702,trial,8.1,4.7,1,70.9,0,2
703,trial,10.9,3.5,2,63.5,0,2
704,trial,8.5,5.2,1,82.4,0,2
705,paid,24.0,15.9,4,63.0,0,0
706,trial,13.8,8.0,0,61.2,0,2
707,trial,12.6,4.8,4,79.5,0,2
708,trial,10.9,7.8,1,52.8,0,2
709,paid,27.2,19.0,6,47.7,0,0
710,paid,25.2,16.3,6,29.7,0,0
711,expired_trial,1.5,5.6,0,75.7,0,1
712,paid,26.1,18.8,6,89.1,0,0
713,paid,26.7,17.8,7,46.1,0,0
714,paid,27.0,17.6,8,48.7,1,0
715,expired_trial,1.9,0.7,0,17.6,0,1
716,trial,10.4,7.0,2,89.5,0,2
717,expired_trial,2.9,2.5,0,26.1,0,1
718,expired_trial,2.1,1.8,0,18.6,0,1
719,paid,25.1,15.5,7,100.0,1,0
720,trial,12.2,7.1,2,95.1,1,2
721,expired_trial,5.2,3.9,0,38.7,0,1
722,trial,9.3,5.0,0,57.1,0,2
723,paid,27.5,17.7,11,55.0,0,0
724,trial,8.8,12.8,4,17.0,0,2
725,trial,10.8,5.2,4,64.2,0,2
726,trial,8.7,6.3,1,51.9,0,2
727,expired_trial,2.3,1.8,0,89.8,0,1
728,paid,27.3,18.9,6,84.5,0,0
729,paid,27.2,16.9,5,89.9,1,0
730,paid,24.3,15.1,7,97.8,1,0
731,paid,22.9,16.9,8,66.5,0,0
732,paid,25.2,16.6,11,48.0,0,0
733,paid,27.7,19.7,6,67.0,0,0
734,paid,27.0,16.6,10,42.1,0,0
735,trial,10.6,6.4,0,74.0,1,2
736,paid,28.2,17.2,8,21.4,0,0
737,paid,22.9,13.3,6,30.0,0,0
738,paid,30.2,17.0,8,68.1,1,0
739,paid,25.5,17.8,7,53.5,0,0
740,paid,25.1,17.3,3,64.3,0,0
741,trial,11.5,9.1,1,27.5,0,2
742,trial,13.0,7.8,1,72.5,1,2
743,paid,28.0,16.6,11,10.6,0,0
744,paid,23.5,14.0,11,52.0,0,0
745,paid,23.7,19.4,4,64.0,0,0
746,paid,24.2,17.8,8,52.5,1,0
747,trial,10.3,7.2,1,46.2,1,2
748,paid,25.0,15.2,9,58.8,1,0
749,paid,29.2,18.6,3,43.8,0,0
750,paid,24.9,16.7,7,73.2,0,0
751,paid,28.5,16.9,3,93.9,0,0
752,expired_trial,1.8,4.2,0,47.9,0,1
753,paid,26.8,17.2,6,52.1,0,0
754,expired_trial,4.0,2.0,0,36.1,0,1
755,expired_trial,4.6,0.1,0,44.2,1,1
756,trial,9.9,7.7,0,84.1,1,2
757,paid,28.4,17.2,5,60.1,1,0
758,paid,25.2,16.4,8,20.1,0,0
759,trial,11.6,9.0,0,68.3,0,2
760,paid,27.0,19.5,7,70.8,0,0
761,trial,12.7,5.4,1,29.3,0,2
762,trial,9.5,4.0,1,55.4,1,2
763,trial,7.8,6.7,4,81.5,1,2
764,paid,26.5,16.0,13,77.5,1,0
765,paid,25.1,17.3,4,87.7,1,0
766,expired_trial,1.6,1.5,1,86.4,1,1
767,paid,25.7,15.4,3,70.2,1,0
768,paid,24.5,16.0,4,91.9,0,0
769,trial,15.1,8.0,2,37.8,0,2
770,trial,13.2,6.9,1,74.1,0,2
771,paid,25.8,17.8,7,83.4,0,0
772,paid,31.1,15.4,5,22.5,0,0
773,paid,25.4,16.3,2,49.3,0,0
774,trial,10.6,9.8,2,94.2,1,2
775,paid,24.2,16.7,7,59.7,0,0
776,expired_trial,2.1,0.4,0,61.1,0,1
777,trial,8.9,5.7,0,24.9,0,2
778,paid,27.5,16.9,10,43.1,0,0
779,paid,23.8,17.0,11,42.1,0,0
780,expired_trial,3.9,0.0,0,78.9,0,1
781,paid,23.7,19.7,7,30.2,0,0
782,paid,25.2,15.4,13,84.7,0,0
783,trial,13.4,5.6,3,71.4,0,2
784,paid,27.7,17.4,7,24.2,0,0
785,trial,6.7,6.3,0,27.2,0,2
786,trial,11.8,8.3,0,78.2,0,2
787,paid,25.4,20.2,6,32.4,0,0
788,paid,30.5,19.2,4,72.9,1,0
789,trial,11.8,7.8,5,21.8,0,2
790,expired_trial,1.3,3.6,0,67.4,0,1
791,trial,9.7,6.8,1,55.1,0,2
792,paid,24.3,13.6,11,15.6,0,0
793,paid,32.0,20.4,7,38.1,0,0
794,trial,10.4,5.8,1,83.2,1,2
795,trial,15.1,7.7,1,98.6,1,2
796,trial,12.8,5.7,1,18.9,0,2
797,expired_trial,5.0,0.0,0,61.1,0,1
798,trial,12.0,7.0,3,46.1,1,2
799,paid,26.7,20.7,8,53.3,0,0
800,paid,26.2,17.0,8,61.9,0,0
801,expired_trial,2.0,1.8,0,42.9,0,1
802,paid,26.0,14.8,5,38.9,0,0
803,paid,24.3,16.5,3,40.6,1,0
804,trial,10.4,5.2,0,10.5,0,2
805,paid,28.8,17.2,6,60.3,0,0
806,trial,7.7,6.6,3,33.5,0,2
807,paid,28.0,19.3,4,67.0,0,0
808,expired_trial,4.8,2.8,0,95.1,1,1
809,paid,27.3,15.8,3,32.0,0,0
810,paid,26.2,15.9,7,55.5,0,0
811,paid,24.1,15.4,5,63.8,0,0
812,paid,28.1,17.5,4,64.9,0,0
813,paid,24.8,16.8,7,99.2,0,0
814,expired_trial,1.0,0.5,1,73.5,0,1
815,trial,9.6,6.6,0,35.3,0,2
816,paid,26.3,16.7,7,76.7,1,0
817,trial,9.6,7.5,2,40.8,0,2
818,paid,25.6,18.3,5,15.7,0,0
819,paid,28.0,16.6,4,57.7,0,0
820,paid,23.9,15.9,9,79.9,1,0
821,trial,10.4,6.9,1,59.1,0,2
822,trial,12.5,8.3,3,74.7,1,2
823,paid,28.3,16.6,9,55.5,0,0
824,trial,11.5,6.4,0,100.0,1,2
825,paid,26.4,16.9,4,78.4,0,0
826,paid,27.3,17.6,5,39.4,0,0
827,trial,12.7,5.7,0,32.2,0,2
828,paid,24.6,17.2,6,93.9,0,0
829,paid,25.6,17.4,4,63.1,0,0
830,trial,10.3,8.3,0,40.8,0,2
831,expired_trial,1.1,0.0,0,29.6,0,1
832,paid,26.0,13.8,8,88.0,1,0
833,expired_trial,3.7,0.9,0,69.3,0,1
834,trial,11.3,6.5,2,59.6,0,2
835,trial,12.3,4.4,2,19.8,1,2
836,trial,10.8,8.9,1,54.3,0,2
837,paid,25.1,18.3,5,46.4,0,0
838,paid,25.0,17.9,4,61.9,0,0
839,paid,24.1,16.3,4,85.0,0,0
840,trial,8.8,6.4,0,41.4,0,2
841,trial,11.0,6.4,1,68.0,0,2
842,trial,8.3,8.0,3,61.7,1,2
843,paid,24.5,15.8,9,56.6,0,0
844,trial,8.7,7.7,0,70.7,1,2
845,trial,7.4,7.5,0,29.3,0,2
846,paid,22.6,18.4,4,83.2,0,0
847,paid,24.7,16.9,7,69.3,1,0
848,paid,25.5,18.4,13,63.2,1,0
849,trial,12.5,7.5,1,42.0,0,2
850,trial,12.6,7.2,0,34.7,0,2
851,trial,11.8,6.9,1,56.3,0,2
852,paid,26.8,17.1,7,44.4,0,0
853,expired_trial,0.0,2.3,0,66.6,0,1
854,paid,25.3,18.3,5,45.2,0,0
855,paid,28.2,16.1,4,0.0,0,0
856,trial,15.1,7.6,2,26.3,0,2
857,paid,27.2,15.0,10,47.1,0,0
858,trial,12.5,7.7,1,77.0,0,2
859,trial,7.9,6.2,0,45.7,1,2
860,paid,27.0,16.5,4,69.7,0,0
861,paid,29.5,16.6,4,86.5,1,0
862,paid,26.7,17.3,9,62.5,0,0
863,paid,26.6,18.6,7,82.8,0,0
864,paid,29.6,18.7,6,77.3,0,0
865,trial,9.7,7.2,1,51.6,0,2
866,trial,11.8,6.0,1,44.5,1,2
867,paid,28.3,17.3,7,55.6,0,0
868,paid,27.4,18.6,5,66.5,0,0
869,paid,26.4,16.8,10,72.6,1,0
870,paid,22.7,16.5,2,84.3,1,0
871,paid,22.8,16.8,3,64.2,1,0
872,trial,13.8,4.0,1,17.8,0,2
873,expired_trial,0.0,1.1,0,52.1,0,1
874,trial,13.4,6.8,2,42.9,0,2
875,paid,23.8,17.6,5,17.0,0,0
876,expired_trial,3.2,1.9,1,80.8,1,1
877,trial,11.2,6.1,1,75.4,0,2
878,paid,27.7,17.1,9,100.0,1,0
879,trial,12.0,5.3,0,71.0,0,2
880,paid,25.4,18.9,5,45.2,0,0
881,trial,8.2,5.5,3,15.1,0,2
882,paid,21.2,15.9,9,82.8,0,0
883,paid,26.7,16.6,5,33.4,0,0
884,trial,11.9,8.8,1,34.7,0,2
885,trial,11.2,6.3,1,7.6,0,2
886,trial,11.2,5.1,2,32.4,0,2
887,paid,23.5,15.3,8,66.5,0,0
888,trial,10.6,4.2,2,29.7,0,2
889,trial,10.6,6.8,2,92.3,0,2
890,trial,10.9,7.9,0,100.0,0,2
891,paid,26.3,18.1,4,60.6,0,0
892,trial,9.5,6.6,2,87.0,1,2
893,trial,8.4,6.0,1,22.1,0,2
894,paid,25.6,14.5,6,75.0,0,0
895,paid,24.4,16.5,5,74.8,1,0
896,paid,24.2,17.5,11,53.8,0,0
897,paid,24.8,16.1,4,48.4,0,0
898,trial,13.0,6.6,0,52.9,1,2
899,trial,10.0,4.6,1,58.9,0,2
900,paid,26.2,16.9,9,57.9,1,0
901,paid,27.0,16.4,3,63.5,1,0
902,trial,8.2,7.6,1,82.7,0,2
903,trial,11.2,7.6,3,36.7,0,2
904,trial,10.2,5.2,2,48.5,0,2
905,paid,26.0,18.0,7,15.1,0,0
906,trial,11.0,7.8,0,46.5,0,2
907,trial,10.5,9.2,1,34.6,0,2
908,trial,11.6,7.7,0,27.5,0,2
909,trial,13.3,6.7,2,35.0,0,2
910,paid,28.2,14.8,7,44.2,0,0
911,paid,24.8,18.2,6,36.3,0,0
912,trial,11.0,6.4,2,70.6,0,2
913,paid,29.1,17.4,9,57.0,0,0
914,trial,10.0,9.1,0,74.8,1,2
915,trial,9.6,7.9,1,65.2,0,2
916,paid,26.1,16.3,8,86.7,0,0
917,paid,25.7,13.5,4,63.2,1,0
918,paid,27.1,19.2,9,86.1,0,0
919,expired_trial,0.0,2.3,0,68.1,0,1
920,paid,24.4,17.0,7,9.2,0,0
921,trial,11.0,4.5,0,30.6,0,2
922,paid,26.8,16.9,4,19.1,0,0
923,trial,10.2,8.0,1,61.9,1,2
924,paid,26.1,18.2,8,58.3,1,0
925,trial,11.8,5.8,0,52.5,0,2
926,paid,30.3,15.9,9,34.0,0,0
927,trial,11.5,7.1,0,81.9,0,2
928,paid,27.5,16.4,6,18.4,0,0
929,trial,9.9,4.5,0,63.9,0,2
930,paid,27.7,15.6,4,31.5,0,0
931,trial,8.4,7.9,4,55.1,0,2
932,trial,10.9,10.4,1,82.5,0,2
933,trial,11.1,5.5,1,62.2,1,2
934,paid,25.0,16.1,8,35.1,0,0
935,trial,13.5,7.1,3,72.5,0,2
936,paid,26.5,16.4,9,94.8,0,0
937,paid,23.9,16.1,7,34.6,0,0
938,paid,27.1,13.4,2,65.8,1,0
939,paid,26.6,17.6,8,36.8,1,0
940,expired_trial,0.5,0.3,0,63.1,0,1
941,trial,13.8,10.8,0,39.4,0,2
942,expired_trial,3.8,0.0,0,30.4,0,1
943,paid,28.8,18.7,4,73.0,0,0
944,paid,27.7,15.9,3,46.6,0,0
945,paid,25.7,17.2,7,71.6,0,0
946,paid,27.5,17.2,8,52.8,0,0
947,paid,27.1,16.5,5,62.8,0,0
948,paid,28.3,16.9,6,39.0,0,0
949,expired_trial,2.6,2.3,0,50.6,0,1
950,paid,24.8,17.3,8,83.5,0,0
951,expired_trial,3.5,0.1,0,63.5,0,1
952,trial,11.6,6.7,2,55.9,0,2
953,paid,25.0,17.7,11,39.3,0,0
954,trial,8.4,6.6,1,19.9,0,2
955,paid,26.1,20.2,8,31.3,0,0
956,trial,12.1,6.6,3,38.6,0,2
957,paid,26.1,17.0,2,22.8,0,0
958,paid,27.0,18.1,6,67.0,1,0
959,paid,25.2,15.9,7,68.8,0,0
960,expired_trial,5.8,2.5,0,86.2,0,1
961,paid,26.8,18.1,7,81.4,0,0
962,trial,12.7,5.4,0,34.3,0,2
963,trial,11.1,5.5,1,51.7,0,2
964,paid,29.9,14.7,4,80.2,1,0
965,paid,28.2,16.3,5,50.4,0,0
966,expired_trial,2.8,3.5,0,50.0,1,1
967,trial,9.6,6.9,0,52.6,0,2
968,paid,27.3,15.8,7,77.0,0,0
969,expired_trial,3.0,2.2,0,76.7,0,1
970,paid,29.3,16.6,5,26.8,0,0
971,paid,24.3,15.7,8,66.4,0,0
972,trial,11.2,5.0,1,76.3,0,2
973,paid,29.7,15.9,3,66.9,1,0
974,paid,26.5,15.9,4,51.8,0,0
975,trial,13.2,8.0,3,52.6,0,2
976,trial,11.8,7.3,3,36.7,0,2
977,paid,27.0,17.1,2,85.0,0,0
978,trial,15.8,10.0,2,10.8,0,2
979,trial,11.5,4.6,2,85.8,1,2
980,paid,28.3,17.7,1,37.2,0,0
981,trial,8.5,6.1,2,39.7,0,2
982,paid,24.2,21.0,8,47.0,0,0
983,paid,27.9,19.5,3,59.8,0,0
984,paid,27.1,17.4,6,67.3,0,0
985,trial,9.9,6.0,1,50.5,0,2
986,paid,23.9,19.3,7,16.9,0,0
987,expired_trial,0.5,2.8,0,65.9,0,1
988,paid,26.5,17.1,9,88.2,1,0
989,paid,25.5,16.1,5,78.3,1,0
990,paid,24.9,16.2,7,62.4,0,0
991,expired_trial,0.7,0.0,0,64.2,0,1
992,paid,27.4,16.6,8,76.3,0,0
993,expired_trial,4.0,0.3,0,59.6,1,1
994,paid,26.4,18.4,3,70.7,1,0
995,expired_trial,3.1,0.7,0,56.0,0,1
996,trial,9.2,3.5,2,50.3,1,2
997,trial,8.3,8.7,2,70.2,1,2
998,trial,9.5,7.2,3,57.1,0,2
999,trial,11.1,8.0,1,60.7,0,2
1000,paid,28.8,15.8,10,62.3,0,0
1001,trial,11.2,5.7,1,22.1,0,2
1002,trial,15.4,9.4,2,88.7,1,2
1003,paid,27.5,18.7,1,57.4,0,0
1004,paid,25.5,17.3,3,92.2,1,0
1005,trial,10.2,6.6,2,52.0,1,2
1006,paid,24.9,17.1,8,68.3,0,0
1007,trial,10.3,8.0,2,59.7,1,2
1008,paid,28.9,14.2,9,57.9,0,0
1009,paid,27.7,20.6,7,100.0,1,0
1010,expired_trial,4.2,1.1,0,34.5,0,1
1011,paid,29.3,16.8,14,10.2,0,0
1012,expired_trial,5.1,4.5,0,82.2,0,1
1013,paid,24.3,16.3,11,24.5,0,0
1014,expired_trial,7.3,3.5,0,72.4,0,1
1015,trial,7.6,6.8,2,17.0,0,2
1016,trial,8.9,7.1,0,43.8,0,2
1017,trial,8.9,5.6,1,60.3,0,2
1018,expired_trial,4.1,0.1,0,50.0,0,1
1019,paid,24.1,16.0,8,26.0,0,0
1020,trial,13.0,5.3,4,67.6,0,2
1021,trial,12.1,6.3,1,55.8,0,2
1022,expired_trial,1.3,0.6,0,63.1,0,1
1023,paid,24.7,17.2,3,47.4,0,0
1024,paid,26.3,18.9,7,81.2,1,0
1025,paid,25.9,16.5,4,32.0,0,0
1026,expired_trial,4.8,0.0,0,40.3,1,1
1027,paid,21.7,15.4,7,83.3,1,0
1028,paid,25.7,17.4,10,46.0,0,0
1029,paid,23.9,16.0,5,90.7,1,0
1030,paid,25.0,15.2,4,80.6,0,0
1031,trial,10.2,7.6,3,62.3,0,2
1032,trial,10.6,7.7,1,54.1,0,2
1033,paid,24.0,17.3,9,71.0,0,0
1034,paid,24.1,16.2,7,74.1,1,0
1035,trial,11.1,6.3,1,60.2,0,2
1036,paid,25.1,15.0,3,41.7,0,0
1037,trial,12.7,7.4,3,74.8,1,2
1038,expired_trial,6.6,2.4,1,73.2,1,1
1039,trial,13.3,5.8,4,29.8,0,2
1040,trial,12.1,5.2,0,58.9,0,2
1041,paid,25.6,14.0,3,81.7,0,0
1042,paid,23.6,19.5,8,62.2,1,0
1043,trial,11.6,7.2,1,79.1,0,2
1044,trial,8.7,6.3,0,64.0,0,2
1045,trial,10.8,8.5,2,40.1,0,2
1046,expired_trial,0.2,3.2,0,58.3,0,1
1047,trial,10.5,7.0,0,41.7,0,2
1048,expired_trial,2.1,2.2,0,40.0,0,1
1049,paid,24.1,16.0,7,75.9,0,0
1050,paid,27.8,15.7,3,29.4,0,0
1051,paid,27.1,21.3,4,29.5,0,0
1052,paid,23.3,16.5,7,0.0,0,0
1053,trial,9.5,6.0,1,48.9,0,2
1054,trial,8.5,11.2,2,70.5,1,2
1055,trial,9.3,7.6,1,34.1,0,2
1056,expired_trial,3.7,2.3,0,43.2,0,1
1057,expired_trial,2.5,2.9,0,23.9,0,1
1058,expired_trial,3.5,2.3,0,67.1,0,1
1059,paid,28.7,16.2,10,48.5,0,0
1060,paid,28.7,18.0,3,50.6,0,0
1061,expired_trial,0.2,0.0,0,56.7,0,1
1062,paid,29.4,15.9,4,18.2,0,0
1063,paid,27.5,15.1,7,44.0,0,0
1064,trial,13.0,8.7,3,59.4,0,2
1065,expired_trial,0.0,2.2,0,58.0,0,1
1066,paid,24.6,16.5,10,42.9,0,0
1067,trial,12.3,8.3,2,93.3,0,2
1068,trial,10.4,5.8,0,91.0,0,2
1069,expired_trial,1.0,1.5,0,52.8,0,1
1070,trial,9.6,4.9,1,65.4,1,2
1071,paid,26.2,17.2,5,42.5,0,0
1072,trial,12.1,4.7,1,62.0,1,2
1073,expired_trial,3.1,0.0,0,61.1,0,1
1074,trial,14.9,6.0,1,3.0,0,2
1075,trial,11.8,8.5,1,29.7,1,2
1076,trial,13.4,8.7,1,50.7,0,2
1077,trial,12.6,9.0,2,66.8,0,2
1078,trial,11.0,6.9,2,69.0,0,2
1079,expired_trial,4.1,2.1,0,57.2,0,1
1080,expired_trial,0.0,0.2,1,71.7,0,1
1081,paid,25.5,18.6,6,62.9,1,0
1082,trial,11.2,6.8,2,62.3,0,2
1083,paid,24.9,17.3,7,79.7,0,0
1084,trial,7.4,7.9,3,61.3,0,2
1085,paid,25.9,16.5,1,50.9,0,0
1086,trial,10.6,10.6,0,75.1,1,2
1087,paid,26.4,18.8,2,31.7,0,0
1088,paid,23.9,18.3,6,39.3,0,0
1089,paid,27.8,16.1,7,60.5,0,0
1090,trial,5.5,6.9,0,58.3,0,2
1091,expired_trial,3.5,0.0,0,51.5,0,1
1092,paid,26.0,16.9,5,17.5,0,0
1093,expired_trial,1.7,3.1,0,55.1,1,1
1094,expired_trial,2.0,0.0,0,70.9,0,1
1095,paid,24.9,16.9,6,25.7,0,0
1096,expired_trial,0.0,0.0,0,41.0,0,1
1097,paid,27.5,14.3,0,37.5,0,0
1098,paid,26.0,16.4,5,54.8,0,0
1099,expired_trial,1.3,0.0,0,38.7,0,1
1100,paid,25.9,16.2,4,50.5,0,0
1101,expired_trial,0.7,0.8,0,87.4,0,1
1102,paid,26.8,17.0,4,62.4,0,0
1103,paid,27.4,17.4,9,67.3,0,0
1104,paid,25.4,16.2,5,35.4,0,0
1105,expired_trial,2.4,3.2,0,25.9,0,1
1106,expired_trial,5.1,1.6,0,49.7,0,1
1107,trial,8.8,8.7,2,41.8,0,2
1108,expired_trial,3.2,2.0,0,58.1,0,1
1109,trial,10.9,7.0,2,45.3,0,2
1110,paid,28.9,16.8,6,32.7,1,0
1111,trial,9.0,7.2,2,78.2,0,2
1112,expired_trial,2.8,0.3,0,29.4,1,1
1113,paid,27.4,17.2,8,58.0,0,0
1114,paid,27.0,17.4,7,19.9,0,0
1115,paid,25.5,18.0,7,72.8,0,0
1116,paid,23.6,18.8,9,5.0,0,0
1117,paid,24.6,20.1,7,49.8,1,0
1118,paid,24.2,16.3,4,51.3,0,0
1119,expired_trial,0.0,2.6,0,81.2,0,1
1120,expired_trial,0.2,1.2,0,62.0,0,1
1121,trial,11.2,7.7,2,48.1,0,2
1122,paid,24.6,16.6,13,29.0,0,0
1123,paid,24.7,18.2,6,76.5,0,0
1124,trial,10.8,7.7,2,47.6,0,2
1125,paid,24.6,18.3,4,88.8,1,0
1126,paid,26.8,17.8,10,20.9,0,0
1127,trial,10.6,5.1,0,95.3,1,2
1128,expired_trial,3.5,2.5,0,18.6,0,1
1129,expired_trial,1.1,0.0,0,54.0,0,1
1130,paid,24.6,16.7,6,37.1,0,0
1131,expired_trial,2.1,0.0,0,54.0,0,1
1132,paid,25.4,18.9,5,98.8,0,0
1133,trial,9.0,4.7,0,56.0,1,2
1134,paid,22.8,16.4,3,10.7,0,0
1135,expired_trial,2.9,1.3,1,59.6,0,1
1136,paid,25.7,17.5,6,35.0,0,0
1137,paid,26.4,18.5,6,71.8,0,0
1138,paid,24.8,19.6,2,61.4,0,0
1139,paid,24.1,16.7,12,44.8,0,0
1140,trial,8.0,7.0,1,47.3,0,2
1141,paid,25.4,19.2,7,92.5,1,0
1142,paid,26.5,17.6,5,14.3,0,0
1143,trial,8.7,6.3,0,75.6,1,2
1144,trial,13.4,8.5,1,54.8,1,2
1145,trial,11.8,8.3,0,54.9,0,2
1146,paid,25.7,16.6,4,37.0,0,0
1147,trial,10.5,7.3,0,24.2,0,2
1148,expired_trial,3.6,1.1,0,55.3,0,1
1149,expired_trial,4.1,2.2,0,56.9,0,1
1150,paid,25.9,17.7,4,47.3,0,0
1151,paid,24.8,16.6,13,78.4,0,0
1152,paid,21.5,16.7,4,29.5,0,0
1153,paid,23.2,18.8,12,71.7,1,0
1154,trial,12.1,7.5,0,19.0,0,2
1155,paid,27.6,17.5,3,52.2,1,0
1156,paid,28.9,17.4,3,86.1,0,0
1157,paid,25.7,19.3,5,100.0,1,0
1158,paid,28.7,16.6,11,75.2,0,0
1159,trial,14.6,7.2,2,11.8,0,2
1160,paid,26.5,15.8,1,37.4,0,0
1161,paid,26.0,16.1,5,57.5,0,0
1162,expired_trial,1.4,3.8,0,68.8,0,1
1163,paid,27.8,18.4,7,48.2,0,0
1164,trial,12.3,6.9,1,33.3,0,2
1165,paid,26.2,18.4,6,58.1,0,0
1166,trial,11.5,7.0,2,80.7,1,2
1167,trial,10.3,7.5,3,35.2,0,2
1168,trial,12.4,7.6,1,24.9,0,2
1169,trial,9.2,7.0,3,42.1,0,2
1170,paid,25.6,16.5,5,33.1,0,0
1171,paid,25.6,15.5,8,39.1,0,0
1172,paid,27.5,16.4,4,24.9,0,0
1173,trial,10.1,5.6,3,47.1,0,2
1174,paid,23.9,15.9,7,43.3,0,0
1175,trial,11.2,7.9,1,38.5,0,2
1176,expired_trial,0.1,2.5,0,81.2,0,1
1177,paid,28.2,16.9,8,69.5,0,0
1178,paid,29.8,17.3,2,32.1,1,0
