user_id,signup_month,plan_tier,region,engagement_score,got_campaign,retained_90d
658,2025-10,plus,EU,58.4,0,0
659,2025-11,basic,NA,48.8,0,0
660,2025-08,basic,EU,93.4,1,1
661,2026-05,basic,EU,36.4,1,0
662,2026-02,basic,APAC,20.7,0,0
663,2026-05,basic,NA,56.1,0,0
664,2026-01,plus,NA,49.6,0,0
665,2026-04,plus,NA,16.8,0,1
666,2025-09,plus,NA,45.8,0,0
667,2025-10,basic,APAC,44.9,0,0
668,2026-06,plus,EU,50.7,0,1
669,2025-09,plus,NA,49.5,1,0
670,2026-04,basic,NA,19.5,0,0
671,2026-05,basic,EU,24.7,1,0
672,2026-02,premium,NA,60.6,1,1
673,2026-03,plus,NA,13.0,0,0
674,2026-06,basic,EU,91.6,1,0
675,2025-07,plus,EU,31.4,0,0
676,2026-03,basic,NA,21.4,0,0
677,2026-05,basic,EU,65.1,1,1
678,2025-12,plus,EU,60.6,0,1
679,2025-07,plus,EU,38.9,0,1
680,2026-06,basic,NA,39.8,1,0
681,2026-03,basic,EU,40.9,0,1
682,2026-02,premium,EU,22.6,0,0
683,2026-04,plus,NA,82.9,1,1
684,2025-08,basic,NA,68.7,1,1
685,2026-05,basic,NA,61.9,0,1
686,2025-08,plus,APAC,66.4,1,0
687,2025-07,basic,EU,36.5,0,0
688,2025-08,basic,NA,9.1,0,0
689,2026-04,premium,NA,14.4,0,0
690,2025-11,plus,NA,47.3,0,0
691,2026-05,premium,NA,15.0,0,0
692,2025-07,basic,EU,52.1,1,0
693,2025-09,basic,EU,19.5,0,0
694,2026-01,premium,NA,45.7,1,1
695,2025-12,premium,APAC,36.4,0,0
696,2025-12,plus,APAC,25.3,0,0
697,2025-08,basic,NA,49.2,1,0
698,2025-11,plus,NA,74.3,1,1
699,2025-07,basic,NA,79.7,1,1
700,2025-12,premium,APAC,22.0,0,0
701,2025-09,plus,NA,41.7,1,0
702,2025-12,basic,EU,43.8,1,0
703,2026-03,basic,EU,66.2,1,1
704,2026-06,basic,NA,19.9,0,0
705,2026-01,plus,NA,64.1,0,1
706,2025-12,basic,EU,26.0,0,0
707,2025-08,basic,NA,46.0,0,1
708,2026-06,basic,NA,50.0,1,0
709,2026-05,basic,APAC,32.3,0,0
710,2026-05,plus,NA,39.3,1,0
711,2026-02,basic,EU,27.5,0,1
712,2025-12,basic,NA,60.8,1,1
713,2025-07,basic,NA,20.6,0,0
714,2025-07,premium,NA,9.8,0,0
715,2026-05,basic,NA,64.1,0,0
716,2026-05,basic,NA,45.0,0,1
717,2026-03,basic,APAC,28.0,0,0
718,2025-09,basic,NA,41.6,0,0
719,2025-07,plus,NA,46.2,1,0
720,2025-07,basic,APAC,31.2,1,0
721,2026-05,premium,EU,52.1,0,1
722,2026-05,plus,APAC,33.3,0,0
723,2026-02,plus,NA,23.6,0,0
724,2026-02,basic,NA,43.5,1,1
725,2026-04,basic,EU,28.6,0,0
726,2025-09,basic,APAC,2.5,1,0
727,2026-05,premium,NA,57.4,0,0
728,2025-10,premium,APAC,58.0,1,0
729,2025-09,basic,EU,53.6,1,0
730,2026-03,premium,NA,26.4,0,0
731,2026-05,plus,EU,40.6,0,0
732,2025-08,plus,NA,16.8,0,0
733,2025-10,premium,NA,34.5,0,0
734,2026-03,premium,NA,34.3,0,0
735,2026-03,plus,NA,60.9,1,1
736,2025-12,basic,NA,5.8,0,0
737,2026-01,plus,EU,68.9,0,1
738,2026-05,basic,APAC,48.0,1,1
739,2025-10,basic,NA,38.5,0,0
740,2026-02,plus,NA,60.2,0,0
741,2025-10,basic,EU,58.7,1,0
742,2026-06,basic,NA,33.1,0,0
743,2025-07,basic,NA,63.7,1,1
744,2026-05,plus,NA,43.6,1,0
745,2025-12,basic,EU,42.6,0,1
746,2025-11,premium,APAC,83.6,1,1
747,2025-09,plus,NA,78.5,1,1
748,2025-12,basic,EU,79.9,1,1
749,2026-05,basic,EU,22.3,1,0
750,2026-06,basic,APAC,61.1,0,0
751,2025-10,basic,EU,54.8,0,1
752,2025-08,basic,NA,39.6,0,1
753,2025-07,basic,NA,28.8,0,0
754,2025-12,basic,NA,16.0,0,0
755,2026-06,basic,NA,47.4,1,0
756,2026-01,basic,EU,53.0,1,0
757,2025-09,premium,NA,43.7,0,0
758,2025-11,premium,EU,39.8,1,0
759,2025-12,basic,NA,32.9,0,0
760,2025-08,plus,APAC,26.8,0,0
761,2026-06,basic,NA,28.2,0,0
762,2025-09,plus,EU,34.4,0,0
763,2025-08,plus,EU,46.0,0,0
764,2025-12,plus,EU,65.0,1,1
765,2026-01,plus,NA,35.8,1,0
766,2026-05,premium,EU,59.5,1,1
767,2025-08,basic,APAC,77.0,1,1
768,2026-01,plus,APAC,24.5,0,0
769,2026-02,basic,NA,17.0,0,0
770,2025-10,basic,NA,43.4,0,1
771,2025-09,plus,EU,31.0,0,0
772,2025-09,basic,NA,61.7,0,1
773,2025-12,basic,EU,59.4,1,1
774,2026-02,basic,APAC,59.5,1,1
775,2025-12,premium,NA,51.0,0,1
776,2025-09,basic,NA,58.0,0,1
777,2025-10,basic,NA,18.5,0,0
778,2025-07,basic,NA,44.1,0,0
779,2025-11,premium,EU,44.6,0,0
780,2025-07,basic,NA,40.4,0,0
781,2026-04,basic,EU,13.6,0,0
782,2026-03,basic,NA,35.6,0,0
783,2026-02,plus,NA,41.9,0,0
784,2026-05,premium,NA,37.5,0,0
785,2026-02,basic,NA,28.0,1,0
786,2026-01,basic,APAC,32.4,0,0
787,2026-01,basic,NA,23.7,0,0
788,2025-10,basic,NA,49.3,0,1
789,2025-12,premium,EU,52.5,1,0
790,2025-09,basic,NA,54.0,1,0
791,2025-12,plus,APAC,11.2,0,0
792,2025-10,basic,NA,75.7,0,0
793,2025-09,basic,NA,75.7,1,1
794,2025-10,plus,NA,54.1,0,1
795,2025-08,plus,EU,47.9,0,0
796,2026-02,basic,EU,63.3,1,1
797,2025-08,premium,NA,22.0,0,0
798,2026-06,basic,EU,66.0,1,1
799,2026-01,premium,EU,57.9,0,0
800,2025-09,basic,APAC,60.2,0,1
801,2026-06,basic,NA,34.5,1,0
802,2025-11,premium,NA,58.0,1,0
803,2026-01,basic,EU,15.9,0,0
804,2026-02,basic,NA,65.5,1,1
805,2026-06,plus,EU,8.1,0,0
806,2025-12,basic,EU,49.2,0,0
807,2026-04,plus,NA,74.3,1,1
808,2025-08,basic,NA,24.3,0,0
809,2025-08,basic,NA,72.5,1,1
810,2025-08,basic,EU,47.1,0,0
811,2026-06,basic,EU,53.6,1,0
812,2026-01,basic,APAC,72.2,1,0
813,2025-12,basic,NA,11.0,0,0
814,2026-02,plus,EU,50.6,0,0
815,2025-11,basic,EU,32.5,0,0
816,2026-02,basic,EU,56.4,1,1
817,2026-01,plus,NA,10.1,0,0
818,2026-04,basic,NA,37.8,0,1
819,2026-02,premium,NA,44.2,0,0
820,2025-09,plus,EU,21.1,0,0
821,2025-10,premium,EU,43.3,0,1
822,2025-12,premium,EU,39.7,0,1
823,2026-06,basic,APAC,51.3,0,1
824,2025-12,plus,NA,62.1,0,1
825,2025-12,basic,NA,51.9,1,0
826,2025-09,basic,NA,68.0,1,1
827,2025-07,basic,NA,61.0,0,0
828,2026-03,basic,NA,51.7,0,1
829,2026-06,basic,NA,48.5,0,0
830,2025-10,premium,APAC,49.0,0,1
831,2025-09,basic,NA,31.3,0,0
832,2026-02,plus,APAC,9.6,0,0
833,2026-06,premium,NA,59.8,0,1
834,2025-12,basic,EU,62.2,0,0
835,2026-06,basic,EU,64.0,0,1
836,2025-09,plus,NA,1.4,0,0
837,2026-06,premium,NA,25.0,0,0
838,2025-09,premium,EU,39.7,0,0
839,2025-07,basic,APAC,39.1,0,1
840,2025-12,premium,EU,65.9,1,1
841,2025-09,basic,NA,34.1,0,0
842,2025-09,basic,EU,22.7,0,0
843,2025-12,basic,EU,71.1,0,0
844,2026-03,plus,EU,71.1,1,1
845,2026-03,basic,APAC,34.6,0,0
846,2026-02,plus,EU,68.1,1,1
847,2025-10,basic,NA,8.8,0,0
848,2026-04,basic,EU,57.7,0,1
849,2026-06,premium,NA,60.9,0,0
850,2025-08,plus,NA,77.8,1,1
851,2025-09,basic,EU,6.5,1,0
852,2026-05,plus,APAC,21.5,0,0
853,2025-08,basic,EU,45.4,1,0
854,2026-01,basic,APAC,27.1,0,0
855,2026-03,basic,APAC,26.5,0,0
856,2026-02,premium,NA,60.1,1,1
857,2025-10,basic,NA,35.2,0,1
858,2026-06,basic,EU,70.4,1,0
859,2025-08,plus,APAC,67.2,1,1
860,2026-01,basic,NA,62.8,1,1
861,2026-03,basic,NA,51.8,1,0
862,2026-05,basic,NA,51.0,0,1
863,2025-07,premium,EU,68.5,1,1
864,2025-10,basic,NA,33.2,0,1
865,2026-06,basic,EU,85.9,1,1
866,2026-04,basic,NA,80.4,1,1
867,2025-07,basic,EU,4.2,0,0
868,2026-06,basic,NA,22.6,0,0
869,2026-03,plus,NA,46.7,1,0
870,2025-09,plus,NA,66.3,1,0
871,2025-09,plus,EU,21.5,0,0
872,2025-12,basic,NA,62.9,1,1
873,2026-03,basic,EU,30.1,1,0
874,2026-05,basic,EU,48.9,1,1
875,2025-12,plus,NA,44.7,0,0
876,2025-11,plus,EU,27.0,0,0
877,2026-03,basic,APAC,50.6,0,1
878,2026-03,plus,EU,34.1,0,0
879,2026-03,basic,EU,21.8,1,0
880,2025-08,premium,EU,7.2,0,0
881,2025-11,plus,NA,56.6,0,0
882,2025-10,basic,APAC,45.9,0,0
883,2026-06,basic,NA,48.7,0,1
884,2026-02,basic,NA,20.4,0,0
885,2026-03,basic,NA,40.6,0,0
886,2025-12,basic,NA,46.4,0,1
887,2026-06,basic,EU,31.3,0,1
888,2026-02,plus,NA,75.7,1,1
889,2026-02,basic,APAC,54.2,1,1
890,2026-01,basic,EU,40.9,1,0
891,2025-10,basic,APAC,50.1,0,0
892,2026-06,basic,EU,70.2,0,1
893,2025-12,basic,EU,72.7,0,1
894,2025-08,plus,APAC,69.1,1,1
895,2025-09,basic,APAC,18.8,0,0
896,2026-02,basic,EU,22.4,0,0
897,2026-04,premium,NA,18.1,0,0
898,2025-12,basic,NA,54.0,0,1
899,2026-02,basic,NA,66.0,1,1
900,2026-06,basic,NA,35.7,0,0
901,2025-08,basic,EU,33.5,1,1
902,2026-05,plus,NA,33.9,1,0
903,2026-01,plus,EU,20.1,0,0
904,2025-10,basic,APAC,82.9,1,1
905,2025-08,basic,NA,37.2,0,0
906,2026-05,basic,APAC,64.3,1,0
907,2026-01,basic,APAC,82.9,1,1
908,2026-01,premium,EU,76.6,1,1
909,2026-02,basic,APAC,20.5,0,0
910,2025-10,premium,APAC,40.1,1,0
911,2025-08,basic,NA,49.8,0,0
912,2025-08,plus,EU,70.5,1,1
913,2026-03,basic,EU,45.2,0,0
914,2025-09,premium,NA,28.0,0,0
915,2025-08,plus,APAC,37.8,0,0
916,2026-02,plus,NA,3.8,0,0
917,2025-12,basic,NA,52.2,1,0
918,2025-12,basic,APAC,60.0,0,0
919,2025-08,plus,EU,41.4,0,0
920,2025-08,basic,NA,65.3,0,0
921,2026-02,plus,EU,29.0,0,0
922,2026-05,basic,NA,62.3,0,1
923,2025-09,plus,EU,38.4,0,0
924,2026-01,basic,APAC,30.8,0,0
925,2025-09,plus,EU,29.2,0,0
926,2026-06,basic,APAC,59.5,0,0
927,2026-01,basic,NA,46.4,0,0
928,2025-10,premium,EU,41.6,0,1
929,2025-08,basic,EU,55.4,0,0
930,2025-09,premium,NA,37.3,1,0
931,2026-04,premium,APAC,43.3,1,0
932,2026-05,basic,NA,73.1,1,0
933,2026-02,basic,APAC,21.9,0,0
934,2026-04,plus,NA,25.3,0,0
935,2025-09,premium,APAC,72.7,1,1
936,2025-09,basic,APAC,63.7,1,0
937,2025-08,premium,APAC,34.8,0,0
938,2025-11,basic,EU,30.8,0,0
939,2026-02,basic,NA,29.6,0,1
940,2025-10,premium,NA,65.2,1,1
941,2025-08,basic,EU,35.2,0,0
942,2026-03,plus,NA,27.2,0,0
943,2025-07,basic,NA,65.8,1,1
944,2025-09,basic,NA,18.4,0,0
945,2025-07,premium,EU,40.1,0,0
946,2025-07,basic,EU,71.2,1,1
947,2025-07,plus,EU,55.1,1,0
948,2026-04,premium,EU,91.5,1,1
949,2025-09,plus,EU,39.9,0,0
950,2025-07,premium,APAC,41.3,0,1
951,2026-04,premium,NA,36.2,0,1
952,2026-02,basic,EU,53.3,0,0
953,2026-06,plus,NA,47.3,0,0
954,2025-10,basic,NA,53.6,0,1
955,2026-06,plus,NA,27.5,1,0
956,2025-12,plus,NA,56.8,1,0
957,2026-02,basic,EU,62.7,1,1
958,2025-07,plus,APAC,46.9,0,1
959,2025-08,basic,EU,29.8,0,0
960,2025-08,plus,EU,75.8,0,0
961,2026-03,basic,NA,65.2,1,0
962,2026-01,basic,NA,57.5,0,1
963,2026-03,plus,NA,17.4,0,0
964,2025-11,basic,NA,48.3,1,0
965,2025-11,premium,NA,57.2,1,0
966,2025-12,plus,NA,31.3,0,0
967,2025-11,premium,NA,29.9,0,0
968,2025-07,plus,NA,61.7,1,0
969,2025-10,premium,NA,47.6,0,1
970,2026-06,basic,NA,31.3,0,0
971,2026-04,plus,NA,39.0,0,0
972,2026-01,basic,NA,15.4,0,0
973,2025-12,basic,NA,49.6,0,0
974,2025-12,premium,EU,89.1,1,1
975,2026-03,plus,NA,49.6,1,1
976,2026-05,plus,NA,55.1,1,0
977,2025-12,plus,EU,41.5,0,0
978,2025-07,basic,EU,26.3,0,0
979,2026-02,premium,EU,40.1,0,1
980,2025-12,basic,NA,39.8,0,0
981,2026-05,basic,APAC,70.0,1,0
982,2026-01,basic,NA,30.2,0,0
983,2025-07,premium,APAC,64.3,0,1
984,2025-10,basic,EU,30.5,0,1
985,2025-10,basic,NA,56.7,1,1
986,2025-10,basic,NA,18.0,0,0
987,2025-12,basic,NA,55.8,1,1
988,2025-08,basic,EU,33.4,0,0
989,2026-04,basic,APAC,13.4,0,0
990,2026-03,basic,APAC,26.8,0,0
991,2025-11,basic,APAC,50.5,0,1
992,2026-03,basic,NA,50.3,0,1
993,2026-05,basic,NA,12.8,0,0
994,2025-11,basic,EU,53.1,0,0
995,2025-12,premium,NA,38.9,0,1
996,2025-08,basic,NA,27.8,0,0
997,2026-01,basic,NA,29.3,0,0
998,2025-09,basic,NA,51.7,1,0
999,2025-07,premium,EU,39.3,0,1
1000,2025-11,premium,NA,27.1,0,0
1001,2026-03,basic,NA,34.4,1,0
1002,2025-09,basic,NA,29.8,0,0
1003,2025-08,basic,EU,33.6,0,0
1004,2026-03,basic,NA,15.5,0,0
1005,2025-09,basic,NA,11.8,0,0
1006,2025-07,basic,NA,29.1,1,0
1007,2025-07,basic,NA,59.5,0,0
1008,2025-11,basic,EU,42.9,0,0
1009,2025-11,basic,NA,51.7,0,0
1010,2026-05,basic,EU,40.3,0,1
1011,2026-03,basic,EU,49.3,1,0
1012,2025-11,premium,NA,28.7,1,0
1013,2025-11,basic,EU,29.1,0,0
1014,2026-04,basic,NA,41.6,1,1
1015,2025-08,premium,EU,74.9,1,1
1016,2025-10,basic,EU,22.9,0,0
1017,2026-03,basic,NA,30.7,0,0
1018,2026-02,plus,EU,34.3,0,0
1019,2026-06,basic,NA,82.9,1,0
1020,2026-01,basic,NA,44.2,0,0
1021,2025-10,plus,NA,42.2,1,1
1022,2026-01,plus,NA,33.7,0,0
1023,2025-10,plus,NA,2.3,0,0
1024,2025-08,basic,NA,63.3,1,0
1025,2026-01,basic,EU,17.1,0,0
1026,2025-07,basic,APAC,40.0,1,1
1027,2025-09,basic,APAC,17.4,0,0
1028,2025-08,plus,APAC,62.7,0,1
1029,2026-04,plus,EU,54.3,0,1
1030,2026-04,basic,EU,12.5,0,0
1031,2026-05,premium,NA,26.3,0,0
1032,2026-06,basic,APAC,45.4,1,0
1033,2026-05,premium,NA,4.2,0,0
1034,2025-10,basic,EU,6.1,0,0
1035,2025-08,plus,EU,35.7,1,0
1036,2025-10,plus,APAC,57.2,0,0
1037,2026-05,plus,NA,39.1,0,0
1038,2025-11,plus,NA,66.2,1,1
1039,2026-03,plus,NA,42.7,0,1
1040,2025-11,plus,EU,36.9,0,0
1041,2026-01,premium,EU,62.4,1,0
1042,2026-02,basic,NA,19.2,0,0
1043,2026-05,basic,APAC,55.8,0,1
1044,2025-12,plus,NA,62.0,1,1
1045,2026-06,basic,APAC,37.1,0,1
1046,2026-02,basic,APAC,11.8,0,0
1047,2025-12,basic,APAC,3.3,0,0
1048,2025-08,basic,EU,27.1,0,1
1049,2026-06,plus,EU,32.6,0,0
1050,2026-03,plus,EU,39.9,0,0
1051,2026-06,basic,EU,39.3,0,0
1052,2026-04,basic,EU,29.7,0,0
1053,2025-11,basic,EU,25.5,0,1
1054,2026-06,premium,NA,18.6,0,0
1055,2025-09,plus,NA,14.5,0,0
1056,2026-02,basic,NA,47.9,1,1
1057,2025-11,basic,EU,63.6,1,0
1058,2026-01,premium,NA,21.4,0,0
1059,2025-07,plus,NA,57.5,1,0
1060,2026-01,basic,EU,31.6,0,1
1061,2025-12,plus,APAC,61.3,1,0
1062,2025-08,basic,NA,61.8,0,1
1063,2025-10,premium,APAC,45.5,0,1
1064,2025-10,premium,NA,17.0,0,0
1065,2025-09,basic,EU,16.3,0,0
1066,2026-05,plus,APAC,38.8,0,0
1067,2026-04,plus,NA,20.5,0,0
1068,2026-05,basic,APAC,62.9,0,0
1069,2025-08,premium,EU,31.7,0,0
1070,2026-06,basic,APAC,49.7,0,0
1071,2026-01,basic,NA,48.7,0,0
1072,2026-03,premium,NA,74.0,1,1
1073,2026-06,plus,EU,29.6,0,1
1074,2025-09,basic,EU,42.5,0,0
1075,2026-05,basic,APAC,48.1,1,1
1076,2026-04,plus,NA,33.9,1,0
1077,2025-10,plus,NA,36.1,0,0
1078,2026-01,basic,NA,27.3,0,0
1079,2026-03,plus,EU,51.5,1,0
1080,2025-08,plus,NA,49.7,0,1
1081,2025-07,plus,EU,50.5,0,0
1082,2025-07,basic,EU,80.9,1,1
1083,2026-04,premium,EU,51.0,0,0
1084,2026-02,basic,NA,22.0,0,0
1085,2025-11,plus,NA,38.1,0,0
1086,2026-02,basic,EU,16.3,0,0
1087,2026-02,premium,NA,30.1,0,0
1088,2025-10,premium,EU,78.7,1,1
1089,2026-01,premium,NA,53.0,0,0
1090,2026-06,basic,EU,29.3,0,0
1091,2026-05,plus,NA,81.2,1,1
1092,2025-09,basic,NA,15.7,0,0
1093,2025-10,basic,NA,40.7,0,0
1094,2025-08,premium,EU,68.5,1,0
1095,2026-06,plus,EU,65.2,1,1
1096,2025-11,plus,EU,21.1,0,0
1097,2026-01,basic,NA,25.0,1,0
1098,2025-12,basic,APAC,31.5,1,0
1099,2025-07,basic,NA,34.0,0,0
1100,2025-12,basic,EU,54.4,1,0
1101,2025-08,premium,EU,25.0,0,0
1102,2026-03,plus,APAC,33.6,1,0
1103,2025-11,basic,APAC,30.2,0,0
1104,2025-09,basic,NA,49.2,0,0
1105,2025-09,basic,APAC,34.6,0,0
1106,2026-01,basic,NA,34.4,0,0
1107,2025-09,plus,EU,72.2,0,1
1108,2026-01,basic,NA,14.3,0,0
1109,2025-07,basic,NA,23.0,0,0
1110,2026-05,basic,EU,47.2,0,0
1111,2025-08,plus,APAC,22.1,0,0
1112,2026-04,basic,NA,35.1,0,0
1113,2026-06,basic,NA,52.6,0,0
1114,2026-05,premium,APAC,57.4,0,1
1115,2026-05,plus,EU,39.5,0,0
1116,2026-05,basic,APAC,50.0,1,0
1117,2026-01,premium,NA,28.5,0,0
1118,2025-08,basic,NA,38.9,0,0
1119,2026-03,plus,EU,49.2,1,0
1120,2026-01,basic,NA,52.9,1,0
1121,2025-09,basic,APAC,48.6,0,0
1122,2026-05,basic,NA,10.2,0,0
1123,2025-12,basic,NA,48.9,1,0
1124,2026-04,basic,NA,80.7,1,1
1125,2025-10,basic,EU,56.1,0,1
1126,2026-05,basic,NA,19.2,0,0
1127,2026-06,basic,NA,72.8,1,1
1128,2025-07,basic,APAC,51.3,1,1
1129,2026-06,basic,EU,65.6,1,0
1130,2025-12,plus,APAC,28.1,0,0
1131,2025-07,premium,NA,74.6,1,0
1132,2025-08,premium,NA,44.8,1,1
1133,2025-11,basic,EU,50.5,0,0
1134,2025-08,basic,NA,25.0,0,0
1135,2026-04,basic,APAC,35.5,0,0
1136,2026-01,plus,APAC,70.0,0,1
1137,2025-10,basic,EU,64.2,1,0
1138,2026-06,premium,APAC,46.7,1,0
1139,2025-12,premium,APAC,41.2,0,1
1140,2026-04,basic,EU,0.8,0,0
1141,2025-11,basic,NA,27.8,0,0
1142,2026-01,basic,NA,34.1,0,0
1143,2026-01,plus,NA,33.2,0,0
1144,2026-05,plus,APAC,34.5,0,1
1145,2026-04,basic,EU,30.8,0,0
1146,2026-02,basic,APAC,14.5,0,0
1147,2025-08,plus,EU,70.6,1,1
1148,2025-08,basic,APAC,37.0,1,1
1149,2025-07,plus,NA,25.8,0,0
1150,2026-02,basic,EU,35.8,0,0
1151,2026-05,basic,NA,29.5,0,0
1152,2025-07,basic,EU,15.8,1,0
1153,2026-02,plus,NA,15.2,0,0
1154,2025-11,basic,NA,18.6,1,0
1155,2026-06,basic,EU,30.9,0,0
1156,2025-11,basic,NA,38.5,0,0
1157,2026-03,premium,EU,51.5,1,1
1158,2026-06,basic,EU,39.8,1,0
1159,2025-11,premium,NA,32.1,0,0
1160,2025-08,premium,EU,32.0,1,0
1161,2026-06,basic,NA,39.4,0,0
1162,2026-05,premium,EU,26.3,0,1
1163,2025-09,basic,NA,36.1,0,0
1164,2025-10,plus,APAC,60.9,1,1
1165,2026-01,basic,EU,48.1,1,1
1166,2025-12,plus,APAC,46.0,1,0
1167,2025-12,plus,EU,29.9,0,0
1168,2026-05,basic,NA,48.3,1,1
1169,2026-05,basic,EU,65.8,1,1
1170,2025-12,basic,EU,75.8,1,1
1171,2026-03,basic,EU,53.9,1,0
1172,2026-03,plus,EU,25.8,0,1
1173,2025-12,plus,EU,49.7,1,0
1174,2026-05,basic,EU,39.8,0,0
1175,2026-03,basic,EU,84.7,1,1
1176,2025-09,premium,NA,48.8,0,0
1177,2025-11,basic,EU,23.2,0,0
1178,2025-10,plus,NA,69.8,1,1
1179,2026-06,basic,EU,53.0,0,1
1180,2026-02,plus,NA,2.7,0,0
1181,2025-07,plus,APAC,52.7,1,1
1182,2025-11,basic,APAC,51.3,0,1
1183,2026-03,basic,NA,78.4,1,1
1184,2025-12,basic,APAC,19.9,0,0
1185,2026-02,basic,APAC,39.7,0,0
1186,2026-03,plus,EU,29.6,0,0
1187,2025-08,plus,APAC,15.8,0,0
1188,2026-05,plus,EU,29.0,0,0
1189,2026-03,basic,NA,63.3,0,0
1190,2025-11,basic,NA,41.7,1,0
1191,2025-12,basic,NA,76.9,1,0
1192,2025-10,basic,NA,14.6,0,0
1193,2026-02,basic,NA,60.9,0,1
1194,2026-03,basic,NA,76.4,0,1
1195,2026-01,premium,EU,27.9,0,0
1196,2026-02,basic,NA,75.9,1,1
1197,2026-04,basic,NA,35.0,0,0
1198,2026-03,basic,EU,56.7,0,1
1199,2026-04,plus,EU,63.8,0,1
1200,2026-06,plus,EU,50.4,0,0
1201,2026-03,plus,NA,15.6,0,0
1202,2025-09,basic,EU,31.7,0,0
1203,2025-10,basic,NA,40.1,0,0
1204,2026-04,plus,NA,62.4,1,1
1205,2025-08,premium,NA,18.9,0,0
1206,2025-10,premium,EU,63.0,1,1
1207,2026-04,premium,NA,82.1,1,1
1208,2025-09,basic,APAC,51.4,0,0
1209,2026-03,basic,NA,4.8,0,1
1210,2026-03,plus,NA,73.9,0,1
1211,2025-11,plus,EU,30.2,1,0
1212,2025-10,basic,NA,34.0,0,0
1213,2025-11,plus,APAC,74.7,1,1
1214,2025-07,premium,EU,22.3,0,0
1215,2026-01,basic,EU,10.4,0,1
1216,2025-12,basic,APAC,41.1,1,0
1217,2025-08,basic,NA,86.5,1,1
1218,2025-11,basic,NA,32.5,0,0
1219,2025-08,plus,NA,50.6,0,1
1220,2025-07,plus,EU,43.2,0,0
1221,2026-02,basic,APAC,47.2,0,1
1222,2025-11,premium,NA,32.2,0,0
1223,2025-09,basic,NA,35.0,0,0
1224,2025-11,plus,EU,48.8,0,0
1225,2026-04,plus,EU,20.3,0,0
1226,2026-01,premium,NA,64.4,1,1
1227,2026-03,basic,NA,24.5,1,0
1228,2025-12,plus,NA,86.5,1,1
1229,2026-05,plus,NA,53.6,0,0
1230,2025-08,premium,NA,71.6,0,1
1231,2026-06,plus,EU,41.6,1,1
1232,2026-03,premium,NA,32.0,0,1
1233,2025-10,basic,APAC,32.4,1,0
1234,2026-05,basic,NA,49.2,0,1
1235,2026-01,basic,EU,40.7,0,0
1236,2026-04,basic,NA,64.8,0,1
1237,2025-11,plus,NA,62.3,1,1
1238,2025-08,basic,NA,59.8,0,0
1239,2025-12,basic,EU,64.4,0,1
1240,2026-01,plus,EU,58.6,1,1
1241,2025-08,basic,EU,40.7,1,1
1242,2025-09,basic,NA,27.2,0,0
1243,2025-09,plus,EU,32.8,0,0
1244,2025-11,plus,APAC,52.4,0,0
1245,2025-09,basic,NA,30.8,1,0
1246,2026-05,plus,NA,58.1,1,0
1247,2026-03,basic,NA,20.9,0,1
1248,2025-08,basic,APAC,56.1,1,0
1249,2025-10,basic,APAC,48.2,0,1
1250,2026-06,basic,EU,27.2,0,0
1251,2026-04,plus,NA,22.2,0,0
1252,2025-11,plus,EU,78.8,1,0
1253,2025-10,basic,NA,50.0,1,0
1254,2026-02,basic,NA,23.3,0,0
1255,2026-03,basic,NA,76.5,1,1
1256,2025-12,premium,APAC,75.6,1,0
1257,2026-01,plus,EU,57.5,0,1
1258,2026-01,plus,NA,25.4,0,0
1259,2026-02,basic,NA,34.0,0,0
1260,2026-02,plus,APAC,5.8,0,0
1261,2025-10,plus,EU,24.5,0,0
1262,2025-08,basic,NA,35.1,0,0
1263,2026-02,basic,APAC,48.1,0,1
1264,2025-09,basic,EU,62.9,1,1
1265,2026-02,basic,EU,28.9,0,0
1266,2026-04,basic,EU,12.0,0,0
1267,2026-04,basic,EU,15.8,0,0
1268,2026-04,plus,NA,56.5,1,0
1269,2026-01,basic,NA,72.9,1,1
1270,2026-01,basic,EU,34.8,0,0
1271,2026-04,plus,NA,49.9,0,0
1272,2026-06,basic,APAC,71.9,1,0
1273,2026-06,basic,APAC,36.7,1,0
1274,2025-07,premium,EU,39.0,0,0
1275,2025-10,basic,EU,59.3,0,0
1276,2026-05,basic,EU,61.8,0,0
1277,2026-02,basic,NA,39.5,0,1
1278,2025-12,basic,NA,56.5,1,0
1279,2026-02,basic,EU,27.8,0,0
1280,2026-05,premium,EU,45.4,0,0
1281,2026-04,premium,EU,47.3,1,1
1282,2025-12,basic,NA,25.6,1,1
1283,2026-03,basic,EU,27.8,1,1
1284,2026-04,basic,APAC,35.0,0,1
1285,2026-03,plus,EU,66.1,1,0
1286,2026-06,premium,NA,66.8,0,1
1287,2025-12,basic,EU,66.7,1,1
1288,2026-05,premium,APAC,64.9,1,1
1289,2025-09,basic,NA,32.3,0,0
1290,2025-08,plus,EU,79.6,1,1
1291,2025-09,basic,NA,6.2,0,0
1292,2026-04,plus,NA,62.2,1,1
1293,2025-09,plus,NA,45.8,0,0
1294,2025-12,plus,NA,18.6,0,0
1295,2025-11,plus,EU,36.4,0,0
1296,2025-10,basic,EU,47.1,0,1
1297,2025-09,basic,NA,18.7,0,0
1298,2026-03,plus,NA,39.4,0,0
1299,2026-03,plus,EU,24.1,0,0
1300,2025-12,premium,NA,55.5,1,0
1301,2026-03,plus,EU,56.5,1,1
1302,2026-02,basic,EU,13.0,0,0
