opportunity_id,team,deal_size_band,deal_value_k,won
1017,A,mid,91.7,1
1018,B,enterprise,610.3,0
1019,A,smb,10.7,0
1020,B,enterprise,566.2,1
1021,A,mid,69.7,1
1022,A,smb,10.6,1
1023,A,smb,5.7,0
1024,A,mid,41.0,0
1025,A,mid,50.3,1
1026,A,smb,3.9,0
1027,B,enterprise,693.2,0
1028,B,enterprise,464.2,0
1029,B,mid,31.7,0
1030,A,mid,32.5,0
1031,A,mid,95.3,0
1032,A,smb,2.6,0
1033,A,smb,13.4,1
1034,B,enterprise,658.3,0
1035,B,enterprise,548.2,1
1036,A,smb,6.4,0
1037,A,enterprise,171.6,0
1038,B,enterprise,535.7,0
1039,B,enterprise,364.3,0
1040,B,mid,23.8,1
1041,A,mid,80.3,0
1042,A,smb,19.7,1
1043,B,enterprise,502.8,0
1044,A,mid,40.8,0
1045,B,enterprise,600.8,0
1046,A,smb,4.8,1
1047,B,enterprise,320.5,0
1048,B,mid,82.2,0
1049,A,smb,13.1,1
1050,A,smb,11.2,1
1051,B,smb,6.6,0
1052,A,mid,82.8,0
1053,B,enterprise,247.6,0
1054,B,mid,70.2,0
1055,B,enterprise,415.0,0
1056,B,enterprise,309.1,0
1057,A,mid,90.0,1
1058,B,mid,40.4,0
1059,A,smb,3.0,0
1060,A,smb,8.9,1
1061,B,enterprise,735.2,0
1062,A,mid,60.5,0
1063,A,smb,15.0,1
1064,B,mid,36.5,0
1065,A,smb,16.6,0
1066,B,mid,74.8,0
1067,B,enterprise,344.4,0
1068,A,smb,16.7,0
1069,A,mid,63.8,0
1070,A,smb,3.6,0
1071,B,mid,90.1,0
1072,B,enterprise,267.6,0
1073,A,smb,15.7,0
1074,B,enterprise,291.9,1
1075,A,smb,9.4,1
1076,B,mid,56.5,1
1077,B,enterprise,561.6,0
1078,A,smb,2.4,0
1079,B,enterprise,220.4,0
1080,A,smb,19.4,1
1081,A,smb,6.1,0
1082,A,mid,47.9,0
1083,B,enterprise,313.8,0
1084,A,mid,48.8,0
1085,A,smb,10.3,0
1086,B,smb,15.1,0
1087,B,mid,78.3,0
1088,A,smb,14.3,1
1089,B,smb,3.3,1
1090,B,smb,13.1,0
1091,B,mid,45.5,0
1092,A,smb,8.1,0
1093,B,smb,16.4,1
1094,B,mid,61.8,0
1095,A,smb,18.7,0
1096,B,enterprise,211.5,0
1097,A,mid,77.8,1
1098,A,smb,12.0,1
1099,A,smb,5.5,1
1100,B,smb,7.5,1
1101,B,mid,38.6,1
1102,B,enterprise,296.9,0
1103,A,smb,6.2,0
1104,B,enterprise,684.6,1
1105,A,smb,9.8,0
1106,A,mid,20.3,0
1107,B,enterprise,283.7,0
1108,A,smb,5.0,0
1109,B,enterprise,185.6,0
1110,B,enterprise,458.6,0
1111,A,mid,69.1,0
1112,B,smb,2.7,1
1113,A,smb,4.8,1
1114,A,enterprise,709.4,0
1115,A,mid,42.6,0
1116,B,enterprise,677.9,0
1117,A,smb,17.4,0
1118,A,mid,63.5,0
1119,B,enterprise,452.4,0
1120,B,enterprise,217.9,1
1121,B,enterprise,305.0,0
1122,A,mid,85.0,0
1123,B,enterprise,553.8,1
1124,A,smb,18.8,1
1125,A,smb,12.9,1
1126,B,enterprise,780.0,0
1127,B,enterprise,739.1,0
1128,A,mid,29.4,1
1129,A,smb,4.8,0
1130,A,smb,4.7,0
1131,A,mid,96.8,0
1132,A,smb,15.5,1
1133,A,enterprise,159.1,0
1134,A,enterprise,599.1,0
1135,A,smb,7.5,0
1136,A,smb,6.3,1
1137,A,smb,11.0,0
1138,B,mid,79.6,0
1139,A,smb,11.5,1
1140,A,mid,42.9,0
1141,B,mid,45.6,0
1142,A,smb,4.7,0
1143,B,mid,57.1,0
1144,B,smb,10.0,0
1145,A,smb,8.8,0
1146,A,smb,19.7,1
1147,A,smb,13.5,0
1148,B,smb,4.9,1
1149,A,smb,18.7,1
1150,B,enterprise,505.4,0
1151,A,smb,19.5,0
1152,B,enterprise,520.1,1
1153,A,smb,11.6,1
1154,A,smb,10.5,0
1155,B,mid,55.2,1
1156,B,enterprise,762.7,0
1157,A,smb,8.0,0
1158,B,smb,18.1,1
1159,A,smb,7.9,1
1160,A,smb,18.9,0
1161,A,smb,8.4,0
1162,A,smb,13.2,0
1163,A,mid,55.0,0
1164,B,mid,31.9,1
1165,A,smb,4.8,1
1166,A,enterprise,262.4,0
1167,B,enterprise,552.3,0
1168,A,mid,84.5,1
1169,B,enterprise,334.6,0
1170,A,smb,3.7,1
1171,A,smb,14.4,0
1172,A,smb,8.1,1
1173,A,enterprise,309.4,0
1174,B,enterprise,711.8,0
1175,B,enterprise,685.5,0
1176,A,enterprise,588.6,1
1177,A,smb,18.1,0
1178,A,smb,15.1,1
1179,A,mid,84.2,1
1180,B,enterprise,409.0,0
1181,B,mid,70.7,0
1182,B,enterprise,384.9,0
1183,B,enterprise,587.1,0
1184,B,enterprise,793.3,1
1185,A,smb,10.5,0
1186,A,smb,9.1,1
1187,B,enterprise,739.7,0
1188,A,smb,11.1,0
1189,A,mid,99.5,1
1190,A,mid,81.6,0
1191,B,enterprise,208.5,0
1192,B,enterprise,347.5,0
1193,A,smb,2.8,0
1194,A,smb,5.4,1
1195,A,mid,20.7,1
1196,A,smb,12.9,0
1197,A,smb,7.1,0
1198,B,enterprise,465.0,0
1199,B,mid,26.0,0
1200,A,mid,93.8,0
1201,A,mid,23.8,0
1202,B,smb,8.4,0
1203,A,smb,5.2,0
1204,B,smb,19.4,1
1205,A,mid,57.8,0
1206,B,smb,7.7,0
1207,A,mid,68.2,0
1208,B,enterprise,554.6,0
1209,A,smb,6.0,0
1210,A,mid,98.9,0
1211,B,mid,26.4,0
1212,B,enterprise,377.1,0
1213,B,mid,26.6,0
1214,B,enterprise,158.9,0
1215,A,smb,2.7,0
1216,B,enterprise,648.1,0
1217,B,smb,5.4,0
1218,A,smb,4.6,0
1219,B,mid,71.2,1
1220,A,smb,8.9,0
1221,A,mid,26.1,1
1222,B,enterprise,524.4,0
1223,A,smb,4.6,1
1224,A,mid,96.8,1
1225,A,smb,7.8,1
1226,A,smb,4.4,0
1227,B,enterprise,571.8,1
1228,A,enterprise,765.8,0
1229,A,mid,23.4,0
1230,A,mid,86.4,0
1231,B,mid,25.5,0
1232,A,mid,99.2,0
1233,A,smb,9.0,0
1234,A,smb,12.3,0
1235,A,smb,18.5,1
1236,B,enterprise,297.9,0
1237,A,smb,8.7,0
1238,B,mid,92.7,0
1239,A,mid,37.8,1
1240,B,enterprise,347.7,0
1241,B,mid,66.6,1
1242,A,mid,72.9,0
1243,A,enterprise,515.2,0
1244,A,mid,47.2,1
1245,A,smb,6.9,0
1246,A,mid,54.4,1
1247,B,enterprise,346.4,1
1248,B,enterprise,315.0,0
1249,B,enterprise,167.2,0
1250,B,enterprise,418.0,0
1251,A,smb,8.3,1
1252,B,mid,69.8,0
1253,A,smb,9.7,0
1254,B,mid,78.9,0
1255,A,enterprise,532.7,0
1256,A,smb,3.7,0
1257,A,smb,5.4,0
1258,B,enterprise,383.5,0
1259,A,smb,19.3,0
1260,A,mid,69.9,1
1261,B,enterprise,281.1,1
1262,A,smb,7.6,0
1263,B,mid,94.5,1
1264,A,mid,63.5,0
1265,A,smb,15.9,1
1266,A,smb,19.0,0
1267,B,enterprise,338.1,0
1268,A,smb,18.5,0
1269,A,smb,13.8,0
1270,B,enterprise,622.1,1
1271,A,smb,7.4,1
1272,A,smb,3.2,1
1273,B,mid,84.0,0
1274,A,mid,71.5,0
1275,A,smb,17.8,1
1276,A,smb,14.0,1
1277,B,enterprise,228.1,0
1278,A,enterprise,618.8,0
1279,B,enterprise,235.4,0
1280,B,enterprise,368.1,0
1281,B,smb,11.4,1
1282,A,smb,7.7,0
1283,A,smb,2.4,0
1284,A,smb,18.2,1
1285,B,mid,93.6,0
1286,B,enterprise,704.1,0
1287,A,smb,14.7,1
1288,B,enterprise,371.3,0
1289,B,mid,84.4,0
1290,B,smb,8.8,1
1291,B,enterprise,795.8,0
1292,B,enterprise,721.3,0
1293,B,enterprise,307.1,0
1294,B,enterprise,476.8,1
1295,B,mid,94.3,0
1296,B,enterprise,222.3,1
1297,A,smb,9.8,0
1298,B,enterprise,734.0,1
1299,A,smb,11.0,0
1300,A,smb,19.3,1
1301,B,mid,57.7,0
1302,A,enterprise,151.5,0
1303,B,mid,82.9,0
1304,B,enterprise,123.3,0
1305,B,enterprise,377.0,0
1306,B,mid,96.2,1
1307,B,enterprise,327.6,0
1308,A,mid,95.4,0
1309,B,enterprise,546.7,0
1310,A,enterprise,313.1,0
1311,B,enterprise,243.0,0
1312,B,enterprise,601.1,1
1313,B,enterprise,142.2,0
1314,B,enterprise,687.3,0
1315,B,enterprise,122.4,0
1316,B,enterprise,285.3,0
1317,A,smb,14.6,1
1318,A,mid,45.9,0
1319,B,mid,79.4,1
1320,B,mid,66.4,0
1321,B,enterprise,757.6,0
1322,B,mid,83.5,0
1323,B,enterprise,444.0,0
1324,B,mid,27.2,1
1325,B,smb,3.3,0
1326,A,smb,13.8,1
1327,A,mid,54.2,1
1328,B,enterprise,769.5,0
1329,A,mid,84.5,1
1330,A,smb,16.9,1
1331,B,mid,54.8,1
1332,B,mid,40.8,0
1333,A,smb,10.6,0
1334,A,smb,8.1,0
1335,B,enterprise,560.8,1
1336,B,enterprise,404.6,0
1337,B,smb,7.2,0
1338,A,smb,4.2,1
1339,B,enterprise,115.2,1
1340,A,smb,7.0,1
1341,A,smb,7.5,1
1342,A,mid,22.5,1
1343,A,smb,17.7,1
1344,A,smb,2.6,0
1345,B,enterprise,223.7,0
1346,A,enterprise,723.3,0
1347,B,smb,8.5,1
1348,A,smb,17.9,0
1349,B,enterprise,508.9,1
1350,B,enterprise,330.0,0
1351,B,mid,42.7,0
1352,A,smb,7.0,0
1353,B,enterprise,708.4,0
1354,B,enterprise,764.0,0
1355,A,smb,18.0,0
1356,A,smb,13.8,1
1357,A,smb,5.1,1
1358,A,smb,2.3,1
1359,B,smb,4.8,1
1360,B,enterprise,206.2,1
1361,A,smb,2.8,0
1362,A,enterprise,542.8,0
1363,B,enterprise,407.2,0
1364,B,smb,16.1,0
1365,B,enterprise,423.3,0
1366,A,smb,6.8,0
1367,B,enterprise,604.9,0
1368,B,mid,77.3,0
1369,B,enterprise,606.2,0
1370,B,smb,8.1,1
1371,A,mid,79.6,0
1372,A,smb,15.7,1
1373,A,enterprise,536.6,0
1374,A,smb,18.9,1
1375,A,smb,14.3,0
1376,A,mid,42.0,0
1377,B,enterprise,248.5,0
1378,B,enterprise,361.2,0
1379,B,enterprise,754.1,1
1380,B,enterprise,751.4,1
1381,A,smb,12.3,0
1382,A,smb,17.4,1
1383,B,enterprise,112.7,0
1384,B,mid,82.1,1
1385,B,enterprise,768.7,0
1386,B,mid,40.1,1
1387,A,smb,4.1,1
1388,A,smb,16.1,0
1389,B,enterprise,657.5,0
1390,A,mid,91.2,0
1391,A,smb,4.3,0
1392,A,mid,92.1,0
1393,A,smb,11.7,1
1394,B,enterprise,329.3,0
1395,B,enterprise,322.3,0
1396,A,smb,13.2,1
1397,B,mid,59.3,1
1398,A,mid,85.8,0
1399,B,mid,71.2,0
1400,B,enterprise,196.7,0
1401,A,smb,13.8,1
1402,B,enterprise,182.2,1
1403,A,smb,18.8,1
1404,B,mid,40.9,1
1405,A,smb,2.7,1
1406,B,mid,41.1,0
1407,B,mid,54.8,1
1408,A,mid,95.6,0
1409,B,enterprise,642.0,0
1410,A,smb,6.2,0
1411,A,smb,19.3,1
1412,A,mid,20.9,1
1413,A,smb,17.9,1
1414,A,mid,35.0,1
1415,B,enterprise,330.1,1
1416,A,mid,99.1,0
1417,A,mid,37.8,0
1418,A,smb,6.7,1
1419,B,mid,98.3,0
1420,B,enterprise,429.2,1
1421,A,smb,12.3,0
1422,A,mid,71.9,0
1423,A,mid,59.4,0
1424,B,mid,26.6,0
1425,B,mid,77.8,0
1426,B,mid,82.5,1
1427,B,enterprise,441.5,0
1428,A,mid,88.9,0
1429,A,smb,6.5,1
1430,B,enterprise,135.0,1
1431,A,smb,2.4,1
1432,B,enterprise,607.3,1
1433,A,smb,3.1,1
1434,A,mid,52.6,0
1435,A,smb,17.2,0
1436,B,enterprise,134.6,0
1437,B,mid,85.4,1
1438,B,smb,19.7,0
1439,A,mid,81.3,1
1440,A,mid,74.5,0
1441,A,smb,14.6,1
1442,A,smb,14.0,1
1443,B,smb,14.7,1
1444,A,smb,14.3,0
1445,A,enterprise,387.8,1
1446,B,enterprise,761.6,0
1447,B,smb,11.4,0
1448,B,enterprise,190.4,0
1449,B,enterprise,719.3,0
1450,B,enterprise,677.4,0
1451,A,mid,54.8,0
1452,A,smb,18.2,1
1453,A,mid,40.8,0
1454,A,smb,10.9,0
1455,A,smb,18.7,0
1456,B,enterprise,323.3,0
1457,A,mid,92.3,0
1458,B,enterprise,306.7,0
1459,B,enterprise,769.7,0
1460,A,smb,2.4,1
1461,B,mid,95.1,1
1462,B,smb,14.0,1
1463,A,smb,19.8,1
1464,A,enterprise,114.2,0
1465,B,smb,7.2,1
1466,B,enterprise,690.7,0
1467,B,enterprise,664.6,0
1468,B,enterprise,196.0,0
1469,B,mid,73.3,0
1470,B,enterprise,440.3,0
1471,A,mid,34.1,0
1472,A,mid,69.5,1
1473,A,mid,40.0,1
1474,B,enterprise,166.3,1
1475,A,smb,6.2,0
1476,B,enterprise,792.2,0
1477,A,mid,54.3,0
1478,A,mid,59.1,1
1479,A,mid,80.1,0
1480,A,mid,71.6,1
1481,B,mid,97.8,1
1482,B,enterprise,232.7,0
1483,A,enterprise,640.2,0
1484,B,enterprise,749.8,0
1485,B,smb,14.7,1
1486,A,mid,93.7,1
1487,B,mid,43.4,1
1488,B,mid,59.0,1
1489,A,smb,10.3,1
1490,B,mid,59.9,1
1491,A,smb,14.8,1
1492,A,smb,3.4,1
1493,B,enterprise,786.1,1
1494,B,enterprise,473.9,0
1495,B,mid,64.7,0
1496,A,mid,70.2,0
1497,B,mid,89.5,0
1498,A,smb,14.3,0
1499,B,enterprise,439.9,0
1500,A,smb,19.0,1
1501,A,smb,13.9,1
1502,A,mid,73.1,0
1503,A,mid,57.3,0
1504,A,smb,13.8,1
1505,A,smb,19.8,0
1506,A,mid,20.4,0
1507,A,mid,57.8,0
1508,B,smb,12.1,1
1509,B,enterprise,691.3,0
1510,A,mid,41.5,1
1511,A,smb,7.0,0
1512,A,smb,19.7,1
1513,B,enterprise,750.4,0
1514,A,enterprise,703.2,0
1515,A,smb,16.2,0
1516,B,smb,6.0,0
1517,B,mid,29.4,1
1518,A,smb,17.0,1
1519,B,mid,53.9,0
1520,A,enterprise,549.3,0
1521,A,enterprise,795.9,0
1522,B,mid,39.3,0
1523,B,mid,29.1,1
1524,B,smb,18.2,1
1525,B,mid,23.0,0
1526,B,enterprise,714.9,0
1527,B,mid,77.6,0
1528,A,enterprise,476.8,0
1529,B,enterprise,528.1,0
1530,A,enterprise,103.0,0
1531,A,mid,34.5,0
1532,A,mid,57.1,0
1533,B,enterprise,472.7,0
1534,A,mid,20.7,0
1535,B,enterprise,208.9,0
1536,B,enterprise,558.1,1
1537,A,mid,28.5,0
1538,B,mid,76.5,0
1539,B,enterprise,371.5,1
1540,A,enterprise,664.9,0
1541,A,smb,5.6,0
1542,A,mid,67.2,0
1543,A,mid,78.1,0
1544,B,enterprise,453.8,0
1545,B,enterprise,339.2,0
1546,B,enterprise,527.6,0
1547,A,enterprise,512.3,1
1548,B,smb,14.8,0
1549,B,enterprise,219.3,0
1550,B,enterprise,531.1,0
1551,B,enterprise,308.0,0
1552,A,mid,35.0,1
1553,B,mid,53.9,0
1554,B,enterprise,662.4,0
1555,B,enterprise,542.2,1
1556,B,enterprise,773.4,1
1557,B,mid,90.9,0
1558,A,smb,11.3,1
1559,A,smb,2.1,0
1560,A,smb,18.2,0
1561,B,enterprise,719.4,0
1562,A,smb,8.2,0
1563,B,enterprise,551.3,0
1564,A,smb,5.9,0
1565,A,smb,2.7,0
1566,B,enterprise,216.8,1
1567,B,mid,49.8,0
1568,A,mid,97.5,1
1569,B,smb,16.6,0
1570,B,mid,79.9,0
1571,A,smb,15.0,0
1572,A,mid,95.1,0
1573,B,mid,48.8,0
1574,B,enterprise,189.5,0
1575,A,mid,43.5,0
1576,A,mid,74.6,0
1577,B,enterprise,467.1,0
1578,A,smb,13.0,0
1579,A,smb,15.4,0
1580,A,enterprise,719.1,0
1581,B,enterprise,743.3,0
1582,A,smb,6.9,0
1583,B,enterprise,403.3,1
1584,A,smb,7.2,1
1585,B,mid,46.6,0
1586,B,smb,14.2,1
1587,B,enterprise,261.4,0
1588,A,smb,3.6,1
1589,B,enterprise,353.9,0
1590,B,enterprise,717.8,0
1591,B,enterprise,217.6,0
1592,B,enterprise,679.7,0
1593,B,enterprise,508.9,0
1594,A,smb,16.2,0
1595,A,mid,70.6,0
1596,A,smb,18.6,1
1597,B,mid,70.3,0
1598,B,enterprise,509.5,1
1599,A,smb,19.5,0
1600,A,smb,12.6,1
1601,A,smb,4.7,0
1602,A,smb,8.0,0
1603,B,mid,42.2,0
1604,B,mid,73.6,1
1605,A,enterprise,323.7,0
1606,B,enterprise,165.2,0
1607,A,smb,18.4,1
1608,A,mid,78.3,0
1609,A,smb,19.4,0
1610,A,smb,6.6,0
1611,B,enterprise,433.9,1
1612,A,mid,62.9,0
1613,B,enterprise,414.5,1
1614,B,mid,25.3,1
1615,A,smb,16.2,1
1616,A,smb,6.7,1
1617,A,enterprise,416.6,1
1618,A,mid,59.5,0
1619,B,mid,76.1,0
1620,A,smb,18.1,1
1621,A,smb,12.5,1
1622,A,enterprise,735.7,0
1623,B,enterprise,601.9,0
1624,A,mid,22.0,0
1625,A,smb,17.7,1
1626,B,enterprise,479.5,1
1627,A,smb,17.7,1
1628,A,smb,5.0,0
1629,A,smb,11.6,1
1630,B,mid,53.8,0
1631,A,smb,12.0,0
1632,B,enterprise,773.8,0
1633,A,smb,2.1,0
1634,B,enterprise,283.4,0
1635,A,smb,19.0,0
1636,B,enterprise,604.6,1
1637,B,mid,85.2,0
1638,A,smb,10.6,1
1639,B,enterprise,180.1,0
1640,B,enterprise,142.3,0
1641,A,mid,30.4,0
1642,A,smb,15.1,0
1643,B,enterprise,187.0,0
1644,B,mid,69.9,0
1645,A,mid,47.8,0
1646,B,mid,67.7,0
1647,A,smb,13.3,0
1648,B,smb,3.6,0
1649,B,enterprise,154.3,0
1650,A,mid,73.6,0
1651,B,enterprise,104.2,0
1652,B,enterprise,601.0,0
1653,A,smb,15.1,1
1654,A,mid,58.1,0
1655,A,enterprise,479.1,0
1656,A,mid,80.8,0
1657,B,mid,74.9,0
1658,A,smb,3.4,1
1659,A,smb,15.7,0
1660,B,enterprise,496.5,0
1661,A,smb,13.2,0
1662,A,smb,2.5,0
1663,B,enterprise,136.1,0
1664,B,mid,29.0,0
1665,A,smb,6.1,1
1666,B,mid,29.3,1
1667,B,enterprise,374.3,0
1668,A,smb,9.0,1
1669,B,mid,75.6,1
1670,B,mid,39.3,1
1671,A,smb,4.9,1
1672,B,mid,33.8,1
1673,B,mid,92.8,0
1674,B,enterprise,163.2,0
1675,A,mid,78.0,0
1676,B,mid,54.4,0
1677,B,enterprise,153.9,1
1678,A,smb,10.5,0
1679,B,enterprise,299.8,0
1680,B,enterprise,553.8,0
1681,B,enterprise,406.1,0
1682,A,smb,7.2,1
1683,A,smb,5.2,1
1684,A,smb,19.9,0
1685,A,smb,13.4,0
1686,B,mid,96.8,0
1687,B,enterprise,644.7,1
1688,A,smb,16.0,0
1689,A,smb,3.1,0
1690,A,smb,9.1,1
1691,B,enterprise,792.6,1
1692,A,smb,2.8,1
1693,B,enterprise,690.0,1
1694,B,enterprise,460.6,0
1695,A,mid,34.5,0
1696,A,enterprise,357.9,0
1697,B,mid,83.2,0
1698,B,enterprise,157.3,1
1699,B,mid,75.4,0
1700,A,mid,47.3,0
1701,A,smb,7.2,1
1702,A,smb,9.0,1
1703,B,enterprise,206.3,0
1704,B,enterprise,361.2,1
1705,B,enterprise,438.7,0
1706,B,enterprise,335.8,0
1707,A,smb,9.9,1
1708,B,enterprise,348.9,0
1709,A,smb,4.3,0
1710,B,mid,74.0,0
1711,B,enterprise,646.7,0
1712,B,mid,26.9,0
1713,B,enterprise,626.4,0
1714,B,enterprise,554.6,0
1715,A,mid,20.8,0
1716,B,enterprise,756.2,0
1717,B,enterprise,500.9,1
1718,B,mid,58.9,0
1719,A,mid,32.6,1
1720,A,mid,59.3,0
1721,B,enterprise,319.0,1
1722,B,enterprise,542.4,0
1723,B,mid,41.8,0
1724,B,mid,74.8,0
1725,A,smb,14.7,0
1726,A,smb,15.9,0
1727,A,mid,53.5,1
1728,B,enterprise,713.8,0
1729,B,mid,81.7,0
1730,A,mid,42.8,0
1731,A,smb,7.8,1
1732,A,mid,79.7,1
1733,B,mid,59.8,0
1734,B,mid,64.1,0
1735,B,mid,34.7,0
1736,A,smb,8.6,0
1737,A,mid,68.4,1
1738,B,enterprise,501.3,0
1739,A,smb,7.2,0
1740,A,mid,56.2,0
1741,B,enterprise,364.8,0
1742,B,enterprise,700.1,0
1743,A,smb,6.6,0
1744,B,enterprise,245.0,1
1745,B,enterprise,599.0,0
1746,A,mid,68.6,0
1747,A,mid,45.8,0
1748,B,enterprise,337.5,1
1749,B,mid,88.0,1
1750,B,enterprise,700.1,0
1751,A,smb,16.7,0
1752,A,smb,5.7,1
1753,B,enterprise,110.0,1
1754,B,enterprise,782.6,0
1755,A,smb,11.7,1
1756,A,smb,13.6,1
1757,A,mid,44.9,0
1758,A,smb,13.3,1
1759,A,mid,82.3,0
1760,A,mid,88.4,0
1761,B,enterprise,126.6,0
1762,A,mid,66.0,0
1763,B,enterprise,568.7,0
1764,A,enterprise,509.4,0
1765,A,smb,3.3,0
1766,A,smb,11.8,1
1767,B,smb,11.4,0
1768,B,enterprise,106.2,0
1769,A,mid,73.3,0
1770,B,smb,11.2,1
1771,A,smb,10.5,0
1772,B,smb,15.5,1
1773,A,mid,89.4,0
1774,A,mid,58.0,1
1775,A,smb,3.1,1
1776,B,smb,18.2,1
1777,A,smb,11.5,1
1778,B,mid,42.9,0
1779,B,mid,90.0,0
1780,B,mid,39.6,1
1781,A,smb,10.7,0
1782,A,mid,80.7,1
1783,A,smb,4.3,1
1784,B,enterprise,609.0,0
1785,B,enterprise,156.4,0
1786,A,smb,3.8,0
1787,B,enterprise,378.4,0
1788,B,enterprise,573.1,1
1789,A,smb,14.0,1
1790,A,smb,7.2,0
1791,A,mid,86.4,1
1792,A,smb,10.6,0
1793,A,smb,5.1,1
1794,B,enterprise,495.9,0
1795,A,smb,9.3,1
1796,A,enterprise,163.9,0
1797,B,enterprise,328.2,0
1798,B,mid,54.5,0
1799,A,enterprise,434.7,1
1800,A,smb,6.4,1
1801,A,smb,6.4,1
1802,B,enterprise,279.4,1
1803,A,mid,23.0,0
1804,A,mid,31.2,1
1805,A,mid,98.1,1
1806,B,enterprise,690.2,1
1807,B,mid,58.7,0
1808,A,smb,19.8,1
1809,B,smb,15.4,0
1810,B,mid,20.5,1
1811,B,enterprise,211.7,0
1812,A,enterprise,414.4,0
1813,A,mid,97.5,0
1814,A,smb,6.6,0
1815,B,mid,95.6,1
1816,B,enterprise,453.1,0
1817,B,enterprise,666.8,0
1818,A,enterprise,748.2,0
1819,B,smb,4.8,0
1820,A,smb,16.1,0
1821,A,smb,12.6,1
1822,A,enterprise,228.2,0
1823,A,smb,5.4,0
1824,B,mid,54.3,0
1825,B,smb,5.1,1
1826,B,enterprise,309.4,0
1827,B,enterprise,326.1,0
1828,A,smb,8.5,1
1829,B,mid,48.1,0
1830,B,enterprise,457.5,1
1831,B,enterprise,564.2,0
1832,A,smb,13.1,1
1833,B,mid,39.3,0
1834,B,enterprise,464.6,0
1835,A,smb,16.5,1
1836,B,mid,40.1,0
1837,A,mid,75.4,0
1838,A,smb,3.6,0
1839,B,mid,29.0,0
1840,A,smb,3.2,0
1841,A,smb,4.8,0
1842,B,enterprise,730.2,0
1843,A,smb,2.6,0
1844,B,enterprise,244.7,0
1845,A,smb,6.9,0
1846,B,enterprise,476.3,0
1847,A,smb,18.9,1
1848,B,enterprise,623.8,0
1849,B,mid,93.8,1
1850,A,enterprise,473.8,1
1851,B,mid,27.2,0
1852,A,mid,37.0,0
1853,A,mid,45.6,0
1854,B,smb,9.9,1
1855,A,smb,13.5,1
1856,B,mid,85.2,1
1857,B,enterprise,747.0,0
1858,B,enterprise,773.4,0
1859,B,enterprise,504.6,0
1860,B,mid,25.7,0
1861,A,mid,97.0,1
1862,B,enterprise,611.6,1
1863,A,smb,4.8,0
1864,B,enterprise,741.7,0
1865,A,mid,21.7,0
1866,B,mid,74.6,1
1867,B,enterprise,410.7,0
1868,B,enterprise,453.0,0
1869,B,mid,39.0,0
1870,A,mid,67.6,0
1871,A,smb,13.8,1
1872,A,smb,8.1,0
1873,A,smb,18.1,1
1874,B,mid,42.2,0
1875,B,enterprise,264.1,0
1876,B,enterprise,549.2,0
1877,B,enterprise,409.8,1
1878,A,mid,73.2,1
1879,A,smb,3.9,0
1880,A,mid,22.0,0
1881,B,enterprise,192.3,0
1882,A,mid,22.6,1
1883,B,smb,15.2,1
1884,A,smb,15.0,0
1885,A,smb,14.4,0
1886,B,enterprise,150.5,0
1887,B,enterprise,132.8,0
1888,A,mid,53.2,0
1889,A,smb,6.1,0
1890,A,smb,7.8,1
1891,A,smb,8.7,0
1892,B,mid,99.3,0
1893,A,mid,52.4,1
1894,A,enterprise,229.5,0
1895,B,enterprise,261.5,0
1896,A,smb,13.3,0
1897,A,smb,16.2,0
1898,A,mid,29.3,1
1899,B,smb,8.8,0
1900,A,mid,31.4,1
1901,A,mid,39.8,1
1902,A,mid,22.3,1
1903,A,smb,7.2,0
1904,A,smb,9.1,1
1905,B,enterprise,639.7,1
1906,B,enterprise,546.7,1
1907,A,smb,15.2,0
1908,B,mid,74.1,1
1909,B,enterprise,287.2,0
1910,B,enterprise,573.3,0
1911,B,enterprise,268.6,0
1912,B,enterprise,323.5,1
1913,A,smb,15.5,0
1914,A,mid,59.2,0
1915,B,mid,52.7,0
1916,A,smb,5.0,1
1917,B,enterprise,535.7,0
1918,B,enterprise,219.7,0
1919,B,enterprise,455.5,1
1920,B,enterprise,121.6,0
1921,B,smb,3.8,0
1922,B,smb,4.6,1
1923,B,mid,45.0,0
1924,B,enterprise,316.3,1
1925,B,enterprise,613.6,0
1926,B,enterprise,403.8,1
1927,A,mid,30.9,0
1928,A,enterprise,569.3,1
1929,A,smb,13.3,0
1930,A,smb,4.3,0
1931,B,mid,48.8,0
1932,B,mid,37.6,1
1933,A,smb,2.6,0
1934,A,mid,89.5,0
1935,B,mid,72.2,0
1936,B,mid,47.8,0
1937,B,enterprise,246.7,1
1938,B,mid,93.7,1
1939,A,smb,5.8,1
1940,A,smb,14.0,1
1941,B,enterprise,493.6,0
1942,B,mid,80.3,0
1943,B,mid,72.4,0
1944,B,enterprise,271.8,0
1945,A,smb,17.6,0
1946,A,mid,22.3,0
1947,B,mid,47.0,0
1948,A,smb,16.4,0
1949,B,enterprise,541.6,1
1950,B,mid,39.8,1
1951,B,mid,24.4,1
1952,A,smb,4.6,1
1953,A,smb,12.1,0
1954,A,smb,17.5,0
1955,A,mid,80.5,0
1956,A,smb,7.5,0
1957,B,smb,9.5,0
1958,A,enterprise,214.0,0
1959,B,enterprise,678.4,0
1960,B,enterprise,595.3,0
1961,A,smb,6.3,1
1962,A,mid,55.3,1
1963,A,mid,58.0,0
1964,B,enterprise,680.1,0
1965,A,mid,83.6,0
1966,A,mid,50.1,0
1967,A,mid,39.5,1
1968,A,smb,7.5,1
