customer_id,channel,visit_frequency,session_depth,total_spend,naive_cluster,honest_cluster
663,referral,12.4,1.4,717.36,1,1
664,paid,14.4,3.8,97.44,0,0
665,paid,12.7,1.2,121.78,0,0
666,organic,4.9,8.0,99.58,0,2
667,paid,7.5,9.1,595.12,1,1
668,paid,9.0,9.5,31.43,0,2
669,organic,15.0,1.1,334.73,2,0
670,organic,18.5,3.3,29.09,0,0
671,paid,12.2,3.7,26.84,0,0
672,paid,1.4,6.7,50.49,0,2
673,paid,7.8,9.4,119.69,0,2
674,organic,4.1,7.7,70.61,0,2
675,paid,5.3,9.2,66.94,0,2
676,organic,9.6,4.3,47.71,0,0
677,organic,3.8,8.7,59.19,0,2
678,organic,10.2,4.6,47.49,0,0
679,referral,12.9,4.4,135.83,0,0
680,referral,13.0,4.6,62.03,0,0
681,paid,14.2,3.7,15.0,0,0
682,paid,17.1,5.0,106.32,0,0
683,organic,15.7,3.7,215.83,2,0
684,organic,9.9,1.0,85.55,0,0
685,paid,7.5,7.6,43.18,0,2
686,referral,14.3,2.6,214.98,2,0
687,referral,13.8,2.8,31.97,0,0
688,referral,5.9,9.6,100.58,0,2
689,paid,6.5,7.5,131.67,0,2
690,organic,4.3,12.6,354.69,2,2
691,organic,13.5,2.8,184.93,0,0
692,paid,9.0,9.0,166.43,0,2
693,paid,12.2,1.8,254.05,2,0
694,paid,11.4,1.2,38.78,0,0
695,referral,5.8,8.8,556.67,1,1
696,organic,3.2,9.0,15.0,0,2
697,organic,1.7,8.8,485.41,2,2
698,paid,5.1,12.0,62.98,0,2
699,referral,9.6,8.8,189.08,0,2
700,referral,13.9,2.8,404.89,2,0
701,organic,14.4,4.5,182.15,0,0
702,paid,8.7,2.7,153.73,0,0
703,paid,15.1,4.0,239.77,2,0
704,organic,6.2,6.7,35.45,0,2
705,referral,12.3,1.0,33.22,0,0
706,referral,6.5,9.2,171.44,0,2
707,paid,6.4,8.6,112.41,0,2
708,paid,3.4,7.5,101.34,0,2
709,paid,14.8,3.2,335.08,2,0
710,paid,17.0,3.4,309.93,2,0
711,organic,5.4,7.7,58.64,0,2
712,organic,3.8,8.1,199.97,0,2
713,referral,5.6,9.4,32.86,0,2
714,paid,8.1,7.2,32.15,0,2
715,paid,2.9,7.9,60.13,0,2
716,organic,15.4,4.0,104.83,0,0
717,referral,4.3,9.0,74.61,0,2
718,referral,14.6,2.1,165.02,0,0
719,referral,4.6,7.4,132.45,0,2
720,organic,4.6,7.2,366.02,2,2
721,paid,9.8,8.8,219.44,2,2
722,organic,10.5,6.6,43.18,0,2
723,referral,15.2,4.0,247.29,2,0
724,paid,10.3,6.6,61.82,0,2
725,paid,15.7,4.3,159.23,0,0
726,paid,10.7,1.6,70.59,0,0
727,organic,10.8,3.0,362.01,2,0
728,organic,12.1,1.9,212.31,2,0
729,paid,14.4,6.6,58.95,0,0
730,paid,6.6,7.0,94.88,0,2
731,organic,10.8,3.6,2084.7,3,1
732,organic,11.8,1.8,35.34,0,0
733,paid,12.0,4.3,57.52,0,0
734,organic,13.5,3.5,60.1,0,0
735,paid,19.0,5.3,38.74,0,0
736,paid,3.7,10.3,52.01,0,2
737,paid,11.6,1.8,99.7,0,0
738,paid,11.2,8.2,168.83,0,2
739,paid,15.6,4.0,26.21,0,0
740,paid,13.9,2.0,70.01,0,0
741,paid,11.8,3.4,53.33,0,0
742,organic,13.1,4.1,38.34,0,0
743,referral,4.0,10.1,329.05,2,2
744,paid,14.7,3.9,55.23,0,0
745,organic,12.7,10.7,39.14,0,2
746,paid,15.4,4.6,242.77,2,0
747,referral,13.8,1.5,339.04,2,0
748,paid,12.3,6.8,136.17,0,0
749,paid,2.6,12.5,57.58,0,2
750,organic,7.8,10.4,104.6,0,2
751,paid,15.7,3.1,60.98,0,0
752,paid,12.8,3.1,105.17,0,0
753,paid,17.0,2.4,209.42,2,0
754,organic,14.1,2.7,107.48,0,0
755,paid,7.9,5.1,133.86,0,2
756,paid,14.7,5.8,69.28,0,0
757,referral,13.6,5.1,200.01,0,0
758,paid,3.6,6.0,187.07,0,2
759,paid,13.6,4.6,21.02,0,0
760,organic,16.1,3.0,22.12,0,0
761,paid,4.7,8.6,99.64,0,2
762,referral,15.1,3.9,263.38,2,0
763,paid,11.3,1.0,314.19,2,0
764,paid,16.0,3.0,218.47,2,0
765,referral,6.8,9.1,117.26,0,2
766,referral,11.0,3.1,410.93,2,0
767,organic,13.4,1.0,57.38,0,0
768,paid,16.3,3.8,80.89,0,0
769,organic,10.9,4.9,30.6,0,0
770,referral,3.3,9.7,98.42,0,2
771,organic,13.8,2.6,50.63,0,0
772,referral,11.3,13.8,535.97,2,2
773,organic,4.3,7.3,448.95,2,2
774,referral,7.2,10.4,142.16,0,2
775,paid,14.7,3.4,167.38,0,0
776,referral,4.5,12.6,77.96,0,2
777,referral,6.4,9.7,15.0,0,2
778,organic,12.9,4.1,55.36,0,0
779,referral,5.1,9.9,263.27,2,2
780,organic,1.8,7.1,199.21,0,2
781,organic,13.9,1.4,77.26,0,0
782,organic,8.2,8.5,261.27,2,2
783,referral,14.1,4.7,71.97,0,0
784,organic,8.7,9.4,48.06,0,2
785,organic,7.5,8.6,261.29,2,2
786,organic,13.9,5.5,63.39,0,0
787,referral,4.4,5.4,338.31,2,2
788,paid,12.8,1.0,18.21,0,0
789,organic,2.3,4.5,80.43,0,2
790,organic,5.3,11.2,229.86,2,2
791,referral,14.4,2.8,171.48,0,0
792,paid,18.3,4.7,90.1,0,0
793,organic,15.3,2.8,142.39,0,0
794,paid,11.8,4.8,124.73,0,0
795,organic,10.4,2.8,28.79,0,0
796,organic,13.5,3.7,79.26,0,0
797,organic,16.0,3.5,134.92,0,0
798,organic,13.4,3.6,173.4,0,0
799,paid,7.4,12.0,126.65,0,2
800,organic,5.5,6.1,81.71,0,2
801,referral,7.8,8.9,40.4,0,2
802,organic,10.0,3.4,216.48,2,0
803,paid,10.0,9.1,239.5,2,2
804,organic,3.2,8.3,326.53,2,2
805,organic,16.0,2.0,41.66,0,0
806,organic,13.3,5.8,122.71,0,0
807,organic,5.7,8.9,72.02,0,2
808,referral,13.4,7.4,114.64,0,0
809,referral,6.6,10.0,1837.2,3,1
810,paid,7.1,8.5,302.86,2,2
811,organic,16.6,4.0,55.7,0,0
812,organic,17.5,3.2,87.59,0,0
813,referral,6.8,11.4,96.94,0,2
814,paid,10.3,6.9,150.13,0,2
815,paid,14.2,1.0,27.9,0,0
816,organic,8.7,9.6,179.71,0,2
817,organic,7.1,10.5,19.97,0,2
818,paid,4.6,9.5,29.8,0,2
819,referral,6.5,10.2,813.63,1,1
820,paid,15.3,3.9,79.46,0,0
821,paid,13.9,1.0,396.87,2,0
822,paid,7.0,9.5,64.77,0,2
823,paid,16.2,5.4,16.59,0,0
824,paid,5.9,9.3,52.16,0,2
825,paid,1.0,6.6,1509.0,3,1
826,paid,18.2,2.4,30.89,0,0
827,organic,5.3,10.0,664.37,1,1
828,organic,11.9,6.2,150.01,0,0
829,organic,3.2,5.5,149.58,0,2
830,referral,13.2,3.7,56.05,0,0
831,referral,4.6,7.3,59.67,0,2
832,organic,4.2,9.9,223.11,2,2
833,paid,12.3,4.1,360.45,2,0
834,organic,7.3,8.6,160.24,0,2
835,paid,11.1,10.1,261.28,2,2
836,organic,8.1,11.1,91.56,0,2
837,organic,8.8,8.7,949.35,1,1
838,paid,5.1,6.6,166.46,0,2
839,organic,14.3,5.6,685.32,1,1
840,referral,7.1,10.5,56.34,0,2
841,organic,12.4,4.0,105.58,0,0
842,organic,4.9,7.8,352.25,2,2
843,organic,8.1,10.8,152.6,0,2
844,organic,16.7,6.7,175.21,0,0
845,paid,14.2,2.8,45.6,0,0
846,organic,3.0,9.2,93.23,0,2
847,paid,13.3,1.1,50.01,0,0
848,organic,2.4,7.7,124.34,0,2
849,paid,14.2,1.1,92.8,0,0
850,referral,6.6,9.2,83.42,0,2
851,organic,13.3,2.4,194.24,0,0
852,paid,14.6,3.7,42.15,0,0
853,organic,7.0,7.4,19.41,0,2
854,organic,6.6,8.7,80.29,0,2
855,organic,11.0,1.3,762.93,1,1
856,paid,13.4,3.3,173.97,0,0
857,organic,7.0,6.1,62.7,0,2
858,organic,9.9,9.3,200.44,0,2
859,paid,13.3,2.5,97.44,0,0
860,organic,7.4,9.3,190.35,0,2
861,paid,8.2,6.0,296.68,2,2
862,referral,5.5,10.2,159.84,0,2
863,referral,8.9,8.5,149.68,0,2
864,paid,9.0,9.4,511.76,2,2
865,paid,17.5,1.0,178.7,0,0
866,paid,7.1,6.8,160.03,0,2
867,referral,11.9,8.3,139.49,0,2
868,paid,4.5,11.5,80.7,0,2
869,organic,19.3,3.9,35.84,0,0
870,referral,15.9,3.2,201.01,0,0
871,paid,9.4,7.3,423.66,2,2
872,organic,13.2,1.0,161.59,0,0
873,organic,8.1,9.5,223.48,2,2
874,paid,17.6,4.3,49.48,0,0
875,referral,3.3,9.4,78.53,0,2
876,organic,5.6,12.1,42.37,0,2
877,paid,8.6,1.8,87.83,0,0
878,organic,13.6,3.3,266.37,2,0
879,organic,4.0,6.0,71.69,0,2
880,organic,5.5,9.4,125.56,0,2
881,paid,21.3,5.6,206.89,2,0
882,organic,10.3,7.1,398.34,2,2
883,paid,2.4,10.5,30.5,0,2
884,organic,15.4,5.6,71.59,0,0
885,paid,16.0,1.8,56.57,0,0
886,organic,13.2,3.8,49.95,0,0
887,referral,14.4,5.8,77.89,0,0
888,paid,14.7,3.4,19.05,0,0
889,paid,10.6,4.4,78.98,0,0
890,organic,3.4,5.8,138.59,0,2
891,paid,14.4,4.1,43.0,0,0
892,paid,6.2,9.9,87.05,0,2
893,organic,12.2,1.0,111.9,0,0
894,organic,12.0,1.3,122.47,0,0
895,paid,5.8,10.1,30.85,0,2
896,organic,8.2,8.5,252.2,2,2
897,paid,13.8,5.0,211.0,2,0
898,referral,18.1,3.6,56.36,0,0
899,organic,12.3,3.1,497.78,2,0
900,paid,6.5,8.7,202.4,0,2
901,organic,13.1,3.5,145.5,0,0
902,organic,15.5,4.4,203.32,0,0
903,referral,12.0,4.0,43.39,0,0
904,organic,18.8,2.2,79.99,0,0
905,paid,1.8,11.2,234.12,2,2
906,organic,10.3,10.2,65.5,0,2
907,organic,14.2,3.7,80.06,0,0
908,organic,15.4,3.2,188.84,0,0
909,organic,17.3,3.9,145.31,0,0
910,referral,16.1,1.0,112.04,0,0
911,paid,4.2,9.4,142.07,0,2
912,referral,7.5,12.0,114.73,0,2
913,paid,10.7,9.4,289.31,2,2
914,paid,3.8,9.2,881.0,1,1
915,paid,11.3,7.9,174.76,0,2
916,referral,7.0,9.9,425.74,2,2
917,organic,12.9,2.6,74.21,0,0
918,organic,11.8,5.4,59.54,0,0
919,referral,13.4,1.4,54.09,0,0
920,paid,1.1,8.2,58.76,0,2
921,paid,13.0,1.9,84.42,0,0
922,paid,5.3,12.3,298.12,2,2
923,organic,3.3,8.7,331.17,2,2
924,organic,7.9,8.0,84.89,0,2
925,paid,13.5,1.0,82.14,0,0
926,paid,12.4,1.4,109.75,0,0
927,paid,13.2,4.0,135.73,0,0
928,paid,6.9,9.9,227.7,2,2
929,organic,6.2,7.8,93.76,0,2
930,organic,4.2,7.9,112.13,0,2
931,paid,14.3,6.3,372.12,2,0
932,paid,13.9,7.9,85.56,0,0
933,organic,11.2,5.1,65.55,0,0
934,organic,5.3,11.8,124.34,0,2
935,organic,7.4,12.2,144.07,0,2
936,organic,15.4,7.0,27.47,0,0
937,referral,5.4,8.5,90.08,0,2
938,organic,15.7,1.4,160.45,0,0
939,paid,3.6,12.3,815.7,1,1
940,referral,11.6,1.3,68.31,0,0
941,organic,13.4,1.1,218.85,2,0
942,organic,9.7,7.2,157.79,0,2
943,organic,14.4,2.8,312.31,2,0
944,organic,13.3,1.0,62.99,0,0
945,referral,17.9,1.0,296.74,2,0
946,paid,13.3,1.9,388.33,2,0
947,organic,11.6,6.8,492.82,2,1
948,paid,4.7,10.9,485.25,2,2
949,organic,3.5,9.0,159.46,0,2
950,paid,13.6,4.0,186.13,0,0
951,organic,5.4,9.8,92.05,0,2
952,referral,12.0,2.6,15.0,0,0
953,paid,20.5,4.8,138.42,0,0
954,paid,14.8,3.8,95.12,0,0
955,organic,7.2,8.4,319.5,2,2
956,organic,4.8,6.0,291.72,2,2
957,paid,4.6,9.9,51.63,0,2
958,paid,8.6,6.7,1102.4,1,1
959,paid,9.8,3.7,155.92,0,0
960,paid,3.1,9.1,42.28,0,2
961,organic,5.4,6.6,47.96,0,2
962,paid,17.4,3.5,15.49,0,0
963,organic,13.1,3.3,218.61,2,0
964,paid,15.0,3.4,68.43,0,0
965,referral,6.1,9.3,63.03,0,2
966,organic,17.2,1.8,61.59,0,0
967,organic,2.0,10.1,102.46,0,2
968,organic,15.8,1.8,184.58,0,0
969,paid,5.5,7.1,30.57,0,2
970,paid,16.3,4.2,41.98,0,0
971,organic,12.0,4.7,167.09,0,0
972,organic,14.1,4.1,64.41,0,0
973,paid,13.7,2.6,185.69,0,0
974,organic,3.5,5.5,85.82,0,2
975,organic,10.8,5.7,453.65,2,0
976,referral,4.5,5.5,162.03,0,2
977,referral,14.3,4.1,331.5,2,0
978,organic,12.1,6.8,175.21,0,0
979,organic,5.2,9.3,225.98,2,2
980,organic,9.3,3.5,55.86,0,0
981,paid,5.1,9.7,384.0,2,2
982,organic,8.6,9.4,163.07,0,2
983,paid,7.8,13.2,56.92,0,2
984,referral,13.8,1.5,16.46,0,0
985,paid,14.6,1.3,124.7,0,0
986,paid,3.9,8.4,521.7,2,2
987,paid,18.1,6.1,48.6,0,0
988,referral,19.2,2.0,47.15,0,0
989,paid,14.4,3.8,82.71,0,0
990,organic,12.5,10.9,361.81,2,2
991,paid,4.3,10.4,25.71,0,2
992,organic,2.9,10.8,74.8,0,2
993,organic,4.2,11.6,54.32,0,2
994,referral,13.5,3.6,182.34,0,0
995,paid,11.8,8.2,118.1,0,2
996,paid,13.3,3.3,80.49,0,0
997,paid,3.9,8.4,114.2,0,2
998,organic,11.8,7.5,222.82,2,2
999,referral,8.9,8.0,368.5,2,2
1000,paid,16.5,3.9,276.49,2,0
1001,referral,12.8,1.0,184.54,0,0
1002,paid,9.3,3.2,382.04,2,0
1003,referral,11.2,2.5,47.54,0,0
1004,organic,18.3,4.2,155.85,0,0
1005,referral,7.7,10.3,1111.79,1,1
1006,organic,14.2,5.6,21.05,0,0
1007,organic,10.7,11.4,83.03,0,2
1008,paid,18.9,2.9,43.28,0,0
1009,paid,5.9,7.3,174.14,0,2
1010,organic,14.0,1.5,401.03,2,0
1011,paid,4.5,9.5,217.84,2,2
1012,organic,5.3,9.3,110.43,0,2
1013,paid,10.3,3.5,179.67,0,0
1014,paid,2.3,8.0,103.47,0,2
1015,organic,9.7,5.6,130.96,0,0
1016,paid,16.7,1.0,191.86,0,0
1017,organic,2.1,7.9,650.37,1,1
1018,referral,10.9,7.1,201.24,0,2
1019,paid,12.2,2.6,133.74,0,0
1020,paid,18.3,5.2,686.68,1,1
1021,paid,5.1,8.5,23.1,0,2
1022,organic,2.1,9.2,123.62,0,2
1023,organic,9.2,10.2,68.91,0,2
1024,referral,9.5,8.4,108.36,0,2
1025,paid,3.7,9.7,231.27,2,2
1026,paid,13.2,3.5,265.76,2,0
1027,paid,3.7,7.0,84.07,0,2
1028,paid,13.7,2.2,200.78,0,0
1029,organic,6.3,9.6,59.87,0,2
1030,referral,13.1,5.3,34.73,0,0
1031,paid,1.5,11.3,143.13,0,2
1032,organic,4.5,12.8,110.31,0,2
1033,organic,7.8,9.9,513.62,2,2
1034,referral,5.5,8.3,911.97,1,1
1035,referral,13.2,2.9,63.58,0,0
1036,referral,3.7,8.8,26.3,0,2
1037,organic,12.5,2.3,32.12,0,0
1038,paid,17.5,3.7,51.82,0,0
1039,paid,11.2,3.8,132.5,0,0
1040,paid,15.8,1.0,86.91,0,0
1041,organic,14.1,5.0,35.42,0,0
1042,referral,6.6,5.7,670.17,1,1
1043,organic,4.2,8.6,243.85,2,2
1044,organic,5.1,11.1,654.01,1,1
1045,paid,14.0,4.1,21.74,0,0
1046,organic,12.7,2.4,345.64,2,0
1047,paid,14.8,6.5,96.15,0,0
1048,paid,7.1,8.2,94.38,0,2
1049,paid,11.4,5.4,137.26,0,0
1050,referral,14.7,3.8,58.58,0,0
1051,paid,1.2,5.8,118.07,0,2
1052,referral,16.9,1.5,257.7,2,0
1053,organic,13.5,4.1,18.79,0,0
1054,organic,19.0,2.2,423.09,2,0
1055,referral,17.7,4.0,156.51,0,0
1056,referral,4.7,6.9,121.61,0,2
1057,paid,7.8,10.5,311.7,2,2
1058,paid,12.5,1.0,152.54,0,0
1059,paid,6.0,11.4,87.19,0,2
1060,organic,7.7,8.1,66.98,0,2
1061,paid,8.8,11.8,517.8,2,2
1062,organic,8.2,7.5,35.48,0,2
1063,paid,14.2,6.5,92.09,0,0
1064,referral,12.2,7.3,37.74,0,0
1065,referral,13.1,1.0,170.55,0,0
1066,organic,2.0,9.1,123.06,0,2
1067,organic,10.5,5.2,35.71,0,0
1068,paid,9.7,10.4,61.43,0,2
1069,paid,13.8,5.1,114.43,0,0
1070,organic,14.4,4.5,142.11,0,0
1071,referral,4.6,7.5,23.49,0,2
1072,paid,4.9,10.4,71.17,0,2
1073,organic,12.0,3.2,127.03,0,0
1074,organic,7.2,7.7,398.95,2,2
1075,paid,5.8,9.3,285.81,2,2
1076,referral,15.1,2.9,73.01,0,0
1077,referral,6.8,11.5,330.03,2,2
1078,paid,12.9,2.1,82.8,0,0
1079,organic,2.4,8.0,15.0,0,2
1080,paid,10.1,1.7,402.14,2,0
1081,organic,21.6,6.4,165.98,0,0
1082,referral,9.7,7.8,159.05,0,2
1083,paid,9.4,11.3,135.29,0,2
1084,referral,4.3,7.1,176.35,0,2
1085,referral,6.0,9.9,135.18,0,2
1086,organic,4.0,9.5,103.52,0,2
1087,paid,2.7,11.2,74.6,0,2
1088,paid,4.5,11.0,143.92,0,2
1089,organic,17.3,3.1,49.74,0,0
1090,paid,16.1,2.0,39.32,0,0
1091,paid,11.6,5.9,140.16,0,0
1092,paid,5.2,7.9,324.41,2,2
1093,organic,15.9,1.0,53.7,0,0
1094,paid,12.6,1.0,62.8,0,0
1095,paid,6.2,6.1,29.19,0,2
1096,organic,15.0,4.1,33.63,0,0
1097,paid,15.0,7.0,34.79,0,0
1098,paid,6.6,5.3,322.74,2,2
1099,paid,4.4,7.6,28.14,0,2
1100,paid,12.6,3.2,166.21,0,0
1101,paid,11.2,5.8,86.6,0,0
1102,paid,10.1,1.6,189.57,0,0
1103,organic,5.7,10.1,383.59,2,2
1104,paid,8.0,8.5,130.72,0,2
1105,paid,10.5,7.7,305.01,2,2
1106,organic,6.7,9.3,541.78,1,1
1107,organic,16.0,3.6,369.34,2,0
1108,paid,9.4,3.2,60.04,0,0
1109,referral,5.3,8.3,22.82,0,2
1110,organic,18.1,4.7,98.26,0,0
1111,organic,15.4,1.0,129.1,0,0
1112,organic,9.3,1.0,18.95,0,0
1113,paid,7.6,8.7,141.88,0,2
1114,organic,4.1,10.5,15.0,0,2
1115,organic,7.7,8.0,539.81,2,1
1116,referral,12.3,3.3,168.96,0,0
1117,referral,13.9,1.0,52.66,0,0
1118,paid,4.7,10.9,150.51,0,2
1119,referral,14.0,4.2,137.71,0,0
1120,organic,4.6,9.0,207.39,2,2
1121,organic,5.4,9.3,142.94,0,2
1122,referral,11.1,1.0,257.36,2,0
1123,paid,7.2,6.6,42.9,0,2
1124,paid,14.4,2.8,97.88,0,0
1125,referral,10.0,3.9,548.94,1,1
1126,paid,8.5,10.0,97.85,0,2
1127,organic,5.6,8.3,166.88,0,2
1128,referral,6.4,10.3,54.83,0,2
1129,referral,7.9,11.6,935.59,1,1
1130,paid,6.8,8.8,173.6,0,2
1131,organic,8.9,9.6,43.26,0,2
1132,paid,5.3,8.6,358.29,2,2
1133,referral,16.6,2.8,41.85,0,0
1134,organic,6.3,9.3,248.49,2,2
1135,organic,7.3,12.1,339.33,2,2
1136,referral,15.0,4.6,681.31,1,1
1137,organic,17.1,4.5,134.49,0,0
1138,organic,15.8,2.2,114.89,0,0
1139,organic,12.9,1.4,17.74,0,0
1140,organic,4.4,9.7,89.03,0,2
1141,organic,13.9,5.2,57.81,0,0
1142,referral,4.1,12.1,114.13,0,2
1143,paid,3.4,4.6,84.09,0,2
1144,paid,1.0,13.4,272.49,2,2
1145,organic,10.1,3.8,66.45,0,0
1146,paid,19.0,4.6,168.68,0,0
1147,organic,4.4,5.9,121.03,0,2
1148,organic,10.8,8.6,76.67,0,2
1149,paid,15.0,4.5,57.85,0,0
1150,organic,5.9,6.9,165.62,0,2
1151,paid,10.2,1.0,377.53,2,0
1152,organic,6.0,9.6,69.56,0,2
1153,paid,18.7,2.9,114.75,0,0
1154,paid,17.9,5.6,169.94,0,0
1155,paid,6.7,8.7,131.92,0,2
1156,organic,11.1,2.8,22.55,0,0
1157,organic,11.6,4.3,169.21,0,0
1158,organic,11.9,4.9,28.34,0,0
1159,paid,17.2,1.7,28.69,0,0
1160,organic,10.1,10.7,41.5,0,2
1161,organic,14.5,2.1,95.05,0,0
1162,organic,5.2,9.0,56.42,0,2
1163,paid,9.9,10.2,36.9,0,2
1164,organic,11.6,4.5,154.78,0,0
1165,organic,14.1,3.6,107.31,0,0
1166,organic,7.2,7.1,265.57,2,2
1167,organic,3.8,5.6,69.65,0,2
1168,paid,4.4,8.7,126.82,0,2
1169,paid,4.2,10.7,275.97,2,2
1170,referral,17.5,3.8,33.72,0,0
1171,organic,18.8,3.4,60.62,0,0
1172,organic,6.3,9.0,328.16,2,2
1173,organic,13.3,3.6,111.9,0,0
1174,paid,4.5,7.2,117.27,0,2
1175,paid,6.0,10.4,129.71,0,2
1176,organic,4.6,10.5,403.72,2,2
1177,paid,13.8,2.4,107.59,0,0
1178,referral,15.0,3.8,114.55,0,0
1179,paid,13.0,1.0,108.3,0,0
1180,organic,13.5,3.3,25.68,0,0
1181,paid,5.5,8.8,211.1,2,2
1182,referral,13.2,5.3,52.51,0,0
1183,referral,12.9,2.6,35.3,0,0
1184,paid,15.9,4.6,22.83,0,0
1185,organic,9.6,2.3,27.53,0,0
1186,referral,9.9,4.9,17.42,0,0
1187,organic,14.3,2.6,43.7,0,0
1188,paid,7.5,9.4,90.81,0,2
1189,organic,15.8,3.3,285.75,2,0
1190,paid,4.2,9.3,141.83,0,2
1191,paid,11.7,2.1,138.12,0,0
1192,referral,11.4,2.4,347.74,2,0
1193,referral,5.4,7.0,15.0,0,2
1194,paid,7.7,5.4,191.04,0,2
1195,paid,4.5,8.8,178.29,0,2
1196,paid,15.5,1.7,230.74,2,0
1197,referral,8.1,4.9,21.83,0,2
1198,referral,5.0,5.1,80.11,0,2
1199,referral,16.9,3.5,47.57,0,0
1200,paid,5.6,12.8,42.14,0,2
1201,paid,3.9,8.7,1076.41,1,1
1202,organic,4.4,9.0,80.68,0,2
1203,paid,1.0,9.8,309.36,2,2
1204,paid,3.5,9.9,253.44,2,2
1205,paid,16.6,2.3,30.08,0,0
1206,organic,12.5,1.2,68.54,0,0
1207,organic,4.8,10.2,141.78,0,2
1208,organic,8.2,1.0,156.95,0,0
1209,paid,9.9,4.5,148.06,0,0
1210,organic,17.0,2.3,532.63,2,0
1211,organic,7.5,9.0,304.71,2,2
1212,paid,2.8,8.1,242.56,2,2
1213,organic,4.4,11.6,321.01,2,2
1214,organic,13.9,3.4,371.48,2,0
1215,paid,11.0,2.4,62.76,0,0
1216,referral,1.0,8.4,32.41,0,2
1217,organic,13.6,2.7,63.69,0,0
1218,organic,7.4,13.3,39.01,0,2
1219,referral,7.5,6.6,55.44,0,2
1220,organic,16.2,4.9,120.28,0,0
1221,organic,10.1,4.0,66.81,0,0
1222,paid,14.1,5.8,197.01,0,0
1223,organic,5.3,10.1,176.49,0,2
1224,referral,5.8,9.0,186.47,0,2
1225,referral,13.5,4.8,35.22,0,0
1226,organic,4.3,9.4,60.96,0,2
1227,organic,6.5,4.4,19.71,0,2
1228,organic,16.9,5.6,183.32,0,0
1229,organic,6.8,9.2,757.43,1,1
1230,paid,10.3,2.2,129.14,0,0
1231,organic,15.2,1.8,139.9,0,0
1232,organic,4.9,9.8,83.23,0,2
1233,organic,13.0,1.4,90.48,0,0
1234,organic,4.1,8.4,422.92,2,2
1235,referral,15.3,1.3,119.3,0,0
1236,referral,12.0,3.9,195.46,0,0
1237,referral,11.3,1.6,354.51,2,0
1238,referral,16.8,1.0,296.01,2,0
1239,organic,13.6,1.0,113.19,0,0
1240,organic,13.6,2.0,120.93,0,0
1241,paid,7.7,8.1,94.85,0,2
1242,referral,12.3,3.5,172.27,0,0
1243,paid,12.8,2.7,75.79,0,0
1244,organic,14.8,3.7,150.67,0,0
1245,paid,10.1,3.8,279.91,2,0
1246,organic,14.6,4.3,24.11,0,0
1247,paid,4.1,5.6,25.24,0,2
1248,organic,16.1,1.0,105.62,0,0
1249,referral,7.4,10.0,245.17,2,2
1250,paid,7.0,9.4,173.85,0,2
1251,paid,10.0,4.8,36.97,0,0
1252,referral,13.7,1.0,247.09,2,0
1253,paid,11.1,2.1,612.45,1,1
1254,organic,5.9,8.5,61.45,0,2
1255,referral,8.2,3.3,57.25,0,0
1256,organic,2.1,9.1,137.42,0,2
1257,paid,9.0,9.8,119.92,0,2
1258,organic,6.9,8.8,396.54,2,2
1259,referral,5.1,11.5,173.34,0,2
1260,paid,3.7,12.0,103.29,0,2
1261,organic,11.3,1.0,64.67,0,0
1262,paid,14.5,3.1,27.8,0,0
1263,referral,13.1,4.4,377.12,2,0
1264,paid,9.9,10.1,236.25,2,2
1265,paid,5.5,8.3,123.79,0,2
1266,paid,6.1,9.5,148.1,0,2
1267,referral,10.5,1.0,99.79,0,0
1268,organic,5.1,9.0,27.41,0,2
1269,paid,14.4,1.0,30.6,0,0
1270,paid,13.1,3.9,91.49,0,0
1271,referral,4.8,7.0,110.05,0,2
1272,paid,14.8,3.3,108.75,0,0
1273,organic,17.8,3.6,506.63,2,0
1274,organic,6.4,9.1,103.78,0,2
1275,organic,16.9,1.9,55.34,0,0
1276,organic,15.6,2.6,115.32,0,0
1277,referral,16.7,5.1,31.28,0,0
1278,paid,12.5,2.2,126.47,0,0
1279,organic,5.5,9.0,69.94,0,2
1280,paid,5.5,8.0,164.44,0,2
1281,organic,15.4,4.8,93.48,0,0
1282,organic,16.0,3.1,96.8,0,0
1283,organic,14.3,1.6,193.23,0,0
1284,referral,8.2,9.0,260.07,2,2
1285,referral,4.6,8.6,837.0,1,1
1286,paid,8.2,11.5,250.86,2,2
1287,organic,16.5,2.9,88.19,0,0
1288,organic,15.7,1.0,62.22,0,0
1289,referral,14.3,3.9,150.23,0,0
1290,paid,7.8,12.2,500.34,2,2
1291,organic,11.8,5.2,237.62,2,0
1292,organic,6.5,7.0,70.73,0,2
1293,paid,6.8,8.5,201.81,0,2
1294,organic,10.7,2.9,134.26,0,0
1295,paid,15.2,3.0,282.65,2,0
1296,paid,10.9,3.7,144.21,0,0
1297,organic,12.9,2.4,139.44,0,0
1298,paid,14.1,1.4,37.97,0,0
1299,paid,4.2,10.7,273.92,2,2
1300,organic,14.2,1.0,31.45,0,0
1301,organic,14.2,1.6,119.18,0,0
1302,organic,3.9,7.0,81.8,0,2
1303,referral,7.4,10.1,77.57,0,2
1304,organic,12.1,3.2,185.74,0,0
1305,paid,11.7,10.6,133.9,0,2
1306,paid,5.7,7.6,15.58,0,2
1307,organic,3.1,6.7,112.39,0,2
1308,paid,3.5,8.2,94.68,0,2
1309,referral,16.9,2.7,340.93,2,0
1310,organic,5.0,9.4,43.9,0,2
1311,organic,10.6,1.0,617.23,1,1
