account_id,tenure_months,session_count,feature_adoption_count,support_tickets,churned,pc1_score
735,3,502.0,3,0,0,-135.07
736,3,200.0,2,2,1,-437.07
737,33,734.0,6,2,0,96.94
738,4,221.0,2,1,1,-416.07
739,23,204.0,7,1,0,-433.06
740,44,3000.0,3,2,1,2362.94
741,7,67.0,5,2,1,-570.07
742,9,27.0,6,2,0,-610.07
743,56,764.0,5,1,0,126.94
744,39,102.0,4,1,0,-535.06
745,22,237.0,0,3,1,-400.06
746,32,660.0,2,0,0,22.94
747,21,242.0,5,1,1,-395.06
748,45,412.0,5,2,0,-225.06
749,39,81.0,4,1,0,-556.06
750,8,2822.0,2,1,0,2184.93
751,4,547.0,5,2,1,-90.07
752,38,1045.0,6,1,0,407.94
753,56,364.0,2,4,1,-273.06
754,34,876.0,4,2,0,238.94
755,16,162.0,2,2,0,-475.07
756,5,480.0,2,1,1,-157.07
757,29,174.0,2,2,1,-463.06
758,59,768.0,2,2,0,130.94
759,22,1970.0,4,2,0,1332.94
760,8,499.0,5,0,1,-138.07
761,34,410.0,1,4,1,-227.06
762,59,521.0,0,2,1,-116.06
763,9,149.0,3,2,1,-488.07
764,1,104.0,6,2,0,-533.07
765,43,147.0,7,2,0,-490.06
766,12,57.0,3,0,0,-580.07
767,50,139.0,4,2,0,-498.06
768,36,143.0,3,3,0,-494.06
769,19,67.0,7,1,0,-570.07
770,54,267.0,5,2,0,-370.06
771,59,289.0,0,2,1,-348.06
772,57,818.0,5,0,0,180.94
773,58,275.0,3,2,0,-362.06
774,24,181.0,3,1,0,-456.06
775,20,195.0,5,0,0,-442.07
776,7,971.0,7,3,0,333.93
777,11,64.0,2,2,0,-573.07
778,41,74.0,4,2,0,-563.06
779,19,211.0,4,4,1,-426.07
780,55,139.0,3,3,0,-498.06
781,7,254.0,8,0,0,-383.07
782,59,3000.0,5,1,0,2362.94
783,33,310.0,5,0,0,-327.06
784,17,814.0,3,4,0,176.93
785,38,102.0,4,1,0,-535.06
786,2,358.0,3,2,1,-279.07
787,38,855.0,4,1,0,217.94
788,30,605.0,5,0,1,-32.06
789,36,1780.0,3,3,1,1142.94
790,56,395.0,4,5,1,-242.06
791,2,947.0,4,3,0,309.93
792,38,105.0,5,4,0,-532.06
793,58,1108.0,5,1,0,470.94
794,31,215.0,9,0,0,-422.06
795,29,159.0,1,2,1,-478.06
796,60,546.0,0,1,0,-91.06
797,43,183.0,0,4,1,-454.06
798,15,465.0,2,2,1,-172.07
799,48,119.0,3,0,1,-518.06
800,7,1017.0,5,0,0,379.93
801,54,345.0,4,2,0,-292.06
802,29,121.0,2,3,1,-516.06
803,1,723.0,3,2,1,85.93
804,55,92.0,3,1,0,-545.06
805,10,70.0,5,4,0,-567.07
806,15,227.0,3,0,0,-410.07
807,58,442.0,5,3,0,-195.06
808,34,233.0,6,0,0,-404.06
809,9,321.0,2,1,1,-316.07
810,57,1038.0,6,3,1,400.94
811,28,79.0,7,1,1,-558.06
812,7,79.0,3,4,0,-558.07
813,18,2018.0,2,1,0,1380.93
814,57,201.0,1,1,1,-436.06
815,52,2111.0,3,3,0,1473.94
816,9,1805.0,2,1,0,1167.93
817,1,94.0,1,5,1,-543.07
818,5,354.0,2,4,1,-283.07
819,28,61.0,5,4,0,-576.06
820,23,348.0,3,3,1,-289.06
821,45,516.0,3,4,0,-121.06
822,51,95.0,2,2,0,-542.06
823,30,220.0,6,1,0,-417.06
824,34,242.0,3,1,1,-395.06
825,44,873.0,4,0,0,235.94
826,3,787.0,2,2,1,149.93
827,26,1581.0,6,2,0,943.94
828,35,520.0,10,6,0,-117.06
829,56,269.0,2,0,0,-368.06
830,10,262.0,8,2,0,-375.07
831,57,109.0,2,0,1,-528.06
832,12,3000.0,5,3,0,2362.93
833,59,70.0,3,0,0,-567.06
834,48,1970.0,5,2,0,1332.94
835,54,229.0,4,3,0,-408.06
836,36,1128.0,2,1,0,490.94
837,48,355.0,4,3,0,-282.06
838,45,707.0,5,3,0,69.94
839,44,683.0,6,1,0,45.94
840,3,113.0,6,1,0,-524.07
841,15,1121.0,0,3,0,483.93
842,14,2224.0,2,2,1,1586.93
843,42,89.0,2,1,1,-548.06
844,60,1365.0,0,3,1,727.94
845,58,228.0,2,0,0,-409.06
846,57,223.0,6,2,1,-414.06
847,9,175.0,5,4,0,-462.07
848,29,343.0,4,3,0,-294.06
849,39,199.0,8,3,0,-438.06
850,53,469.0,2,1,0,-168.06
851,59,362.0,2,3,1,-275.06
852,39,65.0,6,4,1,-572.06
853,28,552.0,5,3,1,-85.06
854,56,1416.0,5,5,0,778.94
855,6,670.0,9,2,0,32.93
856,32,353.0,5,0,0,-284.06
857,44,255.0,4,2,0,-382.06
858,38,370.0,4,3,1,-267.06
859,56,11.0,7,3,0,-626.06
860,31,127.0,2,3,0,-510.06
861,57,721.0,6,1,0,83.94
862,4,313.0,0,2,1,-324.07
863,19,1217.0,0,2,1,579.93
864,34,344.0,7,1,0,-293.06
865,31,1507.0,8,3,0,869.94
866,31,1095.0,1,2,0,457.94
867,8,1667.0,3,3,0,1029.93
868,27,483.0,5,3,0,-154.06
869,2,371.0,2,4,0,-266.07
870,14,2013.0,5,0,0,1375.93
871,6,185.0,3,3,1,-452.07
872,31,1027.0,5,1,0,389.94
873,44,817.0,8,1,0,179.94
874,52,50.0,4,6,1,-587.06
875,40,75.0,2,2,1,-562.06
876,26,250.0,3,1,0,-387.06
877,3,183.0,3,2,0,-454.07
878,4,1256.0,6,3,0,618.93
879,21,190.0,4,0,0,-447.06
880,39,1735.0,7,4,1,1097.94
881,57,39.0,1,2,1,-598.06
882,54,232.0,3,0,1,-405.06
883,25,848.0,4,3,0,210.94
884,28,210.0,3,3,1,-427.06
885,49,202.0,10,3,0,-435.06
886,24,98.0,5,5,0,-539.06
887,58,1211.0,4,1,0,573.94
888,32,220.0,5,4,0,-417.06
889,24,538.0,5,2,0,-99.06
890,13,875.0,1,2,1,237.93
891,58,78.0,0,4,1,-559.06
892,58,194.0,3,0,1,-443.06
893,31,2381.0,4,5,1,1743.94
894,20,255.0,6,0,0,-382.07
895,51,1795.0,6,2,0,1157.94
896,43,185.0,6,1,0,-452.06
897,24,501.0,7,1,0,-136.06
898,30,1366.0,1,1,0,728.94
899,50,896.0,1,0,1,258.94
900,52,385.0,6,4,0,-252.06
901,4,180.0,7,5,0,-457.07
902,54,148.0,4,2,1,-489.06
903,49,134.0,5,1,0,-503.06
904,34,780.0,2,0,0,142.94
905,7,188.0,9,1,0,-449.07
906,10,1221.0,5,1,0,583.93
907,30,142.0,5,1,0,-495.06
908,24,961.0,2,2,0,323.94
909,51,462.0,3,2,1,-175.06
910,14,105.0,5,2,0,-532.07
911,55,256.0,3,3,1,-381.06
912,27,132.0,3,2,0,-505.06
913,11,144.0,6,4,0,-493.07
914,16,683.0,8,1,0,45.93
915,47,439.0,6,3,0,-198.06
916,6,103.0,7,1,1,-534.07
917,8,372.0,2,2,0,-265.07
918,41,264.0,3,1,1,-373.06
919,18,377.0,3,3,1,-260.07
920,26,255.0,6,4,1,-382.06
921,20,400.0,2,0,1,-237.07
922,43,1335.0,7,4,1,697.94
923,21,304.0,6,2,0,-333.06
924,4,122.0,3,1,1,-515.07
925,52,426.0,9,0,0,-211.06
926,48,99.0,5,0,0,-538.06
927,3,171.0,3,4,0,-466.07
928,56,263.0,3,0,0,-374.06
929,30,3000.0,4,4,0,2362.94
930,4,73.0,5,1,0,-564.07
931,14,3000.0,5,0,0,2362.93
932,43,185.0,2,2,1,-452.06
933,42,455.0,2,3,0,-182.06
934,52,363.0,3,0,0,-274.06
935,28,1037.0,4,6,0,399.94
936,7,84.0,4,1,0,-553.07
937,53,245.0,3,2,1,-392.06
938,1,2387.0,5,1,0,1749.93
939,51,1905.0,3,1,1,1267.94
940,14,914.0,1,1,0,276.93
941,27,195.0,1,2,0,-442.06
942,27,342.0,2,1,0,-295.06
943,34,396.0,5,3,0,-241.06
944,24,421.0,2,0,0,-216.06
945,11,876.0,6,3,0,238.93
946,3,251.0,5,4,0,-386.07
947,32,74.0,6,1,0,-563.06
948,59,852.0,3,1,0,214.94
949,22,239.0,3,4,1,-398.06
950,43,69.0,4,2,1,-568.06
951,8,159.0,4,0,0,-478.07
952,57,301.0,3,3,1,-336.06
953,13,140.0,8,2,0,-497.07
954,26,1683.0,8,0,0,1045.94
955,5,337.0,2,2,1,-300.07
956,42,86.0,3,1,0,-551.06
957,4,1369.0,4,2,0,731.93
958,25,374.0,5,3,1,-263.06
959,1,30.0,2,1,1,-607.07
960,8,264.0,3,3,1,-373.07
961,50,1285.0,8,0,0,647.94
962,58,1970.0,5,2,0,1332.94
963,6,1153.0,5,1,0,515.93
964,60,735.0,7,1,0,97.94
965,53,723.0,5,1,0,85.94
966,2,635.0,1,1,1,-2.07
967,31,179.0,1,1,0,-458.06
968,48,90.0,5,3,0,-547.06
969,18,355.0,6,2,0,-282.07
970,30,575.0,2,3,1,-62.06
971,27,361.0,2,1,0,-276.06
972,11,3000.0,2,0,0,2362.93
973,28,459.0,3,3,1,-178.06
974,57,1773.0,1,3,1,1135.94
975,1,210.0,2,3,0,-427.07
976,18,1109.0,6,1,0,471.93
977,43,430.0,5,1,0,-207.06
978,20,152.0,5,3,0,-485.07
979,6,654.0,4,2,0,16.93
980,59,81.0,4,2,0,-556.06
981,46,616.0,3,2,1,-21.06
982,24,264.0,2,0,0,-373.06
983,27,442.0,5,1,0,-195.06
984,58,641.0,4,1,0,3.94
985,14,178.0,2,2,1,-459.07
986,1,319.0,4,0,0,-318.07
987,52,361.0,5,0,0,-276.06
988,9,1177.0,2,3,1,539.93
989,23,193.0,3,2,0,-444.06
990,35,511.0,3,2,0,-126.06
991,46,248.0,3,0,0,-389.06
992,35,150.0,3,2,0,-487.06
993,9,2193.0,7,3,0,1555.93
994,31,1200.0,6,1,0,562.94
995,59,1055.0,7,2,0,417.94
996,47,298.0,4,2,0,-339.06
997,16,113.0,6,4,1,-524.07
998,39,372.0,4,1,1,-265.06
999,26,217.0,2,0,0,-420.06
1000,29,1430.0,2,0,0,792.94
1001,25,68.0,6,3,0,-569.06
1002,14,229.0,3,3,0,-408.07
1003,52,85.0,7,1,0,-552.06
1004,4,1285.0,6,4,0,647.93
1005,29,136.0,5,0,1,-501.06
1006,19,436.0,3,2,0,-201.07
1007,2,1401.0,2,3,1,763.93
1008,9,90.0,7,2,0,-547.07
1009,45,98.0,4,2,0,-539.06
1010,38,1525.0,3,2,0,887.94
1011,4,263.0,4,1,0,-374.07
1012,47,136.0,3,0,0,-501.06
1013,36,211.0,7,2,0,-426.06
1014,48,805.0,1,2,1,167.94
1015,2,253.0,4,1,1,-384.07
1016,49,1100.0,9,4,0,462.94
1017,45,632.0,2,1,0,-5.06
1018,22,84.0,3,2,0,-553.06
1019,47,1110.0,7,0,0,472.94
1020,58,297.0,1,0,1,-340.06
1021,60,389.0,4,2,0,-248.06
1022,36,1481.0,4,2,0,843.94
1023,3,322.0,6,1,0,-315.07
1024,49,709.0,3,1,1,71.94
1025,24,685.0,1,0,1,47.94
1026,59,155.0,3,0,0,-482.06
1027,13,201.0,4,3,0,-436.07
1028,44,776.0,6,1,0,138.94
1029,24,691.0,3,2,0,53.94
1030,47,1303.0,2,3,1,665.94
1031,44,110.0,1,4,1,-527.06
1032,49,557.0,5,1,0,-80.06
1033,28,367.0,7,0,1,-270.06
1034,46,291.0,2,0,0,-346.06
1035,43,3000.0,3,0,1,2362.94
1036,56,547.0,3,1,1,-90.06
1037,17,418.0,3,1,0,-219.07
1038,19,509.0,4,3,1,-128.07
1039,25,504.0,4,1,1,-133.06
1040,35,706.0,5,1,0,68.94
1041,36,121.0,4,0,0,-516.06
1042,21,708.0,2,6,1,70.94
1043,46,488.0,5,1,0,-149.06
1044,37,883.0,4,1,0,245.94
1045,55,370.0,3,1,0,-267.06
1046,17,1113.0,6,5,0,475.93
1047,32,92.0,2,3,0,-545.06
1048,52,52.0,3,0,1,-585.06
1049,25,122.0,4,0,0,-515.06
1050,28,381.0,2,1,0,-256.06
1051,26,214.0,5,6,0,-423.06
1052,60,750.0,3,0,0,112.94
1053,42,101.0,4,1,1,-536.06
1054,18,859.0,2,3,0,221.93
1055,47,517.0,8,0,0,-120.06
1056,47,286.0,4,1,0,-351.06
1057,48,2279.0,1,2,0,1641.94
1058,21,178.0,3,2,1,-459.06
1059,7,466.0,7,1,1,-171.07
1060,38,269.0,6,0,1,-368.06
1061,47,695.0,4,5,1,57.94
1062,28,147.0,3,4,0,-490.06
1063,47,859.0,2,0,0,221.94
1064,7,43.0,2,1,0,-594.07
1065,36,397.0,4,2,0,-240.06
1066,41,221.0,4,1,0,-416.06
1067,27,717.0,4,1,0,79.94
1068,58,2896.0,2,2,0,2258.94
1069,57,113.0,6,3,0,-524.06
1070,15,143.0,2,1,0,-494.07
1071,50,416.0,5,3,0,-221.06
1072,7,963.0,6,4,0,325.93
1073,12,138.0,3,1,1,-499.07
1074,5,668.0,5,2,0,30.93
1075,58,117.0,3,2,0,-520.06
1076,42,276.0,2,1,1,-361.06
1077,55,591.0,5,3,0,-46.06
1078,58,156.0,4,1,0,-481.06
1079,24,274.0,7,1,0,-363.06
1080,7,667.0,4,3,0,29.93
1081,21,401.0,2,7,1,-236.06
1082,11,2416.0,2,2,1,1778.93
1083,14,1073.0,2,1,0,435.93
1084,48,256.0,1,2,1,-381.06
1085,15,393.0,6,3,1,-244.07
1086,24,327.0,3,2,1,-310.06
1087,55,481.0,5,4,0,-156.06
1088,55,24.0,5,4,0,-613.06
1089,7,121.0,0,2,1,-516.07
1090,42,1868.0,1,0,0,1230.94
1091,58,2235.0,6,1,0,1597.94
1092,47,644.0,1,2,1,6.94
1093,44,292.0,5,5,1,-345.06
1094,57,1460.0,2,2,1,822.94
1095,6,209.0,4,2,0,-428.07
1096,24,282.0,4,2,0,-355.06
1097,21,108.0,6,2,0,-529.06
1098,7,737.0,5,0,0,99.93
1099,8,65.0,4,2,0,-572.07
1100,9,458.0,5,0,0,-179.07
1101,36,1302.0,5,1,0,664.94
1102,56,1568.0,8,3,0,930.94
1103,32,113.0,4,0,0,-524.06
1104,32,131.0,4,1,0,-506.06
1105,30,271.0,4,0,0,-366.06
1106,14,1236.0,5,4,0,598.93
1107,19,105.0,3,3,0,-532.07
1108,60,815.0,5,1,0,177.94
1109,10,1110.0,6,4,1,472.93
1110,10,1468.0,4,1,0,830.93
1111,46,55.0,2,4,1,-582.06
1112,7,82.0,4,2,0,-555.07
1113,24,127.0,6,0,0,-510.06
1114,12,830.0,2,2,0,192.93
1115,45,136.0,3,3,1,-501.06
1116,3,804.0,2,1,1,166.93
1117,44,541.0,5,1,0,-96.06
1118,26,803.0,2,1,0,165.94
1119,45,2791.0,2,1,1,2153.94
1120,22,1027.0,2,1,0,389.94
1121,4,471.0,2,2,0,-166.07
1122,51,283.0,8,0,0,-354.06
1123,13,3000.0,3,5,1,2362.93
1124,11,227.0,5,0,0,-410.07
1125,5,1148.0,2,7,1,510.93
1126,10,125.0,2,3,1,-512.07
1127,20,173.0,5,1,0,-464.07
1128,38,277.0,4,0,0,-360.06
1129,10,458.0,3,0,1,-179.07
1130,23,1013.0,4,2,1,375.94
1131,18,1342.0,2,1,1,704.93
1132,50,15.0,3,1,1,-622.06
1133,45,67.0,4,1,0,-570.06
1134,6,2100.0,2,1,0,1462.93
1135,49,416.0,7,2,0,-221.06
1136,4,168.0,4,1,0,-469.07
1137,6,43.0,3,4,0,-594.07
1138,32,118.0,4,0,1,-519.06
1139,33,313.0,5,2,0,-324.06
1140,22,164.0,4,1,1,-473.06
1141,32,263.0,2,5,0,-374.06
1142,26,1237.0,7,3,0,599.94
1143,60,499.0,7,2,0,-138.06
1144,23,1713.0,6,0,0,1075.94
1145,51,187.0,7,0,0,-450.06
1146,49,276.0,5,1,0,-361.06
1147,2,347.0,3,1,0,-290.07
1148,18,539.0,1,2,1,-98.07
1149,55,405.0,2,1,1,-232.06
1150,60,245.0,6,1,0,-392.06
1151,14,195.0,3,0,0,-442.07
1152,13,331.0,4,3,1,-306.07
1153,13,185.0,2,1,1,-452.07
1154,16,219.0,2,4,0,-418.07
1155,51,485.0,1,3,1,-152.06
1156,20,92.0,4,2,1,-545.07
1157,24,801.0,6,3,0,163.94
1158,10,244.0,6,2,0,-393.07
1159,11,394.0,4,2,0,-243.07
1160,4,288.0,9,4,0,-349.07
1161,30,324.0,4,3,0,-313.06
1162,46,331.0,6,4,0,-306.06
1163,17,100.0,3,2,0,-537.07
1164,49,186.0,3,0,0,-451.06
1165,26,250.0,2,1,1,-387.06
1166,2,610.0,7,2,0,-27.07
1167,1,187.0,5,5,0,-450.07
1168,14,376.0,7,2,0,-261.07
1169,18,2014.0,6,4,0,1376.93
1170,42,1704.0,1,5,1,1066.94
1171,22,882.0,3,1,0,244.94
1172,20,2601.0,4,3,0,1963.93
1173,22,1003.0,4,3,0,365.94
1174,4,745.0,6,1,0,107.93
1175,60,189.0,6,2,0,-448.06
1176,35,79.0,3,3,1,-558.06
1177,44,937.0,4,2,1,299.94
1178,60,212.0,2,2,0,-425.06
1179,53,1202.0,3,1,0,564.94
1180,11,3000.0,3,2,0,2362.93
1181,21,2264.0,8,2,0,1626.94
1182,42,732.0,6,1,0,94.94
1183,55,904.0,4,2,0,266.94
1184,39,394.0,5,0,0,-243.06
1185,27,347.0,2,6,1,-290.06
1186,52,218.0,5,4,1,-419.06
1187,49,989.0,2,3,1,351.94
1188,8,410.0,6,2,0,-227.07
1189,26,386.0,4,2,0,-251.06
1190,36,1670.0,3,3,0,1032.94
1191,2,63.0,6,2,0,-574.07
1192,13,733.0,4,2,0,95.93
1193,25,204.0,2,3,1,-433.06
1194,37,105.0,4,3,0,-532.06
1195,12,496.0,3,5,1,-141.07
1196,11,521.0,4,2,0,-116.07
1197,37,266.0,3,2,1,-371.06
1198,17,315.0,7,3,0,-322.07
1199,10,3000.0,7,2,0,2362.93
1200,53,402.0,6,2,0,-235.06
1201,51,590.0,4,2,0,-47.06
1202,50,297.0,6,1,1,-340.06
1203,58,32.0,3,0,0,-605.06
1204,12,338.0,2,3,0,-299.07
1205,32,176.0,2,3,1,-461.06
1206,34,3000.0,2,2,1,2362.94
1207,52,976.0,4,1,1,338.94
1208,37,225.0,3,2,1,-412.06
1209,43,228.0,6,1,0,-409.06
1210,18,114.0,5,2,1,-523.07
1211,36,425.0,6,3,1,-212.06
1212,36,372.0,3,2,1,-265.06
1213,31,93.0,1,1,1,-544.06
1214,56,175.0,4,1,0,-462.06
1215,37,192.0,2,3,1,-445.06
1216,52,175.0,2,3,0,-462.06
1217,29,610.0,1,1,0,-27.06
1218,19,437.0,3,1,0,-200.07
1219,24,109.0,2,1,1,-528.06
1220,15,1804.0,2,3,1,1166.93
1221,22,1042.0,3,3,0,404.94
1222,49,22.0,6,4,0,-615.06
1223,19,423.0,3,1,0,-214.07
1224,51,2154.0,5,1,0,1516.94
1225,38,636.0,5,2,1,-1.06
1226,49,712.0,5,0,0,74.94
1227,55,131.0,1,1,1,-506.06
1228,31,928.0,3,3,1,290.94
1229,43,28.0,3,2,0,-609.06
1230,23,612.0,3,3,1,-25.06
1231,57,771.0,2,2,0,133.94
1232,40,3000.0,1,7,1,2362.94
1233,24,1404.0,2,3,1,766.94
1234,20,195.0,6,2,0,-442.07
1235,44,103.0,4,2,1,-534.06
1236,19,713.0,5,1,0,75.93
1237,4,453.0,3,1,1,-184.07
1238,57,107.0,2,2,1,-530.06
1239,56,806.0,8,4,0,168.94
1240,60,220.0,7,1,0,-417.06
1241,15,680.0,8,2,0,42.93
1242,11,585.0,3,1,1,-52.07
1243,58,793.0,9,2,1,155.94
1244,52,612.0,7,2,0,-25.06
1245,36,119.0,5,1,0,-518.06
1246,25,3000.0,6,0,0,2362.94
1247,1,288.0,8,4,0,-349.07
1248,29,784.0,3,2,1,146.94
1249,57,146.0,4,1,0,-491.06
1250,53,284.0,1,0,1,-353.06
1251,59,885.0,3,2,1,247.94
1252,21,338.0,4,3,1,-299.06
1253,31,1342.0,6,4,0,704.94
1254,28,214.0,4,2,0,-423.06
1255,21,527.0,6,3,0,-110.06
1256,39,193.0,1,1,1,-444.06
1257,58,110.0,4,2,0,-527.06
1258,28,709.0,5,3,1,71.94
1259,57,439.0,2,3,0,-198.06
1260,42,561.0,8,3,0,-76.06
1261,4,360.0,2,2,1,-277.07
1262,48,1522.0,5,1,0,884.94
1263,37,472.0,3,6,1,-165.06
1264,32,779.0,6,5,0,141.94
1265,3,568.0,2,3,1,-69.07
1266,40,80.0,3,1,1,-557.06
1267,1,707.0,2,4,1,69.93
1268,20,198.0,5,0,1,-439.07
1269,1,99.0,3,1,1,-538.07
1270,22,900.0,5,2,0,262.94
1271,28,328.0,2,1,1,-309.06
1272,6,595.0,5,3,0,-42.07
1273,38,840.0,5,4,0,202.94
1274,21,468.0,3,4,0,-169.06
1275,10,1635.0,4,0,0,997.93
1276,39,761.0,3,3,1,123.94
1277,43,31.0,2,2,1,-606.06
1278,16,370.0,1,2,1,-267.07
1279,20,2206.0,4,1,0,1568.93
1280,49,461.0,3,0,0,-176.06
1281,30,285.0,5,4,1,-352.06
1282,3,364.0,6,3,0,-273.07
1283,48,142.0,5,3,1,-495.06
1284,22,417.0,7,3,0,-220.06
1285,18,343.0,2,3,0,-294.07
1286,11,402.0,6,1,0,-235.07
1287,41,640.0,1,1,0,2.94
1288,30,695.0,3,1,1,57.94
1289,29,1310.0,4,2,0,672.94
1290,36,1653.0,3,1,0,1015.94
1291,44,1355.0,4,2,0,717.94
1292,56,923.0,4,2,0,285.94
1293,54,139.0,5,2,0,-498.06
1294,53,204.0,6,1,0,-433.06
1295,15,199.0,2,0,1,-438.07
1296,21,1114.0,7,2,0,476.94
1297,15,256.0,5,1,0,-381.07
1298,20,310.0,5,0,0,-327.07
1299,12,260.0,3,2,1,-377.07
1300,54,137.0,3,1,0,-500.06
1301,48,360.0,1,2,0,-277.06
1302,25,238.0,0,1,0,-399.06
1303,39,249.0,3,2,1,-388.06
1304,42,135.0,3,1,1,-502.06
1305,48,208.0,6,2,0,-429.06
1306,10,298.0,8,2,0,-339.07
1307,33,188.0,3,3,0,-449.06
1308,25,1341.0,8,0,0,703.94
1309,52,320.0,9,2,0,-317.06
1310,10,160.0,4,2,1,-477.07
1311,2,31.0,3,1,0,-606.07
1312,27,921.0,5,1,0,283.94
1313,49,332.0,6,0,0,-305.06
1314,60,265.0,3,3,0,-372.06
1315,14,477.0,5,3,1,-160.07
1316,32,134.0,4,3,1,-503.06
1317,11,101.0,2,2,0,-536.07
1318,45,1364.0,2,2,1,726.94
1319,21,817.0,2,1,0,179.94
1320,5,157.0,3,3,1,-480.07
1321,46,3000.0,9,4,0,2362.94
1322,16,557.0,3,4,1,-80.07
1323,23,531.0,4,0,0,-106.06
1324,36,886.0,2,1,1,248.94
1325,33,1159.0,3,2,0,521.94
1326,49,3000.0,8,2,0,2362.94
1327,29,2004.0,3,0,0,1366.94
1328,59,312.0,6,1,1,-325.06
1329,46,503.0,6,1,0,-134.06
1330,39,249.0,4,3,1,-388.06
1331,1,706.0,3,1,0,68.93
1332,47,963.0,3,0,1,325.94
1333,48,130.0,5,2,0,-507.06
1334,12,294.0,4,3,1,-343.07
1335,30,189.0,6,0,0,-448.06
1336,43,380.0,4,0,0,-257.06
1337,1,432.0,2,1,0,-205.07
1338,40,528.0,4,3,0,-109.06
1339,35,519.0,2,4,1,-118.06
1340,28,201.0,2,3,1,-436.06
1341,43,265.0,4,2,1,-372.06
1342,10,84.0,2,0,1,-553.07
1343,12,1022.0,6,0,0,384.93
1344,50,1260.0,7,3,0,622.94
1345,56,239.0,4,2,1,-398.06
1346,36,337.0,1,1,0,-300.06
1347,17,111.0,7,5,1,-526.07
1348,2,308.0,7,1,0,-329.07
1349,47,766.0,4,1,0,128.94
1350,20,769.0,2,1,0,131.93
1351,28,3000.0,7,2,0,2362.94
1352,21,1545.0,5,0,0,907.94
1353,4,716.0,4,1,0,78.93
1354,41,170.0,5,2,1,-467.06
1355,27,834.0,0,1,0,196.94
1356,8,356.0,5,2,0,-281.07
1357,20,347.0,3,0,0,-290.07
1358,48,1109.0,5,3,0,471.94
1359,8,732.0,1,1,0,94.93
1360,3,198.0,5,1,0,-439.07
1361,22,1774.0,7,3,1,1136.94
1362,7,100.0,3,4,1,-537.07
1363,16,245.0,2,1,1,-392.07
1364,43,1875.0,7,5,0,1237.94
1365,24,127.0,4,2,1,-510.06
1366,27,463.0,6,3,1,-174.06
1367,24,182.0,9,2,0,-455.06
1368,42,507.0,4,1,0,-130.06
1369,16,1140.0,3,3,1,502.93
1370,17,178.0,1,3,1,-459.07
1371,56,390.0,5,2,0,-247.06
1372,5,419.0,2,3,1,-218.07
1373,58,1411.0,4,0,0,773.94
1374,53,730.0,4,2,1,92.94
1375,39,450.0,6,0,0,-187.06
1376,19,329.0,3,2,0,-308.07
1377,12,130.0,3,2,0,-507.07
1378,50,1442.0,6,6,0,804.94
1379,18,1113.0,1,4,1,475.93
1380,43,196.0,3,1,0,-441.06
1381,17,527.0,2,1,1,-110.07
1382,16,316.0,7,1,0,-321.07
1383,53,1866.0,9,5,0,1228.94
1384,49,282.0,5,0,0,-355.06
1385,60,968.0,5,2,0,330.94
1386,49,231.0,3,1,0,-406.06
1387,34,178.0,4,1,1,-459.06
1388,32,535.0,4,3,0,-102.06
1389,42,791.0,7,2,0,153.94
1390,51,1100.0,2,1,1,462.94
1391,55,106.0,7,1,0,-531.06
1392,5,24.0,3,1,0,-613.07
1393,33,163.0,10,1,0,-474.06
1394,46,40.0,3,1,1,-597.06
1395,59,428.0,9,3,0,-209.06
1396,30,208.0,4,1,0,-429.06
1397,8,265.0,1,2,1,-372.07
1398,39,1201.0,1,1,0,563.94
1399,28,783.0,7,3,0,145.94
1400,50,1183.0,2,1,0,545.94
1401,35,434.0,5,0,0,-203.06
1402,20,399.0,6,4,1,-238.06
1403,27,373.0,4,0,0,-264.06
1404,56,612.0,6,4,0,-25.06
1405,19,105.0,1,1,1,-532.07
1406,55,990.0,3,0,0,352.94
1407,54,429.0,7,2,0,-208.06
1408,31,684.0,3,5,1,46.94
1409,35,101.0,2,2,1,-536.06
1410,43,154.0,3,1,0,-483.06
1411,40,302.0,4,0,1,-335.06
1412,22,410.0,3,2,1,-227.06
1413,20,209.0,3,0,0,-428.07
1414,4,494.0,3,2,1,-143.07
1415,59,135.0,2,1,0,-502.06
1416,49,1452.0,5,5,0,814.94
1417,19,353.0,5,3,0,-284.07
1418,14,159.0,8,1,0,-478.07
1419,23,1005.0,1,2,1,367.94
1420,46,902.0,6,6,1,264.94
1421,50,451.0,2,2,1,-186.06
1422,22,230.0,3,0,0,-407.06
1423,10,258.0,2,1,0,-379.07
1424,9,801.0,3,4,1,163.93
1425,40,181.0,1,4,1,-456.06
1426,51,320.0,2,5,1,-317.06
1427,39,65.0,3,1,1,-572.06
1428,13,404.0,7,2,0,-233.07
1429,41,485.0,3,4,1,-152.06
1430,51,866.0,5,1,0,228.94
1431,53,385.0,2,4,1,-252.06
1432,8,380.0,4,2,1,-257.07
1433,18,297.0,6,2,0,-340.07
1434,35,238.0,8,2,0,-399.06
1435,22,3000.0,2,1,1,2362.94
1436,56,1948.0,4,1,0,1310.94
1437,47,3000.0,3,2,0,2362.94
1438,14,170.0,2,3,0,-467.07
1439,14,541.0,2,3,1,-96.07
1440,3,290.0,2,1,1,-347.07
1441,55,870.0,3,3,0,232.94
1442,21,552.0,3,2,1,-85.06
1443,22,95.0,3,3,0,-542.06
1444,37,159.0,4,1,0,-478.06
1445,29,184.0,3,3,1,-453.06
1446,10,210.0,5,2,1,-427.07
1447,60,85.0,4,4,1,-552.06
