user_id,plan,engagement_score,workflows_first_month,workflows_total,tenure_months,churned
852,pro,34.5,1,16,3,1
853,pro,50.8,9,13,1,1
854,pro,50.0,4,19,3,1
855,pro,44.2,3,4,1,1
856,pro,24.2,8,14,2,1
857,team,26.8,2,6,1,1
858,free,44.3,7,16,3,1
859,free,45.9,5,24,4,1
860,team,39.0,5,70,17,0
861,pro,57.6,5,88,17,0
862,pro,90.7,9,219,24,0
863,pro,30.0,3,9,3,1
864,free,61.4,6,84,11,0
865,free,40.7,8,12,1,1
866,free,8.8,1,1,1,1
867,pro,63.5,10,137,22,0
868,free,35.7,3,30,10,0
869,pro,50.1,8,21,3,1
870,team,53.9,3,10,1,1
871,free,47.2,8,16,2,1
872,pro,20.4,4,7,1,1
873,free,4.1,0,0,1,1
874,team,66.5,13,99,14,0
875,free,55.4,12,102,16,0
876,free,70.2,7,186,26,0
877,free,51.7,8,73,13,0
878,free,18.0,4,12,3,1
879,free,44.9,6,10,1,1
880,team,83.2,11,216,22,0
881,free,22.5,1,4,2,1
882,pro,50.3,8,16,2,1
883,free,66.6,3,134,20,0
884,pro,11.4,1,1,1,1
885,pro,20.1,3,6,1,1
886,pro,30.0,4,11,1,1
887,pro,93.0,10,301,26,0
888,free,54.8,9,17,2,1
889,free,51.9,10,21,2,1
890,pro,50.3,8,20,2,1
891,pro,57.7,4,136,22,0
892,team,65.0,5,145,20,0
893,free,40.2,4,21,3,1
894,pro,13.5,2,4,1,1
895,pro,65.1,6,27,3,1
896,free,43.0,5,117,18,0
897,pro,60.7,9,127,21,0
898,free,38.2,4,39,10,0
899,free,38.0,3,8,1,1
900,pro,56.9,2,123,22,0
901,free,29.3,6,11,2,1
902,free,53.4,9,14,1,1
903,free,64.2,8,118,21,0
904,free,23.2,3,3,1,1
905,pro,93.3,6,309,28,0
906,free,74.5,9,175,22,0
907,pro,61.1,4,7,1,1
908,free,58.8,8,78,12,0
909,pro,23.3,3,24,8,0
910,free,12.6,3,3,1,1
911,free,38.6,7,11,1,1
912,free,47.1,8,85,15,0
913,free,38.6,5,19,4,1
914,free,55.8,2,5,1,1
915,team,68.6,7,134,16,0
916,team,34.3,7,64,16,0
917,pro,64.6,12,150,21,0
918,free,53.0,5,28,5,1
919,free,74.8,8,149,19,0
920,free,45.5,4,4,1,1
921,free,70.1,6,151,18,0
922,free,60.9,4,81,14,0
923,free,45.0,3,13,2,1
924,team,46.0,9,13,1,1
925,free,33.8,5,13,2,1
926,free,73.8,6,27,3,1
927,pro,21.0,5,8,2,1
928,free,17.7,0,2,1,1
929,free,5.7,0,0,1,1
930,team,86.6,14,206,20,0
931,free,11.3,1,1,1,1
932,team,71.3,11,102,12,0
933,pro,83.6,9,35,4,1
934,pro,56.6,7,77,15,0
935,free,28.6,3,6,1,1
936,free,82.9,11,197,23,0
937,team,60.0,8,10,1,1
938,free,27.7,2,3,1,1
939,free,6.0,2,3,1,1
940,pro,48.7,5,7,1,1
941,free,69.9,9,169,24,0
942,free,45.7,5,11,2,1
943,team,74.3,9,216,28,0
944,team,26.7,2,38,14,0
945,free,88.7,13,186,19,0
946,pro,72.2,11,224,29,0
947,free,53.6,4,14,2,1
948,pro,12.7,0,2,1,1
949,pro,30.7,2,7,1,1
950,free,33.9,5,8,1,1
951,free,70.9,10,10,1,1
952,team,13.3,0,0,1,1
953,pro,26.8,6,7,1,1
954,free,71.6,9,123,16,0
955,pro,18.4,2,9,4,1
956,pro,32.7,5,15,3,1
957,pro,18.4,4,6,1,1
958,free,88.8,8,193,22,0
959,free,59.5,5,88,15,0
960,free,26.6,5,12,5,0
961,free,17.1,6,6,1,1
962,team,61.5,8,104,14,0
963,team,20.0,2,24,10,0
964,free,22.1,0,3,1,1
965,pro,13.9,0,1,1,1
966,team,62.3,12,88,14,0
967,free,7.6,2,6,2,1
968,free,27.9,2,15,4,1
969,free,73.3,9,190,22,0
970,pro,53.3,11,27,3,1
971,pro,82.6,9,142,16,0
972,free,46.1,10,25,3,1
973,pro,49.1,6,20,3,1
974,free,75.0,10,150,24,0
975,free,26.3,7,12,2,1
976,pro,75.1,11,126,14,0
977,free,36.2,5,7,1,1
978,free,46.6,5,50,10,0
979,free,34.7,4,34,8,0
980,free,53.6,5,120,21,0
981,free,34.8,4,57,13,0
982,free,80.7,12,137,17,0
983,free,71.7,8,115,15,0
984,team,45.5,4,12,2,1
985,team,30.0,1,1,1,1
986,free,43.1,5,25,4,1
987,pro,68.8,7,129,18,0
988,team,82.6,13,191,23,0
989,team,17.5,4,12,5,1
990,free,28.8,7,9,1,1
991,team,23.7,4,4,1,1
992,pro,91.0,7,258,25,0
993,team,46.7,7,26,4,1
994,free,62.0,8,17,2,1
995,pro,38.8,4,16,2,1
996,free,48.3,2,52,12,0
997,free,61.9,5,88,15,0
998,team,37.6,10,17,4,1
999,pro,64.1,4,29,3,1
1000,pro,47.0,3,49,11,0
1001,free,81.1,7,121,15,0
1002,team,26.0,2,4,1,1
1003,free,67.2,5,134,20,0
1004,team,59.9,2,77,15,0
1005,team,36.8,6,17,3,1
1006,free,59.8,10,21,2,1
1007,team,67.4,10,30,2,1
1008,pro,17.3,1,1,1,1
1009,pro,18.0,2,2,1,1
1010,free,9.3,2,4,3,1
1011,free,44.8,7,15,1,1
1012,team,50.7,2,18,3,1
1013,free,40.0,5,12,2,1
1014,free,47.8,4,16,2,1
1015,free,24.2,1,11,6,0
1016,free,11.2,2,4,1,1
1017,free,31.8,6,36,10,0
1018,pro,83.8,6,151,19,0
1019,free,50.6,6,87,16,0
1020,free,56.5,10,72,14,0
1021,pro,69.2,7,122,17,0
1022,free,56.8,12,28,3,1
1023,pro,36.1,1,71,18,0
1024,pro,48.9,4,26,3,1
1025,free,38.7,4,8,1,1
1026,free,83.5,8,183,22,0
1027,pro,59.7,7,26,4,1
1028,free,64.6,10,21,1,1
1029,free,86.2,8,238,26,0
1030,pro,48.3,6,39,7,0
1031,team,65.8,6,16,2,1
1032,free,22.7,0,1,1,1
1033,pro,65.2,11,125,16,0
1034,team,21.0,1,4,3,1
1035,free,75.1,10,47,5,1
1036,free,55.7,4,86,12,0
1037,free,43.3,5,12,2,1
1038,free,45.9,6,73,13,0
1039,free,87.9,13,236,24,0
1040,free,31.4,5,9,1,1
1041,pro,42.1,8,15,2,1
1042,team,79.7,15,179,21,0
1043,free,89.4,7,260,24,0
1044,free,50.7,6,80,15,0
1045,team,23.9,2,7,3,1
1046,free,47.7,3,88,18,0
1047,free,51.1,6,81,15,0
1048,free,79.5,14,192,24,0
1049,free,26.2,1,3,2,1
1050,free,57.3,8,103,17,0
1051,free,84.2,5,240,29,0
1052,free,80.0,10,164,20,0
1053,free,59.6,7,151,21,0
1054,free,9.9,3,3,1,1
1055,team,13.8,0,2,1,1
1056,pro,71.4,6,37,4,1
1057,free,41.2,3,17,2,1
1058,team,56.5,6,21,3,1
1059,free,66.5,7,97,12,0
1060,free,24.2,3,5,1,1
1061,free,56.3,6,169,28,0
1062,team,30.2,2,11,3,1
1063,pro,63.2,12,136,20,0
1064,team,45.7,4,56,10,0
1065,free,96.8,7,225,23,0
1066,pro,59.9,8,94,17,0
1067,pro,58.9,5,73,12,0
1068,pro,86.9,5,119,14,0
1069,free,63.0,7,109,14,0
1070,free,36.2,2,75,17,0
1071,free,78.7,11,122,14,0
1072,pro,58.5,5,92,17,0
1073,free,42.0,3,15,3,1
1074,pro,61.7,5,111,20,0
1075,free,20.8,4,7,3,1
1076,pro,21.6,1,6,1,1
1077,pro,46.3,6,76,15,0
1078,pro,70.2,6,116,18,0
1079,free,45.8,2,7,1,1
1080,free,51.9,9,17,2,1
1081,free,17.5,0,4,2,1
1082,pro,31.4,1,14,2,1
1083,free,53.3,6,11,1,1
1084,team,37.4,7,17,3,1
1085,team,72.6,13,16,1,1
1086,free,24.7,1,3,1,1
1087,pro,88.2,12,133,15,0
1088,pro,71.3,7,128,19,0
1089,free,14.7,1,10,2,1
1090,pro,66.2,7,111,18,0
1091,team,32.8,5,17,3,1
1092,free,55.6,11,23,2,1
1093,pro,65.0,9,18,1,1
1094,free,64.7,7,150,19,0
1095,free,67.7,8,104,14,0
1096,free,57.6,9,70,13,0
1097,pro,49.1,6,20,3,1
1098,pro,53.9,10,23,2,1
1099,pro,54.6,6,46,7,1
1100,team,29.0,3,7,1,1
1101,free,2.0,0,0,1,1
1102,free,64.8,9,109,16,0
1103,pro,27.0,3,8,2,1
1104,free,54.3,8,130,22,0
1105,team,40.5,4,34,6,1
1106,pro,28.9,4,25,10,0
1107,free,55.7,4,93,13,0
1108,free,35.9,2,6,1,1
1109,free,53.4,7,10,1,1
1110,free,36.1,3,12,3,1
1111,team,23.8,1,2,1,1
1112,pro,50.1,12,47,7,0
1113,free,27.6,5,9,3,1
1114,team,80.4,12,220,26,0
1115,team,52.8,2,13,2,1
1116,free,31.7,5,9,1,1
1117,free,32.9,3,48,11,0
1118,pro,95.6,7,208,22,0
1119,free,73.1,10,129,14,0
1120,free,29.9,3,39,13,0
1121,free,49.8,9,28,4,1
1122,pro,58.0,6,83,14,0
1123,team,36.8,4,14,3,1
1124,free,64.0,7,97,14,0
1125,pro,26.6,2,6,1,1
1126,pro,35.0,0,21,7,0
1127,free,47.1,9,139,26,0
1128,team,83.7,17,23,1,1
1129,pro,30.3,3,4,1,1
1130,pro,50.9,3,110,21,0
1131,free,79.8,7,147,19,0
1132,pro,33.4,4,8,1,1
1133,free,51.3,4,11,1,1
1134,free,42.8,5,13,1,1
1135,team,28.6,2,12,3,1
1136,pro,52.1,5,20,2,1
1137,free,55.1,5,39,5,1
1138,free,74.1,9,114,14,0
1139,pro,82.5,8,207,26,0
1140,free,76.3,4,11,1,1
1141,free,68.7,6,12,1,1
1142,pro,21.4,3,5,1,1
1143,free,13.5,3,4,1,1
1144,free,44.7,4,11,1,1
1145,pro,61.2,7,30,3,1
1146,free,25.4,4,5,1,1
1147,pro,47.7,3,12,1,1
1148,free,34.3,4,6,1,1
1149,free,92.0,9,289,27,0
1150,free,27.6,6,8,1,1
1151,free,31.5,4,11,2,1
1152,pro,37.5,1,9,2,1
1153,team,27.9,1,3,1,1
1154,pro,70.0,6,122,19,0
1155,free,58.7,6,113,19,0
1156,team,48.0,6,8,1,1
1157,free,33.2,9,33,8,0
1158,free,34.0,2,8,1,1
1159,free,51.8,5,73,10,0
1160,free,34.6,3,8,2,1
1161,pro,43.6,6,62,12,0
1162,team,62.1,9,108,16,0
1163,free,48.2,6,11,1,1
1164,team,88.6,14,118,13,0
1165,free,59.5,4,92,16,0
1166,free,23.0,2,5,1,1
1167,pro,29.4,2,6,1,1
1168,pro,18.4,2,3,1,1
1169,pro,30.6,4,29,8,0
1170,free,68.5,10,102,14,0
1171,team,20.2,3,6,1,1
1172,pro,28.1,6,49,17,0
1173,pro,55.0,7,16,1,1
1174,team,29.2,3,5,1,1
1175,free,40.9,5,11,2,1
1176,team,89.9,11,152,18,0
1177,pro,75.6,11,163,22,0
1178,pro,28.4,5,8,2,1
1179,team,25.9,1,6,1,1
1180,team,79.1,6,145,16,0
1181,free,47.0,7,12,1,1
1182,free,75.0,9,198,22,0
1183,team,66.7,11,118,18,0
1184,pro,31.5,5,20,3,1
1185,team,66.5,7,11,1,1
1186,pro,30.3,7,14,2,1
1187,pro,71.2,7,155,20,0
1188,free,62.3,8,91,14,0
1189,team,20.2,3,8,1,1
1190,pro,42.5,8,71,16,0
1191,team,17.1,3,5,1,1
1192,pro,46.8,2,39,10,0
1193,team,39.5,4,14,3,1
1194,free,87.3,6,180,18,0
1195,free,30.8,4,9,2,1
1196,free,57.0,8,58,7,0
1197,free,71.2,8,53,6,1
1198,free,43.8,8,19,2,1
1199,team,44.0,7,90,17,0
1200,team,26.9,5,9,1,1
1201,pro,46.9,4,7,1,1
1202,team,23.8,4,7,2,1
1203,free,24.4,2,3,1,1
1204,pro,28.0,1,5,1,1
1205,free,70.0,6,122,15,0
1206,free,36.1,4,9,1,1
1207,team,44.8,7,14,1,1
1208,free,23.9,0,7,2,1
1209,team,63.9,11,111,15,0
1210,team,83.8,13,288,27,0
1211,free,22.5,5,10,1,1
1212,pro,81.4,11,142,18,0
1213,pro,40.3,6,71,15,0
1214,free,65.0,5,181,25,0
1215,free,3.3,0,1,2,1
1216,team,48.0,5,21,3,1
1217,free,34.3,3,15,3,1
1218,free,39.2,4,11,1,1
1219,pro,21.3,1,4,1,1
1220,free,31.3,2,6,1,1
1221,free,57.6,7,128,21,0
1222,free,50.5,6,14,1,1
1223,free,49.0,4,9,1,1
1224,pro,32.4,7,12,1,1
1225,pro,47.9,4,8,1,1
1226,free,21.0,2,8,4,1
1227,pro,14.0,2,3,1,1
1228,free,80.2,15,169,20,0
1229,pro,81.7,13,204,21,0
1230,free,71.7,4,110,15,0
1231,pro,58.7,11,125,20,0
1232,pro,61.2,10,110,16,0
1233,free,52.9,8,34,5,1
1234,team,79.2,8,194,21,0
1235,free,52.5,4,25,3,1
1236,free,70.9,9,170,24,0
1237,pro,47.0,12,92,20,0
1238,pro,29.9,6,14,2,1
1239,free,47.9,4,15,2,1
1240,team,44.7,2,12,2,1
1241,free,33.3,6,9,1,1
1242,free,74.9,14,124,16,0
1243,pro,75.4,10,192,22,0
1244,pro,40.5,6,55,12,0
1245,free,25.5,3,9,2,1
1246,pro,44.6,4,77,16,0
1247,free,88.7,12,62,6,1
1248,free,66.4,6,139,17,0
1249,free,26.4,1,44,12,0
1250,free,50.9,2,6,2,1
1251,pro,26.8,3,9,2,1
1252,free,59.4,9,79,13,0
1253,pro,28.8,4,17,3,1
1254,pro,73.9,12,166,20,0
1255,pro,39.8,3,7,2,1
1256,free,22.5,4,7,1,1
1257,free,33.5,8,12,2,1
1258,free,60.9,6,89,17,0
1259,pro,41.7,3,6,1,1
1260,pro,64.9,3,119,17,0
1261,pro,71.6,8,132,19,0
1262,free,11.0,1,1,1,1
1263,team,28.5,6,9,2,1
1264,free,28.6,2,5,1,1
1265,pro,64.6,6,143,22,0
1266,free,27.8,3,3,1,1
1267,free,6.0,0,1,2,1
1268,pro,46.0,5,23,4,1
1269,free,20.3,5,8,1,1
1270,pro,43.6,4,99,19,0
1271,free,32.6,1,30,10,0
1272,free,79.7,12,171,19,0
1273,team,47.1,11,18,1,1
1274,pro,23.0,1,4,1,1
1275,pro,15.8,1,3,1,1
1276,pro,51.5,4,40,9,0
1277,free,1.8,0,1,1,1
1278,free,62.6,6,92,14,0
1279,free,36.1,3,17,3,1
1280,pro,47.1,7,94,18,0
1281,free,30.2,2,4,1,1
1282,pro,69.9,12,109,15,0
1283,pro,42.8,6,14,1,1
1284,pro,47.9,5,20,3,1
1285,free,24.0,7,11,2,1
1286,free,12.1,0,2,1,1
1287,pro,4.1,0,0,1,1
1288,free,73.3,5,160,21,0
1289,free,67.3,6,174,25,0
1290,free,42.9,4,7,1,1
1291,pro,55.2,4,11,1,1
1292,free,14.8,1,3,1,1
1293,pro,38.8,4,10,2,1
1294,pro,52.9,4,75,13,0
1295,pro,66.9,7,86,14,0
1296,free,49.9,4,115,19,0
1297,pro,78.5,7,161,18,0
1298,pro,24.2,5,5,1,1
1299,free,87.7,11,242,25,0
1300,free,64.3,11,94,12,0
1301,free,67.6,7,40,5,1
1302,pro,25.1,2,6,2,1
1303,free,25.1,3,4,1,1
1304,pro,28.0,5,28,9,0
1305,pro,24.5,2,32,10,0
1306,pro,52.6,8,17,2,1
1307,team,35.3,2,71,18,0
1308,free,47.5,8,13,1,1
1309,free,35.5,8,9,1,1
1310,free,24.9,2,4,2,1
1311,team,23.3,0,2,1,1
1312,team,87.6,16,233,24,0
1313,free,30.7,1,5,2,1
1314,free,72.5,8,151,18,0
1315,team,44.8,7,67,14,0
1316,pro,24.5,3,5,2,1
1317,free,50.0,9,85,12,0
1318,free,26.9,2,4,1,1
1319,team,17.2,3,4,1,1
1320,team,39.1,1,4,2,1
1321,pro,71.8,8,121,14,0
1322,free,18.7,1,4,1,1
1323,pro,35.0,7,13,2,1
1324,team,56.5,8,152,26,0
1325,free,16.2,1,2,1,1
1326,team,91.6,4,178,21,0
1327,free,47.7,5,98,21,0
1328,team,73.3,6,18,2,1
1329,free,58.6,7,136,18,0
1330,free,59.7,7,26,4,1
1331,pro,53.8,5,105,20,0
1332,pro,28.5,2,12,3,1
1333,free,79.2,5,181,22,0
1334,team,66.7,15,21,1,1
1335,free,49.2,6,9,1,1
1336,pro,74.8,6,178,24,0
1337,pro,75.5,9,124,17,0
1338,pro,51.1,5,71,13,0
1339,free,20.9,1,4,1,1
1340,free,13.6,0,5,1,1
1341,pro,83.7,11,212,23,0
1342,free,69.1,8,143,19,0
1343,free,19.8,1,4,2,1
1344,pro,42.7,4,7,1,1
1345,free,12.4,0,0,1,1
1346,pro,74.3,12,129,16,0
1347,team,81.9,7,167,20,0
1348,pro,53.2,3,12,1,1
1349,free,46.1,6,17,3,1
1350,free,34.0,3,9,2,1
1351,team,49.9,14,20,1,1
1352,pro,36.6,1,5,3,1
1353,free,36.2,4,16,3,1
1354,free,65.5,5,68,13,0
1355,free,55.5,9,34,5,1
1356,pro,41.9,5,8,1,1
1357,free,12.4,0,2,1,1
1358,free,89.2,11,262,27,0
1359,pro,69.2,4,14,1,1
1360,pro,47.9,8,13,2,1
1361,team,85.4,11,125,13,0
1362,free,76.1,8,168,20,0
1363,pro,65.4,10,161,26,0
1364,free,59.5,8,89,14,0
1365,pro,60.9,9,155,22,0
1366,free,41.3,7,10,1,1
1367,pro,65.2,12,216,27,0
1368,free,73.8,8,176,22,0
1369,free,23.9,3,4,1,1
1370,free,22.9,1,3,1,1
1371,free,90.3,13,276,27,0
1372,team,70.4,8,130,15,0
1373,free,38.2,6,12,1,1
1374,free,61.6,7,98,15,0
1375,team,96.9,10,171,20,0
1376,free,37.3,2,79,21,0
1377,pro,76.5,6,128,16,0
1378,free,46.4,2,9,2,1
1379,pro,79.2,5,123,17,0
1380,team,75.0,10,157,20,0
1381,pro,62.7,9,110,15,0
1382,team,71.6,13,168,23,0
1383,team,69.7,8,177,24,0
1384,free,26.9,0,4,1,1
1385,free,62.4,7,92,13,0
1386,free,48.5,4,43,6,0
1387,pro,57.8,6,18,3,1
1388,free,39.6,3,49,9,0
1389,pro,33.9,4,34,11,0
1390,free,82.3,15,199,21,0
1391,free,16.4,3,3,1,1
1392,team,21.8,2,2,1,1
1393,pro,18.7,1,1,1,1
1394,pro,18.2,6,9,2,1
1395,free,36.2,5,19,4,1
1396,team,18.6,1,4,1,1
1397,free,43.7,4,11,2,1
1398,team,21.2,3,6,1,1
1399,team,21.5,3,22,8,0
1400,free,22.8,4,7,2,1
1401,team,20.0,1,4,2,1
1402,free,48.6,4,19,2,1
1403,free,51.0,5,19,2,1
1404,free,27.0,3,12,2,1
1405,free,57.4,6,77,13,0
1406,pro,34.1,6,8,1,1
1407,free,42.6,4,17,2,1
1408,free,41.2,1,12,5,1
1409,free,56.9,9,116,15,0
1410,team,82.4,10,167,20,0
1411,pro,21.4,3,6,2,1
1412,free,32.1,3,5,1,1
1413,free,76.9,7,238,25,0
1414,pro,27.2,5,12,3,1
1415,pro,50.9,7,16,2,1
1416,pro,77.9,12,196,22,0
1417,pro,32.8,4,13,3,1
1418,free,78.0,6,74,10,0
1419,free,40.9,3,4,1,1
1420,team,62.8,5,56,10,0
1421,free,39.3,5,11,1,1
1422,pro,22.0,2,11,3,1
1423,pro,69.1,11,109,16,0
1424,free,54.6,7,100,16,0
1425,free,15.8,1,13,11,0
1426,team,75.6,9,172,20,0
1427,free,47.6,3,19,3,1
1428,free,45.0,5,18,3,1
1429,free,38.9,2,2,1,1
1430,free,58.6,4,16,1,1
1431,team,39.7,7,17,3,1
1432,team,88.9,12,148,17,0
1433,free,28.6,5,13,3,1
1434,team,52.2,3,7,2,1
1435,team,75.3,8,116,14,0
1436,free,44.9,2,5,1,1
1437,pro,30.2,4,11,2,1
1438,free,29.9,6,14,4,1
1439,free,52.7,7,16,2,1
1440,free,86.7,7,135,18,0
1441,pro,49.8,6,12,2,1
1442,pro,63.3,12,150,20,0
1443,free,42.8,11,34,8,0
1444,pro,82.6,10,28,3,1
1445,free,62.2,3,17,2,1
1446,free,16.2,2,8,4,0
1447,team,29.1,5,20,4,1
1448,free,15.6,3,4,1,1
1449,free,73.2,7,215,25,0
1450,pro,39.9,3,28,6,1
1451,team,3.2,1,1,1,1
1452,free,45.0,9,77,15,0
1453,pro,22.9,4,4,1,1
1454,free,31.5,4,14,3,1
1455,pro,24.0,2,12,4,1
1456,pro,50.9,7,17,3,1
1457,pro,79.1,9,146,18,0
1458,team,60.9,9,143,21,0
1459,free,26.3,6,8,1,1
1460,free,50.6,6,20,3,1
1461,free,52.8,3,15,3,1
1462,team,78.7,12,186,22,0
1463,pro,29.9,5,10,3,1
1464,pro,37.8,5,58,15,0
1465,pro,63.2,8,127,20,0
1466,pro,42.7,4,22,4,1
1467,pro,18.3,2,4,3,1
1468,free,77.7,7,135,15,0
1469,free,63.1,12,135,19,0
1470,free,42.6,8,17,2,1
1471,pro,52.9,5,86,14,0
1472,free,54.5,5,32,4,1
1473,team,39.7,3,14,3,1
1474,pro,76.5,7,171,23,0
1475,free,27.3,9,17,2,1
1476,pro,28.1,3,5,1,1
1477,pro,32.0,4,5,1,1
1478,team,87.7,14,142,14,0
1479,pro,62.6,3,130,23,0
1480,pro,51.5,8,138,23,0
1481,pro,28.6,3,4,1,1
1482,free,56.6,11,15,1,1
1483,free,62.0,7,16,1,1
1484,free,47.4,6,24,3,1
1485,pro,69.7,9,170,20,0
1486,free,22.4,3,28,11,0
1487,pro,63.4,6,19,2,1
1488,free,10.6,3,4,1,1
1489,pro,5.1,2,3,1,1
1490,pro,38.9,6,7,1,1
1491,free,62.4,5,102,16,0
1492,free,19.3,0,0,1,1
1493,pro,41.0,3,15,2,1
1494,free,46.8,11,62,12,0
1495,pro,74.3,7,20,2,1
1496,free,43.7,3,7,1,1
1497,team,76.0,16,177,20,0
1498,pro,59.8,5,97,13,0
1499,free,18.1,2,4,1,1
1500,pro,63.0,11,73,12,0
1501,team,72.2,11,45,4,1
1502,pro,61.0,7,17,2,1
1503,pro,26.4,4,7,1,1
1504,free,76.8,6,166,19,0
1505,team,16.6,0,2,1,1
1506,pro,49.7,6,120,20,0
1507,free,48.8,8,60,11,0
1508,free,15.0,1,2,1,1
1509,free,50.7,4,13,2,1
1510,pro,69.6,8,16,1,1
1511,team,29.6,2,11,3,1
1512,pro,57.2,8,93,16,0
1513,free,93.4,14,244,24,0
1514,pro,73.0,4,91,12,0
1515,free,35.0,4,11,2,1
1516,free,14.9,1,2,1,1
1517,free,61.9,11,158,21,0
1518,pro,14.0,2,3,1,1
1519,pro,32.5,5,7,3,1
1520,pro,78.1,8,115,15,0
1521,free,44.4,5,61,12,0
1522,pro,10.2,0,2,1,1
1523,pro,81.9,10,203,21,0
1524,free,58.5,8,75,12,0
1525,free,79.9,8,62,7,1
1526,team,17.3,3,6,2,1
1527,free,29.7,5,11,1,1
1528,free,55.6,8,29,4,1
1529,free,64.5,7,97,15,0
1530,free,60.3,7,125,20,0
1531,team,53.7,6,80,14,0
1532,free,46.5,5,15,2,1
1533,pro,20.9,3,10,3,1
1534,team,49.0,3,25,4,1
1535,pro,29.6,4,11,2,1
1536,team,50.0,4,17,3,1
1537,pro,36.2,7,18,3,1
1538,team,24.0,1,4,1,1
1539,team,28.3,1,14,3,1
1540,free,20.3,2,18,9,0
1541,team,34.0,6,18,3,1
1542,free,57.3,8,120,15,0
1543,pro,61.2,11,37,4,1
1544,free,59.8,4,95,14,0
1545,pro,28.2,6,19,3,1
1546,team,25.6,3,3,2,1
1547,pro,42.5,4,13,1,1
1548,free,83.3,11,194,22,0
1549,pro,85.2,9,21,1,1
1550,pro,18.4,1,2,1,1
1551,pro,61.9,5,95,16,0
1552,free,3.5,0,0,2,1
1553,pro,60.4,8,85,12,0
1554,free,23.2,2,8,2,1
1555,team,77.4,9,166,19,0
1556,pro,39.9,6,16,2,1
1557,team,26.9,1,6,2,1
1558,pro,22.8,2,12,2,1
1559,team,34.4,10,28,5,0
1560,free,68.7,11,18,1,1
1561,free,48.1,9,46,7,0
1562,free,37.5,6,16,3,1
1563,pro,66.9,10,105,15,0
1564,pro,55.6,6,68,11,0
1565,free,51.8,3,85,17,0
1566,pro,50.2,8,21,2,1
1567,free,12.4,2,4,1,1
1568,free,85.3,6,200,22,0
1569,pro,63.9,8,174,25,0
1570,pro,45.3,3,7,1,1
1571,team,18.2,1,3,1,1
1572,free,35.2,1,25,7,0
1573,pro,18.7,2,9,2,1
1574,free,87.6,17,154,16,0
1575,free,40.6,4,9,1,1
1576,pro,59.5,5,126,21,0
1577,pro,65.4,7,135,18,0
1578,pro,17.3,3,9,3,1
1579,pro,45.9,3,44,11,0
1580,free,62.9,4,75,10,0
1581,free,37.8,2,8,2,1
1582,free,75.6,12,36,4,1
1583,pro,13.4,0,4,1,1
1584,team,33.2,3,14,2,1
1585,free,31.3,4,9,1,1
1586,pro,57.4,7,84,15,0
1587,pro,70.9,8,163,23,0
1588,free,90.0,9,200,23,0
1589,free,63.6,10,111,15,0
1590,team,51.4,6,101,16,0
1591,free,11.8,0,6,3,1
1592,pro,91.6,10,25,1,1
1593,team,18.6,1,1,1,1
1594,team,30.6,6,12,2,1
1595,team,40.5,2,62,14,0
1596,free,43.6,7,23,3,1
1597,free,20.5,1,4,2,1
1598,pro,30.1,5,11,1,1
1599,free,15.4,2,5,1,1
1600,free,18.2,3,6,3,1
1601,free,19.4,3,4,1,1
1602,free,38.6,1,4,1,1
1603,team,35.1,4,6,2,1
1604,team,35.1,2,5,1,1
1605,free,5.4,0,0,3,1
1606,pro,50.0,3,97,20,0
1607,free,44.7,4,9,1,1
1608,free,41.9,3,14,4,1
1609,free,47.6,4,24,5,1
1610,free,41.1,4,13,2,1
1611,pro,39.2,6,32,7,0
1612,pro,52.3,6,15,2,1
1613,free,69.8,6,130,19,0
1614,free,16.4,2,18,11,0
1615,pro,43.3,13,22,2,1
1616,free,54.6,4,108,22,0
1617,team,58.5,9,93,13,0
1618,free,19.3,1,1,1,1
1619,pro,58.3,8,90,15,0
1620,team,57.7,8,23,2,1
1621,pro,58.2,9,126,19,0
1622,pro,56.4,5,94,16,0
1623,pro,81.5,12,195,22,0
1624,free,54.2,6,111,20,0
1625,free,38.3,4,13,3,1
1626,pro,65.4,9,149,21,0
1627,pro,87.8,10,231,23,0
1628,pro,69.2,8,82,12,0
1629,free,64.1,12,156,21,0
1630,team,52.4,9,24,3,1
1631,free,35.8,3,26,8,0
1632,pro,74.3,10,100,13,0
1633,free,67.5,7,132,17,0
1634,team,50.0,6,19,3,1
1635,free,44.9,3,11,3,1
1636,pro,41.8,11,11,1,1
1637,free,74.8,16,173,19,0
1638,free,67.4,8,142,19,0
1639,free,48.9,5,32,5,1
1640,team,44.9,4,15,2,1
1641,pro,23.3,3,4,1,1
1642,pro,42.8,3,20,6,0
1643,free,76.5,9,143,16,0
1644,free,59.1,5,75,13,0
1645,pro,41.2,8,19,3,1
1646,free,86.1,17,204,21,0
1647,free,49.5,2,58,12,0
1648,free,77.6,10,130,16,0
1649,free,61.9,6,48,9,0
1650,free,52.8,6,118,20,0
1651,free,38.5,4,13,3,1
1652,team,38.9,3,8,2,1
1653,pro,12.1,2,3,1,1
1654,free,71.7,8,160,23,0
1655,pro,47.0,4,91,18,0
1656,pro,59.6,7,117,18,0
1657,pro,52.4,4,10,1,1
1658,team,22.2,2,5,2,1
1659,pro,77.3,10,134,16,0
1660,pro,28.0,4,9,2,1
1661,free,81.5,7,178,20,0
1662,pro,88.3,8,189,20,0
1663,free,50.3,4,41,7,1
1664,free,37.2,4,27,4,1
1665,free,66.6,7,106,15,0
