user_id,days_since_signup,page_views,purchase_count,email_opens,retained_90d,pc1_score
730,168,354.0,2,2,0,-519.58
731,108,67.0,3,9,0,-806.64
732,284,405.0,2,5,1,-468.47
733,26,270.0,3,10,1,-603.72
734,221,814.0,0,5,0,-59.53
735,102,2053.0,4,6,0,1179.35
736,40,243.0,2,11,0,-630.71
737,196,174.0,1,13,0,-699.55
738,281,1933.0,3,7,1,1059.53
739,298,1050.0,6,3,1,176.54
740,107,1074.0,3,9,0,200.36
741,341,465.0,5,8,1,-408.42
742,105,424.0,4,6,1,-449.64
743,230,753.0,1,3,0,-120.52
744,153,431.0,0,2,0,-442.6
745,177,292.0,1,8,0,-581.57
746,86,1933.0,0,4,0,1059.34
747,359,799.0,1,6,0,-74.4
748,303,3140.0,1,1,0,2266.55
749,233,1043.0,3,5,0,169.48
750,97,805.0,3,3,0,-68.65
751,308,84.0,2,9,0,-789.45
752,66,1360.0,2,8,0,486.32
753,161,642.0,2,7,0,-231.59
754,186,903.0,1,2,0,29.44
755,354,1174.0,6,6,0,300.6
756,185,162.0,3,6,1,-711.57
757,177,183.0,1,9,0,-690.57
758,73,89.0,2,10,1,-784.67
759,241,737.0,1,5,1,-136.51
760,302,187.0,2,2,0,-686.45
761,260,180.0,3,4,1,-693.49
762,20,1077.0,1,6,0,203.28
763,149,753.0,1,2,0,-120.6
764,266,509.0,3,4,0,-364.49
765,170,645.0,1,8,0,-228.58
766,31,1664.0,1,4,1,790.29
767,202,1242.0,2,2,0,368.45
768,275,1667.0,1,4,0,793.52
769,314,5893.0,1,4,1,5019.56
770,301,3197.0,1,5,0,2323.55
771,174,378.0,1,6,1,-495.58
772,79,627.0,4,4,0,-246.67
773,61,376.0,1,7,1,-497.68
774,164,1866.0,4,6,1,992.41
775,224,302.0,0,5,1,-571.53
776,172,2027.0,4,7,1,1153.42
777,212,526.0,2,2,1,-347.54
778,173,148.0,2,7,0,-725.58
779,120,1212.0,2,3,1,338.37
780,187,1005.0,0,5,0,131.44
781,230,2682.0,2,5,0,1808.48
782,245,1172.0,2,7,1,298.49
783,274,840.0,1,9,0,-33.48
784,340,1109.0,1,9,1,235.58
785,338,350.0,2,5,0,-523.42
786,267,111.0,3,10,1,-762.49
787,70,358.0,2,9,0,-515.68
788,323,1357.0,3,7,1,483.57
789,74,2706.0,1,3,0,1832.33
790,187,506.0,2,6,0,-367.56
791,173,394.0,1,10,0,-479.58
792,47,966.0,1,6,1,92.3
793,45,315.0,2,7,0,-558.7
794,114,2125.0,2,2,0,1251.37
795,336,1176.0,2,3,0,302.58
796,179,1329.0,2,2,0,455.43
797,97,553.0,3,5,1,-320.65
798,189,330.0,1,8,0,-543.56
799,76,202.0,4,7,1,-671.67
800,250,98.0,3,7,1,-775.5
801,256,521.0,2,6,0,-352.5
802,235,160.0,1,5,0,-713.52
803,193,163.0,4,2,0,-710.56
804,221,1179.0,2,5,0,305.47
805,263,277.0,3,5,1,-596.49
806,149,437.0,3,4,1,-436.6
807,204,3379.0,2,2,1,2505.45
808,115,736.0,3,3,0,-137.63
809,295,236.0,2,9,0,-637.46
810,26,277.0,2,5,0,-596.72
811,46,109.0,2,10,0,-764.7
812,73,246.0,0,2,0,-627.67
813,347,1122.0,5,4,1,248.59
814,267,386.0,1,7,0,-487.49
815,65,2694.0,0,7,0,1820.32
816,310,289.0,3,8,1,-584.44
817,217,1170.0,3,10,1,296.47
818,149,5336.0,0,5,0,4462.4
819,341,1315.0,1,11,0,441.58
820,74,124.0,1,5,0,-749.67
821,147,181.0,0,3,0,-692.6
822,270,459.0,2,9,0,-414.48
823,292,3358.0,3,9,0,2484.54
824,111,54.0,3,6,1,-819.64
825,265,73.0,3,10,0,-800.49
826,190,278.0,3,9,0,-595.56
827,275,525.0,1,8,0,-348.48
828,221,1179.0,4,4,1,305.47
829,109,2275.0,1,6,0,1401.36
830,162,1822.0,3,5,1,948.41
831,120,1303.0,0,5,0,429.37
832,254,782.0,3,5,1,-91.5
833,115,157.0,1,4,0,-716.63
834,328,402.0,2,6,0,-471.43
835,296,679.0,5,2,0,-194.46
836,8,498.0,0,5,0,-375.74
837,277,222.0,1,7,0,-651.48
838,114,3973.0,6,7,1,3099.36
839,271,794.0,1,8,0,-79.48
840,160,481.0,4,4,0,-392.59
841,140,925.0,2,1,0,51.39
842,159,666.0,1,3,0,-207.59
843,43,471.0,2,13,0,-402.7
844,29,226.0,2,8,0,-647.72
845,309,184.0,1,4,0,-689.45
846,294,808.0,5,11,1,-65.46
847,96,363.0,4,5,0,-510.65
848,202,147.0,2,6,0,-726.55
849,192,569.0,1,4,0,-304.56
850,354,1731.0,2,9,1,857.6
851,135,293.0,3,5,0,-580.61
852,69,209.0,3,5,0,-664.68
853,245,152.0,3,5,0,-721.51
854,358,3174.0,3,5,1,2300.6
855,304,53.0,0,4,0,-820.45
856,219,374.0,4,5,1,-499.53
857,9,864.0,1,4,0,-9.73
858,95,669.0,0,6,0,-204.65
859,364,358.0,3,8,0,-515.39
860,58,407.0,1,3,0,-466.69
861,349,538.0,0,7,0,-335.41
862,313,1077.0,2,5,0,203.56
863,309,391.0,0,9,0,-482.45
864,292,81.0,1,4,0,-792.46
865,294,1177.0,2,5,0,303.54
866,337,371.0,3,7,0,-502.42
867,197,224.0,5,5,1,-649.55
868,298,209.0,3,7,1,-664.46
869,155,1125.0,6,4,0,251.41
870,327,1916.0,2,4,1,1042.57
871,217,906.0,3,3,1,32.47
872,276,1536.0,0,6,0,662.52
873,147,174.0,1,7,1,-699.6
874,364,443.0,1,6,0,-430.39
875,364,406.0,3,6,1,-467.39
876,93,495.0,2,6,1,-378.65
877,223,1015.0,1,10,0,141.47
878,346,408.0,3,12,0,-465.41
879,78,434.0,2,2,0,-439.67
880,3,1468.0,2,4,0,594.26
881,306,1596.0,4,5,0,722.55
882,198,1865.0,2,3,0,991.45
883,355,502.0,4,2,0,-371.4
884,69,571.0,1,4,0,-302.68
885,273,976.0,0,2,0,102.52
886,334,1061.0,4,5,0,187.58
887,7,2291.0,3,4,1,1417.26
888,199,237.0,3,4,0,-636.55
889,89,744.0,4,7,1,-129.66
890,117,278.0,2,6,1,-595.63
891,199,291.0,1,4,0,-582.55
892,209,2934.0,2,7,0,2060.46
893,295,89.0,2,6,0,-784.46
894,356,538.0,2,9,0,-335.4
895,16,120.0,3,8,1,-753.73
896,228,813.0,0,5,0,-60.52
897,35,100.0,1,3,1,-773.71
898,355,4755.0,1,10,0,3881.6
899,86,384.0,1,5,0,-489.66
900,23,137.0,3,4,1,-736.72
901,218,239.0,2,11,1,-634.53
902,266,191.0,0,11,0,-682.49
903,338,125.0,1,10,0,-748.42
904,158,168.0,4,2,1,-705.59
905,95,132.0,2,6,0,-741.65
906,269,1012.0,4,5,0,138.52
907,166,487.0,3,9,0,-386.58
908,9,119.0,3,9,0,-754.73
909,110,154.0,2,9,0,-719.64
910,79,6000.0,2,6,1,5126.33
911,231,296.0,3,9,0,-577.52
912,313,331.0,3,7,0,-542.44
913,149,69.0,3,4,1,-804.6
914,336,1825.0,3,4,0,951.58
915,144,1881.0,0,9,0,1007.39
916,40,718.0,0,7,0,-155.71
917,202,524.0,2,8,0,-349.55
918,75,241.0,2,6,0,-632.67
919,133,185.0,4,8,0,-688.62
920,337,279.0,4,8,0,-594.42
921,52,629.0,0,7,0,-244.69
922,349,6000.0,3,5,0,5126.59
923,244,970.0,2,5,0,96.49
924,274,2940.0,1,2,0,2066.52
925,116,1249.0,2,4,0,375.37
926,229,2449.0,3,7,1,1575.48
927,151,669.0,1,2,1,-204.6
928,331,119.0,1,4,0,-754.42
929,233,1197.0,3,3,0,323.48
930,5,215.0,2,8,0,-658.74
931,281,67.0,3,7,1,-806.47
932,238,1023.0,1,1,0,149.49
933,173,1439.0,1,12,0,565.42
934,38,338.0,1,2,0,-535.71
935,12,6000.0,5,3,0,5126.27
936,130,1395.0,2,4,0,521.38
937,105,761.0,0,10,0,-112.64
938,111,81.0,2,5,0,-792.64
939,64,35.0,2,8,0,-838.68
940,193,191.0,3,4,0,-682.56
941,232,138.0,3,6,0,-735.52
942,83,779.0,0,3,0,-94.66
943,116,1107.0,5,4,1,233.37
944,129,536.0,2,6,0,-337.62
945,363,674.0,7,3,0,-199.39
946,26,779.0,1,4,0,-94.72
947,17,645.0,0,3,0,-228.73
948,357,208.0,2,8,0,-665.4
949,291,162.0,0,6,0,-711.46
950,205,208.0,0,0,0,-665.55
951,179,1216.0,4,5,1,342.43
952,209,5495.0,3,3,1,4621.46
953,232,280.0,1,6,0,-593.52
954,290,99.0,2,4,0,-774.46
955,276,167.0,5,4,1,-706.48
956,223,2975.0,2,6,1,2101.47
957,139,354.0,3,5,0,-519.61
958,103,561.0,1,5,0,-312.64
959,174,98.0,1,6,0,-775.58
960,258,1439.0,3,2,0,565.5
961,94,250.0,2,1,0,-623.65
962,156,1308.0,3,6,1,434.41
963,307,762.0,1,7,0,-111.45
964,161,1967.0,5,6,1,1093.41
965,113,4791.0,2,3,0,3917.36
966,47,376.0,2,6,0,-497.7
967,344,2830.0,1,5,0,1956.59
968,252,148.0,1,1,0,-725.5
969,115,244.0,0,13,0,-629.63
970,160,738.0,2,3,0,-135.59
971,283,115.0,4,4,0,-758.47
972,79,963.0,1,3,0,89.33
973,15,49.0,2,5,0,-824.73
974,284,2412.0,4,3,0,1538.53
975,78,314.0,4,6,1,-559.67
976,70,1093.0,1,3,0,219.32
977,214,127.0,1,8,0,-746.54
978,53,86.0,1,7,0,-787.69
979,291,565.0,0,5,0,-308.46
980,258,475.0,3,3,1,-398.49
981,178,140.0,3,6,0,-733.57
982,348,384.0,1,3,0,-489.41
983,160,1076.0,0,8,0,202.41
984,341,218.0,1,3,0,-655.41
985,92,176.0,2,3,0,-697.65
986,344,892.0,4,6,0,18.59
987,339,175.0,5,5,0,-698.42
988,97,334.0,2,8,0,-539.65
989,11,1004.0,0,1,0,130.27
990,124,2874.0,3,7,0,2000.37
991,107,360.0,2,5,0,-513.64
992,217,1533.0,2,12,0,659.46
993,18,1433.0,4,10,1,559.27
994,149,167.0,1,4,0,-706.6
995,280,124.0,0,5,0,-749.47
996,355,412.0,3,8,0,-461.4
997,123,332.0,0,8,0,-541.63
998,209,71.0,3,9,1,-802.54
999,339,371.0,3,4,0,-502.42
1000,29,34.0,1,7,0,-839.72
1001,147,489.0,1,9,0,-384.6
1002,135,406.0,2,3,0,-467.61
1003,207,961.0,2,7,1,87.46
1004,331,484.0,1,5,0,-389.42
1005,82,648.0,3,5,1,-225.66
1006,288,1188.0,0,8,0,314.53
1007,52,307.0,4,8,1,-566.69
1008,84,382.0,2,7,0,-491.66
1009,327,113.0,2,6,1,-760.43
1010,42,452.0,3,7,0,-421.7
1011,35,310.0,3,3,0,-563.71
1012,235,258.0,3,9,0,-615.52
1013,142,124.0,3,3,0,-749.61
1014,274,1394.0,2,3,0,520.52
1015,238,867.0,0,8,0,-6.51
1016,154,408.0,1,9,1,-465.6
1017,130,1436.0,1,6,0,562.38
1018,43,236.0,1,6,0,-637.7
1019,202,1842.0,4,8,0,968.45
1020,270,523.0,2,6,0,-350.48
1021,294,732.0,1,5,0,-141.46
1022,17,167.0,2,3,0,-706.73
1023,292,425.0,4,6,0,-448.46
1024,236,2250.0,2,1,0,1376.48
1025,315,568.0,1,8,0,-305.44
1026,56,130.0,2,8,1,-743.69
1027,302,141.0,0,5,0,-732.45
1028,176,1112.0,0,6,0,238.43
1029,124,687.0,0,7,0,-186.62
1030,288,1573.0,3,1,0,699.53
1031,294,203.0,5,10,1,-670.46
1032,330,102.0,1,4,0,-771.43
1033,315,1183.0,2,6,0,309.56
1034,235,442.0,8,6,1,-431.52
1035,328,1725.0,1,12,0,851.57
1036,8,5624.0,3,7,1,4750.26
1037,74,990.0,1,5,0,116.33
1038,326,320.0,4,5,0,-553.43
1039,291,79.0,2,9,0,-794.46
1040,227,32.0,6,6,1,-841.52
1041,68,667.0,2,4,1,-206.68
1042,75,2648.0,4,9,1,1774.33
1043,208,129.0,5,11,0,-744.54
1044,307,131.0,0,11,0,-742.45
1045,145,1348.0,3,9,1,474.4
1046,260,1522.0,4,6,0,648.51
1047,173,6000.0,1,5,0,5126.42
1048,120,797.0,1,4,0,-76.63
1049,221,59.0,1,7,0,-814.53
1050,47,483.0,0,6,0,-390.7
1051,215,17.0,1,11,0,-856.54
1052,354,136.0,2,3,0,-737.4
1053,113,123.0,3,13,1,-750.63
1054,89,284.0,0,8,0,-589.66
1055,344,210.0,1,4,0,-663.41
1056,210,767.0,1,4,0,-106.54
1057,225,759.0,1,9,0,-114.53
1058,194,303.0,2,3,0,-570.56
1059,343,257.0,3,3,0,-616.41
1060,145,216.0,1,5,0,-657.6
1061,182,21.0,2,8,0,-852.57
1062,48,2794.0,2,4,0,1920.3
1063,262,2326.0,2,3,0,1452.51
1064,155,1615.0,5,7,1,741.41
1065,73,1122.0,2,8,0,248.33
1066,273,89.0,5,6,0,-784.48
1067,53,6000.0,4,10,1,5126.3
1068,46,515.0,2,6,0,-358.7
1069,357,1350.0,2,8,0,476.6
1070,361,327.0,3,4,1,-546.4
1071,101,298.0,4,6,0,-575.65
1072,101,143.0,1,12,0,-730.65
1073,63,85.0,4,7,0,-788.68
1074,67,1947.0,2,5,1,1073.32
1075,146,647.0,1,14,0,-226.6
1076,124,949.0,2,5,0,75.38
1077,216,690.0,2,9,0,-183.54
1078,181,447.0,3,4,1,-426.57
1079,118,1082.0,1,7,0,208.37
1080,247,674.0,3,11,0,-199.51
1081,138,133.0,2,4,0,-740.61
1082,267,848.0,0,2,0,-25.49
1083,39,413.0,1,8,0,-460.71
1084,334,387.0,2,3,0,-486.42
1085,42,864.0,2,3,0,-9.7
1086,127,86.0,1,7,0,-787.62
1087,329,414.0,2,5,0,-459.43
1088,308,134.0,0,5,0,-739.45
1089,100,328.0,2,4,0,-545.65
1090,321,641.0,0,3,0,-232.43
1091,59,239.0,2,4,0,-634.69
1092,252,1750.0,2,6,0,876.5
1093,211,4431.0,0,7,0,3557.46
1094,364,932.0,0,4,0,58.61
1095,205,555.0,1,4,0,-318.55
1096,115,61.0,3,5,1,-812.63
1097,191,4086.0,3,8,0,3212.44
1098,134,830.0,0,9,0,-43.61
1099,337,1434.0,2,9,0,560.58
1100,316,228.0,2,6,0,-645.44
1101,353,374.0,1,7,0,-499.4
1102,318,806.0,4,4,0,-67.44
1103,38,54.0,1,9,1,-819.71
1104,273,614.0,2,6,0,-259.48
1105,19,281.0,3,3,0,-592.72
1106,220,343.0,1,3,0,-530.53
1107,122,2356.0,2,10,0,1482.37
1108,58,1095.0,3,3,0,221.31
1109,21,546.0,3,4,1,-327.72
1110,116,52.0,4,5,1,-821.63
1111,361,64.0,1,2,0,-809.4
1112,117,4785.0,0,8,0,3911.37
1113,308,1334.0,3,8,0,460.55
1114,344,985.0,1,5,0,111.59
1115,306,648.0,1,5,0,-225.45
1116,261,780.0,2,10,0,-93.49
1117,155,3539.0,2,5,1,2665.4
1118,56,276.0,4,12,1,-597.69
1119,40,1211.0,2,6,0,337.29
1120,46,2742.0,3,6,0,1868.3
1121,360,3298.0,3,4,0,2424.6
1122,123,184.0,0,6,0,-689.62
1123,131,843.0,2,9,1,-30.62
1124,221,817.0,1,5,0,-56.53
1125,129,226.0,2,5,0,-647.62
1126,326,576.0,1,6,0,-297.43
1127,207,268.0,5,8,1,-605.54
1128,321,2322.0,1,7,0,1448.56
1129,279,116.0,0,3,0,-757.47
1130,137,149.0,2,5,0,-724.61
1131,274,871.0,1,5,0,-2.48
1132,5,672.0,0,6,0,-201.74
1133,340,351.0,1,6,0,-522.42
1134,238,268.0,5,8,0,-605.51
1135,9,126.0,0,4,0,-747.73
1136,86,243.0,1,7,0,-630.66
1137,149,231.0,2,13,1,-642.6
1138,204,178.0,5,4,1,-695.55
1139,10,1058.0,2,3,0,184.27
1140,214,178.0,2,6,1,-695.54
1141,240,1401.0,2,8,0,527.49
1142,75,1324.0,6,6,1,450.33
1143,140,430.0,1,9,0,-443.61
1144,14,165.0,0,6,0,-708.73
1145,181,4559.0,0,5,0,3685.43
1146,328,1310.0,1,4,0,436.57
1147,154,511.0,3,4,0,-362.6
1148,350,269.0,2,10,1,-604.41
1149,153,118.0,2,2,0,-755.6
1150,236,2403.0,2,5,0,1529.48
1151,169,624.0,4,7,0,-249.58
1152,345,676.0,1,9,0,-197.41
1153,42,696.0,2,7,0,-177.7
1154,163,1632.0,1,5,0,758.41
1155,282,494.0,1,4,0,-379.47
1156,75,606.0,4,2,1,-267.67
1157,312,48.0,2,3,0,-825.44
1158,266,1240.0,5,4,1,366.51
1159,228,171.0,1,2,0,-702.52
1160,310,1297.0,2,5,0,423.55
1161,26,125.0,1,6,0,-748.72
1162,130,4004.0,1,4,0,3130.38
1163,304,523.0,1,6,0,-350.45
1164,312,362.0,2,6,0,-511.44
1165,347,255.0,1,4,0,-618.41
1166,61,116.0,3,7,1,-757.68
1167,176,107.0,5,4,1,-766.57
1168,220,3014.0,2,4,0,2140.47
1169,223,327.0,1,7,0,-546.53
1170,310,4178.0,3,3,0,3304.55
1171,47,907.0,1,6,0,33.3
1172,22,36.0,1,12,0,-837.72
1173,197,78.0,2,7,0,-795.55
1174,55,182.0,3,8,0,-691.69
1175,220,212.0,0,6,0,-661.53
1176,277,1424.0,0,6,0,550.52
1177,129,112.0,2,7,1,-761.62
1178,64,707.0,1,6,0,-166.68
1179,140,2204.0,3,3,1,1330.39
1180,194,88.0,3,6,0,-785.56
1181,285,1535.0,1,6,0,661.53
1182,52,305.0,4,3,0,-568.69
1183,280,5639.0,1,3,1,4765.52
1184,154,999.0,1,7,0,125.4
1185,98,41.0,1,2,0,-832.65
1186,140,418.0,2,5,0,-455.61
1187,308,242.0,0,10,0,-631.45
1188,337,1676.0,3,7,0,802.58
1189,7,5211.0,2,10,1,4337.26
1190,360,333.0,2,8,0,-540.4
1191,282,1003.0,1,4,0,129.53
1192,134,687.0,3,6,1,-186.61
1193,299,906.0,1,7,0,32.54
1194,266,72.0,1,4,0,-801.49
1195,347,443.0,1,5,0,-430.41
1196,248,628.0,2,6,0,-245.5
1197,270,187.0,2,9,0,-686.48
1198,290,342.0,5,5,0,-531.46
1199,257,922.0,1,12,0,48.5
1200,153,119.0,3,9,0,-754.6
1201,12,240.0,0,9,0,-633.73
1202,352,348.0,2,8,0,-525.4
1203,53,204.0,5,2,1,-669.69
1204,328,36.0,0,14,0,-837.43
1205,160,667.0,2,5,0,-206.59
1206,137,2133.0,3,14,0,1259.39
1207,249,4994.0,2,6,0,4120.49
1208,324,709.0,3,6,0,-164.43
1209,337,1034.0,2,4,1,160.58
1210,77,512.0,2,5,0,-361.67
1211,194,3485.0,3,9,1,2611.44
1212,59,242.0,1,4,0,-631.69
1213,152,1412.0,2,7,1,538.4
1214,146,149.0,1,6,1,-724.6
1215,233,537.0,2,10,0,-336.52
1216,170,332.0,0,6,1,-541.58
1217,2,985.0,2,3,0,111.26
1218,283,2570.0,3,8,1,1696.53
1219,285,311.0,3,7,0,-562.47
1220,160,607.0,2,6,0,-266.59
1221,269,455.0,1,8,0,-418.48
1222,176,225.0,0,10,0,-648.57
1223,1,828.0,1,6,0,-45.74
1224,272,6000.0,3,5,0,5126.52
1225,87,549.0,7,3,1,-324.66
1226,150,1639.0,2,9,0,765.4
1227,307,71.0,2,4,0,-802.45
1228,74,1229.0,1,2,1,355.33
1229,249,230.0,3,7,0,-643.5
1230,160,1239.0,2,7,0,365.41
1231,351,842.0,3,9,0,-31.41
1232,153,981.0,0,8,0,107.4
1233,111,597.0,4,8,1,-276.64
1234,244,468.0,1,6,0,-405.51
1235,242,1592.0,3,7,0,718.49
1236,161,2118.0,1,5,0,1244.41
1237,145,359.0,2,4,0,-514.6
1238,218,1325.0,7,8,1,451.47
1239,118,1276.0,3,8,1,402.37
1240,4,329.0,1,6,0,-544.74
1241,273,619.0,0,9,0,-254.48
1242,249,680.0,4,5,1,-193.5
1243,316,2961.0,3,12,1,2087.56
1244,265,746.0,3,4,0,-127.49
1245,318,287.0,3,6,0,-586.44
1246,165,424.0,3,6,0,-449.58
1247,352,1274.0,2,5,0,400.6
1248,189,298.0,2,5,0,-575.56
1249,296,691.0,1,11,0,-182.46
1250,153,287.0,1,10,0,-586.6
1251,295,789.0,1,5,0,-84.46
1252,139,232.0,3,8,0,-641.61
1253,341,101.0,2,4,0,-772.41
1254,236,2317.0,0,5,0,1443.48
1255,6,1476.0,5,5,1,602.26
1256,315,1382.0,3,8,0,508.56
1257,1,1773.0,0,2,0,899.26
1258,176,5494.0,4,3,0,4620.42
1259,87,769.0,2,4,1,-104.66
1260,265,469.0,3,9,0,-404.49
1261,195,1158.0,2,5,0,284.44
1262,109,2892.0,1,6,0,2018.36
1263,67,1774.0,2,4,0,900.32
1264,330,1088.0,0,6,0,214.57
1265,248,641.0,0,6,0,-232.5
1266,278,457.0,3,4,1,-416.48
1267,217,494.0,1,2,0,-379.53
1268,46,895.0,2,2,1,21.3
1269,3,201.0,1,1,0,-672.74
1270,178,886.0,2,9,0,12.43
1271,194,445.0,1,6,0,-428.56
1272,313,84.0,5,8,1,-789.44
1273,97,347.0,1,5,0,-526.65
1274,34,135.0,1,5,1,-738.71
1275,282,1279.0,3,4,0,405.53
1276,198,260.0,5,5,0,-613.55
1277,290,345.0,4,3,0,-528.46
1278,294,1320.0,2,2,0,446.54
1279,229,55.0,1,9,0,-818.52
1280,282,420.0,2,7,0,-453.47
1281,243,452.0,2,3,0,-421.51
1282,145,121.0,3,0,0,-752.6
1283,213,422.0,3,3,0,-451.54
1284,132,71.0,3,5,0,-802.62
1285,283,850.0,0,10,0,-23.47
1286,103,124.0,2,5,0,-749.64
1287,38,979.0,2,2,0,105.29
1288,26,360.0,0,6,0,-513.72
1289,360,47.0,0,3,0,-826.4
1290,272,1956.0,3,9,1,1082.52
1291,189,528.0,5,4,1,-345.56
1292,81,539.0,1,4,0,-334.67
1293,145,2187.0,1,6,0,1313.4
1294,148,653.0,2,8,0,-220.6
1295,25,78.0,3,8,1,-795.72
1296,295,2650.0,2,3,0,1776.54
1297,359,1503.0,0,4,0,629.6
1298,249,595.0,2,5,0,-278.5
1299,175,434.0,1,4,0,-439.57
1300,270,513.0,2,10,1,-360.48
1301,290,308.0,2,5,0,-565.46
1302,283,133.0,2,6,0,-740.47
1303,23,548.0,4,9,1,-325.72
1304,286,638.0,0,5,0,-235.47
1305,311,233.0,1,4,0,-640.44
1306,82,243.0,1,5,0,-630.66
1307,185,163.0,5,7,1,-710.57
1308,106,1991.0,2,10,0,1117.36
1309,278,413.0,3,5,1,-460.48
1310,347,1630.0,2,8,1,756.59
1311,204,544.0,0,8,0,-329.55
1312,310,970.0,6,10,1,96.55
1313,9,1339.0,2,5,1,465.26
1314,309,32.0,3,4,0,-841.45
1315,262,747.0,4,9,1,-126.49
1316,125,208.0,1,4,0,-665.62
1317,132,2782.0,1,7,0,1908.38
1318,220,288.0,2,8,1,-585.53
1319,247,354.0,2,6,0,-519.51
1320,217,228.0,2,6,0,-645.53
1321,235,462.0,2,5,0,-411.52
1322,192,209.0,6,2,1,-664.56
1323,335,435.0,3,4,0,-438.42
1324,270,116.0,2,11,0,-757.48
1325,322,170.0,3,5,0,-703.43
1326,183,101.0,2,4,0,-772.57
1327,95,249.0,1,10,1,-624.65
1328,356,671.0,1,8,0,-202.4
1329,219,727.0,4,7,0,-146.53
1330,144,860.0,1,7,0,-13.61
1331,130,4034.0,1,1,0,3160.38
1332,64,181.0,2,6,1,-692.68
1333,260,136.0,1,3,0,-737.49
1334,39,1026.0,3,3,0,152.29
1335,149,824.0,1,5,0,-49.6
1336,94,2703.0,1,2,1,1829.35
1337,16,168.0,3,7,0,-705.73
1338,30,4899.0,3,7,0,4025.28
1339,29,722.0,6,3,1,-151.72
1340,271,1477.0,2,3,0,603.52
1341,364,188.0,1,5,0,-685.39
1342,65,103.0,3,5,1,-770.68
1343,112,2714.0,3,1,1,1840.36
1344,143,69.0,3,5,0,-804.61
1345,287,1041.0,3,6,0,167.53
1346,115,67.0,3,5,1,-806.63
1347,46,699.0,2,2,1,-174.7
1348,362,227.0,2,4,0,-646.39
1349,158,1028.0,1,7,0,154.41
1350,136,366.0,0,7,0,-507.61
1351,96,577.0,2,8,0,-296.65
1352,109,1092.0,1,9,0,218.36
1353,292,257.0,1,4,0,-616.46
1354,81,544.0,1,6,0,-329.67
1355,212,1190.0,4,4,0,316.46
1356,245,266.0,5,8,1,-607.51
1357,240,1667.0,0,5,0,793.49
1358,58,56.0,2,6,1,-817.69
1359,340,55.0,2,5,0,-818.42
1360,83,1670.0,3,7,0,796.34
1361,361,165.0,2,6,1,-708.4
1362,37,1035.0,2,7,1,161.29
1363,260,1310.0,3,5,0,436.51
1364,81,492.0,3,7,1,-381.67
1365,183,755.0,3,6,0,-118.57
1366,300,675.0,1,7,0,-198.45
1367,277,478.0,3,6,0,-395.48
1368,230,712.0,0,6,0,-161.52
1369,146,3026.0,0,7,0,2152.4
1370,141,322.0,3,4,1,-551.61
1371,329,618.0,3,5,0,-255.43
1372,53,725.0,4,9,1,-148.69
1373,356,5196.0,2,5,0,4322.6
1374,255,122.0,3,6,1,-751.5
1375,26,1124.0,0,9,0,250.28
1376,186,80.0,2,5,0,-793.56
1377,314,813.0,0,4,0,-60.44
1378,53,2617.0,1,5,0,1743.31
1379,42,588.0,1,7,0,-285.7
1380,316,215.0,5,2,0,-658.44
1381,130,546.0,2,3,0,-327.62
1382,94,154.0,2,9,0,-719.65
1383,107,612.0,4,9,1,-261.64
1384,40,374.0,3,8,1,-499.71
1385,74,237.0,3,3,1,-636.67
1386,165,467.0,2,6,0,-406.58
1387,329,1485.0,2,4,0,611.57
1388,155,250.0,1,7,0,-623.59
1389,342,5430.0,1,6,0,4556.58
1390,8,177.0,2,5,0,-696.74
1391,53,1907.0,2,4,0,1033.31
1392,168,88.0,1,6,0,-785.58
1393,49,135.0,0,7,1,-738.7
1394,290,269.0,2,4,0,-604.46
1395,249,2629.0,1,9,0,1755.5
1396,36,1094.0,4,1,1,220.29
1397,194,1199.0,1,5,0,325.44
1398,213,1041.0,2,6,0,167.46
1399,94,3735.0,4,7,1,2861.35
1400,60,317.0,1,6,0,-556.69
1401,60,1093.0,1,5,0,219.31
1402,280,874.0,3,7,0,0.53
1403,330,489.0,3,7,1,-384.43
1404,221,193.0,0,6,0,-680.53
1405,190,349.0,1,8,0,-524.56
1406,264,233.0,3,4,0,-640.49
1407,203,205.0,4,5,0,-668.55
1408,105,1295.0,2,5,0,421.36
1409,305,393.0,3,8,0,-480.45
1410,80,452.0,1,7,1,-421.67
1411,113,919.0,2,4,0,45.37
1412,31,3615.0,5,6,0,2741.28
1413,48,274.0,0,5,0,-599.7
1414,49,412.0,3,3,1,-461.7
1415,164,1267.0,1,6,0,393.41
1416,301,764.0,3,4,1,-109.45
1417,231,205.0,2,7,0,-668.52
1418,339,342.0,0,6,0,-531.42
1419,225,1804.0,3,8,0,930.47
1420,83,359.0,4,3,1,-514.66
1421,288,929.0,1,11,0,55.53
1422,179,226.0,1,7,0,-647.57
1423,92,4739.0,5,6,1,3865.34
1424,63,192.0,2,10,0,-681.68
1425,78,225.0,2,5,0,-648.67
1426,101,4580.0,0,16,0,3706.35
1427,137,594.0,4,6,0,-279.61
1428,118,1395.0,2,5,0,521.37
1429,291,166.0,3,9,1,-707.46
1430,20,1029.0,3,5,0,155.28
1431,94,129.0,3,6,0,-744.65
1432,113,802.0,2,3,0,-71.63
1433,83,294.0,1,3,0,-579.66
1434,183,177.0,3,5,0,-696.57
1435,276,111.0,3,5,0,-762.48
1436,152,293.0,3,6,0,-580.6
1437,355,1180.0,1,3,0,306.6
