customer_id,engagement_score,value_score,cluster_run1,cluster_run2
996,77.8,406.56,1,1
997,10.7,66.14,0,0
998,54.8,419.49,2,1
999,74.2,607.2,3,3
1000,59.1,727.57,3,3
1001,82.4,674.52,3,3
1002,88.7,785.45,3,3
1003,30.8,270.01,0,2
1004,72.0,583.06,3,1
1005,44.9,250.98,0,0
1006,77.4,544.99,1,1
1007,18.8,103.76,0,0
1008,89.7,327.7,1,1
1009,49.6,613.24,2,1
1010,45.5,299.02,0,0
1011,31.3,86.38,0,0
1012,59.3,687.53,3,3
1013,21.4,213.06,0,0
1014,84.1,639.03,3,3
1015,16.8,251.52,0,2
1016,40.3,375.71,2,2
1017,20.8,255.97,0,2
1018,93.1,648.41,3,3
1019,28.0,119.71,0,0
1020,45.9,475.19,2,2
1021,36.5,238.04,0,0
1022,46.4,175.5,0,0
1023,48.7,112.41,0,0
1024,35.0,218.75,0,0
1025,19.2,319.79,0,2
1026,60.4,460.04,2,1
1027,71.4,790.79,3,3
1028,62.6,492.47,1,1
1029,99.5,494.07,1,1
1030,34.1,305.64,0,2
1031,39.4,420.04,2,2
1032,46.8,71.15,0,0
1033,50.2,35.31,0,0
1034,88.9,625.85,3,3
1035,89.1,752.56,3,3
1036,17.2,237.44,0,2
1037,62.0,361.47,2,1
1038,93.4,456.59,1,1
1039,77.3,370.48,1,1
1040,100.0,243.41,1,1
1041,62.2,126.46,0,0
1042,26.3,355.05,2,2
1043,72.2,797.25,3,3
1044,46.1,352.99,2,2
1045,80.4,800.39,3,3
1046,26.3,369.75,2,2
1047,97.0,662.01,3,3
1048,97.1,644.11,3,3
1049,42.9,256.01,0,0
1050,67.2,436.49,1,1
1051,100.0,773.98,3,3
1052,66.6,470.5,1,1
1053,86.3,571.88,1,1
1054,88.4,796.89,3,3
1055,82.1,452.89,1,1
1056,86.5,399.29,1,1
1057,42.1,244.59,0,0
1058,100.0,458.08,1,1
1059,49.7,137.1,0,0
1060,35.7,288.22,0,2
1061,77.3,681.76,3,3
1062,39.8,50.51,0,0
1063,18.9,444.67,2,2
1064,59.0,691.57,3,3
1065,16.6,448.55,2,2
1066,86.3,581.26,1,3
1067,68.6,476.86,1,1
1068,27.4,132.83,0,0
1069,37.5,334.91,2,2
1070,39.6,291.93,0,0
1071,66.1,616.28,3,3
1072,80.1,690.29,3,3
1073,13.9,399.28,2,2
1074,83.5,805.54,3,3
1075,40.6,372.04,2,2
1076,100.0,803.91,3,3
1077,100.0,625.72,3,3
1078,22.7,432.78,2,2
1079,52.9,604.01,2,1
1080,49.6,307.81,0,0
1081,30.8,319.88,0,2
1082,17.5,334.1,2,2
1083,83.0,543.63,1,1
1084,20.7,116.3,0,0
1085,59.5,311.98,0,0
1086,65.3,568.62,1,1
1087,78.4,363.64,1,1
1088,18.7,315.0,0,2
1089,64.0,552.19,1,1
1090,84.3,641.73,3,3
1091,93.7,583.89,1,3
1092,53.0,154.18,0,0
1093,96.0,615.25,3,3
1094,99.4,612.54,3,3
1095,30.9,292.56,0,2
1096,78.8,600.99,3,3
1097,33.1,40.63,0,0
1098,0.0,327.55,0,2
1099,44.2,153.72,0,0
1100,60.4,353.11,2,1
1101,76.8,583.14,1,1
1102,82.7,641.94,3,3
1103,0.0,460.6,2,2
1104,57.5,648.87,3,3
1105,46.8,264.01,0,0
1106,21.9,233.32,0,2
1107,71.6,350.2,1,1
1108,14.1,389.43,2,2
1109,75.0,465.08,1,1
1110,91.3,694.05,3,3
1111,31.5,281.88,0,2
1112,62.5,772.3,3,3
1113,50.2,476.53,2,2
1114,26.3,435.4,2,2
1115,46.0,485.25,2,2
1116,76.6,716.81,3,3
1117,63.9,439.85,1,1
1118,60.7,303.78,0,0
1119,87.9,632.87,3,3
1120,60.2,591.04,3,1
1121,93.2,686.4,3,3
1122,49.0,369.7,2,2
1123,68.6,502.09,1,1
1124,35.2,401.35,2,2
1125,15.7,179.96,0,0
1126,72.1,751.31,3,3
1127,84.2,576.25,1,1
1128,24.9,269.27,0,2
1129,41.5,492.22,2,2
1130,41.9,317.92,0,2
1131,65.1,239.78,0,0
1132,37.4,350.53,2,2
1133,26.9,523.89,2,2
1134,43.2,406.9,2,2
1135,57.7,360.3,2,0
1136,12.8,312.8,0,2
1137,48.4,537.18,2,2
1138,57.5,350.78,2,0
1139,56.2,326.31,2,0
1140,28.6,127.66,0,0
1141,99.7,726.02,3,3
1142,7.8,274.74,0,2
1143,89.1,566.12,1,1
1144,98.0,609.45,3,3
1145,46.6,13.12,0,0
1146,19.5,274.01,0,2
1147,60.3,450.08,2,1
1148,84.5,555.42,1,1
1149,55.8,306.18,0,0
1150,68.0,580.97,3,1
1151,34.2,69.48,0,0
1152,66.8,736.31,3,3
1153,33.7,393.24,2,2
1154,52.6,185.59,0,0
1155,89.5,514.16,1,1
1156,60.4,376.48,2,1
1157,47.9,185.09,0,0
1158,70.1,462.86,1,1
1159,57.6,281.59,0,0
1160,51.1,235.07,0,0
1161,35.3,199.79,0,0
1162,47.1,147.93,0,0
1163,41.3,390.3,2,2
1164,88.3,460.16,1,1
1165,41.6,178.65,0,0
1166,70.3,253.75,0,0
1167,77.1,594.68,3,3
1168,53.6,352.35,2,0
1169,100.0,622.97,3,3
1170,42.0,207.7,0,0
1171,26.9,149.26,0,0
1172,32.6,222.79,0,0
1173,39.7,333.93,2,2
1174,87.4,633.58,3,3
1175,72.2,769.95,3,3
1176,54.7,366.08,2,0
1177,29.8,407.93,2,2
1178,66.0,315.31,1,1
1179,31.5,250.38,0,0
1180,93.9,488.83,1,1
1181,61.4,670.44,3,3
1182,68.9,632.93,3,3
1183,50.5,589.71,2,1
1184,60.6,699.33,3,3
1185,37.2,338.93,2,2
1186,71.6,563.47,1,1
1187,90.7,733.56,3,3
1188,34.3,18.15,0,0
1189,30.9,335.65,2,2
1190,57.3,123.58,0,0
1191,84.1,396.55,1,1
1192,77.6,681.19,3,3
1193,59.8,320.16,2,0
1194,34.5,310.44,0,2
1195,37.8,315.62,0,2
1196,69.6,366.9,1,1
1197,65.6,313.91,1,1
1198,80.3,584.85,1,1
1199,53.8,677.45,3,3
1200,7.3,406.27,2,2
1201,44.1,245.87,0,0
1202,85.5,627.42,3,3
1203,39.2,259.16,0,0
1204,100.0,633.24,3,3
1205,29.1,144.1,0,0
1206,79.3,563.15,1,1
1207,44.2,467.32,2,2
1208,93.7,600.78,3,3
1209,51.7,197.9,0,0
1210,33.1,428.41,2,2
1211,87.4,602.72,3,3
1212,52.2,692.74,3,3
1213,83.7,833.56,3,3
1214,78.7,578.39,1,1
1215,49.1,278.17,0,0
1216,77.9,474.21,1,1
1217,96.4,823.05,3,3
1218,20.9,423.32,2,2
1219,77.3,446.66,1,1
1220,50.0,284.46,0,0
1221,69.2,325.37,1,1
1222,67.6,534.32,1,1
1223,39.8,410.73,2,2
1224,27.6,501.93,2,2
1225,67.4,401.56,1,1
1226,40.4,306.53,0,0
1227,50.6,532.76,2,1
1228,4.0,311.78,0,2
1229,37.0,535.4,2,2
1230,26.7,269.7,0,2
1231,62.9,500.67,1,1
1232,32.1,301.5,0,2
1233,82.8,332.72,1,1
1234,60.6,152.95,0,0
1235,31.0,387.04,2,2
1236,80.2,723.72,3,3
1237,38.1,461.25,2,2
1238,100.0,575.37,1,3
1239,38.6,318.01,0,2
1240,81.2,542.55,1,1
1241,77.3,568.3,1,1
1242,24.5,288.27,0,2
1243,53.3,185.77,0,0
1244,33.5,499.12,2,2
1245,53.3,459.31,2,1
1246,37.6,332.38,2,2
1247,96.5,390.56,1,1
1248,100.0,452.41,1,1
1249,100.0,572.48,1,3
1250,84.1,498.85,1,1
1251,43.4,349.17,2,2
1252,91.4,665.67,3,3
1253,34.4,272.76,0,0
1254,91.8,687.76,3,3
1255,64.2,178.91,0,0
1256,52.9,73.36,0,0
1257,13.6,13.45,0,0
1258,72.6,728.66,3,3
1259,49.9,105.93,0,0
1260,43.1,394.19,2,2
1261,100.0,649.13,3,3
1262,31.8,200.47,0,0
1263,65.8,629.41,3,3
1264,54.4,279.2,0,0
1265,35.3,356.98,2,2
1266,16.9,487.92,2,2
1267,87.3,585.3,1,3
1268,7.6,412.39,2,2
1269,39.5,268.63,0,0
1270,88.8,737.11,3,3
1271,13.5,285.65,0,2
1272,55.1,240.2,0,0
1273,61.6,601.86,3,1
1274,31.6,437.97,2,2
1275,47.3,152.48,0,0
1276,28.7,147.65,0,0
1277,76.9,558.23,1,1
1278,61.7,339.9,2,0
1279,65.3,499.66,1,1
1280,40.9,663.46,2,2
1281,81.6,413.77,1,1
1282,29.1,176.91,0,0
1283,26.0,256.01,0,2
1284,28.5,106.16,0,0
1285,83.0,682.48,3,3
1286,84.1,480.57,1,1
1287,47.6,136.76,0,0
1288,100.0,393.8,1,1
1289,89.7,731.81,3,3
1290,64.2,771.35,3,3
1291,89.4,517.48,1,1
1292,66.5,676.73,3,3
1293,100.0,610.18,3,3
1294,89.6,588.16,1,3
1295,98.2,562.94,1,1
1296,69.5,514.76,1,1
1297,39.4,160.07,0,0
1298,57.3,602.61,3,1
1299,17.3,363.2,2,2
1300,31.5,367.37,2,2
1301,92.6,690.23,3,3
1302,25.5,328.88,2,2
1303,95.3,665.85,3,3
1304,89.6,538.64,1,1
1305,83.3,726.25,3,3
1306,73.3,400.66,1,1
1307,72.7,551.5,1,1
1308,40.7,339.19,2,2
1309,71.6,696.5,3,3
1310,74.2,298.84,1,1
1311,61.7,526.8,1,1
1312,83.1,682.25,3,3
1313,72.3,723.27,3,3
1314,84.1,688.61,3,3
1315,97.7,741.12,3,3
1316,82.7,526.88,1,1
1317,30.5,204.99,0,0
1318,25.3,310.22,0,2
1319,81.6,430.11,1,1
1320,46.1,533.71,2,2
1321,100.0,765.1,3,3
1322,47.7,580.94,2,2
1323,93.1,657.36,3,3
1324,95.1,650.55,3,3
1325,80.9,795.75,3,3
1326,43.6,165.27,0,0
1327,9.8,321.32,0,2
1328,78.8,565.36,1,1
1329,37.3,328.29,2,2
1330,50.2,353.97,2,2
1331,76.3,550.26,1,1
1332,60.0,664.88,3,3
1333,50.7,325.67,2,0
1334,20.8,238.2,0,2
1335,76.4,647.26,3,3
1336,75.1,414.08,1,1
1337,77.1,716.33,3,3
1338,53.9,308.53,0,0
1339,58.9,621.9,3,3
1340,35.2,232.28,0,0
1341,47.1,193.19,0,0
1342,4.9,400.38,2,2
1343,56.9,466.09,2,1
1344,50.6,349.58,2,0
1345,68.6,414.28,1,1
1346,59.3,433.51,2,1
1347,43.8,429.96,2,2
1348,43.9,158.07,0,0
1349,59.4,701.12,3,3
1350,88.2,616.22,3,3
1351,67.3,426.86,1,1
1352,48.9,292.9,0,0
1353,100.0,803.46,3,3
1354,91.2,625.36,3,3
1355,17.1,345.31,2,2
1356,19.0,338.59,2,2
1357,51.2,200.6,0,0
1358,56.9,363.19,2,0
1359,73.1,656.19,3,3
1360,46.7,467.09,2,2
1361,45.2,308.58,0,0
1362,50.0,381.01,2,2
1363,76.6,646.57,3,3
1364,98.4,534.97,1,1
1365,90.6,411.62,1,1
1366,59.1,375.23,2,1
1367,71.8,694.15,3,3
1368,100.0,514.88,1,1
1369,100.0,442.02,1,1
1370,100.0,720.75,3,3
1371,40.7,392.57,2,2
1372,51.0,137.55,0,0
1373,40.0,325.91,2,2
1374,74.3,644.96,3,3
1375,41.0,448.18,2,2
1376,27.8,289.05,0,2
1377,54.9,701.04,3,3
1378,100.0,618.76,3,3
1379,82.6,559.85,1,1
1380,71.6,915.39,3,3
1381,33.6,430.38,2,2
1382,28.2,277.36,0,2
1383,88.1,526.8,1,1
1384,99.0,529.85,1,1
1385,72.2,736.75,3,3
1386,92.8,503.61,1,1
1387,25.4,186.08,0,0
1388,49.9,453.6,2,2
1389,100.0,540.56,1,1
1390,43.0,168.49,0,0
1391,60.2,122.43,0,0
1392,64.8,428.56,1,1
1393,0.0,265.65,0,2
1394,53.3,509.5,2,1
1395,78.6,564.21,1,1
1396,2.2,283.78,0,2
1397,79.6,765.02,3,3
1398,46.1,142.08,0,0
1399,98.3,665.59,3,3
1400,60.6,626.7,3,3
1401,26.6,409.95,2,2
1402,58.4,479.82,2,1
1403,46.2,307.36,0,0
1404,96.8,408.83,1,1
1405,15.8,458.46,2,2
1406,80.3,597.71,3,3
1407,90.4,497.7,1,1
1408,43.9,393.39,2,2
1409,63.9,647.43,3,3
1410,25.5,75.39,0,0
1411,20.6,340.93,2,2
1412,43.1,389.5,2,2
1413,54.9,250.03,0,0
1414,30.0,357.78,2,2
1415,85.7,651.16,3,3
1416,1.1,227.87,0,2
1417,55.0,523.23,2,1
1418,23.6,360.4,2,2
1419,85.6,475.07,1,1
1420,80.5,648.76,3,3
1421,54.1,338.3,2,0
1422,44.8,363.86,2,2
1423,74.8,345.23,1,1
1424,83.0,651.2,3,3
1425,85.4,576.9,1,1
1426,92.8,540.05,1,1
1427,62.5,673.93,3,3
1428,28.1,354.28,2,2
1429,43.1,255.09,0,0
1430,86.1,596.12,3,3
1431,32.8,295.7,0,2
1432,68.3,520.52,1,1
1433,45.9,333.0,2,2
1434,59.0,260.76,0,0
1435,56.4,268.8,0,0
1436,90.4,605.34,3,3
1437,69.4,451.48,1,1
1438,77.4,535.32,1,1
1439,55.7,391.19,2,1
1440,52.5,181.46,0,0
1441,20.0,218.66,0,2
1442,46.0,206.73,0,0
1443,92.7,679.09,3,3
1444,35.4,113.47,0,0
1445,35.0,312.58,0,2
1446,90.1,501.87,1,1
1447,73.0,665.88,3,3
1448,85.8,800.04,3,3
1449,77.4,701.77,3,3
1450,67.4,678.87,3,3
1451,30.3,207.03,0,0
1452,32.2,274.02,0,2
1453,28.9,336.04,2,2
1454,32.5,176.96,0,0
1455,39.0,391.09,2,2
1456,86.2,746.9,3,3
1457,45.9,94.68,0,0
1458,87.9,849.51,3,3
1459,71.5,703.13,3,3
1460,23.5,526.69,2,2
1461,86.4,640.33,3,3
1462,100.0,441.21,1,1
1463,52.2,206.07,0,0
1464,73.2,250.77,1,0
1465,51.9,428.37,2,2
1466,66.6,579.84,1,1
1467,77.0,688.91,3,3
1468,51.3,550.98,2,1
1469,65.9,605.97,3,3
1470,64.0,453.74,1,1
1471,37.4,316.93,0,2
1472,40.7,297.3,0,0
1473,46.6,213.74,0,0
1474,92.7,433.07,1,1
1475,20.6,253.09,0,2
1476,98.1,622.37,3,3
1477,44.7,400.68,2,2
1478,46.3,272.37,0,0
1479,55.0,190.14,0,0
1480,54.3,144.16,0,0
1481,100.0,548.17,1,1
1482,94.8,514.44,1,1
1483,35.9,428.59,2,2
1484,82.3,749.4,3,3
1485,81.3,703.53,3,3
1486,69.3,416.72,1,1
1487,92.0,770.88,3,3
1488,82.2,722.18,3,3
1489,16.5,279.79,0,2
1490,71.0,459.88,1,1
1491,32.8,324.86,2,2
1492,38.3,415.04,2,2
1493,73.0,478.35,1,1
1494,100.0,818.7,3,3
1495,67.4,417.81,1,1
1496,44.0,363.93,2,2
1497,76.1,711.46,3,3
1498,41.2,281.41,0,0
1499,81.8,501.03,1,1
1500,44.7,200.59,0,0
1501,47.3,199.45,0,0
1502,19.1,198.82,0,0
1503,22.9,16.41,0,0
1504,43.7,259.72,0,0
1505,59.5,443.52,2,1
1506,44.4,369.99,2,2
1507,43.0,213.35,0,0
1508,80.9,564.25,1,1
1509,90.1,597.03,3,3
1510,37.7,261.52,0,0
1511,42.6,249.12,0,0
1512,22.7,407.42,2,2
1513,83.5,765.61,3,3
1514,39.0,318.76,0,2
1515,32.0,482.14,2,2
1516,64.3,772.81,3,3
1517,42.0,675.83,2,3
1518,26.5,10.0,0,0
1519,65.2,712.25,3,3
1520,52.2,272.05,0,0
1521,33.2,307.6,0,2
1522,94.3,519.12,1,1
1523,81.1,642.99,3,3
1524,74.4,668.94,3,3
1525,94.2,724.83,3,3
1526,100.0,735.78,3,3
1527,66.5,559.57,1,1
1528,55.1,226.3,0,0
1529,83.3,615.55,3,3
1530,31.2,448.13,2,2
1531,33.7,370.08,2,2
1532,38.8,168.39,0,0
1533,71.9,500.57,1,1
1534,46.2,405.94,2,2
1535,100.0,628.43,3,3
1536,56.5,590.55,3,1
1537,58.0,288.65,0,0
1538,86.2,649.4,3,3
1539,39.1,690.58,2,2
1540,53.8,157.96,0,0
1541,44.4,608.87,2,2
1542,42.7,212.01,0,0
1543,72.6,290.29,1,1
1544,79.1,568.5,1,1
1545,88.1,687.87,3,3
1546,63.6,658.97,3,3
1547,54.5,216.44,0,0
1548,92.7,612.34,3,3
1549,96.3,497.31,1,1
1550,90.7,528.01,1,1
1551,62.0,398.99,1,1
1552,37.3,341.07,2,2
1553,63.5,766.2,3,3
1554,44.7,659.23,2,3
1555,87.3,473.5,1,1
1556,76.1,683.22,3,3
1557,76.2,690.47,3,3
1558,25.4,333.41,2,2
1559,36.9,423.29,2,2
1560,39.8,204.8,0,0
1561,59.2,562.08,1,1
1562,48.8,274.99,0,0
1563,82.9,472.34,1,1
1564,31.2,492.76,2,2
1565,32.0,295.52,0,2
1566,72.1,560.92,1,1
1567,90.0,458.77,1,1
1568,53.6,567.32,2,1
1569,93.5,640.58,3,3
1570,100.0,591.17,1,3
1571,59.6,272.14,0,0
1572,22.5,327.13,2,2
1573,79.5,854.28,3,3
1574,78.9,344.2,1,1
1575,44.7,109.48,0,0
1576,4.4,222.94,0,2
1577,99.4,532.45,1,1
1578,51.6,364.55,2,2
1579,57.5,268.91,0,0
1580,27.5,336.06,2,2
1581,90.9,669.34,3,3
1582,67.3,221.28,0,0
1583,72.1,713.07,3,3
1584,57.2,120.19,0,0
1585,83.1,850.89,3,3
1586,62.6,509.21,1,1
1587,56.4,451.58,2,1
1588,30.6,387.59,2,2
1589,94.1,658.58,3,3
1590,62.5,687.17,3,3
1591,74.5,581.52,1,1
1592,42.7,568.13,2,2
1593,91.9,757.7,3,3
1594,29.1,501.03,2,2
1595,27.1,428.09,2,2
1596,38.3,200.81,0,0
1597,91.3,552.24,1,1
1598,37.7,670.75,2,2
1599,18.3,295.61,0,2
1600,39.5,315.98,0,2
1601,44.1,631.49,2,2
1602,24.8,326.27,2,2
1603,94.9,382.74,1,1
1604,98.7,582.46,1,3
1605,31.1,304.45,0,2
1606,57.2,496.91,2,1
1607,65.8,399.88,1,1
1608,81.0,274.11,1,1
1609,45.6,316.09,0,0
1610,33.8,366.82,2,2
1611,85.1,725.69,3,3
1612,30.9,461.92,2,2
1613,75.5,391.06,1,1
1614,72.0,769.83,3,3
1615,54.0,257.3,0,0
1616,50.2,244.73,0,0
1617,48.5,287.84,0,0
1618,61.2,214.35,0,0
1619,93.9,530.34,1,1
1620,54.8,174.3,0,0
1621,17.9,262.74,0,2
1622,78.6,253.98,1,1
1623,64.0,649.95,3,3
1624,40.3,115.15,0,0
1625,37.3,235.77,0,0
1626,90.6,562.62,1,1
1627,17.8,321.64,0,2
1628,88.6,285.86,1,1
1629,33.4,378.28,2,2
1630,100.0,824.51,3,3
1631,29.8,325.72,2,2
1632,35.5,633.02,2,2
1633,29.8,170.11,0,0
1634,59.9,595.26,3,1
1635,40.5,353.41,2,2
1636,54.9,414.97,2,1
1637,61.2,571.53,1,1
1638,35.1,360.7,2,2
1639,78.6,630.83,3,3
1640,77.6,510.29,1,1
1641,35.4,495.43,2,2
1642,29.3,611.28,2,2
1643,75.4,385.63,1,1
1644,97.5,545.06,1,1
1645,56.1,328.56,2,0
1646,93.0,679.72,3,3
1647,60.2,181.72,0,0
1648,80.0,694.04,3,3
1649,78.2,780.28,3,3
1650,41.1,264.66,0,0
1651,63.4,559.88,1,1
1652,88.9,813.95,3,3
1653,35.5,433.4,2,2
1654,31.6,84.13,0,0
1655,33.3,457.4,2,2
1656,39.9,277.42,0,0
1657,93.9,608.17,3,3
1658,29.0,369.67,2,2
1659,24.7,425.18,2,2
1660,68.1,723.83,3,3
1661,23.2,261.55,0,2
1662,16.3,361.64,2,2
1663,73.8,611.26,3,3
1664,56.5,594.76,3,1
1665,40.2,195.77,0,0
1666,72.9,651.65,3,3
1667,100.0,643.83,3,3
1668,73.2,133.56,0,0
1669,69.6,477.92,1,1
1670,100.0,625.09,3,3
1671,32.1,516.09,2,2
1672,87.8,329.97,1,1
1673,55.9,748.55,3,3
1674,78.4,403.0,1,1
1675,24.7,365.75,2,2
1676,75.3,706.24,3,3
1677,66.7,468.14,1,1
1678,47.2,550.18,2,2
1679,95.8,707.51,3,3
1680,72.2,392.62,1,1
1681,100.0,681.34,3,3
1682,37.0,240.64,0,0
1683,58.4,170.93,0,0
1684,26.5,278.87,0,2
1685,30.4,308.49,0,2
1686,79.1,618.0,3,3
1687,66.3,441.14,1,1
1688,38.8,195.16,0,0
1689,53.7,258.33,0,0
1690,26.9,270.58,0,2
1691,78.0,502.94,1,1
1692,26.6,228.01,0,0
1693,56.8,610.47,3,1
1694,70.3,609.62,3,3
1695,20.5,268.97,0,2
1696,28.1,415.19,2,2
1697,90.5,590.87,1,3
1698,100.0,474.22,1,1
1699,95.0,628.06,3,3
1700,69.9,10.0,0,0
1701,68.7,132.25,0,0
1702,60.3,144.66,0,0
1703,90.9,590.78,1,3
1704,100.0,437.37,1,1
1705,57.9,679.92,3,3
1706,90.3,422.1,1,1
1707,37.7,314.38,0,2
1708,83.5,525.35,1,1
1709,50.9,457.1,2,2
1710,61.4,772.71,3,3
1711,68.0,620.21,3,3
1712,75.2,633.62,3,3
1713,63.3,586.5,3,1
1714,89.1,574.28,1,1
1715,63.8,191.56,0,0
1716,76.7,575.72,1,1
1717,89.3,505.41,1,1
1718,66.0,650.4,3,3
1719,42.7,243.94,0,0
1720,50.4,325.84,2,0
1721,86.1,664.54,3,3
1722,100.0,822.63,3,3
1723,91.6,369.73,1,1
1724,72.0,760.05,3,3
1725,56.5,222.59,0,0
1726,42.5,405.82,2,2
1727,38.4,323.16,2,2
1728,76.7,619.18,3,3
1729,76.1,738.52,3,3
1730,36.6,282.22,0,0
1731,51.8,295.03,0,0
1732,41.0,99.43,0,0
1733,83.0,617.77,3,3
1734,100.0,513.72,1,1
1735,78.7,715.65,3,3
1736,35.2,171.6,0,0
1737,36.5,433.75,2,2
1738,87.7,780.37,3,3
1739,76.7,231.08,1,0
1740,47.5,263.07,0,0
1741,68.0,672.76,3,3
1742,46.9,741.03,3,3
1743,34.4,376.89,2,2
1744,86.8,507.14,1,1
1745,74.1,856.83,3,3
1746,10.0,332.26,2,2
1747,52.1,96.2,0,0
1748,56.7,534.76,2,1
1749,91.2,612.76,3,3
1750,81.1,591.37,3,3
1751,60.8,398.97,2,1
1752,34.2,241.85,0,0
1753,93.7,518.94,1,1
1754,93.1,471.45,1,1
1755,28.0,385.93,2,2
1756,39.9,295.37,0,0
1757,23.9,362.95,2,2
1758,8.3,294.39,0,2
1759,15.2,188.27,0,0
1760,29.7,132.06,0,0
1761,75.3,564.79,1,1
1762,47.1,368.68,2,2
1763,85.8,794.5,3,3
1764,12.3,298.61,0,2
1765,39.0,69.5,0,0
1766,37.7,171.8,0,0
1767,78.7,485.0,1,1
1768,88.3,559.92,1,1
1769,50.6,60.1,0,0
1770,75.7,335.01,1,1
1771,72.3,135.26,0,0
1772,72.4,671.45,3,3
1773,35.3,345.9,2,2
1774,30.9,294.12,0,2
1775,42.3,201.08,0,0
1776,58.1,447.42,2,1
1777,34.1,305.49,0,2
1778,95.0,656.46,3,3
1779,66.5,528.95,1,1
1780,100.0,547.79,1,1
1781,44.5,435.7,2,2
1782,30.4,72.38,0,0
1783,85.5,394.86,1,1
1784,75.7,539.6,1,1
1785,80.7,557.11,1,1
1786,20.8,147.12,0,0
1787,54.4,548.32,2,1
1788,100.0,603.86,3,3
1789,27.3,96.54,0,0
1790,35.3,257.39,0,0
1791,18.7,307.56,0,2
1792,12.6,327.9,0,2
1793,27.1,262.77,0,2
1794,83.0,713.42,3,3
1795,13.6,254.95,0,2
1796,28.8,221.73,0,0
1797,98.8,627.03,3,3
1798,87.8,497.0,1,1
1799,55.9,252.87,0,0
1800,18.9,258.79,0,2
1801,14.0,494.16,2,2
1802,58.5,619.34,3,3
1803,52.1,287.28,0,0
1804,17.3,434.69,2,2
1805,32.6,134.97,0,0
1806,85.6,612.12,3,3
1807,86.6,482.5,1,1
1808,67.1,340.96,1,1
1809,99.3,705.11,3,3
1810,98.5,527.01,1,1
1811,90.9,531.06,1,1
1812,55.6,347.4,2,0
1813,18.1,413.22,2,2
1814,50.0,431.31,2,2
1815,79.3,524.2,1,1
1816,70.6,797.26,3,3
1817,65.8,642.05,3,3
1818,57.2,500.53,2,1
1819,45.7,639.56,2,3
1820,60.1,529.07,1,1
1821,48.2,237.19,0,0
1822,20.0,233.86,0,2
1823,53.4,148.41,0,0
1824,91.0,474.3,1,1
1825,87.0,542.47,1,1
1826,100.0,583.95,1,3
1827,70.9,411.49,1,1
1828,62.0,319.27,2,0
1829,71.5,607.03,3,3
1830,90.9,671.62,3,3
1831,78.5,585.97,1,1
1832,38.1,396.9,2,2
1833,79.3,599.57,3,3
1834,73.5,713.05,3,3
1835,47.3,305.53,0,0
1836,91.3,655.17,3,3
1837,36.6,212.69,0,0
1838,36.5,331.47,2,2
1839,60.0,429.25,2,1
1840,36.4,192.67,0,0
1841,31.4,177.96,0,0
1842,100.0,879.68,3,3
1843,62.3,501.55,1,1
1844,81.0,795.84,3,3
1845,10.7,10.0,0,0
1846,74.4,501.54,1,1
1847,51.6,300.69,0,0
1848,80.1,549.36,1,1
1849,76.9,597.39,3,3
1850,40.1,486.28,2,2
1851,100.0,655.47,3,3
1852,33.6,205.57,0,0
1853,31.0,220.86,0,0
1854,57.6,516.04,2,1
1855,51.2,211.35,0,0
1856,70.3,536.6,1,1
1857,72.6,646.47,3,3
1858,73.1,586.62,3,1
1859,100.0,609.49,3,3
1860,100.0,497.01,1,1
1861,15.8,304.28,0,2
1862,87.0,809.56,3,3
1863,44.7,201.97,0,0
1864,95.8,462.0,1,1
1865,40.9,324.03,2,2
1866,74.6,585.91,3,1
1867,100.0,515.69,1,1
1868,100.0,716.82,3,3
1869,84.6,694.95,3,3
1870,67.2,119.22,0,0
1871,38.6,260.12,0,0
1872,41.5,349.89,2,2
1873,26.5,323.65,0,2
1874,73.8,393.83,1,1
1875,59.8,440.81,2,1
1876,50.3,688.0,3,3
1877,83.7,493.23,1,1
1878,69.8,196.6,0,0
1879,33.6,262.43,0,0
1880,26.5,186.41,0,0
1881,99.6,496.16,1,1
1882,35.9,315.75,0,2
1883,97.0,578.65,1,3
1884,40.3,374.77,2,2
1885,74.4,154.7,0,0
1886,77.0,688.66,3,3
1887,82.6,380.86,1,1
1888,57.9,376.08,2,1
1889,38.7,455.92,2,2
1890,62.8,233.02,0,0
1891,45.7,129.03,0,0
1892,65.3,443.03,1,1
1893,31.4,109.04,0,0
1894,67.0,298.56,1,0
1895,72.5,548.01,1,1
1896,25.4,183.7,0,0
1897,21.5,431.41,2,2
1898,32.9,382.04,2,2
1899,83.8,655.67,3,3
1900,46.5,135.12,0,0
1901,69.7,357.74,1,1
1902,55.0,388.87,2,2
1903,74.8,260.38,1,1
1904,3.2,134.81,0,2
1905,70.7,637.38,3,3
1906,92.3,724.06,3,3
1907,43.2,123.07,0,0
1908,89.5,543.99,1,1
1909,74.0,406.94,1,1
1910,66.2,657.28,3,3
1911,73.1,360.14,1,1
1912,65.0,728.04,3,3
1913,18.6,116.16,0,0
1914,22.6,441.5,2,2
1915,63.2,449.65,1,1
1916,52.7,399.46,2,2
1917,66.3,662.34,3,3
1918,76.3,699.74,3,3
1919,70.4,551.99,1,1
1920,79.5,611.66,3,3
1921,79.0,711.2,3,3
1922,99.5,511.57,1,1
1923,98.2,636.39,3,3
1924,73.4,647.43,3,3
1925,47.5,618.14,2,1
1926,77.2,595.38,3,3
