account_id,industry,seats,tenure_months,health_score,contacted_support,churned
782,Media,216,40,43.0,0,0
783,Retail,62,35,66.4,0,0
784,SaaS,132,28,61.2,1,0
785,Finance,282,17,68.1,0,1
786,Health,182,47,59.8,0,0
787,Retail,253,26,80.5,0,0
788,Retail,101,22,47.7,0,1
789,SaaS,170,9,50.6,1,0
790,Health,268,42,42.3,1,1
791,Health,68,24,67.6,0,0
792,Finance,113,39,42.3,0,0
793,Health,257,45,40.9,1,0
794,Health,281,40,46.5,1,1
795,SaaS,208,4,13.5,1,1
796,Media,269,9,78.2,0,0
797,Retail,154,6,28.4,1,0
798,Retail,226,28,27.9,0,1
799,Media,288,12,37.2,1,0
800,Media,95,14,44.5,1,1
801,Health,231,9,50.3,1,1
802,Retail,108,47,59.6,0,0
803,Media,173,45,57.6,0,0
804,SaaS,69,4,36.6,0,1
805,Media,165,35,30.6,0,0
806,SaaS,288,15,86.8,0,0
807,SaaS,384,17,76.3,0,0
808,SaaS,74,24,55.9,0,1
809,Health,330,39,14.2,1,1
810,Retail,133,24,51.7,0,0
811,Health,328,34,48.2,0,1
812,Retail,345,16,32.1,1,1
813,Retail,190,28,30.9,1,1
814,Retail,27,18,21.7,1,1
815,Retail,62,17,14.5,0,1
816,Retail,114,46,64.4,0,1
817,Finance,362,45,56.5,0,0
818,Media,89,1,37.2,0,1
819,Media,282,17,66.3,0,0
820,Media,130,32,30.1,1,1
821,SaaS,91,25,80.5,0,0
822,Health,169,42,62.5,1,1
823,SaaS,28,21,39.8,1,1
824,Health,28,12,46.4,0,0
825,SaaS,344,10,58.7,1,0
826,Retail,188,39,45.4,1,1
827,Retail,63,24,50.9,1,0
828,SaaS,96,19,68.8,1,0
829,Media,300,9,76.4,1,0
830,SaaS,213,42,36.6,1,1
831,Finance,179,13,50.7,1,0
832,Health,37,25,80.7,1,0
833,Health,130,5,27.8,1,1
834,Media,171,7,27.4,1,1
835,SaaS,199,31,29.3,1,1
836,SaaS,78,30,40.2,1,0
837,Retail,374,17,79.4,0,0
838,Finance,347,21,55.6,0,0
839,Finance,176,9,79.3,0,0
840,Media,363,3,42.1,1,1
841,Finance,79,11,69.7,0,0
842,Finance,316,44,38.4,0,0
843,Finance,125,29,71.1,0,0
844,Finance,353,7,48.5,1,1
845,SaaS,217,1,42.0,1,0
846,Health,122,32,48.7,1,0
847,Finance,57,47,55.0,1,1
848,SaaS,29,21,13.3,1,1
849,SaaS,303,47,67.3,0,0
850,SaaS,213,1,53.0,1,0
851,Finance,149,34,22.8,1,1
852,Finance,369,5,44.6,1,1
853,Media,246,24,6.7,1,1
854,Media,271,28,20.9,1,1
855,Media,104,26,96.7,0,0
856,Media,275,44,51.1,0,1
857,SaaS,16,36,64.6,1,0
858,SaaS,315,10,47.1,1,1
859,SaaS,392,41,57.9,1,0
860,Media,24,20,64.3,0,0
861,SaaS,272,17,82.9,0,0
862,SaaS,109,35,44.8,0,1
863,Health,37,20,40.7,1,1
864,SaaS,81,30,29.8,0,1
865,Media,235,30,86.5,0,0
866,Media,6,39,85.4,0,0
867,Health,351,18,37.1,1,1
868,Health,216,1,61.7,0,0
869,Health,272,45,45.7,0,1
870,SaaS,278,2,49.6,1,0
871,Media,44,21,58.8,0,0
872,Health,61,18,24.7,1,1
873,SaaS,346,15,65.7,0,0
874,SaaS,55,28,40.9,1,1
875,Media,162,45,60.1,0,1
876,SaaS,139,4,9.3,1,1
877,Finance,390,1,81.2,0,0
878,Finance,264,26,54.3,0,1
879,Health,14,30,83.4,1,0
880,Retail,182,18,58.1,0,0
881,Finance,389,14,30.1,1,1
882,Media,235,11,52.0,0,1
883,Media,165,4,12.8,1,1
884,Media,192,20,34.5,1,0
885,Media,285,8,67.3,1,0
886,Health,150,2,40.7,1,0
887,Media,154,17,59.2,0,0
888,Media,196,31,13.1,1,1
889,Health,383,40,64.9,0,0
890,SaaS,349,7,47.8,1,0
891,Retail,236,19,61.1,0,0
892,Health,346,17,71.7,0,0
893,Health,25,30,48.0,0,1
894,Health,28,1,49.1,1,1
895,SaaS,221,4,89.9,0,0
896,Retail,85,45,47.0,1,0
897,Health,80,33,31.2,1,1
898,Media,304,40,37.9,0,1
899,SaaS,54,43,24.3,1,0
900,Finance,369,26,28.7,1,1
901,Retail,262,13,56.0,1,0
902,Finance,367,10,59.4,0,0
903,Finance,75,38,86.9,0,0
904,Finance,22,5,73.1,0,0
905,Retail,261,42,29.6,1,1
906,Retail,104,25,55.5,0,0
907,Health,114,36,61.7,0,1
908,Media,221,7,7.7,1,1
909,Media,277,10,59.2,0,0
910,SaaS,67,14,85.0,0,0
911,SaaS,341,25,36.4,1,1
912,SaaS,290,22,88.5,0,0
913,Health,334,25,56.1,0,0
914,Media,355,14,31.7,1,1
915,Media,383,38,73.0,0,1
916,Retail,303,38,91.9,0,0
917,Health,91,7,40.6,1,0
918,Finance,189,20,72.9,0,0
919,SaaS,239,47,88.2,0,0
920,Retail,370,10,61.4,1,0
921,Health,265,38,28.4,1,1
922,Media,10,34,51.1,0,0
923,Health,91,14,32.0,1,1
924,Media,126,30,76.7,0,0
925,Finance,211,10,42.5,1,0
926,Health,387,5,56.7,0,1
927,Health,195,7,56.1,1,0
928,Health,320,16,46.3,0,1
929,Media,347,32,29.0,1,1
930,Health,294,1,47.9,0,0
931,Health,229,23,78.5,0,0
932,Media,178,41,38.9,1,1
933,Finance,336,34,71.2,0,0
934,Finance,60,5,11.7,1,1
935,Health,5,26,66.5,0,0
936,Health,44,39,32.6,1,1
937,Health,397,7,64.0,1,1
938,SaaS,17,27,54.5,0,1
939,Finance,12,16,54.4,1,1
940,Media,319,19,72.3,0,0
941,Retail,235,28,61.5,1,0
942,Health,295,29,60.5,1,0
943,Health,73,6,74.8,0,0
944,Media,111,34,34.7,1,0
945,SaaS,45,21,71.3,0,0
946,Health,225,2,55.9,1,0
947,Health,200,34,14.3,1,0
948,Retail,297,19,45.5,1,1
949,Retail,25,41,76.4,0,0
950,Finance,182,17,92.6,0,0
951,SaaS,317,45,82.9,0,0
952,SaaS,277,11,19.8,1,1
953,Media,132,25,31.5,1,1
954,Finance,147,6,47.5,1,0
955,Retail,167,47,81.2,0,0
956,Media,357,25,52.4,1,1
957,Finance,110,11,57.6,1,0
958,Health,278,37,59.5,1,0
959,Finance,173,38,64.4,0,1
960,Media,161,4,32.4,1,0
961,Health,244,37,38.1,0,0
962,Finance,307,11,74.5,1,0
963,SaaS,147,30,65.3,1,0
964,Finance,38,19,54.3,1,0
965,Health,345,37,54.0,0,1
966,Health,98,46,87.1,0,0
967,Retail,156,27,60.0,0,0
968,Health,286,23,47.6,0,0
969,Retail,159,15,84.0,0,0
970,Health,387,8,23.4,1,1
971,Finance,50,4,52.0,1,0
972,Finance,272,12,80.1,0,0
973,Media,86,9,30.2,1,1
974,Media,327,5,71.1,0,0
975,Retail,364,21,29.3,1,1
976,Finance,174,11,62.3,0,1
977,Health,354,36,23.3,1,1
978,Health,386,35,46.4,1,0
979,Finance,49,36,53.2,1,0
980,Retail,80,9,19.0,1,1
981,SaaS,19,28,85.9,0,0
982,Media,327,11,79.5,0,0
983,Media,152,1,25.1,1,0
984,Media,24,17,54.2,1,1
985,Media,389,25,76.6,0,0
986,Retail,6,35,79.6,0,0
987,Health,77,43,53.8,1,0
988,SaaS,328,39,57.7,0,0
989,SaaS,389,27,37.7,0,1
990,SaaS,239,30,88.6,0,0
991,Finance,399,19,48.2,0,0
992,SaaS,263,33,49.9,1,1
993,Health,149,27,72.4,0,0
994,Health,321,11,81.2,0,0
995,Health,171,25,40.4,0,1
996,Retail,206,40,66.1,0,1
997,Retail,49,33,39.4,0,1
998,Health,336,14,85.4,0,0
999,SaaS,213,20,22.1,1,1
1000,SaaS,352,12,62.0,0,1
1001,Finance,109,1,62.9,1,0
1002,Health,373,28,84.8,0,0
1003,Media,355,41,46.6,0,1
1004,Health,305,19,79.2,0,0
1005,Media,266,34,41.5,1,1
1006,Health,169,36,47.4,0,0
1007,Retail,169,7,77.2,1,0
1008,SaaS,49,5,28.6,1,1
1009,SaaS,216,5,61.5,0,1
1010,Finance,23,4,56.0,1,1
1011,Media,63,40,57.9,0,1
1012,Media,30,38,74.4,0,0
1013,Health,324,34,56.3,0,1
1014,Health,4,23,50.5,1,1
1015,SaaS,357,29,58.3,0,0
1016,Retail,311,29,25.1,1,1
1017,Retail,118,17,83.3,0,0
1018,Health,367,10,80.0,0,0
1019,Health,215,26,71.2,1,0
1020,Health,124,2,26.0,1,1
1021,Health,231,13,77.3,1,0
1022,SaaS,387,11,34.2,1,0
1023,SaaS,198,27,38.4,1,1
1024,SaaS,208,2,55.2,0,0
1025,Finance,398,29,23.9,1,1
1026,Media,223,30,85.0,0,0
1027,Health,86,16,55.8,1,1
1028,Health,78,33,62.5,1,0
1029,Finance,264,34,57.2,0,1
1030,Retail,113,47,58.3,1,0
1031,Retail,260,3,29.0,1,1
1032,Media,218,4,29.7,1,1
1033,Health,322,29,36.1,1,1
1034,Health,121,20,49.8,0,1
1035,Health,32,15,75.8,0,0
1036,Retail,372,43,48.9,0,0
1037,Media,366,27,24.9,1,1
1038,Finance,390,9,40.3,1,0
1039,Media,130,5,10.8,0,1
1040,Finance,44,26,42.4,0,0
1041,Retail,217,42,34.9,1,0
1042,Retail,290,39,47.8,0,1
1043,Health,354,43,40.8,1,1
1044,Finance,281,45,31.0,0,1
1045,SaaS,305,38,66.2,0,1
1046,Media,377,4,81.1,0,0
1047,Health,271,12,54.2,1,0
1048,Retail,11,46,50.6,1,0
1049,Health,375,17,87.3,0,0
1050,Health,306,6,90.8,0,0
1051,Finance,274,20,7.4,1,1
1052,Media,156,41,40.5,1,0
1053,Media,146,5,38.9,0,0
1054,Finance,187,8,60.5,0,0
1055,Finance,220,9,87.2,0,0
1056,SaaS,332,24,92.7,0,0
1057,Media,281,29,48.8,1,0
1058,SaaS,58,40,53.6,1,1
1059,SaaS,285,13,46.6,1,1
1060,Media,74,19,61.8,1,0
1061,SaaS,262,30,63.7,0,0
1062,Media,63,5,76.0,0,1
1063,Health,249,11,64.8,1,0
1064,SaaS,24,9,61.1,0,0
1065,Media,290,25,66.8,0,0
1066,Health,376,32,75.5,0,0
1067,SaaS,117,4,28.3,0,1
1068,Media,235,11,54.4,1,0
1069,SaaS,242,42,57.1,0,0
1070,Health,291,23,64.4,0,0
1071,Media,79,42,65.9,0,0
1072,Finance,16,19,44.1,0,1
1073,Health,44,7,56.7,1,0
1074,Retail,17,5,75.5,1,0
1075,Health,250,2,35.2,1,0
1076,Health,67,34,59.4,0,1
1077,Media,314,36,67.1,1,0
1078,Health,6,41,34.5,0,1
1079,SaaS,115,3,47.8,0,1
1080,Retail,207,44,92.9,1,0
1081,Retail,158,13,17.0,1,0
1082,Health,289,8,58.2,0,0
1083,Retail,348,24,12.9,1,1
1084,Retail,373,13,73.9,0,1
1085,Retail,104,10,32.0,1,0
1086,Media,102,41,62.8,1,0
1087,Health,102,43,74.5,0,0
1088,SaaS,236,13,27.1,1,1
1089,Finance,275,35,71.1,0,0
1090,Health,105,36,34.0,1,1
1091,Finance,150,27,77.6,0,0
1092,Finance,48,27,23.8,1,1
1093,Health,196,46,42.8,1,1
1094,Finance,288,40,39.4,1,1
1095,SaaS,73,4,34.7,1,0
1096,SaaS,3,43,64.6,1,0
1097,Retail,190,39,92.1,0,0
1098,Retail,371,21,43.2,1,0
1099,SaaS,371,37,58.7,0,0
1100,Media,304,12,61.2,1,0
1101,Media,357,29,27.3,0,1
1102,Health,127,6,18.6,1,1
1103,Health,275,27,67.5,0,0
1104,Health,228,10,64.3,0,0
1105,Media,73,35,83.8,0,0
1106,SaaS,8,27,63.0,0,0
1107,Retail,354,43,42.3,1,1
1108,SaaS,386,29,48.9,0,0
1109,Retail,336,6,75.5,0,0
1110,Health,111,8,37.6,1,1
1111,Health,53,34,46.2,1,0
1112,Health,289,45,11.0,1,1
1113,SaaS,284,31,65.6,0,0
1114,Media,189,19,64.9,0,0
1115,Health,89,5,33.6,1,1
1116,SaaS,103,5,44.5,0,1
1117,Health,238,9,65.4,0,1
1118,SaaS,250,4,60.6,0,0
1119,Media,324,2,36.7,1,1
1120,Retail,104,26,70.7,0,0
1121,Finance,76,46,65.1,0,0
1122,Health,132,4,20.1,1,1
1123,SaaS,37,39,25.9,1,1
1124,Finance,273,27,62.1,0,0
1125,Media,329,11,41.2,1,1
1126,Finance,249,16,23.7,0,1
1127,SaaS,307,33,6.8,1,1
1128,Media,203,8,39.5,0,1
1129,SaaS,63,10,83.7,0,0
1130,Retail,338,15,81.1,0,0
1131,Retail,12,9,11.1,1,1
1132,SaaS,180,20,17.2,1,1
1133,Retail,295,14,93.2,0,0
1134,Media,173,38,65.7,1,0
1135,SaaS,181,47,69.6,0,0
1136,Finance,379,2,61.1,0,0
1137,Finance,222,28,74.5,0,0
1138,Finance,45,46,43.7,1,1
1139,Retail,396,15,62.3,0,0
1140,Health,298,29,47.9,1,1
1141,SaaS,30,14,47.1,0,1
1142,Media,275,16,47.9,1,1
1143,Retail,174,11,83.5,0,0
1144,SaaS,160,41,66.6,0,0
1145,Health,147,21,87.6,0,0
1146,Health,265,39,40.4,1,0
1147,Health,182,43,43.4,0,0
1148,SaaS,19,41,42.4,1,1
1149,Media,239,33,83.1,0,0
1150,Retail,333,47,93.4,0,0
1151,SaaS,53,34,49.5,0,1
1152,Media,34,2,36.1,1,1
1153,Media,319,46,46.1,0,1
1154,Retail,37,36,86.1,0,0
1155,SaaS,307,42,35.6,0,1
1156,Health,59,39,51.7,0,0
1157,Media,114,40,70.1,0,0
1158,SaaS,273,5,19.7,1,1
1159,SaaS,137,8,38.8,1,0
1160,Health,16,37,71.9,0,0
1161,SaaS,366,22,35.9,1,1
1162,SaaS,370,42,71.5,0,0
1163,Retail,184,46,54.8,0,1
1164,Retail,29,11,75.0,0,0
1165,Media,340,29,80.1,0,0
1166,Retail,234,20,91.4,0,0
1167,Health,189,30,73.2,0,0
1168,Retail,140,29,40.9,1,1
1169,Media,133,44,36.5,1,1
1170,Retail,329,20,71.5,0,0
1171,Retail,52,30,47.4,1,0
1172,Retail,143,2,83.6,0,0
1173,Media,145,41,9.8,1,1
1174,Health,212,44,86.8,0,0
1175,Media,131,26,74.9,0,0
1176,SaaS,381,12,24.9,1,1
1177,Health,374,3,25.2,1,1
1178,Retail,11,22,76.0,0,0
1179,SaaS,17,2,79.4,0,0
1180,SaaS,49,27,37.9,1,0
1181,Retail,385,21,78.5,0,0
1182,SaaS,9,22,71.9,0,0
1183,Media,297,12,19.6,1,1
1184,Retail,58,43,42.9,1,0
1185,Finance,40,47,23.9,1,1
1186,Finance,245,39,50.3,0,0
1187,Media,112,13,89.1,0,0
1188,Media,252,26,63.4,1,0
1189,Retail,371,17,83.1,0,0
1190,Retail,91,12,39.9,1,1
1191,Finance,99,31,61.7,1,0
1192,Media,236,6,33.8,1,1
1193,Retail,4,42,75.4,0,0
1194,SaaS,129,46,88.8,0,0
1195,Retail,271,22,64.6,0,0
1196,Health,41,1,26.6,0,1
1197,Health,64,44,98.0,0,0
1198,Health,29,38,57.1,1,0
1199,SaaS,233,44,63.4,1,0
1200,Media,27,29,88.8,0,0
1201,Retail,289,32,48.1,0,1
1202,Health,309,36,49.7,1,1
1203,Finance,58,3,24.2,1,1
1204,Health,51,28,42.2,1,1
1205,Health,105,47,64.7,1,1
1206,Retail,389,11,19.1,1,1
1207,Finance,272,36,55.9,1,0
1208,Media,72,1,74.1,0,0
1209,Finance,279,28,79.7,0,0
1210,Retail,198,30,45.4,0,1
1211,Finance,202,12,22.9,1,1
1212,Media,365,22,38.1,0,0
1213,Finance,44,34,38.4,0,1
1214,Health,277,26,82.1,0,0
1215,Finance,19,5,28.5,1,1
1216,SaaS,28,39,31.4,1,1
1217,Retail,85,31,36.2,1,1
1218,Retail,73,11,34.9,1,1
1219,Health,178,29,36.4,1,1
1220,Finance,322,4,62.8,1,0
1221,SaaS,43,18,21.9,1,1
1222,Media,296,16,30.8,1,1
1223,Media,214,23,41.6,1,0
1224,SaaS,339,44,64.7,0,1
1225,Finance,34,5,78.0,0,0
1226,Finance,398,15,52.1,1,0
1227,Finance,385,26,69.4,1,0
1228,SaaS,91,31,82.2,0,0
1229,Media,61,23,78.5,0,0
1230,Media,76,27,84.2,0,0
1231,Health,342,27,28.7,1,1
1232,SaaS,265,2,96.0,0,0
1233,SaaS,304,42,82.7,0,0
1234,Health,174,25,34.5,1,1
1235,Media,99,19,36.6,0,1
1236,Media,127,31,54.6,0,0
1237,Media,80,44,44.9,1,0
1238,Health,261,45,69.8,0,0
1239,Retail,99,38,47.9,0,0
1240,Health,90,36,61.5,0,0
1241,Health,334,46,49.4,1,0
1242,Health,120,9,20.9,0,0
1243,Finance,123,5,13.1,1,1
1244,Finance,180,26,62.9,1,0
1245,Finance,152,29,43.4,1,1
1246,Retail,316,15,59.2,0,0
1247,Health,29,23,36.0,1,0
1248,Retail,104,3,66.2,0,0
1249,Health,162,45,57.9,0,0
1250,Media,63,15,80.6,1,0
1251,Finance,173,33,27.9,1,1
1252,Health,114,32,81.4,0,0
1253,Retail,153,15,78.4,0,0
1254,Finance,56,47,28.7,1,1
1255,Finance,74,21,35.0,1,1
1256,Health,113,15,40.2,0,1
1257,Media,244,23,43.3,0,1
1258,Finance,135,1,68.6,1,0
1259,SaaS,28,35,39.0,1,0
1260,Finance,86,20,56.1,0,0
1261,SaaS,48,29,35.4,0,1
1262,Retail,253,2,35.6,1,1
1263,SaaS,267,4,47.8,0,0
1264,Retail,75,5,78.1,0,0
1265,Media,393,44,45.2,1,0
1266,Health,373,47,54.7,1,0
1267,Media,170,4,82.2,0,0
1268,SaaS,250,35,14.4,1,1
1269,SaaS,71,33,48.4,1,1
1270,SaaS,24,31,49.1,0,1
1271,SaaS,180,34,59.0,0,0
1272,Health,280,11,25.3,1,1
1273,Media,361,27,32.3,1,1
1274,Media,72,8,34.2,1,1
1275,Finance,171,45,56.8,1,0
1276,SaaS,390,25,27.8,0,1
1277,Retail,77,38,54.0,0,1
1278,Health,301,3,82.4,0,0
1279,Health,154,8,42.6,0,1
1280,Health,264,12,79.7,0,0
1281,Media,64,27,67.1,0,0
1282,Media,89,17,69.6,0,0
1283,Retail,207,13,77.4,0,0
1284,SaaS,127,29,38.2,1,1
1285,Health,78,7,60.2,1,0
1286,Media,321,29,64.8,0,0
1287,Finance,150,47,52.4,0,1
1288,Finance,273,47,46.9,0,1
1289,Finance,396,17,19.3,1,1
1290,Finance,185,47,80.8,0,0
1291,Health,116,16,59.7,0,1
1292,SaaS,249,6,56.8,1,0
1293,Retail,366,5,50.2,1,1
1294,Finance,177,41,60.2,0,0
1295,Media,239,6,64.8,0,1
1296,Media,194,2,22.0,1,1
1297,Retail,334,34,38.4,1,1
1298,Health,397,29,28.5,0,1
1299,SaaS,263,23,74.7,0,1
1300,Media,328,13,56.6,0,1
1301,SaaS,148,28,52.2,1,1
1302,Retail,110,22,33.2,1,1
1303,Media,40,38,69.4,1,0
1304,Health,217,27,17.4,1,1
1305,Retail,203,37,47.9,0,1
1306,Retail,353,30,43.4,1,1
1307,Finance,32,6,42.9,1,1
1308,SaaS,21,37,26.3,1,1
1309,SaaS,26,29,43.9,1,1
1310,Health,261,47,31.2,1,1
1311,Finance,309,27,65.5,0,0
1312,Retail,246,27,71.5,0,0
1313,Media,198,14,78.1,0,0
1314,Retail,100,4,53.1,0,1
1315,Finance,212,7,68.4,0,0
1316,Media,155,15,69.7,0,0
1317,Health,272,30,57.8,0,0
1318,Finance,366,42,74.6,0,0
1319,Media,398,43,29.2,1,1
1320,Finance,45,39,46.2,0,0
1321,Health,20,28,78.2,0,0
1322,Health,392,44,30.0,1,0
1323,Media,131,35,16.6,1,1
1324,Health,376,11,19.9,1,1
1325,Finance,54,31,52.1,1,1
1326,Health,266,22,70.9,0,1
1327,Media,314,5,42.6,1,0
1328,Retail,218,37,41.9,1,0
1329,SaaS,264,31,57.1,0,1
1330,SaaS,151,16,42.1,1,1
1331,Retail,105,38,53.6,0,0
1332,Health,312,24,76.2,0,0
1333,Health,274,21,81.0,0,0
1334,Media,394,10,29.7,1,0
1335,Retail,128,14,18.8,1,1
1336,Health,86,17,70.8,0,1
1337,Health,347,42,12.5,1,1
1338,Health,158,12,47.9,1,0
1339,Retail,287,35,67.6,0,1
1340,Finance,115,47,30.1,1,1
1341,Finance,59,3,34.0,1,1
1342,Finance,201,14,33.8,1,0
1343,Retail,52,45,71.4,0,0
1344,SaaS,177,8,77.7,0,0
1345,Media,268,36,84.7,0,0
1346,SaaS,200,28,71.7,0,0
1347,Retail,329,18,65.5,1,0
1348,SaaS,239,26,60.8,0,0
1349,Media,271,12,26.3,1,1
1350,Retail,104,19,94.7,0,0
1351,Finance,139,24,61.9,0,0
1352,SaaS,191,36,56.8,0,0
1353,Retail,180,15,74.3,0,0
1354,Health,239,28,59.5,0,1
1355,Finance,128,38,83.1,0,0
1356,Finance,356,19,83.6,0,0
1357,Health,68,17,86.4,0,0
1358,SaaS,223,40,45.6,1,0
1359,Retail,341,34,91.0,0,0
1360,SaaS,73,2,49.2,0,1
1361,Retail,159,3,63.5,0,1
1362,Media,39,35,23.3,1,1
1363,Retail,255,14,58.4,0,0
1364,Retail,192,11,39.5,1,1
1365,Health,373,46,68.9,0,0
1366,Media,150,19,83.0,0,0
1367,Media,179,17,90.1,0,0
1368,Media,88,44,67.1,0,0
1369,Retail,214,29,98.2,0,0
1370,Retail,205,36,61.0,1,0
1371,Media,323,5,45.7,1,0
1372,Retail,356,46,35.7,1,1
1373,Media,46,38,24.4,0,1
1374,Media,130,45,84.2,0,0
1375,Media,163,44,78.6,0,0
1376,Retail,19,25,32.6,1,1
1377,SaaS,382,29,56.2,0,0
1378,Health,125,11,13.8,1,0
1379,Media,394,21,78.5,0,1
1380,SaaS,337,31,77.4,0,0
1381,SaaS,95,21,85.0,0,0
1382,Finance,58,2,80.7,0,0
1383,Media,263,34,23.3,1,1
1384,SaaS,303,46,81.2,0,0
1385,Retail,186,31,20.0,1,1
1386,SaaS,289,5,68.4,0,1
1387,Finance,103,33,76.4,0,0
1388,Finance,272,18,58.6,1,1
1389,SaaS,46,43,35.3,1,1
1390,SaaS,164,28,47.8,1,0
1391,SaaS,67,30,93.6,0,1
1392,Retail,151,21,62.1,1,0
1393,Media,266,39,38.8,1,1
1394,SaaS,132,40,19.0,1,0
1395,Health,346,25,57.9,1,0
1396,SaaS,265,1,24.7,1,1
1397,Media,362,42,51.0,0,0
1398,Finance,154,7,29.9,0,1
1399,Health,316,14,32.2,1,1
1400,SaaS,14,44,57.7,1,1
1401,SaaS,340,7,65.6,0,1
1402,SaaS,383,28,83.6,0,0
1403,SaaS,272,14,74.9,1,0
1404,Health,392,25,54.0,1,1
1405,Health,291,33,64.3,0,0
1406,Media,81,37,30.8,1,1
1407,Finance,240,27,44.1,1,1
1408,SaaS,277,37,64.1,0,0
1409,Health,325,36,52.9,1,0
1410,Media,27,39,50.4,0,0
1411,Finance,275,41,38.9,1,1
1412,Retail,209,16,57.0,0,0
1413,SaaS,212,37,59.9,1,0
1414,Finance,281,20,33.2,1,0
1415,SaaS,390,46,68.3,0,0
1416,Finance,217,11,31.6,0,1
1417,Media,116,32,23.2,0,1
1418,SaaS,245,5,28.5,1,1
1419,Health,128,8,60.6,1,0
1420,Media,174,5,31.8,1,1
1421,Retail,121,40,46.6,1,1
1422,Retail,325,21,87.7,0,0
1423,SaaS,373,22,43.3,1,0
1424,SaaS,104,9,70.2,0,0
1425,Finance,122,20,70.6,0,0
1426,Media,219,39,37.1,1,0
1427,Health,238,6,56.3,0,0
1428,Media,172,39,54.2,1,0
1429,Media,48,29,47.6,0,1
1430,Media,390,6,31.8,1,1
1431,SaaS,389,47,48.2,1,0
1432,SaaS,74,27,66.4,0,0
1433,Health,276,3,70.3,0,0
1434,Retail,118,41,47.4,1,1
1435,Media,271,32,77.1,0,0
1436,Finance,19,45,54.5,1,0
1437,Retail,16,44,50.3,0,1
1438,Media,270,5,57.6,0,1
1439,Media,128,18,83.6,0,0
1440,Finance,119,22,80.7,0,0
1441,SaaS,4,17,63.5,0,0
1442,Finance,96,44,22.9,1,1
1443,Health,353,8,61.1,0,0
1444,Finance,75,3,12.8,1,1
1445,Finance,160,38,88.6,0,0
1446,Media,70,27,21.3,1,1
1447,Finance,93,23,54.0,1,1
1448,Finance,321,39,48.5,1,1
1449,SaaS,36,5,37.0,1,1
1450,Media,51,7,60.2,1,0
1451,Finance,380,7,17.4,1,1
1452,Health,8,22,71.7,0,0
1453,Finance,394,3,65.4,1,0
1454,SaaS,304,35,91.9,0,0
1455,Finance,271,2,49.3,0,0
1456,Media,283,3,68.4,0,0
1457,Health,33,6,62.4,0,1
1458,Media,324,21,47.2,1,1
1459,SaaS,175,35,91.5,0,0
1460,Retail,168,11,53.5,1,0
1461,SaaS,107,38,79.4,0,0
1462,Health,107,20,41.8,1,0
1463,Retail,323,38,1.5,1,1
1464,SaaS,65,46,44.2,1,1
1465,Retail,137,5,11.1,1,1
1466,Finance,238,9,30.4,1,1
1467,Health,99,32,32.4,1,1
1468,Retail,145,14,67.7,0,0
1469,SaaS,25,42,10.8,1,1
1470,Health,218,10,30.4,1,1
1471,Finance,191,12,82.2,1,0
1472,Finance,27,32,53.5,0,1
1473,Health,332,39,49.6,0,0
1474,Finance,107,38,85.1,0,0
1475,Retail,215,5,29.2,1,0
1476,Retail,240,44,37.3,1,1
1477,Health,292,44,39.6,1,1
1478,Health,293,7,64.7,0,0
1479,Health,73,18,77.3,0,0
1480,Finance,179,38,49.0,1,1
1481,Retail,109,3,71.9,0,0
1482,Finance,161,33,68.8,0,0
1483,Health,343,11,93.8,0,0
1484,Finance,350,44,51.8,1,0
1485,Retail,36,29,58.5,0,1
1486,Retail,266,8,56.5,1,0
1487,Media,263,8,31.9,1,0
1488,SaaS,5,24,81.1,0,0
1489,Health,181,32,39.2,0,1
1490,Media,220,7,28.8,0,1
1491,SaaS,397,9,45.8,0,0
1492,Media,103,35,21.2,1,1
1493,Media,365,2,12.4,1,1
1494,Finance,139,32,64.1,1,0
1495,SaaS,141,32,38.3,1,0
1496,SaaS,189,45,64.5,0,0
1497,Health,7,7,54.4,0,1
1498,Finance,178,31,37.4,1,1
1499,Finance,242,11,67.4,0,1
1500,Health,106,31,83.5,0,0
1501,Health,131,33,28.4,1,1
1502,Health,357,16,59.9,0,0
1503,Health,317,8,34.0,1,0
1504,SaaS,105,45,87.3,0,0
1505,Retail,299,11,53.2,1,1
1506,Media,394,9,49.9,0,1
1507,Media,391,18,36.7,0,1
1508,Health,131,25,46.6,0,0
1509,Retail,355,43,65.0,0,1
1510,Health,394,33,32.6,1,1
1511,Finance,141,29,33.3,1,1
1512,SaaS,180,40,67.0,1,1
1513,Media,176,30,36.8,1,1
1514,Media,341,19,85.7,0,0
1515,Media,98,28,16.7,1,1
1516,Health,61,46,62.1,1,0
1517,SaaS,204,25,15.1,0,1
1518,Health,40,31,16.3,1,1
1519,Media,334,32,48.7,0,1
1520,Finance,328,36,63.2,0,0
1521,Health,147,18,37.3,0,1
1522,Media,243,35,39.5,0,1
1523,Retail,313,8,59.5,0,0
1524,Media,350,34,90.1,0,0
1525,Retail,172,37,37.1,1,1
1526,Retail,74,31,50.8,0,0
1527,Finance,238,14,45.5,1,1
1528,SaaS,375,34,17.4,1,1
1529,Media,260,1,56.1,1,0
1530,Health,37,15,79.1,0,0
1531,Retail,44,9,35.9,1,0
1532,Retail,385,10,47.7,0,1
1533,SaaS,185,5,49.8,1,1
1534,Finance,120,32,60.1,0,0
1535,Media,174,36,54.9,0,0
1536,SaaS,34,35,32.4,1,1
1537,SaaS,191,7,44.8,0,1
