snapshot_id,host_type,cpu_spike_pct,outbound_connections,off_hours_activity,new_process_count,confirmed_compromised,flagged_anomalous
713,batch_job_host,71.7,6,1,1,0,0
714,normal,0.0,10,0,1,0,0
715,normal,4.2,5,0,0,0,0
716,normal,4.9,5,0,0,0,0
717,normal,12.3,4,0,0,0,0
718,normal,6.4,13,0,0,0,0
719,normal,17.7,4,0,0,0,0
720,normal,18.4,8,0,0,0,0
721,normal,2.8,5,0,0,0,0
722,normal,0.0,10,0,0,0,0
723,normal,4.0,2,0,0,0,0
724,normal,14.8,8,0,0,0,0
725,normal,7.3,7,0,0,0,0
726,normal,0.0,3,0,0,0,0
727,normal,4.9,2,0,1,0,0
728,normal,9.1,9,0,0,0,0
729,normal,7.0,7,0,0,0,0
730,batch_job_host,57.7,9,0,2,0,0
731,normal,4.3,5,0,0,0,0
732,normal,22.5,5,0,1,0,0
733,batch_job_host,68.7,2,1,3,0,0
734,normal,4.8,3,0,0,0,0
735,normal,9.6,3,0,1,0,0
736,normal,3.5,5,0,1,0,0
737,normal,9.8,4,0,0,0,0
738,normal,7.2,4,0,0,0,0
739,normal,8.7,6,0,0,0,0
740,normal,6.4,7,1,0,0,0
741,batch_job_host,65.9,8,1,0,0,0
742,normal,6.1,9,0,0,0,0
743,normal,0.9,4,0,0,0,0
744,normal,7.7,4,0,0,0,0
745,normal,0.0,9,0,1,0,0
746,normal,10.6,9,0,0,0,0
747,normal,6.7,4,0,0,0,0
748,batch_job_host,67.1,9,1,0,0,0
749,normal,16.0,6,0,0,0,0
750,normal,15.2,5,0,0,0,0
751,batch_job_host,67.1,7,1,0,0,0
752,backup_host,22.7,171,0,3,0,0
753,normal,11.2,6,0,0,0,0
754,normal,4.5,11,0,0,0,0
755,normal,14.1,4,0,0,0,0
756,normal,4.2,7,0,0,0,0
757,normal,8.2,9,0,0,0,0
758,normal,11.3,4,0,0,0,0
759,normal,7.0,8,1,2,0,0
760,normal,7.0,4,0,0,0,0
761,normal,0.6,7,0,0,0,0
762,normal,11.4,4,0,0,0,0
763,backup_host,18.2,192,0,2,0,0
764,normal,9.1,7,0,0,0,0
765,backup_host,16.3,174,1,0,0,0
766,normal,7.9,8,0,0,0,0
767,normal,15.6,8,0,0,0,0
768,normal,7.1,6,0,0,0,0
769,normal,0.0,5,0,1,0,0
770,normal,6.8,3,0,0,0,0
771,backup_host,21.5,190,0,0,0,0
772,backup_host,19.9,157,0,1,0,0
773,normal,12.3,13,0,0,0,0
774,normal,8.6,6,0,0,0,0
775,normal,20.3,9,0,0,0,0
776,normal,0.0,6,0,0,0,0
777,normal,15.0,5,0,0,0,0
778,normal,8.6,2,0,0,0,0
779,normal,17.4,6,0,0,0,0
780,normal,0.0,9,0,0,0,0
781,normal,9.5,5,0,1,0,0
782,normal,9.2,7,0,0,0,0
783,normal,9.1,2,0,0,0,0
784,normal,9.7,8,1,0,0,0
785,normal,4.4,9,0,0,0,0
786,normal,7.9,4,0,0,0,0
787,normal,12.8,7,0,0,0,0
788,normal,13.3,11,1,0,0,0
789,normal,1.9,1,0,0,0,0
790,normal,2.5,6,0,0,0,0
791,normal,15.2,8,0,0,0,0
792,normal,6.6,5,0,1,0,0
793,normal,0.7,5,0,0,0,0
794,normal,21.4,3,0,1,0,0
795,normal,11.0,4,0,0,0,0
796,normal,3.7,4,0,0,0,0
797,normal,7.0,9,0,0,0,0
798,batch_job_host,68.7,9,1,1,0,0
799,batch_job_host,68.0,13,1,2,0,0
800,normal,21.0,5,0,0,0,0
801,backup_host,28.3,180,0,1,0,0
802,normal,12.0,6,0,0,0,0
803,batch_job_host,65.3,5,0,0,0,0
804,normal,0.0,6,1,0,0,0
805,backup_host,22.3,187,0,1,0,0
806,normal,3.4,9,0,0,0,0
807,batch_job_host,71.2,7,0,3,0,0
808,normal,13.0,6,0,0,0,0
809,normal,2.5,7,0,0,0,0
810,normal,11.4,3,0,0,0,0
811,batch_job_host,62.1,8,1,1,0,0
812,normal,15.5,13,0,0,0,0
813,normal,0.0,6,0,0,0,0
814,normal,9.1,10,0,0,0,0
815,normal,6.4,8,0,0,0,0
816,normal,8.7,9,0,0,0,0
817,normal,8.5,7,0,0,0,0
818,normal,7.2,6,0,0,0,0
819,normal,11.9,4,0,0,0,0
820,normal,12.6,10,0,0,0,0
821,normal,0.0,9,0,0,0,0
822,normal,0.0,12,0,0,0,0
823,normal,8.9,4,0,2,0,0
824,batch_job_host,64.9,5,1,3,0,0
825,batch_job_host,57.8,5,1,3,0,0
826,normal,3.1,6,0,0,0,0
827,normal,5.8,5,0,0,0,0
828,backup_host,14.2,163,0,1,0,0
829,normal,7.1,5,0,1,0,0
830,normal,11.4,9,0,0,0,0
831,normal,2.7,3,0,0,0,0
832,normal,4.0,9,0,0,0,0
833,normal,6.7,3,0,1,0,0
834,normal,6.4,4,0,0,0,0
835,batch_job_host,76.2,8,1,2,0,0
836,normal,9.4,10,0,0,0,0
837,normal,12.0,6,0,0,0,0
838,batch_job_host,83.4,9,1,0,0,0
839,normal,0.0,8,0,0,0,0
840,normal,15.6,4,0,0,0,0
841,normal,10.6,6,0,2,0,0
842,normal,13.9,5,1,0,0,0
843,normal,5.6,8,0,0,0,0
844,normal,5.5,7,0,0,0,0
845,normal,4.8,3,0,0,0,0
846,normal,16.3,8,0,0,0,0
847,normal,14.5,5,0,1,0,0
848,normal,2.4,5,0,0,0,0
849,batch_job_host,57.7,7,1,1,0,0
850,normal,16.4,4,0,0,0,0
851,normal,17.1,2,1,0,0,0
852,normal,22.9,6,0,0,0,0
853,normal,10.9,4,0,0,0,0
854,batch_job_host,77.6,9,1,1,0,0
855,normal,7.8,7,0,1,0,0
856,normal,15.1,9,0,0,0,0
857,normal,8.8,5,0,0,0,0
858,normal,6.4,7,0,0,0,0
859,normal,3.4,9,0,0,0,0
860,normal,11.1,8,0,0,0,0
861,normal,8.7,8,0,0,0,0
862,normal,15.1,7,0,0,0,0
863,normal,10.4,8,0,1,0,0
864,normal,15.1,6,0,0,0,0
865,normal,13.1,3,0,0,0,0
866,normal,5.5,2,0,0,0,0
867,normal,8.0,5,0,0,0,0
868,normal,11.8,7,0,0,0,0
869,normal,13.0,6,0,1,0,0
870,normal,5.3,10,0,0,0,0
871,normal,10.1,5,0,0,0,0
872,normal,11.0,3,0,1,0,0
873,normal,8.3,4,0,0,0,0
874,normal,5.8,4,0,0,0,0
875,normal,0.0,7,0,0,0,0
876,normal,2.1,4,0,1,0,0
877,normal,5.5,8,1,0,0,0
878,batch_job_host,64.9,9,1,1,0,0
879,normal,0.0,5,0,1,0,0
880,normal,6.9,4,0,0,0,0
881,normal,9.1,2,0,0,0,0
882,normal,11.4,7,0,0,0,0
883,normal,11.6,2,0,0,0,0
884,normal,0.0,8,0,1,0,0
885,normal,23.9,6,0,0,0,0
886,backup_host,17.3,194,0,0,0,0
887,normal,9.6,6,0,0,0,0
888,normal,0.0,3,0,1,0,0
889,normal,4.7,13,0,0,0,0
890,normal,6.4,7,1,0,0,0
891,normal,1.5,3,0,1,0,0
892,normal,1.5,5,0,0,0,0
893,normal,3.4,5,0,0,0,0
894,normal,7.5,3,0,0,0,0
895,normal,0.0,10,0,1,0,0
896,normal,10.7,7,0,0,0,0
897,batch_job_host,64.7,11,1,1,0,0
898,normal,3.9,3,0,0,0,0
899,normal,2.2,8,0,0,0,0
900,normal,2.5,2,0,0,0,0
901,normal,8.3,5,0,0,0,0
902,normal,13.5,7,0,0,0,0
903,normal,18.5,10,0,1,0,0
904,normal,6.1,7,0,0,0,0
905,normal,9.4,9,0,0,0,0
906,normal,7.0,5,0,0,0,0
907,normal,10.0,2,0,0,0,0
908,normal,10.1,8,0,1,0,0
909,normal,13.4,8,0,0,0,0
910,normal,13.8,4,0,0,0,0
911,normal,15.4,7,0,0,0,0
912,normal,8.5,5,0,0,0,0
913,normal,17.9,6,0,0,0,0
914,normal,6.8,5,0,0,0,0
915,normal,4.7,6,0,0,0,0
916,normal,0.0,5,0,0,0,0
917,normal,9.7,3,0,0,0,0
918,normal,15.6,4,0,1,0,0
919,normal,7.7,10,0,0,0,0
920,normal,16.6,7,0,0,0,0
921,normal,2.3,5,0,0,0,0
922,batch_job_host,60.2,9,1,1,0,0
923,normal,10.8,5,0,1,0,0
924,normal,0.0,4,0,0,0,0
925,normal,3.2,5,0,0,0,0
926,normal,10.5,9,0,0,0,0
927,normal,4.4,5,0,0,0,0
928,normal,11.5,1,0,0,0,0
929,normal,52.2,8,0,2,1,0
930,normal,9.1,2,0,1,0,0
931,normal,5.0,4,0,0,0,0
932,normal,20.0,152,0,1,1,0
933,normal,15.1,8,0,0,0,0
934,normal,6.9,8,0,0,0,0
935,normal,14.0,7,0,0,0,0
936,normal,2.8,9,0,0,0,0
937,normal,5.5,9,0,1,0,0
938,normal,7.4,10,0,0,0,0
939,batch_job_host,53.3,9,0,0,0,0
940,normal,6.1,3,0,0,0,0
941,normal,6.5,7,0,0,0,0
942,normal,0.0,10,1,0,0,0
943,normal,8.9,6,0,0,0,0
944,normal,2.1,6,0,0,0,0
945,normal,3.1,9,0,1,0,0
946,normal,9.8,10,0,0,0,0
947,batch_job_host,73.6,6,1,0,0,0
948,normal,0.0,8,0,0,0,0
949,normal,5.5,2,0,0,0,0
950,normal,0.0,5,0,0,0,0
951,backup_host,11.2,170,1,0,0,0
952,batch_job_host,63.3,12,1,0,0,0
953,normal,2.4,9,0,0,0,0
954,normal,13.7,4,0,0,0,0
955,backup_host,7.9,184,0,2,0,0
956,normal,14.2,7,0,0,0,0
957,normal,14.3,5,0,0,0,0
958,normal,2.7,7,0,1,0,0
959,normal,12.7,6,0,0,0,0
960,normal,9.6,5,0,0,0,0
961,normal,13.3,8,0,1,0,0
962,backup_host,22.5,178,0,0,0,0
963,backup_host,4.0,156,0,3,0,0
964,normal,10.4,1,0,0,0,0
965,backup_host,23.4,167,0,0,0,0
966,normal,7.4,6,0,0,0,0
967,normal,16.8,5,0,1,0,0
968,normal,14.5,10,0,0,0,0
969,normal,4.8,5,1,0,0,0
970,backup_host,8.8,165,0,1,0,0
971,normal,20.1,2,0,1,0,0
972,normal,9.1,2,0,0,0,0
973,normal,10.3,9,0,0,0,0
974,batch_job_host,66.5,10,1,1,0,0
975,normal,9.3,8,0,0,0,0
976,normal,5.3,7,1,1,0,0
977,normal,16.3,3,0,0,0,0
978,normal,9.3,10,0,0,0,0
979,normal,0.0,5,0,1,0,0
980,normal,10.5,8,1,0,0,0
981,normal,3.5,6,0,0,0,0
982,normal,14.3,4,0,0,0,0
983,batch_job_host,70.5,5,1,0,0,0
984,normal,0.2,4,0,0,0,0
985,normal,18.2,5,0,0,0,0
986,normal,3.6,7,0,0,0,0
987,batch_job_host,73.5,7,1,1,0,0
988,normal,0.5,4,0,0,0,0
989,backup_host,19.9,175,1,0,0,0
990,normal,13.0,4,0,0,0,0
991,normal,5.7,7,0,0,0,0
992,normal,14.8,8,0,0,0,0
993,normal,8.8,4,0,0,0,0
994,normal,1.2,2,0,0,0,0
995,normal,4.3,5,0,0,0,0
996,normal,2.7,6,0,0,0,0
997,batch_job_host,67.4,7,1,0,0,0
998,normal,9.9,9,0,0,0,0
999,batch_job_host,67.8,6,1,1,0,0
1000,normal,17.5,12,1,0,0,0
1001,normal,1.3,3,0,0,0,0
1002,normal,15.1,5,0,0,0,0
1003,normal,10.1,7,0,0,0,0
1004,normal,13.4,4,0,0,0,0
1005,batch_job_host,67.7,7,1,0,0,0
1006,normal,4.7,9,0,1,0,0
1007,normal,61.4,10,1,4,1,0
1008,normal,8.6,5,0,0,0,0
1009,batch_job_host,77.3,6,1,0,0,0
1010,normal,2.1,4,0,0,0,0
1011,normal,7.2,5,0,0,0,0
1012,normal,19.7,9,0,1,0,0
1013,normal,3.0,5,0,0,0,0
1014,backup_host,12.8,224,0,1,0,0
1015,normal,13.5,7,0,0,0,0
1016,normal,21.6,4,0,0,0,0
1017,normal,0.0,5,0,0,0,0
1018,normal,4.2,12,0,0,0,0
1019,normal,14.0,9,0,2,0,0
1020,backup_host,12.0,179,0,2,0,0
1021,normal,16.8,6,0,0,0,0
1022,backup_host,15.6,154,1,0,0,0
1023,normal,13.8,6,0,1,0,0
1024,normal,12.1,8,0,1,0,0
1025,normal,8.2,8,0,0,0,0
1026,normal,5.9,4,0,1,0,0
1027,normal,9.6,5,0,1,0,0
1028,normal,3.3,2,0,0,0,0
1029,normal,12.4,173,0,3,1,0
1030,normal,5.7,3,0,0,0,0
1031,normal,12.5,10,0,1,0,0
1032,normal,4.3,5,0,0,0,0
1033,normal,4.2,9,1,0,0,0
1034,backup_host,20.6,154,0,2,0,0
1035,normal,17.8,4,0,0,0,0
1036,batch_job_host,69.6,10,1,1,0,0
1037,normal,9.1,7,0,0,0,0
1038,normal,14.8,9,0,0,0,0
1039,batch_job_host,68.4,9,0,0,0,0
1040,normal,17.6,4,0,0,0,0
1041,normal,9.6,6,0,0,0,0
1042,normal,4.1,6,0,0,0,0
1043,normal,8.0,8,0,0,0,0
1044,normal,11.2,4,0,1,0,0
1045,normal,14.8,7,0,0,0,0
1046,normal,14.8,10,0,0,0,0
1047,normal,5.2,8,0,1,0,0
1048,normal,1.3,11,0,0,0,0
1049,normal,17.8,7,0,0,0,0
1050,normal,2.3,7,0,0,0,0
1051,normal,10.3,7,0,0,0,0
1052,normal,9.2,4,0,0,0,0
1053,normal,9.8,3,0,0,0,0
1054,normal,4.3,4,0,0,0,0
1055,normal,7.5,9,0,0,0,0
1056,normal,6.2,7,0,1,0,0
1057,normal,8.4,10,0,1,0,0
1058,normal,2.1,3,0,0,0,0
1059,normal,13.3,10,0,0,0,0
1060,normal,6.9,5,0,0,0,0
1061,batch_job_host,74.8,2,0,1,0,0
1062,normal,8.1,8,1,0,0,0
1063,backup_host,18.7,179,0,5,1,0
1064,normal,15.5,2,0,0,0,0
1065,normal,5.3,5,0,0,0,0
1066,normal,0.0,8,0,0,0,0
1067,batch_job_host,65.2,11,0,1,0,0
1068,normal,7.8,2,0,1,0,0
1069,normal,10.8,4,0,0,0,0
1070,normal,4.9,12,0,0,0,0
1071,normal,9.1,4,0,0,0,0
1072,normal,8.8,7,0,0,0,0
1073,normal,3.9,8,0,1,0,0
1074,normal,0.0,8,0,1,0,0
1075,normal,10.0,5,1,0,0,0
1076,normal,5.5,7,0,0,0,0
1077,normal,79.4,3,1,1,1,0
1078,normal,10.9,5,0,1,0,0
1079,batch_job_host,72.6,11,1,0,0,0
1080,normal,0.0,6,0,2,0,0
1081,batch_job_host,66.1,5,0,1,0,0
1082,backup_host,11.6,179,0,2,0,0
1083,normal,2.5,4,0,1,0,0
1084,normal,1.1,5,0,1,0,0
1085,normal,14.8,2,0,0,0,0
1086,normal,6.1,10,0,1,0,0
1087,backup_host,6.9,182,0,1,0,0
1088,normal,1.5,2,0,1,0,0
1089,normal,6.9,5,0,0,0,0
1090,normal,9.8,7,0,0,0,0
1091,normal,9.2,6,0,0,0,0
1092,normal,18.9,3,0,0,0,0
1093,normal,10.6,1,0,0,0,0
1094,backup_host,1.5,175,0,0,0,0
1095,normal,12.0,4,0,0,0,0
1096,normal,6.0,6,0,0,0,0
1097,normal,12.4,2,0,0,0,0
1098,normal,9.8,6,1,0,0,0
1099,normal,4.7,9,0,0,0,0
1100,backup_host,17.5,176,0,0,0,0
1101,normal,3.9,7,0,0,0,0
1102,backup_host,13.5,176,1,1,0,0
1103,normal,13.6,4,0,1,0,0
1104,batch_job_host,64.0,11,1,2,0,0
1105,normal,6.9,11,0,0,0,0
1106,normal,0.0,3,0,0,0,0
1107,normal,3.4,3,0,0,0,0
1108,normal,9.2,7,0,0,0,0
1109,normal,7.2,5,0,0,0,0
1110,backup_host,6.8,138,0,0,0,0
1111,normal,9.8,9,0,0,0,0
1112,normal,4.0,8,0,0,0,0
1113,backup_host,71.7,173,1,2,1,1
1114,batch_job_host,55.8,15,1,2,0,0
1115,batch_job_host,70.8,12,1,0,0,0
1116,normal,20.0,5,0,1,0,0
1117,batch_job_host,71.4,15,0,0,0,0
1118,batch_job_host,73.5,8,1,1,0,0
1119,normal,0.3,10,0,0,0,0
1120,normal,11.0,4,0,0,0,0
1121,normal,12.3,3,1,0,0,0
1122,normal,4.1,7,0,0,0,0
1123,backup_host,12.1,198,0,1,0,0
1124,normal,7.3,3,0,1,0,0
1125,backup_host,7.9,179,0,0,0,0
1126,normal,3.0,7,0,1,0,0
1127,normal,21.0,6,0,0,0,0
1128,normal,0.0,5,0,1,0,0
1129,normal,24.6,8,0,0,0,0
1130,normal,0.0,6,0,0,0,0
1131,normal,10.3,2,0,0,0,0
1132,normal,0.0,8,0,0,0,0
1133,normal,6.3,12,0,1,0,0
1134,normal,2.4,4,0,0,0,0
1135,normal,13.1,4,0,1,0,0
1136,normal,2.3,8,0,0,0,0
1137,normal,0.9,6,0,0,0,0
1138,normal,11.3,6,0,0,0,0
1139,normal,7.7,9,0,0,0,0
1140,normal,20.7,5,0,0,0,0
1141,normal,6.1,6,0,1,0,0
1142,normal,7.1,4,0,0,0,0
1143,normal,6.9,10,0,0,0,0
1144,normal,8.6,9,0,1,0,0
1145,normal,5.0,13,0,0,0,0
1146,normal,19.9,10,0,0,0,0
1147,normal,0.6,7,0,0,0,0
1148,normal,20.1,6,0,1,0,0
1149,normal,10.4,7,0,0,0,0
1150,backup_host,19.1,172,0,1,0,0
1151,normal,3.4,3,0,0,0,0
1152,normal,13.8,3,0,1,0,0
1153,normal,12.7,4,0,0,0,0
1154,normal,4.2,10,0,1,0,0
1155,normal,3.7,3,0,0,0,0
1156,normal,6.3,3,0,0,0,0
1157,normal,1.9,9,0,0,0,0
1158,normal,0.0,3,0,1,0,0
1159,backup_host,61.4,177,1,2,1,1
1160,batch_job_host,71.1,8,1,0,0,0
1161,normal,3.6,5,0,0,0,0
1162,normal,6.6,8,0,0,0,0
1163,normal,13.2,4,0,0,0,0
1164,normal,15.7,3,0,0,0,0
1165,batch_job_host,63.2,9,1,0,0,0
1166,normal,6.5,4,0,0,0,0
1167,normal,9.0,7,0,0,0,0
1168,normal,8.9,8,0,0,0,0
1169,normal,8.3,7,0,0,0,0
1170,normal,1.1,1,0,0,0,0
1171,backup_host,22.4,168,0,3,0,0
1172,normal,0.0,3,1,0,0,0
1173,normal,8.8,6,0,0,0,0
1174,normal,10.0,9,0,0,0,0
1175,backup_host,17.8,166,1,2,0,1
1176,normal,0.0,1,0,1,0,0
1177,normal,14.5,4,0,1,0,0
1178,normal,18.5,6,0,0,0,0
1179,normal,5.1,3,0,0,0,0
1180,normal,12.3,1,0,0,0,0
1181,normal,9.0,3,0,0,0,0
1182,normal,9.0,9,0,0,0,0
1183,normal,4.7,5,0,1,0,0
1184,normal,1.1,13,0,0,0,0
1185,normal,3.7,8,0,0,0,0
1186,normal,10.1,8,0,0,0,0
1187,normal,11.4,4,0,0,0,0
1188,batch_job_host,68.0,9,1,0,0,0
1189,normal,0.0,4,0,0,0,0
1190,batch_job_host,82.0,10,1,2,0,0
1191,normal,7.8,9,0,0,0,0
1192,batch_job_host,58.5,11,1,0,0,0
1193,normal,13.0,11,0,0,0,0
1194,normal,7.6,3,0,0,0,0
1195,batch_job_host,72.0,7,1,0,0,0
1196,normal,9.6,11,0,0,0,0
1197,batch_job_host,57.5,17,0,1,0,0
1198,normal,16.2,0,0,0,0,0
1199,batch_job_host,55.2,8,0,0,0,0
1200,normal,7.5,4,0,0,0,0
1201,normal,15.6,7,0,0,0,0
1202,normal,2.6,3,0,0,0,0
1203,normal,10.4,8,0,0,0,0
1204,normal,0.0,2,0,1,0,0
1205,normal,1.9,8,0,0,0,0
1206,normal,5.2,6,0,0,0,0
1207,normal,4.6,10,1,0,0,0
1208,normal,13.1,6,0,0,0,0
1209,normal,16.5,7,0,0,0,0
1210,normal,0.4,8,0,0,0,0
1211,normal,11.1,2,0,0,0,0
1212,normal,13.6,8,0,0,0,0
1213,normal,20.4,7,0,1,0,0
1214,normal,0.7,4,0,1,0,0
1215,normal,12.6,6,0,3,0,0
1216,normal,0.0,9,0,0,0,0
1217,normal,4.2,7,0,0,0,0
1218,backup_host,15.2,166,0,2,0,0
1219,normal,0.0,2,0,0,0,0
1220,normal,2.1,6,1,0,0,0
1221,batch_job_host,76.6,9,0,5,0,1
1222,normal,9.2,7,0,0,0,0
1223,normal,63.3,10,1,5,1,1
1224,normal,10.2,3,0,0,0,0
1225,batch_job_host,88.4,10,1,0,0,0
1226,normal,13.7,3,1,0,0,0
1227,normal,16.1,5,0,0,0,0
1228,normal,6.5,8,0,0,0,0
1229,normal,18.7,6,0,0,0,0
1230,normal,2.8,6,0,0,0,0
1231,normal,4.9,8,0,0,0,0
1232,normal,6.2,3,0,1,0,0
1233,normal,3.5,7,0,0,0,0
1234,normal,16.0,8,0,0,0,0
1235,normal,9.2,3,0,0,0,0
1236,normal,10.9,9,0,0,0,0
1237,normal,3.8,6,0,1,0,0
1238,normal,11.4,7,0,0,0,0
1239,normal,3.1,8,0,0,0,0
1240,normal,9.0,4,0,0,0,0
1241,normal,15.9,8,0,0,0,0
1242,normal,10.7,8,0,0,0,0
1243,normal,4.0,4,0,0,0,0
1244,normal,0.0,6,0,0,0,0
1245,normal,8.0,8,0,0,0,0
1246,batch_job_host,42.8,6,1,0,0,0
1247,normal,17.7,8,0,0,0,0
1248,normal,11.5,10,0,0,0,0
1249,normal,10.9,7,0,1,0,0
1250,normal,5.7,5,0,1,0,0
1251,normal,0.0,8,0,0,0,0
1252,batch_job_host,55.1,14,1,3,0,0
1253,normal,4.9,3,0,1,0,0
1254,normal,8.4,5,0,1,0,0
1255,backup_host,10.5,192,0,2,0,0
1256,normal,15.5,8,0,0,0,0
1257,normal,0.2,8,0,0,0,0
1258,normal,0.0,2,0,0,0,0
1259,normal,4.1,7,0,1,0,0
1260,normal,13.0,6,0,0,0,0
1261,normal,16.9,6,0,1,0,0
1262,normal,6.2,9,0,0,0,0
1263,normal,8.2,7,0,0,0,0
1264,normal,11.7,7,0,0,0,0
1265,normal,5.4,5,0,0,0,0
1266,normal,11.5,4,0,0,0,0
1267,normal,9.2,5,0,0,0,0
1268,batch_job_host,73.0,9,1,0,0,0
1269,normal,0.0,4,0,0,0,0
1270,normal,17.3,6,1,0,0,0
1271,normal,16.9,1,0,1,0,0
1272,normal,11.7,5,0,0,0,0
1273,normal,1.5,4,0,1,0,0
1274,backup_host,13.2,192,0,3,0,0
1275,normal,3.1,3,0,0,0,0
1276,batch_job_host,63.8,12,1,1,0,0
1277,normal,3.5,7,0,1,0,0
1278,normal,0.0,6,0,0,0,0
1279,normal,8.6,10,0,0,0,0
1280,normal,18.5,6,0,0,0,0
1281,normal,0.0,5,0,0,0,0
1282,normal,14.9,3,0,0,0,0
1283,normal,12.2,8,0,0,0,0
1284,normal,17.2,4,0,0,0,0
1285,normal,10.2,10,0,0,0,0
1286,normal,2.9,6,0,0,0,0
1287,normal,7.5,10,0,0,0,0
1288,normal,8.3,5,0,0,0,0
1289,normal,4.3,9,0,0,0,0
1290,backup_host,3.4,177,0,1,0,0
1291,normal,20.2,7,0,0,0,0
1292,normal,16.2,4,0,1,0,0
1293,normal,9.3,6,0,0,0,0
1294,normal,8.2,3,0,0,0,0
1295,batch_job_host,60.4,7,0,3,0,0
1296,normal,16.2,8,0,0,0,0
1297,normal,15.8,4,0,0,0,0
1298,normal,14.4,172,0,3,1,0
1299,normal,4.9,6,0,0,0,0
1300,normal,8.6,0,0,0,0,0
1301,normal,13.2,10,0,0,0,0
1302,normal,1.5,3,0,1,0,0
1303,normal,2.2,10,0,0,0,0
1304,normal,9.6,9,0,0,0,0
1305,normal,4.1,5,0,0,0,0
1306,backup_host,28.2,159,0,0,0,0
1307,normal,12.0,7,0,0,0,0
1308,normal,0.8,5,0,0,0,0
1309,normal,6.2,8,0,1,0,0
1310,normal,6.2,6,0,0,0,0
1311,normal,17.6,3,0,0,0,0
1312,normal,10.3,3,1,1,0,0
1313,normal,12.9,11,0,0,0,0
1314,normal,8.9,8,0,2,0,0
1315,normal,5.1,10,0,1,0,0
1316,batch_job_host,60.8,17,1,0,0,0
1317,normal,0.0,6,1,0,0,0
1318,normal,0.0,3,0,0,0,0
1319,normal,13.9,6,0,0,0,0
1320,batch_job_host,57.5,11,1,2,0,0
1321,normal,9.6,5,0,0,0,0
1322,batch_job_host,69.9,11,0,1,0,0
1323,batch_job_host,67.4,8,1,3,0,0
1324,normal,5.8,5,0,0,0,0
1325,normal,9.3,11,0,0,0,0
1326,normal,14.4,6,0,0,0,0
1327,normal,6.1,8,0,0,0,0
1328,normal,6.4,4,0,0,0,0
1329,normal,0.0,13,0,0,0,0
1330,batch_job_host,59.8,11,1,2,0,0
1331,normal,14.6,6,0,1,0,0
1332,normal,10.3,5,0,0,0,0
1333,batch_job_host,67.5,16,0,1,0,0
1334,normal,3.9,3,0,0,0,0
1335,normal,19.3,6,0,0,0,0
1336,normal,5.5,4,0,0,0,0
1337,normal,9.8,5,0,0,0,0
1338,normal,10.3,3,0,0,0,0
1339,normal,8.0,3,0,0,0,0
1340,normal,8.4,6,0,0,0,0
1341,normal,6.2,7,0,0,0,0
1342,normal,4.7,7,0,0,0,0
1343,normal,20.6,4,0,0,0,0
1344,normal,8.9,5,0,0,0,0
1345,normal,16.7,6,0,0,0,0
1346,normal,13.7,6,1,0,0,0
1347,normal,4.7,3,1,0,0,0
1348,normal,4.4,7,0,0,0,0
1349,normal,14.5,8,0,0,0,0
1350,normal,0.0,8,0,0,0,0
1351,normal,0.0,9,0,0,0,0
1352,normal,5.4,4,0,1,0,0
1353,normal,6.0,8,0,0,0,0
1354,normal,7.5,3,0,2,0,0
1355,normal,3.2,5,0,0,0,0
1356,normal,10.7,5,0,0,0,0
1357,normal,19.6,9,0,0,0,0
1358,normal,4.1,10,0,0,0,0
1359,normal,12.9,9,0,0,0,0
1360,normal,2.7,9,0,0,0,0
1361,normal,4.6,10,0,0,0,0
1362,normal,7.2,6,0,1,0,0
1363,normal,0.0,4,0,2,0,0
1364,normal,3.1,7,0,0,0,0
1365,normal,12.1,6,0,1,0,0
1366,normal,0.0,4,0,0,0,0
1367,normal,7.8,6,0,0,0,0
1368,normal,3.9,6,0,0,0,0
1369,normal,5.4,5,0,0,0,0
1370,normal,4.9,2,0,0,0,0
1371,normal,11.2,5,0,0,0,0
1372,batch_job_host,67.8,9,1,2,0,0
1373,normal,1.2,6,0,1,0,0
1374,batch_job_host,69.3,7,1,1,0,0
1375,normal,3.6,7,0,0,0,0
1376,normal,12.6,3,0,0,0,0
1377,normal,13.4,6,0,0,0,0
1378,backup_host,11.4,156,0,0,0,0
1379,normal,12.4,5,0,1,0,0
1380,normal,9.3,3,0,0,0,0
1381,normal,0.5,13,0,0,0,0
1382,backup_host,10.7,169,0,1,0,0
1383,normal,1.1,9,0,1,0,0
1384,normal,8.9,1,0,0,0,0
1385,normal,4.2,14,0,0,0,0
1386,batch_job_host,66.7,5,0,2,0,0
1387,normal,12.2,5,0,0,0,0
1388,normal,1.2,6,0,0,0,0
1389,normal,2.5,8,0,0,0,0
1390,normal,5.3,7,0,0,0,0
1391,normal,19.2,4,0,1,0,0
1392,normal,3.9,5,0,0,0,0
1393,batch_job_host,63.4,6,1,1,0,0
1394,normal,16.5,9,0,0,0,0
1395,normal,4.6,6,0,0,0,0
1396,normal,9.6,9,0,0,0,0
1397,normal,4.3,7,0,1,0,0
1398,normal,7.8,5,0,0,0,0
1399,batch_job_host,65.2,7,0,0,0,0
1400,normal,11.9,5,0,0,0,0
1401,normal,6.1,4,0,0,0,0
1402,batch_job_host,71.8,8,1,1,0,0
1403,normal,11.1,10,0,0,0,0
1404,normal,11.4,5,0,0,0,0
1405,backup_host,14.5,175,0,1,0,0
