customer_id,segment,signup_channel,engagement_score,tenure_months,referred_friend,ltv_usd
652,prosumer,organic,67.6,11,0,622.99
653,consumer,organic,78.8,25,0,1770.4
654,consumer,paid,55.7,12,0,648.23
655,prosumer,organic,18.1,6,0,100.95
656,prosumer,organic,26.5,7,0,255.41
657,prosumer,organic,20.1,8,0,203.03
658,prosumer,partner,32.4,14,0,441.32
659,smb,partner,31.4,15,0,491.69
660,consumer,paid,33.2,11,0,420.13
661,consumer,organic,68.9,22,1,1294.22
662,consumer,organic,91.0,29,0,2490.98
663,prosumer,partner,59.9,13,0,578.31
664,smb,paid,25.2,13,0,399.82
665,consumer,paid,72.9,17,1,1242.92
666,consumer,partner,48.2,19,0,780.33
667,consumer,organic,46.2,17,0,748.2
668,prosumer,partner,37.8,14,0,536.68
669,smb,organic,30.4,7,0,196.64
670,prosumer,partner,64.9,18,0,1088.11
671,consumer,partner,66.8,16,0,983.9
672,prosumer,partner,44.8,8,0,335.17
673,consumer,paid,38.9,10,1,416.56
674,consumer,partner,64.8,21,0,1211.05
675,smb,organic,64.0,27,0,1580.88
676,consumer,partner,19.4,7,0,258.02
677,smb,paid,34.0,13,1,591.48
678,consumer,organic,25.2,9,0,162.74
679,consumer,paid,25.0,11,0,271.52
680,smb,organic,47.2,18,0,721.08
681,consumer,partner,76.2,23,0,1577.67
682,smb,organic,40.6,14,0,559.85
683,prosumer,partner,52.5,22,0,1045.43
684,prosumer,paid,20.9,10,0,181.75
685,consumer,organic,52.4,13,1,585.58
686,consumer,organic,23.5,7,0,138.14
687,consumer,organic,57.9,25,0,1390.03
688,prosumer,organic,36.3,9,0,304.27
689,consumer,paid,43.3,9,0,385.7
690,consumer,paid,68.2,25,1,1611.22
691,consumer,paid,79.3,22,0,1657.97
692,smb,organic,71.5,20,0,1357.43
693,consumer,organic,39.7,6,0,210.36
694,prosumer,organic,56.1,13,0,775.2
695,prosumer,organic,60.6,10,0,653.36
696,consumer,partner,53.8,13,0,700.69
697,smb,partner,42.3,13,0,665.2
698,consumer,paid,51.1,15,0,693.25
699,prosumer,partner,45.2,12,0,563.83
700,consumer,paid,57.8,16,0,860.4
701,consumer,paid,66.8,14,0,820.23
702,consumer,partner,52.7,18,0,777.04
703,consumer,organic,45.8,16,1,755.44
704,consumer,paid,47.7,8,0,464.65
705,consumer,organic,40.3,8,0,125.68
706,consumer,paid,64.0,25,0,1411.34
707,consumer,paid,72.9,23,0,1528.26
708,consumer,paid,43.6,8,0,243.02
709,consumer,organic,14.4,11,0,205.32
710,smb,partner,38.2,13,0,539.15
711,consumer,paid,40.3,13,0,542.92
712,consumer,organic,17.9,5,0,108.44
713,prosumer,organic,86.0,28,0,2133.31
714,smb,organic,36.6,5,0,305.06
715,consumer,partner,31.2,13,0,466.11
716,smb,organic,25.4,7,0,166.28
717,prosumer,organic,8.3,5,0,31.16
718,consumer,organic,35.5,9,0,283.78
719,prosumer,partner,34.1,12,0,390.98
720,consumer,organic,30.3,4,0,96.04
721,prosumer,organic,75.6,23,1,1668.31
722,consumer,paid,59.7,16,0,954.39
723,prosumer,organic,19.8,6,0,48.71
724,consumer,paid,48.1,17,0,865.75
725,consumer,partner,43.5,10,0,296.69
726,consumer,paid,70.0,23,0,1461.5
727,consumer,paid,31.2,12,0,335.79
728,smb,organic,49.9,14,0,682.71
729,consumer,paid,61.5,21,0,1277.04
730,consumer,partner,78.9,29,0,2070.92
731,consumer,paid,78.8,24,0,1777.9
732,consumer,partner,76.6,20,1,1505.55
733,prosumer,paid,46.6,21,0,907.19
734,consumer,organic,54.9,15,0,857.98
735,consumer,paid,66.6,22,1,1365.53
736,consumer,organic,70.0,19,0,1235.93
737,prosumer,paid,75.4,27,1,1853.43
738,consumer,partner,65.4,23,1,1455.02
739,consumer,organic,78.9,20,0,1431.77
740,prosumer,partner,57.1,12,0,677.68
741,prosumer,partner,66.8,16,0,843.59
742,smb,organic,63.4,9,0,605.63
743,consumer,paid,66.3,21,0,1346.04
744,prosumer,partner,26.8,3,0,71.71
745,consumer,paid,57.6,14,0,776.65
746,prosumer,paid,63.4,20,0,1139.53
747,prosumer,paid,39.6,14,0,610.05
748,consumer,organic,65.8,20,0,1208.12
749,consumer,organic,70.9,21,0,1308.46
750,prosumer,partner,59.9,18,0,1025.63
751,consumer,paid,47.5,22,0,1039.7
752,consumer,organic,9.7,5,0,74.8
753,prosumer,organic,54.1,14,0,645.54
754,prosumer,organic,39.9,10,0,400.13
755,smb,partner,45.0,8,0,298.42
756,prosumer,organic,32.9,5,0,233.88
757,consumer,organic,47.9,14,0,604.91
758,consumer,organic,57.3,19,0,1046.65
759,consumer,organic,41.6,13,1,487.63
760,consumer,partner,44.9,11,0,589.06
761,prosumer,partner,81.1,14,0,1077.14
762,prosumer,paid,86.6,22,0,1641.45
763,consumer,organic,91.4,35,0,2975.28
764,prosumer,partner,33.9,6,0,179.15
765,smb,partner,25.5,8,0,248.63
766,consumer,organic,20.9,8,0,110.57
767,consumer,paid,83.4,25,0,1949.62
768,consumer,paid,52.4,19,0,964.72
769,smb,organic,42.3,11,0,431.61
770,consumer,paid,61.5,17,0,1049.53
771,prosumer,organic,60.2,11,0,646.97
772,consumer,paid,29.4,7,0,154.1
773,consumer,paid,58.1,13,0,784.71
774,consumer,partner,52.1,13,0,684.75
775,prosumer,organic,67.2,23,1,1545.45
776,smb,partner,43.9,12,0,429.48
777,consumer,organic,8.9,4,0,27.79
778,consumer,paid,61.6,23,0,1354.76
779,consumer,partner,26.4,11,0,317.62
780,consumer,partner,19.4,10,0,200.04
781,prosumer,organic,20.3,3,0,71.84
782,consumer,organic,12.8,4,0,47.14
783,consumer,organic,56.9,21,0,1194.27
784,consumer,organic,34.9,10,0,345.47
785,prosumer,organic,40.4,20,0,790.36
786,consumer,paid,76.3,21,0,1517.59
787,smb,organic,41.3,10,0,424.8
788,consumer,organic,80.4,23,0,1703.23
789,consumer,partner,26.3,12,0,390.02
790,smb,organic,22.3,10,0,317.52
791,smb,organic,67.6,17,0,1068.27
792,smb,organic,54.4,14,0,664.06
793,smb,organic,55.8,9,0,414.96
794,consumer,paid,56.0,21,0,1066.03
795,consumer,organic,45.7,18,0,760.01
796,consumer,organic,20.2,8,0,132.48
797,consumer,organic,50.5,15,0,795.64
798,consumer,organic,33.4,9,0,406.45
799,consumer,organic,36.4,6,0,186.97
800,consumer,paid,37.6,11,0,444.49
801,prosumer,organic,31.2,7,0,143.51
802,consumer,paid,62.0,18,0,990.19
803,consumer,organic,82.4,26,0,1974.06
804,consumer,partner,26.2,11,0,268.26
805,consumer,organic,67.8,16,0,1023.68
806,consumer,partner,25.8,17,0,530.05
807,smb,paid,72.7,20,1,1259.92
808,consumer,partner,83.1,25,1,2007.73
809,consumer,paid,28.8,7,0,249.57
810,consumer,paid,10.8,5,0,57.43
811,consumer,partner,51.7,19,0,852.33
812,consumer,partner,39.6,16,0,607.31
813,smb,paid,39.8,15,0,510.84
814,smb,organic,41.7,12,0,464.18
815,consumer,organic,37.2,16,0,449.84
816,smb,partner,23.3,4,0,150.59
817,consumer,partner,31.7,13,0,443.15
818,consumer,paid,42.4,12,0,503.24
819,consumer,paid,33.7,18,0,560.1
820,consumer,partner,53.5,15,0,772.88
821,consumer,partner,64.9,17,0,938.78
822,consumer,paid,17.1,7,0,80.37
823,consumer,paid,56.8,16,0,809.29
824,consumer,partner,18.3,8,0,201.92
825,consumer,partner,53.2,17,0,816.12
826,consumer,paid,70.5,23,0,1426.49
827,smb,partner,52.2,12,0,630.1
828,consumer,paid,64.0,16,0,1013.39
829,consumer,paid,72.6,27,0,1850.52
830,consumer,partner,46.2,16,0,686.88
831,prosumer,organic,45.1,15,0,609.21
832,smb,organic,32.9,7,0,259.7
833,smb,organic,75.9,20,0,1358.76
834,consumer,paid,12.8,10,0,129.05
835,consumer,partner,59.8,21,0,1064.02
836,smb,paid,26.0,7,0,158.67
837,consumer,paid,19.6,5,0,158.4
838,consumer,partner,28.2,9,0,277.23
839,consumer,organic,54.8,20,0,852.57
840,consumer,partner,67.0,16,0,992.57
841,smb,partner,14.8,3,0,95.31
842,consumer,paid,30.1,13,0,421.43
843,consumer,paid,60.2,21,0,1204.02
844,smb,paid,39.9,7,0,295.47
845,consumer,paid,79.3,26,0,1928.87
846,consumer,paid,54.6,20,0,1025.49
847,consumer,paid,45.1,12,0,489.76
848,prosumer,organic,34.9,15,0,502.92
849,consumer,organic,20.5,8,0,187.67
850,consumer,paid,45.1,16,0,670.2
851,smb,paid,28.1,8,0,146.79
852,prosumer,organic,68.1,21,0,1306.01
853,smb,paid,44.0,15,0,516.19
854,prosumer,paid,54.1,18,0,967.53
855,consumer,paid,53.6,19,0,903.77
856,consumer,partner,39.6,7,0,294.09
857,prosumer,partner,49.9,13,0,656.98
858,smb,organic,33.9,5,0,226.93
859,consumer,organic,62.8,21,0,1295.04
860,consumer,organic,74.5,17,0,1149.12
861,consumer,organic,25.0,5,0,121.9
862,consumer,paid,8.9,3,0,198.57
863,smb,paid,56.4,14,0,734.64
864,consumer,paid,28.1,5,0,153.18
865,consumer,organic,23.2,5,0,147.35
866,consumer,organic,72.0,25,0,1580.87
867,consumer,organic,33.9,6,0,171.47
868,consumer,partner,33.3,11,0,421.64
869,consumer,paid,68.0,18,0,1096.71
870,consumer,paid,24.8,12,0,325.42
871,consumer,partner,47.2,20,0,981.1
872,consumer,organic,76.3,18,0,1202.57
873,consumer,partner,61.4,18,0,1017.08
874,consumer,paid,65.7,15,1,924.49
875,consumer,organic,40.9,9,0,438.4
876,consumer,paid,25.9,6,0,129.21
877,prosumer,paid,33.2,11,0,343.59
878,smb,partner,47.7,16,0,786.65
879,prosumer,organic,57.5,19,1,1057.56
880,prosumer,paid,11.4,3,0,0.0
881,consumer,partner,57.3,18,0,818.46
882,consumer,organic,59.1,18,0,998.31
883,consumer,organic,52.3,13,0,558.32
884,consumer,paid,31.0,8,1,404.55
885,prosumer,organic,32.1,9,0,300.94
886,prosumer,organic,42.8,10,0,298.94
887,consumer,partner,46.8,9,0,396.22
888,consumer,organic,52.2,22,0,1122.0
889,consumer,organic,39.6,15,0,478.0
890,consumer,partner,37.0,12,0,423.03
891,consumer,organic,67.1,11,0,736.68
892,consumer,paid,24.4,6,0,170.03
893,smb,partner,51.6,11,0,498.34
894,prosumer,organic,52.9,14,0,827.46
895,smb,organic,80.9,25,0,1954.91
896,prosumer,organic,20.2,7,0,86.73
897,prosumer,paid,83.2,19,0,1402.92
898,prosumer,partner,47.9,16,0,692.5
899,consumer,partner,48.9,13,1,649.96
900,consumer,organic,38.6,12,0,313.53
901,consumer,paid,74.4,18,0,1306.92
902,consumer,paid,48.6,15,0,755.52
903,prosumer,partner,84.5,27,0,2110.81
904,consumer,organic,51.7,12,0,633.16
905,consumer,organic,81.7,18,0,1388.27
906,prosumer,partner,52.8,14,0,618.41
907,consumer,organic,57.1,14,0,662.05
908,consumer,organic,58.6,22,0,1235.93
909,consumer,paid,38.3,6,0,259.14
910,consumer,paid,82.4,25,0,1919.3
911,consumer,organic,6.4,5,0,57.94
912,smb,paid,65.2,21,0,1248.6
913,smb,paid,14.7,4,0,52.22
914,consumer,organic,34.6,14,0,421.34
915,consumer,paid,19.3,8,0,82.38
916,consumer,paid,29.3,10,0,332.53
917,consumer,partner,48.6,16,0,708.75
918,prosumer,partner,56.9,11,0,627.4
919,consumer,organic,44.1,12,0,549.96
920,smb,partner,27.8,5,0,252.24
921,consumer,paid,68.1,19,0,1266.37
922,consumer,partner,40.4,12,0,421.13
923,consumer,partner,78.1,20,1,1515.11
924,prosumer,paid,73.2,21,0,1495.41
925,consumer,partner,65.0,14,0,843.56
926,consumer,paid,48.7,23,0,1172.66
927,prosumer,partner,34.3,8,0,409.51
928,consumer,paid,57.1,16,0,870.27
929,consumer,partner,21.5,7,0,152.49
930,consumer,partner,32.6,9,0,283.82
931,smb,partner,58.6,12,0,668.38
932,consumer,paid,23.1,3,0,189.82
933,consumer,organic,51.9,20,0,1036.23
934,consumer,organic,42.5,14,0,654.91
935,consumer,partner,72.1,21,0,1267.34
936,prosumer,paid,57.8,16,0,895.64
937,consumer,paid,81.5,23,0,1723.4
938,prosumer,organic,12.1,6,0,115.22
939,consumer,partner,34.2,7,0,307.89
940,consumer,partner,80.2,21,0,1563.38
941,smb,paid,29.7,8,0,238.51
942,prosumer,paid,82.5,23,0,1726.52
943,prosumer,organic,45.6,11,0,552.6
944,smb,partner,71.6,19,0,1161.75
945,smb,paid,56.0,15,0,837.98
946,prosumer,organic,17.6,9,0,138.04
947,consumer,partner,50.9,18,0,889.34
948,smb,partner,44.5,15,0,584.13
949,consumer,partner,51.0,16,0,787.1
950,consumer,partner,53.0,15,0,690.94
951,smb,organic,25.1,5,0,178.93
952,consumer,partner,94.2,36,0,3041.88
953,consumer,organic,46.8,15,0,593.61
954,smb,paid,40.9,10,0,416.6
955,prosumer,paid,37.0,12,0,364.64
956,smb,organic,39.5,19,0,694.99
957,consumer,paid,11.4,8,0,71.58
958,smb,paid,30.9,15,0,532.25
959,smb,paid,46.6,17,0,851.93
960,consumer,paid,40.7,14,0,560.99
961,consumer,partner,29.3,12,0,286.82
962,prosumer,paid,86.0,18,0,1440.34
963,consumer,paid,43.7,12,0,513.07
964,smb,paid,82.5,16,1,1229.62
965,prosumer,paid,18.3,5,0,174.11
966,prosumer,paid,34.4,11,0,510.98
967,prosumer,organic,37.3,14,0,394.55
968,prosumer,organic,43.4,19,0,771.75
969,prosumer,organic,73.5,16,1,1151.34
970,consumer,partner,62.5,17,0,979.62
971,consumer,organic,76.2,25,0,1757.86
972,consumer,organic,29.8,11,0,289.79
973,consumer,partner,51.0,16,0,747.46
974,smb,organic,84.2,25,0,1908.53
975,prosumer,partner,19.0,11,0,204.81
976,consumer,organic,69.4,22,0,1394.64
977,consumer,partner,63.3,12,1,647.08
978,consumer,organic,44.1,3,0,169.62
979,consumer,organic,80.8,27,0,1961.45
980,prosumer,partner,36.0,8,0,264.97
981,prosumer,partner,14.4,9,0,0.0
982,smb,partner,33.6,15,0,480.97
983,consumer,organic,28.1,6,0,141.28
984,consumer,partner,90.5,22,1,1945.61
985,consumer,organic,7.7,5,0,37.24
986,prosumer,organic,30.8,11,0,300.92
987,consumer,partner,58.2,25,0,1380.77
988,consumer,paid,42.5,8,0,241.36
989,consumer,paid,12.2,6,0,110.53
990,smb,paid,66.9,15,0,973.39
991,consumer,partner,58.7,14,0,771.85
992,consumer,organic,46.2,17,0,629.84
993,consumer,partner,56.7,14,0,712.73
994,prosumer,partner,71.0,28,0,1815.3
995,consumer,partner,22.5,7,0,273.69
996,smb,organic,76.0,24,0,1717.61
997,prosumer,partner,55.7,18,0,956.41
998,consumer,paid,42.1,13,0,605.42
999,consumer,partner,13.7,4,0,81.74
1000,consumer,paid,26.1,10,0,281.37
1001,consumer,paid,47.2,9,0,366.13
1002,prosumer,partner,7.8,3,0,78.7
1003,consumer,paid,91.2,21,0,1735.33
1004,consumer,paid,32.3,12,0,458.94
1005,consumer,paid,74.0,8,0,541.69
1006,consumer,organic,12.0,8,0,104.99
1007,consumer,paid,91.5,26,0,2146.05
1008,consumer,organic,40.4,10,0,500.37
1009,prosumer,paid,8.7,5,0,43.37
1010,consumer,paid,33.8,12,0,423.42
1011,prosumer,partner,57.8,16,0,838.07
1012,consumer,partner,63.3,18,0,1111.95
1013,consumer,organic,23.6,7,0,230.3
1014,prosumer,organic,61.6,10,0,622.33
1015,prosumer,organic,83.4,23,0,1776.66
1016,consumer,paid,24.6,6,0,156.72
1017,consumer,partner,76.2,26,0,1793.22
1018,smb,paid,16.2,2,0,68.85
1019,consumer,organic,20.4,6,0,122.53
1020,prosumer,partner,31.5,10,0,297.61
1021,consumer,paid,43.1,8,0,289.8
1022,consumer,organic,56.5,12,0,587.78
1023,consumer,paid,72.1,23,1,1611.51
1024,consumer,partner,84.2,25,0,2012.28
1025,prosumer,paid,54.7,12,0,587.12
1026,consumer,partner,76.3,23,0,1683.01
1027,consumer,organic,48.6,18,0,883.17
1028,prosumer,partner,58.0,18,0,1100.5
1029,consumer,organic,45.0,17,1,778.76
1030,consumer,paid,20.1,6,0,74.35
1031,smb,partner,28.9,9,0,348.73
1032,consumer,organic,51.6,17,0,812.56
1033,consumer,paid,23.3,7,0,183.7
1034,consumer,partner,19.5,8,0,213.58
1035,consumer,paid,73.5,26,0,1719.27
1036,consumer,partner,37.0,15,0,605.37
1037,smb,organic,78.9,19,0,1281.3
1038,prosumer,paid,57.5,14,1,840.83
1039,prosumer,partner,35.8,11,0,330.1
1040,consumer,partner,50.1,14,0,640.67
1041,consumer,organic,91.5,22,0,1802.05
1042,consumer,partner,38.8,15,0,479.9
1043,consumer,paid,82.3,23,0,1656.92
1044,consumer,paid,82.7,17,1,1335.4
1045,consumer,organic,51.6,18,0,829.66
1046,consumer,organic,73.2,22,0,1554.85
1047,consumer,organic,47.9,18,0,762.15
1048,consumer,paid,79.0,16,0,1171.72
1049,consumer,partner,35.3,10,1,338.43
1050,consumer,organic,72.0,16,0,1078.98
1051,consumer,partner,70.2,22,0,1529.09
1052,consumer,organic,65.9,14,0,859.62
1053,consumer,paid,3.2,4,0,11.86
1054,consumer,paid,36.1,13,0,410.24
1055,consumer,partner,69.7,18,0,1064.4
1056,consumer,paid,43.0,20,0,829.6
1057,smb,paid,54.4,13,0,641.51
1058,consumer,paid,26.4,5,0,224.6
1059,consumer,organic,37.6,8,0,233.4
1060,consumer,partner,75.3,11,0,772.46
1061,consumer,organic,29.5,6,0,293.32
1062,consumer,paid,68.7,12,0,873.44
1063,consumer,organic,56.2,15,0,751.13
1064,consumer,organic,21.7,6,0,62.81
1065,consumer,paid,25.3,7,0,331.5
1066,consumer,partner,65.8,17,0,980.22
1067,prosumer,organic,88.3,14,0,1196.52
1068,smb,paid,77.8,26,1,1987.45
1069,consumer,partner,45.9,10,0,443.76
1070,consumer,partner,69.1,20,0,1354.21
1071,prosumer,organic,24.2,4,0,55.92
1072,consumer,partner,46.2,9,0,329.48
1073,consumer,organic,73.4,18,0,1214.09
1074,prosumer,partner,29.8,8,0,314.48
1075,consumer,organic,62.2,18,0,1087.07
1076,consumer,paid,33.6,6,0,237.53
1077,consumer,paid,32.4,11,0,435.62
1078,consumer,partner,66.2,25,0,1566.23
1079,smb,organic,51.9,12,0,606.89
1080,smb,partner,51.2,10,0,500.22
1081,prosumer,partner,32.4,7,0,223.15
1082,consumer,partner,23.3,11,1,193.46
1083,consumer,organic,50.2,18,0,724.44
1084,consumer,paid,56.2,16,0,861.96
1085,smb,partner,31.6,8,0,278.52
1086,consumer,partner,33.9,5,0,177.9
1087,consumer,partner,65.1,25,0,1559.34
1088,consumer,partner,73.3,12,0,812.32
1089,prosumer,paid,74.3,33,0,2294.97
1090,consumer,paid,38.8,18,0,739.77
1091,consumer,organic,51.9,19,0,909.62
1092,consumer,organic,22.2,7,0,190.93
1093,consumer,paid,68.6,26,0,1575.16
1094,prosumer,partner,86.9,27,0,2127.3
1095,consumer,partner,38.6,14,0,549.28
1096,consumer,paid,18.5,4,0,101.35
1097,consumer,paid,50.0,14,0,614.01
1098,consumer,partner,74.3,20,1,1394.21
1099,consumer,paid,42.9,24,0,1015.47
1100,consumer,organic,21.7,6,0,68.56
1101,smb,paid,22.1,9,0,161.03
1102,smb,paid,35.1,11,0,358.15
1103,consumer,organic,52.9,14,0,602.58
1104,consumer,organic,27.6,13,0,371.91
1105,consumer,organic,67.1,20,0,1284.31
1106,consumer,partner,52.7,16,0,857.27
1107,prosumer,paid,42.3,12,0,404.23
1108,prosumer,organic,22.3,13,0,299.15
1109,smb,organic,28.0,6,0,166.45
1110,consumer,partner,32.0,6,0,71.33
1111,consumer,organic,62.5,18,0,1050.02
1112,consumer,organic,18.3,8,0,297.42
1113,consumer,organic,35.7,10,0,279.25
1114,consumer,paid,60.2,20,0,1088.54
1115,consumer,paid,65.7,17,0,1194.16
1116,consumer,partner,7.7,7,0,119.49
1117,consumer,organic,33.6,13,0,422.44
1118,prosumer,paid,82.8,18,0,1327.34
1119,prosumer,paid,27.7,9,0,305.35
1120,prosumer,partner,13.9,5,0,194.85
1121,prosumer,partner,29.2,12,0,356.16
1122,consumer,partner,29.4,7,0,255.27
1123,consumer,partner,67.9,21,0,1363.23
1124,smb,paid,53.7,9,0,393.56
1125,consumer,organic,19.6,4,0,24.7
1126,prosumer,paid,4.4,3,0,0.0
1127,consumer,organic,32.4,9,0,379.76
1128,consumer,paid,16.6,8,0,126.03
1129,consumer,partner,58.6,19,0,1105.43
1130,consumer,organic,42.4,10,0,271.17
1131,smb,organic,31.4,8,0,325.36
1132,consumer,partner,27.5,14,0,366.19
1133,consumer,organic,68.6,14,0,889.66
1134,consumer,partner,72.9,20,0,1270.6
1135,consumer,partner,8.9,5,0,217.14
1136,consumer,partner,22.7,7,0,196.13
1137,smb,organic,91.1,21,0,1768.61
1138,prosumer,partner,54.9,17,1,952.37
1139,smb,organic,45.8,15,0,619.04
1140,consumer,organic,42.4,14,0,465.67
1141,consumer,paid,48.7,8,0,459.46
1142,consumer,paid,67.7,17,0,1036.55
1143,prosumer,organic,29.4,13,0,433.62
1144,smb,organic,31.5,14,0,359.05
1145,prosumer,partner,65.6,15,0,838.24
1146,consumer,paid,64.2,16,0,977.21
1147,consumer,organic,69.8,19,0,1218.14
1148,consumer,partner,32.6,9,0,314.45
1149,consumer,paid,25.1,9,0,265.74
1150,prosumer,paid,57.1,14,0,549.13
1151,prosumer,partner,64.6,20,0,1279.07
1152,consumer,organic,43.5,10,0,322.34
1153,prosumer,paid,11.2,5,0,0.0
1154,smb,partner,25.6,8,0,238.01
1155,consumer,partner,78.4,27,0,1991.09
1156,consumer,paid,75.8,23,0,1600.14
1157,consumer,paid,15.3,7,0,0.0
1158,consumer,organic,83.5,19,0,1316.66
1159,consumer,partner,69.1,23,0,1481.89
1160,smb,organic,54.2,11,0,530.85
1161,consumer,paid,57.3,18,0,866.24
1162,consumer,paid,72.3,18,1,1292.04
1163,consumer,organic,71.0,29,0,1796.02
1164,consumer,organic,71.7,23,1,1426.21
1165,consumer,organic,64.1,20,0,1261.2
1166,consumer,partner,43.1,10,0,446.39
1167,consumer,partner,46.7,19,0,791.16
1168,consumer,organic,85.6,18,0,1395.17
1169,consumer,organic,25.3,9,0,243.61
1170,smb,paid,71.6,18,0,1191.28
1171,smb,paid,37.5,9,0,283.31
1172,consumer,organic,79.7,20,0,1423.73
1173,consumer,organic,84.7,28,0,2118.17
1174,consumer,paid,26.6,9,0,250.14
1175,consumer,organic,52.9,14,0,655.95
1176,consumer,organic,48.2,13,0,612.17
1177,prosumer,organic,64.4,21,0,1230.15
1178,prosumer,partner,12.4,11,0,159.11
1179,prosumer,partner,50.8,13,0,641.6
1180,consumer,paid,42.7,20,0,754.64
1181,prosumer,partner,29.1,5,0,114.49
1182,consumer,organic,68.4,13,0,822.25
1183,prosumer,organic,62.8,18,0,954.49
1184,consumer,paid,61.1,24,0,1384.04
1185,consumer,partner,21.1,8,0,103.61
1186,prosumer,organic,68.3,17,0,1009.55
1187,consumer,paid,48.5,9,0,335.44
1188,smb,paid,43.5,15,0,659.49
1189,consumer,paid,54.6,12,0,626.62
1190,consumer,partner,42.3,8,0,445.75
1191,prosumer,partner,45.9,8,0,265.9
1192,smb,paid,75.9,11,0,922.12
1193,prosumer,paid,81.2,21,1,1707.13
1194,consumer,partner,45.8,11,0,511.43
1195,consumer,paid,53.8,13,0,693.01
1196,consumer,paid,72.7,28,0,1911.08
1197,smb,paid,47.7,17,0,691.15
1198,consumer,paid,30.8,9,0,292.99
1199,consumer,organic,30.2,7,0,142.04
1200,prosumer,organic,32.7,11,0,353.29
1201,prosumer,paid,43.2,17,0,702.91
1202,consumer,organic,25.4,6,0,161.89
1203,consumer,partner,30.1,17,0,530.89
1204,consumer,organic,59.8,18,0,1013.24
1205,consumer,paid,55.0,14,0,721.39
1206,consumer,partner,49.2,13,0,470.34
1207,consumer,paid,39.3,9,0,486.22
1208,prosumer,paid,60.8,13,1,770.27
1209,consumer,partner,54.5,13,0,641.07
1210,prosumer,partner,71.8,18,0,1234.31
1211,consumer,paid,60.7,19,0,1042.36
1212,consumer,partner,57.3,23,0,1318.85
1213,consumer,partner,51.4,17,0,796.85
1214,consumer,organic,52.2,22,0,1004.45
1215,consumer,paid,57.8,8,0,433.74
1216,prosumer,organic,15.8,6,0,68.02
1217,smb,partner,78.5,14,0,961.64
1218,prosumer,organic,75.9,20,0,1378.28
1219,consumer,paid,48.8,9,0,377.47
1220,consumer,paid,16.5,7,0,92.77
1221,consumer,paid,41.8,10,0,354.03
1222,consumer,organic,40.7,14,0,535.82
1223,consumer,organic,55.4,20,0,930.43
1224,prosumer,paid,50.5,17,0,823.76
1225,consumer,paid,41.0,11,0,403.8
1226,smb,paid,59.7,19,0,1121.17
1227,consumer,organic,44.9,12,0,603.75
1228,consumer,organic,41.0,15,0,557.34
1229,smb,partner,35.1,13,0,462.64
1230,consumer,organic,24.6,6,0,176.93
1231,consumer,organic,44.3,12,0,614.7
1232,consumer,paid,74.1,20,1,1344.21
1233,consumer,paid,73.1,14,0,994.95
1234,smb,organic,39.5,8,0,250.08
1235,consumer,paid,60.2,19,0,1097.48
1236,consumer,partner,48.1,24,0,968.5
1237,smb,organic,30.8,5,0,114.75
1238,consumer,paid,72.7,23,0,1532.5
1239,consumer,organic,20.9,8,0,152.51
1240,consumer,paid,64.2,21,0,1239.67
1241,consumer,organic,52.5,13,0,713.81
