auction_id,period,arm,profit_per_auction
888,pre,fixed_rule,8.83
889,post,fixed_rule,-2.54
890,pre,fixed_rule,11.21
891,post,learned_bidder,11.44
892,pre,learned_bidder,14.16
893,post,learned_bidder,3.17
894,pre,learned_bidder,8.96
895,pre,fixed_rule,7.13
896,post,fixed_rule,5.72
897,pre,fixed_rule,7.98
898,pre,fixed_rule,5.1
899,pre,fixed_rule,7.25
900,post,fixed_rule,8.16
901,pre,learned_bidder,15.02
902,post,learned_bidder,5.19
903,pre,fixed_rule,4.23
904,post,fixed_rule,1.66
905,post,learned_bidder,3.02
906,post,learned_bidder,3.43
907,post,fixed_rule,5.93
908,pre,learned_bidder,5.83
909,post,learned_bidder,3.03
910,post,learned_bidder,7.1
911,pre,fixed_rule,11.07
912,pre,learned_bidder,8.05
913,pre,fixed_rule,6.65
914,pre,fixed_rule,8.33
915,post,fixed_rule,3.25
916,pre,learned_bidder,10.21
917,pre,learned_bidder,10.77
918,pre,fixed_rule,0.85
919,post,fixed_rule,8.39
920,pre,learned_bidder,13.76
921,pre,learned_bidder,11.17
922,pre,learned_bidder,11.96
923,pre,learned_bidder,18.72
924,pre,fixed_rule,6.7
925,pre,fixed_rule,6.84
926,pre,fixed_rule,9.2
927,pre,learned_bidder,13.86
928,pre,fixed_rule,5.93
929,pre,learned_bidder,2.97
930,post,learned_bidder,-2.66
931,post,learned_bidder,5.28
932,pre,fixed_rule,3.68
933,pre,fixed_rule,8.25
934,pre,learned_bidder,9.52
935,post,fixed_rule,1.64
936,post,fixed_rule,4.95
937,post,learned_bidder,0.73
938,post,learned_bidder,5.62
939,pre,fixed_rule,18.06
940,pre,fixed_rule,0.87
941,post,learned_bidder,-0.3
942,pre,fixed_rule,4.79
943,pre,fixed_rule,7.66
944,post,fixed_rule,-1.38
945,pre,learned_bidder,12.05
946,pre,fixed_rule,3.39
947,pre,learned_bidder,14.59
948,pre,learned_bidder,1.89
949,pre,fixed_rule,8.88
950,pre,fixed_rule,12.67
951,post,fixed_rule,4.45
952,post,learned_bidder,5.08
953,pre,fixed_rule,7.05
954,post,fixed_rule,3.94
955,pre,learned_bidder,12.68
956,pre,learned_bidder,10.52
957,pre,fixed_rule,16.58
958,pre,learned_bidder,16.43
959,post,learned_bidder,4.86
960,post,fixed_rule,11.04
961,post,learned_bidder,18.56
962,pre,learned_bidder,14.61
963,pre,fixed_rule,4.28
964,pre,fixed_rule,11.94
965,pre,learned_bidder,13.06
966,pre,learned_bidder,11.49
967,post,fixed_rule,3.3
968,post,fixed_rule,2.32
969,pre,learned_bidder,14.27
970,post,learned_bidder,0.89
971,post,learned_bidder,10.79
972,pre,learned_bidder,15.92
973,post,learned_bidder,1.61
974,post,learned_bidder,7.49
975,pre,fixed_rule,4.88
976,post,learned_bidder,5.78
977,pre,fixed_rule,1.24
978,post,learned_bidder,5.8
979,pre,fixed_rule,2.08
980,pre,fixed_rule,6.11
981,pre,fixed_rule,6.89
982,post,fixed_rule,5.38
983,pre,fixed_rule,5.23
984,post,learned_bidder,4.75
985,post,fixed_rule,4.88
986,post,fixed_rule,1.44
987,post,fixed_rule,-2.35
988,post,learned_bidder,5.31
989,post,fixed_rule,8.04
990,pre,learned_bidder,9.41
991,pre,fixed_rule,9.13
992,post,learned_bidder,4.52
993,pre,learned_bidder,19.66
994,post,learned_bidder,7.14
995,pre,learned_bidder,11.28
996,pre,learned_bidder,14.62
997,pre,learned_bidder,5.96
998,post,fixed_rule,11.21
999,pre,learned_bidder,7.84
1000,post,fixed_rule,15.07
1001,post,fixed_rule,2.31
1002,post,learned_bidder,8.12
1003,pre,learned_bidder,11.33
1004,post,fixed_rule,0.09
1005,pre,learned_bidder,15.68
1006,pre,fixed_rule,5.69
1007,pre,learned_bidder,21.68
1008,pre,fixed_rule,6.99
1009,pre,fixed_rule,13.51
1010,pre,learned_bidder,9.01
1011,post,learned_bidder,7.92
1012,post,learned_bidder,-6.42
1013,pre,fixed_rule,2.47
1014,pre,learned_bidder,16.95
1015,pre,fixed_rule,4.16
1016,pre,fixed_rule,9.08
1017,pre,learned_bidder,13.74
1018,pre,learned_bidder,19.12
1019,post,learned_bidder,2.12
1020,pre,learned_bidder,13.56
1021,post,learned_bidder,-1.74
1022,pre,learned_bidder,9.33
1023,post,fixed_rule,-1.03
1024,post,learned_bidder,2.8
1025,pre,fixed_rule,7.84
1026,post,fixed_rule,9.7
1027,pre,fixed_rule,9.0
1028,pre,fixed_rule,2.54
1029,pre,fixed_rule,6.88
1030,post,learned_bidder,-1.21
1031,pre,fixed_rule,7.74
1032,pre,fixed_rule,5.44
1033,pre,fixed_rule,4.82
1034,pre,learned_bidder,14.01
1035,pre,fixed_rule,11.06
1036,post,fixed_rule,1.41
1037,pre,fixed_rule,3.11
1038,post,fixed_rule,2.93
1039,post,learned_bidder,3.94
1040,pre,learned_bidder,13.57
1041,pre,fixed_rule,6.55
1042,pre,fixed_rule,4.8
1043,pre,learned_bidder,5.16
1044,post,learned_bidder,0.25
1045,pre,learned_bidder,9.07
1046,pre,learned_bidder,14.67
1047,pre,learned_bidder,18.02
1048,post,learned_bidder,6.33
1049,pre,learned_bidder,16.98
1050,post,learned_bidder,4.49
1051,post,learned_bidder,4.93
1052,pre,fixed_rule,11.68
1053,pre,fixed_rule,6.94
1054,post,learned_bidder,-1.62
1055,pre,fixed_rule,7.08
1056,pre,learned_bidder,12.11
1057,pre,learned_bidder,4.43
1058,post,fixed_rule,8.74
1059,pre,learned_bidder,11.97
1060,pre,learned_bidder,13.97
1061,post,learned_bidder,4.49
1062,pre,learned_bidder,12.21
1063,pre,fixed_rule,2.12
1064,post,fixed_rule,5.42
1065,post,fixed_rule,4.12
1066,pre,learned_bidder,12.27
1067,post,learned_bidder,6.15
1068,post,fixed_rule,9.99
1069,pre,learned_bidder,9.26
1070,post,learned_bidder,4.1
1071,pre,learned_bidder,13.93
1072,pre,fixed_rule,9.89
1073,pre,learned_bidder,16.05
1074,pre,learned_bidder,11.95
1075,pre,learned_bidder,20.03
1076,post,learned_bidder,2.79
1077,pre,fixed_rule,0.77
1078,pre,fixed_rule,11.16
1079,pre,fixed_rule,5.77
1080,pre,fixed_rule,6.82
1081,pre,fixed_rule,-1.91
1082,pre,fixed_rule,1.99
1083,pre,fixed_rule,5.0
1084,pre,learned_bidder,13.61
1085,post,fixed_rule,11.88
1086,pre,fixed_rule,9.12
1087,pre,fixed_rule,4.24
1088,pre,learned_bidder,14.01
1089,pre,fixed_rule,13.1
1090,post,learned_bidder,3.75
1091,pre,learned_bidder,12.02
1092,pre,fixed_rule,7.88
1093,post,learned_bidder,-6.33
1094,pre,fixed_rule,7.21
1095,post,learned_bidder,4.89
1096,post,learned_bidder,4.81
1097,post,learned_bidder,4.89
1098,pre,learned_bidder,4.74
1099,pre,fixed_rule,3.0
1100,post,fixed_rule,8.03
1101,post,fixed_rule,-1.83
1102,post,learned_bidder,5.27
1103,post,fixed_rule,2.39
1104,pre,fixed_rule,8.62
1105,pre,fixed_rule,10.22
1106,post,fixed_rule,9.03
1107,pre,learned_bidder,11.63
1108,post,fixed_rule,-0.57
1109,pre,fixed_rule,11.09
1110,pre,fixed_rule,7.2
1111,post,fixed_rule,-2.15
1112,post,fixed_rule,-2.81
1113,pre,learned_bidder,9.57
1114,post,learned_bidder,2.42
1115,post,learned_bidder,-0.17
1116,pre,learned_bidder,13.5
1117,pre,fixed_rule,13.43
1118,pre,learned_bidder,12.75
1119,post,learned_bidder,-1.59
1120,post,fixed_rule,1.58
1121,pre,fixed_rule,14.57
1122,pre,learned_bidder,5.62
1123,pre,learned_bidder,16.21
1124,pre,learned_bidder,4.73
1125,pre,learned_bidder,3.19
1126,pre,fixed_rule,-0.04
1127,post,learned_bidder,6.55
1128,pre,fixed_rule,3.72
1129,pre,fixed_rule,13.43
1130,pre,fixed_rule,8.35
1131,pre,learned_bidder,20.39
1132,pre,learned_bidder,9.15
1133,post,fixed_rule,5.43
1134,pre,learned_bidder,13.32
1135,pre,fixed_rule,10.67
1136,post,fixed_rule,5.43
1137,pre,learned_bidder,13.51
1138,post,fixed_rule,-1.4
1139,pre,fixed_rule,8.68
1140,post,learned_bidder,10.82
1141,pre,fixed_rule,5.25
1142,pre,learned_bidder,11.63
1143,pre,fixed_rule,6.63
1144,pre,learned_bidder,17.19
1145,post,learned_bidder,2.62
1146,pre,fixed_rule,14.34
1147,pre,fixed_rule,6.71
1148,pre,fixed_rule,10.23
1149,post,fixed_rule,2.28
1150,post,learned_bidder,6.68
1151,pre,fixed_rule,9.13
1152,post,fixed_rule,7.24
1153,pre,fixed_rule,5.63
1154,pre,fixed_rule,10.29
1155,pre,fixed_rule,3.96
1156,pre,learned_bidder,5.93
1157,pre,fixed_rule,9.62
1158,post,fixed_rule,0.01
1159,pre,learned_bidder,10.82
1160,post,fixed_rule,11.3
1161,pre,learned_bidder,6.41
1162,pre,fixed_rule,9.37
1163,post,fixed_rule,0.51
1164,pre,fixed_rule,0.58
1165,pre,learned_bidder,9.71
1166,post,fixed_rule,0.36
1167,post,fixed_rule,7.13
1168,post,learned_bidder,6.11
1169,post,fixed_rule,7.77
1170,pre,fixed_rule,3.07
1171,post,learned_bidder,3.17
1172,pre,learned_bidder,15.9
1173,post,fixed_rule,8.89
1174,pre,learned_bidder,12.53
1175,pre,learned_bidder,13.0
1176,pre,fixed_rule,4.69
1177,pre,fixed_rule,6.35
1178,post,fixed_rule,2.87
1179,pre,fixed_rule,2.13
1180,pre,fixed_rule,6.13
1181,pre,learned_bidder,10.08
1182,post,fixed_rule,8.91
1183,pre,learned_bidder,5.69
1184,pre,learned_bidder,16.6
1185,post,fixed_rule,0.22
1186,post,fixed_rule,9.86
1187,pre,fixed_rule,10.58
1188,pre,learned_bidder,14.86
1189,post,fixed_rule,3.5
1190,post,fixed_rule,6.81
1191,pre,fixed_rule,3.59
1192,pre,fixed_rule,10.48
1193,post,learned_bidder,5.32
1194,post,learned_bidder,0.99
1195,post,fixed_rule,0.71
1196,post,learned_bidder,7.47
1197,pre,learned_bidder,9.19
1198,pre,fixed_rule,9.44
1199,post,learned_bidder,8.91
1200,pre,fixed_rule,6.89
1201,post,learned_bidder,7.85
1202,post,fixed_rule,1.6
1203,pre,fixed_rule,3.67
1204,post,fixed_rule,-3.13
1205,pre,learned_bidder,3.97
1206,post,fixed_rule,-0.08
1207,pre,fixed_rule,4.44
1208,pre,learned_bidder,15.79
1209,pre,learned_bidder,8.21
1210,post,fixed_rule,8.0
1211,post,learned_bidder,3.64
1212,pre,learned_bidder,15.62
1213,pre,learned_bidder,9.69
1214,pre,learned_bidder,16.14
1215,pre,fixed_rule,8.48
1216,post,learned_bidder,2.46
1217,pre,learned_bidder,15.97
1218,pre,fixed_rule,8.83
1219,pre,fixed_rule,6.36
1220,pre,fixed_rule,11.55
1221,pre,learned_bidder,13.75
1222,post,learned_bidder,6.08
1223,post,learned_bidder,7.95
1224,pre,fixed_rule,6.32
1225,pre,fixed_rule,10.63
1226,pre,learned_bidder,18.88
1227,pre,learned_bidder,12.65
1228,pre,learned_bidder,12.38
1229,post,learned_bidder,2.58
1230,post,learned_bidder,8.3
1231,pre,fixed_rule,11.97
1232,post,fixed_rule,5.45
1233,post,fixed_rule,5.51
1234,pre,fixed_rule,-0.93
1235,pre,learned_bidder,10.45
1236,pre,learned_bidder,6.04
1237,post,fixed_rule,10.41
1238,pre,fixed_rule,3.28
1239,pre,fixed_rule,6.95
1240,post,fixed_rule,0.62
1241,pre,fixed_rule,4.65
1242,pre,fixed_rule,4.91
1243,pre,fixed_rule,12.66
1244,pre,learned_bidder,14.49
1245,post,learned_bidder,4.32
1246,pre,fixed_rule,10.14
1247,pre,learned_bidder,18.84
1248,post,fixed_rule,1.91
1249,post,fixed_rule,7.42
1250,pre,fixed_rule,7.5
1251,post,learned_bidder,7.67
1252,pre,learned_bidder,12.46
1253,post,fixed_rule,2.02
1254,pre,fixed_rule,11.45
1255,pre,learned_bidder,23.43
1256,post,fixed_rule,7.63
1257,pre,learned_bidder,11.23
1258,post,learned_bidder,-4.69
1259,pre,learned_bidder,14.47
1260,post,learned_bidder,9.34
1261,pre,learned_bidder,11.01
1262,pre,fixed_rule,4.27
1263,post,learned_bidder,-5.78
1264,post,fixed_rule,0.85
1265,pre,learned_bidder,7.64
1266,pre,learned_bidder,14.65
1267,pre,learned_bidder,6.74
1268,pre,learned_bidder,10.82
1269,pre,fixed_rule,2.22
1270,post,fixed_rule,5.12
1271,pre,learned_bidder,13.43
1272,pre,fixed_rule,10.29
1273,post,learned_bidder,5.53
1274,pre,learned_bidder,13.91
1275,post,fixed_rule,0.76
1276,post,learned_bidder,-0.09
1277,post,learned_bidder,-0.52
1278,pre,learned_bidder,17.12
1279,pre,learned_bidder,13.58
1280,post,learned_bidder,6.39
1281,post,fixed_rule,11.9
1282,post,learned_bidder,4.28
1283,pre,learned_bidder,21.28
1284,post,learned_bidder,2.32
1285,post,learned_bidder,7.66
1286,pre,fixed_rule,-2.12
1287,post,learned_bidder,6.85
1288,pre,fixed_rule,2.53
1289,pre,learned_bidder,16.65
1290,pre,learned_bidder,14.12
1291,post,fixed_rule,-0.08
1292,post,fixed_rule,1.18
1293,pre,learned_bidder,15.9
1294,post,learned_bidder,6.48
1295,pre,fixed_rule,3.3
1296,post,fixed_rule,0.6
1297,pre,learned_bidder,11.75
1298,pre,fixed_rule,5.86
1299,pre,learned_bidder,12.75
1300,pre,learned_bidder,19.4
1301,post,learned_bidder,0.74
1302,pre,learned_bidder,15.2
1303,pre,learned_bidder,11.46
1304,pre,learned_bidder,9.23
1305,pre,fixed_rule,14.33
1306,post,learned_bidder,-0.39
1307,pre,learned_bidder,12.28
1308,post,learned_bidder,0.29
1309,post,fixed_rule,9.48
1310,post,learned_bidder,5.76
1311,post,learned_bidder,4.71
1312,pre,learned_bidder,12.73
1313,post,fixed_rule,-8.24
1314,pre,learned_bidder,10.63
1315,post,fixed_rule,12.1
1316,pre,fixed_rule,2.4
1317,post,learned_bidder,0.67
1318,pre,fixed_rule,7.0
1319,pre,fixed_rule,3.66
1320,pre,fixed_rule,7.44
1321,pre,learned_bidder,12.76
1322,post,fixed_rule,7.67
1323,pre,fixed_rule,4.24
1324,post,learned_bidder,0.79
1325,pre,fixed_rule,7.95
1326,pre,fixed_rule,4.38
1327,pre,fixed_rule,7.63
1328,pre,fixed_rule,5.51
1329,pre,learned_bidder,6.71
1330,pre,fixed_rule,6.14
1331,post,fixed_rule,4.73
1332,post,fixed_rule,4.51
1333,pre,fixed_rule,9.64
1334,pre,learned_bidder,13.56
1335,pre,fixed_rule,3.72
1336,pre,fixed_rule,5.66
1337,pre,fixed_rule,4.08
1338,post,learned_bidder,4.89
1339,pre,fixed_rule,1.03
1340,pre,fixed_rule,4.58
1341,post,fixed_rule,0.09
1342,post,fixed_rule,9.69
1343,post,learned_bidder,3.51
1344,post,learned_bidder,3.98
1345,pre,fixed_rule,0.98
1346,pre,learned_bidder,10.68
1347,post,learned_bidder,4.74
1348,pre,fixed_rule,7.96
1349,post,learned_bidder,3.95
1350,pre,fixed_rule,6.99
1351,pre,learned_bidder,14.38
1352,post,fixed_rule,9.78
1353,post,fixed_rule,-0.0
1354,pre,learned_bidder,17.61
1355,pre,fixed_rule,8.87
1356,post,fixed_rule,5.37
1357,post,fixed_rule,-2.92
1358,pre,fixed_rule,3.07
1359,pre,learned_bidder,9.66
1360,pre,fixed_rule,9.35
1361,post,fixed_rule,2.06
1362,pre,fixed_rule,11.93
1363,pre,fixed_rule,7.07
1364,post,learned_bidder,9.64
1365,pre,fixed_rule,11.08
1366,post,learned_bidder,-0.32
1367,pre,learned_bidder,11.54
1368,pre,fixed_rule,5.9
1369,pre,fixed_rule,6.32
1370,post,fixed_rule,6.29
1371,pre,fixed_rule,7.28
1372,post,fixed_rule,2.87
1373,post,learned_bidder,4.94
1374,pre,learned_bidder,7.2
1375,pre,fixed_rule,8.38
1376,pre,fixed_rule,3.55
1377,pre,fixed_rule,10.69
1378,pre,fixed_rule,2.18
1379,pre,fixed_rule,3.52
1380,pre,fixed_rule,8.65
1381,pre,learned_bidder,13.05
1382,pre,fixed_rule,11.37
1383,post,learned_bidder,4.64
1384,post,learned_bidder,4.79
1385,post,learned_bidder,9.84
1386,pre,learned_bidder,10.35
1387,pre,fixed_rule,5.51
1388,pre,fixed_rule,7.18
1389,pre,fixed_rule,11.1
1390,post,fixed_rule,8.3
1391,pre,fixed_rule,12.44
1392,post,learned_bidder,8.65
1393,pre,learned_bidder,16.08
1394,pre,learned_bidder,13.95
1395,post,fixed_rule,8.21
1396,pre,learned_bidder,13.19
1397,pre,fixed_rule,5.57
1398,pre,fixed_rule,4.38
1399,pre,learned_bidder,12.95
1400,pre,fixed_rule,14.24
1401,post,learned_bidder,1.83
1402,pre,fixed_rule,2.93
1403,post,learned_bidder,3.68
1404,pre,learned_bidder,10.27
1405,post,learned_bidder,4.63
1406,pre,learned_bidder,12.24
1407,pre,learned_bidder,6.43
1408,post,fixed_rule,-0.86
1409,post,learned_bidder,-0.44
1410,pre,learned_bidder,9.19
1411,post,learned_bidder,3.17
1412,pre,fixed_rule,6.27
1413,post,learned_bidder,4.0
1414,pre,learned_bidder,5.27
1415,post,fixed_rule,6.02
1416,post,fixed_rule,3.87
1417,pre,learned_bidder,7.84
1418,post,learned_bidder,-0.31
1419,post,learned_bidder,5.4
1420,post,fixed_rule,10.0
1421,post,fixed_rule,-0.9
1422,pre,learned_bidder,15.02
1423,post,fixed_rule,9.55
1424,pre,learned_bidder,13.05
1425,pre,fixed_rule,8.79
1426,pre,fixed_rule,1.37
1427,pre,fixed_rule,10.9
1428,post,learned_bidder,7.13
1429,post,learned_bidder,1.36
1430,pre,learned_bidder,14.86
1431,pre,fixed_rule,-0.47
1432,post,fixed_rule,6.49
1433,post,fixed_rule,8.84
1434,pre,fixed_rule,9.12
1435,pre,learned_bidder,6.66
1436,pre,fixed_rule,12.28
1437,pre,fixed_rule,4.2
1438,pre,fixed_rule,16.31
1439,pre,learned_bidder,15.55
1440,post,fixed_rule,1.85
1441,pre,learned_bidder,7.84
1442,pre,fixed_rule,6.23
1443,post,learned_bidder,1.05
1444,post,fixed_rule,1.56
1445,pre,learned_bidder,13.33
1446,pre,learned_bidder,12.06
1447,pre,learned_bidder,14.61
1448,pre,fixed_rule,6.65
1449,pre,learned_bidder,7.03
1450,post,fixed_rule,7.29
1451,pre,fixed_rule,7.12
1452,pre,learned_bidder,8.27
1453,pre,learned_bidder,14.33
1454,pre,learned_bidder,5.18
1455,pre,fixed_rule,5.61
1456,pre,fixed_rule,7.43
1457,pre,fixed_rule,9.01
1458,post,learned_bidder,4.61
1459,post,learned_bidder,3.59
1460,post,learned_bidder,-0.32
1461,pre,fixed_rule,9.35
1462,pre,fixed_rule,5.84
1463,post,learned_bidder,4.07
1464,pre,fixed_rule,16.6
1465,post,fixed_rule,6.48
1466,pre,learned_bidder,3.76
1467,post,fixed_rule,8.47
1468,pre,learned_bidder,12.49
1469,pre,fixed_rule,4.14
1470,post,learned_bidder,2.73
1471,pre,fixed_rule,10.47
1472,pre,learned_bidder,19.07
1473,pre,learned_bidder,13.75
1474,pre,fixed_rule,9.23
1475,pre,learned_bidder,20.25
1476,pre,learned_bidder,11.12
1477,pre,fixed_rule,-2.23
1478,pre,learned_bidder,10.99
1479,post,fixed_rule,-1.15
1480,post,fixed_rule,5.2
1481,post,learned_bidder,13.92
1482,pre,fixed_rule,8.45
1483,post,learned_bidder,7.24
1484,pre,fixed_rule,7.44
1485,pre,learned_bidder,18.64
1486,pre,fixed_rule,4.77
1487,post,fixed_rule,0.62
1488,pre,learned_bidder,9.24
1489,pre,fixed_rule,4.67
1490,pre,learned_bidder,13.28
1491,post,learned_bidder,5.68
1492,pre,learned_bidder,13.61
1493,post,fixed_rule,-3.31
1494,pre,learned_bidder,5.39
1495,pre,learned_bidder,14.31
1496,pre,fixed_rule,12.17
1497,post,fixed_rule,-1.18
1498,pre,learned_bidder,15.13
1499,pre,learned_bidder,8.32
1500,pre,fixed_rule,4.95
1501,post,learned_bidder,1.68
1502,pre,fixed_rule,0.95
1503,pre,fixed_rule,9.12
1504,post,learned_bidder,8.61
1505,pre,learned_bidder,8.94
1506,post,learned_bidder,5.49
1507,post,learned_bidder,2.53
1508,pre,fixed_rule,7.6
1509,post,fixed_rule,5.03
1510,pre,learned_bidder,14.38
1511,post,learned_bidder,3.29
1512,pre,learned_bidder,11.72
1513,pre,fixed_rule,0.41
1514,pre,learned_bidder,12.76
1515,post,learned_bidder,1.82
1516,pre,fixed_rule,7.34
1517,post,learned_bidder,5.39
1518,pre,fixed_rule,9.75
1519,pre,fixed_rule,11.55
1520,post,learned_bidder,4.75
1521,pre,fixed_rule,14.86
1522,post,learned_bidder,6.52
1523,post,learned_bidder,10.3
1524,post,fixed_rule,6.51
1525,pre,fixed_rule,6.6
1526,pre,fixed_rule,5.21
1527,pre,fixed_rule,7.33
1528,pre,fixed_rule,7.5
1529,post,learned_bidder,2.19
1530,post,learned_bidder,3.12
1531,post,fixed_rule,4.56
1532,post,learned_bidder,-4.5
1533,post,fixed_rule,2.45
1534,pre,fixed_rule,11.77
1535,pre,fixed_rule,-0.49
1536,post,learned_bidder,1.12
1537,post,learned_bidder,4.45
1538,post,fixed_rule,3.48
1539,pre,learned_bidder,11.08
1540,pre,learned_bidder,14.61
1541,pre,learned_bidder,13.8
1542,pre,fixed_rule,8.98
1543,pre,fixed_rule,8.19
1544,pre,learned_bidder,10.76
1545,pre,learned_bidder,12.17
1546,pre,learned_bidder,13.17
1547,post,fixed_rule,5.21
1548,pre,learned_bidder,9.3
1549,pre,learned_bidder,17.34
1550,post,learned_bidder,6.82
1551,pre,learned_bidder,18.89
1552,pre,fixed_rule,13.17
1553,pre,learned_bidder,15.18
1554,post,fixed_rule,4.45
1555,pre,fixed_rule,11.21
1556,pre,learned_bidder,10.07
1557,pre,learned_bidder,4.06
1558,post,fixed_rule,-0.56
1559,post,fixed_rule,7.45
1560,pre,fixed_rule,1.27
1561,pre,learned_bidder,13.47
1562,pre,fixed_rule,3.11
1563,pre,fixed_rule,13.68
1564,post,learned_bidder,9.66
1565,pre,learned_bidder,5.95
1566,pre,learned_bidder,9.55
1567,post,learned_bidder,5.91
1568,pre,learned_bidder,15.94
1569,pre,learned_bidder,14.92
1570,pre,learned_bidder,10.13
1571,pre,fixed_rule,-1.11
1572,post,learned_bidder,3.33
1573,pre,fixed_rule,-0.84
1574,pre,learned_bidder,19.75
1575,pre,fixed_rule,13.92
1576,post,learned_bidder,11.16
1577,post,fixed_rule,7.08
1578,pre,fixed_rule,8.56
1579,pre,learned_bidder,10.51
1580,pre,learned_bidder,19.43
1581,post,fixed_rule,1.32
1582,pre,learned_bidder,11.65
1583,pre,fixed_rule,8.23
1584,post,fixed_rule,-5.81
1585,post,learned_bidder,6.02
1586,post,fixed_rule,2.09
1587,post,fixed_rule,3.3
1588,pre,learned_bidder,11.23
1589,pre,fixed_rule,7.31
1590,pre,learned_bidder,9.21
1591,post,learned_bidder,-0.18
1592,post,learned_bidder,3.33
1593,pre,fixed_rule,14.06
1594,post,fixed_rule,7.84
1595,post,fixed_rule,4.61
1596,post,fixed_rule,7.25
1597,pre,learned_bidder,19.12
1598,pre,fixed_rule,3.05
1599,pre,learned_bidder,14.12
1600,post,fixed_rule,10.36
1601,pre,learned_bidder,13.46
1602,pre,fixed_rule,11.16
1603,pre,learned_bidder,7.74
1604,post,fixed_rule,11.19
1605,pre,fixed_rule,2.83
1606,pre,learned_bidder,14.68
1607,pre,fixed_rule,6.12
1608,pre,fixed_rule,13.33
1609,post,learned_bidder,4.01
1610,pre,learned_bidder,11.97
1611,pre,learned_bidder,16.72
1612,pre,fixed_rule,10.64
1613,post,learned_bidder,2.77
1614,pre,fixed_rule,5.62
1615,post,learned_bidder,3.47
1616,post,fixed_rule,4.08
1617,post,fixed_rule,8.63
1618,pre,fixed_rule,2.1
1619,post,learned_bidder,4.88
1620,pre,fixed_rule,7.56
1621,post,learned_bidder,6.05
1622,post,fixed_rule,14.09
1623,post,fixed_rule,5.75
1624,pre,fixed_rule,6.42
1625,post,fixed_rule,4.78
1626,post,learned_bidder,1.5
1627,post,fixed_rule,0.75
1628,pre,fixed_rule,10.0
1629,pre,fixed_rule,8.9
1630,pre,fixed_rule,12.63
1631,post,learned_bidder,5.75
1632,pre,fixed_rule,10.25
1633,post,learned_bidder,3.42
1634,post,learned_bidder,1.91
1635,post,fixed_rule,6.33
1636,pre,learned_bidder,14.88
1637,pre,fixed_rule,5.71
1638,pre,learned_bidder,16.4
1639,pre,learned_bidder,15.65
1640,pre,learned_bidder,12.97
1641,pre,learned_bidder,6.5
1642,pre,learned_bidder,14.42
1643,post,fixed_rule,3.63
1644,post,learned_bidder,11.44
1645,pre,fixed_rule,10.29
1646,pre,learned_bidder,8.48
1647,post,learned_bidder,6.14
1648,post,fixed_rule,2.52
1649,post,learned_bidder,0.22
1650,pre,fixed_rule,11.05
1651,pre,fixed_rule,9.8
1652,pre,learned_bidder,12.98
1653,post,learned_bidder,6.95
1654,pre,learned_bidder,8.02
1655,pre,fixed_rule,10.64
1656,post,learned_bidder,3.27
1657,pre,fixed_rule,8.8
1658,pre,fixed_rule,6.28
1659,pre,learned_bidder,9.38
1660,pre,fixed_rule,6.44
1661,post,fixed_rule,6.92
1662,pre,fixed_rule,7.46
1663,post,learned_bidder,12.34
1664,post,fixed_rule,3.17
1665,pre,fixed_rule,3.53
1666,post,fixed_rule,10.02
1667,post,learned_bidder,5.68
1668,pre,fixed_rule,9.33
1669,pre,learned_bidder,9.8
1670,post,learned_bidder,10.41
1671,pre,learned_bidder,7.82
1672,post,learned_bidder,5.54
