user_id,user_segment,platform,period,sessions_7d
1252,returning,ios,before,9
1253,new,android,before,6
1254,new,ios,after,1
1255,returning,ios,after,4
1256,new,ios,before,4
1257,new,ios,before,2
1258,returning,android,after,8
1259,new,web,after,2
1260,new,ios,after,2
1261,returning,android,before,9
1262,new,android,after,1
1263,new,android,before,5
1264,new,ios,after,1
1265,new,ios,before,3
1266,new,web,before,3
1267,returning,web,before,6
1268,new,ios,before,2
1269,returning,android,after,7
1270,new,ios,before,2
1271,returning,ios,before,5
1272,new,ios,before,4
1273,returning,android,after,6
1274,new,ios,after,2
1275,new,ios,after,4
1276,returning,ios,after,6
1277,new,ios,after,2
1278,returning,ios,after,5
1279,new,android,before,7
1280,returning,android,after,6
1281,new,android,after,1
1282,returning,android,after,2
1283,returning,android,before,4
1284,returning,ios,after,8
1285,new,ios,before,1
1286,new,web,before,6
1287,returning,android,after,10
1288,new,android,before,5
1289,new,ios,before,3
1290,returning,ios,after,10
1291,returning,ios,before,15
1292,returning,web,after,4
1293,returning,android,before,10
1294,new,ios,before,3
1295,returning,ios,after,10
1296,returning,ios,after,10
1297,new,ios,before,5
1298,returning,android,after,7
1299,returning,ios,after,8
1300,returning,web,before,9
1301,returning,android,after,9
1302,returning,web,before,9
1303,returning,web,after,8
1304,returning,web,after,6
1305,new,web,after,4
1306,new,ios,after,3
1307,new,ios,before,6
1308,returning,ios,before,7
1309,new,android,before,2
1310,new,android,after,1
1311,new,ios,after,2
1312,returning,web,before,5
1313,returning,android,after,3
1314,new,android,after,5
1315,returning,ios,after,6
1316,new,ios,before,1
1317,returning,android,after,4
1318,new,ios,after,2
1319,new,android,before,2
1320,returning,ios,before,11
1321,returning,ios,before,10
1322,new,ios,before,2
1323,new,android,after,1
1324,returning,ios,after,6
1325,returning,web,after,8
1326,new,ios,before,2
1327,returning,web,after,11
1328,returning,ios,before,5
1329,new,ios,after,3
1330,new,web,before,4
1331,new,android,before,1
1332,new,android,after,4
1333,returning,android,before,3
1334,new,ios,after,4
1335,new,android,after,3
1336,returning,ios,after,4
1337,new,android,after,3
1338,new,web,before,0
1339,new,web,after,2
1340,new,android,before,1
1341,returning,android,after,8
1342,new,android,before,4
1343,returning,ios,before,9
1344,returning,web,after,7
1345,new,android,before,4
1346,returning,ios,after,9
1347,returning,android,after,10
1348,returning,ios,after,7
1349,new,web,after,3
1350,new,web,after,3
1351,returning,ios,before,11
1352,returning,ios,before,5
1353,returning,android,before,8
1354,returning,ios,after,7
1355,new,web,before,3
1356,new,ios,before,2
1357,new,ios,before,4
1358,new,ios,before,3
1359,returning,android,before,6
1360,returning,android,before,10
1361,new,web,before,3
1362,new,web,before,1
1363,returning,android,before,7
1364,new,ios,before,1
1365,returning,ios,after,7
1366,returning,web,before,9
1367,new,ios,before,3
1368,returning,web,before,8
1369,returning,web,after,9
1370,new,android,after,1
1371,returning,android,after,3
1372,returning,web,before,16
1373,new,android,before,4
1374,new,android,before,3
1375,new,ios,after,3
1376,returning,android,after,6
1377,returning,ios,after,8
1378,new,web,after,1
1379,new,android,after,3
1380,returning,android,after,9
1381,returning,ios,after,6
1382,returning,web,before,10
1383,new,ios,before,4
1384,new,android,after,3
1385,new,ios,before,3
1386,new,web,before,3
1387,returning,android,after,4
1388,new,android,before,3
1389,new,ios,after,1
1390,returning,ios,after,6
1391,returning,ios,before,10
1392,new,ios,after,2
1393,returning,android,after,13
1394,new,android,after,1
1395,new,ios,before,4
1396,returning,android,after,6
1397,new,ios,after,0
1398,returning,ios,after,5
1399,new,web,before,1
1400,returning,ios,before,10
1401,returning,android,after,10
1402,new,web,before,0
1403,new,android,before,4
1404,returning,android,before,4
1405,returning,android,before,7
1406,new,web,before,2
1407,returning,web,before,10
1408,new,ios,after,0
1409,new,android,before,5
1410,new,web,before,1
1411,returning,web,before,8
1412,new,ios,after,3
1413,returning,ios,before,13
1414,returning,android,after,9
1415,returning,ios,after,7
1416,returning,android,after,8
1417,returning,android,after,7
1418,new,ios,before,5
1419,returning,ios,after,10
1420,new,web,before,4
1421,returning,web,after,5
1422,returning,web,after,9
1423,new,web,after,2
1424,new,web,after,1
1425,new,android,before,2
1426,new,ios,after,3
1427,returning,web,after,6
1428,new,android,after,0
1429,new,ios,before,3
1430,returning,web,after,10
1431,returning,ios,before,11
1432,returning,web,before,9
1433,new,android,before,4
1434,new,ios,after,2
1435,new,web,before,2
1436,new,android,before,2
1437,new,android,before,3
1438,returning,android,after,8
1439,returning,ios,before,11
1440,new,ios,after,1
1441,returning,ios,after,11
1442,new,ios,after,3
1443,new,ios,after,2
1444,new,android,before,3
1445,new,ios,before,4
1446,returning,android,before,12
1447,new,ios,after,2
1448,returning,ios,after,7
1449,returning,web,after,3
1450,returning,web,before,12
1451,new,web,before,1
1452,new,ios,before,2
1453,new,android,before,5
1454,new,ios,before,1
1455,new,android,after,5
1456,new,web,before,5
1457,returning,ios,after,1
1458,new,web,before,1
1459,new,android,before,3
1460,returning,ios,after,6
1461,returning,ios,after,9
1462,new,web,before,1
1463,returning,android,before,9
1464,new,ios,before,3
1465,returning,ios,after,11
1466,returning,web,before,11
1467,new,ios,after,2
1468,returning,web,before,7
1469,returning,android,after,9
1470,returning,ios,before,7
1471,returning,ios,after,15
1472,returning,android,after,5
1473,returning,ios,before,4
1474,returning,ios,before,11
1475,new,ios,after,4
1476,returning,web,before,8
1477,new,android,before,2
1478,new,android,before,4
1479,new,ios,before,7
1480,new,android,before,3
1481,new,android,before,4
1482,new,ios,before,4
1483,new,web,before,2
1484,new,web,before,2
1485,new,ios,before,4
1486,returning,web,after,10
1487,returning,android,before,12
1488,new,android,before,3
1489,returning,ios,before,6
1490,new,web,after,3
1491,new,android,before,3
1492,returning,web,before,13
1493,returning,ios,before,6
1494,new,ios,before,1
1495,returning,web,before,7
1496,new,android,before,3
1497,returning,ios,after,9
1498,new,web,after,3
1499,new,ios,before,4
1500,new,web,after,3
1501,returning,web,after,6
1502,returning,ios,before,8
1503,new,android,before,4
1504,new,web,before,1
1505,returning,web,after,6
1506,new,android,before,1
1507,new,android,after,2
1508,new,android,before,3
1509,returning,ios,after,7
1510,returning,android,after,7
1511,new,ios,before,5
1512,new,ios,before,1
1513,returning,ios,after,3
1514,new,web,before,3
1515,new,ios,before,6
1516,returning,ios,after,8
1517,new,ios,before,0
1518,new,ios,before,3
1519,returning,web,before,2
1520,new,ios,before,5
1521,new,ios,after,5
1522,new,web,after,4
1523,new,ios,before,1
1524,returning,android,before,3
1525,returning,web,after,7
1526,returning,android,before,14
1527,new,ios,before,4
1528,new,android,before,4
1529,returning,android,before,2
1530,new,android,after,3
1531,returning,ios,before,10
1532,new,web,before,2
1533,returning,android,after,12
1534,new,android,before,7
1535,returning,web,after,3
1536,new,web,before,3
1537,new,android,before,2
1538,returning,ios,before,10
1539,returning,ios,after,5
1540,new,android,after,3
1541,returning,ios,before,7
1542,new,android,before,4
1543,returning,android,before,12
1544,returning,android,after,12
1545,returning,ios,before,4
1546,returning,web,after,8
1547,new,android,after,6
1548,new,android,after,3
1549,new,android,before,2
1550,returning,ios,before,6
1551,new,android,before,4
1552,new,ios,after,4
1553,new,android,after,5
1554,returning,ios,after,7
1555,new,ios,before,4
1556,new,ios,before,5
1557,returning,ios,after,13
1558,new,web,after,2
1559,returning,web,after,10
1560,new,ios,after,1
1561,new,ios,before,5
1562,returning,android,before,8
1563,new,ios,before,7
1564,new,android,after,3
1565,new,ios,after,5
1566,new,android,before,2
1567,returning,web,after,8
1568,returning,ios,after,7
1569,returning,web,after,9
1570,returning,web,after,6
1571,new,web,before,4
1572,new,android,before,4
1573,new,web,after,1
1574,returning,android,after,8
1575,new,web,before,2
1576,returning,ios,before,10
1577,new,android,after,1
1578,new,android,after,1
1579,new,ios,before,2
1580,returning,ios,after,7
1581,new,ios,before,3
1582,new,ios,before,4
1583,new,ios,after,2
1584,new,ios,before,4
1585,new,ios,after,2
1586,returning,android,before,4
1587,new,ios,after,4
1588,new,ios,before,3
1589,new,ios,after,1
1590,new,ios,before,5
1591,returning,ios,after,9
1592,returning,web,before,8
1593,returning,ios,before,10
1594,returning,ios,before,9
1595,new,android,after,2
1596,new,web,before,2
1597,returning,android,after,14
1598,returning,ios,after,6
1599,returning,android,after,5
1600,returning,android,after,11
1601,new,ios,before,2
1602,returning,web,after,6
1603,new,web,after,0
1604,returning,android,before,9
1605,new,ios,before,6
1606,new,android,after,2
1607,returning,web,before,12
1608,returning,web,after,2
1609,new,ios,before,5
1610,returning,ios,before,9
1611,returning,ios,after,5
1612,new,web,before,4
1613,returning,android,after,7
1614,new,ios,after,1
1615,new,ios,before,2
1616,new,ios,before,2
1617,returning,web,after,9
1618,returning,ios,after,5
1619,new,ios,before,4
1620,returning,android,after,5
1621,returning,android,before,5
1622,new,android,before,3
1623,new,web,after,1
1624,new,ios,before,3
1625,new,ios,after,1
1626,returning,ios,after,10
1627,returning,android,after,5
1628,new,web,after,5
1629,returning,ios,before,6
1630,returning,android,before,10
1631,new,android,after,3
1632,returning,web,after,7
1633,new,android,before,3
1634,returning,ios,after,5
1635,returning,android,before,11
1636,returning,web,after,6
1637,new,android,before,3
1638,returning,web,after,7
1639,returning,ios,before,8
1640,new,android,before,1
1641,new,ios,after,1
1642,new,ios,before,2
1643,new,ios,before,1
1644,new,ios,after,3
1645,new,ios,before,2
1646,new,android,before,4
1647,new,web,before,3
1648,returning,ios,after,6
1649,returning,ios,after,15
1650,new,ios,after,1
1651,returning,ios,before,9
1652,new,ios,before,6
1653,new,android,before,5
1654,returning,web,after,9
1655,returning,android,before,5
1656,returning,android,before,7
1657,new,android,after,1
1658,new,ios,after,3
1659,returning,ios,after,5
1660,returning,ios,before,7
1661,new,ios,after,4
1662,new,web,after,2
1663,new,android,before,3
1664,returning,android,after,8
1665,new,ios,after,6
1666,new,ios,before,2
1667,returning,web,after,5
1668,returning,ios,after,6
1669,new,android,after,1
1670,returning,ios,after,7
1671,new,ios,after,0
1672,new,ios,after,4
1673,new,web,before,6
1674,returning,ios,after,5
1675,new,android,after,2
1676,returning,ios,after,4
1677,new,android,before,2
1678,new,android,before,4
1679,returning,android,after,7
1680,returning,ios,after,7
1681,new,ios,after,2
1682,returning,web,before,10
1683,new,android,before,2
1684,new,ios,after,4
1685,returning,ios,before,6
1686,returning,ios,after,7
1687,new,android,before,1
1688,new,ios,before,3
1689,returning,ios,after,8
1690,new,ios,before,4
1691,returning,android,after,6
1692,returning,web,after,9
1693,new,android,after,3
1694,returning,android,before,5
1695,new,android,before,5
1696,new,ios,after,1
1697,new,android,before,3
1698,new,ios,before,0
1699,returning,ios,before,15
1700,returning,android,after,11
1701,returning,ios,before,6
1702,returning,android,before,7
1703,returning,android,after,5
1704,returning,ios,before,7
1705,new,ios,after,6
1706,returning,android,after,10
1707,returning,android,after,9
1708,new,web,after,2
1709,returning,ios,before,11
1710,returning,web,before,8
1711,new,ios,before,2
1712,new,ios,before,2
1713,new,android,after,6
1714,returning,ios,after,10
1715,returning,ios,after,7
1716,returning,ios,after,6
1717,new,web,after,3
1718,new,web,before,6
1719,new,web,before,1
1720,returning,ios,after,10
1721,new,android,before,1
1722,returning,web,after,8
1723,returning,ios,after,9
1724,new,ios,after,4
1725,new,ios,after,1
1726,returning,android,after,9
1727,new,android,after,4
1728,new,ios,after,2
1729,new,ios,before,4
1730,returning,android,before,7
1731,returning,android,after,9
1732,new,ios,after,1
1733,returning,ios,after,12
1734,returning,web,after,4
1735,returning,android,after,1
1736,new,android,after,5
1737,returning,android,after,12
1738,returning,web,before,9
1739,new,ios,before,4
1740,returning,ios,before,5
1741,new,ios,before,2
1742,returning,web,after,3
1743,new,ios,before,2
1744,new,ios,before,6
1745,new,ios,before,2
1746,returning,android,after,8
1747,new,android,after,2
1748,new,ios,before,7
1749,new,ios,after,1
1750,returning,android,after,10
1751,new,ios,after,4
1752,returning,android,after,7
1753,new,ios,after,6
1754,new,web,before,2
1755,new,ios,after,2
1756,new,android,before,2
1757,new,ios,before,0
1758,returning,ios,after,10
1759,returning,android,after,4
1760,returning,android,after,6
1761,returning,android,before,10
1762,new,android,before,2
1763,new,android,before,5
1764,returning,web,after,11
1765,returning,ios,after,8
1766,returning,web,after,6
1767,new,ios,after,2
1768,new,ios,before,2
1769,new,android,before,5
1770,new,ios,before,1
1771,new,ios,before,6
1772,returning,ios,before,9
1773,new,android,before,1
1774,returning,android,before,2
