user_id,signup_source,plan,setup_actions_first_hour,completed_checklist,retained_30d
1054,organic,free,6,0,1
1055,organic,free,6,1,0
1056,paid,free,3,0,0
1057,referral,free,5,1,1
1058,organic,free,3,0,0
1059,paid,free,4,0,0
1060,paid,free,5,0,1
1061,referral,free,6,0,0
1062,paid,pro,6,1,1
1063,organic,free,7,0,0
1064,paid,pro,2,0,0
1065,organic,free,6,1,1
1066,referral,free,6,0,0
1067,organic,free,5,0,0
1068,paid,pro,5,0,1
1069,organic,free,7,1,1
1070,organic,free,6,1,0
1071,referral,free,6,0,0
1072,paid,free,10,1,0
1073,organic,free,6,1,0
1074,referral,free,10,0,1
1075,referral,free,8,0,1
1076,organic,pro,6,1,1
1077,paid,free,10,1,1
1078,paid,free,6,0,0
1079,paid,free,6,1,0
1080,organic,pro,8,0,0
1081,organic,free,7,1,1
1082,referral,free,6,0,0
1083,referral,free,5,1,0
1084,referral,free,6,1,1
1085,referral,free,10,0,0
1086,paid,free,7,1,1
1087,paid,free,8,1,0
1088,paid,free,7,1,0
1089,paid,pro,3,0,0
1090,paid,pro,6,1,0
1091,organic,free,3,0,0
1092,paid,free,7,0,1
1093,organic,free,6,0,0
1094,organic,free,5,0,1
1095,paid,free,4,0,0
1096,organic,free,6,1,0
1097,organic,free,7,1,1
1098,referral,free,3,1,1
1099,referral,free,4,1,0
1100,organic,free,11,1,1
1101,organic,free,6,0,0
1102,organic,free,7,1,1
1103,paid,free,8,0,1
1104,referral,free,7,1,1
1105,organic,free,9,1,1
1106,paid,free,8,1,0
1107,organic,pro,7,0,0
1108,organic,free,6,0,0
1109,referral,pro,8,0,0
1110,organic,free,4,0,0
1111,organic,free,3,1,0
1112,organic,free,6,0,0
1113,paid,free,5,0,1
1114,referral,free,4,0,0
1115,referral,free,4,0,0
1116,organic,pro,5,0,0
1117,organic,free,7,1,1
1118,paid,pro,4,0,0
1119,organic,free,11,0,1
1120,referral,free,10,1,1
1121,paid,free,5,1,1
1122,organic,free,2,0,0
1123,referral,free,15,1,1
1124,organic,pro,7,1,0
1125,organic,pro,6,1,0
1126,paid,free,4,0,0
1127,paid,free,3,0,0
1128,paid,free,3,1,0
1129,paid,free,1,0,0
1130,referral,free,4,0,1
1131,referral,free,10,0,1
1132,paid,free,9,1,1
1133,organic,free,7,1,1
1134,paid,free,7,1,0
1135,referral,free,6,0,1
1136,organic,pro,4,0,0
1137,paid,free,4,0,1
1138,organic,free,8,1,1
1139,organic,free,8,1,1
1140,paid,pro,9,1,0
1141,organic,free,3,0,0
1142,paid,free,4,0,1
1143,referral,free,6,0,1
1144,referral,free,5,1,1
1145,organic,free,3,0,0
1146,organic,free,4,0,0
1147,paid,pro,8,0,1
1148,referral,free,6,1,1
1149,paid,free,7,1,1
1150,referral,free,5,1,1
1151,organic,free,6,1,0
1152,referral,free,7,1,0
1153,organic,free,6,1,0
1154,organic,free,1,0,0
1155,paid,pro,6,1,1
1156,organic,pro,6,1,1
1157,organic,free,3,0,0
1158,organic,free,7,0,0
1159,organic,pro,4,0,0
1160,paid,free,4,0,0
1161,organic,free,7,0,0
1162,paid,free,4,1,0
1163,referral,pro,6,1,0
1164,organic,free,11,0,1
1165,organic,free,5,0,1
1166,referral,free,0,0,0
1167,referral,free,2,0,0
1168,paid,free,4,1,0
1169,referral,free,9,1,1
1170,organic,free,5,0,0
1171,organic,pro,3,0,1
1172,paid,free,4,0,0
1173,organic,pro,3,0,0
1174,paid,free,5,1,1
1175,paid,free,5,1,1
1176,paid,free,4,1,0
1177,paid,free,8,1,1
1178,organic,free,10,1,1
1179,organic,free,4,0,0
1180,organic,pro,8,1,1
1181,paid,free,3,0,0
1182,organic,pro,2,0,0
1183,organic,free,6,0,0
1184,organic,free,8,1,1
1185,organic,free,6,0,1
1186,referral,free,5,1,1
1187,organic,free,4,0,0
1188,referral,free,6,0,1
1189,organic,free,5,0,1
1190,paid,free,3,0,0
1191,organic,free,3,0,0
1192,organic,pro,7,0,1
1193,referral,free,8,1,0
1194,referral,free,8,1,1
1195,referral,free,3,0,0
1196,organic,free,3,0,1
1197,organic,pro,5,0,0
1198,paid,pro,5,0,0
1199,organic,free,7,0,0
1200,paid,free,6,0,0
1201,paid,pro,6,0,1
1202,paid,free,4,1,1
1203,referral,free,6,0,0
1204,paid,free,7,1,1
1205,organic,free,8,0,1
1206,organic,free,8,1,1
1207,paid,free,6,1,0
1208,paid,pro,4,0,0
1209,organic,free,1,0,0
1210,organic,pro,3,0,0
1211,paid,free,4,1,1
1212,referral,free,8,1,0
1213,paid,free,3,0,0
1214,organic,free,4,0,0
1215,organic,pro,5,0,0
1216,paid,free,6,1,0
1217,organic,pro,10,1,1
1218,paid,free,8,1,0
1219,paid,free,0,0,0
1220,organic,free,3,0,0
1221,organic,free,12,1,1
1222,organic,free,9,0,1
1223,referral,free,7,1,1
1224,paid,free,10,1,1
1225,organic,free,1,0,0
1226,referral,free,4,1,0
1227,paid,free,6,1,1
1228,paid,free,3,0,0
1229,referral,free,4,0,0
1230,organic,free,5,0,1
1231,organic,free,4,0,0
1232,paid,free,4,0,0
1233,organic,free,5,0,1
1234,paid,free,5,0,0
1235,organic,free,10,1,0
1236,organic,free,7,0,1
1237,organic,free,5,0,1
1238,organic,free,7,1,0
1239,organic,free,6,1,0
1240,organic,free,8,1,1
1241,referral,free,11,1,1
1242,organic,free,5,1,0
1243,organic,pro,6,0,0
1244,organic,free,0,0,0
1245,organic,free,8,0,0
1246,organic,pro,7,1,1
1247,paid,pro,6,0,0
1248,organic,free,7,1,1
1249,referral,pro,4,1,0
1250,referral,free,4,0,1
1251,organic,free,7,0,0
1252,organic,free,5,0,1
1253,organic,free,3,0,1
1254,paid,free,2,0,0
1255,organic,free,0,0,0
1256,referral,free,6,1,0
1257,paid,free,6,0,1
1258,referral,free,4,0,1
1259,paid,free,7,1,1
1260,referral,pro,6,1,0
1261,organic,free,6,1,0
1262,organic,free,3,0,0
1263,organic,free,4,0,1
1264,referral,free,4,0,0
1265,paid,free,13,1,1
1266,referral,free,8,1,1
1267,organic,free,9,1,1
1268,referral,free,4,0,1
1269,paid,free,6,0,0
1270,paid,free,8,1,1
1271,referral,free,5,0,0
1272,organic,free,4,1,0
1273,organic,pro,10,1,1
1274,paid,free,2,0,0
1275,organic,free,8,1,1
1276,organic,pro,8,0,0
1277,organic,free,7,1,1
1278,organic,pro,3,0,1
1279,referral,free,4,0,0
1280,paid,free,6,0,1
1281,organic,free,4,0,1
1282,organic,free,6,0,1
1283,organic,pro,10,1,1
1284,paid,free,4,0,0
1285,referral,pro,6,1,0
1286,referral,free,9,0,0
1287,organic,pro,7,1,1
1288,organic,pro,3,0,0
1289,paid,free,4,0,1
1290,paid,pro,7,1,0
1291,paid,free,9,1,0
1292,paid,free,3,1,0
1293,paid,free,5,0,0
1294,organic,free,7,1,0
1295,organic,free,7,1,1
1296,organic,free,7,1,1
1297,organic,free,3,0,0
1298,organic,free,8,0,1
1299,paid,free,10,0,1
1300,organic,free,9,1,1
1301,organic,free,11,1,1
1302,paid,pro,4,0,1
1303,paid,pro,10,1,1
1304,organic,pro,10,1,1
1305,referral,free,0,0,0
1306,referral,free,8,1,0
1307,paid,pro,7,0,0
1308,paid,free,8,1,1
1309,organic,free,5,1,0
1310,referral,free,5,0,0
1311,organic,free,7,0,0
1312,referral,free,5,0,0
1313,paid,free,2,1,0
1314,organic,free,6,1,1
1315,organic,free,10,0,1
1316,paid,free,4,0,0
1317,paid,free,5,0,0
1318,organic,free,5,0,0
1319,paid,free,7,1,1
1320,referral,free,9,1,1
1321,paid,free,4,1,1
1322,paid,free,5,0,0
1323,organic,free,5,0,0
1324,paid,pro,8,0,1
1325,organic,free,6,0,0
1326,referral,free,6,1,1
1327,organic,pro,6,1,0
1328,paid,free,9,1,1
1329,organic,free,8,0,1
1330,organic,free,5,0,0
1331,paid,free,6,0,1
1332,paid,free,3,0,0
1333,paid,free,4,0,0
1334,referral,free,4,0,0
1335,referral,free,5,0,0
1336,referral,free,8,0,1
1337,organic,free,4,0,1
1338,paid,pro,3,0,0
1339,referral,free,5,1,0
1340,organic,free,7,0,1
1341,organic,free,5,0,0
1342,referral,free,6,0,0
1343,paid,free,5,0,1
1344,paid,free,4,1,0
1345,referral,free,5,0,1
1346,paid,pro,6,0,0
1347,organic,pro,4,0,0
1348,organic,free,6,0,0
1349,organic,free,3,0,0
1350,organic,free,5,0,0
1351,paid,free,5,0,1
1352,referral,pro,6,0,1
1353,organic,free,3,0,0
1354,organic,free,8,0,1
1355,referral,pro,8,0,1
1356,organic,free,9,1,1
1357,paid,free,10,1,1
1358,paid,free,11,1,1
1359,paid,free,4,0,1
1360,organic,free,7,1,1
1361,paid,free,7,1,1
1362,organic,free,4,0,0
1363,paid,free,4,0,0
1364,organic,pro,7,1,0
1365,paid,free,7,1,1
1366,paid,free,6,1,1
1367,organic,free,4,0,0
1368,organic,free,10,1,1
1369,organic,free,5,0,0
1370,organic,free,6,1,1
1371,organic,free,6,1,1
1372,referral,free,6,0,1
1373,organic,free,8,1,1
1374,referral,free,4,0,0
1375,referral,pro,7,0,0
1376,organic,pro,9,1,1
1377,paid,free,10,1,1
1378,referral,free,7,0,1
1379,paid,free,5,1,0
1380,organic,pro,7,1,1
1381,organic,free,10,0,0
1382,organic,free,8,0,1
1383,paid,free,11,1,1
1384,referral,free,3,0,0
1385,referral,free,10,1,1
1386,organic,free,3,0,0
1387,paid,free,3,0,0
1388,organic,pro,4,0,0
1389,referral,free,7,0,1
1390,organic,pro,6,1,1
1391,referral,free,10,1,1
1392,referral,pro,8,1,1
1393,organic,free,7,1,0
1394,organic,free,3,0,0
1395,referral,free,9,1,0
1396,organic,pro,2,0,0
1397,paid,free,12,1,0
1398,referral,free,3,0,1
1399,paid,free,3,0,0
1400,organic,free,6,0,0
1401,organic,free,4,0,0
1402,organic,free,7,1,1
1403,referral,free,9,1,1
1404,organic,free,6,1,1
1405,organic,free,4,1,1
1406,organic,free,5,0,0
1407,referral,free,7,1,1
1408,organic,free,7,1,1
1409,referral,free,8,0,0
1410,paid,free,8,1,1
1411,referral,pro,5,1,0
1412,referral,free,4,0,0
1413,referral,free,8,1,1
1414,referral,free,1,0,0
1415,organic,free,6,0,0
1416,paid,free,8,1,1
1417,paid,pro,3,0,0
1418,paid,free,5,0,0
1419,referral,free,5,1,0
1420,referral,free,4,1,0
1421,paid,free,5,0,1
1422,paid,free,4,0,1
1423,paid,pro,3,0,0
1424,organic,free,5,1,1
1425,organic,free,3,0,0
1426,organic,free,3,0,0
1427,organic,pro,3,1,0
1428,organic,free,7,0,0
1429,paid,free,1,0,0
1430,organic,pro,7,1,1
1431,referral,pro,10,1,1
1432,paid,free,2,0,0
1433,organic,free,9,1,1
1434,organic,free,6,0,0
1435,organic,pro,5,0,0
1436,referral,free,4,0,1
1437,organic,free,3,0,1
1438,paid,free,11,1,1
1439,referral,free,7,0,0
1440,referral,free,3,0,0
1441,organic,free,9,1,1
1442,organic,free,7,0,1
1443,organic,free,6,1,0
1444,organic,pro,8,1,1
1445,organic,free,7,0,1
1446,paid,free,6,1,0
1447,referral,pro,5,0,0
1448,paid,free,8,1,1
1449,paid,pro,7,1,0
1450,organic,free,3,1,0
1451,referral,free,6,0,0
1452,paid,free,9,0,1
1453,referral,free,6,0,0
1454,referral,free,9,1,1
1455,organic,free,3,0,0
1456,organic,free,3,0,1
1457,organic,free,9,1,1
1458,organic,free,5,1,0
1459,referral,free,11,0,0
1460,organic,free,6,0,0
1461,paid,free,4,0,0
1462,paid,free,3,0,1
1463,organic,free,7,0,1
1464,organic,free,12,1,1
1465,paid,free,3,0,0
1466,paid,free,8,0,1
1467,organic,free,5,0,0
1468,organic,free,7,1,1
1469,paid,free,8,1,1
1470,organic,free,8,1,1
1471,referral,free,5,0,0
1472,organic,free,7,0,1
1473,organic,free,5,1,0
1474,paid,free,10,0,1
1475,paid,free,3,1,1
1476,paid,free,2,0,0
1477,organic,free,6,0,0
1478,referral,free,9,1,0
1479,paid,free,6,0,0
1480,paid,pro,8,0,1
1481,organic,free,4,0,0
1482,organic,free,4,0,1
1483,paid,free,9,1,1
1484,organic,free,4,0,0
1485,paid,free,8,0,1
1486,organic,pro,3,0,0
1487,referral,free,7,1,0
1488,paid,free,9,1,0
1489,referral,free,11,0,1
1490,paid,pro,11,1,1
1491,organic,free,8,1,1
1492,referral,free,4,0,0
1493,paid,pro,7,0,1
1494,paid,free,6,0,1
1495,organic,free,4,0,0
1496,paid,free,2,0,0
1497,referral,free,6,1,1
1498,paid,free,5,1,0
1499,organic,free,6,0,1
1500,paid,free,9,1,1
1501,paid,pro,4,0,0
1502,referral,free,8,1,0
1503,organic,free,6,0,1
1504,organic,free,5,0,0
1505,referral,free,7,0,0
1506,paid,free,5,0,1
1507,paid,free,4,1,1
1508,paid,free,5,1,1
1509,organic,free,5,0,1
1510,paid,pro,10,1,1
1511,organic,free,5,0,0
1512,organic,free,3,0,0
1513,paid,free,7,1,0
1514,paid,free,6,0,1
1515,referral,free,2,0,1
1516,organic,pro,6,1,1
1517,organic,free,7,1,0
1518,referral,free,5,1,1
1519,organic,free,6,1,0
1520,organic,free,8,0,1
1521,organic,free,8,1,1
1522,paid,pro,5,0,0
1523,referral,free,8,1,1
1524,paid,free,3,0,0
1525,paid,free,3,0,0
1526,organic,free,7,1,0
1527,organic,free,6,1,1
1528,paid,free,4,0,0
1529,organic,free,5,1,0
1530,organic,free,7,1,1
1531,organic,free,5,0,0
1532,organic,free,4,0,0
1533,paid,free,4,0,0
1534,paid,pro,7,1,1
1535,organic,free,6,0,0
1536,paid,free,3,0,0
1537,paid,free,6,1,1
1538,paid,pro,6,0,0
1539,referral,free,2,0,0
1540,organic,pro,3,0,0
1541,referral,free,2,0,0
1542,organic,pro,8,1,1
1543,organic,free,9,1,0
1544,organic,free,9,1,1
1545,paid,free,5,0,0
1546,organic,pro,6,1,0
1547,organic,pro,10,1,0
1548,paid,free,3,1,0
1549,organic,free,7,1,0
1550,organic,free,10,1,1
1551,organic,free,5,1,0
1552,organic,free,3,0,0
1553,organic,free,6,1,1
1554,organic,pro,6,0,1
1555,organic,pro,11,1,1
1556,paid,free,3,0,0
1557,referral,free,8,0,1
1558,paid,pro,7,1,1
1559,paid,pro,6,1,0
1560,referral,free,6,1,1
1561,referral,free,7,1,0
1562,paid,free,4,1,1
1563,referral,free,8,1,1
1564,referral,free,5,0,1
1565,paid,free,2,1,1
1566,paid,free,5,1,0
1567,organic,free,4,0,0
1568,organic,free,7,1,1
1569,paid,free,2,0,0
1570,paid,pro,6,0,0
1571,organic,free,10,1,1
1572,paid,free,11,1,1
1573,paid,pro,4,0,1
1574,referral,free,8,1,1
1575,organic,free,4,0,1
1576,organic,pro,5,0,0
1577,paid,free,8,1,1
1578,referral,pro,8,0,1
1579,referral,pro,6,0,1
1580,referral,free,2,0,0
1581,referral,free,11,1,1
1582,organic,free,6,1,0
1583,organic,free,7,0,0
1584,organic,free,3,0,0
1585,paid,free,6,0,1
1586,referral,pro,6,0,1
1587,organic,free,7,0,1
1588,paid,free,7,1,1
1589,organic,free,10,1,1
1590,organic,free,8,1,0
1591,organic,free,5,1,1
1592,organic,free,7,0,1
1593,referral,free,7,0,0
1594,organic,free,8,1,0
1595,referral,free,6,1,0
1596,paid,free,4,1,1
1597,organic,free,9,1,1
1598,organic,pro,3,0,0
1599,referral,free,4,1,0
1600,organic,free,4,0,0
1601,referral,free,8,1,1
1602,organic,free,3,0,0
1603,paid,free,7,1,1
1604,referral,free,7,1,1
1605,organic,free,2,0,0
1606,organic,free,6,0,1
1607,referral,free,3,0,0
1608,organic,pro,11,0,1
1609,organic,free,5,1,0
1610,organic,free,10,1,1
1611,organic,pro,5,0,0
1612,paid,free,6,1,1
1613,paid,free,4,1,0
1614,organic,free,4,0,0
1615,referral,pro,7,0,1
1616,organic,free,4,0,0
1617,organic,free,4,0,0
1618,paid,pro,7,0,1
1619,referral,free,11,1,1
1620,organic,free,5,0,0
1621,organic,free,10,1,1
1622,paid,free,4,0,0
1623,referral,free,8,1,1
1624,organic,pro,5,0,1
1625,organic,free,7,1,1
1626,paid,free,6,0,1
1627,organic,free,6,0,1
1628,organic,free,4,0,0
1629,organic,pro,4,0,1
1630,organic,free,7,0,1
1631,paid,free,7,1,1
1632,referral,pro,2,0,0
1633,paid,pro,6,0,0
1634,paid,free,3,0,0
1635,referral,free,6,0,0
1636,organic,free,3,0,0
1637,organic,free,7,1,1
1638,referral,free,4,0,0
1639,organic,pro,6,0,1
1640,paid,free,5,0,0
1641,paid,free,5,0,1
1642,organic,free,5,1,0
1643,paid,free,3,0,0
1644,organic,free,4,0,0
1645,organic,free,7,1,1
1646,paid,free,5,0,0
1647,organic,free,9,1,0
1648,paid,free,5,0,0
1649,referral,free,2,0,0
1650,referral,free,16,1,1
1651,organic,free,5,0,1
1652,organic,free,8,1,1
1653,organic,free,4,1,0
1654,organic,free,2,0,0
1655,referral,free,6,1,0
1656,organic,free,2,0,0
1657,organic,pro,9,0,1
1658,referral,free,8,1,1
1659,organic,free,6,1,0
1660,organic,free,5,0,1
1661,organic,free,5,0,0
1662,paid,free,7,1,1
1663,paid,pro,8,1,1
1664,organic,free,6,0,1
1665,referral,free,1,0,0
1666,referral,free,6,0,0
1667,referral,free,7,1,1
1668,organic,pro,5,1,1
1669,organic,free,5,0,0
1670,referral,free,3,0,0
1671,organic,pro,5,0,0
1672,paid,pro,3,0,0
1673,paid,free,5,0,0
1674,organic,free,4,0,0
1675,paid,free,9,1,0
1676,referral,pro,9,1,1
1677,paid,free,10,1,1
1678,organic,free,9,1,1
1679,referral,free,8,1,0
1680,paid,free,4,0,0
1681,paid,free,3,0,0
1682,referral,free,5,1,0
1683,paid,free,8,1,0
1684,organic,free,7,0,0
1685,organic,free,2,0,0
1686,organic,free,5,0,0
1687,paid,free,3,0,0
1688,paid,free,5,0,0
1689,paid,free,9,1,1
1690,organic,free,5,0,1
1691,paid,free,3,0,0
1692,referral,free,6,1,0
1693,organic,free,2,0,0
1694,paid,free,8,1,0
1695,paid,free,4,0,0
1696,paid,free,7,1,0
1697,organic,free,12,1,1
1698,paid,free,6,0,1
1699,referral,free,11,1,1
1700,paid,free,4,0,0
1701,referral,pro,6,1,1
1702,referral,free,6,0,1
1703,organic,free,6,0,0
1704,paid,free,8,0,1
1705,paid,free,4,1,0
1706,referral,free,5,0,0
1707,organic,free,5,0,0
1708,organic,free,4,0,0
1709,referral,pro,5,1,0
1710,organic,free,6,0,1
1711,paid,free,9,1,1
1712,organic,free,3,0,0
1713,referral,pro,9,1,0
1714,referral,free,2,0,0
1715,organic,free,5,0,1
1716,paid,free,9,1,0
1717,organic,free,9,0,1
1718,paid,free,7,1,1
1719,paid,free,6,0,1
1720,referral,free,6,1,1
1721,organic,free,5,0,0
1722,organic,free,12,1,1
1723,paid,free,5,1,1
1724,paid,free,7,1,0
1725,paid,pro,6,1,0
1726,organic,pro,4,0,0
1727,organic,free,9,1,1
1728,referral,free,8,1,1
1729,organic,free,6,0,1
1730,organic,pro,4,0,0
1731,referral,free,3,0,0
1732,organic,free,2,0,0
1733,paid,free,10,1,1
1734,organic,free,9,1,0
1735,referral,pro,13,1,1
1736,paid,pro,7,0,0
1737,referral,free,7,1,1
1738,organic,free,5,1,0
1739,paid,pro,7,0,1
1740,paid,free,6,0,1
1741,organic,free,7,1,1
1742,organic,free,4,0,0
1743,organic,free,5,0,1
1744,referral,free,8,1,0
1745,paid,free,8,0,1
1746,paid,pro,10,1,1
1747,paid,pro,7,1,1
1748,paid,free,7,1,1
1749,paid,free,9,1,1
1750,organic,free,5,0,0
1751,paid,free,8,1,1
1752,organic,free,1,0,0
1753,referral,pro,7,1,0
1754,referral,free,8,1,1
1755,organic,free,7,1,0
1756,paid,pro,5,0,1
1757,organic,pro,5,0,1
1758,referral,free,7,1,1
1759,referral,free,6,1,0
1760,referral,free,11,1,1
1761,organic,free,9,1,0
1762,organic,free,8,1,0
1763,organic,free,3,0,0
1764,organic,free,6,1,0
1765,organic,free,7,0,0
1766,organic,free,8,0,1
1767,referral,free,3,0,1
1768,organic,free,6,0,1
1769,organic,free,8,1,1
1770,referral,free,5,1,1
1771,paid,pro,5,0,0
1772,paid,free,7,1,0
1773,paid,free,7,1,0
1774,referral,free,4,0,1
1775,paid,pro,4,1,0
1776,paid,free,6,1,0
1777,paid,free,10,1,1
1778,organic,pro,11,1,1
1779,organic,free,8,1,1
1780,paid,free,8,1,1
1781,organic,free,8,1,0
1782,paid,pro,6,0,0
1783,organic,free,5,1,0
1784,organic,free,3,1,0
1785,organic,pro,8,0,1
1786,referral,free,3,0,0
1787,organic,free,4,0,0
1788,paid,free,0,0,0
1789,referral,free,3,0,0
1790,organic,free,6,0,0
1791,paid,free,8,0,0
1792,organic,pro,8,0,0
1793,organic,free,4,0,0
1794,paid,free,4,1,0
1795,referral,free,3,1,0
1796,organic,free,5,1,0
1797,paid,free,5,1,0
1798,organic,free,9,0,0
1799,paid,free,9,1,1
1800,paid,free,4,0,0
1801,paid,free,5,0,0
1802,paid,free,5,1,0
1803,organic,free,4,0,0
1804,paid,free,6,0,0
1805,paid,free,1,0,0
1806,paid,free,8,1,0
1807,organic,free,9,0,1
1808,organic,free,4,0,0
1809,organic,free,2,0,0
1810,organic,pro,12,1,1
1811,organic,free,7,1,0
1812,organic,free,8,1,1
1813,paid,free,4,0,0
1814,organic,free,6,0,0
1815,referral,free,5,1,1
1816,paid,pro,4,0,0
1817,paid,free,4,0,0
1818,paid,pro,8,1,1
1819,paid,free,6,1,0
1820,paid,pro,3,1,0
1821,referral,pro,4,0,0
1822,paid,pro,7,0,1
1823,paid,free,8,0,0
1824,paid,pro,8,1,1
1825,paid,free,6,0,0
1826,organic,free,6,1,0
1827,paid,free,4,0,0
1828,paid,free,5,0,0
1829,referral,free,5,0,0
1830,paid,free,5,0,1
1831,paid,free,8,0,1
1832,referral,free,3,1,0
1833,paid,free,4,0,0
1834,organic,pro,4,0,0
1835,organic,free,4,0,0
1836,organic,free,4,0,0
1837,organic,pro,5,1,0
1838,organic,free,6,0,0
1839,paid,free,5,0,1
1840,paid,free,3,0,0
1841,organic,free,6,0,0
1842,paid,free,10,1,1
1843,organic,free,6,1,0
1844,referral,free,8,1,1
1845,organic,free,5,1,1
1846,paid,free,7,1,1
1847,organic,free,7,1,0
1848,paid,free,4,0,0
1849,organic,pro,6,1,1
1850,paid,free,5,1,0
1851,organic,free,8,1,1
1852,referral,free,1,0,0
1853,paid,free,9,1,0
1854,paid,free,4,0,0
1855,referral,free,7,1,1
1856,referral,free,7,1,1
1857,organic,pro,10,1,0
1858,organic,free,4,0,0
1859,organic,free,9,1,1
1860,organic,pro,6,0,1
1861,paid,free,6,1,0
1862,referral,pro,11,1,1
1863,referral,free,9,1,0
1864,paid,free,7,1,0
1865,paid,free,4,0,0
1866,referral,free,3,0,1
1867,referral,free,7,1,0
1868,organic,pro,3,0,0
1869,paid,free,3,0,0
1870,referral,pro,7,0,1
1871,organic,free,7,0,0
1872,organic,free,5,0,1
1873,referral,pro,6,1,0
1874,referral,pro,6,0,0
1875,referral,free,9,1,1
1876,paid,free,1,0,0
1877,organic,free,6,1,0
1878,organic,free,4,0,0
1879,paid,free,1,0,0
1880,paid,free,6,0,0
1881,paid,free,8,0,1
1882,paid,free,4,0,0
1883,organic,free,7,0,0
1884,paid,free,6,1,1
1885,organic,free,6,0,0
1886,organic,free,9,1,1
1887,organic,pro,6,1,0
1888,organic,pro,5,1,1
1889,referral,free,4,0,0
1890,organic,free,1,0,0
1891,organic,pro,5,0,0
1892,paid,pro,5,0,0
1893,paid,pro,9,1,1
1894,organic,free,7,1,0
1895,organic,free,6,0,0
1896,organic,free,6,1,1
1897,paid,free,7,1,1
1898,organic,free,2,0,0
1899,organic,free,5,1,0
1900,organic,free,7,0,1
1901,paid,free,8,1,1
1902,organic,free,3,0,0
1903,referral,free,9,0,1
1904,organic,free,5,0,0
1905,paid,free,6,0,1
1906,organic,pro,2,0,0
1907,organic,free,4,0,0
1908,organic,free,4,0,0
1909,referral,free,6,1,0
1910,referral,free,8,0,1
1911,organic,free,8,1,1
1912,organic,free,7,1,1
1913,referral,pro,9,0,0
1914,paid,free,4,0,0
1915,organic,pro,5,1,1
1916,organic,free,6,1,1
1917,paid,free,4,0,1
1918,paid,free,7,1,0
1919,paid,free,14,1,1
1920,referral,pro,10,1,1
1921,paid,free,4,1,0
1922,organic,free,7,0,0
1923,paid,free,6,0,0
1924,organic,pro,6,1,1
1925,organic,free,1,0,0
1926,organic,free,5,1,0
1927,organic,free,4,0,1
1928,paid,free,9,1,1
1929,organic,free,7,1,1
1930,organic,free,5,1,1
1931,paid,pro,7,0,1
1932,paid,free,7,1,1
1933,paid,free,4,0,0
1934,referral,free,8,0,1
1935,paid,free,4,0,0
1936,organic,free,10,1,1
1937,paid,pro,5,0,0
1938,paid,free,7,1,1
1939,organic,free,5,0,0
1940,organic,pro,4,1,0
1941,organic,free,10,1,1
1942,paid,free,8,0,1
1943,organic,free,5,0,0
1944,organic,free,8,0,1
1945,referral,free,4,0,0
1946,referral,free,8,1,1
1947,organic,pro,8,1,0
1948,referral,free,7,0,1
1949,organic,pro,3,0,0
1950,referral,free,9,1,0
1951,referral,pro,5,0,0
1952,organic,free,8,0,1
1953,paid,pro,10,1,0
1954,referral,pro,5,0,1
1955,referral,pro,7,1,0
1956,referral,free,7,1,1
1957,paid,free,6,1,0
1958,organic,free,13,1,1
1959,referral,free,6,0,1
1960,paid,free,4,0,1
1961,paid,pro,3,0,0
1962,organic,free,3,0,0
1963,paid,pro,4,0,1
1964,organic,free,6,1,0
1965,paid,pro,4,1,1
1966,organic,pro,6,1,1
1967,paid,free,5,0,1
1968,referral,free,4,0,0
1969,paid,free,4,0,0
1970,paid,pro,6,0,0
1971,organic,pro,5,1,1
1972,referral,free,2,0,0
1973,paid,free,5,1,0
1974,organic,free,7,0,1
1975,organic,free,5,1,0
1976,organic,pro,9,0,1
1977,paid,free,5,0,1
1978,referral,pro,4,1,0
1979,paid,pro,4,0,0
1980,organic,pro,5,0,0
1981,referral,free,9,1,0
1982,organic,free,6,1,1
1983,referral,pro,3,0,1
1984,organic,free,7,1,1
1985,paid,pro,4,1,0
1986,referral,free,7,1,0
1987,organic,free,5,0,0
1988,paid,pro,7,1,1
1989,referral,pro,5,0,0
1990,organic,free,7,1,0
1991,organic,free,6,1,1
1992,paid,free,9,1,1
1993,organic,free,11,1,1
1994,organic,free,7,1,0
1995,paid,free,7,0,0
