query_id,team,query_type,bytes_scanned_gb,table_count,scheduled_hour,migrated,runtime_sec
594,growth,etl,0.33,1,22,1,1.83
595,finance,dashboard,0.49,4,5,1,4.03
596,ml,adhoc,1.26,2,0,1,5.76
597,growth,dashboard,1.14,2,8,1,4.48
598,finance,dashboard,4.92,6,8,1,29.46
599,ml,adhoc,2.63,3,10,1,12.84
600,platform,dashboard,0.29,8,14,1,2.72
601,platform,etl,3.55,5,6,0,20.56
602,platform,etl,1.07,1,11,1,4.05
603,growth,etl,8.18,5,1,1,23.4
604,product,dashboard,1.01,2,14,1,4.44
605,platform,dashboard,1.0,2,10,0,5.73
606,growth,etl,3.65,3,0,0,20.84
607,growth,adhoc,4.66,4,21,0,17.79
608,growth,adhoc,3.3,2,12,0,14.93
609,product,etl,0.32,3,4,1,1.96
610,product,dashboard,3.64,4,15,0,16.5
611,platform,dashboard,0.65,6,19,1,3.64
612,finance,adhoc,2.61,2,14,1,12.7
613,product,adhoc,0.42,6,9,1,3.98
614,growth,dashboard,3.29,2,1,1,16.19
615,ml,adhoc,0.83,3,18,1,4.94
616,product,etl,0.49,6,2,0,3.25
617,product,dashboard,4.42,4,11,0,23.33
618,finance,dashboard,2.63,9,16,1,20.69
619,growth,adhoc,1.02,4,4,0,8.36
620,growth,etl,9.94,4,3,0,69.12
621,platform,ml_features,1.24,6,16,1,13.76
622,growth,dashboard,2.09,5,7,1,13.6
623,platform,etl,2.71,6,5,0,11.61
624,growth,etl,1.02,2,10,0,6.63
625,product,adhoc,3.38,5,21,1,14.3
626,growth,dashboard,1.12,5,10,1,7.23
627,growth,dashboard,1.28,3,3,1,9.41
628,product,adhoc,9.02,6,1,1,53.43
629,finance,dashboard,0.64,5,13,1,5.75
630,finance,dashboard,0.14,4,10,1,2.31
631,product,etl,11.85,3,5,0,53.95
632,finance,dashboard,33.26,8,10,0,252.28
633,product,ml_features,1.29,2,15,1,8.1
634,product,adhoc,0.24,6,6,1,1.85
635,growth,etl,1.43,4,1,1,11.8
636,finance,dashboard,1.47,4,12,1,7.3
637,growth,adhoc,1.63,2,8,1,4.71
638,growth,adhoc,0.59,6,17,1,3.62
639,growth,etl,3.81,4,22,1,14.58
640,product,dashboard,3.59,3,23,1,18.4
641,growth,dashboard,0.39,1,23,1,2.69
642,platform,ml_features,4.35,4,23,0,16.34
643,platform,dashboard,19.26,4,0,0,60.49
644,growth,adhoc,2.43,7,16,1,14.6
645,product,dashboard,1.39,4,9,1,8.57
646,growth,dashboard,1.72,5,5,1,8.84
647,growth,adhoc,3.96,4,23,1,18.5
648,ml,adhoc,0.3,5,19,1,1.58
649,finance,adhoc,2.41,4,23,1,8.47
650,growth,adhoc,1.31,5,8,1,5.64
651,platform,adhoc,15.37,3,0,1,50.92
652,ml,ml_features,1.66,3,4,0,6.09
653,product,dashboard,12.61,3,5,0,36.93
654,product,dashboard,0.6,4,7,1,3.86
655,platform,dashboard,3.84,6,20,1,26.78
656,product,etl,2.86,3,1,0,14.45
657,finance,dashboard,0.77,4,6,1,3.2
658,platform,adhoc,2.45,6,9,0,19.98
659,product,dashboard,7.64,2,2,0,24.66
660,growth,adhoc,1.41,4,19,1,9.97
661,growth,etl,0.31,5,6,1,2.29
662,finance,adhoc,1.98,8,0,1,9.63
663,growth,adhoc,0.75,3,5,1,3.98
664,growth,dashboard,1.38,3,0,1,4.57
665,finance,adhoc,1.84,3,1,1,8.66
666,ml,dashboard,0.31,5,4,1,1.92
667,growth,etl,0.34,5,13,1,4.6
668,growth,dashboard,3.42,4,4,0,17.07
669,platform,dashboard,1.13,4,5,1,5.9
670,finance,dashboard,0.12,3,15,1,0.55
671,platform,adhoc,4.77,3,8,1,21.82
672,product,etl,2.72,4,3,1,16.43
673,product,dashboard,0.92,2,23,1,5.81
674,growth,dashboard,0.47,2,9,1,2.9
675,finance,dashboard,5.05,5,12,1,23.09
676,product,ml_features,2.96,5,15,1,23.33
677,growth,etl,27.68,5,1,1,91.61
678,growth,dashboard,3.2,3,5,1,13.15
679,finance,adhoc,3.08,6,19,1,14.15
680,product,etl,1.68,2,4,1,4.12
681,product,etl,4.95,8,5,1,21.13
682,product,adhoc,4.01,5,21,1,18.57
683,product,adhoc,7.98,1,4,1,29.72
684,growth,adhoc,1.13,2,5,0,5.56
685,ml,dashboard,1.25,4,23,1,7.25
686,platform,dashboard,1.19,3,21,1,3.73
687,growth,dashboard,4.81,4,8,0,17.06
688,finance,dashboard,10.47,4,22,0,74.58
689,finance,dashboard,1.22,5,15,1,9.61
690,ml,etl,1.26,2,22,1,7.94
691,finance,etl,2.84,3,5,1,11.2
692,finance,dashboard,1.54,7,11,1,14.32
693,ml,dashboard,5.74,3,6,0,30.37
694,product,adhoc,0.17,3,17,1,2.29
695,growth,adhoc,0.81,8,17,1,7.61
696,product,dashboard,0.85,5,5,1,3.73
697,platform,etl,0.16,6,19,1,1.03
698,finance,dashboard,0.7,4,1,1,4.18
699,product,dashboard,0.74,3,5,1,1.99
700,product,adhoc,1.61,5,12,1,11.3
701,product,adhoc,6.85,3,7,0,31.7
702,ml,dashboard,1.54,2,2,1,9.72
703,product,adhoc,0.65,4,14,0,3.06
704,product,etl,1.89,8,18,1,10.59
705,platform,dashboard,6.39,1,18,0,28.95
706,growth,adhoc,0.69,3,12,1,4.35
707,growth,dashboard,0.74,5,11,1,5.29
708,ml,adhoc,3.72,9,1,1,27.58
709,product,dashboard,1.58,5,21,1,8.95
710,finance,dashboard,4.11,4,17,1,31.25
711,growth,dashboard,1.98,4,8,1,12.66
712,growth,etl,4.36,6,11,0,23.18
713,growth,dashboard,0.64,4,12,1,4.72
714,finance,etl,1.99,6,11,1,14.94
715,product,dashboard,1.6,2,6,0,12.13
716,growth,etl,0.53,5,13,1,4.2
717,product,adhoc,0.36,3,5,1,2.4
718,ml,dashboard,4.28,3,18,1,18.49
719,ml,adhoc,1.37,5,22,1,8.35
720,platform,etl,0.65,8,3,1,3.54
721,finance,adhoc,1.81,4,0,0,8.02
722,product,dashboard,6.96,5,2,0,43.29
723,product,adhoc,0.16,5,9,1,1.78
724,growth,adhoc,0.39,3,4,1,3.12
725,platform,dashboard,0.73,3,14,1,8.14
726,product,etl,10.05,5,7,1,50.19
727,product,dashboard,2.75,3,23,1,12.43
728,growth,adhoc,4.68,8,18,0,28.64
729,growth,adhoc,0.57,6,9,0,4.26
730,platform,ml_features,0.59,4,14,1,4.12
731,growth,dashboard,3.3,5,14,1,18.53
732,growth,dashboard,2.15,2,1,1,11.09
733,product,dashboard,3.68,2,12,1,13.82
734,product,adhoc,1.64,5,19,1,7.38
735,growth,dashboard,2.73,4,2,1,13.49
736,growth,dashboard,2.4,4,1,1,7.64
737,platform,dashboard,4.74,5,5,0,32.8
738,ml,etl,4.89,5,4,1,26.66
739,finance,dashboard,0.34,7,9,1,3.23
740,platform,adhoc,0.17,3,21,1,0.85
741,finance,dashboard,6.06,2,13,1,25.39
742,product,dashboard,7.44,3,8,0,35.35
743,product,dashboard,0.66,3,15,1,3.62
744,platform,dashboard,0.26,5,8,0,1.28
745,platform,adhoc,2.25,3,18,1,13.51
746,finance,dashboard,5.61,5,4,1,26.11
747,growth,dashboard,14.55,4,10,1,55.25
748,platform,dashboard,3.55,4,4,1,27.67
749,growth,dashboard,1.34,5,23,1,5.82
750,product,dashboard,0.75,5,0,1,6.18
751,finance,dashboard,2.04,5,5,0,13.13
752,growth,dashboard,1.45,2,20,1,6.99
753,product,adhoc,0.66,6,4,1,7.43
754,finance,ml_features,19.18,3,17,0,108.01
755,platform,adhoc,14.35,5,10,1,55.5
756,growth,dashboard,7.03,3,9,0,29.89
757,growth,ml_features,0.73,3,1,1,3.13
758,growth,ml_features,5.16,2,18,0,26.98
759,growth,adhoc,4.07,2,15,1,15.74
760,product,dashboard,3.28,5,6,0,9.83
761,finance,adhoc,7.96,4,10,0,36.09
762,growth,ml_features,4.05,3,8,1,20.49
763,ml,etl,4.54,3,8,0,27.4
764,growth,adhoc,4.06,2,21,1,18.94
765,finance,adhoc,2.93,6,17,1,17.53
766,platform,ml_features,0.28,6,5,1,2.62
767,product,dashboard,2.21,2,19,0,16.24
768,finance,dashboard,1.09,3,20,1,6.09
769,ml,etl,0.49,2,3,1,2.57
770,product,dashboard,12.81,3,5,0,72.89
771,growth,dashboard,13.49,7,22,1,49.15
772,growth,dashboard,8.98,5,21,0,47.63
773,ml,dashboard,2.67,3,2,1,5.29
774,finance,dashboard,8.9,2,5,1,27.29
775,platform,adhoc,2.04,4,13,1,6.75
776,growth,dashboard,2.52,3,7,1,13.19
777,growth,adhoc,0.6,6,3,1,3.16
778,platform,dashboard,3.12,6,13,1,22.55
779,ml,ml_features,2.15,6,9,0,13.1
780,growth,adhoc,0.48,2,4,1,2.22
781,growth,ml_features,1.9,2,6,1,6.83
782,product,dashboard,1.84,1,0,1,8.51
783,product,dashboard,14.55,5,22,0,64.59
784,finance,etl,5.39,2,7,0,17.05
785,growth,etl,2.04,4,17,1,11.57
786,ml,dashboard,2.65,6,10,1,14.02
787,growth,adhoc,2.11,7,22,1,10.59
788,growth,adhoc,1.61,6,0,1,7.92
789,finance,dashboard,0.61,3,2,1,2.84
790,growth,adhoc,1.71,2,18,1,10.73
791,product,dashboard,0.89,1,11,1,5.78
792,finance,dashboard,0.51,5,6,1,2.14
793,product,etl,3.53,4,6,1,14.56
794,finance,adhoc,3.1,7,4,1,31.75
795,growth,etl,0.28,4,20,1,2.48
796,platform,adhoc,1.76,7,15,1,21.56
797,product,ml_features,6.02,4,16,1,23.17
798,finance,dashboard,6.46,8,21,1,29.93
799,growth,dashboard,6.22,1,4,1,16.9
800,product,dashboard,2.1,3,10,0,12.51
801,platform,adhoc,0.79,4,12,1,5.65
802,product,adhoc,0.61,3,10,1,4.55
803,platform,adhoc,2.94,8,7,0,16.33
804,growth,dashboard,3.06,3,11,1,13.36
805,ml,dashboard,8.3,3,19,1,24.1
806,growth,etl,6.75,3,3,0,26.38
807,growth,etl,1.74,6,20,1,11.13
808,product,dashboard,0.51,2,7,1,3.19
809,growth,adhoc,1.42,3,2,1,9.24
810,finance,adhoc,2.56,4,10,1,15.73
811,growth,etl,1.61,2,14,1,10.47
812,product,dashboard,1.07,7,23,1,4.7
813,platform,adhoc,2.66,3,18,0,19.62
814,product,dashboard,1.16,6,9,1,10.98
815,finance,dashboard,1.01,5,0,1,8.83
816,finance,etl,2.84,5,1,1,23.15
817,platform,dashboard,1.29,1,18,0,5.47
818,product,dashboard,2.63,4,6,1,15.19
819,finance,dashboard,2.72,5,13,0,16.01
820,growth,dashboard,0.58,8,22,1,3.77
821,growth,adhoc,1.19,5,7,0,6.48
822,finance,dashboard,9.79,5,20,1,34.73
823,product,adhoc,0.56,2,7,1,2.77
824,platform,etl,0.2,3,14,1,1.4
825,ml,dashboard,0.26,3,1,1,1.79
826,finance,etl,2.08,9,12,1,19.43
827,finance,dashboard,2.08,6,17,1,18.35
828,platform,dashboard,1.77,4,15,0,13.12
829,finance,dashboard,7.66,2,21,1,26.05
830,product,dashboard,0.11,3,23,1,0.91
831,product,dashboard,3.11,5,13,1,23.34
832,growth,dashboard,11.22,8,10,1,74.92
833,growth,etl,0.58,7,0,1,4.59
834,finance,adhoc,1.33,4,19,1,13.45
835,product,ml_features,0.88,3,4,1,3.88
836,growth,adhoc,0.75,7,21,1,6.27
837,growth,adhoc,1.41,4,16,0,9.85
838,growth,dashboard,9.68,4,5,0,26.32
839,platform,adhoc,15.2,6,7,0,42.96
840,platform,dashboard,1.39,3,9,1,5.06
841,ml,ml_features,16.37,5,11,0,81.44
842,platform,ml_features,2.09,8,17,1,10.34
843,growth,dashboard,13.86,5,6,0,56.03
844,growth,adhoc,1.82,5,5,1,9.77
845,finance,adhoc,2.33,3,9,1,11.13
846,product,adhoc,3.01,6,7,1,14.36
847,product,dashboard,66.47,2,7,0,228.63
848,growth,adhoc,5.14,3,8,1,16.16
849,ml,etl,0.92,3,19,1,4.74
850,finance,dashboard,5.85,5,23,0,15.73
851,product,adhoc,1.35,5,2,1,7.77
852,platform,dashboard,1.18,2,16,1,9.19
853,product,ml_features,5.47,4,8,1,27.51
854,platform,dashboard,2.08,3,12,1,10.72
855,product,dashboard,2.74,5,9,0,15.92
856,platform,dashboard,2.04,5,10,1,19.26
857,platform,etl,2.92,4,10,1,18.93
858,finance,adhoc,3.21,5,16,1,18.91
859,finance,dashboard,0.24,5,18,1,2.42
860,platform,dashboard,4.19,3,21,0,15.99
861,product,etl,0.68,5,20,1,3.92
862,product,dashboard,0.41,5,5,1,2.2
863,finance,dashboard,1.89,2,21,1,10.11
864,growth,ml_features,2.21,3,17,1,9.47
865,finance,dashboard,0.94,2,9,1,4.81
866,ml,adhoc,5.02,5,5,1,24.59
867,finance,dashboard,0.46,3,15,1,1.66
868,growth,adhoc,1.29,6,18,1,7.41
869,growth,etl,1.06,3,11,1,5.07
870,finance,dashboard,1.91,5,17,1,12.39
871,finance,adhoc,2.74,3,17,1,14.87
872,product,etl,0.66,2,16,1,6.56
873,growth,etl,4.47,3,7,0,15.21
874,growth,dashboard,2.16,1,6,1,5.78
875,growth,dashboard,0.25,7,9,1,3.19
876,growth,etl,0.23,3,23,1,1.2
877,platform,dashboard,1.99,6,1,0,11.91
878,ml,dashboard,1.58,2,8,1,6.03
879,platform,dashboard,1.8,3,21,1,9.48
880,platform,etl,1.95,7,21,1,12.06
881,growth,dashboard,2.58,5,4,1,11.34
882,platform,dashboard,5.71,3,4,1,21.81
883,finance,adhoc,0.59,3,3,1,2.79
884,platform,dashboard,0.55,7,9,1,4.67
885,product,dashboard,0.6,5,2,1,3.22
886,finance,adhoc,2.77,4,0,1,17.96
887,growth,dashboard,7.92,3,14,0,35.49
888,growth,ml_features,1.25,3,2,1,5.32
889,finance,dashboard,0.13,10,11,1,1.03
890,finance,etl,0.31,6,10,1,2.03
891,ml,adhoc,0.81,2,13,1,5.51
892,growth,dashboard,1.09,3,19,1,5.1
893,product,dashboard,1.29,3,7,1,5.64
894,product,adhoc,2.1,2,16,1,12.82
895,growth,dashboard,1.43,3,17,0,12.32
896,finance,dashboard,6.39,2,13,1,22.22
897,finance,ml_features,0.96,5,9,1,6.19
898,finance,adhoc,0.78,6,0,1,2.84
899,growth,etl,3.41,3,5,0,19.32
900,growth,dashboard,0.37,5,19,1,4.87
901,finance,dashboard,3.09,2,10,0,14.74
902,platform,adhoc,2.25,3,7,0,9.73
903,platform,dashboard,1.71,6,21,1,9.14
904,growth,dashboard,11.55,6,13,1,61.31
905,product,dashboard,1.02,5,23,1,6.07
906,ml,dashboard,19.42,2,19,0,67.43
907,growth,etl,1.57,6,4,0,6.66
908,growth,dashboard,0.49,6,1,1,3.18
909,growth,ml_features,2.17,2,0,1,10.54
910,growth,dashboard,0.62,1,7,1,2.16
911,platform,dashboard,0.88,6,20,1,3.77
912,platform,dashboard,3.12,4,22,1,12.0
913,product,adhoc,3.71,4,22,1,16.68
914,finance,etl,1.02,3,2,1,5.86
915,platform,etl,5.97,3,16,0,36.38
916,growth,dashboard,7.19,4,8,0,24.55
917,growth,dashboard,9.78,4,1,1,22.75
918,growth,etl,3.61,4,21,0,25.13
919,platform,dashboard,9.02,3,10,0,57.91
920,product,adhoc,0.25,2,2,1,1.28
921,product,dashboard,1.42,3,10,1,9.83
922,product,dashboard,0.78,3,16,1,5.24
923,growth,dashboard,2.3,4,12,1,12.42
924,finance,dashboard,1.07,5,16,1,11.29
925,platform,etl,1.68,4,9,1,8.46
926,ml,adhoc,15.96,6,5,0,47.63
927,product,etl,1.67,3,14,1,9.68
928,growth,adhoc,3.17,1,3,0,10.97
929,ml,dashboard,1.56,5,10,0,11.27
930,finance,adhoc,2.19,2,18,1,10.27
931,finance,dashboard,2.03,3,3,1,7.55
932,growth,etl,3.3,4,5,1,13.69
933,growth,dashboard,7.26,2,6,0,18.61
934,product,ml_features,12.33,4,18,0,40.12
935,product,adhoc,2.83,2,0,1,10.56
936,growth,adhoc,3.85,6,21,1,20.5
937,growth,adhoc,0.57,5,12,1,2.77
938,product,adhoc,1.83,2,1,0,9.46
939,finance,adhoc,5.67,5,22,1,21.55
940,finance,adhoc,5.22,7,6,0,30.64
941,growth,dashboard,2.54,5,0,1,13.04
942,platform,adhoc,5.34,7,17,1,40.63
943,ml,dashboard,3.46,4,13,1,17.72
944,finance,adhoc,7.54,4,13,0,25.71
945,product,adhoc,2.77,2,7,1,18.39
946,platform,dashboard,1.36,6,12,1,9.61
947,growth,adhoc,2.91,4,14,0,17.92
948,ml,adhoc,0.08,2,11,1,0.64
949,finance,adhoc,3.07,4,7,1,19.31
950,product,adhoc,0.05,3,22,1,0.28
951,product,adhoc,0.3,8,11,1,2.07
952,growth,adhoc,3.31,4,18,1,14.87
953,platform,dashboard,3.41,2,8,1,14.55
954,product,dashboard,0.56,4,13,1,3.26
955,growth,adhoc,0.92,6,11,1,5.56
956,product,dashboard,9.09,3,7,0,26.51
957,ml,dashboard,1.18,3,22,1,7.04
958,platform,dashboard,23.74,5,0,0,97.66
959,product,dashboard,2.01,2,10,0,13.63
960,growth,ml_features,3.15,2,16,1,13.16
961,finance,dashboard,11.92,3,4,0,43.3
962,growth,dashboard,2.33,3,3,1,12.23
963,platform,etl,0.67,5,9,0,4.29
964,platform,ml_features,1.78,3,3,0,11.26
965,ml,dashboard,1.94,5,4,1,10.89
966,growth,etl,0.45,4,2,1,3.67
967,ml,dashboard,1.52,2,23,1,8.39
968,ml,etl,0.89,5,21,1,3.35
969,product,dashboard,5.57,8,14,1,30.36
970,platform,dashboard,2.09,8,13,1,8.49
971,finance,dashboard,1.48,2,8,1,3.98
972,finance,adhoc,1.79,4,19,1,6.72
973,growth,dashboard,2.57,2,7,1,14.48
974,growth,adhoc,3.97,7,0,1,20.15
975,growth,adhoc,0.67,8,4,1,5.29
976,product,dashboard,0.64,5,11,0,4.46
977,finance,etl,6.79,4,15,1,30.03
978,growth,dashboard,1.28,6,14,1,10.51
979,growth,dashboard,0.42,3,9,1,2.76
980,product,dashboard,3.28,4,21,0,14.8
981,ml,dashboard,3.35,2,7,1,14.77
982,finance,dashboard,0.37,3,14,1,1.98
983,platform,adhoc,2.59,5,2,1,13.07
984,ml,adhoc,4.52,2,3,1,17.74
985,product,dashboard,3.04,4,21,0,9.4
986,product,dashboard,4.04,4,17,0,17.27
987,product,etl,0.43,4,16,1,2.65
988,ml,dashboard,2.9,5,8,1,12.16
989,finance,adhoc,1.44,3,17,1,9.28
990,platform,etl,1.18,4,5,1,4.79
991,finance,dashboard,5.25,4,15,1,20.71
992,growth,adhoc,10.25,3,20,1,41.77
993,product,ml_features,14.5,9,19,0,94.65
994,platform,adhoc,8.55,3,13,1,47.77
995,platform,ml_features,1.78,3,7,0,6.6
996,ml,dashboard,2.97,5,11,1,13.61
997,product,adhoc,4.68,3,23,1,11.94
998,product,dashboard,2.3,4,20,1,5.54
999,ml,dashboard,2.33,4,1,0,8.55
1000,growth,ml_features,4.98,4,22,1,17.38
1001,growth,dashboard,1.89,2,22,0,9.12
1002,finance,ml_features,0.9,4,15,0,7.82
1003,product,adhoc,1.28,7,13,1,9.19
1004,product,etl,4.04,1,20,1,20.47
1005,platform,ml_features,2.02,4,7,0,8.24
1006,growth,adhoc,2.93,2,10,1,19.87
1007,platform,ml_features,4.21,3,7,0,14.74
1008,product,etl,1.33,4,21,1,7.53
1009,ml,adhoc,4.63,3,14,1,23.38
1010,finance,adhoc,3.05,5,17,0,25.58
1011,product,dashboard,0.52,2,1,1,3.85
1012,platform,dashboard,9.84,6,21,1,32.0
1013,product,dashboard,1.16,3,14,1,3.84
1014,growth,dashboard,0.33,5,20,1,2.06
1015,growth,dashboard,0.64,4,1,1,3.95
1016,growth,adhoc,0.65,3,8,1,3.41
1017,finance,adhoc,2.13,8,14,1,32.01
1018,product,adhoc,1.49,3,21,1,7.94
1019,product,etl,1.39,5,21,0,9.16
1020,product,ml_features,3.98,4,13,1,14.96
1021,growth,etl,2.93,2,11,1,12.34
1022,growth,adhoc,2.85,3,19,1,13.54
1023,platform,dashboard,3.16,4,17,0,20.0
1024,platform,ml_features,3.97,3,17,1,19.79
1025,product,dashboard,0.2,4,0,1,1.83
1026,product,dashboard,1.35,5,22,1,6.06
1027,ml,dashboard,0.18,4,0,1,1.36
1028,ml,adhoc,2.1,5,16,1,10.85
1029,product,adhoc,2.0,2,15,1,20.83
1030,finance,dashboard,6.36,4,17,1,25.51
1031,growth,etl,7.44,5,22,0,56.08
1032,product,dashboard,2.52,5,23,1,11.5
1033,finance,dashboard,1.16,2,3,1,4.49
1034,growth,dashboard,3.43,4,20,1,14.82
1035,growth,dashboard,1.13,5,13,1,5.67
1036,ml,etl,2.01,6,14,1,10.4
1037,growth,dashboard,5.96,2,23,1,31.93
1038,platform,dashboard,1.09,4,18,1,7.73
1039,ml,dashboard,4.89,1,22,1,21.28
1040,product,etl,4.24,8,6,1,20.27
1041,growth,ml_features,0.7,8,20,1,5.86
1042,platform,adhoc,5.88,6,13,0,36.67
1043,product,adhoc,4.34,5,4,0,17.66
1044,growth,etl,2.25,3,23,1,21.79
1045,product,dashboard,0.87,4,7,1,3.29
1046,growth,dashboard,0.78,7,4,1,5.19
1047,product,adhoc,1.11,1,14,1,6.73
1048,ml,dashboard,3.66,6,21,1,19.25
1049,product,adhoc,0.7,1,11,1,3.54
1050,ml,adhoc,3.26,3,17,1,14.02
1051,finance,dashboard,0.51,4,22,1,3.23
1052,platform,adhoc,1.61,8,6,1,8.32
1053,platform,dashboard,2.27,7,0,1,16.84
1054,growth,dashboard,29.66,4,22,0,107.92
1055,ml,etl,0.44,7,16,1,3.66
1056,ml,adhoc,10.17,3,10,1,44.69
1057,finance,dashboard,2.37,3,19,0,12.77
1058,platform,dashboard,3.17,2,11,1,21.1
1059,growth,dashboard,2.29,6,21,1,13.24
1060,growth,dashboard,3.28,8,11,0,25.6
1061,growth,dashboard,1.7,5,6,1,10.99
1062,finance,dashboard,9.97,3,4,0,26.58
1063,growth,etl,1.22,3,5,1,5.11
1064,growth,etl,7.0,8,15,0,44.59
1065,ml,etl,0.99,5,3,1,4.44
1066,finance,adhoc,1.88,5,12,1,13.97
1067,platform,adhoc,0.62,4,2,1,3.52
1068,growth,adhoc,3.32,3,23,0,11.23
1069,growth,etl,9.87,2,2,0,25.97
1070,platform,adhoc,1.85,4,18,1,10.79
1071,finance,adhoc,1.62,4,9,1,11.39
1072,finance,etl,0.59,3,10,1,3.94
1073,ml,adhoc,1.56,7,2,1,17.56
1074,finance,dashboard,0.35,3,21,1,1.93
1075,finance,dashboard,0.74,5,23,1,3.73
1076,product,dashboard,2.58,4,22,1,16.29
1077,growth,dashboard,8.59,2,22,0,34.14
1078,product,dashboard,44.26,5,13,0,259.09
1079,finance,dashboard,1.06,2,23,1,6.99
1080,growth,dashboard,9.77,6,23,0,40.87
1081,finance,ml_features,2.63,3,17,1,11.84
1082,finance,dashboard,1.71,4,12,1,12.13
1083,product,dashboard,3.24,5,4,1,12.35
1084,ml,dashboard,2.16,4,5,1,8.97
1085,platform,dashboard,2.27,5,11,1,8.42
1086,finance,adhoc,1.29,6,12,1,8.64
1087,ml,adhoc,0.43,4,14,1,4.52
1088,platform,dashboard,0.37,5,11,1,2.95
1089,growth,adhoc,4.13,4,18,1,14.15
1090,growth,dashboard,1.49,4,12,1,15.07
1091,growth,adhoc,1.05,2,17,1,5.04
1092,growth,ml_features,2.03,8,4,0,13.39
1093,finance,etl,4.83,2,16,0,25.6
1094,finance,dashboard,2.46,6,4,1,15.78
1095,ml,adhoc,0.98,7,12,1,8.48
1096,finance,etl,7.76,2,9,0,34.02
1097,growth,etl,11.44,3,5,0,42.47
1098,ml,dashboard,3.47,1,18,1,12.93
1099,product,adhoc,5.88,1,20,0,16.55
1100,growth,dashboard,7.89,6,5,0,34.46
1101,growth,dashboard,6.98,5,16,1,52.24
1102,product,adhoc,3.96,6,1,1,14.6
1103,finance,dashboard,3.89,6,10,1,16.46
1104,product,dashboard,3.57,5,6,0,18.66
1105,platform,etl,0.6,4,2,1,4.39
1106,product,adhoc,4.35,3,9,1,17.78
1107,platform,ml_features,0.45,4,18,1,2.55
1108,product,etl,0.84,4,1,1,4.95
1109,product,etl,8.45,3,13,0,41.94
1110,growth,etl,5.07,1,9,1,31.07
1111,finance,dashboard,10.34,3,5,0,52.82
1112,finance,dashboard,1.49,7,14,1,7.84
1113,product,etl,0.57,3,15,1,2.89
1114,finance,dashboard,1.55,6,19,1,4.27
1115,product,dashboard,2.25,3,10,1,12.61
1116,finance,adhoc,2.2,3,11,1,9.73
1117,product,dashboard,7.01,8,9,0,76.03
1118,finance,dashboard,1.35,3,17,1,6.86
1119,ml,adhoc,2.97,6,6,1,13.72
1120,finance,dashboard,0.68,5,16,0,4.47
1121,product,adhoc,3.3,7,20,1,17.7
1122,product,dashboard,2.02,4,12,1,16.31
1123,finance,adhoc,0.88,1,6,1,2.32
1124,platform,dashboard,1.55,8,13,1,15.62
1125,ml,adhoc,1.64,5,10,1,6.34
1126,platform,dashboard,1.5,3,6,1,6.47
1127,ml,dashboard,14.13,1,21,0,34.46
1128,finance,etl,1.81,2,3,1,5.95
1129,ml,dashboard,1.54,7,9,0,8.5
1130,platform,adhoc,0.2,3,12,1,1.69
1131,platform,dashboard,0.75,2,16,1,3.97
1132,platform,dashboard,1.51,3,6,0,8.7
1133,product,dashboard,0.95,4,19,1,5.91
1134,product,etl,9.21,6,8,0,39.56
1135,product,dashboard,1.68,4,23,1,9.59
1136,finance,dashboard,8.31,6,17,1,44.45
1137,product,adhoc,2.16,6,6,0,10.96
1138,finance,dashboard,2.1,4,16,1,15.12
1139,product,etl,1.83,6,1,1,14.28
1140,product,ml_features,2.02,4,3,1,13.04
1141,finance,adhoc,13.34,4,0,1,30.97
1142,growth,adhoc,0.16,6,3,1,1.26
1143,growth,dashboard,0.22,1,18,1,2.05
1144,product,ml_features,1.11,5,20,1,4.47
1145,finance,adhoc,2.05,4,16,1,11.51
1146,growth,dashboard,4.3,6,9,1,20.67
1147,finance,ml_features,3.39,2,11,1,17.14
1148,finance,ml_features,1.32,7,4,1,16.49
1149,growth,dashboard,6.18,3,10,1,28.29
1150,finance,dashboard,6.25,3,14,1,27.45
1151,product,adhoc,2.47,6,18,1,27.15
1152,product,etl,5.81,1,23,1,20.53
1153,ml,adhoc,2.72,4,9,1,12.81
1154,growth,dashboard,1.09,6,14,0,5.59
1155,finance,dashboard,4.34,4,2,1,23.94
1156,growth,dashboard,2.27,2,14,1,8.47
1157,product,dashboard,2.02,5,2,1,9.63
1158,growth,etl,10.18,5,21,0,48.41
1159,growth,dashboard,0.14,6,3,1,1.3
1160,product,dashboard,0.42,2,4,1,1.47
1161,finance,etl,0.55,2,5,1,2.13
1162,product,dashboard,1.35,4,13,1,8.73
1163,product,dashboard,1.52,2,16,1,5.45
1164,platform,ml_features,0.38,3,5,1,2.57
1165,finance,dashboard,0.68,6,18,1,3.73
1166,growth,etl,0.78,2,16,1,4.27
1167,product,dashboard,30.06,5,15,0,117.31
1168,growth,dashboard,14.61,4,13,0,82.8
1169,growth,adhoc,1.28,1,22,1,4.73
1170,finance,dashboard,1.35,4,20,1,8.07
1171,growth,adhoc,0.57,5,18,1,5.61
1172,growth,dashboard,0.25,6,13,1,2.2
1173,product,adhoc,1.77,3,13,1,10.4
1174,platform,dashboard,0.67,3,14,1,3.6
1175,growth,etl,1.83,5,23,1,7.04
1176,product,adhoc,0.35,5,11,1,2.02
1177,ml,adhoc,0.87,2,16,1,5.17
1178,growth,dashboard,2.37,5,1,0,10.9
1179,product,adhoc,3.01,3,18,1,17.08
1180,growth,adhoc,3.19,3,11,1,15.0
