order_id,category,customer_type,items_in_cart,used_code,discount_pct,order_value
641,big_ticket,repeat,8,1,0.109,495.94
642,big_ticket,repeat,5,0,0.0,758.36
643,everyday,new,5,0,0.0,58.39
644,everyday,new,5,1,0.162,86.62
645,everyday,new,2,0,0.0,42.27
646,big_ticket,repeat,5,1,0.146,837.11
647,everyday,new,2,0,0.0,40.83
648,everyday,new,9,1,0.16,133.41
649,everyday,new,2,0,0.0,45.75
650,everyday,new,5,0,0.0,245.27
651,everyday,new,4,1,0.13,72.93
652,big_ticket,repeat,7,1,0.156,390.58
653,everyday,new,5,1,0.103,83.63
654,everyday,repeat,2,1,0.139,50.42
655,big_ticket,new,7,1,0.159,570.32
656,everyday,repeat,2,0,0.0,49.52
657,big_ticket,new,9,1,0.155,1009.18
658,everyday,repeat,2,1,0.194,82.13
659,everyday,repeat,4,1,0.198,84.68
660,everyday,new,4,1,0.184,70.98
661,everyday,repeat,5,0,0.0,99.25
662,big_ticket,new,6,1,0.133,761.54
663,everyday,repeat,1,0,0.0,18.3
664,everyday,repeat,3,0,0.0,99.62
665,everyday,new,2,0,0.0,26.4
666,big_ticket,new,3,1,0.151,167.1
667,big_ticket,new,9,1,0.15,1107.12
668,big_ticket,repeat,5,1,0.177,1033.67
669,everyday,new,3,1,0.111,83.02
670,everyday,repeat,5,0,0.0,77.31
671,everyday,new,5,0,0.0,66.57
672,everyday,repeat,2,1,0.159,24.79
673,big_ticket,new,3,1,0.102,308.78
674,big_ticket,repeat,6,1,0.144,512.8
675,everyday,new,2,0,0.0,18.27
676,everyday,new,1,0,0.0,5.57
677,big_ticket,new,10,1,0.148,1420.2
678,everyday,repeat,2,0,0.0,36.65
679,everyday,new,1,0,0.0,47.43
680,everyday,repeat,3,0,0.0,23.8
681,everyday,repeat,4,1,0.176,177.93
682,everyday,new,6,1,0.177,92.85
683,everyday,new,1,0,0.0,7.47
684,everyday,new,4,0,0.0,24.2
685,everyday,new,3,0,0.0,37.93
686,everyday,repeat,2,0,0.0,51.9
687,everyday,repeat,4,1,0.127,76.21
688,big_ticket,new,9,1,0.115,1007.98
689,big_ticket,new,4,0,0.0,280.49
690,everyday,repeat,3,0,0.0,52.51
691,everyday,new,5,0,0.0,37.41
692,big_ticket,repeat,8,1,0.168,708.0
693,everyday,repeat,4,1,0.195,39.55
694,everyday,new,3,1,0.137,29.3
695,big_ticket,repeat,7,1,0.127,651.85
696,everyday,repeat,2,0,0.0,38.93
697,big_ticket,repeat,9,1,0.137,916.79
698,everyday,repeat,3,1,0.103,20.68
699,everyday,repeat,3,0,0.0,36.46
700,everyday,repeat,2,0,0.0,54.01
701,everyday,repeat,4,0,0.0,65.7
702,everyday,repeat,2,0,0.0,57.53
703,everyday,repeat,2,0,0.0,42.65
704,big_ticket,repeat,7,1,0.173,310.33
705,everyday,new,7,0,0.0,80.4
706,everyday,repeat,3,0,0.0,54.3
707,big_ticket,new,6,1,0.195,830.23
708,big_ticket,new,6,1,0.2,641.19
709,everyday,new,5,1,0.166,92.03
710,everyday,new,5,1,0.119,77.52
711,big_ticket,repeat,8,1,0.129,950.79
712,everyday,new,2,0,0.0,21.87
713,big_ticket,repeat,4,1,0.108,328.85
714,big_ticket,repeat,5,1,0.185,678.47
715,big_ticket,new,4,1,0.158,290.86
716,everyday,new,1,0,0.0,6.44
717,everyday,repeat,4,1,0.166,55.85
718,everyday,repeat,2,0,0.0,37.74
719,everyday,new,3,1,0.154,45.8
720,big_ticket,new,5,0,0.0,582.92
721,everyday,new,3,0,0.0,85.65
722,everyday,new,3,0,0.0,55.4
723,everyday,new,4,1,0.156,118.46
724,big_ticket,repeat,3,0,0.0,400.13
725,everyday,new,2,0,0.0,42.04
726,everyday,new,2,0,0.0,18.62
727,everyday,repeat,3,0,0.0,10.63
728,everyday,repeat,3,0,0.0,50.21
729,everyday,new,3,0,0.0,25.28
730,everyday,repeat,4,0,0.0,101.54
731,everyday,repeat,1,0,0.0,26.13
732,everyday,new,2,0,0.0,38.43
733,everyday,new,3,1,0.122,32.74
734,everyday,repeat,2,0,0.0,32.72
735,everyday,repeat,4,1,0.165,87.62
736,everyday,repeat,2,1,0.152,40.69
737,everyday,new,3,0,0.0,31.19
738,everyday,repeat,2,0,0.0,12.8
739,everyday,new,3,1,0.114,60.17
740,everyday,repeat,2,0,0.0,32.57
741,everyday,repeat,5,0,0.0,109.44
742,everyday,new,4,0,0.0,65.13
743,big_ticket,new,7,1,0.189,707.39
744,everyday,repeat,5,0,0.0,75.19
745,everyday,repeat,2,0,0.0,28.07
746,everyday,new,1,0,0.0,54.6
747,everyday,repeat,4,0,0.0,58.51
748,everyday,new,4,0,0.0,55.9
749,big_ticket,new,4,1,0.194,219.76
750,big_ticket,new,5,1,0.107,672.19
751,everyday,repeat,4,0,0.0,68.7
752,everyday,new,1,0,0.0,10.71
753,everyday,repeat,2,1,0.163,17.24
754,everyday,new,3,1,0.192,48.48
755,everyday,repeat,6,0,0.0,89.56
756,everyday,repeat,3,0,0.0,38.4
757,everyday,new,3,1,0.138,74.26
758,big_ticket,new,6,1,0.184,499.93
759,everyday,new,2,0,0.0,58.5
760,everyday,new,6,0,0.0,59.09
761,big_ticket,repeat,7,0,0.0,587.47
762,everyday,repeat,2,0,0.0,12.75
763,everyday,new,4,1,0.139,64.62
764,everyday,repeat,3,0,0.0,75.95
765,big_ticket,repeat,5,1,0.135,345.66
766,everyday,new,6,0,0.0,50.53
767,everyday,new,2,0,0.0,32.02
768,everyday,new,4,0,0.0,150.23
769,everyday,repeat,2,0,0.0,77.09
770,everyday,new,6,1,0.151,179.27
771,everyday,repeat,5,1,0.172,50.43
772,everyday,new,1,1,0.121,16.64
773,everyday,repeat,2,0,0.0,100.7
774,big_ticket,new,4,1,0.13,434.74
775,everyday,repeat,4,1,0.116,30.65
776,big_ticket,new,8,0,0.0,1145.27
777,everyday,new,4,0,0.0,45.56
778,everyday,new,2,0,0.0,28.49
779,big_ticket,repeat,3,1,0.162,279.51
780,big_ticket,repeat,8,1,0.162,690.85
781,everyday,new,8,1,0.1,102.57
782,big_ticket,repeat,11,1,0.191,1243.87
783,everyday,repeat,1,0,0.0,23.99
784,everyday,repeat,3,1,0.105,58.93
785,big_ticket,repeat,8,1,0.189,863.55
786,everyday,new,4,1,0.122,74.02
787,big_ticket,repeat,5,0,0.0,620.91
788,everyday,repeat,1,1,0.157,14.22
789,big_ticket,repeat,6,1,0.109,1199.1
790,everyday,new,6,0,0.0,48.63
791,everyday,repeat,1,1,0.137,25.6
792,everyday,new,6,1,0.146,79.88
793,everyday,repeat,4,1,0.163,242.42
794,everyday,new,2,1,0.179,21.38
795,everyday,new,2,0,0.0,22.56
796,everyday,repeat,4,0,0.0,77.82
797,everyday,repeat,1,0,0.0,9.86
798,everyday,new,5,1,0.153,39.42
799,big_ticket,repeat,8,0,0.0,1511.05
800,big_ticket,repeat,6,0,0.0,550.99
801,big_ticket,repeat,9,1,0.19,392.05
802,everyday,repeat,4,1,0.135,74.34
803,big_ticket,new,7,0,0.0,949.13
804,everyday,new,4,0,0.0,83.81
805,everyday,repeat,5,0,0.0,331.94
806,everyday,new,2,0,0.0,27.3
807,everyday,repeat,3,0,0.0,25.44
808,everyday,repeat,4,1,0.175,263.76
809,everyday,repeat,5,1,0.103,87.49
810,big_ticket,new,7,1,0.142,450.55
811,everyday,repeat,3,0,0.0,22.39
812,everyday,repeat,2,0,0.0,28.13
813,big_ticket,new,4,0,0.0,349.87
814,everyday,new,5,0,0.0,55.95
815,everyday,new,3,1,0.166,17.67
816,big_ticket,new,3,0,0.0,276.01
817,big_ticket,repeat,3,0,0.0,335.24
818,everyday,repeat,4,0,0.0,39.82
819,everyday,new,4,0,0.0,52.94
820,everyday,repeat,2,0,0.0,25.81
821,everyday,new,3,0,0.0,51.63
822,everyday,new,3,0,0.0,113.96
823,everyday,new,3,0,0.0,54.82
824,everyday,repeat,4,0,0.0,36.89
825,big_ticket,repeat,4,1,0.167,499.91
826,everyday,repeat,3,0,0.0,58.99
827,everyday,repeat,4,1,0.137,36.03
828,everyday,new,4,0,0.0,41.61
829,big_ticket,repeat,3,0,0.0,244.37
830,everyday,new,3,0,0.0,44.92
831,everyday,new,1,1,0.111,13.76
832,everyday,repeat,2,0,0.0,14.16
833,everyday,new,2,0,0.0,24.59
834,everyday,new,1,0,0.0,16.15
835,big_ticket,new,7,1,0.138,333.32
836,everyday,new,3,0,0.0,25.43
837,big_ticket,repeat,4,1,0.106,724.96
838,big_ticket,new,4,0,0.0,708.44
839,everyday,repeat,6,1,0.194,43.89
840,everyday,repeat,3,0,0.0,13.13
841,everyday,repeat,5,1,0.121,103.64
842,big_ticket,new,5,1,0.114,786.45
843,everyday,repeat,2,0,0.0,40.38
844,everyday,new,2,1,0.172,37.86
845,everyday,new,2,0,0.0,26.32
846,big_ticket,repeat,4,0,0.0,622.69
847,everyday,new,3,1,0.141,84.47
848,everyday,repeat,3,0,0.0,67.87
849,everyday,new,2,0,0.0,30.78
850,big_ticket,repeat,5,1,0.163,499.51
851,everyday,repeat,2,0,0.0,34.39
852,everyday,repeat,4,0,0.0,72.34
853,big_ticket,new,6,1,0.154,736.16
854,big_ticket,new,5,1,0.13,511.84
855,everyday,repeat,2,0,0.0,43.85
856,everyday,repeat,2,0,0.0,40.84
857,big_ticket,new,11,1,0.102,1023.78
858,big_ticket,new,9,1,0.165,538.81
859,everyday,repeat,5,1,0.195,139.13
860,everyday,repeat,3,0,0.0,37.69
861,big_ticket,repeat,12,1,0.156,1825.21
862,big_ticket,repeat,7,1,0.147,917.09
863,big_ticket,new,7,1,0.127,1573.39
864,everyday,new,6,1,0.131,105.78
865,everyday,repeat,4,1,0.132,84.66
866,big_ticket,repeat,10,1,0.164,1645.29
867,big_ticket,new,7,1,0.116,784.97
868,big_ticket,repeat,6,0,0.0,547.05
869,everyday,new,3,1,0.192,113.71
870,everyday,new,3,1,0.125,46.83
871,big_ticket,repeat,4,1,0.155,433.04
872,everyday,new,3,0,0.0,45.45
873,big_ticket,new,8,1,0.126,1203.26
874,everyday,repeat,2,0,0.0,33.94
875,big_ticket,new,5,1,0.135,352.13
876,big_ticket,new,8,0,0.0,1004.99
877,everyday,repeat,3,1,0.147,36.91
878,everyday,new,2,0,0.0,55.3
879,everyday,repeat,3,1,0.118,38.89
880,everyday,new,2,0,0.0,38.47
881,everyday,new,3,1,0.133,21.38
882,everyday,repeat,1,0,0.0,24.87
883,big_ticket,new,9,1,0.132,871.08
884,everyday,repeat,4,0,0.0,51.23
885,everyday,repeat,1,0,0.0,8.31
886,everyday,repeat,4,0,0.0,37.57
887,everyday,new,1,0,0.0,16.16
888,everyday,new,3,0,0.0,35.26
889,everyday,repeat,1,1,0.15,24.02
890,everyday,repeat,2,0,0.0,29.08
891,everyday,repeat,3,0,0.0,53.65
892,big_ticket,repeat,6,1,0.167,623.56
893,everyday,new,1,0,0.0,23.9
894,everyday,new,4,0,0.0,72.07
895,big_ticket,repeat,6,0,0.0,790.23
896,big_ticket,repeat,7,1,0.148,648.18
897,everyday,new,1,0,0.0,25.34
898,everyday,repeat,6,0,0.0,121.45
899,everyday,repeat,2,0,0.0,35.88
900,everyday,new,6,1,0.18,173.11
901,everyday,new,5,0,0.0,89.21
902,everyday,repeat,2,0,0.0,26.75
903,everyday,repeat,4,0,0.0,104.04
904,everyday,repeat,2,0,0.0,55.49
905,big_ticket,new,4,1,0.176,408.32
906,everyday,repeat,1,0,0.0,22.42
907,everyday,repeat,3,1,0.132,62.57
908,everyday,repeat,3,0,0.0,51.6
909,everyday,new,3,1,0.114,23.9
910,everyday,new,2,1,0.195,19.15
911,big_ticket,repeat,6,0,0.0,712.05
912,big_ticket,new,6,1,0.195,482.25
913,big_ticket,new,5,0,0.0,780.24
914,big_ticket,repeat,6,0,0.0,535.94
915,big_ticket,new,5,1,0.125,941.1
916,big_ticket,repeat,10,1,0.179,1015.3
917,everyday,repeat,1,1,0.195,25.6
918,everyday,repeat,3,1,0.146,130.98
919,everyday,new,3,0,0.0,25.02
920,everyday,repeat,3,1,0.19,59.11
921,everyday,repeat,4,0,0.0,216.06
922,big_ticket,repeat,9,1,0.177,905.56
923,everyday,new,2,0,0.0,20.18
924,everyday,new,1,0,0.0,26.73
925,everyday,repeat,1,0,0.0,18.07
926,everyday,new,2,0,0.0,37.75
927,everyday,repeat,1,0,0.0,22.42
928,big_ticket,new,5,1,0.122,438.86
929,everyday,new,1,0,0.0,20.32
930,big_ticket,repeat,6,1,0.114,462.24
931,everyday,repeat,3,1,0.179,27.37
932,everyday,repeat,3,0,0.0,80.61
933,everyday,repeat,4,0,0.0,143.78
934,big_ticket,repeat,6,0,0.0,463.13
935,big_ticket,repeat,12,1,0.129,1602.24
936,everyday,new,3,0,0.0,126.74
937,big_ticket,new,8,1,0.188,560.49
938,everyday,new,5,1,0.115,136.44
939,big_ticket,repeat,6,1,0.13,488.33
940,everyday,new,4,1,0.18,55.39
941,everyday,repeat,2,0,0.0,63.34
942,big_ticket,new,7,1,0.169,316.91
943,everyday,repeat,3,0,0.0,32.03
944,everyday,repeat,4,1,0.108,40.63
945,everyday,repeat,3,1,0.183,17.01
946,everyday,repeat,5,1,0.131,58.04
947,big_ticket,new,6,1,0.175,1195.86
948,big_ticket,repeat,10,1,0.167,938.34
949,big_ticket,new,5,1,0.196,965.45
950,everyday,repeat,5,1,0.125,24.2
951,everyday,new,1,0,0.0,11.3
952,everyday,new,4,0,0.0,43.03
953,everyday,new,6,1,0.126,256.99
954,everyday,repeat,3,1,0.2,49.35
955,big_ticket,repeat,6,1,0.133,913.55
956,big_ticket,new,5,1,0.169,509.58
957,big_ticket,new,7,1,0.1,672.99
958,everyday,new,5,0,0.0,92.9
959,everyday,repeat,3,1,0.101,33.23
960,everyday,repeat,2,1,0.181,37.77
961,everyday,new,1,0,0.0,14.83
962,everyday,repeat,2,1,0.153,28.52
963,everyday,repeat,4,1,0.154,28.96
964,everyday,repeat,3,0,0.0,132.1
965,big_ticket,repeat,6,1,0.109,703.91
966,everyday,repeat,2,0,0.0,18.85
967,big_ticket,repeat,6,0,0.0,514.49
968,everyday,new,3,0,0.0,41.46
969,everyday,new,3,0,0.0,99.4
970,everyday,new,4,1,0.111,57.43
971,everyday,new,4,1,0.127,64.93
972,everyday,new,3,1,0.146,36.45
973,everyday,repeat,3,0,0.0,62.76
974,big_ticket,repeat,3,1,0.151,403.64
975,everyday,new,3,1,0.176,93.08
976,everyday,new,5,1,0.173,96.88
977,everyday,repeat,2,1,0.154,112.73
978,everyday,repeat,1,0,0.0,15.33
979,everyday,new,6,1,0.104,67.05
980,everyday,repeat,3,0,0.0,34.33
981,big_ticket,new,7,1,0.136,975.26
982,big_ticket,new,9,1,0.155,908.55
983,big_ticket,repeat,5,1,0.115,683.56
984,everyday,repeat,3,0,0.0,43.41
985,everyday,new,3,1,0.15,57.99
986,big_ticket,repeat,6,1,0.123,379.3
987,everyday,repeat,3,1,0.132,49.95
988,everyday,new,3,1,0.116,15.49
989,everyday,repeat,3,0,0.0,59.07
990,big_ticket,new,4,0,0.0,352.16
991,everyday,repeat,4,0,0.0,146.99
992,big_ticket,new,5,1,0.16,342.67
993,big_ticket,new,7,1,0.107,445.97
994,everyday,new,5,0,0.0,53.27
995,big_ticket,repeat,5,1,0.119,437.09
996,everyday,new,4,0,0.0,175.8
997,everyday,repeat,4,1,0.113,45.61
998,everyday,new,2,0,0.0,21.7
999,big_ticket,repeat,7,1,0.158,631.73
1000,everyday,repeat,2,1,0.11,37.78
1001,everyday,new,3,1,0.169,70.15
1002,everyday,repeat,2,0,0.0,43.32
1003,everyday,repeat,3,0,0.0,55.67
1004,everyday,repeat,2,0,0.0,23.21
1005,everyday,new,3,0,0.0,134.11
1006,everyday,repeat,2,0,0.0,70.63
1007,big_ticket,repeat,5,1,0.108,1034.76
1008,everyday,new,2,0,0.0,62.22
1009,big_ticket,repeat,6,1,0.165,750.94
1010,everyday,new,2,0,0.0,18.22
1011,everyday,repeat,2,1,0.183,52.96
1012,everyday,repeat,3,0,0.0,26.71
1013,everyday,repeat,1,0,0.0,47.24
1014,big_ticket,new,3,1,0.179,493.09
1015,everyday,new,2,0,0.0,68.19
1016,everyday,new,2,0,0.0,86.08
1017,everyday,repeat,2,0,0.0,17.16
1018,big_ticket,new,8,1,0.135,721.48
1019,everyday,new,6,0,0.0,130.91
1020,everyday,new,5,1,0.14,185.1
1021,big_ticket,repeat,6,0,0.0,675.18
1022,big_ticket,new,10,0,0.0,942.04
1023,big_ticket,repeat,8,1,0.134,566.83
1024,everyday,new,1,0,0.0,52.24
1025,everyday,new,1,0,0.0,10.6
1026,everyday,new,4,1,0.144,83.45
1027,big_ticket,new,5,1,0.116,497.58
1028,everyday,repeat,4,0,0.0,59.39
1029,big_ticket,new,5,1,0.169,646.97
1030,everyday,new,4,1,0.157,40.53
1031,everyday,new,4,0,0.0,28.09
1032,big_ticket,new,6,0,0.0,435.48
1033,everyday,new,1,0,0.0,13.21
1034,big_ticket,new,4,0,0.0,182.17
1035,everyday,new,2,0,0.0,44.8
1036,everyday,repeat,2,0,0.0,32.71
1037,everyday,repeat,3,0,0.0,105.73
1038,everyday,repeat,4,0,0.0,65.64
1039,everyday,new,7,1,0.123,90.84
1040,everyday,repeat,4,1,0.193,99.24
1041,everyday,repeat,4,0,0.0,51.52
1042,everyday,repeat,5,1,0.169,93.03
1043,everyday,new,3,0,0.0,60.64
1044,everyday,repeat,4,0,0.0,69.44
1045,everyday,repeat,3,0,0.0,61.09
1046,everyday,repeat,4,1,0.168,82.33
1047,everyday,repeat,3,0,0.0,55.2
1048,big_ticket,repeat,3,1,0.187,407.27
1049,big_ticket,repeat,5,1,0.168,551.93
1050,everyday,new,1,0,0.0,11.56
1051,everyday,new,3,0,0.0,35.78
1052,everyday,repeat,1,0,0.0,23.22
1053,everyday,new,3,0,0.0,118.68
1054,everyday,new,3,0,0.0,49.92
1055,everyday,new,2,0,0.0,61.75
1056,everyday,new,4,1,0.159,47.44
1057,big_ticket,new,8,1,0.17,536.63
1058,everyday,repeat,2,0,0.0,30.63
1059,everyday,new,2,1,0.145,45.29
1060,big_ticket,repeat,4,1,0.126,178.27
1061,big_ticket,new,7,1,0.196,469.81
1062,everyday,repeat,2,0,0.0,39.7
1063,everyday,repeat,3,0,0.0,54.26
1064,everyday,repeat,3,0,0.0,37.58
1065,everyday,new,1,0,0.0,7.26
1066,big_ticket,new,7,1,0.111,755.3
1067,everyday,repeat,2,0,0.0,48.39
1068,everyday,repeat,3,0,0.0,20.62
1069,everyday,new,2,1,0.127,15.26
1070,everyday,repeat,1,0,0.0,14.36
1071,big_ticket,repeat,6,1,0.153,627.49
1072,everyday,new,3,0,0.0,247.51
1073,everyday,repeat,2,0,0.0,37.31
1074,big_ticket,new,9,1,0.163,938.76
1075,big_ticket,new,7,0,0.0,593.78
1076,everyday,repeat,1,1,0.155,16.15
1077,everyday,repeat,2,1,0.195,31.95
1078,everyday,repeat,6,0,0.0,246.71
1079,everyday,repeat,2,1,0.199,11.77
1080,everyday,repeat,4,0,0.0,40.75
1081,everyday,new,4,0,0.0,86.09
1082,big_ticket,new,6,0,0.0,698.45
1083,big_ticket,new,8,1,0.117,468.25
1084,big_ticket,repeat,7,1,0.178,769.17
1085,big_ticket,repeat,7,1,0.182,578.03
1086,big_ticket,repeat,7,1,0.119,664.54
1087,big_ticket,new,4,0,0.0,606.0
1088,big_ticket,new,4,1,0.176,466.48
1089,everyday,repeat,2,0,0.0,31.42
1090,everyday,repeat,1,0,0.0,25.07
1091,everyday,new,4,0,0.0,106.18
1092,everyday,repeat,4,0,0.0,46.52
1093,everyday,repeat,6,1,0.151,44.58
1094,everyday,repeat,2,0,0.0,30.77
1095,everyday,new,2,0,0.0,24.62
1096,everyday,repeat,5,0,0.0,57.62
1097,everyday,new,1,0,0.0,6.92
1098,big_ticket,new,8,1,0.138,1363.62
1099,big_ticket,repeat,4,0,0.0,171.8
1100,everyday,new,5,1,0.112,61.81
1101,everyday,new,4,0,0.0,64.18
1102,everyday,new,3,0,0.0,68.31
1103,big_ticket,new,6,1,0.156,338.45
1104,big_ticket,repeat,4,0,0.0,927.54
1105,everyday,new,5,0,0.0,59.44
1106,big_ticket,repeat,8,1,0.144,2338.23
1107,everyday,repeat,4,1,0.115,33.29
1108,everyday,new,2,0,0.0,49.46
1109,big_ticket,repeat,4,1,0.137,237.85
1110,everyday,new,3,0,0.0,100.32
1111,everyday,new,3,0,0.0,54.01
1112,everyday,new,2,0,0.0,24.89
1113,everyday,new,1,0,0.0,16.05
1114,big_ticket,new,6,1,0.129,503.88
1115,big_ticket,new,10,1,0.117,575.69
1116,everyday,repeat,3,1,0.114,52.0
1117,everyday,repeat,2,0,0.0,21.24
1118,big_ticket,repeat,8,1,0.157,507.2
1119,everyday,repeat,3,1,0.151,21.07
1120,big_ticket,repeat,7,1,0.184,685.71
1121,everyday,new,5,0,0.0,63.95
1122,everyday,repeat,4,0,0.0,15.39
1123,big_ticket,new,9,1,0.101,712.8
1124,everyday,repeat,1,0,0.0,15.91
1125,everyday,repeat,2,0,0.0,26.63
1126,everyday,new,4,0,0.0,80.66
1127,everyday,repeat,2,1,0.115,26.86
1128,everyday,repeat,2,0,0.0,43.9
1129,everyday,repeat,4,1,0.146,66.79
1130,big_ticket,new,6,1,0.121,520.75
1131,big_ticket,repeat,9,1,0.123,832.82
1132,everyday,repeat,2,1,0.187,42.81
1133,everyday,new,3,1,0.196,42.94
1134,big_ticket,repeat,4,1,0.125,666.38
1135,big_ticket,new,6,1,0.116,623.43
1136,everyday,repeat,2,1,0.103,23.1
1137,everyday,new,1,0,0.0,13.29
1138,everyday,new,3,0,0.0,59.83
1139,everyday,new,3,0,0.0,81.22
1140,everyday,repeat,1,0,0.0,22.95
1141,everyday,repeat,4,0,0.0,91.93
1142,big_ticket,new,7,1,0.199,1126.15
1143,big_ticket,new,6,1,0.127,503.02
1144,big_ticket,repeat,6,1,0.18,704.61
1145,everyday,new,2,0,0.0,25.06
1146,everyday,new,4,1,0.145,25.56
1147,big_ticket,repeat,6,1,0.176,695.08
1148,big_ticket,new,5,0,0.0,551.34
1149,everyday,repeat,2,0,0.0,19.1
1150,big_ticket,new,10,1,0.106,1573.53
1151,everyday,repeat,1,1,0.139,25.98
1152,big_ticket,repeat,5,1,0.133,762.66
1153,everyday,new,2,0,0.0,42.5
1154,everyday,repeat,4,1,0.119,59.58
1155,everyday,repeat,3,0,0.0,50.32
1156,everyday,repeat,3,0,0.0,48.28
1157,everyday,new,1,1,0.143,9.29
1158,everyday,new,1,0,0.0,24.72
1159,everyday,repeat,7,1,0.181,75.68
1160,big_ticket,new,6,0,0.0,658.28
1161,everyday,new,3,0,0.0,59.34
1162,everyday,new,6,0,0.0,165.57
1163,big_ticket,repeat,7,1,0.189,951.91
1164,everyday,new,1,0,0.0,24.06
1165,everyday,new,3,0,0.0,58.14
1166,big_ticket,repeat,8,1,0.12,426.75
1167,big_ticket,new,9,1,0.152,706.4
1168,everyday,new,4,1,0.14,63.34
1169,big_ticket,repeat,5,1,0.131,356.63
1170,everyday,new,3,0,0.0,87.74
1171,everyday,repeat,3,0,0.0,57.09
1172,big_ticket,new,6,1,0.107,963.59
1173,everyday,repeat,4,0,0.0,52.5
1174,big_ticket,repeat,5,1,0.136,441.5
1175,everyday,new,2,0,0.0,25.94
1176,big_ticket,new,6,1,0.186,755.91
1177,everyday,repeat,2,0,0.0,58.33
1178,everyday,new,4,0,0.0,61.73
1179,everyday,new,3,0,0.0,45.1
1180,everyday,repeat,1,1,0.129,32.61
1181,big_ticket,repeat,6,1,0.163,578.92
1182,everyday,repeat,3,0,0.0,61.05
1183,everyday,new,3,0,0.0,49.22
1184,everyday,new,2,0,0.0,39.07
1185,everyday,repeat,2,0,0.0,24.4
1186,big_ticket,new,11,1,0.101,825.91
1187,everyday,new,2,0,0.0,79.93
1188,big_ticket,new,6,1,0.147,702.78
1189,everyday,new,3,1,0.143,72.84
1190,everyday,repeat,4,0,0.0,69.87
1191,everyday,new,1,0,0.0,19.77
1192,everyday,repeat,3,0,0.0,62.21
1193,big_ticket,new,4,1,0.102,588.3
1194,big_ticket,new,4,0,0.0,576.02
1195,big_ticket,new,6,1,0.139,755.71
1196,everyday,repeat,3,1,0.157,91.85
1197,everyday,repeat,3,0,0.0,42.38
1198,everyday,repeat,3,0,0.0,62.35
1199,everyday,new,3,0,0.0,50.73
1200,big_ticket,new,8,1,0.12,564.92
1201,everyday,repeat,2,1,0.179,35.84
1202,everyday,new,3,0,0.0,32.83
1203,big_ticket,repeat,3,0,0.0,360.93
1204,big_ticket,new,5,1,0.14,288.15
1205,everyday,new,3,0,0.0,47.94
1206,everyday,new,4,0,0.0,46.85
1207,everyday,new,2,1,0.136,82.37
1208,everyday,repeat,1,0,0.0,7.01
1209,everyday,repeat,3,0,0.0,21.36
1210,everyday,repeat,4,0,0.0,81.43
1211,big_ticket,repeat,8,1,0.194,417.3
1212,big_ticket,new,8,1,0.127,1545.91
1213,everyday,repeat,1,0,0.0,14.43
1214,everyday,new,2,0,0.0,32.96
1215,everyday,repeat,3,1,0.152,64.02
1216,everyday,new,4,1,0.199,133.84
1217,everyday,repeat,3,0,0.0,25.62
1218,everyday,repeat,3,1,0.14,54.89
1219,everyday,repeat,3,1,0.128,68.63
1220,everyday,repeat,2,1,0.118,28.11
1221,everyday,repeat,3,0,0.0,61.28
1222,everyday,repeat,5,0,0.0,60.54
1223,big_ticket,repeat,6,1,0.17,573.27
1224,everyday,new,2,0,0.0,13.62
1225,everyday,repeat,2,0,0.0,28.88
1226,big_ticket,new,5,1,0.13,442.17
1227,everyday,repeat,2,0,0.0,28.47
1228,everyday,repeat,1,1,0.123,25.46
1229,big_ticket,new,8,1,0.192,459.01
1230,everyday,repeat,6,0,0.0,114.71
1231,everyday,repeat,3,1,0.12,66.09
1232,everyday,repeat,3,0,0.0,48.06
1233,everyday,repeat,1,0,0.0,7.19
1234,everyday,repeat,4,1,0.176,159.56
1235,everyday,repeat,2,0,0.0,65.16
1236,everyday,new,3,0,0.0,70.84
1237,everyday,new,2,0,0.0,27.44
1238,everyday,repeat,6,1,0.134,124.62
1239,everyday,new,2,0,0.0,13.87
1240,everyday,new,3,0,0.0,22.58
1241,big_ticket,new,7,1,0.185,737.11
1242,everyday,new,6,0,0.0,53.09
1243,everyday,repeat,1,0,0.0,14.13
1244,everyday,new,4,1,0.136,71.41
1245,everyday,new,1,0,0.0,19.54
1246,everyday,repeat,4,0,0.0,65.75
1247,everyday,repeat,4,0,0.0,54.68
1248,everyday,new,4,0,0.0,62.52
1249,big_ticket,repeat,6,0,0.0,415.87
1250,big_ticket,new,5,1,0.111,369.33
1251,everyday,repeat,4,0,0.0,92.51
1252,everyday,new,5,0,0.0,31.19
1253,everyday,new,3,0,0.0,64.18
1254,everyday,new,1,0,0.0,17.52
1255,everyday,repeat,1,0,0.0,11.97
1256,big_ticket,new,3,1,0.189,235.86
1257,big_ticket,repeat,2,0,0.0,195.04
1258,big_ticket,repeat,5,1,0.178,450.69
1259,everyday,new,2,0,0.0,59.39
1260,big_ticket,repeat,6,1,0.184,724.77
1261,everyday,new,1,0,0.0,6.17
1262,everyday,new,6,1,0.181,204.83
1263,everyday,new,2,0,0.0,14.04
1264,big_ticket,new,4,0,0.0,312.47
1265,everyday,new,3,1,0.133,80.8
1266,big_ticket,repeat,7,0,0.0,1116.32
1267,everyday,repeat,2,0,0.0,28.94
1268,big_ticket,new,4,1,0.194,170.45
1269,everyday,new,3,0,0.0,51.14
1270,everyday,repeat,5,0,0.0,149.59
1271,big_ticket,new,8,1,0.165,294.99
1272,everyday,repeat,3,0,0.0,55.71
