session_id,customer_ltv_score,arm,propensity,revenue_per_session
658,60.7,standard_price,0.4547,61.24
659,84.0,aggressive_discount,0.7738,69.93
660,53.5,aggressive_discount,0.4644,45.83
661,54.4,aggressive_discount,0.4745,46.71
662,52.1,aggressive_discount,0.4488,52.82
663,6.2,standard_price,0.9064,0.0
664,90.6,aggressive_discount,0.8216,68.2
665,88.1,aggressive_discount,0.8045,69.97
666,80.0,aggressive_discount,0.7408,65.95
667,58.6,aggressive_discount,0.5217,51.64
668,52.0,aggressive_discount,0.4477,41.34
669,43.7,aggressive_discount,0.3581,22.7
670,81.7,aggressive_discount,0.7552,71.05
671,66.5,standard_price,0.3911,62.41
672,26.9,standard_price,0.7924,14.63
673,40.7,standard_price,0.6723,22.01
674,57.1,standard_price,0.4951,41.35
675,39.0,aggressive_discount,0.3111,27.27
676,64.1,standard_price,0.4171,46.54
677,90.4,aggressive_discount,0.8202,77.76
678,90.1,aggressive_discount,0.8182,74.29
679,64.1,standard_price,0.4171,51.42
680,32.3,standard_price,0.7496,14.2
681,69.8,standard_price,0.3564,63.59
682,25.6,standard_price,0.8019,18.38
683,40.3,standard_price,0.6762,35.8
684,36.4,aggressive_discount,0.2866,17.33
685,45.6,standard_price,0.622,55.68
686,56.7,standard_price,0.4996,52.99
687,71.8,standard_price,0.336,67.07
688,56.5,aggressive_discount,0.4981,35.13
689,17.3,standard_price,0.8546,5.41
690,62.7,standard_price,0.4325,39.45
691,66.3,aggressive_discount,0.6067,58.0
692,67.1,standard_price,0.3847,59.91
693,36.7,standard_price,0.7106,36.51
694,46.8,standard_price,0.6092,48.35
695,41.3,standard_price,0.6663,17.26
696,67.7,aggressive_discount,0.6216,57.62
697,12.8,standard_price,0.878,2.37
698,40.7,standard_price,0.6723,41.48
699,77.2,aggressive_discount,0.7159,73.86
700,40.6,standard_price,0.6733,27.72
701,77.4,standard_price,0.2823,74.45
702,66.5,aggressive_discount,0.6089,51.59
703,12.1,standard_price,0.8814,0.0
704,32.6,standard_price,0.7471,24.8
705,88.7,standard_price,0.1913,80.83
706,15.7,standard_price,0.8634,0.0
707,37.8,standard_price,0.7004,23.9
708,52.1,standard_price,0.5512,47.67
709,55.3,standard_price,0.5154,52.75
710,83.0,aggressive_discount,0.7658,80.63
711,30.3,aggressive_discount,0.2339,14.96
712,52.5,standard_price,0.5467,55.06
713,65.3,standard_price,0.4041,55.38
714,43.7,aggressive_discount,0.3581,36.55
715,31.8,standard_price,0.7538,22.28
716,40.6,aggressive_discount,0.3267,30.12
717,25.5,standard_price,0.8026,10.04
718,49.6,aggressive_discount,0.4212,17.61
719,71.7,standard_price,0.337,67.13
720,39.5,standard_price,0.6841,39.2
721,63.3,aggressive_discount,0.5741,57.34
722,9.3,standard_price,0.8939,0.0
723,12.4,standard_price,0.88,0.0
724,74.8,standard_price,0.3066,65.01
725,46.3,standard_price,0.6146,33.86
726,58.4,aggressive_discount,0.5195,58.47
727,19.9,standard_price,0.8395,7.62
728,30.6,standard_price,0.7637,34.96
729,73.4,standard_price,0.3202,68.41
730,48.8,standard_price,0.5876,34.34
731,62.5,aggressive_discount,0.5653,61.32
732,50.2,standard_price,0.5722,52.91
733,73.2,standard_price,0.3221,74.01
734,38.6,aggressive_discount,0.3073,18.02
735,3.5,standard_price,0.9163,0.0
736,30.4,standard_price,0.7653,29.8
737,60.7,aggressive_discount,0.5453,65.93
738,55.0,standard_price,0.5187,38.52
739,44.3,standard_price,0.6356,37.33
740,73.4,aggressive_discount,0.6798,63.49
741,37.5,standard_price,0.7032,16.72
742,26.2,aggressive_discount,0.2025,7.91
743,67.2,aggressive_discount,0.6163,57.5
744,35.7,standard_price,0.7198,35.67
745,54.4,aggressive_discount,0.4745,24.9
746,20.5,aggressive_discount,0.1642,0.0
747,19.7,standard_price,0.8407,17.71
748,36.4,aggressive_discount,0.2866,19.95
749,94.2,aggressive_discount,0.8441,68.24
750,59.2,standard_price,0.4715,53.59
751,44.1,standard_price,0.6377,32.39
752,41.5,standard_price,0.6643,29.52
753,54.5,standard_price,0.5244,43.02
754,52.6,standard_price,0.5456,53.93
755,64.2,aggressive_discount,0.5839,60.12
756,90.8,aggressive_discount,0.8229,78.96
757,43.3,standard_price,0.646,27.65
758,100.0,aggressive_discount,0.8754,95.79
759,11.3,standard_price,0.8851,0.11
760,54.4,aggressive_discount,0.4745,47.71
761,35.3,standard_price,0.7234,37.66
762,60.5,standard_price,0.457,43.78
763,23.1,aggressive_discount,0.1809,0.0
764,33.3,standard_price,0.7411,31.05
765,50.6,aggressive_discount,0.4322,39.84
766,22.4,aggressive_discount,0.1762,13.21
767,100.0,aggressive_discount,0.8754,97.41
768,73.4,aggressive_discount,0.6798,61.56
769,66.6,aggressive_discount,0.6099,68.99
770,57.9,standard_price,0.4861,48.27
771,60.2,aggressive_discount,0.5397,68.72
772,47.1,standard_price,0.606,39.29
773,55.0,standard_price,0.5187,63.0
774,45.2,standard_price,0.6262,31.44
775,28.8,standard_price,0.778,19.52
776,46.2,standard_price,0.6156,51.2
777,79.2,aggressive_discount,0.7338,56.61
778,56.6,standard_price,0.5007,30.62
779,82.9,aggressive_discount,0.765,80.26
780,70.4,standard_price,0.3502,58.01
781,95.9,aggressive_discount,0.8539,88.45
782,54.7,standard_price,0.5221,41.37
783,53.6,aggressive_discount,0.4656,41.59
784,41.9,aggressive_discount,0.3397,30.23
785,74.7,standard_price,0.3076,55.77
786,41.6,standard_price,0.6633,25.16
787,63.3,aggressive_discount,0.5741,55.88
788,15.9,standard_price,0.8623,9.86
789,40.9,standard_price,0.6703,27.32
790,79.2,aggressive_discount,0.7338,68.01
791,60.7,standard_price,0.4547,35.43
792,77.4,standard_price,0.2823,67.82
793,39.9,standard_price,0.6802,8.9
794,45.7,standard_price,0.6209,30.66
795,16.3,aggressive_discount,0.1399,0.0
796,50.0,aggressive_discount,0.4256,42.51
797,66.8,aggressive_discount,0.6121,65.18
798,45.6,aggressive_discount,0.378,41.28
799,52.1,aggressive_discount,0.4488,34.11
800,31.0,standard_price,0.7604,9.81
801,33.0,aggressive_discount,0.2564,22.7
802,50.3,aggressive_discount,0.4289,32.08
803,65.8,aggressive_discount,0.6013,60.59
804,42.8,aggressive_discount,0.3489,40.97
805,64.3,aggressive_discount,0.585,59.53
806,73.4,aggressive_discount,0.6798,58.19
807,40.5,standard_price,0.6743,24.69
808,26.9,aggressive_discount,0.2076,2.49
809,5.0,standard_price,0.9109,0.0
810,55.0,aggressive_discount,0.4813,30.0
811,35.4,standard_price,0.7225,21.79
812,51.8,aggressive_discount,0.4455,29.74
813,36.6,standard_price,0.7116,27.07
814,45.0,aggressive_discount,0.3717,30.09
815,57.7,aggressive_discount,0.5116,52.12
816,42.7,standard_price,0.6521,35.39
817,70.6,aggressive_discount,0.6518,55.1
818,34.2,aggressive_discount,0.2668,18.62
819,37.3,aggressive_discount,0.2949,18.18
820,41.8,standard_price,0.6613,40.91
821,58.7,standard_price,0.4771,50.02
822,28.0,standard_price,0.7841,19.27
823,73.0,aggressive_discount,0.6759,72.66
824,14.1,standard_price,0.8716,0.0
825,46.5,standard_price,0.6124,31.17
826,56.9,aggressive_discount,0.5026,40.62
827,19.8,aggressive_discount,0.1599,4.9
828,57.3,aggressive_discount,0.5071,37.35
829,66.6,aggressive_discount,0.6099,55.54
830,54.7,aggressive_discount,0.4779,32.66
831,48.6,standard_price,0.5898,29.77
832,48.2,standard_price,0.5941,26.82
833,49.6,aggressive_discount,0.4212,34.06
834,69.1,standard_price,0.3637,74.45
835,44.7,standard_price,0.6315,39.06
836,40.1,standard_price,0.6782,11.09
837,67.4,standard_price,0.3815,56.54
838,61.9,aggressive_discount,0.5586,55.76
839,71.1,standard_price,0.3431,53.52
840,27.2,standard_price,0.7902,27.51
841,72.3,aggressive_discount,0.669,54.35
842,46.5,standard_price,0.6124,40.67
843,31.5,standard_price,0.7563,22.44
844,65.4,standard_price,0.403,54.37
845,56.7,aggressive_discount,0.5004,50.68
846,28.3,standard_price,0.7819,27.92
847,45.3,standard_price,0.6252,36.82
848,62.8,standard_price,0.4314,58.68
849,14.6,standard_price,0.8691,0.0
850,60.9,standard_price,0.4525,49.04
851,45.8,standard_price,0.6199,35.69
852,60.3,aggressive_discount,0.5408,59.19
853,5.5,standard_price,0.9091,0.0
854,82.0,aggressive_discount,0.7577,81.63
855,37.7,standard_price,0.7013,35.59
856,38.3,standard_price,0.6956,20.37
857,45.2,standard_price,0.6262,30.73
858,61.0,standard_price,0.4514,65.05
859,47.2,standard_price,0.6049,56.53
860,81.1,aggressive_discount,0.7502,76.15
861,45.3,standard_price,0.6252,37.08
862,82.9,aggressive_discount,0.765,85.16
863,45.9,aggressive_discount,0.3812,44.62
864,50.1,standard_price,0.5733,39.5
865,18.2,standard_price,0.8495,9.44
866,33.9,standard_price,0.7358,33.77
867,55.9,standard_price,0.5086,46.6
868,20.9,standard_price,0.8333,0.0
869,83.8,aggressive_discount,0.7722,76.4
870,54.3,standard_price,0.5266,40.95
871,42.9,standard_price,0.6501,37.78
872,48.2,aggressive_discount,0.4059,44.46
873,83.5,aggressive_discount,0.7699,65.55
874,65.6,aggressive_discount,0.5992,66.82
875,12.0,standard_price,0.8818,2.98
876,41.6,standard_price,0.6633,33.82
877,68.4,aggressive_discount,0.629,46.61
878,33.0,standard_price,0.7436,6.22
879,57.2,aggressive_discount,0.506,49.61
880,4.5,standard_price,0.9127,0.0
881,38.2,aggressive_discount,0.3034,10.05
882,52.2,standard_price,0.5501,40.33
883,64.5,standard_price,0.4128,40.72
884,40.3,standard_price,0.6762,32.53
885,68.5,standard_price,0.3699,62.49
886,20.2,standard_price,0.8377,0.0
887,46.3,aggressive_discount,0.3854,31.66
888,53.7,standard_price,0.5333,52.2
889,18.6,standard_price,0.8472,9.04
890,75.9,standard_price,0.2962,70.34
891,55.8,standard_price,0.5097,56.79
892,27.9,aggressive_discount,0.2151,16.68
893,61.1,aggressive_discount,0.5497,42.83
894,33.3,aggressive_discount,0.2589,21.66
895,37.0,standard_price,0.7079,25.39
896,22.6,standard_price,0.8224,25.73
897,42.8,standard_price,0.6511,30.56
898,6.0,standard_price,0.9072,0.0
899,54.3,aggressive_discount,0.4734,50.2
900,87.0,standard_price,0.2034,73.4
901,41.1,aggressive_discount,0.3317,31.15
902,3.9,standard_price,0.9149,0.0
903,40.4,aggressive_discount,0.3248,29.13
904,48.6,aggressive_discount,0.4102,39.73
905,53.0,aggressive_discount,0.4588,46.82
906,48.7,aggressive_discount,0.4113,47.85
907,80.4,aggressive_discount,0.7442,69.92
908,46.2,standard_price,0.6156,42.14
909,42.1,standard_price,0.6582,36.07
910,57.0,standard_price,0.4963,47.05
911,58.9,aggressive_discount,0.5251,38.14
912,45.7,aggressive_discount,0.3791,42.75
913,45.1,aggressive_discount,0.3727,27.15
914,37.0,aggressive_discount,0.2921,19.03
915,64.6,standard_price,0.4117,51.53
916,18.9,standard_price,0.8455,0.0
917,52.3,aggressive_discount,0.451,45.91
918,67.8,aggressive_discount,0.6227,42.65
919,48.9,aggressive_discount,0.4135,18.85
920,15.1,standard_price,0.8665,13.87
921,46.7,standard_price,0.6103,35.07
922,64.5,aggressive_discount,0.5872,52.97
923,54.5,aggressive_discount,0.4756,36.19
924,28.3,standard_price,0.7819,9.31
925,95.7,aggressive_discount,0.8528,88.58
926,68.6,standard_price,0.3689,66.87
927,53.0,aggressive_discount,0.4588,29.79
928,100.0,standard_price,0.1246,112.52
929,44.1,standard_price,0.6377,26.52
930,19.8,standard_price,0.8401,0.0
931,46.7,standard_price,0.6103,40.98
932,51.3,aggressive_discount,0.4399,43.75
933,18.5,standard_price,0.8478,10.72
934,63.8,aggressive_discount,0.5796,57.9
935,69.7,aggressive_discount,0.6426,44.64
936,21.5,standard_price,0.8296,8.65
937,37.0,standard_price,0.7079,25.35
938,25.5,standard_price,0.8026,2.14
939,23.9,aggressive_discount,0.1863,21.17
940,58.8,aggressive_discount,0.524,48.16
941,51.8,aggressive_discount,0.4455,46.83
942,45.6,standard_price,0.622,30.65
943,56.2,aggressive_discount,0.4948,49.68
944,42.2,standard_price,0.6572,32.6
945,36.9,standard_price,0.7088,16.97
946,42.0,standard_price,0.6593,37.35
947,45.0,standard_price,0.6283,40.64
948,50.4,aggressive_discount,0.43,40.91
949,60.2,aggressive_discount,0.5397,49.27
950,35.3,standard_price,0.7234,38.27
951,44.1,standard_price,0.6377,25.85
952,38.5,standard_price,0.6937,17.15
953,37.5,standard_price,0.7032,23.36
954,65.8,standard_price,0.3987,51.98
955,35.8,standard_price,0.7189,33.62
956,46.9,standard_price,0.6081,32.64
957,29.5,standard_price,0.7725,19.34
958,64.1,standard_price,0.4171,55.88
959,72.0,standard_price,0.334,78.93
960,53.4,aggressive_discount,0.4633,34.16
961,88.7,standard_price,0.1913,85.31
962,7.8,standard_price,0.9002,0.0
963,36.1,standard_price,0.7162,1.81
964,63.1,aggressive_discount,0.5719,60.79
965,18.8,standard_price,0.8461,0.0
966,46.6,standard_price,0.6114,42.3
967,51.4,standard_price,0.559,32.1
968,45.0,standard_price,0.6283,40.24
969,49.1,aggressive_discount,0.4157,33.68
970,67.0,aggressive_discount,0.6142,42.32
971,71.7,aggressive_discount,0.663,57.75
972,21.8,standard_price,0.8276,3.43
973,23.5,standard_price,0.8165,6.79
974,58.9,aggressive_discount,0.5251,46.12
975,26.5,aggressive_discount,0.2046,20.91
976,88.2,aggressive_discount,0.8052,81.34
977,47.9,aggressive_discount,0.4026,38.57
978,54.6,aggressive_discount,0.4768,38.06
979,46.5,standard_price,0.6124,24.56
980,42.6,standard_price,0.6532,30.08
981,35.4,standard_price,0.7225,32.35
982,83.8,aggressive_discount,0.7722,72.21
983,57.3,aggressive_discount,0.5071,35.35
984,9.6,standard_price,0.8926,0.0
985,37.3,standard_price,0.7051,35.99
986,60.6,aggressive_discount,0.5441,43.94
987,58.4,standard_price,0.4805,47.95
988,74.6,standard_price,0.3085,65.53
989,55.4,standard_price,0.5142,43.46
990,44.9,aggressive_discount,0.3706,51.86
991,46.5,standard_price,0.6124,36.35
992,55.8,standard_price,0.5097,35.72
993,60.9,aggressive_discount,0.5475,47.04
994,37.2,standard_price,0.706,29.53
995,43.5,standard_price,0.6439,46.59
996,61.4,aggressive_discount,0.553,58.43
997,52.9,aggressive_discount,0.4577,49.41
998,47.9,standard_price,0.5974,30.62
999,66.8,standard_price,0.3879,70.29
1000,35.2,standard_price,0.7243,9.44
1001,62.1,aggressive_discount,0.5608,50.09
1002,74.5,aggressive_discount,0.6905,49.38
1003,49.9,aggressive_discount,0.4245,31.97
1004,48.2,aggressive_discount,0.4059,25.46
1005,28.9,standard_price,0.7772,17.35
1006,42.7,standard_price,0.6521,39.95
1007,36.8,standard_price,0.7097,19.8
1008,70.0,aggressive_discount,0.6457,61.36
1009,44.8,aggressive_discount,0.3696,42.89
1010,44.3,standard_price,0.6356,26.88
1011,71.6,standard_price,0.338,68.68
1012,48.5,standard_price,0.5909,38.49
1013,61.0,standard_price,0.4514,51.94
1014,42.8,aggressive_discount,0.3489,25.55
1015,57.7,standard_price,0.4884,47.92
1016,46.5,standard_price,0.6124,31.7
1017,75.7,aggressive_discount,0.7019,77.7
1018,54.6,standard_price,0.5232,44.49
1019,21.9,standard_price,0.827,13.73
1020,40.3,standard_price,0.6762,21.62
1021,24.7,standard_price,0.8082,21.85
1022,60.8,standard_price,0.4536,45.76
1023,65.7,aggressive_discount,0.6002,58.59
1024,55.1,standard_price,0.5176,51.76
1025,39.9,standard_price,0.6802,39.44
1026,27.2,aggressive_discount,0.2098,22.53
1027,49.1,standard_price,0.5843,30.67
1028,36.7,standard_price,0.7106,24.65
1029,68.6,aggressive_discount,0.6311,53.31
1030,42.2,standard_price,0.6572,29.71
1031,59.1,standard_price,0.4727,46.29
1032,40.4,standard_price,0.6752,19.76
1033,71.9,standard_price,0.335,66.7
1034,29.7,standard_price,0.7709,12.68
1035,42.9,standard_price,0.6501,33.25
1036,61.6,standard_price,0.4447,55.79
1037,83.5,aggressive_discount,0.7699,71.83
1038,21.4,standard_price,0.8302,8.44
1039,24.6,aggressive_discount,0.1911,8.84
1040,59.4,standard_price,0.4693,41.83
1041,81.6,aggressive_discount,0.7544,78.79
1042,66.8,aggressive_discount,0.6121,44.6
1043,64.3,aggressive_discount,0.585,41.35
1044,28.7,standard_price,0.7788,23.63
1045,55.2,standard_price,0.5165,45.22
1046,60.2,aggressive_discount,0.5397,41.71
1047,54.3,aggressive_discount,0.4734,42.14
1048,56.1,standard_price,0.5064,42.76
1049,65.1,aggressive_discount,0.5938,68.67
1050,1.3,standard_price,0.9235,0.0
1051,9.3,standard_price,0.8939,0.0
1052,26.2,standard_price,0.7975,11.25
1053,51.7,standard_price,0.5556,43.58
1054,42.2,standard_price,0.6572,37.44
1055,23.3,standard_price,0.8178,0.0
1056,82.4,aggressive_discount,0.761,80.0
1057,45.8,standard_price,0.6199,30.07
1058,53.9,standard_price,0.5311,25.39
1059,68.7,aggressive_discount,0.6322,57.27
1060,92.6,aggressive_discount,0.8344,74.88
1061,48.8,aggressive_discount,0.4124,35.75
1062,53.7,standard_price,0.5333,47.95
1063,25.1,standard_price,0.8054,10.81
1064,49.0,aggressive_discount,0.4146,38.11
1065,24.8,standard_price,0.8075,16.31
1066,40.9,standard_price,0.6703,24.74
1067,65.2,standard_price,0.4052,58.47
1068,57.2,aggressive_discount,0.506,46.61
1069,68.9,aggressive_discount,0.6343,45.19
1070,55.0,standard_price,0.5187,32.93
1071,73.3,aggressive_discount,0.6789,73.81
1072,30.4,standard_price,0.7653,17.76
1073,74.3,aggressive_discount,0.6886,66.04
1074,38.6,standard_price,0.6927,21.24
1075,42.5,aggressive_discount,0.3458,22.7
1076,43.7,aggressive_discount,0.3581,36.44
1077,86.6,aggressive_discount,0.7936,77.28
1078,34.9,standard_price,0.727,38.74
1079,59.6,standard_price,0.467,65.55
1080,58.4,standard_price,0.4805,51.63
1081,51.9,aggressive_discount,0.4466,48.98
1082,34.2,aggressive_discount,0.2668,11.26
1083,27.1,standard_price,0.7909,9.94
1084,27.0,aggressive_discount,0.2083,2.04
1085,71.7,aggressive_discount,0.663,58.6
1086,34.2,standard_price,0.7332,31.79
1087,25.7,standard_price,0.8012,0.0
1088,69.1,standard_price,0.3637,59.86
1089,62.3,standard_price,0.437,38.14
1090,49.2,standard_price,0.5832,36.66
1091,39.3,standard_price,0.686,19.34
1092,0.0,standard_price,0.9276,0.0
1093,34.2,standard_price,0.7332,26.38
1094,46.4,standard_price,0.6135,38.49
1095,28.3,standard_price,0.7819,4.03
1096,28.3,standard_price,0.7819,8.05
1097,90.9,aggressive_discount,0.8235,78.85
1098,15.6,standard_price,0.8639,14.31
1099,55.6,aggressive_discount,0.488,46.33
1100,33.7,standard_price,0.7376,11.41
1101,53.5,standard_price,0.5356,34.14
1102,25.3,standard_price,0.804,15.67
1103,73.5,aggressive_discount,0.6808,58.21
1104,42.8,standard_price,0.6511,44.35
1105,83.7,aggressive_discount,0.7714,84.31
1106,76.9,standard_price,0.2869,78.45
1107,31.3,standard_price,0.758,28.41
1108,29.4,standard_price,0.7733,6.38
1109,23.3,aggressive_discount,0.1822,0.0
1110,29.6,standard_price,0.7717,26.1
1111,74.2,aggressive_discount,0.6876,77.57
1112,82.1,aggressive_discount,0.7585,75.85
1113,37.7,standard_price,0.7013,36.05
1114,71.4,aggressive_discount,0.6599,73.7
1115,48.6,aggressive_discount,0.4102,37.93
1116,44.1,standard_price,0.6377,37.0
1117,46.7,standard_price,0.6103,48.64
1118,65.5,aggressive_discount,0.5981,60.78
1119,9.4,standard_price,0.8935,0.0
1120,42.3,aggressive_discount,0.3438,29.66
1121,37.3,standard_price,0.7051,30.98
1122,66.1,aggressive_discount,0.6046,62.29
1123,64.7,aggressive_discount,0.5894,50.57
1124,70.0,standard_price,0.3543,45.48
1125,62.7,aggressive_discount,0.5675,39.67
1126,57.0,standard_price,0.4963,66.99
1127,33.4,aggressive_discount,0.2598,28.92
1128,55.1,standard_price,0.5176,48.86
1129,42.5,aggressive_discount,0.3458,24.96
1130,39.4,aggressive_discount,0.315,36.73
1131,5.3,standard_price,0.9098,0.0
1132,71.6,aggressive_discount,0.662,70.7
1133,30.4,standard_price,0.7653,19.53
1134,49.3,aggressive_discount,0.4179,46.12
1135,88.0,aggressive_discount,0.8038,84.32
1136,68.2,standard_price,0.3731,50.4
1137,40.5,standard_price,0.6743,22.33
1138,100.0,aggressive_discount,0.8754,89.32
1139,71.0,standard_price,0.3441,76.74
1140,33.2,standard_price,0.7419,25.13
1141,40.9,standard_price,0.6703,34.34
1142,71.0,aggressive_discount,0.6559,64.33
1143,67.0,standard_price,0.3858,51.49
1144,58.3,standard_price,0.4816,53.07
1145,25.9,standard_price,0.7997,13.08
1146,48.2,aggressive_discount,0.4059,33.17
1147,67.2,aggressive_discount,0.6163,49.42
1148,88.3,aggressive_discount,0.8059,78.66
1149,53.5,aggressive_discount,0.4644,47.12
1150,46.2,standard_price,0.6156,28.45
1151,45.8,standard_price,0.6199,27.87
1152,60.5,aggressive_discount,0.543,43.11
1153,13.8,standard_price,0.8731,0.0
1154,42.0,standard_price,0.6593,20.81
1155,47.6,standard_price,0.6006,51.67
1156,57.3,standard_price,0.4929,37.73
1157,48.8,aggressive_discount,0.4124,31.42
1158,45.2,standard_price,0.6262,39.69
1159,40.1,standard_price,0.6782,40.41
