session_id,user_engagement_score,arm,propensity,clicked
780,34.4,variant_a,0.7315,0
781,77.4,variant_b,0.7177,0
782,53.9,variant_a,0.5311,0
783,17.4,variant_a,0.8541,0
784,77.5,variant_a,0.2814,1
785,45.2,variant_a,0.6262,0
786,46.3,variant_a,0.6146,0
787,78.7,variant_b,0.7294,1
788,50.5,variant_a,0.5689,0
789,33.5,variant_a,0.7393,0
790,33.1,variant_b,0.2572,0
791,47.9,variant_a,0.5974,0
792,66.9,variant_b,0.6131,0
793,66.4,variant_a,0.3922,1
794,44.0,variant_b,0.3612,0
795,25.6,variant_a,0.8019,0
796,66.3,variant_b,0.6067,0
797,18.3,variant_a,0.849,0
798,44.8,variant_a,0.6304,1
799,65.8,variant_a,0.3987,1
800,29.3,variant_b,0.2259,0
801,47.1,variant_b,0.394,1
802,31.9,variant_b,0.247,1
803,34.5,variant_a,0.7306,0
804,40.0,variant_b,0.3208,1
805,62.2,variant_b,0.5619,1
806,36.2,variant_b,0.2848,0
807,36.6,variant_b,0.2884,0
808,79.0,variant_a,0.268,1
809,77.6,variant_a,0.2805,1
810,70.8,variant_a,0.3462,0
811,48.0,variant_a,0.5963,0
812,49.7,variant_a,0.5777,0
813,57.3,variant_a,0.4929,0
814,50.7,variant_a,0.5667,0
815,51.8,variant_a,0.5545,0
816,71.5,variant_b,0.6609,1
817,91.6,variant_b,0.8281,1
818,56.9,variant_b,0.5026,1
819,45.6,variant_b,0.378,0
820,57.3,variant_b,0.5071,1
821,47.2,variant_b,0.3951,1
822,35.8,variant_b,0.2811,0
823,55.7,variant_b,0.4891,1
824,42.7,variant_a,0.6521,0
825,75.0,variant_b,0.6953,0
826,57.9,variant_a,0.4861,0
827,55.8,variant_a,0.5097,0
828,39.2,variant_a,0.687,0
829,71.9,variant_a,0.335,1
830,76.3,variant_a,0.2925,0
831,61.1,variant_b,0.5497,1
832,38.9,variant_b,0.3101,0
833,53.5,variant_b,0.4644,1
834,0.0,variant_a,0.9276,0
835,57.0,variant_b,0.5037,0
836,66.9,variant_a,0.3869,1
837,22.8,variant_a,0.8211,0
838,57.7,variant_b,0.5116,0
839,25.6,variant_a,0.8019,1
840,41.5,variant_b,0.3357,0
841,37.6,variant_a,0.7022,0
842,81.0,variant_a,0.2507,0
843,61.8,variant_b,0.5575,0
844,48.6,variant_b,0.4102,1
845,50.5,variant_a,0.5689,0
846,100.0,variant_a,0.1246,1
847,50.3,variant_a,0.5711,1
848,57.5,variant_a,0.4906,1
849,0.8,variant_b,0.0749,1
850,75.3,variant_a,0.3019,1
851,53.7,variant_a,0.5333,1
852,36.9,variant_a,0.7088,0
853,44.0,variant_b,0.3612,1
854,60.9,variant_b,0.5475,0
855,57.1,variant_a,0.4951,1
856,30.3,variant_a,0.7661,0
857,53.7,variant_b,0.4667,1
858,48.2,variant_b,0.4059,1
859,38.7,variant_a,0.6918,0
860,90.2,variant_b,0.8189,1
861,60.1,variant_a,0.4615,0
862,22.6,variant_a,0.8224,0
863,52.3,variant_a,0.549,1
864,50.5,variant_a,0.5689,0
865,59.2,variant_b,0.5285,0
866,37.2,variant_a,0.706,1
867,14.8,variant_a,0.8681,0
868,29.8,variant_a,0.7701,0
869,89.5,variant_b,0.8142,1
870,100.0,variant_b,0.8754,1
871,45.7,variant_a,0.6209,0
872,0.1,variant_a,0.9273,0
873,31.3,variant_a,0.758,0
874,57.4,variant_a,0.4918,0
875,74.4,variant_b,0.6895,0
876,64.4,variant_b,0.5861,0
877,72.5,variant_a,0.329,0
878,63.6,variant_b,0.5774,0
879,51.7,variant_a,0.5556,1
880,45.5,variant_b,0.377,0
881,31.9,variant_a,0.753,0
882,13.2,variant_a,0.8761,0
883,32.5,variant_a,0.7479,0
884,42.5,variant_a,0.6542,0
885,65.9,variant_b,0.6024,1
886,14.3,variant_a,0.8706,0
887,74.8,variant_b,0.6934,1
888,19.3,variant_a,0.8431,0
889,79.8,variant_a,0.261,1
890,33.3,variant_b,0.2589,0
891,57.9,variant_a,0.4861,0
892,45.2,variant_a,0.6262,0
893,49.4,variant_a,0.581,0
894,29.9,variant_a,0.7693,0
895,54.2,variant_b,0.4723,1
896,41.6,variant_b,0.3367,1
897,61.4,variant_b,0.553,1
898,49.9,variant_a,0.5755,1
899,43.5,variant_a,0.6439,1
900,17.9,variant_a,0.8513,0
901,49.9,variant_b,0.4245,0
902,3.2,variant_a,0.9173,0
903,50.5,variant_b,0.4311,1
904,48.4,variant_a,0.5919,1
905,67.8,variant_a,0.3773,1
906,15.5,variant_a,0.8644,0
907,67.2,variant_b,0.6163,0
908,46.2,variant_a,0.6156,0
909,61.1,variant_b,0.5497,1
910,42.9,variant_a,0.6501,0
911,51.3,variant_a,0.5601,1
912,78.5,variant_b,0.7276,1
913,45.0,variant_a,0.6283,1
914,61.1,variant_a,0.4503,1
915,43.7,variant_a,0.6419,0
916,52.2,variant_a,0.5501,1
917,72.7,variant_b,0.6729,1
918,44.8,variant_b,0.3696,0
919,48.8,variant_b,0.4124,1
920,73.4,variant_b,0.6798,1
921,59.1,variant_a,0.4727,1
922,40.5,variant_b,0.3257,1
923,48.6,variant_a,0.5898,0
924,27.3,variant_a,0.7894,1
925,37.8,variant_b,0.2996,0
926,22.9,variant_a,0.8205,0
927,52.5,variant_a,0.5467,0
928,58.6,variant_b,0.5217,0
929,12.8,variant_a,0.878,0
930,69.9,variant_a,0.3554,1
931,57.3,variant_b,0.5071,0
932,36.4,variant_a,0.7134,0
933,33.4,variant_a,0.7402,0
934,29.7,variant_a,0.7709,0
935,43.3,variant_a,0.646,0
936,47.1,variant_b,0.394,0
937,66.8,variant_b,0.6121,1
938,96.5,variant_b,0.8572,1
939,53.4,variant_a,0.5367,0
940,62.6,variant_b,0.5664,1
941,23.8,variant_b,0.1856,0
942,47.2,variant_b,0.3951,0
943,63.9,variant_a,0.4193,1
944,59.1,variant_a,0.4727,1
945,22.2,variant_b,0.1749,0
946,73.1,variant_b,0.6769,1
947,58.2,variant_b,0.5172,0
948,21.1,variant_b,0.1679,0
949,64.4,variant_a,0.4139,1
950,29.2,variant_a,0.7749,0
951,21.5,variant_a,0.8296,0
952,25.6,variant_a,0.8019,0
953,45.0,variant_a,0.6283,1
954,77.7,variant_b,0.7204,1
955,61.6,variant_a,0.4447,1
956,38.8,variant_b,0.3092,0
957,77.7,variant_b,0.7204,1
958,56.1,variant_b,0.4936,1
959,67.9,variant_b,0.6238,1
960,19.3,variant_a,0.8431,1
961,60.1,variant_a,0.4615,1
962,44.2,variant_a,0.6367,1
963,22.3,variant_a,0.8244,0
964,64.3,variant_a,0.415,0
965,52.2,variant_b,0.4499,1
966,53.4,variant_b,0.4633,0
967,39.9,variant_b,0.3198,1
968,26.8,variant_a,0.7931,0
969,73.1,variant_b,0.6769,1
970,48.9,variant_a,0.5865,0
971,64.3,variant_b,0.585,1
972,50.0,variant_a,0.5744,1
973,54.8,variant_a,0.521,0
974,36.3,variant_b,0.2857,0
975,55.5,variant_a,0.5131,0
976,48.3,variant_b,0.407,0
977,38.2,variant_b,0.3034,1
978,44.7,variant_a,0.6315,0
979,54.5,variant_b,0.4756,1
980,57.9,variant_b,0.5139,0
981,49.0,variant_b,0.4146,1
982,29.5,variant_b,0.2275,0
983,60.1,variant_a,0.4615,1
984,39.7,variant_a,0.6821,0
985,3.2,variant_a,0.9173,0
986,22.9,variant_a,0.8205,1
987,55.9,variant_b,0.4914,1
988,38.4,variant_b,0.3053,0
989,57.7,variant_b,0.5116,0
990,58.8,variant_b,0.524,1
991,85.0,variant_b,0.7816,1
992,64.6,variant_b,0.5883,1
993,0.0,variant_a,0.9276,0
994,32.4,variant_a,0.7488,0
995,2.6,variant_a,0.9193,0
996,45.7,variant_b,0.3791,0
997,44.8,variant_b,0.3696,0
998,65.2,variant_a,0.4052,1
999,61.4,variant_b,0.553,0
1000,68.8,variant_b,0.6332,0
1001,38.5,variant_b,0.3063,0
1002,33.7,variant_a,0.7376,1
1003,54.3,variant_b,0.4734,0
1004,40.6,variant_b,0.3267,0
1005,36.8,variant_a,0.7097,0
1006,73.8,variant_b,0.6837,1
1007,42.6,variant_a,0.6532,0
1008,41.6,variant_b,0.3367,0
1009,57.1,variant_b,0.5049,1
1010,44.3,variant_b,0.3644,0
1011,68.4,variant_b,0.629,1
1012,72.9,variant_a,0.3251,1
1013,34.5,variant_b,0.2694,0
1014,62.7,variant_a,0.4325,1
1015,65.1,variant_b,0.5938,0
1016,58.6,variant_a,0.4783,0
1017,36.7,variant_a,0.7106,0
1018,100.0,variant_b,0.8754,1
1019,56.3,variant_a,0.5041,1
1020,62.0,variant_b,0.5597,0
1021,35.8,variant_a,0.7189,0
1022,89.4,variant_b,0.8135,1
1023,39.5,variant_b,0.3159,1
1024,28.5,variant_a,0.7803,0
1025,26.3,variant_a,0.7968,0
1026,44.2,variant_a,0.6367,0
1027,19.4,variant_a,0.8425,0
1028,43.1,variant_b,0.3519,1
1029,48.6,variant_b,0.4102,1
1030,68.5,variant_b,0.6301,1
1031,70.5,variant_b,0.6508,1
1032,69.0,variant_a,0.3647,0
1033,70.1,variant_a,0.3533,1
1034,94.9,variant_b,0.8482,1
1035,54.5,variant_b,0.4756,0
1036,75.4,variant_b,0.6991,1
1037,66.1,variant_a,0.3954,0
1038,58.9,variant_a,0.4749,1
1039,16.5,variant_a,0.8591,0
1040,48.4,variant_a,0.5919,0
1041,81.7,variant_b,0.7552,1
1042,29.9,variant_b,0.2307,0
1043,37.5,variant_a,0.7032,0
1044,48.8,variant_a,0.5876,0
1045,59.0,variant_a,0.4738,0
1046,53.6,variant_b,0.4656,0
1047,46.8,variant_a,0.6092,0
1048,19.8,variant_a,0.8401,0
1049,66.3,variant_a,0.3933,0
1050,41.2,variant_a,0.6673,0
1051,39.8,variant_a,0.6811,0
1052,37.8,variant_b,0.2996,0
1053,59.5,variant_b,0.5318,1
1054,0.0,variant_a,0.9276,0
1055,19.0,variant_a,0.8449,0
1056,72.6,variant_b,0.6719,1
1057,59.2,variant_a,0.4715,0
1058,28.5,variant_a,0.7803,0
1059,86.1,variant_b,0.7899,1
1060,33.3,variant_a,0.7411,0
1061,49.2,variant_b,0.4168,0
1062,64.2,variant_a,0.4161,0
1063,32.2,variant_a,0.7504,0
1064,61.2,variant_a,0.4492,1
1065,59.0,variant_b,0.5262,0
1066,32.8,variant_a,0.7454,0
1067,23.5,variant_b,0.1835,0
1068,78.1,variant_b,0.724,1
1069,49.7,variant_b,0.4223,1
1070,88.5,variant_b,0.8073,1
1071,64.9,variant_b,0.5916,1
1072,57.4,variant_a,0.4918,1
1073,50.6,variant_a,0.5678,0
1074,33.8,variant_a,0.7367,1
1075,55.0,variant_b,0.4813,0
1076,37.9,variant_a,0.6994,0
1077,78.9,variant_a,0.2688,1
1078,73.8,variant_a,0.3163,1
1079,18.4,variant_a,0.8484,0
1080,31.4,variant_a,0.7571,0
1081,31.1,variant_a,0.7596,1
1082,65.8,variant_a,0.3987,1
1083,59.6,variant_b,0.533,0
1084,60.4,variant_a,0.4581,1
1085,44.9,variant_a,0.6294,0
1086,64.8,variant_b,0.5905,1
1087,18.5,variant_b,0.1522,0
1088,65.0,variant_b,0.5927,1
1089,54.6,variant_a,0.5232,0
1090,52.5,variant_a,0.5467,1
1091,42.2,variant_a,0.6572,1
1092,0.0,variant_a,0.9276,0
1093,69.8,variant_b,0.6436,0
1094,28.3,variant_a,0.7819,0
1095,57.3,variant_b,0.5071,1
1096,32.2,variant_a,0.7504,0
1097,61.8,variant_b,0.5575,0
1098,48.1,variant_a,0.5952,0
1099,65.4,variant_b,0.597,1
1100,45.4,variant_a,0.6241,0
1101,61.0,variant_b,0.5486,1
1102,56.7,variant_b,0.5004,1
1103,4.0,variant_a,0.9145,0
1104,72.1,variant_a,0.333,1
1105,56.6,variant_a,0.5007,1
1106,46.4,variant_b,0.3865,1
1107,43.9,variant_b,0.3602,1
1108,58.0,variant_b,0.515,0
1109,27.3,variant_a,0.7894,0
1110,42.3,variant_b,0.3438,0
1111,45.2,variant_b,0.3738,1
1112,87.6,variant_a,0.1991,1
1113,29.3,variant_b,0.2259,0
1114,14.6,variant_a,0.8691,0
1115,32.4,variant_a,0.7488,0
1116,36.3,variant_b,0.2857,0
1117,38.9,variant_b,0.3101,0
1118,45.0,variant_a,0.6283,0
1119,60.7,variant_a,0.4547,0
1120,56.0,variant_a,0.5075,1
1121,50.3,variant_b,0.4289,1
1122,100.0,variant_b,0.8754,1
1123,72.8,variant_b,0.6739,0
1124,66.3,variant_a,0.3933,1
1125,49.7,variant_a,0.5777,0
1126,33.6,variant_a,0.7385,0
1127,56.5,variant_b,0.4981,0
1128,10.9,variant_b,0.1131,0
1129,35.6,variant_a,0.7207,0
1130,37.3,variant_b,0.2949,0
1131,25.2,variant_a,0.8047,0
1132,88.7,variant_a,0.1913,1
1133,75.2,variant_b,0.6972,1
1134,42.7,variant_b,0.3479,0
1135,26.7,variant_a,0.7939,0
1136,65.8,variant_b,0.6013,0
1137,52.1,variant_b,0.4488,1
1138,46.7,variant_a,0.6103,0
1139,65.5,variant_b,0.5981,1
1140,31.3,variant_a,0.758,0
1141,55.7,variant_b,0.4891,1
1142,96.8,variant_b,0.8589,1
1143,65.1,variant_b,0.5938,0
1144,60.3,variant_b,0.5408,0
1145,89.8,variant_b,0.8162,1
1146,74.1,variant_b,0.6866,1
1147,84.9,variant_b,0.7808,0
1148,40.0,variant_a,0.6792,0
1149,37.6,variant_a,0.7022,0
1150,52.4,variant_b,0.4521,0
1151,35.4,variant_a,0.7225,0
1152,27.3,variant_b,0.2106,0
1153,83.6,variant_b,0.7707,1
1154,44.0,variant_a,0.6388,1
1155,18.8,variant_a,0.8461,0
1156,55.5,variant_a,0.5131,0
1157,49.5,variant_a,0.5799,0
1158,48.3,variant_b,0.407,0
1159,51.8,variant_a,0.5545,0
1160,57.9,variant_b,0.5139,1
1161,28.9,variant_a,0.7772,0
1162,44.6,variant_b,0.3675,0
1163,53.5,variant_a,0.5356,1
1164,68.6,variant_a,0.3689,1
1165,51.4,variant_a,0.559,1
1166,28.0,variant_a,0.7841,0
1167,63.5,variant_b,0.5763,1
1168,26.7,variant_b,0.2061,0
1169,50.5,variant_b,0.4311,1
1170,59.7,variant_a,0.4659,1
1171,45.2,variant_b,0.3738,0
1172,64.1,variant_b,0.5829,1
1173,45.6,variant_b,0.378,0
1174,37.2,variant_a,0.706,0
1175,44.7,variant_b,0.3685,1
1176,54.4,variant_a,0.5255,1
1177,61.1,variant_a,0.4503,1
1178,16.6,variant_a,0.8585,0
1179,56.4,variant_a,0.503,1
1180,41.4,variant_a,0.6653,0
1181,70.4,variant_a,0.3502,1
1182,10.8,variant_b,0.1126,0
1183,56.8,variant_b,0.5015,0
1184,36.5,variant_a,0.7125,0
1185,39.5,variant_b,0.3159,0
1186,26.5,variant_b,0.2046,0
1187,74.0,variant_a,0.3143,1
1188,20.5,variant_a,0.8358,0
1189,63.8,variant_a,0.4204,1
1190,18.6,variant_a,0.8472,0
1191,60.6,variant_b,0.5441,1
1192,19.5,variant_b,0.1581,0
1193,44.2,variant_a,0.6367,0
1194,81.1,variant_b,0.7502,1
1195,63.6,variant_b,0.5774,1
1196,14.3,variant_a,0.8706,1
1197,50.0,variant_a,0.5744,1
1198,0.0,variant_a,0.9276,0
1199,55.3,variant_a,0.5154,1
1200,5.8,variant_a,0.908,1
1201,58.6,variant_b,0.5217,0
1202,42.4,variant_a,0.6552,0
1203,63.3,variant_b,0.5741,1
1204,35.5,variant_b,0.2784,0
1205,66.8,variant_a,0.3879,1
1206,55.4,variant_b,0.4858,1
1207,83.8,variant_b,0.7722,1
1208,29.4,variant_a,0.7733,0
1209,41.8,variant_a,0.6613,0
1210,30.2,variant_a,0.7669,0
1211,42.2,variant_a,0.6572,0
1212,67.3,variant_b,0.6174,1
1213,46.9,variant_a,0.6081,0
1214,37.9,variant_a,0.6994,0
1215,43.4,variant_a,0.645,1
1216,44.4,variant_a,0.6346,0
1217,50.2,variant_a,0.5722,1
1218,81.0,variant_b,0.7493,0
1219,46.6,variant_a,0.6114,0
1220,91.6,variant_b,0.8281,0
1221,62.5,variant_b,0.5653,0
1222,60.8,variant_a,0.4536,1
1223,26.5,variant_a,0.7954,0
1224,35.7,variant_a,0.7198,0
1225,39.4,variant_a,0.685,0
1226,68.0,variant_b,0.6248,1
1227,23.0,variant_a,0.8198,0
1228,36.7,variant_a,0.7106,0
1229,29.9,variant_a,0.7693,0
1230,71.3,variant_b,0.6589,1
1231,17.0,variant_a,0.8563,0
1232,61.1,variant_a,0.4503,0
1233,58.3,variant_b,0.5184,1
1234,54.8,variant_b,0.479,1
1235,81.7,variant_b,0.7552,1
1236,61.3,variant_b,0.5519,1
1237,24.2,variant_a,0.8117,1
1238,65.0,variant_b,0.5927,1
1239,40.0,variant_a,0.6792,1
1240,63.9,variant_b,0.5807,1
1241,38.1,variant_a,0.6975,0
1242,43.4,variant_a,0.645,0
1243,19.5,variant_a,0.8419,1
1244,41.3,variant_b,0.3337,1
1245,20.4,variant_a,0.8364,0
1246,52.6,variant_a,0.5456,0
1247,54.1,variant_a,0.5288,0
1248,87.2,variant_b,0.798,1
1249,27.9,variant_a,0.7849,0
1250,62.5,variant_b,0.5653,0
1251,49.6,variant_a,0.5788,1
1252,33.7,variant_a,0.7376,0
1253,93.2,variant_b,0.8381,1
1254,16.4,variant_a,0.8596,0
1255,38.3,variant_a,0.6956,0
1256,67.8,variant_b,0.6227,1
1257,54.0,variant_a,0.53,0
1258,54.8,variant_b,0.479,0
1259,64.6,variant_b,0.5883,1
1260,72.0,variant_b,0.666,0
1261,8.6,variant_a,0.8969,0
1262,57.0,variant_b,0.5037,1
1263,50.4,variant_a,0.57,0
1264,66.6,variant_b,0.6099,0
1265,82.9,variant_b,0.765,1
1266,56.9,variant_a,0.4974,1
1267,48.1,variant_a,0.5952,1
1268,61.1,variant_a,0.4503,0
1269,20.1,variant_a,0.8383,0
1270,69.2,variant_a,0.3626,1
1271,61.2,variant_a,0.4492,0
1272,31.3,variant_a,0.758,0
1273,36.0,variant_b,0.2829,0
1274,44.0,variant_a,0.6388,0
1275,65.1,variant_a,0.4062,1
1276,95.4,variant_b,0.8511,0
1277,100.0,variant_b,0.8754,1
1278,32.0,variant_a,0.7521,0
1279,38.5,variant_a,0.6937,0
1280,42.6,variant_a,0.6532,0
1281,73.5,variant_a,0.3192,0
1282,52.5,variant_b,0.4533,0
1283,16.0,variant_b,0.1382,0
1284,53.5,variant_a,0.5356,0
1285,19.9,variant_a,0.8395,0
1286,66.3,variant_a,0.3933,0
1287,49.8,variant_b,0.4234,1
1288,73.7,variant_b,0.6828,1
1289,59.0,variant_b,0.5262,1
1290,34.9,variant_a,0.727,0
1291,26.8,variant_a,0.7931,0
1292,22.1,variant_a,0.8257,0
1293,44.0,variant_a,0.6388,0
1294,89.5,variant_a,0.1858,1
1295,85.2,variant_b,0.7831,1
1296,31.0,variant_a,0.7604,1
1297,27.5,variant_a,0.7879,0
1298,85.6,variant_b,0.7862,1
1299,33.5,variant_b,0.2607,0
1300,51.6,variant_b,0.4432,0
1301,51.6,variant_b,0.4432,0
1302,39.7,variant_a,0.6821,0
1303,70.2,variant_b,0.6477,0
1304,67.7,variant_b,0.6216,1
1305,56.7,variant_b,0.5004,1
1306,19.7,variant_b,0.1593,0
1307,20.9,variant_a,0.8333,0
1308,56.5,variant_a,0.5019,0
1309,39.0,variant_a,0.6889,1
1310,65.7,variant_b,0.6002,1
1311,39.5,variant_a,0.6841,0
1312,29.3,variant_b,0.2259,0
1313,33.3,variant_a,0.7411,0
1314,100.0,variant_b,0.8754,1
1315,37.9,variant_b,0.3006,0
1316,39.2,variant_a,0.687,0
1317,30.3,variant_a,0.7661,1
1318,45.7,variant_b,0.3791,0
1319,53.6,variant_a,0.5344,1
1320,83.1,variant_b,0.7667,0
1321,71.4,variant_b,0.6599,1
1322,40.0,variant_b,0.3208,0
1323,50.1,variant_b,0.4267,0
1324,53.1,variant_a,0.54,0
1325,53.6,variant_b,0.4656,0
1326,72.2,variant_b,0.668,1
1327,76.7,variant_b,0.7113,1
1328,80.6,variant_b,0.7459,1
1329,67.8,variant_b,0.6227,1
1330,54.0,variant_a,0.53,1
1331,53.6,variant_b,0.4656,0
1332,46.2,variant_a,0.6156,0
1333,49.7,variant_a,0.5777,0
1334,47.1,variant_a,0.606,0
1335,53.7,variant_b,0.4667,1
1336,43.9,variant_a,0.6398,0
1337,63.6,variant_a,0.4226,0
1338,11.0,variant_a,0.8865,0
1339,66.2,variant_b,0.6056,0
1340,75.5,variant_b,0.7,1
1341,57.5,variant_b,0.5094,0
1342,36.4,variant_a,0.7134,0
1343,15.7,variant_a,0.8634,0
1344,46.7,variant_a,0.6103,1
1345,73.9,variant_a,0.3153,0
1346,51.9,variant_a,0.5534,0
1347,37.5,variant_a,0.7032,1
1348,66.1,variant_a,0.3954,0
1349,56.2,variant_b,0.4948,0
1350,36.3,variant_b,0.2857,0
1351,34.0,variant_a,0.735,0
1352,68.0,variant_b,0.6248,1
1353,75.5,variant_b,0.7,0
1354,54.6,variant_b,0.4768,0
1355,78.3,variant_b,0.7258,1
1356,53.5,variant_a,0.5356,0
1357,64.5,variant_b,0.5872,1
1358,25.4,variant_a,0.8033,0
1359,38.5,variant_b,0.3063,1
1360,18.7,variant_a,0.8466,0
1361,38.7,variant_b,0.3082,0
1362,26.3,variant_a,0.7968,0
1363,83.5,variant_a,0.2301,1
1364,52.2,variant_a,0.5501,0
1365,74.4,variant_a,0.3105,1
1366,44.6,variant_a,0.6325,0
1367,68.0,variant_b,0.6248,1
1368,22.6,variant_a,0.8224,0
1369,65.0,variant_b,0.5927,1
1370,44.4,variant_a,0.6346,0
1371,65.7,variant_b,0.6002,0
1372,57.4,variant_b,0.5082,1
1373,0.0,variant_a,0.9276,0
1374,89.7,variant_b,0.8156,1
1375,27.2,variant_a,0.7902,0
1376,21.6,variant_a,0.8289,0
1377,13.0,variant_a,0.8771,0
1378,41.5,variant_a,0.6643,0
1379,19.5,variant_a,0.8419,0
1380,30.8,variant_a,0.7621,0
1381,50.0,variant_b,0.4256,0
1382,36.7,variant_b,0.2894,0
1383,36.0,variant_a,0.7171,0
1384,42.4,variant_a,0.6552,1
1385,8.6,variant_a,0.8969,0
1386,54.5,variant_b,0.4756,0
1387,81.0,variant_b,0.7493,1
1388,18.2,variant_a,0.8495,0
1389,55.7,variant_b,0.4891,0
1390,55.7,variant_a,0.5109,0
1391,68.6,variant_b,0.6311,0
1392,17.5,variant_a,0.8535,0
1393,71.0,variant_b,0.6559,0
1394,59.3,variant_b,0.5296,0
1395,10.6,variant_a,0.8883,0
1396,27.5,variant_a,0.7879,0
1397,45.2,variant_a,0.6262,1
1398,49.5,variant_b,0.4201,0
1399,40.5,variant_a,0.6743,0
1400,18.8,variant_a,0.8461,0
1401,58.8,variant_a,0.476,0
1402,79.3,variant_b,0.7347,1
1403,22.5,variant_a,0.8231,0
1404,7.2,variant_a,0.9026,0
1405,60.2,variant_b,0.5397,1
1406,65.9,variant_b,0.6024,0
1407,40.0,variant_a,0.6792,1
1408,65.8,variant_a,0.3987,1
1409,57.6,variant_a,0.4895,0
1410,82.3,variant_b,0.7601,1
1411,71.4,variant_a,0.3401,1
1412,46.8,variant_a,0.6092,1
1413,58.2,variant_a,0.4828,1
1414,29.1,variant_b,0.2243,0
1415,64.3,variant_b,0.585,0
1416,40.5,variant_b,0.3257,0
1417,73.7,variant_b,0.6828,1
1418,42.6,variant_b,0.3468,0
1419,21.1,variant_a,0.8321,0
1420,71.1,variant_a,0.3431,1
1421,56.9,variant_b,0.5026,0
1422,65.6,variant_b,0.5992,0
1423,78.9,variant_b,0.7312,1
1424,33.4,variant_b,0.2598,0
1425,36.4,variant_a,0.7134,0
1426,51.5,variant_a,0.5579,0
1427,30.3,variant_a,0.7661,0
1428,10.8,variant_a,0.8874,0
1429,55.6,variant_b,0.488,1
1430,69.0,variant_b,0.6353,0
1431,37.7,variant_a,0.7013,0
1432,69.5,variant_a,0.3595,1
1433,57.2,variant_a,0.494,1
1434,62.5,variant_b,0.5653,0
1435,43.4,variant_b,0.355,1
1436,49.8,variant_b,0.4234,1
1437,73.9,variant_a,0.3153,1
1438,81.8,variant_b,0.756,1
1439,80.7,variant_b,0.7468,0
1440,40.6,variant_b,0.3267,0
1441,50.9,variant_b,0.4355,0
1442,63.0,variant_b,0.5708,0
1443,74.2,variant_a,0.3124,1
1444,48.2,variant_b,0.4059,0
1445,58.8,variant_a,0.476,0
1446,15.5,variant_a,0.8644,0
1447,44.2,variant_a,0.6367,0
1448,65.9,variant_b,0.6024,0
1449,61.1,variant_a,0.4503,1
1450,88.2,variant_b,0.8052,1
1451,27.9,variant_b,0.2151,0
1452,32.4,variant_a,0.7488,0
1453,22.8,variant_a,0.8211,0
1454,73.8,variant_a,0.3163,1
1455,40.0,variant_a,0.6792,0
1456,35.0,variant_a,0.7261,0
1457,40.4,variant_a,0.6752,0
1458,51.0,variant_b,0.4366,1
1459,52.4,variant_a,0.5479,1
1460,62.7,variant_b,0.5675,1
1461,22.1,variant_b,0.1743,0
1462,49.5,variant_b,0.4201,1
1463,49.1,variant_a,0.5843,0
1464,5.6,variant_b,0.0913,0
1465,31.3,variant_a,0.758,1
1466,60.3,variant_a,0.4592,0
1467,58.6,variant_b,0.5217,1
1468,35.3,variant_a,0.7234,0
1469,41.8,variant_a,0.6613,0
1470,57.5,variant_a,0.4906,0
1471,6.9,variant_a,0.9037,0
1472,65.2,variant_b,0.5948,1
1473,84.2,variant_b,0.7754,1
1474,44.5,variant_a,0.6336,0
1475,55.5,variant_b,0.4869,0
1476,73.9,variant_a,0.3153,0
1477,40.7,variant_a,0.6723,0
1478,63.6,variant_a,0.4226,1
1479,53.5,variant_a,0.5356,0
1480,63.3,variant_a,0.4259,0
1481,45.9,variant_a,0.6188,1
1482,65.9,variant_a,0.3976,0
1483,59.3,variant_a,0.4704,0
1484,53.4,variant_b,0.4633,1
1485,41.7,variant_a,0.6623,0
1486,74.5,variant_a,0.3095,1
1487,50.5,variant_a,0.5689,0
1488,69.9,variant_a,0.3554,1
1489,22.5,variant_a,0.8231,0
1490,48.4,variant_b,0.4081,1
1491,54.9,variant_b,0.4801,1
1492,85.4,variant_b,0.7847,1
1493,68.0,variant_b,0.6248,1
1494,57.7,variant_b,0.5116,1
1495,40.6,variant_a,0.6733,0
1496,31.2,variant_a,0.7588,0
1497,43.2,variant_a,0.647,0
1498,59.7,variant_b,0.5341,0
1499,39.1,variant_a,0.6879,0
1500,11.3,variant_a,0.8851,0
1501,26.3,variant_a,0.7968,1
1502,52.8,variant_a,0.5434,0
1503,36.5,variant_b,0.2875,0
1504,62.8,variant_b,0.5686,1
1505,26.7,variant_a,0.7939,0
1506,37.1,variant_b,0.2931,1
1507,81.7,variant_a,0.2448,1
1508,41.7,variant_a,0.6623,0
1509,85.2,variant_a,0.2169,0
1510,35.6,variant_a,0.7207,1
1511,92.3,variant_b,0.8325,1
1512,79.9,variant_b,0.7399,1
1513,34.9,variant_a,0.727,1
1514,58.3,variant_a,0.4816,0
1515,16.1,variant_a,0.8612,0
1516,33.1,variant_a,0.7428,1
1517,58.9,variant_a,0.4749,1
1518,59.7,variant_b,0.5341,1
1519,46.5,variant_b,0.3876,0
1520,71.4,variant_b,0.6599,0
1521,56.5,variant_b,0.4981,1
1522,80.1,variant_b,0.7416,1
1523,41.3,variant_a,0.6663,0
1524,56.5,variant_a,0.5019,0
1525,36.3,variant_a,0.7143,1
1526,100.0,variant_b,0.8754,0
1527,66.4,variant_b,0.6078,1
1528,53.5,variant_b,0.4644,1
1529,68.2,variant_a,0.3731,1
