ticket_id,urgency_score,complexity_score,cluster_run1,cluster_run2
996,70.3,100.0,0,0
997,73.7,12.8,1,1
998,52.8,81.0,0,3
999,47.4,25.1,1,1
1000,34.1,27.6,2,1
1001,25.5,51.2,2,2
1002,54.4,32.0,1,1
1003,61.8,79.6,0,0
1004,15.0,8.8,2,1
1005,37.3,24.0,1,1
1006,54.4,31.1,1,1
1007,24.8,32.3,2,2
1008,42.4,62.3,2,2
1009,83.2,100.0,0,0
1010,54.6,100.0,0,0
1011,36.5,29.6,1,1
1012,62.2,88.7,0,0
1013,78.1,91.5,0,0
1014,55.5,69.3,0,3
1015,43.1,21.6,1,1
1016,59.7,47.6,1,3
1017,63.2,44.2,1,3
1018,52.1,59.1,2,3
1019,57.0,63.6,0,3
1020,62.0,69.8,0,3
1021,59.7,68.4,0,3
1022,54.7,90.7,0,0
1023,10.1,33.6,2,2
1024,70.7,67.4,3,3
1025,28.5,48.0,2,2
1026,38.3,80.3,0,2
1027,26.4,31.5,2,2
1028,68.7,61.9,3,3
1029,45.7,38.1,1,1
1030,63.9,81.2,0,0
1031,91.3,81.9,3,0
1032,57.4,67.1,0,3
1033,49.0,35.2,1,1
1034,81.1,91.7,0,0
1035,96.1,84.4,3,0
1036,81.7,79.4,3,0
1037,64.2,66.0,0,3
1038,43.0,26.3,1,1
1039,39.8,18.3,1,1
1040,82.8,65.5,3,3
1041,55.2,61.9,0,3
1042,46.1,31.7,1,1
1043,72.0,63.9,3,3
1044,76.9,66.2,3,3
1045,78.7,73.9,3,0
1046,41.8,10.1,1,1
1047,98.1,77.5,3,0
1048,90.7,67.7,3,0
1049,32.1,25.8,2,1
1050,27.1,36.1,2,2
1051,44.6,43.8,2,2
1052,91.4,79.5,3,0
1053,66.9,56.9,3,3
1054,34.6,17.0,1,1
1055,55.9,100.0,0,0
1056,83.9,100.0,0,0
1057,80.8,64.0,3,3
1058,19.5,35.9,2,2
1059,46.1,7.1,1,1
1060,89.8,55.7,3,3
1061,54.7,100.0,0,0
1062,28.4,36.0,2,2
1063,51.9,68.7,0,3
1064,39.4,48.9,2,2
1065,90.1,70.7,3,0
1066,82.3,61.1,3,3
1067,54.0,56.9,2,3
1068,67.6,77.9,0,0
1069,58.6,95.8,0,0
1070,30.9,23.2,2,1
1071,83.5,87.6,0,0
1072,34.3,69.1,2,2
1073,38.0,18.0,1,1
1074,32.7,49.6,2,2
1075,65.4,75.8,0,3
1076,81.6,89.0,0,0
1077,71.6,73.6,0,0
1078,97.3,76.1,3,0
1079,69.6,65.5,3,3
1080,28.4,27.7,2,1
1081,24.7,51.0,2,2
1082,36.5,49.5,2,2
1083,24.8,35.9,2,2
1084,90.1,72.3,3,0
1085,19.0,32.2,2,2
1086,56.5,9.9,1,1
1087,100.0,94.5,3,0
1088,86.3,61.0,3,3
1089,34.3,39.8,2,2
1090,52.6,63.3,0,3
1091,62.3,87.4,0,0
1092,76.3,84.8,0,0
1093,76.3,57.9,3,3
1094,49.4,100.0,0,0
1095,41.2,5.1,1,1
1096,35.5,3.1,1,1
1097,46.1,31.2,1,1
1098,47.8,44.9,1,2
1099,46.0,56.4,2,2
1100,39.3,65.7,2,2
1101,65.4,76.3,0,0
1102,65.8,94.7,0,0
1103,80.6,66.1,3,3
1104,44.0,86.4,0,3
1105,36.3,28.8,1,1
1106,36.3,39.9,2,2
1107,28.8,44.2,2,2
1108,56.3,74.8,0,3
1109,47.4,8.2,1,1
1110,55.6,40.2,1,3
1111,58.4,98.6,0,0
1112,51.1,63.4,2,3
1113,53.6,63.2,0,3
1114,38.9,56.2,2,2
1115,99.0,100.0,0,0
1116,30.7,42.6,2,2
1117,96.3,98.5,0,0
1118,35.9,29.8,2,1
1119,74.6,79.7,0,0
1120,42.3,36.0,1,1
1121,29.1,18.7,1,1
1122,87.6,79.4,3,0
1123,50.8,43.0,1,2
1124,46.8,50.7,2,2
1125,52.3,28.3,1,1
1126,46.9,27.3,1,1
1127,26.1,23.6,2,1
1128,94.0,61.4,3,0
1129,35.1,27.7,1,1
1130,61.8,41.4,1,3
1131,23.5,39.7,2,2
1132,85.4,100.0,0,0
1133,44.5,59.9,2,2
1134,56.9,33.5,1,1
1135,84.6,96.5,0,0
1136,44.3,35.1,1,1
1137,33.6,20.9,1,1
1138,66.6,99.6,0,0
1139,78.0,90.1,0,0
1140,30.8,4.3,1,1
1141,81.5,93.3,0,0
1142,66.7,61.8,3,3
1143,56.9,72.4,0,3
1144,43.3,64.7,2,2
1145,68.7,59.5,3,3
1146,64.5,83.1,0,0
1147,34.0,50.1,2,2
1148,50.9,48.1,1,3
1149,70.8,87.8,0,0
1150,60.9,84.0,0,0
1151,43.0,36.2,1,1
1152,47.8,28.0,1,1
1153,32.3,41.5,2,2
1154,53.8,37.9,1,1
1155,81.5,100.0,0,0
1156,22.4,43.5,2,2
1157,21.9,45.8,2,2
1158,39.4,22.9,1,1
1159,32.5,51.8,2,2
1160,36.8,34.7,2,2
1161,40.9,21.1,1,1
1162,71.6,82.0,0,0
1163,1.0,63.3,2,2
1164,96.0,66.5,3,0
1165,31.1,55.3,2,2
1166,57.0,49.0,1,3
1167,33.9,43.1,2,2
1168,44.5,20.4,1,1
1169,25.7,68.7,2,2
1170,85.4,56.4,3,3
1171,15.4,20.2,2,1
1172,45.6,76.1,0,3
1173,36.9,41.3,2,2
1174,24.1,45.9,2,2
1175,69.9,79.5,0,0
1176,91.7,40.2,3,3
1177,62.2,97.6,0,0
1178,63.4,89.7,0,0
1179,70.8,95.6,0,0
1180,43.1,10.0,1,1
1181,49.5,35.1,1,1
1182,65.0,52.6,3,3
1183,71.8,87.9,0,0
1184,66.4,90.8,0,0
1185,40.6,44.5,2,2
1186,68.2,59.4,3,3
1187,94.4,96.4,0,0
1188,57.6,30.9,1,1
1189,58.4,45.9,1,3
1190,69.2,82.1,0,0
1191,17.6,23.0,2,2
1192,31.7,46.2,2,2
1193,52.4,16.0,1,1
1194,70.1,89.6,0,0
1195,12.4,6.5,2,1
1196,32.3,32.0,2,2
1197,58.7,83.7,0,0
1198,53.4,31.6,1,1
1199,43.7,37.9,1,2
1200,56.4,99.6,0,0
1201,58.9,89.0,0,0
1202,75.2,60.0,3,3
1203,100.0,87.5,3,0
1204,52.0,40.4,1,1
1205,78.3,85.0,0,0
1206,82.1,100.0,0,0
1207,56.9,67.2,0,3
1208,80.9,65.4,3,3
1209,94.8,50.4,3,3
1210,48.8,46.8,1,2
1211,59.6,63.5,0,3
1212,81.9,88.5,0,0
1213,85.9,66.0,3,0
1214,86.1,100.0,0,0
1215,76.1,77.9,0,0
1216,96.3,86.8,3,0
1217,52.5,39.5,1,1
1218,20.7,8.3,2,1
1219,41.0,10.5,1,1
1220,46.9,39.5,1,2
1221,58.8,13.4,1,1
1222,100.0,77.0,3,0
1223,33.9,43.6,2,2
1224,35.7,85.4,0,2
1225,76.7,46.7,3,3
1226,82.3,96.5,0,0
1227,94.5,70.2,3,0
1228,90.1,62.7,3,0
1229,93.7,78.8,3,0
1230,46.3,6.1,1,1
1231,54.3,86.3,0,0
1232,70.3,80.9,0,0
1233,57.3,16.9,1,1
1234,18.2,45.2,2,2
1235,72.0,78.8,0,0
1236,64.6,41.3,1,3
1237,42.5,34.8,1,1
1238,51.5,82.5,0,3
1239,62.9,97.3,0,0
1240,64.3,72.5,0,3
1241,32.8,33.8,2,2
1242,24.7,29.7,2,2
1243,87.4,76.4,3,0
1244,76.8,78.8,0,0
1245,74.9,88.9,0,0
1246,43.7,64.5,2,2
1247,52.4,19.1,1,1
1248,56.2,36.0,1,1
1249,65.8,71.3,0,3
1250,88.2,86.0,3,0
1251,100.0,91.2,3,0
1252,44.3,33.4,1,1
1253,37.3,68.8,2,2
1254,39.9,19.8,1,1
1255,49.3,28.4,1,1
1256,70.9,68.6,3,3
1257,89.3,92.4,0,0
1258,50.6,42.1,1,2
1259,51.9,79.6,0,3
1260,64.0,82.3,0,0
1261,9.8,60.0,2,2
1262,70.4,72.1,0,3
1263,71.2,79.0,0,0
1264,71.0,49.8,3,3
1265,48.0,36.7,1,1
1266,59.7,82.0,0,0
1267,21.0,28.5,2,2
1268,41.3,26.4,1,1
1269,1.4,39.1,2,2
1270,24.9,20.0,2,1
1271,38.9,41.5,2,2
1272,57.2,59.4,0,3
1273,66.9,83.5,0,0
1274,18.6,42.3,2,2
1275,49.7,29.1,1,1
1276,83.5,92.2,0,0
1277,68.7,99.9,0,0
1278,37.2,13.6,1,1
1279,65.1,35.3,1,3
1280,77.5,96.3,0,0
1281,35.3,8.1,1,1
1282,17.0,57.3,2,2
1283,90.7,81.5,3,0
1284,47.1,33.7,1,1
1285,53.2,60.9,2,3
1286,20.3,41.6,2,2
1287,77.4,100.0,0,0
1288,28.0,61.1,2,2
1289,60.1,64.2,0,3
1290,100.0,80.9,3,0
1291,69.2,74.7,0,0
1292,70.0,80.7,0,0
1293,74.4,70.6,3,3
1294,89.2,42.3,3,3
1295,40.9,42.8,2,2
1296,35.7,64.0,2,2
1297,53.0,2.6,1,1
1298,52.2,52.5,2,3
1299,54.4,65.5,0,3
1300,62.6,63.1,3,3
1301,74.6,100.0,0,0
1302,49.7,35.5,1,1
1303,66.7,94.1,0,0
1304,67.8,92.5,0,0
1305,82.1,100.0,0,0
1306,41.4,29.7,1,1
1307,81.0,87.2,0,0
1308,39.2,37.9,2,2
1309,52.2,82.7,0,3
1310,47.3,19.0,1,1
1311,56.5,42.2,1,3
1312,40.7,36.3,2,2
1313,82.8,85.0,0,0
1314,53.3,100.0,0,0
1315,75.4,27.0,1,3
1316,69.0,74.2,0,0
1317,15.1,38.9,2,2
1318,67.2,68.9,0,3
1319,21.3,69.4,2,2
1320,29.1,67.1,2,2
1321,84.5,90.4,0,0
1322,49.3,14.8,1,1
1323,37.9,42.9,2,2
1324,80.0,73.9,3,0
1325,80.0,65.6,3,3
1326,100.0,62.0,3,0
1327,54.3,17.1,1,1
1328,71.8,100.0,0,0
1329,87.9,82.4,3,0
1330,70.5,90.4,0,0
1331,22.0,34.9,2,2
1332,81.1,100.0,0,0
1333,62.8,85.8,0,0
1334,36.1,36.5,2,2
1335,54.9,12.0,1,1
1336,86.5,35.0,3,3
1337,26.6,45.9,2,2
1338,100.0,60.2,3,0
1339,83.1,74.4,3,0
1340,42.8,49.0,2,2
1341,85.1,88.4,0,0
1342,37.7,31.3,1,1
1343,50.2,26.5,1,1
1344,86.5,60.9,3,3
1345,80.3,74.3,3,0
1346,64.4,88.9,0,0
1347,81.5,34.2,3,3
1348,40.5,5.3,1,1
1349,74.2,52.1,3,3
1350,27.4,44.8,2,2
1351,55.9,8.7,1,1
1352,61.0,41.2,1,3
1353,63.3,41.7,1,3
1354,100.0,82.9,3,0
1355,50.8,3.4,1,1
1356,9.9,36.9,2,2
1357,11.5,41.9,2,2
1358,76.5,89.6,0,0
1359,44.7,55.6,2,2
1360,44.1,2.9,1,1
1361,35.4,22.3,1,1
1362,54.5,26.3,1,1
1363,34.1,33.0,2,2
1364,93.6,93.5,0,0
1365,40.7,19.9,1,1
1366,39.4,54.7,2,2
1367,58.5,23.1,1,1
1368,72.0,34.8,1,3
1369,28.3,40.5,2,2
1370,25.6,25.9,2,1
1371,79.3,84.4,0,0
1372,38.6,42.8,2,2
1373,73.1,95.1,0,0
1374,61.9,97.7,0,0
1375,73.3,100.0,0,0
1376,61.0,44.6,1,3
1377,30.4,17.0,1,1
1378,94.5,52.6,3,3
1379,43.8,23.2,1,1
1380,50.6,76.9,0,3
1381,49.4,43.9,1,2
1382,12.5,11.1,2,1
1383,85.9,99.4,0,0
1384,69.9,100.0,0,0
1385,81.7,100.0,0,0
1386,100.0,92.8,3,0
1387,62.6,100.0,0,0
1388,54.2,88.8,0,0
1389,50.7,60.4,2,3
1390,70.3,35.3,1,3
1391,63.3,52.4,3,3
1392,30.9,34.1,2,2
1393,100.0,90.6,3,0
1394,98.3,75.8,3,0
1395,91.5,74.0,3,0
1396,61.4,6.1,1,1
1397,26.3,41.3,2,2
1398,68.7,53.1,3,3
1399,65.3,30.8,1,3
1400,80.6,78.0,3,0
1401,56.3,92.6,0,0
1402,62.4,40.8,1,3
1403,56.7,30.9,1,1
1404,100.0,87.7,3,0
1405,43.3,10.9,1,1
1406,74.2,76.7,0,0
1407,90.8,80.1,3,0
1408,100.0,95.9,3,0
1409,58.0,46.7,1,3
1410,94.8,76.0,3,0
1411,67.0,85.0,0,0
1412,43.7,30.4,1,1
1413,26.2,48.3,2,2
1414,29.5,29.6,2,2
1415,76.8,65.3,3,3
1416,58.9,80.6,0,0
1417,37.9,28.1,1,1
1418,45.4,42.3,2,2
1419,34.7,15.7,1,1
1420,63.3,100.0,0,0
1421,50.0,97.0,0,0
1422,64.7,53.3,3,3
1423,31.6,15.3,1,1
1424,40.2,27.7,1,1
1425,82.3,73.9,3,0
1426,48.6,50.1,2,2
1427,70.6,71.3,0,3
1428,53.0,31.2,1,1
1429,69.9,100.0,0,0
1430,45.2,57.0,2,2
1431,74.7,54.3,3,3
1432,46.5,41.3,1,2
1433,18.7,20.1,2,1
1434,79.0,41.7,3,3
1435,46.3,23.5,1,1
1436,61.1,67.4,0,3
1437,88.1,92.1,0,0
1438,42.0,46.0,2,2
1439,40.6,17.9,1,1
1440,11.2,26.2,2,2
1441,76.8,72.4,3,0
1442,61.5,33.4,1,3
1443,41.5,74.4,2,2
1444,75.2,64.0,3,3
1445,61.1,41.2,1,3
1446,53.6,26.8,1,1
1447,96.9,97.7,0,0
1448,51.9,0.0,1,1
1449,56.7,14.2,1,1
1450,99.5,86.6,3,0
1451,76.4,83.9,0,0
1452,13.9,13.9,2,1
1453,100.0,71.2,3,0
1454,100.0,76.9,3,0
1455,91.6,56.5,3,3
1456,100.0,62.4,3,0
1457,7.4,55.2,2,2
1458,100.0,76.8,3,0
1459,70.8,60.7,3,3
1460,77.4,100.0,0,0
1461,58.5,25.6,1,1
1462,43.9,32.5,1,1
1463,74.8,100.0,0,0
1464,74.5,100.0,0,0
1465,35.1,28.2,2,1
1466,36.8,72.6,2,2
1467,64.3,100.0,0,0
1468,73.7,76.6,0,0
1469,10.9,34.8,2,2
1470,87.5,92.3,0,0
1471,25.1,57.2,2,2
1472,74.1,65.8,3,3
1473,39.2,74.7,2,2
1474,69.6,90.2,0,0
1475,25.1,41.1,2,2
1476,46.4,0.0,1,1
1477,31.0,46.4,2,2
1478,28.9,56.4,2,2
1479,80.5,84.9,0,0
1480,66.5,77.2,0,0
1481,61.9,66.7,0,3
1482,57.9,35.9,1,1
1483,80.6,20.0,1,3
1484,42.8,60.5,2,2
1485,69.4,68.0,3,3
1486,38.5,37.4,2,2
1487,86.9,79.1,3,0
1488,50.7,22.9,1,1
1489,66.6,93.8,0,0
1490,37.2,52.4,2,2
1491,24.5,40.0,2,2
1492,96.9,71.9,3,0
1493,62.9,73.1,0,3
1494,34.4,42.4,2,2
1495,33.0,29.5,2,1
1496,31.1,35.2,2,2
1497,79.6,61.2,3,3
1498,80.3,88.0,0,0
1499,81.6,69.0,3,0
1500,63.8,64.5,3,3
1501,89.0,98.2,0,0
1502,63.0,100.0,0,0
1503,44.2,48.7,2,2
1504,55.1,60.5,0,3
1505,56.4,45.3,1,3
1506,71.5,70.6,3,3
1507,64.0,19.3,1,1
1508,52.6,33.0,1,1
1509,48.3,41.0,1,2
1510,41.5,55.5,2,2
1511,85.7,91.0,0,0
1512,40.9,21.3,1,1
1513,65.3,73.4,0,3
1514,41.8,35.3,1,1
1515,41.3,21.5,1,1
1516,81.5,94.4,0,0
1517,40.7,24.0,1,1
1518,56.1,41.5,1,3
1519,36.8,24.8,1,1
1520,75.3,53.9,3,3
1521,100.0,100.0,0,0
1522,93.8,100.0,0,0
1523,93.9,82.2,3,0
1524,65.3,68.9,0,3
1525,67.7,55.6,3,3
1526,78.8,64.3,3,3
1527,91.7,78.6,3,0
1528,31.9,38.1,2,2
1529,49.3,20.9,1,1
1530,23.7,58.2,2,2
1531,44.4,95.5,0,0
1532,87.4,82.3,3,0
1533,76.3,80.1,0,0
1534,89.0,57.0,3,3
1535,17.2,23.0,2,2
1536,37.7,43.9,2,2
1537,82.7,66.1,3,3
1538,24.8,43.6,2,2
1539,63.6,76.1,0,3
1540,23.5,56.9,2,2
1541,60.1,77.7,0,3
1542,73.3,65.1,3,3
1543,45.9,33.0,1,1
1544,70.8,61.8,3,3
1545,35.2,60.8,2,2
1546,91.9,96.2,0,0
1547,16.6,51.2,2,2
1548,68.8,68.3,3,3
1549,73.4,50.7,3,3
1550,99.1,80.4,3,0
1551,18.7,43.5,2,2
1552,59.3,76.8,0,3
1553,65.1,100.0,0,0
1554,28.9,36.8,2,2
1555,13.2,43.7,2,2
1556,37.2,30.4,1,1
1557,81.0,80.4,3,0
1558,72.3,69.4,3,3
1559,8.2,7.5,2,1
1560,6.2,46.4,2,2
1561,54.1,23.1,1,1
1562,44.8,14.6,1,1
1563,72.3,62.8,3,3
1564,34.4,79.4,2,2
1565,83.6,83.3,0,0
1566,78.1,46.9,3,3
1567,86.6,88.9,0,0
1568,99.7,82.2,3,0
1569,45.3,56.4,2,2
1570,100.0,89.2,3,0
1571,20.9,70.0,2,2
1572,33.6,21.4,1,1
1573,56.0,60.3,0,3
1574,34.2,20.8,1,1
1575,37.6,58.0,2,2
1576,81.6,38.6,3,3
1577,67.6,84.7,0,0
1578,100.0,62.5,3,0
1579,68.0,60.1,3,3
1580,58.6,65.0,0,3
1581,77.5,84.3,0,0
1582,29.1,39.5,2,2
1583,59.2,89.8,0,0
1584,63.6,47.8,1,3
1585,53.1,24.8,1,1
1586,21.4,63.7,2,2
1587,25.7,45.8,2,2
1588,91.5,74.7,3,0
1589,43.4,25.7,1,1
1590,93.4,91.0,3,0
1591,83.4,100.0,0,0
1592,32.6,33.8,2,2
1593,59.8,95.6,0,0
1594,68.2,34.2,1,3
1595,81.6,87.2,0,0
1596,78.8,88.2,0,0
1597,75.2,100.0,0,0
1598,76.4,82.5,0,0
1599,28.6,34.4,2,2
1600,45.5,100.0,0,0
1601,83.7,95.6,0,0
1602,50.7,33.3,1,1
1603,73.6,69.3,3,3
1604,94.8,72.1,3,0
1605,26.3,39.9,2,2
1606,20.1,20.2,2,1
1607,90.2,87.4,3,0
1608,48.1,58.0,2,2
1609,60.7,58.1,3,3
1610,59.7,33.9,1,1
1611,52.6,37.3,1,1
1612,37.1,29.6,1,1
1613,44.6,17.0,1,1
1614,51.4,48.1,1,3
1615,83.8,44.2,3,3
1616,69.9,96.0,0,0
1617,79.3,92.1,0,0
1618,36.5,10.8,1,1
1619,68.2,74.3,0,3
1620,43.6,36.7,1,1
1621,49.5,35.7,1,1
1622,76.1,80.3,0,0
1623,2.5,29.1,2,2
1624,71.7,96.9,0,0
1625,72.3,97.6,0,0
1626,50.2,12.4,1,1
1627,86.0,90.3,0,0
1628,47.4,26.9,1,1
1629,62.7,6.1,1,1
1630,96.1,85.8,3,0
1631,43.1,48.9,2,2
1632,36.8,1.8,1,1
1633,67.0,82.2,0,0
1634,32.3,30.0,2,1
1635,80.0,56.3,3,3
1636,91.5,73.3,3,0
1637,38.8,34.9,2,2
1638,89.5,41.7,3,3
1639,58.0,56.3,3,3
1640,57.2,100.0,0,0
1641,84.8,81.2,3,0
1642,71.4,63.9,3,3
1643,82.7,59.5,3,3
1644,34.5,7.7,1,1
1645,27.1,52.5,2,2
1646,49.4,30.3,1,1
1647,79.3,100.0,0,0
1648,73.9,86.2,0,0
1649,80.0,89.8,0,0
1650,50.1,0.0,1,1
1651,67.9,100.0,0,0
1652,37.4,5.0,1,1
1653,47.1,34.7,1,1
1654,36.1,18.1,1,1
1655,100.0,68.0,3,0
1656,36.4,15.3,1,1
1657,77.6,89.6,0,0
1658,98.9,98.3,0,0
1659,20.2,0.0,1,1
1660,86.6,49.0,3,3
1661,98.9,81.3,3,0
1662,72.0,64.8,3,3
1663,41.5,14.8,1,1
1664,70.6,75.5,0,0
1665,49.1,85.5,0,0
1666,46.7,5.3,1,1
1667,100.0,80.4,3,0
1668,89.5,70.6,3,0
1669,52.7,39.5,1,1
1670,100.0,72.7,3,0
1671,41.7,0.0,1,1
1672,67.6,40.8,1,3
1673,46.0,33.2,1,1
1674,35.6,37.6,2,2
1675,79.2,80.2,0,0
1676,41.9,35.9,1,1
1677,42.7,29.7,1,1
1678,37.9,28.2,1,1
1679,57.4,61.8,0,3
1680,25.2,41.6,2,2
1681,75.0,89.2,0,0
1682,48.2,41.1,1,2
1683,100.0,100.0,0,0
1684,29.6,34.6,2,2
1685,72.9,85.6,0,0
1686,66.7,97.3,0,0
1687,76.9,100.0,0,0
1688,77.5,96.1,0,0
1689,42.5,34.7,1,1
1690,45.6,38.4,1,1
1691,54.1,76.9,0,3
1692,34.3,25.9,1,1
1693,36.9,45.4,2,2
1694,48.6,41.1,1,2
1695,91.6,100.0,0,0
1696,46.4,52.0,2,2
1697,93.0,72.3,3,0
1698,75.7,100.0,0,0
1699,66.8,68.7,0,3
1700,32.8,41.4,2,2
1701,99.3,100.0,0,0
1702,100.0,78.7,3,0
1703,72.4,61.8,3,3
1704,11.2,31.9,2,2
1705,15.3,37.2,2,2
1706,46.1,29.9,1,1
1707,66.8,41.7,1,3
1708,32.5,43.5,2,2
1709,50.2,69.9,0,3
1710,77.7,64.0,3,3
1711,41.4,46.3,2,2
1712,73.9,67.0,3,3
1713,43.0,42.1,2,2
1714,99.1,50.1,3,3
1715,78.6,40.6,3,3
1716,54.8,91.9,0,0
1717,55.3,19.9,1,1
1718,36.0,18.1,1,1
1719,71.0,87.2,0,0
1720,48.4,34.7,1,1
1721,65.0,74.3,0,3
1722,81.0,59.9,3,3
1723,23.4,47.6,2,2
1724,86.1,98.0,0,0
1725,12.5,70.1,2,2
1726,100.0,55.6,3,3
1727,78.8,70.9,3,0
1728,67.8,81.3,0,0
1729,14.0,26.3,2,2
1730,98.6,79.4,3,0
1731,30.3,30.0,2,2
1732,61.3,100.0,0,0
1733,29.4,41.8,2,2
1734,47.6,43.0,1,2
1735,32.5,13.9,1,1
1736,89.3,83.5,3,0
1737,57.8,93.8,0,0
1738,56.3,63.9,0,3
1739,31.6,4.5,1,1
1740,30.9,36.9,2,2
1741,89.9,94.1,0,0
1742,77.6,60.8,3,3
1743,90.6,97.0,0,0
1744,98.2,75.1,3,0
1745,79.6,82.4,0,0
1746,100.0,39.6,3,3
1747,44.0,0.0,1,1
1748,31.4,21.1,1,1
1749,87.9,97.6,0,0
1750,24.6,62.4,2,2
1751,62.8,34.3,1,3
1752,29.9,33.0,2,2
1753,53.6,95.9,0,0
1754,40.6,89.5,0,2
1755,92.3,89.5,3,0
1756,41.8,24.6,1,1
1757,27.4,31.4,2,2
1758,66.4,65.5,3,3
1759,100.0,83.7,3,0
1760,93.5,92.1,0,0
1761,100.0,70.6,3,0
1762,60.7,69.1,0,3
1763,59.7,12.2,1,1
1764,55.7,74.0,0,3
1765,33.0,21.2,1,1
1766,58.2,44.3,1,3
1767,77.5,100.0,0,0
1768,91.3,81.4,3,0
1769,77.0,71.6,3,0
1770,59.2,24.0,1,1
1771,65.8,94.7,0,0
1772,89.6,58.8,3,3
1773,100.0,71.1,3,0
1774,100.0,48.1,3,3
1775,27.9,0.0,1,1
1776,25.6,35.8,2,2
1777,47.0,49.2,2,2
1778,42.3,41.7,2,2
1779,28.1,51.7,2,2
1780,39.9,23.1,1,1
1781,36.7,8.9,1,1
1782,23.0,19.6,2,1
1783,17.3,62.3,2,2
1784,25.9,52.2,2,2
1785,100.0,67.6,3,0
1786,30.6,64.0,2,2
1787,70.0,38.6,1,3
1788,59.8,16.6,1,1
1789,54.6,4.3,1,1
1790,58.4,98.1,0,0
1791,45.2,100.0,0,0
1792,64.1,72.6,0,3
1793,83.2,74.8,3,0
1794,62.5,56.3,3,3
1795,56.4,59.7,0,3
1796,34.1,25.8,1,1
1797,48.3,97.1,0,0
1798,44.6,45.1,2,2
1799,51.0,16.9,1,1
1800,79.4,70.7,3,0
1801,59.9,33.6,1,1
1802,96.0,96.7,0,0
1803,87.2,65.5,3,0
1804,36.4,55.7,2,2
1805,55.5,46.5,1,3
1806,65.7,83.6,0,0
1807,41.3,39.6,2,2
1808,79.0,94.5,0,0
1809,33.5,47.8,2,2
1810,81.3,71.1,3,0
1811,27.9,57.4,2,2
1812,72.4,84.6,0,0
1813,72.7,30.9,1,3
1814,98.1,80.9,3,0
1815,44.9,33.3,1,1
1816,53.9,21.5,1,1
1817,71.8,97.2,0,0
1818,78.6,31.5,1,3
1819,14.3,39.0,2,2
1820,32.9,51.8,2,2
1821,89.0,33.7,3,3
1822,49.4,19.7,1,1
1823,85.9,81.8,3,0
1824,54.6,30.6,1,1
1825,91.4,94.9,0,0
1826,54.0,41.6,1,3
1827,34.6,34.4,2,2
1828,43.5,33.3,1,1
1829,74.2,64.5,3,3
1830,50.3,57.5,2,3
1831,55.8,85.5,0,0
1832,51.7,36.4,1,1
1833,38.4,53.0,2,2
1834,49.5,25.0,1,1
1835,13.9,10.6,2,1
1836,55.3,90.0,0,0
1837,77.4,82.7,0,0
1838,79.9,81.2,0,0
1839,68.8,65.1,3,3
1840,100.0,93.5,3,0
1841,43.1,55.4,2,2
1842,21.5,50.7,2,2
1843,40.4,10.3,1,1
1844,34.9,47.2,2,2
1845,86.8,92.4,0,0
1846,57.1,75.8,0,3
1847,43.4,31.6,1,1
1848,85.3,60.2,3,3
1849,66.3,96.5,0,0
1850,85.1,82.4,3,0
1851,75.7,96.7,0,0
1852,64.0,100.0,0,0
1853,63.2,78.9,0,0
1854,94.8,85.0,3,0
1855,30.1,47.4,2,2
1856,80.5,53.0,3,3
1857,26.3,17.8,2,1
1858,62.0,76.1,0,3
1859,69.5,20.9,1,1
1860,72.2,69.7,3,3
1861,69.1,89.9,0,0
1862,54.2,59.6,2,3
1863,71.6,63.0,3,3
1864,52.7,37.3,1,1
1865,60.6,32.8,1,1
1866,74.3,81.2,0,0
1867,40.7,50.4,2,2
1868,62.2,12.6,1,1
1869,88.1,83.7,3,0
1870,88.3,100.0,0,0
1871,65.1,39.7,1,3
1872,84.6,86.5,0,0
1873,42.1,25.9,1,1
1874,78.2,54.2,3,3
1875,47.1,41.8,1,2
1876,80.4,100.0,0,0
1877,28.3,16.7,1,1
1878,38.7,59.6,2,2
1879,35.0,8.4,1,1
1880,24.7,46.0,2,2
1881,51.2,73.9,0,3
1882,85.3,100.0,0,0
1883,45.9,35.8,1,1
1884,28.9,9.7,1,1
1885,65.7,59.0,3,3
1886,81.1,50.8,3,3
1887,74.5,74.2,3,0
1888,74.4,80.4,0,0
1889,89.9,53.0,3,3
1890,55.2,89.8,0,0
1891,91.1,87.4,3,0
1892,30.3,38.0,2,2
1893,25.7,32.1,2,2
1894,55.0,87.4,0,0
1895,69.6,91.9,0,0
1896,22.7,30.7,2,2
1897,44.7,20.4,1,1
1898,66.9,83.0,0,0
1899,82.1,81.1,3,0
1900,80.4,77.5,3,0
1901,67.1,73.7,0,3
1902,35.6,40.0,2,2
1903,63.8,91.4,0,0
1904,40.6,34.1,1,1
1905,99.3,100.0,0,0
1906,54.1,28.7,1,1
1907,90.3,99.2,0,0
1908,74.4,66.7,3,3
1909,62.0,41.3,1,3
1910,42.6,41.5,2,2
1911,39.5,30.4,1,1
1912,64.4,16.9,1,1
1913,47.5,40.2,1,2
1914,37.1,31.6,2,1
1915,41.7,47.6,2,2
1916,41.5,37.4,2,2
1917,17.1,10.7,2,1
1918,79.9,88.1,0,0
1919,39.9,44.2,2,2
1920,63.1,95.3,0,0
1921,87.5,100.0,0,0
1922,44.4,44.9,2,2
1923,68.7,74.0,0,3
1924,64.3,59.4,3,3
1925,70.2,22.5,1,1
1926,100.0,100.0,0,0
