account_id,plan,active_days_per_week,features_used,seat_count,naive_cluster,honest_cluster
680,business,4.4,12.0,26.0,3,1
681,starter,1.0,1.0,18.0,3,0
682,starter,4.7,11.0,15.0,3,1
683,starter,0.3,4.0,800.0,4,2
684,starter,6.9,14.0,6.0,3,1
685,business,1.9,6.0,33.0,3,0
686,starter,0.0,5.0,10.0,3,0
687,team,4.1,12.0,36.0,3,1
688,business,0.2,0.0,25.0,3,0
689,starter,1.8,1.0,33.0,3,0
690,starter,6.3,9.0,19.0,3,1
691,starter,0.6,2.0,26.0,3,0
692,starter,2.2,3.0,16.0,3,0
693,business,1.3,1.0,24.0,3,0
694,team,2.8,2.0,17.0,3,0
695,team,3.0,5.0,24.0,3,0
696,team,5.5,10.0,125.0,2,1
697,team,5.9,7.0,81.0,0,1
698,team,5.2,10.0,3.0,3,1
699,starter,4.8,11.0,20.0,3,1
700,starter,0.4,2.0,4.0,3,0
701,starter,5.5,16.0,145.0,2,1
702,starter,5.1,13.0,18.0,3,1
703,starter,4.8,15.0,291.0,1,2
704,starter,5.1,10.0,27.0,3,1
705,business,5.0,13.0,11.0,3,1
706,business,0.5,4.0,73.0,0,0
707,starter,4.7,11.0,2.0,3,1
708,starter,2.8,1.0,84.0,0,0
709,starter,1.4,3.0,69.0,0,0
710,team,6.6,7.0,27.0,3,1
711,business,4.0,13.0,6.0,3,1
712,starter,0.2,9.0,6.0,3,0
713,starter,5.3,14.0,24.0,3,1
714,starter,6.0,6.0,3.0,3,1
715,team,0.9,3.0,21.0,3,0
716,team,2.2,1.0,49.0,0,0
717,starter,2.5,2.0,6.0,3,0
718,starter,6.3,10.0,8.0,3,1
719,starter,5.1,14.0,127.0,2,1
720,team,5.1,13.0,24.0,3,1
721,business,0.0,1.0,15.0,3,0
722,team,5.2,12.0,39.0,3,1
723,starter,5.5,11.0,5.0,3,1
724,starter,3.0,7.0,22.0,3,0
725,team,0.3,0.0,37.0,3,0
726,team,0.7,3.0,123.0,2,0
727,starter,4.2,9.0,53.0,0,1
728,team,6.1,11.0,5.0,3,1
729,starter,0.0,0.0,76.0,0,0
730,team,0.5,1.0,9.0,3,0
731,team,3.7,3.0,19.0,3,0
732,business,2.3,2.0,69.0,0,0
733,team,3.9,9.0,71.0,0,1
734,team,1.5,3.0,12.0,3,0
735,team,2.5,2.0,5.0,3,0
736,starter,2.2,1.0,80.0,0,0
737,starter,5.0,10.0,33.0,3,1
738,team,4.4,11.0,40.0,3,1
739,business,2.4,4.0,42.0,0,0
740,team,1.6,0.0,26.0,3,0
741,team,2.4,2.0,175.0,2,0
742,business,5.6,14.0,31.0,3,1
743,starter,4.7,8.0,105.0,0,1
744,starter,3.1,3.0,57.0,0,0
745,starter,4.7,10.0,13.0,3,1
746,starter,2.0,5.0,34.0,3,0
747,team,4.6,14.0,23.0,3,1
748,starter,1.4,4.0,21.0,3,0
749,starter,4.9,10.0,59.0,0,1
750,team,0.9,0.0,24.0,3,0
751,starter,1.8,2.0,9.0,3,0
752,starter,6.5,9.0,136.0,2,1
753,starter,7.0,11.0,22.0,3,1
754,business,3.1,6.0,137.0,2,0
755,starter,1.4,7.0,36.0,3,0
756,business,3.1,4.0,65.0,0,0
757,starter,2.0,3.0,25.0,3,0
758,team,3.4,3.0,6.0,3,0
759,business,0.3,4.0,23.0,3,0
760,team,3.1,2.0,23.0,3,0
761,business,1.0,7.0,18.0,3,0
762,starter,6.4,9.0,4.0,3,1
763,starter,1.1,3.0,34.0,3,0
764,starter,2.5,2.0,15.0,3,0
765,team,1.3,5.0,13.0,3,0
766,business,3.3,15.0,69.0,0,1
767,team,0.6,4.0,64.0,0,0
768,team,1.4,3.0,9.0,3,0
769,team,5.2,11.0,12.0,3,1
770,business,0.0,4.0,45.0,0,0
771,starter,4.0,10.0,60.0,0,1
772,starter,4.5,15.0,55.0,0,1
773,starter,1.4,7.0,21.0,3,0
774,starter,5.4,13.0,191.0,2,1
775,team,0.8,5.0,27.0,3,0
776,team,0.1,2.0,15.0,3,0
777,business,1.9,7.0,8.0,3,0
778,starter,4.9,8.0,70.0,0,1
779,starter,6.1,9.0,18.0,3,1
780,starter,1.1,8.0,40.0,3,0
781,team,5.9,10.0,79.0,0,1
782,team,0.7,1.0,16.0,3,0
783,starter,1.9,0.0,68.0,0,0
784,starter,5.3,13.0,106.0,0,1
785,starter,5.7,14.0,29.0,3,1
786,team,0.7,3.0,8.0,3,0
787,starter,5.1,7.0,6.0,3,1
788,starter,0.7,3.0,8.0,3,0
789,starter,1.4,1.0,8.0,3,0
790,business,2.2,5.0,14.0,3,0
791,starter,7.0,14.0,57.0,0,1
792,team,1.6,4.0,33.0,3,0
793,business,5.9,12.0,20.0,3,1
794,team,5.3,14.0,86.0,0,1
795,starter,2.7,7.0,21.0,3,0
796,team,5.7,8.0,252.0,1,2
797,starter,2.7,4.0,19.0,3,0
798,team,5.6,8.0,48.0,0,1
799,team,7.0,9.0,10.0,3,1
800,business,6.6,14.0,57.0,0,1
801,business,3.5,9.0,55.0,0,1
802,starter,1.9,3.0,39.0,3,0
803,starter,5.3,14.0,55.0,0,1
804,team,0.0,4.0,128.0,2,0
805,starter,4.3,7.0,131.0,2,1
806,starter,4.7,11.0,22.0,3,1
807,starter,4.5,11.0,11.0,3,1
808,business,1.7,1.0,17.0,3,0
809,business,0.0,8.0,19.0,3,0
810,starter,6.0,11.0,113.0,2,1
811,starter,6.0,11.0,10.0,3,1
812,starter,2.0,5.0,9.0,3,0
813,team,4.9,11.0,47.0,0,1
814,team,1.6,0.0,12.0,3,0
815,starter,1.1,3.0,18.0,3,0
816,starter,6.4,12.0,14.0,3,1
817,starter,2.1,3.0,128.0,2,0
818,starter,3.6,5.0,31.0,3,0
819,business,1.2,5.0,10.0,3,0
820,starter,3.1,4.0,50.0,0,0
821,starter,1.0,3.0,42.0,0,0
822,starter,1.4,3.0,76.0,0,0
823,team,4.2,15.0,25.0,3,1
824,starter,5.7,8.0,36.0,3,1
825,business,5.1,14.0,11.0,3,1
826,starter,5.8,12.0,54.0,0,1
827,starter,3.1,2.0,6.0,3,0
828,team,1.5,3.0,32.0,3,0
829,business,2.0,4.0,88.0,0,0
830,team,2.5,0.0,69.0,0,0
831,team,5.1,12.0,6.0,3,1
832,team,1.1,4.0,28.0,3,0
833,starter,2.0,1.0,28.0,3,0
834,team,5.7,11.0,31.0,3,1
835,starter,2.4,6.0,47.0,0,0
836,starter,2.4,4.0,141.0,2,0
837,starter,4.5,9.0,58.0,0,1
838,starter,5.7,8.0,135.0,2,1
839,starter,2.8,0.0,8.0,3,0
840,starter,4.7,13.0,112.0,2,1
841,starter,2.0,3.0,98.0,0,0
842,starter,1.0,3.0,9.0,3,0
843,starter,5.4,11.0,17.0,3,1
844,starter,3.3,2.0,4.0,3,0
845,business,1.8,7.0,22.0,3,0
846,starter,4.2,13.0,40.0,3,1
847,team,5.6,14.0,234.0,1,2
848,team,1.8,1.0,12.0,3,0
849,starter,6.3,12.0,17.0,3,1
850,starter,0.2,5.0,19.0,3,0
851,team,4.3,9.0,98.0,0,1
852,team,1.5,1.0,22.0,3,0
853,starter,0.0,1.0,25.0,3,0
854,starter,2.7,5.0,8.0,3,0
855,team,3.2,12.0,57.0,0,1
856,business,0.8,2.0,17.0,3,0
857,starter,3.7,13.0,14.0,3,1
858,starter,4.5,10.0,24.0,3,1
859,starter,6.0,11.0,22.0,3,1
860,starter,2.2,3.0,28.0,3,0
861,business,6.1,9.0,77.0,0,1
862,starter,5.8,13.0,117.0,2,1
863,starter,3.2,11.0,413.0,1,2
864,starter,1.9,0.0,33.0,3,0
865,starter,0.0,3.0,51.0,0,0
866,team,1.1,6.0,109.0,2,0
867,team,1.2,0.0,12.0,3,0
868,team,4.7,13.0,37.0,3,1
869,business,2.1,4.0,29.0,3,0
870,starter,0.8,1.0,230.0,2,0
871,starter,3.3,3.0,63.0,0,0
872,business,2.2,1.0,8.0,3,0
873,starter,2.8,0.0,2.0,3,0
874,starter,6.0,12.0,40.0,3,1
875,business,2.5,4.0,6.0,3,0
876,business,1.6,0.0,9.0,3,0
877,starter,7.0,10.0,8.0,3,1
878,team,0.6,3.0,19.0,3,0
879,team,2.1,0.0,12.0,3,0
880,business,5.2,14.0,204.0,2,1
881,starter,5.0,10.0,25.0,3,1
882,starter,5.5,12.0,72.0,0,1
883,team,0.9,5.0,3.0,3,0
884,business,2.5,1.0,89.0,0,0
885,starter,2.4,4.0,8.0,3,0
886,team,1.7,3.0,23.0,3,0
887,team,2.3,4.0,20.0,3,0
888,business,0.6,2.0,70.0,0,0
889,team,3.4,13.0,20.0,3,1
890,starter,1.0,5.0,54.0,0,0
891,starter,1.4,6.0,21.0,3,0
892,business,7.0,13.0,42.0,0,1
893,team,1.4,0.0,124.0,2,0
894,starter,2.6,2.0,174.0,2,0
895,team,2.5,4.0,12.0,3,0
896,business,7.0,13.0,34.0,3,1
897,starter,5.3,10.0,49.0,0,1
898,starter,5.9,11.0,20.0,3,1
899,team,5.0,12.0,290.0,1,2
900,team,0.7,3.0,15.0,3,0
901,team,0.6,5.0,21.0,3,0
902,starter,4.4,9.0,46.0,0,1
903,starter,6.6,12.0,79.0,0,1
904,starter,5.5,9.0,12.0,3,1
905,team,5.1,12.0,8.0,3,1
906,team,5.2,9.0,36.0,3,1
907,starter,1.0,3.0,73.0,0,0
908,starter,5.2,13.0,10.0,3,1
909,starter,1.6,1.0,18.0,3,0
910,starter,2.3,3.0,10.0,3,0
911,starter,6.1,13.0,10.0,3,1
912,business,3.6,11.0,27.0,3,1
913,starter,5.4,11.0,9.0,3,1
914,starter,3.0,3.0,26.0,3,0
915,team,0.6,1.0,65.0,0,0
916,starter,1.4,5.0,25.0,3,0
917,team,5.4,13.0,76.0,0,1
918,starter,6.3,15.0,64.0,0,1
919,starter,2.2,4.0,16.0,3,0
920,team,5.0,14.0,15.0,3,1
921,business,2.1,2.0,29.0,3,0
922,team,2.6,4.0,18.0,3,0
923,team,5.6,9.0,16.0,3,1
924,starter,3.5,4.0,5.0,3,0
925,team,2.0,2.0,145.0,2,0
926,starter,0.6,5.0,61.0,0,0
927,starter,4.4,7.0,499.0,4,2
928,starter,5.1,11.0,35.0,3,1
929,starter,5.0,11.0,58.0,0,1
930,team,5.8,13.0,61.0,0,1
931,starter,2.0,2.0,2.0,3,0
932,business,3.3,2.0,16.0,3,0
933,team,6.0,14.0,146.0,2,1
934,starter,6.7,10.0,42.0,0,1
935,team,0.8,2.0,70.0,0,0
936,starter,1.2,6.0,34.0,3,0
937,team,5.9,7.0,51.0,0,1
938,team,5.3,12.0,21.0,3,1
939,team,2.2,4.0,15.0,3,0
940,starter,5.5,12.0,5.0,3,1
941,starter,4.6,7.0,4.0,3,1
942,team,3.3,0.0,91.0,0,0
943,starter,6.4,9.0,14.0,3,1
944,team,3.7,9.0,15.0,3,1
945,starter,1.0,5.0,42.0,0,0
946,starter,1.6,2.0,63.0,0,0
947,team,2.3,6.0,33.0,3,0
948,starter,5.1,11.0,64.0,0,1
949,starter,3.9,12.0,49.0,0,1
950,starter,6.0,10.0,12.0,3,1
951,starter,5.0,10.0,319.0,1,2
952,starter,2.8,4.0,79.0,0,0
953,team,5.5,13.0,11.0,3,1
954,starter,2.6,2.0,13.0,3,0
955,team,6.1,14.0,8.0,3,1
956,team,2.5,3.0,37.0,3,0
957,starter,1.1,7.0,15.0,3,0
958,starter,6.2,9.0,3.0,3,1
959,team,5.4,10.0,254.0,1,2
960,starter,0.4,5.0,51.0,0,0
961,team,1.2,3.0,25.0,3,0
962,team,4.9,10.0,107.0,0,1
963,starter,2.1,5.0,22.0,3,0
964,team,2.3,5.0,59.0,0,0
965,team,0.5,2.0,12.0,3,0
966,team,5.9,13.0,91.0,0,1
967,team,1.6,2.0,6.0,3,0
968,starter,4.2,9.0,285.0,1,2
969,business,2.5,6.0,38.0,3,0
970,team,4.5,10.0,71.0,0,1
971,starter,0.4,2.0,67.0,0,0
972,team,6.0,13.0,30.0,3,1
973,team,6.1,9.0,30.0,3,1
974,starter,1.0,1.0,14.0,3,0
975,starter,2.7,3.0,20.0,3,0
976,team,6.2,11.0,38.0,3,1
977,starter,1.1,5.0,41.0,3,0
978,team,7.0,11.0,18.0,3,1
979,team,1.6,2.0,12.0,3,0
980,team,5.4,8.0,83.0,0,1
981,starter,0.0,2.0,4.0,3,0
982,starter,5.9,10.0,216.0,2,2
983,team,4.6,14.0,17.0,3,1
984,starter,2.1,0.0,37.0,3,0
985,team,3.5,7.0,90.0,0,1
986,starter,6.4,7.0,377.0,1,2
987,starter,3.1,3.0,12.0,3,0
988,starter,3.5,4.0,5.0,3,0
989,starter,0.0,7.0,15.0,3,0
990,starter,2.2,0.0,3.0,3,0
991,team,5.6,11.0,7.0,3,1
992,starter,0.0,2.0,3.0,3,0
993,starter,4.5,15.0,57.0,0,1
994,starter,5.1,12.0,25.0,3,1
995,starter,6.7,14.0,26.0,3,1
996,starter,4.4,11.0,62.0,0,1
997,team,5.4,13.0,49.0,0,1
998,team,1.6,4.0,5.0,3,0
999,starter,5.6,10.0,62.0,0,1
1000,business,1.2,5.0,13.0,3,0
1001,starter,6.1,10.0,7.0,3,1
1002,team,6.2,6.0,19.0,3,1
1003,starter,3.9,11.0,7.0,3,1
1004,team,6.4,8.0,12.0,3,1
1005,team,0.9,4.0,3.0,3,0
1006,starter,5.0,14.0,12.0,3,1
1007,starter,2.8,4.0,18.0,3,0
1008,team,1.7,4.0,13.0,3,0
1009,starter,2.2,0.0,60.0,0,0
1010,team,6.0,9.0,18.0,3,1
1011,starter,5.8,10.0,17.0,3,1
1012,team,1.1,7.0,60.0,0,0
1013,business,0.7,2.0,50.0,0,0
1014,business,2.3,4.0,30.0,3,0
1015,starter,2.4,0.0,21.0,3,0
1016,business,2.0,2.0,10.0,3,0
1017,starter,5.1,11.0,6.0,3,1
1018,starter,2.5,3.0,33.0,3,0
1019,team,1.6,2.0,76.0,0,0
1020,team,0.3,4.0,86.0,0,0
1021,starter,5.5,12.0,379.0,1,2
1022,team,2.2,1.0,26.0,3,0
1023,business,2.4,0.0,31.0,3,0
1024,business,0.8,4.0,29.0,3,0
1025,team,4.5,13.0,47.0,0,1
1026,business,2.0,0.0,6.0,3,0
1027,team,4.8,13.0,13.0,3,1
1028,starter,1.6,0.0,26.0,3,0
1029,starter,6.2,11.0,16.0,3,1
1030,starter,2.0,6.0,61.0,0,0
1031,starter,7.0,8.0,7.0,3,1
1032,starter,5.5,11.0,176.0,2,1
1033,starter,7.0,11.0,6.0,3,1
1034,team,2.7,1.0,21.0,3,0
1035,team,4.2,5.0,3.0,3,0
1036,team,5.3,9.0,40.0,3,1
1037,starter,1.6,2.0,47.0,0,0
1038,team,3.0,1.0,29.0,3,0
1039,team,4.8,12.0,10.0,3,1
1040,business,1.2,4.0,69.0,0,0
1041,starter,1.9,6.0,17.0,3,0
1042,starter,2.0,3.0,7.0,3,0
1043,starter,0.3,1.0,35.0,3,0
1044,business,1.9,6.0,45.0,0,0
1045,team,5.0,10.0,94.0,0,1
1046,team,1.6,5.0,22.0,3,0
1047,starter,1.9,7.0,11.0,3,0
1048,starter,5.1,13.0,21.0,3,1
1049,team,6.3,7.0,9.0,3,1
1050,starter,5.8,9.0,48.0,0,1
1051,business,1.5,1.0,13.0,3,0
1052,team,5.4,13.0,21.0,3,1
1053,team,6.3,9.0,33.0,3,1
1054,team,2.5,5.0,48.0,0,0
1055,starter,6.5,12.0,125.0,2,1
1056,team,1.6,3.0,42.0,0,0
1057,team,5.4,11.0,8.0,3,1
1058,starter,3.7,1.0,94.0,0,0
1059,team,5.3,14.0,322.0,1,2
1060,starter,7.0,11.0,34.0,3,1
1061,business,6.1,14.0,25.0,3,1
1062,team,1.3,1.0,6.0,3,0
1063,starter,3.9,7.0,20.0,3,1
1064,team,5.9,14.0,8.0,3,1
1065,starter,1.0,1.0,84.0,0,0
1066,business,1.0,3.0,3.0,3,0
1067,starter,3.6,10.0,15.0,3,1
1068,team,2.9,3.0,44.0,0,0
1069,starter,5.4,10.0,8.0,3,1
1070,team,5.3,9.0,11.0,3,1
1071,starter,5.7,8.0,172.0,2,1
1072,team,5.5,11.0,3.0,3,1
1073,starter,1.8,1.0,12.0,3,0
1074,starter,2.2,7.0,240.0,1,2
1075,team,1.4,3.0,61.0,0,0
1076,starter,2.7,14.0,5.0,3,1
1077,starter,2.4,2.0,10.0,3,0
1078,starter,5.7,13.0,5.0,3,1
1079,starter,1.7,2.0,43.0,0,0
1080,business,6.9,9.0,13.0,3,1
1081,team,3.9,10.0,16.0,3,1
1082,business,0.0,3.0,6.0,3,0
1083,team,6.8,17.0,76.0,0,1
1084,starter,5.7,8.0,1.0,3,1
1085,starter,0.1,2.0,3.0,3,0
1086,business,1.3,5.0,36.0,3,0
1087,starter,2.3,3.0,5.0,3,0
1088,starter,4.1,11.0,96.0,0,1
1089,business,2.3,5.0,19.0,3,0
1090,team,3.8,3.0,61.0,0,0
1091,starter,3.1,1.0,24.0,3,0
1092,business,5.3,8.0,34.0,3,1
1093,business,5.6,11.0,23.0,3,1
1094,starter,4.4,12.0,43.0,0,1
1095,team,1.8,3.0,3.0,3,0
1096,starter,5.0,14.0,5.0,3,1
1097,starter,0.7,2.0,49.0,0,0
1098,starter,0.4,4.0,78.0,0,0
1099,team,7.0,9.0,31.0,3,1
1100,business,1.8,0.0,7.0,3,0
1101,business,4.3,12.0,18.0,3,1
1102,starter,4.9,10.0,76.0,0,1
1103,team,3.2,4.0,40.0,3,0
1104,starter,6.9,10.0,8.0,3,1
1105,team,1.1,0.0,117.0,2,0
1106,starter,5.5,9.0,4.0,3,1
1107,starter,2.6,2.0,10.0,3,0
1108,starter,1.4,1.0,2.0,3,0
1109,team,4.1,10.0,39.0,3,1
1110,team,0.7,4.0,234.0,1,2
1111,starter,1.7,3.0,20.0,3,0
1112,starter,4.5,12.0,17.0,3,1
1113,starter,0.4,3.0,14.0,3,0
1114,starter,5.1,9.0,23.0,3,1
1115,team,6.2,9.0,48.0,0,1
1116,starter,6.0,6.0,61.0,0,1
1117,business,1.5,4.0,28.0,3,0
1118,starter,7.0,13.0,128.0,2,1
1119,starter,4.5,9.0,4.0,3,1
1120,starter,1.6,1.0,16.0,3,0
1121,starter,3.9,9.0,35.0,3,1
1122,starter,2.5,4.0,18.0,3,0
1123,team,5.2,11.0,182.0,2,1
1124,starter,3.6,10.0,28.0,3,1
1125,business,4.5,11.0,7.0,3,1
1126,team,7.0,7.0,25.0,3,1
1127,starter,6.0,11.0,84.0,0,1
1128,team,1.8,3.0,137.0,2,0
1129,starter,6.2,12.0,34.0,3,1
1130,starter,0.1,1.0,58.0,0,0
1131,starter,0.9,2.0,33.0,3,0
1132,starter,0.4,3.0,20.0,3,0
1133,starter,4.5,17.0,3.0,3,1
1134,team,4.9,10.0,66.0,0,1
1135,starter,5.8,15.0,9.0,3,1
1136,team,2.7,1.0,52.0,0,0
1137,starter,2.7,3.0,44.0,0,0
1138,starter,4.4,1.0,27.0,3,0
1139,team,4.8,14.0,164.0,2,1
1140,starter,5.3,11.0,36.0,3,1
1141,starter,5.8,11.0,124.0,2,1
1142,starter,4.5,13.0,13.0,3,1
1143,starter,5.0,14.0,25.0,3,1
1144,team,2.1,2.0,376.0,1,2
1145,business,0.8,3.0,60.0,0,0
1146,team,2.2,2.0,5.0,3,0
1147,team,6.5,13.0,68.0,0,1
1148,starter,4.2,6.0,23.0,3,1
1149,team,0.0,8.0,60.0,0,0
1150,starter,1.8,2.0,6.0,3,0
1151,team,0.7,0.0,51.0,0,0
1152,starter,5.5,12.0,43.0,0,1
1153,team,4.8,9.0,33.0,3,1
1154,starter,5.6,11.0,10.0,3,1
1155,starter,2.8,3.0,21.0,3,0
1156,starter,2.5,5.0,120.0,2,0
1157,team,4.9,7.0,137.0,2,1
1158,team,4.1,12.0,13.0,3,1
1159,starter,2.8,13.0,27.0,3,1
1160,starter,0.0,0.0,121.0,2,0
1161,business,4.5,13.0,86.0,0,1
1162,team,1.8,5.0,13.0,3,0
1163,business,4.6,10.0,87.0,0,1
1164,starter,1.1,0.0,22.0,3,0
1165,team,0.1,3.0,23.0,3,0
1166,starter,3.6,10.0,12.0,3,1
1167,team,0.0,6.0,49.0,0,0
1168,starter,5.9,10.0,49.0,0,1
1169,starter,3.3,13.0,81.0,0,1
1170,starter,5.9,12.0,50.0,0,1
1171,starter,0.8,3.0,20.0,3,0
1172,team,5.8,8.0,11.0,3,1
1173,team,1.9,1.0,11.0,3,0
1174,starter,6.0,11.0,49.0,0,1
1175,team,6.4,11.0,18.0,3,1
1176,starter,0.9,3.0,37.0,3,0
1177,starter,0.7,5.0,4.0,3,0
1178,team,4.8,11.0,28.0,3,1
1179,business,0.9,5.0,23.0,3,0
1180,starter,2.3,3.0,14.0,3,0
1181,business,1.5,4.0,15.0,3,0
1182,starter,1.6,2.0,10.0,3,0
1183,team,2.0,0.0,4.0,3,0
1184,starter,4.7,13.0,218.0,2,2
1185,starter,6.3,13.0,22.0,3,1
1186,starter,3.4,12.0,59.0,0,1
1187,team,1.8,1.0,191.0,2,0
1188,team,2.1,5.0,19.0,3,0
1189,starter,0.8,3.0,59.0,0,0
1190,starter,4.5,11.0,283.0,1,2
1191,starter,2.5,2.0,68.0,0,0
1192,starter,4.9,10.0,21.0,3,1
1193,team,3.3,10.0,12.0,3,1
1194,starter,0.3,4.0,18.0,3,0
1195,starter,2.6,1.0,86.0,0,0
1196,team,4.3,11.0,800.0,4,2
1197,starter,2.9,2.0,10.0,3,0
1198,starter,6.6,8.0,28.0,3,1
1199,starter,1.4,3.0,105.0,0,0
1200,business,2.1,3.0,14.0,3,0
1201,team,0.8,3.0,112.0,2,0
1202,starter,4.8,5.0,138.0,2,1
1203,team,0.9,5.0,16.0,3,0
1204,business,5.8,11.0,47.0,0,1
1205,starter,3.9,9.0,80.0,0,1
1206,starter,5.1,15.0,7.0,3,1
1207,business,1.6,3.0,17.0,3,0
1208,team,2.1,5.0,11.0,3,0
1209,team,0.0,3.0,8.0,3,0
1210,starter,3.4,6.0,117.0,2,0
1211,team,4.3,14.0,20.0,3,1
1212,team,1.4,0.0,22.0,3,0
1213,starter,5.3,13.0,60.0,0,1
1214,business,5.4,11.0,85.0,0,1
1215,team,7.0,9.0,28.0,3,1
1216,starter,5.8,6.0,34.0,3,1
1217,starter,5.8,10.0,109.0,2,1
1218,team,4.7,9.0,24.0,3,1
1219,business,2.4,3.0,49.0,0,0
1220,business,2.3,1.0,20.0,3,0
1221,starter,5.9,13.0,58.0,0,1
1222,starter,1.5,2.0,32.0,3,0
1223,starter,2.2,2.0,90.0,0,0
1224,starter,6.7,15.0,36.0,3,1
1225,starter,4.4,13.0,33.0,3,1
1226,starter,3.0,10.0,7.0,3,1
1227,team,6.0,12.0,5.0,3,1
1228,team,2.3,0.0,241.0,1,2
1229,starter,5.0,9.0,92.0,0,1
1230,starter,4.7,11.0,5.0,3,1
1231,team,4.3,1.0,165.0,2,0
1232,business,1.1,1.0,6.0,3,0
1233,starter,0.4,4.0,31.0,3,0
1234,business,4.7,10.0,105.0,0,1
1235,team,2.1,1.0,220.0,2,0
1236,starter,1.0,2.0,172.0,2,0
1237,team,4.8,10.0,44.0,0,1
1238,starter,5.5,13.0,28.0,3,1
1239,team,4.8,12.0,20.0,3,1
1240,starter,5.3,8.0,11.0,3,1
1241,starter,1.5,6.0,10.0,3,0
1242,team,0.5,5.0,5.0,3,0
1243,business,1.7,2.0,42.0,0,0
1244,team,0.4,1.0,25.0,3,0
1245,starter,6.1,11.0,10.0,3,1
1246,starter,4.3,10.0,163.0,2,1
1247,team,4.9,12.0,2.0,3,1
1248,starter,3.4,11.0,40.0,3,1
1249,team,1.1,6.0,21.0,3,0
1250,starter,0.3,0.0,13.0,3,0
1251,team,6.7,10.0,2.0,3,1
1252,starter,1.5,4.0,43.0,0,0
1253,starter,5.7,10.0,51.0,0,1
1254,team,0.0,2.0,9.0,3,0
1255,team,4.0,8.0,99.0,0,1
1256,business,1.4,7.0,16.0,3,0
1257,starter,0.2,3.0,51.0,0,0
1258,team,6.3,12.0,17.0,3,1
1259,starter,4.8,9.0,19.0,3,1
1260,starter,5.3,10.0,21.0,3,1
1261,business,5.5,11.0,48.0,0,1
1262,starter,1.4,6.0,17.0,3,0
1263,starter,2.3,6.0,129.0,2,0
1264,team,4.5,15.0,41.0,3,1
1265,team,5.5,14.0,17.0,3,1
1266,team,2.8,6.0,8.0,3,0
1267,team,5.4,10.0,5.0,3,1
1268,team,1.7,1.0,114.0,2,0
1269,team,1.2,6.0,166.0,2,0
1270,team,5.2,9.0,52.0,0,1
1271,starter,5.8,12.0,39.0,3,1
1272,starter,4.9,10.0,10.0,3,1
1273,team,3.5,9.0,60.0,0,1
1274,business,1.7,3.0,16.0,3,0
1275,team,5.0,9.0,67.0,0,1
1276,starter,2.0,2.0,13.0,3,0
1277,starter,1.6,5.0,518.0,4,2
1278,starter,3.1,3.0,38.0,3,0
1279,starter,0.4,5.0,17.0,3,0
1280,starter,0.6,2.0,61.0,0,0
1281,team,2.2,4.0,14.0,3,0
1282,starter,0.6,1.0,8.0,3,0
1283,starter,1.9,6.0,24.0,3,0
1284,team,1.6,0.0,16.0,3,0
1285,business,3.2,12.0,125.0,2,1
1286,starter,5.8,12.0,123.0,2,1
1287,starter,2.9,0.0,114.0,2,0
1288,team,5.4,7.0,59.0,0,1
1289,team,3.8,8.0,298.0,1,2
1290,starter,2.3,3.0,117.0,2,0
1291,starter,4.1,10.0,79.0,0,1
1292,team,1.5,2.0,104.0,0,0
1293,team,5.6,12.0,65.0,0,1
1294,starter,4.4,16.0,124.0,2,1
1295,team,0.0,1.0,6.0,3,0
1296,business,5.0,12.0,17.0,3,1
1297,starter,5.1,11.0,481.0,4,2
1298,business,4.3,13.0,25.0,3,1
1299,starter,4.4,6.0,16.0,3,1
1300,starter,5.9,7.0,24.0,3,1
1301,starter,1.5,1.0,24.0,3,0
1302,team,4.7,9.0,65.0,0,1
1303,business,1.0,3.0,39.0,3,0
1304,business,5.3,10.0,7.0,3,1
1305,starter,5.3,7.0,93.0,0,1
1306,starter,1.4,1.0,143.0,2,0
1307,team,0.2,0.0,143.0,2,0
1308,starter,4.8,9.0,95.0,0,1
1309,team,4.6,11.0,122.0,2,1
1310,starter,5.2,9.0,37.0,3,1
1311,starter,2.7,6.0,20.0,3,0
1312,starter,6.1,16.0,33.0,3,1
1313,starter,2.2,4.0,7.0,3,0
1314,team,5.3,8.0,17.0,3,1
1315,team,4.9,14.0,21.0,3,1
1316,starter,5.5,15.0,43.0,0,1
1317,starter,1.1,3.0,25.0,3,0
1318,team,1.2,4.0,86.0,0,0
1319,starter,4.3,13.0,70.0,0,1
1320,team,1.5,3.0,9.0,3,0
1321,starter,5.1,14.0,18.0,3,1
1322,team,3.4,4.0,4.0,3,0
1323,team,2.1,2.0,76.0,0,0
1324,business,4.8,10.0,79.0,0,1
1325,starter,5.9,10.0,84.0,0,1
1326,team,4.7,9.0,24.0,3,1
1327,starter,6.1,14.0,11.0,3,1
1328,team,2.3,4.0,15.0,3,0
1329,starter,7.0,11.0,71.0,0,1
1330,starter,0.5,5.0,53.0,0,0
1331,starter,5.1,11.0,110.0,2,1
1332,team,1.5,5.0,16.0,3,0
1333,team,1.9,6.0,57.0,0,0
1334,team,2.3,3.0,240.0,1,2
1335,team,4.2,10.0,3.0,3,1
1336,team,4.5,8.0,20.0,3,1
1337,team,5.5,15.0,31.0,3,1
1338,team,6.1,12.0,66.0,0,1
1339,starter,0.5,2.0,14.0,3,0
1340,starter,3.7,11.0,97.0,0,1
1341,starter,2.7,0.0,5.0,3,0
1342,starter,6.0,14.0,50.0,0,1
