order_id,order_date,customer_segment,channel,order_value
750,2024-09-26,returning,web,46.78
751,2025-07-21,returning,app,58.67
752,2025-12-07,returning,marketplace,80.36
753,2025-11-14,returning,marketplace,78.53
754,2024-12-31,returning,web,98.16
755,2025-06-06,new,marketplace,133.15
756,2025-11-25,returning,marketplace,54.73
757,2024-09-23,returning,app,59.78
758,2025-03-21,returning,marketplace,80.72
759,2024-09-09,new,web,35.13
760,2025-01-14,new,app,33.29
761,2025-12-16,vip,marketplace,111.22
762,2024-12-04,returning,web,118.73
763,2024-02-10,returning,app,123.3
764,2025-12-06,returning,app,46.69
765,2024-06-24,returning,web,51.6
766,2025-11-19,new,web,123.11
767,2025-10-07,returning,web,70.92
768,2024-08-13,returning,web,97.49
769,2024-01-19,new,marketplace,69.94
770,2025-04-10,new,app,71.13
771,2025-12-12,new,marketplace,60.5
772,2024-10-20,new,app,74.39
773,2025-12-25,new,web,104.55
774,2024-02-04,new,marketplace,46.89
775,2025-11-16,returning,marketplace,59.9
776,2025-09-26,returning,app,63.72
777,2025-10-14,returning,app,83.14
778,2024-11-17,new,app,81.11
779,2025-04-11,new,web,40.78
780,2024-11-27,new,web,41.52
781,2024-04-19,new,app,144.12
782,2024-09-05,new,marketplace,94.94
783,2025-07-23,new,web,66.47
784,2024-11-19,new,web,70.42
785,2025-04-13,new,marketplace,31.05
786,2025-08-02,vip,marketplace,102.16
787,2025-01-27,returning,app,34.79
788,2024-05-06,new,web,83.69
789,2024-07-24,new,app,39.77
790,2024-10-19,returning,marketplace,55.27
791,2024-01-25,new,app,68.24
792,2024-10-22,returning,app,48.31
793,2024-11-09,new,app,37.82
794,2024-12-24,new,marketplace,59.68
795,2024-02-23,new,web,54.41
796,2025-04-23,returning,app,60.44
797,2025-08-06,returning,marketplace,40.43
798,2024-04-09,new,web,55.57
799,2025-01-20,new,web,39.87
800,2024-06-05,new,web,56.97
801,2025-11-25,returning,marketplace,71.17
802,2024-07-01,new,app,72.87
803,2024-11-20,vip,web,90.73
804,2025-11-14,new,marketplace,30.72
805,2025-04-13,returning,web,35.67
806,2024-03-28,new,marketplace,70.78
807,2025-09-24,returning,marketplace,78.56
808,2025-04-29,new,marketplace,76.4
809,2024-04-03,returning,marketplace,58.46
810,2024-11-14,new,web,48.8
811,2024-04-28,new,app,39.63
812,2024-01-11,vip,app,87.42
813,2024-12-24,vip,marketplace,35.33
814,2025-02-15,returning,app,54.98
815,2024-06-06,returning,marketplace,100.03
816,2025-09-11,vip,web,28.81
817,2025-04-25,new,marketplace,46.04
818,2024-11-02,new,marketplace,52.3
819,2024-02-15,returning,app,29.48
820,2025-09-19,returning,app,52.86
821,2025-07-01,new,marketplace,64.92
822,2024-02-15,new,marketplace,54.88
823,2025-12-18,new,app,31.31
824,2024-03-31,returning,web,72.8
825,2024-05-11,returning,web,43.95
826,2025-08-12,returning,app,104.35
827,2025-01-17,returning,web,54.01
828,2024-03-27,new,web,56.45
829,2024-12-22,vip,web,40.38
830,2024-12-21,new,app,43.16
831,2024-01-13,new,app,66.07
832,2024-04-26,returning,app,88.19
833,2024-10-05,new,app,95.09
834,2024-12-15,returning,marketplace,43.7
835,2025-08-21,returning,web,43.85
836,2024-03-19,new,marketplace,42.14
837,2025-08-25,returning,web,32.31
838,2025-08-16,returning,marketplace,65.51
839,2024-01-31,returning,app,78.78
840,2025-01-11,returning,marketplace,93.34
841,2024-12-13,new,web,76.52
842,2024-12-05,returning,app,37.96
843,2025-10-11,returning,web,40.64
844,2024-12-25,returning,web,30.79
845,2025-07-12,new,marketplace,95.86
846,2024-01-28,new,marketplace,101.03
847,2024-12-10,new,web,81.21
848,2024-05-12,new,web,51.81
849,2024-09-22,returning,marketplace,42.24
850,2025-05-06,new,marketplace,95.68
851,2025-11-11,returning,app,107.69
852,2024-02-02,new,web,90.22
853,2025-12-13,new,app,54.61
854,2024-07-19,returning,app,82.73
855,2024-10-05,new,marketplace,71.01
856,2024-12-30,returning,web,77.43
857,2025-06-08,new,web,33.76
858,2024-10-17,new,app,100.62
859,2024-12-10,returning,app,49.98
860,2024-07-23,new,marketplace,74.22
861,2025-05-02,new,app,39.64
862,2024-09-05,returning,marketplace,35.9
863,2024-06-15,new,app,80.58
864,2024-05-07,returning,marketplace,27.36
865,2024-07-28,returning,app,35.12
866,2025-10-28,new,app,48.93
867,2024-10-14,returning,web,87.24
868,2025-10-19,returning,marketplace,95.91
869,2025-02-25,vip,web,74.54
870,2024-11-15,new,app,54.53
871,2025-12-12,returning,marketplace,105.59
872,2024-09-15,returning,app,43.24
873,2024-06-18,returning,web,85.25
874,2024-08-07,returning,web,75.7
875,2024-12-23,new,app,59.84
876,2024-06-09,returning,app,59.47
877,2024-11-29,new,marketplace,51.46
878,2024-02-05,new,marketplace,51.2
879,2025-02-15,returning,app,90.82
880,2025-04-11,vip,web,52.75
881,2024-09-15,new,marketplace,57.09
882,2025-03-21,new,web,53.31
883,2025-04-28,returning,marketplace,64.83
884,2024-12-28,new,app,71.51
885,2025-05-31,returning,web,47.37
886,2024-08-23,vip,marketplace,61.84
887,2025-01-30,returning,web,76.83
888,2025-04-07,new,marketplace,37.09
889,2024-11-17,new,app,59.51
890,2025-07-11,new,web,68.13
891,2025-06-11,new,marketplace,48.99
892,2024-02-13,new,web,107.07
893,2024-12-26,vip,app,39.71
894,2024-12-28,new,web,39.17
895,2025-10-12,returning,web,41.61
896,2025-10-25,returning,app,63.17
897,2024-02-08,returning,marketplace,62.57
898,2024-04-14,returning,marketplace,48.83
899,2025-05-11,new,app,44.62
900,2024-11-12,returning,web,48.11
901,2024-05-01,new,marketplace,92.45
902,2025-06-01,returning,web,62.93
903,2025-12-18,new,web,115.29
904,2025-04-17,returning,web,76.18
905,2024-01-02,new,web,57.04
906,2024-02-20,new,web,120.37
907,2024-07-30,returning,marketplace,68.25
908,2024-09-22,new,marketplace,55.8
909,2025-07-28,new,app,85.83
910,2024-04-06,new,app,55.63
911,2025-09-16,returning,app,52.36
912,2025-08-05,returning,web,88.03
913,2025-10-04,returning,marketplace,41.53
914,2025-08-23,returning,web,164.31
915,2024-12-12,new,app,45.62
916,2025-06-27,returning,app,47.37
917,2024-12-22,new,marketplace,53.0
918,2024-04-23,new,app,16.54
919,2025-08-19,returning,app,40.58
920,2025-03-24,returning,app,69.35
921,2025-12-09,returning,web,59.9
922,2025-11-23,returning,web,40.49
923,2025-01-03,new,app,52.98
924,2025-12-21,new,app,85.49
925,2025-09-05,returning,web,60.64
926,2025-07-04,returning,web,76.53
927,2025-07-04,vip,marketplace,66.0
928,2025-12-02,new,web,63.16
929,2025-11-14,returning,marketplace,46.07
930,2024-11-21,new,web,72.9
931,2025-08-13,new,web,62.65
932,2025-02-17,returning,app,115.36
933,2025-12-03,returning,marketplace,53.43
934,2025-11-28,new,marketplace,42.45
935,2025-11-27,vip,marketplace,106.91
936,2025-11-23,new,web,69.17
937,2025-11-28,returning,web,95.08
938,2025-06-26,returning,web,37.8
939,2025-12-12,new,marketplace,70.66
940,2024-09-13,returning,web,71.25
941,2025-12-16,returning,marketplace,28.32
942,2024-04-27,returning,marketplace,50.18
943,2025-08-16,returning,app,58.94
944,2025-07-19,vip,app,38.55
945,2024-12-28,returning,web,88.93
946,2025-02-18,new,app,61.89
947,2025-05-30,new,app,54.19
948,2024-08-11,new,app,90.91
949,2024-11-19,new,web,85.4
950,2024-07-20,new,web,46.37
951,2024-06-25,new,web,31.97
952,2025-06-20,vip,web,63.46
953,2025-03-20,returning,web,80.95
954,2024-02-12,new,web,40.8
955,2024-08-17,new,marketplace,45.74
956,2024-09-05,returning,marketplace,65.73
957,2025-09-17,new,app,83.25
958,2024-12-06,vip,app,65.17
959,2024-11-28,returning,web,181.34
960,2025-09-27,returning,web,88.99
961,2025-09-07,returning,marketplace,70.06
962,2025-01-31,new,marketplace,44.51
963,2024-10-23,returning,marketplace,150.84
964,2024-12-03,new,app,91.66
965,2025-04-04,returning,marketplace,43.52
966,2025-03-16,returning,marketplace,95.88
967,2025-11-02,returning,marketplace,102.68
968,2025-07-05,new,app,36.17
969,2025-04-10,new,web,65.14
970,2024-11-06,returning,web,74.33
971,2025-05-18,new,app,66.34
972,2025-01-06,returning,web,50.39
973,2025-02-12,new,marketplace,25.33
974,2025-10-11,returning,app,32.48
975,2024-10-03,new,app,67.8
976,2024-11-05,vip,web,63.56
977,2025-04-04,returning,marketplace,42.51
978,2025-12-20,returning,app,76.02
979,2024-04-05,returning,web,53.37
980,2024-05-03,new,app,49.42
981,2025-10-22,returning,marketplace,112.44
982,2024-11-09,new,web,47.21
983,2024-10-14,new,marketplace,50.19
984,2024-05-12,vip,marketplace,45.24
985,2025-10-28,new,app,87.12
986,2025-12-05,returning,marketplace,54.42
987,2024-11-22,new,marketplace,61.03
988,2024-05-31,returning,app,35.05
989,2024-01-07,new,app,24.4
990,2024-07-17,returning,web,51.69
991,2024-05-28,returning,app,60.75
992,2025-10-25,returning,app,79.3
993,2024-06-21,returning,web,78.82
994,2025-05-01,new,app,87.2
995,2025-06-05,new,web,36.4
996,2024-07-12,returning,app,58.38
997,2025-11-25,new,app,76.14
998,2024-10-25,new,marketplace,48.42
999,2025-09-14,new,app,65.31
1000,2024-02-09,returning,web,65.14
1001,2024-07-02,vip,web,42.39
1002,2025-12-10,returning,web,62.54
1003,2024-11-03,returning,marketplace,102.77
1004,2025-11-15,vip,app,29.85
1005,2024-08-24,new,marketplace,51.08
1006,2024-03-21,returning,web,31.05
1007,2024-04-26,new,web,130.08
1008,2025-12-20,returning,web,69.46
1009,2024-11-10,new,marketplace,48.19
1010,2024-12-04,returning,web,52.41
1011,2024-12-25,vip,web,30.16
1012,2025-03-09,new,app,48.37
1013,2025-10-10,returning,web,62.1
1014,2025-11-25,returning,app,53.97
1015,2025-10-22,vip,app,72.78
1016,2024-12-17,new,web,41.06
1017,2024-08-08,new,web,29.4
1018,2025-07-02,vip,app,57.01
1019,2025-09-02,new,app,42.36
1020,2025-12-18,returning,web,32.29
1021,2025-07-07,returning,marketplace,75.51
1022,2025-07-19,new,marketplace,55.47
1023,2025-12-04,returning,web,59.75
1024,2025-01-15,new,web,53.91
1025,2024-11-12,returning,web,55.86
1026,2024-04-09,new,web,57.97
1027,2025-12-05,new,app,40.11
1028,2025-01-30,new,web,45.4
1029,2025-10-07,new,web,27.98
1030,2025-05-08,vip,marketplace,52.75
1031,2025-12-11,new,web,65.24
1032,2024-12-10,new,app,83.2
1033,2025-03-02,returning,web,44.92
1034,2024-12-16,new,marketplace,43.64
1035,2024-04-01,returning,web,191.69
1036,2025-12-05,new,web,62.95
1037,2025-04-18,new,marketplace,68.59
1038,2025-02-08,vip,web,33.46
1039,2024-01-18,new,web,56.17
1040,2025-12-24,returning,app,53.58
1041,2025-02-11,vip,app,32.78
1042,2024-10-31,new,marketplace,83.44
1043,2025-06-06,new,marketplace,60.01
1044,2025-10-07,returning,marketplace,39.14
1045,2025-08-09,new,web,87.54
1046,2024-08-26,new,app,53.19
1047,2025-03-13,returning,marketplace,66.45
1048,2025-07-18,vip,app,64.9
1049,2024-11-27,new,web,98.61
1050,2024-11-29,returning,web,69.52
1051,2025-01-05,vip,app,61.4
1052,2024-04-12,new,app,85.01
1053,2024-02-15,new,marketplace,103.81
1054,2024-01-30,new,marketplace,76.95
1055,2024-09-07,new,marketplace,91.23
1056,2025-12-20,vip,marketplace,50.84
1057,2024-12-06,returning,marketplace,36.81
1058,2024-11-05,returning,app,64.92
1059,2024-12-16,vip,web,97.76
1060,2024-07-18,vip,app,46.32
1061,2024-12-16,new,web,60.68
1062,2025-02-24,vip,app,53.4
1063,2024-03-12,returning,marketplace,23.32
1064,2024-03-01,returning,app,60.26
1065,2024-12-07,new,web,61.55
1066,2025-04-04,new,marketplace,93.25
1067,2025-04-08,returning,marketplace,44.39
1068,2024-10-25,new,marketplace,59.63
1069,2025-09-13,new,marketplace,48.62
1070,2025-12-14,returning,app,35.39
1071,2025-07-07,returning,app,91.64
1072,2025-07-17,new,app,39.66
1073,2025-12-19,returning,web,65.0
1074,2024-07-16,new,app,43.35
1075,2025-08-02,new,app,34.66
1076,2024-01-24,returning,marketplace,73.58
1077,2025-04-25,new,web,47.24
1078,2024-03-11,returning,app,46.35
1079,2025-06-06,new,marketplace,26.81
1080,2024-12-16,new,marketplace,65.47
1081,2025-10-13,vip,marketplace,64.06
1082,2025-06-11,returning,marketplace,102.54
1083,2025-02-17,returning,marketplace,48.75
1084,2024-11-07,new,marketplace,68.39
1085,2024-05-23,new,app,37.69
1086,2025-11-16,returning,marketplace,47.96
1087,2025-04-03,new,web,111.06
1088,2024-05-16,returning,marketplace,78.19
1089,2025-09-23,new,marketplace,39.79
1090,2024-04-14,new,web,58.8
1091,2025-03-24,returning,marketplace,90.26
1092,2024-05-29,returning,web,25.66
1093,2025-07-28,returning,marketplace,30.17
1094,2025-08-26,returning,app,72.73
1095,2025-04-23,new,marketplace,81.84
1096,2025-03-11,new,web,54.49
1097,2025-06-03,returning,marketplace,47.48
1098,2024-10-03,returning,app,38.34
1099,2025-09-13,new,marketplace,68.66
1100,2025-07-11,new,app,59.41
1101,2024-06-20,new,web,81.47
1102,2024-06-10,new,app,88.87
1103,2024-12-16,returning,web,44.82
1104,2025-01-07,returning,web,28.46
1105,2025-11-16,new,app,37.52
1106,2025-09-16,new,marketplace,37.27
1107,2025-09-28,returning,app,54.96
1108,2025-10-11,new,web,57.08
1109,2024-06-07,returning,app,57.03
1110,2025-02-19,returning,app,43.48
1111,2024-07-24,returning,marketplace,41.45
1112,2025-03-07,new,web,83.12
1113,2024-04-17,new,web,44.31
1114,2024-11-30,new,marketplace,62.91
1115,2024-09-27,returning,app,75.22
1116,2025-08-17,new,web,36.42
1117,2025-11-18,vip,marketplace,58.61
1118,2024-12-23,returning,app,72.53
1119,2024-12-08,returning,app,46.96
1120,2024-12-21,vip,web,21.92
1121,2025-12-02,vip,web,33.16
1122,2025-11-11,new,app,61.92
1123,2024-12-12,returning,web,59.84
1124,2025-02-18,returning,web,54.74
1125,2024-03-16,new,web,61.33
1126,2025-11-21,returning,web,61.73
1127,2024-03-23,vip,web,48.3
1128,2025-03-30,returning,web,102.25
1129,2024-11-17,returning,web,59.93
1130,2024-06-18,new,marketplace,49.63
1131,2024-08-06,returning,app,33.79
1132,2024-10-24,returning,web,53.58
1133,2025-05-31,returning,app,54.55
1134,2025-03-01,new,app,78.85
1135,2024-09-04,returning,web,37.68
1136,2025-10-14,returning,web,70.61
1137,2024-06-21,vip,marketplace,57.37
1138,2025-06-15,new,app,35.01
1139,2025-07-23,new,web,29.15
1140,2024-04-18,returning,app,52.84
1141,2024-11-16,new,marketplace,62.6
1142,2024-02-16,new,app,62.72
1143,2025-03-02,new,app,60.09
1144,2025-09-21,returning,app,33.18
1145,2024-02-27,new,marketplace,49.24
1146,2024-03-05,new,app,76.96
1147,2025-09-06,new,web,106.27
1148,2025-12-01,vip,app,94.42
1149,2024-12-15,new,web,55.81
1150,2025-10-25,new,web,72.12
1151,2025-04-03,new,marketplace,57.94
1152,2024-07-11,returning,web,104.52
1153,2024-05-04,returning,marketplace,72.46
1154,2025-11-30,returning,web,77.58
1155,2024-12-13,new,app,50.71
1156,2025-05-25,new,web,72.46
1157,2024-08-21,returning,marketplace,33.2
1158,2025-06-03,vip,app,62.56
1159,2024-08-30,new,web,44.16
1160,2024-02-19,returning,app,90.31
1161,2025-06-19,returning,app,79.53
1162,2024-11-04,returning,app,90.78
1163,2024-01-01,returning,marketplace,85.33
1164,2025-06-08,new,web,45.07
1165,2024-01-09,returning,app,43.88
1166,2025-04-01,vip,web,33.68
1167,2025-02-26,new,marketplace,75.76
1168,2024-12-06,returning,app,44.68
1169,2024-08-06,new,app,55.95
1170,2025-09-04,new,marketplace,33.97
1171,2025-10-13,returning,web,63.42
1172,2024-01-01,returning,web,51.07
1173,2025-12-13,new,web,94.12
1174,2024-09-26,vip,web,83.88
1175,2025-06-27,returning,app,48.44
1176,2025-05-04,returning,app,34.6
1177,2024-10-11,returning,app,49.26
1178,2025-11-27,returning,marketplace,32.77
1179,2024-01-08,new,app,101.2
1180,2025-12-13,returning,app,87.35
1181,2025-06-21,new,app,17.07
1182,2024-11-24,new,marketplace,79.91
1183,2024-11-16,new,marketplace,58.55
1184,2024-05-29,returning,marketplace,89.71
1185,2025-10-04,new,app,63.59
1186,2024-04-22,new,web,81.68
1187,2024-04-14,returning,web,32.83
1188,2025-01-29,vip,marketplace,51.95
1189,2024-04-27,returning,app,80.76
1190,2024-02-12,new,marketplace,51.7
1191,2025-06-18,returning,marketplace,50.05
1192,2024-04-25,new,app,45.92
1193,2024-05-14,returning,app,89.83
1194,2024-12-10,vip,marketplace,52.34
1195,2024-03-21,returning,marketplace,69.96
1196,2025-06-21,new,app,47.42
1197,2025-02-11,new,app,67.91
1198,2025-12-04,new,app,52.28
1199,2025-06-16,new,app,185.2
1200,2025-12-30,new,web,54.17
1201,2024-05-18,vip,app,21.75
1202,2025-04-07,returning,marketplace,57.2
1203,2024-05-27,new,web,114.65
1204,2025-12-29,new,web,29.53
1205,2024-07-24,returning,app,56.16
1206,2024-11-15,returning,app,62.09
1207,2025-08-02,new,app,35.76
1208,2024-09-05,returning,app,54.65
1209,2025-01-04,returning,marketplace,51.71
1210,2025-11-13,new,app,37.03
1211,2024-07-04,returning,web,57.45
1212,2025-11-05,new,web,27.03
1213,2025-07-17,returning,web,59.26
1214,2025-12-14,new,marketplace,74.23
1215,2024-07-25,returning,web,47.38
1216,2024-07-24,returning,marketplace,109.34
1217,2025-03-19,returning,web,73.41
1218,2024-08-03,returning,web,42.2
1219,2024-08-04,returning,marketplace,64.01
1220,2025-04-04,new,web,39.3
1221,2024-10-07,returning,marketplace,75.86
1222,2024-11-02,vip,web,27.37
1223,2024-09-18,returning,marketplace,62.15
1224,2024-01-03,returning,app,90.57
1225,2024-07-26,returning,web,152.08
1226,2025-04-17,new,app,60.94
1227,2025-12-08,returning,marketplace,100.47
1228,2025-04-12,new,marketplace,59.28
1229,2024-10-29,new,marketplace,34.2
1230,2024-11-22,vip,marketplace,76.14
1231,2024-12-16,returning,marketplace,50.4
1232,2024-09-11,returning,app,40.8
1233,2024-03-19,returning,web,61.43
1234,2024-04-16,vip,web,44.54
1235,2024-02-13,new,web,48.44
1236,2025-12-03,new,web,59.03
1237,2024-08-03,returning,web,61.34
1238,2024-08-02,new,marketplace,34.03
1239,2025-11-15,new,marketplace,56.96
1240,2025-01-29,new,marketplace,39.87
1241,2024-10-25,new,app,77.92
1242,2025-06-29,new,web,69.19
1243,2025-10-23,vip,marketplace,28.22
1244,2025-10-22,returning,marketplace,51.94
1245,2025-07-31,vip,marketplace,109.54
1246,2024-09-02,new,web,52.07
1247,2025-10-04,new,web,92.63
1248,2025-08-06,returning,app,56.6
1249,2024-10-06,new,app,51.37
1250,2024-06-08,returning,marketplace,32.06
1251,2025-03-05,returning,app,66.66
1252,2025-06-27,new,web,103.22
1253,2025-03-08,new,web,53.14
1254,2024-03-21,new,marketplace,42.31
1255,2024-04-28,vip,app,62.73
1256,2024-10-03,new,marketplace,44.34
1257,2024-09-09,returning,app,32.66
1258,2025-05-29,returning,web,71.35
1259,2024-12-25,new,web,40.44
1260,2024-10-17,returning,app,71.17
1261,2024-07-04,new,app,72.69
1262,2024-02-04,new,marketplace,71.45
1263,2025-10-08,returning,marketplace,70.7
1264,2024-07-07,returning,web,74.56
1265,2025-08-08,returning,marketplace,72.33
1266,2025-07-04,new,marketplace,120.04
1267,2025-07-11,returning,app,58.28
1268,2024-08-01,new,web,45.55
1269,2024-12-26,new,marketplace,86.19
1270,2025-06-09,new,web,57.85
1271,2025-05-01,returning,web,62.89
1272,2025-12-26,new,marketplace,62.5
1273,2025-06-21,new,marketplace,39.1
1274,2024-03-22,vip,marketplace,60.25
1275,2024-07-07,returning,web,60.8
1276,2025-09-24,new,app,43.39
1277,2024-09-04,returning,app,72.24
1278,2024-10-14,new,app,38.35
1279,2024-08-11,vip,app,160.07
1280,2025-07-20,returning,web,40.77
1281,2025-02-08,new,web,56.59
1282,2024-03-15,new,marketplace,11.29
1283,2024-04-27,vip,app,75.96
1284,2025-01-18,new,marketplace,50.33
1285,2025-12-20,new,web,24.58
1286,2024-12-10,new,web,96.61
1287,2024-08-17,returning,marketplace,47.35
1288,2024-03-22,returning,app,47.39
1289,2025-08-02,returning,app,53.73
1290,2025-02-22,returning,app,171.76
1291,2025-12-27,returning,web,53.09
1292,2024-11-11,returning,web,92.28
1293,2025-11-19,vip,app,34.11
1294,2025-04-22,returning,marketplace,76.2
1295,2024-01-03,vip,marketplace,54.11
1296,2024-09-06,returning,app,141.46
1297,2025-04-02,returning,web,72.29
1298,2025-11-28,returning,app,46.98
1299,2025-11-29,returning,web,64.95
1300,2025-06-24,returning,app,92.67
1301,2024-09-23,new,app,54.36
1302,2024-05-07,returning,web,50.03
1303,2024-10-15,new,web,99.34
1304,2024-11-11,new,app,37.07
1305,2025-06-27,returning,web,36.95
