order_id,period,arm,on_time_in_full
982,normal,rl_router,1
983,normal,rl_router,1
984,normal,heuristic_router,1
985,normal,heuristic_router,1
986,normal,rl_router,1
987,holiday_surge,rl_router,1
988,normal,heuristic_router,1
989,normal,heuristic_router,0
990,holiday_surge,heuristic_router,0
991,normal,rl_router,1
992,normal,rl_router,1
993,normal,rl_router,1
994,normal,heuristic_router,1
995,normal,heuristic_router,1
996,holiday_surge,heuristic_router,1
997,holiday_surge,rl_router,1
998,normal,rl_router,1
999,normal,heuristic_router,1
1000,normal,heuristic_router,1
1001,normal,heuristic_router,1
1002,normal,heuristic_router,0
1003,holiday_surge,heuristic_router,0
1004,normal,rl_router,1
1005,normal,heuristic_router,1
1006,normal,rl_router,1
1007,normal,rl_router,1
1008,normal,heuristic_router,1
1009,normal,heuristic_router,1
1010,normal,heuristic_router,0
1011,normal,rl_router,1
1012,holiday_surge,heuristic_router,0
1013,holiday_surge,rl_router,0
1014,normal,heuristic_router,1
1015,normal,rl_router,1
1016,holiday_surge,rl_router,0
1017,normal,rl_router,1
1018,normal,rl_router,1
1019,normal,heuristic_router,1
1020,normal,heuristic_router,0
1021,holiday_surge,rl_router,1
1022,normal,rl_router,1
1023,normal,rl_router,1
1024,holiday_surge,heuristic_router,1
1025,normal,heuristic_router,1
1026,holiday_surge,rl_router,0
1027,holiday_surge,rl_router,1
1028,normal,heuristic_router,0
1029,normal,rl_router,1
1030,normal,heuristic_router,0
1031,normal,rl_router,0
1032,holiday_surge,heuristic_router,1
1033,normal,rl_router,0
1034,normal,heuristic_router,1
1035,normal,heuristic_router,1
1036,normal,rl_router,1
1037,normal,heuristic_router,1
1038,normal,rl_router,0
1039,normal,rl_router,0
1040,holiday_surge,rl_router,0
1041,normal,heuristic_router,1
1042,normal,rl_router,1
1043,holiday_surge,heuristic_router,1
1044,normal,rl_router,1
1045,normal,rl_router,1
1046,normal,heuristic_router,1
1047,holiday_surge,heuristic_router,1
1048,normal,rl_router,1
1049,holiday_surge,heuristic_router,1
1050,normal,heuristic_router,1
1051,normal,rl_router,1
1052,normal,rl_router,1
1053,normal,heuristic_router,1
1054,normal,rl_router,1
1055,holiday_surge,rl_router,1
1056,normal,heuristic_router,1
1057,normal,rl_router,1
1058,holiday_surge,heuristic_router,1
1059,normal,rl_router,1
1060,normal,heuristic_router,1
1061,normal,rl_router,1
1062,normal,heuristic_router,1
1063,normal,heuristic_router,1
1064,holiday_surge,rl_router,1
1065,holiday_surge,rl_router,1
1066,holiday_surge,rl_router,1
1067,normal,heuristic_router,1
1068,normal,rl_router,0
1069,holiday_surge,heuristic_router,1
1070,normal,heuristic_router,1
1071,normal,heuristic_router,1
1072,normal,rl_router,1
1073,normal,heuristic_router,1
1074,normal,heuristic_router,1
1075,holiday_surge,rl_router,1
1076,normal,heuristic_router,0
1077,normal,heuristic_router,1
1078,holiday_surge,heuristic_router,0
1079,holiday_surge,heuristic_router,1
1080,normal,heuristic_router,1
1081,normal,rl_router,1
1082,normal,rl_router,1
1083,normal,heuristic_router,1
1084,normal,heuristic_router,1
1085,holiday_surge,rl_router,1
1086,holiday_surge,rl_router,1
1087,holiday_surge,heuristic_router,0
1088,normal,rl_router,1
1089,normal,heuristic_router,1
1090,normal,rl_router,1
1091,normal,rl_router,1
1092,holiday_surge,heuristic_router,1
1093,normal,rl_router,1
1094,normal,heuristic_router,1
1095,holiday_surge,heuristic_router,0
1096,normal,heuristic_router,1
1097,normal,rl_router,1
1098,normal,heuristic_router,1
1099,normal,heuristic_router,0
1100,normal,heuristic_router,1
1101,normal,rl_router,1
1102,holiday_surge,rl_router,1
1103,holiday_surge,heuristic_router,1
1104,normal,heuristic_router,1
1105,holiday_surge,heuristic_router,1
1106,normal,heuristic_router,0
1107,holiday_surge,rl_router,1
1108,normal,heuristic_router,1
1109,holiday_surge,rl_router,0
1110,normal,heuristic_router,1
1111,holiday_surge,rl_router,1
1112,holiday_surge,heuristic_router,0
1113,normal,rl_router,1
1114,holiday_surge,heuristic_router,1
1115,normal,heuristic_router,1
1116,normal,heuristic_router,1
1117,normal,heuristic_router,1
1118,normal,rl_router,1
1119,holiday_surge,heuristic_router,1
1120,holiday_surge,rl_router,0
1121,normal,rl_router,1
1122,normal,rl_router,1
1123,holiday_surge,heuristic_router,1
1124,normal,heuristic_router,1
1125,holiday_surge,rl_router,1
1126,normal,rl_router,1
1127,normal,heuristic_router,1
1128,holiday_surge,heuristic_router,1
1129,normal,rl_router,1
1130,normal,rl_router,1
1131,holiday_surge,rl_router,1
1132,normal,heuristic_router,0
1133,normal,heuristic_router,1
1134,normal,rl_router,1
1135,normal,heuristic_router,1
1136,normal,rl_router,1
1137,holiday_surge,heuristic_router,1
1138,normal,heuristic_router,1
1139,normal,heuristic_router,1
1140,holiday_surge,rl_router,1
1141,normal,heuristic_router,1
1142,normal,heuristic_router,1
1143,holiday_surge,heuristic_router,1
1144,normal,heuristic_router,1
1145,normal,rl_router,0
1146,normal,heuristic_router,1
1147,holiday_surge,rl_router,1
1148,holiday_surge,heuristic_router,1
1149,holiday_surge,heuristic_router,1
1150,normal,heuristic_router,1
1151,normal,heuristic_router,1
1152,normal,rl_router,1
1153,normal,rl_router,1
1154,holiday_surge,heuristic_router,1
1155,normal,heuristic_router,1
1156,normal,rl_router,1
1157,normal,heuristic_router,1
1158,normal,heuristic_router,1
1159,normal,heuristic_router,1
1160,holiday_surge,rl_router,1
1161,normal,rl_router,1
1162,holiday_surge,heuristic_router,1
1163,holiday_surge,rl_router,0
1164,normal,heuristic_router,0
1165,normal,rl_router,1
1166,normal,heuristic_router,0
1167,normal,rl_router,1
1168,normal,heuristic_router,1
1169,normal,heuristic_router,0
1170,normal,rl_router,1
1171,normal,heuristic_router,1
1172,normal,rl_router,1
1173,normal,heuristic_router,1
1174,normal,heuristic_router,0
1175,holiday_surge,rl_router,0
1176,normal,heuristic_router,0
1177,normal,heuristic_router,1
1178,holiday_surge,heuristic_router,1
1179,normal,rl_router,1
1180,normal,rl_router,1
1181,normal,rl_router,0
1182,normal,rl_router,1
1183,holiday_surge,heuristic_router,1
1184,normal,heuristic_router,1
1185,holiday_surge,rl_router,1
1186,holiday_surge,rl_router,0
1187,holiday_surge,rl_router,1
1188,normal,heuristic_router,1
1189,normal,heuristic_router,1
1190,normal,rl_router,1
1191,normal,heuristic_router,1
1192,normal,heuristic_router,1
1193,normal,heuristic_router,1
1194,normal,heuristic_router,1
1195,normal,heuristic_router,0
1196,holiday_surge,rl_router,0
1197,normal,heuristic_router,1
1198,normal,rl_router,1
1199,holiday_surge,heuristic_router,1
1200,normal,rl_router,1
1201,normal,rl_router,1
1202,normal,heuristic_router,1
1203,holiday_surge,rl_router,1
1204,holiday_surge,rl_router,1
1205,normal,heuristic_router,1
1206,normal,heuristic_router,1
1207,holiday_surge,rl_router,1
1208,normal,heuristic_router,1
1209,normal,rl_router,1
1210,normal,heuristic_router,1
1211,normal,heuristic_router,0
1212,normal,heuristic_router,1
1213,normal,heuristic_router,1
1214,normal,rl_router,1
1215,normal,heuristic_router,1
1216,normal,rl_router,1
1217,normal,rl_router,1
1218,normal,heuristic_router,1
1219,normal,rl_router,1
1220,normal,rl_router,1
1221,normal,rl_router,1
1222,normal,heuristic_router,1
1223,normal,heuristic_router,0
1224,normal,heuristic_router,1
1225,normal,heuristic_router,1
1226,normal,heuristic_router,1
1227,normal,heuristic_router,1
1228,normal,heuristic_router,1
1229,normal,heuristic_router,1
1230,normal,rl_router,1
1231,normal,heuristic_router,1
1232,normal,heuristic_router,1
1233,normal,heuristic_router,0
1234,normal,heuristic_router,1
1235,normal,rl_router,1
1236,normal,rl_router,0
1237,normal,heuristic_router,0
1238,normal,heuristic_router,1
1239,normal,heuristic_router,1
1240,normal,rl_router,1
1241,holiday_surge,heuristic_router,1
1242,normal,rl_router,1
1243,normal,heuristic_router,1
1244,normal,heuristic_router,1
1245,normal,heuristic_router,1
1246,normal,rl_router,1
1247,normal,rl_router,1
1248,normal,heuristic_router,0
1249,holiday_surge,rl_router,1
1250,normal,heuristic_router,1
1251,holiday_surge,heuristic_router,0
1252,normal,heuristic_router,1
1253,normal,rl_router,1
1254,normal,rl_router,1
1255,normal,heuristic_router,1
1256,normal,rl_router,1
1257,holiday_surge,heuristic_router,1
1258,normal,rl_router,1
1259,normal,heuristic_router,1
1260,normal,heuristic_router,1
1261,holiday_surge,rl_router,0
1262,normal,rl_router,1
1263,normal,heuristic_router,0
1264,normal,rl_router,0
1265,normal,rl_router,1
1266,normal,heuristic_router,1
1267,normal,heuristic_router,0
1268,normal,rl_router,1
1269,normal,rl_router,1
1270,normal,heuristic_router,1
1271,normal,rl_router,1
1272,normal,heuristic_router,1
1273,normal,heuristic_router,1
1274,normal,heuristic_router,1
1275,normal,rl_router,1
1276,normal,rl_router,1
1277,normal,heuristic_router,1
1278,normal,rl_router,1
1279,normal,rl_router,1
1280,holiday_surge,rl_router,1
1281,normal,heuristic_router,1
1282,normal,rl_router,1
1283,holiday_surge,heuristic_router,1
1284,holiday_surge,heuristic_router,1
1285,normal,rl_router,1
1286,holiday_surge,rl_router,1
1287,normal,rl_router,1
1288,normal,rl_router,1
1289,holiday_surge,rl_router,1
1290,normal,heuristic_router,1
1291,normal,heuristic_router,1
1292,normal,heuristic_router,0
1293,holiday_surge,heuristic_router,0
1294,normal,rl_router,1
1295,normal,heuristic_router,1
1296,normal,heuristic_router,1
1297,normal,heuristic_router,1
1298,normal,rl_router,1
1299,holiday_surge,rl_router,1
1300,normal,heuristic_router,0
1301,normal,rl_router,1
1302,holiday_surge,heuristic_router,1
1303,holiday_surge,heuristic_router,1
1304,normal,rl_router,1
1305,normal,rl_router,1
1306,holiday_surge,heuristic_router,1
1307,normal,heuristic_router,0
1308,normal,heuristic_router,1
1309,normal,heuristic_router,1
1310,holiday_surge,rl_router,1
1311,normal,rl_router,1
1312,normal,heuristic_router,1
1313,normal,rl_router,1
1314,holiday_surge,heuristic_router,1
1315,holiday_surge,heuristic_router,1
1316,normal,rl_router,1
1317,normal,rl_router,1
1318,normal,rl_router,1
1319,normal,heuristic_router,1
1320,normal,heuristic_router,1
1321,holiday_surge,heuristic_router,1
1322,normal,heuristic_router,1
1323,normal,rl_router,1
1324,normal,heuristic_router,1
1325,normal,heuristic_router,1
1326,normal,heuristic_router,1
1327,normal,heuristic_router,0
1328,holiday_surge,heuristic_router,1
1329,normal,rl_router,1
1330,normal,rl_router,1
1331,normal,heuristic_router,1
1332,normal,rl_router,1
1333,normal,rl_router,1
1334,normal,heuristic_router,0
1335,holiday_surge,rl_router,0
1336,holiday_surge,rl_router,1
1337,holiday_surge,rl_router,0
1338,normal,heuristic_router,1
1339,normal,rl_router,1
1340,normal,rl_router,1
1341,normal,rl_router,1
1342,normal,rl_router,1
1343,normal,heuristic_router,1
1344,holiday_surge,rl_router,1
1345,normal,rl_router,1
1346,normal,heuristic_router,1
1347,holiday_surge,rl_router,1
1348,normal,rl_router,1
1349,holiday_surge,rl_router,1
1350,holiday_surge,rl_router,0
1351,holiday_surge,heuristic_router,0
1352,normal,rl_router,1
1353,normal,heuristic_router,1
1354,normal,heuristic_router,1
1355,normal,heuristic_router,1
1356,holiday_surge,heuristic_router,1
1357,holiday_surge,heuristic_router,1
1358,holiday_surge,rl_router,1
1359,normal,heuristic_router,1
1360,normal,heuristic_router,1
1361,normal,rl_router,1
1362,normal,heuristic_router,0
1363,holiday_surge,heuristic_router,0
1364,normal,rl_router,1
1365,normal,heuristic_router,1
1366,normal,rl_router,1
1367,normal,heuristic_router,1
1368,normal,rl_router,1
1369,normal,rl_router,1
1370,normal,rl_router,1
1371,normal,rl_router,1
1372,normal,heuristic_router,1
1373,normal,heuristic_router,1
1374,holiday_surge,rl_router,1
1375,normal,heuristic_router,1
1376,normal,rl_router,1
1377,normal,rl_router,1
1378,normal,rl_router,1
1379,holiday_surge,rl_router,0
1380,normal,heuristic_router,1
1381,holiday_surge,rl_router,1
1382,holiday_surge,heuristic_router,1
1383,normal,rl_router,1
1384,normal,heuristic_router,1
1385,holiday_surge,heuristic_router,1
1386,normal,heuristic_router,1
1387,holiday_surge,rl_router,1
1388,normal,heuristic_router,1
1389,normal,rl_router,1
1390,holiday_surge,heuristic_router,1
1391,normal,rl_router,1
1392,normal,rl_router,1
1393,holiday_surge,heuristic_router,0
1394,holiday_surge,heuristic_router,1
1395,holiday_surge,heuristic_router,1
1396,holiday_surge,rl_router,1
1397,holiday_surge,heuristic_router,1
1398,holiday_surge,rl_router,1
1399,normal,rl_router,1
1400,normal,heuristic_router,1
1401,normal,heuristic_router,0
1402,holiday_surge,rl_router,1
1403,normal,heuristic_router,1
1404,normal,heuristic_router,1
1405,holiday_surge,rl_router,1
1406,holiday_surge,rl_router,0
1407,holiday_surge,heuristic_router,1
1408,normal,heuristic_router,1
1409,normal,rl_router,1
1410,normal,heuristic_router,1
1411,normal,rl_router,1
1412,normal,heuristic_router,1
1413,normal,rl_router,1
1414,normal,rl_router,0
1415,holiday_surge,heuristic_router,1
1416,holiday_surge,heuristic_router,1
1417,normal,heuristic_router,1
1418,normal,rl_router,1
1419,normal,rl_router,1
1420,normal,heuristic_router,0
1421,normal,heuristic_router,0
1422,holiday_surge,rl_router,1
1423,normal,rl_router,1
1424,normal,rl_router,1
1425,normal,rl_router,0
1426,normal,heuristic_router,1
1427,normal,heuristic_router,0
1428,normal,heuristic_router,0
1429,normal,rl_router,1
1430,normal,rl_router,1
1431,holiday_surge,rl_router,1
1432,normal,rl_router,1
1433,normal,rl_router,1
1434,normal,heuristic_router,1
1435,holiday_surge,heuristic_router,1
1436,normal,rl_router,1
1437,holiday_surge,heuristic_router,0
1438,normal,heuristic_router,1
1439,holiday_surge,rl_router,1
1440,normal,heuristic_router,1
1441,normal,heuristic_router,1
1442,normal,heuristic_router,1
1443,normal,heuristic_router,1
1444,normal,heuristic_router,1
1445,normal,heuristic_router,1
1446,normal,rl_router,1
1447,normal,rl_router,1
1448,normal,heuristic_router,1
1449,normal,heuristic_router,1
1450,normal,rl_router,1
1451,holiday_surge,rl_router,0
1452,normal,heuristic_router,1
1453,normal,rl_router,1
1454,normal,heuristic_router,0
1455,holiday_surge,rl_router,1
1456,normal,heuristic_router,1
1457,normal,rl_router,1
1458,normal,rl_router,1
1459,normal,rl_router,1
1460,holiday_surge,heuristic_router,1
1461,holiday_surge,heuristic_router,0
1462,normal,rl_router,1
1463,normal,heuristic_router,0
1464,normal,heuristic_router,1
1465,holiday_surge,rl_router,0
1466,normal,heuristic_router,1
1467,normal,rl_router,1
1468,normal,rl_router,1
1469,normal,rl_router,1
1470,normal,rl_router,1
1471,holiday_surge,heuristic_router,1
1472,holiday_surge,heuristic_router,1
1473,holiday_surge,rl_router,0
1474,normal,heuristic_router,1
1475,holiday_surge,heuristic_router,1
1476,normal,rl_router,1
1477,normal,rl_router,1
1478,normal,rl_router,1
1479,normal,heuristic_router,0
1480,normal,heuristic_router,1
1481,holiday_surge,rl_router,1
1482,holiday_surge,heuristic_router,1
1483,normal,rl_router,1
1484,holiday_surge,heuristic_router,1
1485,normal,heuristic_router,0
1486,normal,rl_router,1
1487,normal,rl_router,1
1488,holiday_surge,heuristic_router,1
1489,normal,heuristic_router,0
1490,holiday_surge,rl_router,1
1491,holiday_surge,rl_router,1
1492,holiday_surge,heuristic_router,0
1493,holiday_surge,rl_router,1
1494,normal,rl_router,1
1495,normal,rl_router,1
1496,holiday_surge,rl_router,1
1497,normal,heuristic_router,1
1498,holiday_surge,heuristic_router,1
1499,normal,heuristic_router,1
1500,holiday_surge,rl_router,1
1501,normal,heuristic_router,0
1502,normal,heuristic_router,1
1503,normal,rl_router,1
1504,normal,rl_router,1
1505,normal,rl_router,1
1506,normal,heuristic_router,1
1507,normal,heuristic_router,1
1508,normal,heuristic_router,1
1509,normal,rl_router,0
1510,normal,heuristic_router,1
1511,holiday_surge,heuristic_router,1
1512,normal,heuristic_router,1
1513,normal,heuristic_router,1
1514,holiday_surge,heuristic_router,0
1515,normal,rl_router,1
1516,holiday_surge,heuristic_router,1
1517,holiday_surge,heuristic_router,0
1518,normal,heuristic_router,0
1519,normal,heuristic_router,1
1520,normal,rl_router,1
1521,normal,heuristic_router,1
1522,normal,rl_router,1
1523,normal,heuristic_router,1
1524,normal,rl_router,1
1525,normal,rl_router,1
1526,normal,rl_router,1
1527,holiday_surge,rl_router,1
1528,normal,rl_router,1
1529,normal,rl_router,1
1530,holiday_surge,heuristic_router,0
1531,normal,heuristic_router,1
1532,normal,heuristic_router,1
1533,normal,heuristic_router,1
1534,holiday_surge,rl_router,1
1535,normal,heuristic_router,1
1536,normal,rl_router,1
1537,holiday_surge,rl_router,0
1538,normal,heuristic_router,1
1539,holiday_surge,rl_router,0
1540,holiday_surge,rl_router,0
1541,holiday_surge,heuristic_router,1
1542,normal,heuristic_router,1
1543,holiday_surge,rl_router,1
1544,normal,rl_router,1
1545,normal,rl_router,1
1546,normal,heuristic_router,1
1547,normal,heuristic_router,1
1548,holiday_surge,heuristic_router,1
1549,normal,rl_router,1
1550,normal,rl_router,1
1551,normal,rl_router,1
1552,holiday_surge,heuristic_router,0
1553,normal,heuristic_router,0
1554,normal,heuristic_router,1
